Date,ACWI ex JAPAN MINIMUM VOLATILITY (JPY)
2001-09-20,877.8405647791602
2001-09-21,852.3697094872136
2001-09-24,868.2732747222084
2001-09-25,874.6283757376918
2001-09-26,880.8013167174169
2001-09-27,893.8474500389763
2001-09-28,908.7277103753854
2001-10-01,905.6461883207004
2001-10-02,913.8382106939232
2001-10-03,917.0594967438852
2001-10-04,922.2219499451579
2001-10-05,926.846335819745
2001-10-08,923.2521870493288
2001-10-09,920.951401159365
2001-10-10,931.1698538366567
2001-10-11,933.6305927381846
2001-10-12,933.4195130481214
2001-10-15,929.4559548671195
2001-10-16,933.6116329811498
2001-10-17,933.485096668051
2001-10-18,921.7130118724609
2001-10-19,917.4290519375218
2001-10-22,923.773472049445
2001-10-23,923.0160701986591
2001-10-24,922.8593616126964
2001-10-25,925.9899401222867
2001-10-26,931.1342247593851
2001-10-29,923.7721008979817
2001-10-30,912.9501475715855
2001-10-31,913.9422075997993
2001-11-01,925.5918820406395
2001-11-02,924.8690766361001
2001-11-05,931.6253369522515
2001-11-06,935.576426128489
2001-11-07,936.5047684049513
2001-11-08,938.7956138742926
2001-11-09,939.2450875467891
2001-11-12,934.6913008049636
2001-11-13,940.3358058336515
2001-11-14,938.8900341090297
2001-11-15,936.1559221421807
2001-11-16,938.7800682723049
2001-11-19,942.122355676089
2001-11-20,943.2202485503341
2001-11-21,940.0425367521262
2001-11-22,942.6714357059213
2001-11-23,945.9424315811897
2001-11-26,945.7358642015687
2001-11-27,943.0491106937418
2001-11-28,937.1142599443584
2001-11-29,941.4483853060402
2001-11-30,947.969705549222
2001-12-03,947.6687973809562
2001-12-04,954.9144346542673
2001-12-05,966.8521701431013
2001-12-06,965.3984744226203
2001-12-07,963.6725220813601
2001-12-10,952.8176234202685
2001-12-11,948.9190699000736
2001-12-12,950.6953455336286
2001-12-13,944.1315787801293
2001-12-14,945.1751194162086
2001-12-17,950.7581081394084
2001-12-18,954.8711203262714
2001-12-19,956.7250870649676
2001-12-20,957.3112940565135
2001-12-21,958.6061815031455
2001-12-24,958.4189002679785
2001-12-25,959.2099757187743
2001-12-26,962.5025801943406
2001-12-27,970.5749937584311
2001-12-28,973.8221842992435
2001-12-31,974.7271786698909
2002-01-01,974.6981592143686
2002-01-02,976.684010303594
2002-01-03,979.0094663454555
2002-01-04,981.4252135468788
2002-01-07,979.3253168706809
2002-01-08,973.6140297435302
2002-01-09,973.3592564483297
2002-01-10,972.6911943982659
2002-01-11,970.6724992082442
2002-01-14,969.1060154678294
2002-01-15,972.8740681835441
2002-01-16,963.7742444807647
2002-01-17,966.3256892004724
2002-01-18,963.6006665618386
2002-01-21,964.7862941533231
2002-01-22,965.5436181533127
2002-01-23,971.2197831808206
2002-01-24,971.5725764835078
2002-01-25,969.7985279528539
2002-01-28,969.4221781060935
2002-01-29,958.1050993011502
2002-01-30,957.7808020389286
2002-01-31,970.3321968863569
2002-02-01,969.9921093037251
2002-02-04,964.5633521125646
2002-02-05,963.0150493913577
2002-02-06,959.8579474364818
2002-02-07,957.6888263805895
2002-02-08,964.613606862683
2002-02-11,972.8091383037149
2002-02-12,973.6743082951405
2002-02-13,979.4101479701435
2002-02-14,985.7878931823951
2002-02-15,984.396959679377
2002-02-18,982.6488165768217
2002-02-19,971.9939486272033
2002-02-20,973.9501448770719
2002-02-21,971.309904171083
2002-02-22,977.250125922216
2002-02-25,981.0759663693714
2002-02-26,982.7332489920461
2002-02-27,987.2575416785035
2002-02-28,986.7932832502432
2002-03-01,996.1624810874162
2002-03-04,1008.2634021220932
2002-03-05,1005.0053471979431
2002-03-06,1014.195825368369
2002-03-07,1013.9406860415284
2002-03-08,1010.8795310662939
2002-03-11,1015.1387226120066
2002-03-12,1016.0999071972935
2002-03-13,1013.9806170803784
2002-03-14,1017.4159438322624
2002-03-15,1023.2247946508854
2002-03-18,1025.1672533548158
2002-03-19,1029.421305194322
2002-03-20,1024.9243690442274
2002-03-21,1023.4107615238532
2002-03-22,1023.9696556050463
2002-03-25,1018.0462012273579
2002-03-26,1019.4722097330198
2002-03-27,1024.90457134329
2002-03-28,1028.8576529622987
2002-03-29,1028.8513107262984
2002-04-01,1030.639646980175
2002-04-02,1031.3714776047823
2002-04-03,1024.3893291565912
2002-04-04,1020.6218266849081
2002-04-05,1018.9326277825351
2002-04-08,1015.0534595038438
2002-04-09,1013.4741821884105
2002-04-10,1021.9588845504898
2002-04-11,1013.4957790823563
2002-04-12,1015.2676474611204
2002-04-15,1014.9673095713588
2002-04-16,1023.9393044665954
2002-04-17,1029.0544071102704
2002-04-18,1031.2017483940751
2002-04-19,1033.3581769828559
2002-04-22,1028.558208710021
2002-04-23,1028.0111392873314
2002-04-24,1026.4809840621228
2002-04-25,1024.3497302126955
2002-04-26,1021.0307498529928
2002-04-29,1014.8518110650043
2002-04-30,1019.8812573729352
2002-05-01,1028.316090743548
2002-05-02,1029.8410977191975
2002-05-03,1031.3063071850515
2002-05-06,1021.4787101299152
2002-05-07,1015.440280917027
2002-05-08,1029.06039325027
2002-05-09,1023.8081284081782
2002-05-10,1019.2799010903466
2002-05-13,1026.6175680093413
2002-05-14,1031.9624823051236
2002-05-15,1032.6744383510993
2002-05-16,1034.4344048937612
2002-05-17,1041.5247795314283
2002-05-20,1037.0894391368063
2002-05-21,1032.1592435318387
2002-05-22,1039.3952717911766
2002-05-23,1040.7643624296793
2002-05-24,1037.2893380503785
2002-05-27,1035.4732617696354
2002-05-28,1035.6029356160657
2002-05-29,1032.897272082379
2002-05-30,1027.299596989517
2002-05-31,1026.3198172693594
2002-06-03,1017.7304771685826
2002-06-04,1013.7675246317938
2002-06-05,1012.2788570799008
2002-06-06,1005.3773478591115
2002-06-07,1001.0965180128976
2002-06-10,1002.6324119099083
2002-06-11,995.9879513217121
2002-06-12,992.7519438194856
2002-06-13,986.5682061563332
2002-06-14,980.8678554377507
2002-06-17,997.1179401635027
2002-06-18,999.5160236291883
2002-06-19,992.3324696538472
2002-06-20,989.9444012269298
2002-06-21,983.67390754461
2002-06-24,980.0806833775885
2002-06-25,976.9369845219098
2002-06-26,974.2957079093436
2002-06-27,980.7967734505112
2002-06-28,990.1405676345925
2002-07-01,981.6452684444145
2002-07-02,967.2675119127813
2002-07-03,959.5250396696799
2002-07-04,964.567725106239
2002-07-05,983.2258902000393
2002-07-08,985.0297946998219
2002-07-09,974.6654041794709
2002-07-10,949.6018697433686
2002-07-11,937.0055016124833
2002-07-12,934.6768899952694
2002-07-15,923.9552026107456
2002-07-16,912.3550517561355
2002-07-17,914.2656843532598
2002-07-18,903.5448355217613
2002-07-19,875.1092788265705
2002-07-22,849.1698101162756
2002-07-23,831.6473440447559
2002-07-24,850.3674798473448
2002-07-25,866.4173966603408
2002-07-26,868.2707076950084
2002-07-29,895.7625826325566
2002-07-30,904.5492778792352
2002-07-31,914.1062308869692
2002-08-01,894.459064786076
2002-08-02,889.9609559860718
2002-08-05,868.8470845128015
2002-08-06,878.2434642878194
2002-08-07,889.9733413961977
2002-08-08,909.0999066525783
2002-08-09,916.9576658700549
2002-08-12,914.1407243158013
2002-08-13,908.5238515670925
2002-08-14,922.7363561242458
2002-08-15,931.9450832960454
2002-08-16,931.6074301203435
2002-08-19,936.7219017283754
2002-08-20,927.1251316816835
2002-08-21,934.6817879603501
2002-08-22,942.3971105822767
2002-08-23,932.3378418929376
2002-08-26,936.8111789892928
2002-08-27,938.287438520332
2002-08-28,924.6624113936214
2002-08-29,919.5638008058397
2002-08-30,923.0301907389247
2002-09-02,920.2092706339153
2002-09-03,899.1750117053707
2002-09-04,904.1455398759571
2002-09-05,901.7961286377515
2002-09-06,909.8730903281855
2002-09-09,911.599684004036
2002-09-10,914.4967925436911
2002-09-11,917.5698750407895
2002-09-12,904.2228496466156
2002-09-13,903.3513919273144
2002-09-16,901.7904685940761
2002-09-17,888.3898710067833
2002-09-18,883.6069893153203
2002-09-19,868.6293722668185
2002-09-20,871.1766700758383
2002-09-23,859.2456736481978
2002-09-24,848.3499710646297
2002-09-25,857.7054429358632
2002-09-26,874.0974622847851
2002-09-27,862.9722749978852
2002-09-30,854.4235190128517
2002-10-01,868.5605009058281
2002-10-02,866.0049395252294
2002-10-03,861.5470091175148
2002-10-04,847.7692774820968
2002-10-07,837.1545293810477
2002-10-08,836.6269874892045
2002-10-09,821.6172203017156
2002-10-10,833.3144314493733
2002-10-11,853.6851075349294
2002-10-14,857.922225949939
2002-10-15,878.7520627475095
2002-10-16,869.3442733924584
2002-10-17,878.0478394488201
2002-10-18,878.8328502610077
2002-10-21,886.2344706615736
2002-10-22,877.6054466131125
2002-10-23,875.7791643138571
2002-10-24,873.742797327593
2002-10-25,880.6400753904088
2002-10-28,880.3827407992774
2002-10-29,868.8063865993927
2002-10-30,877.7824367616821
2002-10-31,878.6131023596186
2002-11-01,882.683974908997
2002-11-04,890.5339215768181
2002-11-05,895.599508524389
2002-11-06,900.0854130119284
2002-11-07,892.8930949605956
2002-11-08,887.1673760821631
2002-11-11,877.3383659713147
2002-11-12,878.8079004833721
2002-11-13,874.2450778119603
2002-11-14,885.0637961647153
2002-11-15,893.8127233640345
2002-11-18,890.9543167949291
2002-11-19,890.1849368987366
2002-11-20,891.9834870631672
2002-11-21,899.5714657411705
2002-11-22,898.845583845446
2002-11-25,895.1543177858157
2002-11-26,883.0942202968174
2002-11-27,894.5586883738727
2002-11-28,896.4940036926902
2002-11-29,894.7920990489297
2002-12-02,893.2482759727709
2002-12-03,892.9495236881389
2002-12-04,893.5789947753074
2002-12-05,889.3990648287369
2002-12-06,893.5606827198225
2002-12-09,887.7158255796373
2002-12-10,891.5122463217863
2002-12-11,892.8402319580917
2002-12-12,893.2296785442626
2002-12-13,891.9042828364031
2002-12-16,901.863973336869
2002-12-17,899.85500000552
2002-12-18,893.9927123421583
2002-12-19,890.6004745525477
2002-12-20,897.4737875686831
2002-12-23,900.657890771013
2002-12-24,899.999697995863
2002-12-25,899.9364774900212
2002-12-26,900.1729879357013
2002-12-27,890.3170549560153
2002-12-30,895.0007132337287
2002-12-31,897.6986371061481
2003-01-01,897.7045368003745
2003-01-02,909.7970779893898
2003-01-03,915.2604847860989
2003-01-06,928.1770988067706
2003-01-07,916.1172010871036
2003-01-08,909.674978483849
2003-01-09,917.1590430367751
2003-01-10,917.6932131868729
2003-01-13,916.6659131045856
2003-01-14,918.5942368649304
2003-01-15,911.4338375376373
2003-01-16,911.3506396662036
2003-01-17,905.7575874689957
2003-01-20,903.9240590766316
2003-01-21,896.4131585248774
2003-01-22,891.2019262921771
2003-01-23,894.0426942487883
2003-01-24,883.349844944898
2003-01-27,867.8633547826282
2003-01-28,873.4096097908663
2003-01-29,876.6919018814394
2003-01-30,870.6259385469418
2003-01-31,877.7672765040079
2003-02-03,879.7247400760242
2003-02-04,877.0154955849274
2003-02-05,874.0953402465452
2003-02-06,867.8485514899581
2003-02-07,860.868748488925
2003-02-10,861.3387241109976
2003-02-11,858.0137688189463
2003-02-12,847.9179942076288
2003-02-13,848.1769352815613
2003-02-14,854.6293748609536
2003-02-17,857.7732943860436
2003-02-18,865.7762639193032
2003-02-19,862.3176194744693
2003-02-20,860.9606443082837
2003-02-21,866.5911398169808
2003-02-24,860.9001416069617
2003-02-25,857.1793505264534
2003-02-26,854.3842036947126
2003-02-27,855.9636811693891
2003-02-28,859.6628604797639
2003-03-03,861.431374868143
2003-03-04,853.531523000517
2003-03-05,855.2615777510679
2003-03-06,850.9897486465712
2003-03-07,850.7133912920674
2003-03-10,837.5948227645493
2003-03-11,833.5177774117087
2003-03-12,826.7109000417656
2003-03-13,838.1542343847954
2003-03-14,842.3000539539685
2003-03-17,856.4430997713906
2003-03-18,860.3320183749397
2003-03-19,866.4734740937246
2003-03-20,870.0830841523475
2003-03-21,881.4943264409835
2003-03-24,864.1303598240272
2003-03-25,871.5794821060271
2003-03-26,869.5272173050491
2003-03-27,868.5924658425719
2003-03-28,870.2540325888955
2003-03-31,864.0146593611091
2003-04-01,869.9308341502165
2003-04-02,877.3332910516592
2003-04-03,873.9373048585396
2003-04-04,879.4480768277137
2003-04-07,883.0081990215358
2003-04-08,881.8302376352987
2003-04-09,877.4039079483956
2003-04-10,881.6702022536371
2003-04-11,880.0812203237706
2003-04-14,888.4191816709916
2003-04-15,892.8019220523892
2003-04-16,887.2830604412541
2003-04-17,893.8781372368254
2003-04-18,894.6959172932674
2003-04-21,892.881464501014
2003-04-22,904.0867607994655
2003-04-23,907.708379094438
2003-04-24,902.2163066250612
2003-04-25,893.5644381392543
2003-04-28,902.1046186736312
2003-04-29,903.9368539084093
2003-04-30,908.8795536322011
2003-05-01,912.2900886104892
2003-05-02,918.0184702776214
2003-05-05,921.9154506070827
2003-05-06,929.179407782877
2003-05-07,928.9058073067522
2003-05-08,927.1157416429035
2003-05-09,934.8467011318354
2003-05-12,942.3120101200892
2003-05-13,940.7069610875232
2003-05-14,940.9147653123356
2003-05-15,945.8176007355344
2003-05-16,947.7992379471028
2003-05-19,938.8533416389773
2003-05-20,940.4465109073002
2003-05-21,944.1318752892604
2003-05-22,949.6240745708668
2003-05-23,954.3037634809311
2003-05-26,956.762033783228
2003-05-27,963.174599187609
2003-05-28,961.0239124472549
2003-05-29,960.1856983044822
2003-05-30,966.5251983957149
2003-06-02,972.3612215658624
2003-06-03,972.5641214993957
2003-06-04,981.3293329824152
2003-06-05,985.2972420389436
2003-06-06,984.2635041958284
2003-06-09,980.9908290305625
2003-06-10,982.4051859932073
2003-06-11,993.5588489025419
2003-06-12,995.4680147544527
2003-06-13,992.3259419395783
2003-06-16,1004.4577474696802
2003-06-17,1008.3377266314318
2003-06-18,1005.0304108739435
2003-06-19,999.2155216538695
2003-06-20,998.6863428660567
2003-06-23,986.428625796699
2003-06-24,983.3128892577627
2003-06-25,983.6587251851682
2003-06-26,984.0158714020448
2003-06-27,979.9431574582189
2003-06-30,978.8778518412684
2003-07-01,984.937318336109
2003-07-02,991.595964424386
2003-07-03,990.9222636942121
2003-07-04,989.35450150879
2003-07-07,995.0623513908298
2003-07-08,989.8539870039853
2003-07-09,983.399356420875
2003-07-10,976.873900399099
2003-07-11,982.9342084804983
2003-07-14,988.4405332061109
2003-07-15,980.0808677099449
2003-07-16,975.927159706278
2003-07-17,971.4643068475523
2003-07-18,975.8475717374915
2003-07-21,973.3606466246611
2003-07-22,978.2594445985877
2003-07-23,984.0151707972747
2003-07-24,987.3724970102551
2003-07-25,995.699709152595
2003-07-28,993.8893750777847
2003-07-29,989.1796667044508
2003-07-30,986.0865672074202
2003-07-31,984.3697971484335
2003-08-01,980.533399348334
2003-08-04,981.3316851438265
2003-08-05,974.549244016128
2003-08-06,976.8256386444917
2003-08-07,984.4891265765411
2003-08-08,988.9953262162976
2003-08-11,992.7438447729056
2003-08-12,995.7996112697714
2003-08-13,995.7322221893423
2003-08-14,1000.2456371607727
2003-08-15,1000.8763785858163
2003-08-18,1000.8278261991868
2003-08-19,1001.17634937971
2003-08-20,1005.3056199759629
2003-08-21,1001.9769919252658
2003-08-22,993.15484988124
2003-08-25,993.6824570642254
2003-08-26,993.6800545928227
2003-08-27,997.8465880460318
2003-08-28,1000.4592744375385
2003-08-29,1005.9904716704315
2003-09-01,1008.1133207378126
2003-09-02,1011.3333586276154
2003-09-03,1015.3576206719414
2003-09-04,1018.313941815156
2003-09-05,1020.2245245713192
2003-09-08,1027.0557030486157
2003-09-09,1026.2214460452183
2003-09-10,1022.2981797800139
2003-09-11,1024.5428698211551
2003-09-12,1026.371755279955
2003-09-15,1022.8925906930872
2003-09-16,1026.6714204571583
2003-09-17,1025.713720804186
2003-09-18,1030.6939111023476
2003-09-19,1033.1999373795395
2003-09-22,1029.9600141998608
2003-09-23,1033.1916723972834
2003-09-24,1029.4673476671485
2003-09-25,1025.456209973535
2003-09-26,1018.6178901997199
2003-09-29,1022.5720261421544
2003-09-30,1021.7454414469164
2003-10-01,1036.0311387691872
2003-10-02,1041.4799725418336
2003-10-03,1044.5526009605844
2003-10-06,1048.0629390295846
2003-10-07,1052.3038461422318
2003-10-08,1052.238357074904
2003-10-09,1055.6961737271292
2003-10-10,1058.2502091155231
2003-10-13,1061.1630798617657
2003-10-14,1062.2733839935129
2003-10-15,1060.702164278022
2003-10-16,1067.338752850325
2003-10-17,1061.0579676756652
2003-10-20,1063.019034288028
2003-10-21,1067.257175351477
2003-10-22,1061.7619753729389
2003-10-23,1059.2032041587304
2003-10-24,1060.0036992177204
2003-10-27,1062.5851598722536
2003-10-28,1065.5935768357422
2003-10-29,1068.2071836893053
2003-10-30,1068.5470578822863
2003-10-31,1068.5295304856938
2003-11-03,1070.4291556312687
2003-11-04,1068.8988971786926
2003-11-05,1068.8206022438019
2003-11-06,1068.9074996517302
2003-11-07,1072.1889006608187
2003-11-10,1070.558958490179
2003-11-11,1068.1326260224953
2003-11-12,1078.3736272076355
2003-11-13,1085.506244566721
2003-11-14,1088.8101297077808
2003-11-17,1081.6119943652757
2003-11-18,1083.0243969785568
2003-11-19,1085.3771655736523
2003-11-20,1079.2235222691017
2003-11-21,1079.8527259275913
2003-11-24,1082.1599004499437
2003-11-25,1087.107767536682
2003-11-26,1095.6599674112797
2003-11-27,1094.879547973997
2003-11-28,1099.377220325336
2003-12-01,1110.2308006837382
2003-12-02,1113.9823848695848
2003-12-03,1114.6445762730734
2003-12-04,1113.4544078728686
2003-12-05,1112.8289886839832
2003-12-08,1117.809733255066
2003-12-09,1116.737850390302
2003-12-10,1113.2090757144526
2003-12-11,1116.8284165939624
2003-12-12,1123.1611860291782
2003-12-15,1121.624768526171
2003-12-16,1123.547542617189
2003-12-17,1124.9885664692683
2003-12-18,1132.317458647086
2003-12-19,1129.9402088985933
2003-12-22,1133.857273331635
2003-12-23,1135.8526152032832
2003-12-24,1139.0552049234138
2003-12-25,1139.269759443373
2003-12-26,1141.1395869694788
2003-12-29,1151.631188705727
2003-12-30,1155.5697325052852
2003-12-31,1158.3293894920173
2004-01-01,1158.4515672768314
2004-01-02,1160.4075158108478
2004-01-05,1173.584829663302
2004-01-06,1175.0652457767935
2004-01-07,1169.0705130233887
2004-01-08,1171.4901168475124
2004-01-09,1171.903015158507
2004-01-12,1171.7187456146391
2004-01-13,1169.5195851422657
2004-01-14,1168.99256256578
2004-01-15,1160.5498715931062
2004-01-16,1159.1897944240409
2004-01-19,1158.3334190571102
2004-01-20,1166.8130073926975
2004-01-21,1173.287070254806
2004-01-22,1174.0853580614203
2004-01-23,1174.6229531390713
2004-01-26,1177.7002769145793
2004-01-27,1177.9116651967593
2004-01-28,1171.30769566558
2004-01-29,1164.872111484749
2004-01-30,1162.617452942656
2004-02-02,1166.9993104434382
2004-02-03,1171.1424609960584
2004-02-04,1166.6636487298115
2004-02-05,1168.4401120709704
2004-02-06,1180.9272468920303
2004-02-09,1186.5865859958938
2004-02-10,1191.9378367619615
2004-02-11,1199.082715902947
2004-02-12,1200.9901854328443
2004-02-13,1198.5045643475733
2004-02-16,1198.8260505686249
2004-02-17,1207.0748161019346
2004-02-18,1205.0883873092769
2004-02-19,1200.4348673388672
2004-02-20,1192.982362141438
2004-02-23,1192.675265958122
2004-02-24,1197.1923389568901
2004-02-25,1195.904368762429
2004-02-26,1196.1013117695882
2004-02-27,1199.7414266373094
2004-03-01,1213.5351360785446
2004-03-02,1206.1840945978233
2004-03-03,1198.732468098998
2004-03-04,1202.482882691491
2004-03-05,1215.403225309179
2004-03-08,1212.6701488982546
2004-03-09,1212.0062265221297
2004-03-10,1197.0646371079163
2004-03-11,1181.5240803229915
2004-03-12,1184.6063429559135
2004-03-15,1176.1634542449608
2004-03-16,1184.817291973075
2004-03-17,1191.03016403464
2004-03-18,1197.1755031536993
2004-03-19,1194.449185258403
2004-03-22,1184.843440895989
2004-03-23,1182.3052543969231
2004-03-24,1175.7443075268818
2004-03-25,1183.3343182372007
2004-03-26,1181.9157687133545
2004-03-29,1192.5148680616167
2004-03-30,1200.1774729320819
2004-03-31,1206.8488029808702
2004-04-01,1214.3527884469918
2004-04-02,1212.6018846964598
2004-04-05,1210.6397871863016
2004-04-06,1209.7248504840004
2004-04-07,1212.0847722823407
2004-04-08,1210.2961844497186
2004-04-09,1209.5192806850557
2004-04-12,1208.2733416242297
2004-04-13,1195.1409061771742
2004-04-14,1187.0794544520693
2004-04-15,1192.0919744301455
2004-04-16,1202.6483408326446
2004-04-19,1202.1130373005385
2004-04-20,1188.5052454974596
2004-04-21,1186.1301889774136
2004-04-22,1193.5339725383828
2004-04-23,1195.0071544675277
2004-04-26,1195.863821480766
2004-04-27,1197.8785575618094
2004-04-28,1181.824421109095
2004-04-29,1175.907129167113
2004-04-30,1171.514063027978
2004-05-03,1178.4662164886613
2004-05-04,1187.9470818422906
2004-05-05,1190.5668722898001
2004-05-06,1184.4665994019872
2004-05-07,1164.4691672896292
2004-05-10,1143.245183688435
2004-05-11,1149.0477417753978
2004-05-12,1153.4997082440402
2004-05-13,1150.1937636198816
2004-05-14,1151.8166257724781
2004-05-17,1146.4087999797596
2004-05-18,1149.4833207713782
2004-05-19,1156.1298791895704
2004-05-20,1153.1272590089268
2004-05-21,1159.8480617063785
2004-05-24,1162.582476046411
2004-05-25,1179.2463120004795
2004-05-26,1182.622664513964
2004-05-27,1194.87527350315
2004-05-28,1192.9430005873794
2004-05-31,1194.0152094129378
2004-06-01,1192.919046289363
2004-06-02,1198.1190370921902
2004-06-03,1190.7520242277342
2004-06-04,1194.8332722321122
2004-06-07,1208.9972020869266
2004-06-08,1207.3666230343815
2004-06-09,1194.3658603711622
2004-06-10,1197.3549892476765
2004-06-11,1193.081493303439
2004-06-14,1184.1880312585201
2004-06-15,1191.7164258542693
2004-06-16,1195.2731752695834
2004-06-17,1198.2665926403258
2004-06-18,1203.6106931106087
2004-06-21,1203.874564384898
2004-06-22,1203.828241899876
2004-06-23,1209.1387123778563
2004-06-24,1213.3730713272348
2004-06-25,1209.2666036357616
2004-06-28,1209.4289923776346
2004-06-29,1203.867311760417
2004-06-30,1210.546170396338
2004-07-01,1207.2988692079934
2004-07-02,1213.2212670670199
2004-07-05,1212.5450775564066
2004-07-06,1212.9628920424161
2004-07-07,1221.1835354394382
2004-07-08,1218.6738274924614
2004-07-09,1220.700529038488
2004-07-12,1222.6419600685017
2004-07-13,1218.0394437973441
2004-07-14,1220.0914871698042
2004-07-15,1217.9581831918772
2004-07-16,1221.2724012388207
2004-07-19,1221.856101562827
2004-07-20,1220.9946260684462
2004-07-21,1208.4517408715524
2004-07-22,1202.9555117037423
2004-07-23,1190.887930125377
2004-07-26,1188.1421037508717
2004-07-27,1189.5792631213562
2004-07-28,1191.5394620850022
2004-07-29,1195.657355681269
2004-07-30,1200.081972006156
2004-08-02,1206.4789146568075
2004-08-03,1211.1185974637476
2004-08-04,1209.3072029796317
2004-08-05,1200.4952777088185
2004-08-06,1198.5641895721894
2004-08-09,1198.2343833609175
2004-08-10,1204.738859986607
2004-08-11,1199.9045253665604
2004-08-12,1195.6425410301117
2004-08-13,1200.5723783671667
2004-08-16,1208.3354046721977
2004-08-17,1207.8258965610512
2004-08-18,1213.2879466240295
2004-08-19,1217.1690845615474
2004-08-20,1223.8275570601916
2004-08-23,1219.0481925742918
2004-08-24,1215.6190212848935
2004-08-25,1220.1240540315957
2004-08-26,1221.1595304102134
2004-08-27,1224.386649188558
2004-08-30,1221.4355617840129
2004-08-31,1230.7486849475606
2004-09-01,1237.2064419100916
2004-09-02,1243.2389129110204
2004-09-03,1241.3487960976859
2004-09-06,1243.2678279120048
2004-09-07,1246.3631855640558
2004-09-08,1243.367384298381
2004-09-09,1242.1283008732116
2004-09-10,1249.7106488743082
2004-09-13,1250.3510816302805
2004-09-14,1253.2006415511164
2004-09-15,1245.5888433375765
2004-09-16,1249.8158489821526
2004-09-17,1252.7321095309342
2004-09-20,1248.7488111295854
2004-09-21,1260.035310044817
2004-09-22,1253.2904971398066
2004-09-23,1250.963832171893
2004-09-24,1252.9475307880673
2004-09-27,1251.1157554481642
2004-09-28,1259.8742519072935
2004-09-29,1260.3260084173035
2004-09-30,1267.228288140656
2004-10-01,1277.541137297495
2004-10-04,1277.3854103967187
2004-10-05,1282.6432030255862
2004-10-06,1288.0876526776403
2004-10-07,1281.4176422396597
2004-10-08,1285.4464630661607
2004-10-11,1284.3570716696795
2004-10-12,1277.2093368666594
2004-10-13,1267.230768964541
2004-10-14,1269.7242695627785
2004-10-15,1277.2209026190735
2004-10-18,1278.077966259173
2004-10-19,1275.1578806249177
2004-10-20,1280.5047208356434
2004-10-21,1285.6793063472494
2004-10-22,1283.5443705594384
2004-10-25,1284.969055086371
2004-10-26,1293.7571659185614
2004-10-27,1300.2687889779772
2004-10-28,1300.7072509350473
2004-10-29,1304.2896603532067
2004-11-01,1306.6934146048995
2004-11-02,1304.216650287574
2004-11-03,1322.5174091217298
2004-11-04,1337.5586323905177
2004-11-05,1340.4802432335323
2004-11-08,1341.3732314126742
2004-11-09,1340.0281706639687
2004-11-10,1342.0342423463471
2004-11-11,1348.5987223858122
2004-11-12,1361.9007666934956
2004-11-15,1360.9492147989881
2004-11-16,1358.77945855949
2004-11-17,1363.8852989798695
2004-11-18,1362.125288437812
2004-11-19,1359.6007043409525
2004-11-22,1365.0749930312577
2004-11-23,1369.8813676012157
2004-11-24,1376.8737811297085
