Date,ACWI ex JAPAN MINIMUM VOLATILITY (USD)
2002-03-18,1021.8152053388624
2002-03-19,1025.4841626231887
2002-03-20,1021.0270763000354
2002-03-21,1020.2049513555172
2002-03-22,1021.5911837614907
2002-03-25,1015.0861407823872
2002-03-26,1016.339128200197
2002-03-27,1021.190714301903
2002-03-28,1025.6393739245552
2002-03-29,1025.6543713380229
2002-04-01,1027.1633270608106
2002-04-02,1027.6525449138894
2002-04-03,1021.6151875723011
2002-04-04,1017.6092109722906
2002-04-05,1016.5339150295795
2002-04-08,1012.8283795531121
2002-04-09,1011.0040857911514
2002-04-10,1020.4842551093918
2002-04-11,1011.01875532597
2002-04-12,1013.1069251278551
2002-04-15,1012.0003394031795
2002-04-16,1021.3048096996567
2002-04-17,1025.150283585967
2002-04-18,1026.9539172153263
2002-04-19,1030.0891670819658
2002-04-22,1025.4068451163812
2002-04-23,1024.2039888455542
2002-04-24,1022.7229828355022
2002-04-25,1020.7137754605081
2002-04-26,1016.9133431148794
2002-04-29,1010.6234313369606
2002-04-30,1015.993519810681
2002-05-01,1024.389581929435
2002-05-02,1025.289486929495
2002-05-03,1026.2877365936774
2002-05-06,1016.9544501564873
2002-05-07,1010.4573326863587
2002-05-08,1024.0242869298386
2002-05-09,1018.6752744946998
2002-05-10,1013.7804531232722
2002-05-13,1020.94766872395
2002-05-14,1026.4681238492324
2002-05-15,1026.8529482246543
2002-05-16,1028.634788804506
2002-05-17,1035.0925726681694
2002-05-20,1030.5275445890836
2002-05-21,1026.590496040061
2002-05-22,1033.2206582133717
2002-05-23,1036.0543663546096
2002-05-24,1032.4811917919496
2002-05-27,1031.0974187753302
2002-05-28,1031.39520793036
2002-05-29,1028.3735979734213
2002-05-30,1023.3853715646687
2002-05-31,1023.3515767481905
2002-06-03,1014.8526525716866
2002-06-04,1010.9974508269923
2002-06-05,1009.2351212412275
2002-06-06,1002.1591059526364
2002-06-07,998.4271940163517
2002-06-10,1000.1226832227476
2002-06-11,994.2473666148173
2002-06-12,990.7921750257682
2002-06-13,984.0421656628736
2002-06-14,977.695992296181
2002-06-17,994.6928963741088
2002-06-18,997.4118215497382
2002-06-19,991.5115836435995
2002-06-20,988.6135459175938
2002-06-21,982.5961222111782
2002-06-24,977.9430037410793
2002-06-25,974.8021694319439
2002-06-26,973.2528494014006
2002-06-27,979.9327119778002
2002-06-28,989.1923354243547
2002-07-01,980.5909820643881
2002-07-02,966.6483621487761
2002-07-03,958.3850786391638
2002-07-04,962.6450878654274
2002-07-05,981.3096441759573
2002-07-08,983.5320407585403
2002-07-09,972.3647021438017
2002-07-10,947.735523989048
2002-07-11,936.4085456443011
2002-07-12,933.091444879632
2002-07-15,921.9602301630997
2002-07-16,910.1561729684804
2002-07-17,912.0268995605525
2002-07-18,900.5227798410667
2002-07-19,872.3416560844572
2002-07-22,845.7592096902563
2002-07-23,827.8421136745568
2002-07-24,847.8566618951617
2002-07-25,865.6446810342206
2002-07-26,868.4084016288731
2002-07-29,894.9384270060726
2002-07-30,904.659437777175
2002-07-31,916.375185936408
2002-08-01,896.7931219981601
2002-08-02,893.4015456510501
2002-08-05,874.0778113641978
2002-08-06,882.8600479171832
2002-08-07,894.4995924763003
2002-08-08,913.7147827536832
2002-08-09,920.1943045508426
2002-08-12,917.3176999434066
2002-08-13,911.5561587351295
2002-08-14,925.5807504410069
2002-08-15,933.2523713614464
2002-08-16,933.6080768284991
2002-08-19,939.1401227671853
2002-08-20,928.8111719875994
2002-08-21,936.4073823316995
2002-08-22,943.3420066628773
2002-08-23,932.7956210243578
2002-08-26,937.8571102063896
2002-08-27,939.2761088388837
2002-08-28,925.2481194573247
2002-08-29,920.5925733772
2002-08-30,923.7442006836997
2002-09-02,921.3372813891593
2002-09-03,900.0405237581095
2002-09-04,905.4023814883503
2002-09-05,903.4038013844147
2002-09-06,911.8701928602128
2002-09-09,913.3230201618549
2002-09-10,915.5879532890659
2002-09-11,919.034159977279
2002-09-12,905.0788290553883
2002-09-13,905.2517349526422
2002-09-16,904.7886183140871
2002-09-17,890.6844329134724
2002-09-18,886.1395362682111
2002-09-19,871.1187495884409
2002-09-20,873.9562924488818
2002-09-23,861.1641752463142
2002-09-24,850.2133450952333
2002-09-25,860.4247260084961
2002-09-26,876.0503607560145
2002-09-27,864.4903722438012
2002-09-30,856.574839072562
2002-10-01,870.9939742313514
2002-10-02,868.7734754461222
2002-10-03,865.2312981003993
2002-10-04,851.1305711728605
2002-10-07,840.7468486140571
2002-10-08,839.5367546125249
2002-10-09,824.6924692642572
2002-10-10,837.7034866449385
2002-10-11,857.8099810746779
2002-10-14,861.4534616723666
2002-10-15,882.5723309252086
2002-10-16,872.1726666136638
2002-10-17,880.627749126975
2002-10-18,881.6809004027914
2002-10-21,890.1434388683214
2002-10-22,882.0541008532282
2002-10-23,879.864358783
2002-10-24,878.5840814685713
2002-10-25,885.2990216474639
2002-10-28,884.0994014237709
2002-10-29,872.3823729924135
2002-10-30,880.7969055479471
2002-10-31,880.3358717979363
2002-11-01,884.8263370570858
2002-11-04,893.530700653111
2002-11-05,897.1614822709575
2002-11-06,901.1799933233535
2002-11-07,894.294355823453
2002-11-08,887.3373930380112
2002-11-11,878.0738742112818
2002-11-12,879.2213240704555
2002-11-13,875.1846517128621
2002-11-14,885.8146984706718
2002-11-15,894.374724194914
2002-11-18,891.5511989878111
2002-11-19,890.38976294231
2002-11-20,892.208587329297
2002-11-21,899.3780624710568
2002-11-22,898.6572427012222
2002-11-25,894.050980187179
2002-11-26,882.4587131454302
2002-11-27,894.2769550916054
2002-11-28,896.4565750024026
2002-11-29,895.0273008906416
2002-12-02,893.2347267139315
2002-12-03,892.6233511214149
2002-12-04,893.9569857744223
2002-12-05,889.9009618104352
2002-12-06,893.0746611838659
2002-12-09,887.8087238532573
2002-12-10,891.6586583613795
2002-12-11,892.9140934310194
2002-12-12,893.0477936120409
2002-12-13,891.9298662374108
2002-12-16,902.1877990068657
2002-12-17,900.0646427386051
2002-12-18,894.6364363632061
2002-12-19,891.217994572717
2002-12-20,897.9890429547095
2002-12-23,901.5670657768885
2002-12-24,901.2693398225504
2002-12-25,901.1545192547937
2002-12-26,901.2813666902501
2002-12-27,891.6531334453254
2002-12-30,897.2710743033413
2002-12-31,899.9593888745104
2003-01-01,900.0122188612406
2003-01-02,912.2056459440721
2003-01-03,917.4198113995581
2003-01-06,930.8182991239753
2003-01-07,919.7781802076472
2003-01-08,912.5709745585423
2003-01-09,920.1351312019767
2003-01-10,920.2534349267903
2003-01-13,918.7944877835971
2003-01-14,920.6924849658789
2003-01-15,913.2404550501136
2003-01-16,913.3743046393321
2003-01-17,908.3107105072742
2003-01-20,906.706525874192
2003-01-21,899.4316586502924
2003-01-22,894.5620585745025
2003-01-23,897.2919047033771
2003-01-24,887.1815273676877
2003-01-27,871.9113118886323
2003-01-28,877.1259000872683
2003-01-29,880.3160163157806
2003-01-30,874.5785854960652
2003-01-31,881.6364508144428
2003-02-03,884.0043794283215
2003-02-04,880.6666213052094
2003-02-05,877.6836999639778
2003-02-06,871.9783779285747
2003-02-07,866.0645109601148
2003-02-10,865.8452738285066
2003-02-11,862.4282564311667
2003-02-12,852.1302930096649
2003-02-13,852.6170040951439
2003-02-14,859.0806606890969
2003-02-17,861.8304675169036
2003-02-18,869.6246697393676
2003-02-19,866.2062172959996
2003-02-20,864.6210687095836
2003-02-21,870.1871562459093
2003-02-24,863.3512209801621
2003-02-25,860.6081881192038
2003-02-26,857.6264010490017
2003-02-27,860.277949861117
2003-02-28,864.3133410075577
2003-03-03,865.1339083676122
2003-03-04,857.7911787221065
2003-03-05,860.7077225554676
2003-03-06,856.6482847659875
2003-03-07,857.1967178575708
2003-03-10,843.8169045813332
2003-03-11,840.3266891333634
2003-03-12,833.8192671615575
2003-03-13,845.1926132075446
2003-03-14,848.8409886676776
2003-03-17,864.7517068805282
2003-03-18,868.0346209406349
2003-03-19,874.3187267309008
2003-03-20,877.1344839377725
2003-03-21,889.1363377245093
2003-03-24,871.5116992059136
2003-03-25,879.3352157079042
2003-03-26,877.202552964022
2003-03-27,876.3861350274505
2003-03-28,877.3591573378344
2003-03-31,871.078796243755
2003-04-01,876.7014718178657
2003-04-02,883.5919880166696
2003-04-03,880.3091425413573
2003-04-04,885.1519242054318
2003-04-07,888.3392571494612
2003-04-08,887.4349333589045
2003-04-09,883.168790628231
2003-04-10,886.9710878984985
2003-04-11,885.5677725225133
2003-04-14,894.1313172203692
2003-04-15,897.795391061038
2003-04-16,891.6620837469357
2003-04-17,898.1621918847965
2003-04-18,898.7177688737485
2003-04-21,896.7195105864979
2003-04-22,908.4066516929503
2003-04-23,912.560310279913
2003-04-24,907.2743217049858
2003-04-25,900.2372670962427
2003-04-28,908.6488178030231
2003-04-29,910.2528216338561
2003-04-30,915.16653096951
2003-05-01,918.7320545328172
2003-05-02,924.2914304285987
2003-05-05,927.836579224127
2003-05-06,935.4313795203534
2003-05-07,934.1542681096855
2003-05-08,932.6126454158175
2003-05-09,940.6346842251937
2003-05-12,948.5934473225441
2003-05-13,947.2151977035242
2003-05-14,948.3331466005684
2003-05-15,953.0041071054127
2003-05-16,955.2779610155138
2003-05-19,946.854901561844
2003-05-20,949.0688021372928
2003-05-21,952.4982785470336
2003-05-22,958.5800213514102
2003-05-23,963.2409003690469
2003-05-26,965.9743601296794
2003-05-27,972.7065188427187
2003-05-28,970.2640669017177
2003-05-29,969.9151835323471
2003-05-30,975.6834735709473
2003-06-02,981.4790042333098
2003-06-03,981.9736112502522
2003-06-04,991.3079071422704
2003-06-05,995.2451681730174
2003-06-06,994.0635365701428
2003-06-09,990.6946625973907
2003-06-10,992.3346465812351
2003-06-11,1003.1677017391017
2003-06-12,1005.0373948366557
2003-06-13,1001.9573377842562
2003-06-16,1015.0499503257134
2003-06-17,1018.5221949229102
2003-06-18,1015.1206504187585
2003-06-19,1008.6610930758741
2003-06-20,1008.4984609151483
2003-06-23,995.7757693632743
2003-06-24,993.2090995357104
2003-06-25,993.7774044465358
2003-06-26,994.7540610726945
2003-06-27,990.6107094632794
2003-06-30,989.8955117512257
2003-07-01,996.2444407827628
2003-07-02,1002.7993925062934
2003-07-03,1002.0483643699295
2003-07-04,1000.0465039722135
2003-07-07,1006.0548180884748
2003-07-08,1000.4704589374356
2003-07-09,993.3930224722707
2003-07-10,986.78721010703
2003-07-11,993.0600678928404
2003-07-14,998.2468356413607
2003-07-15,990.2777471298466
2003-07-16,986.1266506276683
2003-07-17,981.3064183962418
2003-07-18,985.7597277320855
2003-07-21,982.6640317997286
2003-07-22,987.7517713152522
2003-07-23,993.8931042700311
2003-07-24,996.9403618470029
2003-07-25,1005.6168687871158
2003-07-28,1004.199052618654
2003-07-29,1000.1346786362258
2003-07-30,996.3726207372745
2003-07-31,993.672833162117
2003-08-01,990.1707836000479
2003-08-04,991.051584004945
2003-08-05,983.818576968471
2003-08-06,985.6054679704047
2003-08-07,993.092790640986
2003-08-08,997.0905340294169
2003-08-11,1000.6667451790887
2003-08-12,1003.960000254032
2003-08-13,1003.4040728215869
2003-08-14,1007.3377185046802
2003-08-15,1007.7606472095655
2003-08-18,1007.6865151318023
2003-08-19,1007.0094739711559
2003-08-20,1010.1198893555355
2003-08-21,1006.8934512637194
2003-08-22,998.1907963034855
2003-08-25,998.5317067693435
2003-08-26,998.9901745562543
2003-08-27,1002.0543368642703
2003-08-28,1005.042830940906
2003-08-29,1010.6171657975062
2003-09-01,1012.6162556569478
2003-09-02,1016.8339462686736
2003-09-03,1020.2731794357964
2003-09-04,1023.3148412250737
2003-09-05,1024.3391508142502
2003-09-08,1030.5376531074849
2003-09-09,1029.2893991300598
2003-09-10,1026.509344053348
2003-09-11,1029.046898611502
2003-09-12,1031.743620210022
2003-09-15,1029.178966806305
2003-09-16,1032.7635919997033
2003-09-17,1031.9964366757529
2003-09-18,1037.036344154986
2003-09-19,1038.987159746954
2003-09-22,1035.5208799690517
2003-09-23,1038.6109013123464
2003-09-24,1034.262700852993
2003-09-25,1030.8018599942113
2003-09-26,1024.583002773507
2003-09-29,1027.9862095314309
2003-09-30,1027.2698468449096
2003-10-01,1041.4125711458773
2003-10-02,1047.0062524425402
2003-10-03,1050.474583143733
2003-10-06,1053.939342876479
2003-10-07,1057.6679416221248
2003-10-08,1057.489770413156
2003-10-09,1061.0147028832664
2003-10-10,1063.3772599099427
2003-10-13,1066.1045977551166
2003-10-14,1067.405915502188
2003-10-15,1067.1095805151035
2003-10-16,1073.376854934864
2003-10-17,1067.676637362376
2003-10-20,1069.7371254607947
2003-10-21,1073.6553101193178
2003-10-22,1068.5839871440123
2003-10-23,1066.5613674347871
2003-10-24,1067.6263956278838
2003-10-27,1069.8040356553693
2003-10-28,1073.4149619041182
2003-10-29,1075.7912970660666
2003-10-30,1076.3051881498486
2003-10-31,1076.3717075471725
2003-11-03,1078.7993290660006
2003-11-04,1076.6851829550674
2003-11-05,1076.5442186386485
2003-11-06,1076.3271774304535
2003-11-07,1079.1738921829092
2003-11-10,1077.9041176316434
2003-11-11,1076.027403879301
2003-11-12,1085.967089499113
2003-11-13,1093.080452744222
2003-11-14,1096.363079645538
2003-11-17,1090.302222575786
2003-11-18,1090.6589604070657
2003-11-19,1093.7690902189506
2003-11-20,1087.5301830160802
2003-11-21,1087.9862835654733
2003-11-24,1091.4942828004425
2003-11-25,1096.3143972923522
2003-11-26,1103.964369265424
2003-11-27,1103.4714557391676
2003-11-28,1107.9273140204982
2003-12-01,1118.7989084246908
2003-12-02,1122.9920879265387
2003-12-03,1124.6436693482206
2003-12-04,1122.9268916429487
2003-12-05,1122.3339444840356
2003-12-08,1127.155845181622
2003-12-09,1125.7605092436793
2003-12-10,1122.240829843734
2003-12-11,1126.4588914328697
2003-12-12,1132.1238044953238
2003-12-15,1130.2441812616216
2003-12-16,1132.0265382044402
2003-12-17,1133.8859325091007
2003-12-18,1140.488949436902
2003-12-19,1138.2214102238124
2003-12-22,1141.9123567860331
2003-12-23,1144.4691226674222
2003-12-24,1147.9557006180535
2003-12-25,1147.9785929012305
2003-12-26,1150.0807038773473
2003-12-29,1160.514599756074
2003-12-30,1164.9949969991176
2003-12-31,1167.9496501980693
2004-01-01,1168.0400010824994
2004-01-02,1170.9936833892566
2004-01-05,1183.7500988617642
2004-01-06,1184.2342394578684
2004-01-07,1178.8604194606432
2004-01-08,1181.0440692735167
2004-01-09,1181.1207831036072
2004-01-12,1180.6075870598181
2004-01-13,1177.7888879117902
2004-01-14,1178.0626568769092
2004-01-15,1170.6946795210488
2004-01-16,1169.147356677764
2004-01-19,1168.236594893591
2004-01-20,1176.4007477616567
2004-01-21,1182.3365947751777
2004-01-22,1184.5505731314427
2004-01-23,1184.1159707630159
2004-01-26,1186.8137312399074
2004-01-27,1186.5230651296404
2004-01-28,1179.738935603547
2004-01-29,1174.3554752662371
2004-01-30,1172.6183929418005
2004-02-02,1177.53167094449
2004-02-03,1182.0085381332606
2004-02-04,1177.3301249352196
2004-02-05,1178.9956583438454
2004-02-06,1191.652592358735
2004-02-09,1196.658875334194
2004-02-10,1202.0395118769452
2004-02-11,1209.0449709364161
2004-02-12,1210.8078469692682
2004-02-13,1209.2930586427296
2004-02-16,1210.2348351134597
2004-02-17,1217.7288144238105
2004-02-18,1215.4262700805145
2004-02-19,1209.3955932769245
2004-02-20,1201.8081168778276
2004-02-23,1201.3196168125355
2004-02-24,1206.0113197610453
2004-02-25,1204.3499601518993
2004-02-26,1204.14189886573
2004-02-27,1207.5718052018817
2004-03-01,1220.2691001691815
2004-03-02,1213.2901590792226
2004-03-03,1206.3608261195634
2004-03-04,1210.1376746878548
2004-03-05,1222.9805625182014
2004-03-08,1220.7290951179198
2004-03-09,1220.4203604678546
2004-03-10,1206.018195049729
2004-03-11,1190.4269645002305
2004-03-12,1193.582567111734
2004-03-15,1184.9989136432862
2004-03-16,1193.562697359834
2004-03-17,1199.4585073754631
2004-03-18,1204.848480992654
2004-03-19,1202.1819504018883
2004-03-22,1192.6247586972565
2004-03-23,1191.0147652325122
2004-03-24,1184.665538148733
2004-03-25,1192.0119848946924
2004-03-26,1189.6797996186074
2004-03-29,1200.612298126404
2004-03-30,1207.6470670005715
2004-03-31,1214.0899573347428
2004-04-01,1222.488195989926
2004-04-02,1221.6136598059782
2004-04-05,1220.442869842731
2004-04-06,1219.4404111547426
2004-04-07,1221.480500629449
2004-04-08,1219.4013520152487
2004-04-09,1218.813595634712
2004-04-12,1217.2602525394577
2004-04-13,1204.0528029621448
2004-04-14,1195.2233320847079
2004-04-15,1199.1116852680973
2004-04-16,1209.917067627573
2004-04-19,1209.4741810341225
2004-04-20,1196.0528696180031
2004-04-21,1193.4539820200177
2004-04-22,1200.9195986290679
2004-04-23,1202.75495814624
2004-04-26,1202.7739543837004
2004-04-27,1204.008550718266
2004-04-28,1188.9272422224942
2004-04-29,1183.6754768659903
2004-04-30,1178.8100590001704
2004-05-03,1184.941649944634
2004-05-04,1194.5810843854151
2004-05-05,1197.5624828382104
2004-05-06,1191.6271572629341
2004-05-07,1172.7697946356022
2004-05-10,1151.1513375026095
2004-05-11,1156.9287443847334
2004-05-12,1161.2651356019576
2004-05-13,1158.001240325666
2004-05-14,1158.8376312627424
2004-05-17,1153.0561883690045
2004-05-18,1157.0938677432157
2004-05-19,1163.5736756876768
2004-05-20,1160.1449854563689
2004-05-21,1166.506948320108
2004-05-24,1168.7917497414753
2004-05-25,1185.0965044580812
2004-05-26,1189.0073565535583
2004-05-27,1202.0905967210663
2004-05-28,1199.9660142763746
2004-05-31,1200.963149790405
2004-06-01,1199.893532576368
2004-06-02,1205.2830351661948
2004-06-03,1198.950562878046
2004-06-04,1203.2077625272238
2004-06-07,1217.0558786083543
2004-06-08,1215.242217508225
2004-06-09,1203.1819295155292
2004-06-10,1205.6662698833632
2004-06-11,1201.7506281431715
2004-06-14,1193.274550724752
2004-06-15,1199.8386689763206
2004-06-16,1202.2663073092615
2004-06-17,1205.1977400022915
2004-06-18,1209.6131689236654
2004-06-21,1209.8238477288564
2004-06-22,1209.227767949561
2004-06-23,1214.9101382958531
2004-06-24,1218.6172110901393
2004-06-25,1213.9384057101831
2004-06-28,1214.5512721283415
2004-06-29,1210.7268664132953
2004-06-30,1217.8048698247226
2004-07-01,1213.978720644436
2004-07-02,1219.155038922763
2004-07-05,1217.9207443815635
2004-07-06,1218.170394882701
2004-07-07,1226.0807409816957
2004-07-08,1224.0489749447377
2004-07-09,1225.3707948771385
2004-07-12,1226.9982043165496
2004-07-13,1223.182670269392
2004-07-14,1224.7470779964926
2004-07-15,1222.2663558451954
2004-07-16,1224.2913602508177
2004-07-19,1224.4897361786045
2004-07-20,1224.3116344381988
2004-07-21,1211.8515025009729
2004-07-22,1206.2478786536662
2004-07-23,1195.2307521451808
2004-07-26,1192.798835135705
2004-07-27,1193.6661138948352
2004-07-28,1194.3311599053284
2004-07-29,1198.846597379656
2004-07-30,1203.0893668514573
2004-08-02,1208.9360038088282
2004-08-03,1212.7849240363116
2004-08-04,1211.1085384721077
2004-08-05,1202.3584809766799
2004-08-06,1200.1372001843447
2004-08-09,1198.6744110956347
2004-08-10,1205.9769709314821
2004-08-11,1202.3861703722296
2004-08-12,1197.3850245945277
2004-08-13,1201.6949908517058
2004-08-16,1208.7972060888642
2004-08-17,1208.6387603969936
2004-08-18,1214.1369870517717
2004-08-19,1217.3676273192648
2004-08-20,1223.3597789059775
2004-08-23,1218.9519037321415
2004-08-24,1216.510321834422
2004-08-25,1221.150071357139
2004-08-26,1222.151638875173
2004-08-27,1225.1511466418765
2004-08-30,1221.735083722571
2004-08-31,1230.6446228181328
2004-09-01,1237.3608814316167
2004-09-02,1243.800813189498
2004-09-03,1241.3109666130251
2004-09-06,1243.3434879132599
2004-09-07,1247.338812182086
2004-09-08,1244.9098604231226
2004-09-09,1243.5795281788141
2004-09-10,1250.442216150435
2004-09-13,1250.9992516463476
2004-09-14,1254.660239640088
2004-09-15,1246.7662233586318
2004-09-16,1250.5347143315448
2004-09-17,1252.6752472753255
2004-09-20,1249.4107613747256
2004-09-21,1259.9902455787699
2004-09-22,1253.412413062183
2004-09-23,1251.0529761289781
2004-09-24,1253.1253144926745
2004-09-27,1250.136036693276
2004-09-28,1257.5589013089232
2004-09-29,1259.0505616725325
2004-09-30,1265.5723431850895
2004-10-01,1275.355514717456
2004-10-04,1275.6063704699088
2004-10-05,1279.8116371088065
2004-10-06,1284.643643887456
2004-10-07,1277.2598073849283
2004-10-08,1280.2086107073576
2004-10-11,1279.420918935934
2004-10-12,1273.5556781768028
2004-10-13,1265.2839365790774
2004-10-14,1267.6290647549224
2004-10-15,1273.6842865459157
2004-10-18,1274.9038177959771
2004-10-19,1270.8115892962342
2004-10-20,1276.8343889349148
2004-10-21,1280.4346021232543
2004-10-22,1278.8889771126053
2004-10-25,1279.3395512042005
2004-10-26,1288.809980961943
2004-10-27,1297.2959886456415
2004-10-28,1298.6966569308727
2004-10-29,1302.895196667173
2004-11-01,1305.1829023378996
2004-11-02,1303.0286955969289
2004-11-03,1322.4595756086783
2004-11-04,1336.678838327936
2004-11-05,1340.3318155689674
2004-11-08,1341.7536921939957
2004-11-09,1340.8020706464674
2004-11-10,1342.5856103180815
2004-11-11,1349.7792164063228
2004-11-12,1361.6104294745048
2004-11-15,1361.2304150015793
2004-11-16,1358.9646779365924
2004-11-17,1363.574501317259
2004-11-18,1360.9577879458566
2004-11-19,1358.604006724748
2004-11-22,1363.3193183624455
2004-11-23,1368.297700960519
2004-11-24,1375.5377174310147
