Date,KUKJE (ACWI ex KOREA) MINIMUM VOL (USD)
2001-05-31,1000.0
2001-06-01,1001.6342154132751
2001-06-04,1005.4688459494226
2001-06-05,1008.0302001130392
2001-06-06,1002.0516851798534
2001-06-07,1004.8504061154009
2001-06-08,1003.4267733101191
2001-06-11,997.3298429158626
2001-06-12,996.8246675600531
2001-06-13,996.0012372737798
2001-06-14,992.6537581511366
2001-06-15,990.340345047998
2001-06-18,985.6323288486947
2001-06-19,984.5340104062583
2001-06-20,985.8642984334641
2001-06-21,985.2460395959147
2001-06-22,983.5491238853523
2001-06-25,982.1762542787255
2001-06-26,982.3582401008064
2001-06-27,976.9283761107752
2001-06-28,973.8526467204008
2001-06-29,978.5803063448576
2001-07-02,982.7746234047563
2001-07-03,980.038492067829
2001-07-04,979.291653414358
2001-07-05,974.4812186320106
2001-07-06,965.5517525271464
2001-07-09,967.5380455091351
2001-07-10,966.5072946532933
2001-07-11,965.2314265548627
2001-07-12,968.6640552178714
2001-07-13,969.8197683534296
2001-07-16,967.2677142022883
2001-07-17,966.7539027429618
2001-07-18,968.805244214738
2001-07-19,974.5139826012477
2001-07-20,973.8816324445604
2001-07-23,962.6713574994405
2001-07-24,957.2599314182852
2001-07-25,964.5457615229379
2001-07-26,967.7677295038902
2001-07-27,969.2333251933915
2001-07-30,970.4491821384097
2001-07-31,978.4137537036131
2001-08-01,983.0063155810985
2001-08-02,987.3251692443589
2001-08-03,983.8950763570273
2001-08-06,979.4764929655365
2001-08-07,981.7949136193336
2001-08-08,977.2003124843837
2001-08-09,975.4487748070084
2001-08-10,980.4460987702109
2001-08-13,981.5295089760743
2001-08-14,985.7901888497315
2001-08-15,992.157640106644
2001-08-16,992.0670957286181
2001-08-17,986.1632635576507
2001-08-20,985.2603613347067
2001-08-21,987.6283873763106
2001-08-22,993.8224219496379
2001-08-23,990.7713516659085
2001-08-24,995.8698574749798
2001-08-27,994.4139201247966
2001-08-28,986.6462328276142
2001-08-29,982.4018791628914
2001-08-30,972.0712674892997
2001-08-31,972.13191286953
2001-09-03,966.8247993395145
2001-09-04,972.3193887059441
2001-09-05,968.7104785284018
2001-09-06,961.224677581263
2001-09-07,955.050474968444
2001-09-10,948.3264963309077
2001-09-11,942.9068533506704
2001-09-12,935.3186019731218
2001-09-13,939.7990168644793
2001-09-14,936.4568728549334
2001-09-17,919.1479158084986
2001-09-18,917.8729335006626
2001-09-19,911.7581179498217
2001-09-20,890.9598916521335
2001-09-21,867.8210438066614
2001-09-24,878.9685536321889
2001-09-25,884.9691758212443
2001-09-26,887.6292058992055
2001-09-27,897.3542589446421
2001-09-28,913.0784152449124
2001-10-01,911.5228357874298
2001-10-02,920.3367870233249
2001-10-03,920.2842418515952
2001-10-04,925.5080867681576
2001-10-05,929.4264495192796
2001-10-08,926.784420767087
2001-10-09,920.7748958023531
2001-10-10,930.4448966222658
2001-10-11,933.5922482896826
2001-10-12,934.2799742496908
2001-10-15,929.9306401856896
2001-10-16,934.5143335380395
2001-10-17,933.9845146621876
2001-10-18,921.4468700242729
2001-10-19,918.2458595533396
2001-10-22,922.9266964354586
2001-10-23,923.484518863187
2001-10-24,922.2131025638964
2001-10-25,925.0582781461767
2001-10-26,927.8395879164237
2001-10-29,920.2230652871732
2001-10-30,911.6676581100907
2001-10-31,911.6379222945963
2001-11-01,921.988102985863
2001-11-02,919.4925811069547
2001-11-05,925.0712935798524
2001-11-06,928.8662799146205
2001-11-07,926.9466869554457
2001-11-08,930.1337790921252
2001-11-09,929.2480103146277
2001-11-12,924.1707358051747
2001-11-13,926.9835074603322
2001-11-14,923.9519232814328
2001-11-15,921.0647316344562
2001-11-16,922.5474014891931
2001-11-19,924.9958892649057
2001-11-20,927.3961961357159
