Date,MSCI ACWI Minimum Volatility (USD)
2004-08-19,681.1078485
2004-08-20,684.33263598
2004-08-23,682.25266513
2004-08-24,681.17853631
2004-08-25,683.64770531
2004-08-26,684.42849004
2004-08-27,686.19362951
2004-08-30,683.97050444
2004-08-31,688.09057397
2004-09-01,691.89128826
2004-09-02,695.34120357
2004-09-03,692.61318714
2004-09-06,695.00851321
2004-09-07,697.53378526
2004-09-08,696.35037226
2004-09-09,694.59854296
2004-09-10,697.26604403
2004-09-13,697.72932823
2004-09-14,700.30361939
2004-09-15,695.40758885
2004-09-16,697.34609462
2004-09-17,698.08409298
2004-09-20,696.30496641
2004-09-21,701.27217867
2004-09-22,697.63257044
2004-09-23,696.6696326
2004-09-24,696.90971206
2004-09-27,694.99503295
2004-09-28,698.11252956
2004-09-29,699.41513518
2004-09-30,703.70347071
2004-10-01,708.9851718
2004-10-04,709.83386173
2004-10-05,712.15503734
2004-10-06,714.88027266
2004-10-07,710.80606396
2004-10-08,713.50562911
2004-10-11,713.68979128
2004-10-12,709.82256919
2004-10-13,705.94834068
2004-10-14,706.27736647
2004-10-15,709.07326576
2004-10-18,709.65598316
2004-10-19,708.24010151
2004-10-20,710.7109418
2004-10-21,712.65616222
2004-10-22,711.65656282
2004-10-25,711.5624109
2004-10-26,716.22830873
2004-10-27,720.64437002
2004-10-28,721.71360537
2004-10-29,723.05979836
2004-11-01,723.84863756
2004-11-02,723.92058793
2004-11-03,733.39560425
2004-11-04,740.36303474
2004-11-05,743.01852124
2004-11-08,743.25724096
2004-11-09,742.74609591
2004-11-10,742.58071852
2004-11-11,745.13043486
2004-11-12,752.27976831
2004-11-15,753.47649618
2004-11-16,751.80693202
2004-11-17,754.64375728
2004-11-18,753.05874371
2004-11-19,752.78502637
2004-11-22,753.28424496
2004-11-23,755.21621912
2004-11-24,759.33557873
2004-11-25,763.2210024
2004-11-26,763.84627421
2004-11-29,765.4906786
2004-11-30,762.54660249
2004-12-01,767.64168238
2004-12-02,768.46537467
2004-12-03,770.99481063
2004-12-06,770.81229394
2004-12-07,765.16467279
2004-12-08,762.12638517
2004-12-09,763.6093804
2004-12-10,762.32241383
2004-12-13,768.5421811
2004-12-14,769.86414609
2004-12-15,774.71244793
2004-12-16,771.57641739
2004-12-17,771.03107775
2004-12-20,775.57263581
2004-12-21,777.31069495
2004-12-22,780.21689871
2004-12-23,782.0462063
2004-12-24,784.89179628
2004-12-27,785.60636384
2004-12-28,788.26179765
2004-12-29,787.33451894
2004-12-30,792.25317068
2004-12-31,792.79853341
2005-01-03,786.45775003
2005-01-04,777.627595
2005-01-05,771.51516265
2005-01-06,770.39334923
2005-01-07,770.1819894
2005-01-10,773.09016956
2005-01-11,774.4019636
2005-01-12,778.16992889
2005-01-13,773.99067265
2005-01-14,774.42723703
2005-01-17,775.97067307
2005-01-18,776.98566142
2005-01-19,776.63366874
2005-01-20,772.34585721
2005-01-21,772.7921953
2005-01-24,773.31695306
2005-01-25,770.54588753
2005-01-26,777.71132007
2005-01-27,776.25437573
2005-01-28,775.75408032
2005-01-31,778.99419497
2005-02-01,782.30353517
2005-02-02,786.32489919
2005-02-03,783.89998042
2005-02-04,789.61847454
2005-02-07,788.069251
2005-02-08,785.12757085
2005-02-09,784.28991563
2005-02-10,789.11287434
2005-02-11,792.67629355
2005-02-14,796.71017511
2005-02-15,798.62207481
2005-02-16,798.02211311
2005-02-17,797.88939799
2005-02-18,798.63911403
2005-02-21,796.8739528
2005-02-22,793.83036624
2005-02-23,792.98940088
2005-02-24,794.91787473
2005-02-25,801.85463038
2005-02-28,804.35528876
2005-03-01,804.38192897
2005-03-02,803.52964195
2005-03-03,804.35233002
2005-03-04,813.84922181
2005-03-07,813.60199062
2005-03-08,815.29631126
2005-03-09,809.04808001
2005-03-10,807.68867329
2005-03-11,806.43423003
2005-03-14,805.73652506
2005-03-15,804.24656915
2005-03-16,803.35301008
2005-03-17,804.03065422
2005-03-18,803.45882448
2005-03-21,799.44774093
2005-03-22,796.11245608
2005-03-23,788.40848332
2005-03-24,787.42816271
2005-03-25,787.7842537
2005-03-28,786.39466875
2005-03-29,783.1898076
2005-03-30,788.90687778
2005-03-31,792.37242997
2005-04-01,791.79382223
2005-04-04,788.41119316
2005-04-05,791.71798727
2005-04-06,794.27483935
2005-04-07,798.22422726
2005-04-08,795.09999596
2005-04-11,797.09199662
2005-04-12,796.46830406
2005-04-13,795.4569047
2005-04-14,788.89075217
2005-04-15,782.94348765
2005-04-18,776.65116481
2005-04-19,783.50029992
2005-04-20,780.79574731
2005-04-21,786.12498647
2005-04-22,788.08301248
2005-04-25,791.75318467
2005-04-26,787.56534464
2005-04-27,787.53495023
2005-04-28,784.79224585
2005-04-29,791.96158225
2005-05-02,793.29274348
2005-05-03,792.54676869
2005-05-04,798.84364085
2005-05-05,799.37398753
2005-05-06,799.10259826
2005-05-09,799.84994647
2005-05-10,797.15216988
2005-05-11,797.52796715
2005-05-12,790.98057965
2005-05-13,784.70472905
2005-05-16,785.2133813
2005-05-17,786.64692347
2005-05-18,789.62933725
2005-05-19,793.69958271
2005-05-20,791.46643536
2005-05-23,794.96145895
2005-05-24,795.19862521
2005-05-25,793.64447907
2005-05-26,794.21771723
2005-05-27,796.80670115
2005-05-30,798.30367049
2005-05-31,794.36368533
2005-06-01,798.87169447
2005-06-02,799.1748184
2005-06-03,799.6236819
2005-06-06,801.2953894
2005-06-07,803.54810974
2005-06-08,804.87388383
2005-06-09,801.22824672
2005-06-10,801.48542347
2005-06-13,800.63334936
2005-06-14,803.19509533
2005-06-15,804.992306
2005-06-16,807.12711595
2005-06-17,813.55993185
2005-06-20,812.21823447
2005-06-21,811.81532736
2005-06-22,813.03624662
2005-06-23,809.26798143
2005-06-24,805.41133977
2005-06-27,804.88438676
2005-06-28,808.53460762
2005-06-29,807.93025175
2005-06-30,805.61618486
2005-07-01,805.00102104
2005-07-04,804.4986899
2005-07-05,805.79284338
2005-07-06,804.01175566
2005-07-07,801.26487484
2005-07-08,806.50059725
2005-07-11,814.62936469
2005-07-12,818.62216987
2005-07-13,814.16127325
2005-07-14,813.99503959
2005-07-15,812.03178262
2005-07-18,811.29561381
2005-07-19,811.16174864
2005-07-20,814.88906221
2005-07-21,817.66665775
2005-07-22,821.22337589
2005-07-25,820.64694341
2005-07-26,820.1970207
2005-07-27,823.61466003
2005-07-28,827.42571128
2005-07-29,826.24593692
2005-08-01,828.36277862
2005-08-02,834.21616114
2005-08-03,837.22304912
2005-08-04,833.74873904
2005-08-05,825.48277411
2005-08-08,824.77350523
2005-08-09,827.09129038
2005-08-10,833.25804695
2005-08-11,837.79895424
2005-08-12,836.68683159
2005-08-15,835.7544165
2005-08-16,832.89169365
2005-08-17,829.35837735
2005-08-18,825.05804523
2005-08-19,825.96292766
2005-08-22,831.94149291
2005-08-23,831.08006414
2005-08-24,829.06040117
2005-08-25,830.56994387
2005-08-26,828.45320916
2005-08-29,826.95061872
2005-08-30,824.74229643
2005-08-31,833.30838766
2005-09-01,843.0853809
2005-09-02,845.74489344
2005-09-05,847.07459045
2005-09-06,851.35617775
2005-09-07,850.92533975
2005-09-08,847.64907892
2005-09-09,854.77312137
2005-09-12,852.48615453
2005-09-13,847.1623395
2005-09-14,850.17153356
2005-09-15,850.05190408
2005-09-16,852.28398551
2005-09-19,850.22459824
2005-09-20,850.47757128
2005-09-21,848.41417539
2005-09-22,845.94996902
2005-09-23,844.17567108
2005-09-26,847.82193579
2005-09-27,845.66714989
2005-09-28,847.76605951
2005-09-29,852.81967394
2005-09-30,854.55729695
2005-10-03,851.60808498
2005-10-04,847.75662759
2005-10-05,838.41652914
2005-10-06,834.03662467
2005-10-07,832.9744276
2005-10-10,829.65638164
2005-10-11,829.22362704
2005-10-12,825.53275535
2005-10-13,817.98594223
2005-10-14,824.34809971
2005-10-17,825.08092076
2005-10-18,816.09958192
2005-10-19,816.43909611
2005-10-20,812.41987879
2005-10-21,813.78805906
2005-10-24,819.32631968
2005-10-25,822.30521775
2005-10-26,818.39789056
2005-10-27,815.98781459
2005-10-28,820.0061713
2005-10-31,824.65987765
2005-11-01,823.7293562
2005-11-02,828.9646651
2005-11-03,831.82355822
2005-11-04,828.17227079
2005-11-07,828.28747326
2005-11-08,826.83015997
2005-11-09,828.35620763
2005-11-10,831.35347447
2005-11-11,835.06992642
2005-11-14,831.95668475
2005-11-15,829.48343225
2005-11-16,831.90220028
2005-11-17,839.43255597
2005-11-18,841.30334356
2005-11-21,844.91216444
2005-11-22,846.40403995
2005-11-23,850.12679066
2005-11-24,850.84962117
2005-11-25,849.52099831
2005-11-28,848.56324383
2005-11-29,848.2813442
2005-11-30,843.52408585
2005-12-01,849.12406052
2005-12-02,851.67204283
2005-12-05,851.15819148
2005-12-06,852.25775271
2005-12-07,851.90992819
2005-12-08,851.87255503
2005-12-09,853.43834736
2005-12-12,857.46853394
2005-12-13,860.36224102
2005-12-14,864.73449439
2005-12-15,863.03775306
2005-12-16,865.47039303
2005-12-19,864.3476734
2005-12-20,863.22213073
2005-12-21,865.35409294
2005-12-22,867.61781736
2005-12-23,868.96316082
2005-12-26,868.90614858
2005-12-27,865.20490876
2005-12-28,868.03082677
2005-12-29,868.26601593
2005-12-30,863.26490882
2006-01-02,863.94974886
2006-01-03,877.66330255
2006-01-04,886.93734478
2006-01-05,887.32597922
2006-01-06,893.29399067
2006-01-09,894.00198494
2006-01-10,891.72748308
2006-01-11,895.12235469
2006-01-12,894.06640555
2006-01-13,893.24239636
2006-01-16,893.9735552
2006-01-17,888.26601265
2006-01-18,882.05485925
2006-01-19,889.14588023
2006-01-20,883.83176551
2006-01-23,887.46625894
2006-01-24,889.07154641
2006-01-25,889.74200994
2006-01-26,892.4420327
2006-01-27,897.68891729
2006-01-30,896.90909517
2006-01-31,899.01631815
2006-02-01,900.00417378
2006-02-02,896.73949245
2006-02-03,889.93036619
2006-02-06,892.48567372
2006-02-07,888.08115618
2006-02-08,885.23057076
2006-02-09,890.31309035
2006-02-10,889.40914753
2006-02-13,886.59053158
2006-02-14,891.15302318
2006-02-15,893.07838485
2006-02-16,896.35972851
2006-02-17,895.33477371
2006-02-20,898.48247999
2006-02-21,898.62795677
2006-02-22,899.90832228
2006-02-23,903.22038554
2006-02-24,903.28128815
2006-02-27,907.42583695
2006-02-28,903.78296301
2006-03-01,906.79046242
2006-03-02,908.80121829
2006-03-03,906.12410001
2006-03-06,906.30150176
2006-03-07,899.32873456
2006-03-08,898.47028524
2006-03-09,901.6328882
2006-03-10,901.79834617
2006-03-13,907.34462521
2006-03-14,913.59749189
2006-03-15,918.81023801
2006-03-16,921.98177419
2006-03-17,924.02977946
2006-03-20,923.46200449
2006-03-21,917.43145204
2006-03-22,921.43833223
2006-03-23,916.08414278
2006-03-24,918.12164011
2006-03-27,917.37444821
2006-03-28,915.71133314
2006-03-29,918.22409808
2006-03-30,922.28161562
2006-03-31,917.42927985
2006-04-03,921.23740255
2006-04-04,924.67812054
2006-04-05,929.15879855
2006-04-06,932.03366594
2006-04-07,925.60741116
2006-04-10,923.96492015
2006-04-11,918.82870807
2006-04-12,915.89107393
2006-04-13,915.25806399
2006-04-14,915.65837171
2006-04-17,920.47433348
2006-04-18,929.52951805
2006-04-19,935.72321692
2006-04-20,935.38187029
2006-04-21,941.74282134
2006-04-24,941.64478959
2006-04-25,940.30458688
2006-04-26,943.60146319
2006-04-27,946.04830276
2006-04-28,947.24598796
2006-05-01,950.18151646
2006-05-02,955.06312982
2006-05-03,951.24881474
2006-05-04,954.88309608
2006-05-05,964.38850699
2006-05-08,967.7175161
2006-05-09,970.49374292
2006-05-10,969.60895388
2006-05-11,963.14244274
2006-05-12,954.17076808
2006-05-15,948.18771814
2006-05-16,946.53473212
2006-05-17,936.03188536
2006-05-18,925.42426945
2006-05-19,920.11084949
2006-05-22,911.98763983
2006-05-23,914.66786013
2006-05-24,909.57604617
2006-05-25,918.23228232
2006-05-26,926.42584477
2006-05-29,928.6880352
2006-05-30,923.52879111
2006-05-31,921.27787943
2006-06-01,927.62815304
2006-06-02,936.28479719
2006-06-05,929.53019887
2006-06-06,920.15994895
2006-06-07,917.8517604
2006-06-08,904.47712275
2006-06-09,908.49013594
2006-06-12,903.35314717
2006-06-13,889.28184511
2006-06-14,891.39262458
2006-06-15,901.05748324
2006-06-16,903.11917218
2006-06-19,899.60525966
2006-06-20,898.35472933
2006-06-21,903.06632739
2006-06-22,902.92200639
2006-06-23,899.39131735
2006-06-26,901.62309543
2006-06-27,899.91912783
2006-06-28,899.32172173
2006-06-29,911.83327597
2006-06-30,925.44443079
2006-07-03,928.79945019
2006-07-04,932.61633073
2006-07-05,924.86909707
2006-07-06,929.06636675
2006-07-07,930.99304479
2006-07-10,934.22272587
2006-07-11,934.34424578
2006-07-12,928.21491933
2006-07-13,920.18841852
2006-07-14,910.5290249
2006-07-17,906.07489415
2006-07-18,905.9643901
2006-07-19,916.7029996
2006-07-20,922.6538153
2006-07-21,920.81950717
2006-07-24,927.73159218
2006-07-25,931.84647001
2006-07-26,932.12212594
2006-07-27,939.00828462
2006-07-28,945.64927603
2006-07-31,944.60131449
2006-08-01,941.33267923
2006-08-02,948.47530706
2006-08-03,946.96513851
2006-08-04,952.4365987
2006-08-07,945.71486438
2006-08-08,947.60887162
2006-08-09,947.54866455
2006-08-10,945.73931285
2006-08-11,944.54427705
2006-08-14,948.20997044
2006-08-15,954.84465075
2006-08-16,960.32392227
2006-08-17,961.10841214
2006-08-18,960.85617981
2006-08-21,961.00514331
2006-08-22,962.15914468
2006-08-23,959.99748197
2006-08-24,960.13723905
2006-08-25,957.88540427
2006-08-28,960.81033235
2006-08-29,963.17398574
2006-08-30,966.93351594
2006-08-31,968.10106682
2006-09-01,971.39325579
2006-09-04,977.11268738
2006-09-05,974.63998082
2006-09-06,968.7689865
2006-09-07,962.06980774
2006-09-08,963.1571188
2006-09-11,960.7787201
2006-09-12,967.11377961
2006-09-13,969.87525119
2006-09-14,971.66636867
2006-09-15,972.5706337
2006-09-18,972.54210578
2006-09-19,973.90928153
2006-09-20,975.11082887
2006-09-21,975.44855757
2006-09-22,972.87422808
2006-09-25,975.12864716
2006-09-26,977.32223349
2006-09-27,983.88995367
2006-09-28,983.43332586
2006-09-29,982.33201623
2006-10-02,985.63423028
2006-10-03,986.01304832
2006-10-04,989.47440901
2006-10-05,995.75316087
2006-10-06,990.29323412
2006-10-09,990.59001433
2006-10-10,989.89750263
2006-10-11,989.20169836
2006-10-12,991.76560265
2006-10-13,992.8420083
2006-10-16,997.53851021
2006-10-17,995.39120289
2006-10-18,998.59835668
2006-10-19,1001.25730218
2006-10-20,1005.25106223
2006-10-23,1008.07326966
2006-10-24,1007.64783796
2006-10-25,1011.02650322
2006-10-26,1016.15047622
2006-10-27,1015.32709642
2006-10-30,1013.60643879
2006-10-31,1017.42780202
2006-11-01,1015.62606722
2006-11-02,1016.16847399
2006-11-03,1012.83616856
2006-11-06,1018.07815029
2006-11-07,1021.95523143
2006-11-08,1020.42450955
2006-11-09,1016.56503671
2006-11-10,1018.78539548
2006-11-13,1017.35785915
2006-11-14,1021.7967231
2006-11-15,1021.59646838
2006-11-16,1025.19838389
2006-11-17,1026.30491988
2006-11-20,1026.09641338
2006-11-21,1031.37477082
2006-11-22,1037.79863412
2006-11-23,1039.28070961
2006-11-24,1040.97834822
2006-11-27,1035.00531955
2006-11-28,1034.78911711
2006-11-29,1044.75631041
2006-11-30,1049.31959944
2006-12-01,1049.54284158
2006-12-04,1054.57673157
2006-12-05,1057.57705044
2006-12-06,1059.51256344
2006-12-07,1060.73880157
2006-12-08,1061.05647672
2006-12-11,1061.72906575
2006-12-12,1064.33398894
2006-12-13,1066.10863678
2006-12-14,1070.48834523
2006-12-15,1070.00041704
2006-12-18,1069.16623178
2006-12-19,1067.33198906
2006-12-20,1071.68293062
2006-12-21,1071.00187341
2006-12-22,1068.86856569
2006-12-25,1068.30667165
2006-12-26,1070.0092586
2006-12-27,1076.42777754
2006-12-28,1078.43701956
2006-12-29,1078.13300438
2007-01-01,1078.23526863
2007-01-02,1082.88988577
2007-01-03,1080.65936947
2007-01-04,1079.81304676
2007-01-05,1070.96330468
2007-01-08,1070.95609392
2007-01-09,1072.66231462
2007-01-10,1068.30511848
2007-01-11,1072.13247643
2007-01-12,1079.47696639
2007-01-15,1083.24290152
2007-01-16,1083.83284524
2007-01-17,1085.20244303
2007-01-18,1085.82687797
2007-01-19,1086.90688702
2007-01-22,1086.26493631
2007-01-23,1088.2601683
2007-01-24,1092.98954685
2007-01-25,1088.47463321
2007-01-26,1084.37685684
2007-01-29,1086.15378266
2007-01-30,1090.1275354
2007-01-31,1091.94346351
2007-02-01,1100.68083239
2007-02-02,1103.29827378
2007-02-05,1102.67187561
2007-02-06,1108.45252024
2007-02-07,1111.75124076
2007-02-08,1109.75241381
2007-02-09,1106.91322728
2007-02-12,1102.04457254
2007-02-13,1108.92623994
2007-02-14,1117.50183026
2007-02-15,1123.85009743
2007-02-16,1123.05203535
2007-02-19,1123.20958156
2007-02-20,1123.1956626
2007-02-21,1119.65097239
2007-02-22,1119.46987002
2007-02-23,1120.36310528
2007-02-26,1120.47171307
2007-02-27,1100.58630332
2007-02-28,1093.7916821
2007-03-01,1088.1429132
2007-03-02,1080.91685899
2007-03-05,1064.57757969
2007-03-06,1077.49326994
2007-03-07,1078.04164343
2007-03-08,1086.32220473
2007-03-09,1088.49332131
2007-03-12,1094.94631808
2007-03-13,1084.90706095
2007-03-14,1076.36712257
2007-03-15,1085.58991942
2007-03-16,1083.91712153
2007-03-19,1094.06368862
2007-03-20,1101.12032669
2007-03-21,1109.6662266
2007-03-22,1115.7510565
2007-03-23,1116.40246141
2007-03-26,1114.49566159
2007-03-27,1108.93729347
2007-03-28,1105.45360075
2007-03-29,1108.5676686
2007-03-30,1110.17181298
2007-04-02,1112.97248274
2007-04-03,1120.583703
2007-04-04,1124.5325572
2007-04-05,1126.16066991
2007-04-06,1125.93505681
2007-04-09,1126.7192023
2007-04-10,1132.40201879
2007-04-11,1128.8419256
2007-04-12,1130.13240157
2007-04-13,1130.70993909
2007-04-16,1141.24240703
2007-04-17,1144.25968694
2007-04-18,1147.32020109
2007-04-19,1140.31372317
2007-04-20,1147.29548466
2007-04-23,1146.29506014
2007-04-24,1145.24712489
2007-04-25,1148.55432222
2007-04-26,1147.03640245
2007-04-27,1144.34588929
2007-04-30,1140.81377788
2007-05-01,1138.47508318
2007-05-02,1144.78614934
2007-05-03,1147.3051189
2007-05-04,1151.21943973
2007-05-07,1157.32874722
2007-05-08,1151.12291457
2007-05-09,1153.23923855
2007-05-10,1143.90984796
2007-05-11,1147.05202693
2007-05-14,1148.35880316
2007-05-15,1147.77961984
2007-05-16,1149.40524333
2007-05-17,1146.38646186
2007-05-18,1148.89520019
2007-05-21,1149.09671926
2007-05-22,1148.95829464
2007-05-23,1151.09848022
2007-05-24,1142.75149374
2007-05-25,1141.59992432
2007-05-28,1142.65330834
2007-05-29,1148.90959961
2007-05-30,1150.99480514
2007-05-31,1156.83404798
2007-06-01,1161.08184403
2007-06-04,1162.45983746
2007-06-05,1157.44482785
2007-06-06,1149.34031781
2007-06-07,1135.07429635
2007-06-08,1134.95448253
2007-06-11,1136.65077965
2007-06-12,1129.23562272
2007-06-13,1133.51739071
2007-06-14,1137.56490043
2007-06-15,1144.08313758
2007-06-18,1143.64949145
2007-06-19,1144.42279721
2007-06-20,1140.08869386
2007-06-21,1139.65344185
2007-06-22,1130.42292769
2007-06-25,1128.16182693
2007-06-26,1128.26598225
2007-06-27,1129.58160593
2007-06-28,1132.78842591
2007-06-29,1135.18508745
2007-07-02,1145.43331894
2007-07-03,1147.30331033
2007-07-04,1148.97080288
2007-07-05,1149.1517108
2007-07-06,1150.27542514
2007-07-09,1151.96383598
2007-07-10,1145.09747474
2007-07-11,1145.41086802
2007-07-12,1155.01742897
2007-07-13,1161.02527386
2007-07-16,1160.58441605
2007-07-17,1159.60362332
2007-07-18,1157.72851073
2007-07-19,1161.24398408
2007-07-20,1157.73189331
2007-07-23,1157.1456582
2007-07-24,1149.22506955
2007-07-25,1146.3641729
2007-07-26,1127.69078439
2007-07-27,1109.27023157
2007-07-30,1110.79630783
2007-07-31,1111.63169858
2007-08-01,1107.77623304
2007-08-02,1115.10407332
2007-08-03,1103.52693283
2007-08-06,1114.47537195
2007-08-07,1118.28917354
2007-08-08,1132.14630452
2007-08-09,1118.35657406
2007-08-10,1108.2691303
2007-08-13,1106.88313998
2007-08-14,1094.79756583
2007-08-15,1082.38804114
2007-08-16,1074.60680061
2007-08-17,1084.03499129
2007-08-20,1092.6049811
2007-08-21,1097.8458179
2007-08-22,1107.31844924
2007-08-23,1112.97762793
2007-08-24,1117.40136287
2007-08-27,1117.24477045
2007-08-28,1103.24726374
2007-08-29,1110.17662735
2007-08-30,1111.78904544
2007-08-31,1124.29696837
2007-09-03,1125.17599045
2007-09-04,1129.90230577
2007-09-05,1120.44724726
2007-09-06,1124.33616425
2007-09-07,1117.21901512
2007-09-10,1111.72769304
2007-09-11,1121.83662199
2007-09-12,1126.54927363
2007-09-13,1129.8020475
2007-09-14,1130.08286444
2007-09-17,1124.27247551
2007-09-18,1134.94237059
2007-09-19,1151.63643085
2007-09-20,1151.94382961
2007-09-21,1153.0531861
2007-09-24,1152.10540215
2007-09-25,1152.36258742
2007-09-26,1157.28984389
2007-09-27,1165.18764614
2007-09-28,1166.82818014
2007-10-01,1174.36862267
2007-10-02,1175.63745343
2007-10-03,1174.56896606
2007-10-04,1174.7057584
2007-10-05,1182.75266639
2007-10-08,1178.20479003
2007-10-09,1184.67393886
2007-10-10,1185.20013364
2007-10-11,1188.73010438
2007-10-12,1187.77768224
2007-10-15,1182.32241617
2007-10-16,1173.46859575
2007-10-17,1175.02230482
2007-10-18,1176.98660153
2007-10-19,1163.08769853
2007-10-22,1156.19846661
2007-10-23,1166.86930562
2007-10-24,1163.5268297
2007-10-25,1169.52861037
2007-10-26,1180.62226905
2007-10-29,1188.31678904
2007-10-30,1185.35733856
2007-10-31,1196.72610387
2007-11-01,1183.45553348
2007-11-02,1177.39285193
2007-11-05,1172.55852834
2007-11-06,1180.86558374
2007-11-07,1169.46907019
2007-11-08,1164.80248793
2007-11-09,1157.19377031
2007-11-12,1144.31566823
2007-11-13,1156.7762725
2007-11-14,1158.06032484
2007-11-15,1148.05726266
2007-11-16,1145.91851455
2007-11-19,1137.27735025
2007-11-20,1143.19043126
2007-11-21,1128.74803923
2007-11-22,1132.49070922
2007-11-23,1141.89326554
2007-11-26,1138.85420222
2007-11-27,1144.50826942
2007-11-28,1158.63233164
2007-11-29,1164.16204671
2007-11-30,1168.01587449
2007-12-03,1167.49811263
2007-12-04,1165.76256044
2007-12-05,1173.22062356
2007-12-06,1179.85661882
2007-12-07,1180.6142312
2007-12-10,1185.96870149
2007-12-11,1175.1802175
2007-12-12,1172.89909039
2007-12-13,1163.74984866
2007-12-14,1152.71147643
2007-12-17,1136.61177769
2007-12-18,1141.57976261
2007-12-19,1138.89824709
2007-12-20,1140.07669531
2007-12-21,1150.5117307
2007-12-24,1155.82857151
2007-12-25,1157.1459942
2007-12-26,1158.20037907
2007-12-27,1152.14107675
2007-12-28,1154.61803262
2007-12-31,1153.0494154
2008-01-01,1153.08993201
2008-01-02,1147.07604568
2008-01-03,1144.39415487
2008-01-04,1130.48182571
2008-01-07,1130.95246763
2008-01-08,1126.78593343
2008-01-09,1132.29830056
2008-01-10,1133.08986739
2008-01-11,1124.40550436
2008-01-14,1129.18654813
2008-01-15,1114.59349995
2008-01-16,1107.02797827
2008-01-17,1095.04356283
2008-01-18,1088.53953271
2008-01-21,1068.20706852
2008-01-22,1052.88517413
2008-01-23,1064.30517127
2008-01-24,1077.27761513
2008-01-25,1080.08920613
2008-01-28,1081.5182114
2008-01-29,1088.99570825
2008-01-30,1081.6987994
2008-01-31,1095.15063732
2008-02-01,1107.76751888
2008-02-04,1105.70274552
2008-02-05,1084.0551605
2008-02-06,1077.0645516
2008-02-07,1077.0915673
2008-02-08,1073.88682019
2008-02-11,1073.88094398
2008-02-12,1087.75127465
2008-02-13,1090.59405435
2008-02-14,1093.97863736
2008-02-15,1094.66471227
2008-02-18,1094.4721922
2008-02-19,1096.97963633
2008-02-20,1088.53150942
2008-02-21,1090.59360518
2008-02-22,1092.99884397
2008-02-25,1105.40253908
2008-02-26,1110.28915793
2008-02-27,1117.20570059
2008-02-28,1110.26863883
2008-02-29,1095.33936958
2008-03-03,1086.41161668
2008-03-04,1083.11221927
2008-03-05,1088.43878101
2008-03-06,1081.79567341
2008-03-07,1070.84054558
2008-03-10,1064.53921147
2008-03-11,1078.102632
2008-03-12,1080.51166853
2008-03-13,1078.06617614
2008-03-14,1067.13548389
2008-03-17,1054.03772161
2008-03-18,1078.17045289
2008-03-19,1067.89127554
2008-03-20,1073.02616212
2008-03-21,1076.85409917
2008-03-24,1082.60508106
2008-03-25,1095.04134802
2008-03-26,1092.46471427
2008-03-27,1093.43826179
2008-03-28,1088.09131107
2008-03-31,1089.4715584
2008-04-01,1103.44071882
2008-04-02,1107.35398579
2008-04-03,1109.6522559
2008-04-04,1113.59814406
2008-04-07,1115.08418426
2008-04-08,1108.18834519
2008-04-09,1102.71962036
2008-04-10,1105.60718039
2008-04-11,1099.90205751
2008-04-14,1091.36495082
2008-04-15,1095.32606994
2008-04-16,1111.25324808
2008-04-17,1108.94514581
2008-04-18,1111.24805602
2008-04-21,1115.16486844
2008-04-22,1111.63285113
2008-04-23,1111.92558785
2008-04-24,1111.03017645
2008-04-25,1115.4930965
2008-04-28,1118.03902329
2008-04-29,1116.6605222
2008-04-30,1115.06808654
2008-05-01,1122.58777812
2008-05-02,1126.75447741
2008-05-05,1123.90437146
2008-05-06,1126.08460178
2008-05-07,1117.28860984
2008-05-08,1119.62644975
2008-05-09,1114.15380272
2008-05-12,1121.62448148
2008-05-13,1123.15094117
2008-05-14,1126.70810927
2008-05-15,1132.86250595
2008-05-16,1136.71745966
2008-05-19,1138.86964061
2008-05-20,1133.34200454
2008-05-21,1129.59065355
2008-05-22,1130.64983054
2008-05-23,1124.01336607
2008-05-26,1120.23067946
2008-05-27,1122.21702935
2008-05-28,1119.74900978
2008-05-29,1128.06332318
2008-05-30,1130.69615992
2008-06-02,1125.30341755
2008-06-03,1120.37538637
2008-06-04,1121.29995687
2008-06-05,1127.49897855
2008-06-06,1115.10905226
2008-06-09,1110.89191485
2008-06-10,1101.07753474
2008-06-11,1094.25378903
2008-06-12,1088.46545153
2008-06-13,1093.46350248
2008-06-16,1097.18529583
2008-06-17,1095.93207936
2008-06-18,1089.52302373
2008-06-19,1084.69380875
2008-06-20,1074.2701099
2008-06-23,1071.64549
2008-06-24,1069.03453554
2008-06-25,1076.55916572
2008-06-26,1065.32011313
2008-06-27,1060.62399093
2008-06-30,1066.38200599
2008-07-01,1063.71329221
2008-07-02,1057.20565044
2008-07-03,1054.57799319
2008-07-04,1051.60258547
2008-07-07,1048.18064353
2008-07-08,1052.64791176
2008-07-09,1050.05008224
2008-07-10,1050.92648201
2008-07-11,1043.45958223
2008-07-14,1037.21450823
2008-07-15,1031.18373725
2008-07-16,1040.05257216
2008-07-17,1048.98901953
2008-07-18,1047.56699093
2008-07-21,1050.18541081
2008-07-22,1061.04917717
2008-07-23,1064.61387186
2008-07-24,1057.01332309
2008-07-25,1054.39482485
2008-07-28,1049.32391084
2008-07-29,1053.35547016
2008-07-30,1064.48964562
2008-07-31,1064.37008277
2008-08-01,1058.3689367
2008-08-04,1057.97450774
2008-08-05,1071.02516142
2008-08-06,1072.77532094
2008-08-07,1059.8895378
2008-08-08,1067.21187145
2008-08-11,1075.10282219
2008-08-12,1067.36777136
