Date,AC ASEAN MINIMUM VOLATILITY (USD)
2001-09-11,1076.1352803671198
2001-09-12,1056.932537612022
2001-09-13,1037.4927534369042
2001-09-14,1011.2947462190435
2001-09-17,962.660360719185
2001-09-18,961.3545460438021
2001-09-19,979.3624689688459
2001-09-20,969.059585680122
2001-09-21,936.6365368344351
2001-09-24,941.9641458536626
2001-09-25,937.7059160913586
2001-09-26,933.6761546952836
2001-09-27,950.6345874228332
2001-09-28,954.8357272783041
2001-10-01,950.4330455666732
2001-10-02,948.6605627698935
2001-10-03,945.7866821298593
2001-10-04,951.3793544799969
2001-10-05,948.9750957758328
2001-10-08,930.8595122026966
2001-10-09,948.2406263692421
2001-10-10,934.4879211801575
2001-10-11,943.4960385635793
2001-10-12,948.1861077965614
2001-10-15,958.3207150654858
2001-10-16,956.774005820832
2001-10-17,964.5259761326515
2001-10-18,956.5721821090182
2001-10-19,948.2404044478205
2001-10-22,941.1217930854953
2001-10-23,948.5745410509422
2001-10-24,951.4731067129819
2001-10-25,947.44278288263
2001-10-26,947.846521247855
2001-10-29,937.9140019391805
2001-10-30,938.688834572383
2001-10-31,929.5652272395703
2001-11-01,925.8945483250291
2001-11-02,923.4011240292508
2001-11-05,922.2370181553619
2001-11-06,916.7654825366674
2001-11-07,913.683579307823
2001-11-08,919.1010324024716
2001-11-09,926.7024069214482
2001-11-12,930.6732674807859
2001-11-13,930.3871835708437
2001-11-14,930.4927100740111
2001-11-15,956.1081837449932
2001-11-16,956.5991269046289
2001-11-19,960.6863814078611
2001-11-20,958.9432478545343
2001-11-21,969.1620404414001
2001-11-22,972.0272415447415
2001-11-23,978.87572504308
2001-11-26,978.848718456471
2001-11-27,982.3977533188333
2001-11-28,981.3598813031161
2001-11-29,979.9056228324578
2001-11-30,983.5466832104222
2001-12-03,987.2448888121
2001-12-04,1004.0849826385017
2001-12-05,1015.333012028182
2001-12-06,1018.1818484659101
2001-12-07,1022.7989492308856
2001-12-10,1025.442214280672
2001-12-11,1021.9234710242708
2001-12-12,1018.9931138583155
2001-12-13,1009.6808804952794
2001-12-14,1008.2417558675783
2001-12-17,1007.7770996474552
2001-12-18,1010.7530046026715
2001-12-19,1020.4293241237887
2001-12-20,1018.4687249357789
2001-12-21,1016.2847236860609
2001-12-24,1019.2438700204012
2001-12-25,1019.2964601008592
2001-12-26,1023.4037259849996
2001-12-27,1032.7776568206577
2001-12-28,1041.0143625285532
2001-12-31,1046.6628969990882
2002-01-01,1046.6628969990882
2002-01-02,1037.5635339343419
2002-01-03,1047.8671447875004
2002-01-04,1062.7739016648206
2002-01-07,1068.9985855477232
2002-01-08,1065.1821791708442
2002-01-09,1063.4901208775968
2002-01-10,1070.2982595949495
2002-01-11,1075.6367017433333
2002-01-14,1082.4996659924145
2002-01-15,1078.9457131898866
2002-01-16,1074.3458201332403
2002-01-17,1069.535953309292
2002-01-18,1075.4425083462388
2002-01-21,1079.6772278420835
2002-01-22,1072.371058150796
2002-01-23,1078.9517734917597
2002-01-24,1078.9398814442704
2002-01-25,1101.1598635386476
2002-01-28,1115.0580902565373
2002-01-29,1115.9740718296764
2002-01-30,1113.4151245276628
2002-01-31,1130.486313712485
2002-02-01,1130.3957019803538
2002-02-04,1129.0922893694274
2002-02-05,1121.0402323331155
2002-02-06,1122.9238620660856
2002-02-07,1110.8165757252643
2002-02-08,1117.5696291634788
2002-02-11,1122.4947202219646
2002-02-12,1123.7657949972422
2002-02-13,1125.9417848155458
2002-02-14,1145.5275829687512
2002-02-15,1150.5326050917988
2002-02-18,1151.1754779941057
2002-02-19,1149.879698544611
2002-02-20,1144.3331649423187
2002-02-21,1135.2917669983322
2002-02-22,1116.4959191040923
2002-02-25,1109.3100219530186
2002-02-26,1108.736407714738
2002-02-27,1122.1438816010898
2002-02-28,1131.9743396437439
2002-03-01,1142.2955851879215
2002-03-04,1168.3192072171616
2002-03-05,1172.8815717872053
2002-03-06,1173.5943820209982
2002-03-07,1179.5672420589021
2002-03-08,1182.4840989105403
2002-03-11,1188.4826463561076
2002-03-12,1176.9399615589678
2002-03-13,1175.0167295775057
2002-03-14,1173.60906784772
2002-03-15,1176.2561237868422
2002-03-18,1181.3048571230847
2002-03-19,1186.674619815543
2002-03-20,1186.8010179070225
2002-03-21,1187.5246441374181
2002-03-22,1187.6592897273572
2002-03-25,1178.5445490794534
2002-03-26,1175.8639181492174
2002-03-27,1178.6029908797357
2002-03-28,1178.163874112936
2002-03-29,1177.3977421014292
2002-04-01,1175.6065798463865
2002-04-02,1174.7650241333017
2002-04-03,1171.895449122104
2002-04-04,1172.5699399846467
2002-04-05,1180.258892213211
2002-04-08,1181.0207640283793
2002-04-09,1178.7208587034386
2002-04-10,1170.0568944941726
2002-04-11,1177.3320353085708
2002-04-12,1180.590406220533
2002-04-15,1185.1757627578324
2002-04-16,1184.884325575073
2002-04-17,1192.5254368804954
2002-04-18,1184.8024173503852
2002-04-19,1186.9666147812748
2002-04-22,1191.9966739547726
2002-04-23,1193.3654499940046
2002-04-24,1188.5937822347719
2002-04-25,1184.8015983573698
2002-04-26,1189.0880670322804
2002-04-29,1177.9682363240127
2002-04-30,1184.5059294465705
2002-05-01,1185.221985523044
2002-05-02,1189.6517913223502
2002-05-03,1196.6768833903488
2002-05-06,1193.0604783661754
2002-05-07,1188.8604006873622
2002-05-08,1194.7691448543894
2002-05-09,1195.2339335895317
2002-05-10,1194.9254909934036
2002-05-13,1193.4206050595274
2002-05-14,1190.9335807853706
2002-05-15,1193.313469850069
2002-05-16,1191.6082123729675
2002-05-17,1196.5586312772616
2002-05-20,1195.9603313963175
2002-05-21,1193.9022101585713
2002-05-22,1188.9144343681987
2002-05-23,1184.5818077681795
2002-05-24,1187.8000472298775
2002-05-27,1187.9089401139856
2002-05-28,1185.180726411919
2002-05-29,1188.1129793005066
2002-05-30,1183.9975667046588
2002-05-31,1164.199504821544
2002-06-03,1170.908489801659
2002-06-04,1164.4198077489627
2002-06-05,1160.706728042945
2002-06-06,1164.309453860577
2002-06-07,1168.8586969482546
2002-06-10,1171.4281392158894
2002-06-11,1169.3692180592202
2002-06-12,1170.832071920286
2002-06-13,1173.218766368653
2002-06-14,1162.7063648367441
2002-06-17,1156.0437435506585
2002-06-18,1157.0345837735813
2002-06-19,1138.5587746412948
2002-06-20,1145.3109877128713
2002-06-21,1135.0868405893518
2002-06-24,1127.472391215847
2002-06-25,1131.2317166553435
2002-06-26,1115.3855039680627
2002-06-27,1122.560130185067
2002-06-28,1135.2296843851395
2002-07-01,1138.5178613710953
2002-07-02,1151.143705721319
2002-07-03,1154.36072411201
2002-07-04,1157.6562945125888
2002-07-05,1167.6081567735646
2002-07-08,1160.2026653629728
2002-07-09,1174.1907458204175
2002-07-10,1175.3001691434354
2002-07-11,1164.1665838390122
2002-07-12,1168.1350851265875
2002-07-15,1170.9083425908968
2002-07-16,1161.9865276569099
2002-07-17,1157.9353968383105
2002-07-18,1159.000012250052
2002-07-19,1155.1357874575651
2002-07-22,1140.2303542938957
2002-07-23,1149.4949670550222
2002-07-24,1126.8306217608895
2002-07-25,1128.3115175628643
2002-07-26,1106.0192307618397
2002-07-29,1109.1571247595368
2002-07-30,1121.265720069112
2002-07-31,1117.973848902805
2002-08-01,1123.6224724525298
2002-08-02,1121.1311216116017
2002-08-05,1111.2996111620525
2002-08-06,1096.5132170010163
2002-08-07,1109.7544680583367
2002-08-08,1106.737042518847
2002-08-09,1112.4431145240978
2002-08-12,1114.732293464724
2002-08-13,1129.636694201116
2002-08-14,1134.6356685180838
2002-08-15,1139.2914387281007
2002-08-16,1143.409446932485
2002-08-19,1140.1683078319961
2002-08-20,1140.7119218425757
2002-08-21,1136.1429190047122
2002-08-22,1132.5814805756763
2002-08-23,1128.699086433515
2002-08-26,1124.6241400577935
2002-08-27,1126.7080984322815
2002-08-28,1123.0809529122753
2002-08-29,1113.5950159743904
2002-08-30,1112.5095021750387
2002-09-02,1104.7893662967463
2002-09-03,1104.5231751398958
2002-09-04,1100.275045575176
2002-09-05,1098.2337032967437
2002-09-06,1091.37172451741
2002-09-09,1081.5710610035783
2002-09-10,1090.0345702191773
2002-09-11,1093.5181053156175
2002-09-12,1091.5090146212297
2002-09-13,1080.2347673618126
2002-09-16,1073.8837128007262
2002-09-17,1084.8462191417257
2002-09-18,1070.2013474035377
2002-09-19,1070.0834088289243
2002-09-20,1058.8852832004984
2002-09-23,1047.9695701047665
2002-09-24,1030.7448084592509
2002-09-25,1012.1567052751464
2002-09-26,1017.7257656629337
2002-09-27,1031.5764560899036
2002-09-30,1022.2639351933808
2002-10-01,1020.568624917336
2002-10-02,1021.9742140707505
2002-10-03,1022.47495607982
2002-10-04,1028.1774161417193
2002-10-07,1020.0660934019631
2002-10-08,1023.807362123251
2002-10-09,1019.2416971651082
2002-10-10,1005.8780041774831
2002-10-11,1013.4145988239222
2002-10-14,1002.1488785655034
2002-10-15,1011.818023514246
2002-10-16,1023.7416870413443
2002-10-17,1035.6528664827542
2002-10-18,1039.5613670092414
2002-10-21,1036.1253471680564
2002-10-22,1036.7912911255082
2002-10-23,1043.0514601348298
2002-10-24,1041.4698590477672
2002-10-25,1049.8773722827248
2002-10-28,1056.855809506785
2002-10-29,1052.3008987686599
2002-10-30,1053.474912358204
2002-10-31,1058.901931683046
2002-11-01,1050.814925044855
2002-11-04,1053.5160820998296
2002-11-05,1052.6626795942418
2002-11-06,1056.9368127459381
2002-11-07,1052.4606826382362
2002-11-08,1053.9885060647835
2002-11-11,1043.3921147410342
2002-11-12,1040.3040843136387
2002-11-13,1033.8963797531546
2002-11-14,1034.525326356893
2002-11-15,1042.5018684228692
2002-11-18,1034.9250612050791
2002-11-19,1027.4829099502927
2002-11-20,1024.412029467022
2002-11-21,1033.5791043559161
2002-11-22,1040.0107734242538
2002-11-25,1041.3290553541246
2002-11-26,1038.2827482227863
2002-11-27,1030.822047918119
2002-11-28,1031.280265501717
2002-11-29,1025.2341286605936
2002-12-02,1024.1219711380948
2002-12-03,1014.0163497078869
2002-12-04,1011.313483757896
2002-12-05,1009.5513745258477
2002-12-06,1013.3643193244673
2002-12-09,1022.1993689219518
2002-12-10,1016.206611185067
2002-12-11,1017.9962327028588
2002-12-12,1020.7083723186256
2002-12-13,1019.6515202387959
2002-12-16,1015.1319083787837
2002-12-17,1014.6379835224537
2002-12-18,1012.2063660249183
2002-12-19,1017.2739151285143
2002-12-20,1015.0438607425514
2002-12-23,1020.1150712962838
2002-12-24,1021.6828560983347
2002-12-25,1022.0281175181268
2002-12-26,1025.803112916875
2002-12-27,1028.3917877950576
2002-12-30,1026.4164455485554
2002-12-31,1031.3935811048702
2003-01-01,1031.3935811048702
2003-01-02,1016.0336162527058
2003-01-03,1019.0702693335616
2003-01-06,1022.2338298884574
2003-01-07,1016.7050655098926
2003-01-08,1020.1947780946512
2003-01-09,1020.53777770568
2003-01-10,1031.1022539863854
2003-01-13,1047.077536619666
2003-01-14,1064.099503658492
2003-01-15,1066.8920523628437
2003-01-16,1064.1341299465935
2003-01-17,1061.8810202533987
2003-01-20,1057.956794507521
2003-01-21,1063.4759921936393
2003-01-22,1062.3368922859152
2003-01-23,1063.578571483869
2003-01-24,1061.9974164592008
2003-01-27,1048.8283941521304
2003-01-28,1055.158500302178
2003-01-29,1043.3037674325328
2003-01-30,1039.364008806763
2003-01-31,1038.4923130424988
2003-02-03,1037.4364260425198
2003-02-04,1039.9983197256022
2003-02-05,1041.7588110084498
2003-02-06,1039.1191050693863
2003-02-07,1036.7148392624235
2003-02-10,1029.9847471549272
2003-02-11,1037.2788392914658
2003-02-12,1035.8252575763893
2003-02-13,1027.1376627136844
2003-02-14,1025.703555907413
2003-02-17,1034.6584947154215
2003-02-18,1033.2388546280179
2003-02-19,1041.1447909337935
2003-02-20,1035.663377348718
2003-02-21,1032.5892469886894
2003-02-24,1032.6774536774403
2003-02-25,1030.8035136953613
2003-02-26,1027.7817704974418
2003-02-27,1028.749237601633
2003-02-28,1030.0531331393881
2003-03-03,1035.3397167522971
2003-03-04,1032.3816800847267
2003-03-05,1024.4701039628533
2003-03-06,1019.1184307412593
2003-03-07,1010.92842584715
2003-03-10,1000.7561785933495
2003-03-11,999.3948329622149
2003-03-12,1005.6592087012683
2003-03-13,1003.8692513141606
2003-03-14,1006.1803149623734
2003-03-17,999.2069426925095
2003-03-18,1011.9023821636046
2003-03-19,1013.294818094713
2003-03-20,1023.9355797459209
2003-03-21,1027.9076838197075
2003-03-24,1022.1875713946449
2003-03-25,1025.7644418627342
2003-03-26,1032.9693708961097
2003-03-27,1031.890217318104
2003-03-28,1037.3693000210574
2003-03-31,1027.7783595647152
2003-04-01,1025.2271618436644
2003-04-02,1031.3930182350625
2003-04-03,1033.3472244835943
2003-04-04,1042.476433193367
2003-04-07,1050.783387203374
2003-04-08,1047.6155871228875
2003-04-09,1038.7646078053488
2003-04-10,1043.7195580958821
2003-04-11,1047.0242902420985
2003-04-14,1040.856906205659
2003-04-15,1046.271923544181
2003-04-16,1050.5736505731782
2003-04-17,1048.954744088463
2003-04-18,1051.6757804392062
2003-04-21,1047.1510950590257
2003-04-22,1044.2563818400267
2003-04-23,1034.7479463366922
2003-04-24,1023.1879226694368
2003-04-25,1016.1791545955152
2003-04-28,1019.6763620356124
2003-04-29,1037.2790201651
2003-04-30,1043.2946696568745
2003-05-01,1045.2317324581643
2003-05-02,1048.1922441193074
2003-05-05,1059.9556165625577
2003-05-06,1064.9227114250816
2003-05-07,1066.3681675319592
2003-05-08,1067.3576293638691
2003-05-09,1065.9224928118979
2003-05-12,1077.1819646901292
2003-05-13,1075.867915980914
2003-05-14,1078.1305386443273
2003-05-15,1082.2465283357071
2003-05-16,1078.137867125598
2003-05-19,1076.3046658339179
2003-05-20,1078.3716847036176
2003-05-21,1079.4296412698118
2003-05-22,1089.7376889727639
2003-05-23,1105.6233407826348
2003-05-26,1115.9876174091014
2003-05-27,1111.8964820552776
2003-05-28,1120.4365726856274
2003-05-29,1125.948501082828
2003-05-30,1125.9032714837354
2003-06-02,1135.2986824445068
2003-06-03,1138.8366734445688
2003-06-04,1150.3054090675034
2003-06-05,1169.3306269604993
2003-06-06,1168.6208048002586
2003-06-09,1173.129199303054
2003-06-10,1173.310170258053
2003-06-11,1176.3233210451876
2003-06-12,1189.5027434315514
2003-06-13,1189.7593793633025
2003-06-16,1185.769986062799
2003-06-17,1205.1266154105977
2003-06-18,1200.5871930240967
2003-06-19,1207.5658984062648
2003-06-20,1205.872908333509
2003-06-23,1200.0355193396085
2003-06-24,1185.7954776981362
2003-06-25,1192.150152967679
2003-06-26,1184.8909557014654
2003-06-27,1194.0485454876555
2003-06-30,1184.6425827344947
2003-07-01,1191.835145585733
2003-07-02,1211.9705025336978
2003-07-03,1231.002595070468
2003-07-04,1229.0790523655792
2003-07-07,1236.961317718127
2003-07-08,1240.9543323185442
2003-07-09,1237.3798607258675
2003-07-10,1229.2882631687357
2003-07-11,1238.5580068881004
2003-07-14,1246.5229045251303
2003-07-15,1255.0411029302682
2003-07-16,1254.5802060964215
2003-07-17,1244.4175263144093
2003-07-18,1241.7788309560851
2003-07-21,1243.4105295973093
2003-07-22,1230.4532886533914
2003-07-23,1226.9264998385431
2003-07-24,1225.3556998320462
2003-07-25,1236.1943513180954
2003-07-28,1234.9497830600617
2003-07-29,1230.1810122590673
2003-07-30,1231.1290519663237
2003-07-31,1227.4672723460824
2003-08-01,1229.4620425791452
2003-08-04,1223.8843178596587
2003-08-05,1212.4586603505024
2003-08-06,1209.884321599174
2003-08-07,1223.768207379067
2003-08-08,1228.4824140902037
2003-08-11,1242.463279422979
2003-08-12,1243.9730890152173
2003-08-13,1255.824612809739
2003-08-14,1255.8693859463672
2003-08-15,1258.0727762818688
2003-08-18,1262.1938243893487
2003-08-19,1266.559167727536
2003-08-20,1264.9678159721827
2003-08-21,1276.0247321687482
2003-08-22,1277.8074520621515
2003-08-25,1267.8623376966798
2003-08-26,1255.3155392926249
2003-08-27,1260.386084559833
2003-08-28,1261.665778601256
2003-08-29,1262.8757004262347
2003-09-01,1269.4475187313385
2003-09-02,1265.0508402636872
2003-09-03,1272.2868590612238
2003-09-04,1279.554067763291
2003-09-05,1288.7129559370178
2003-09-08,1289.4363688906672
2003-09-09,1276.0169060823948
2003-09-10,1273.5639018442832
2003-09-11,1278.6128305908712
2003-09-12,1276.9531982585404
2003-09-15,1276.4191058166452
2003-09-16,1279.8648275918788
2003-09-17,1284.9411742413404
2003-09-18,1283.9973955370876
2003-09-19,1287.596500469271
2003-09-22,1286.2512727378864
2003-09-23,1283.6215780178165
2003-09-24,1309.80472835709
2003-09-25,1304.6128157250628
2003-09-26,1306.7400215470598
2003-09-29,1304.770238647352
2003-09-30,1302.7147443434549
2003-10-01,1307.839363953235
2003-10-02,1312.7411090755197
2003-10-03,1319.3936444463795
2003-10-06,1329.844415050436
2003-10-07,1340.3759544938348
2003-10-08,1354.337990018429
2003-10-09,1372.7211437894057
2003-10-10,1388.5118160263862
2003-10-13,1388.921992925705
2003-10-14,1366.184129591349
2003-10-15,1373.8536912459488
2003-10-16,1381.4283024182632
2003-10-17,1383.0992532173404
2003-10-20,1387.1585944089604
2003-10-21,1399.5353611277765
2003-10-22,1411.3512416192852
2003-10-23,1397.385263040763
2003-10-24,1399.4050107938674
2003-10-27,1395.3386661113839
2003-10-28,1400.8197159910958
2003-10-29,1402.784528454804
2003-10-30,1405.5642156112488
2003-10-31,1409.9116155555269
2003-11-03,1419.1031854624578
2003-11-04,1436.0082723249468
2003-11-05,1441.5765018411842
2003-11-06,1429.3176540165061
2003-11-07,1424.9058569258336
2003-11-10,1415.1541732010942
2003-11-11,1392.7153294678553
2003-11-12,1390.1655713096825
2003-11-13,1400.1639477107983
2003-11-14,1405.1309805218016
2003-11-17,1386.1169684051451
2003-11-18,1386.727408110603
2003-11-19,1362.492014443263
2003-11-20,1362.5161283323132
2003-11-21,1364.641667595267
2003-11-24,1367.866328624368
2003-11-25,1369.9816300275093
2003-11-26,1381.4387379210527
2003-11-27,1377.3127086516272
2003-11-28,1393.086156140113
2003-12-01,1405.3300785497863
2003-12-02,1407.2480929274302
2003-12-03,1417.4359108956382
2003-12-04,1414.1134937240554
2003-12-05,1410.850693321181
2003-12-08,1410.731653323747
2003-12-09,1416.3704450953144
2003-12-10,1421.9516698492766
2003-12-11,1434.4972280151603
2003-12-12,1436.9748064048626
2003-12-15,1444.9334810949983
2003-12-16,1439.7701110795983
2003-12-17,1430.1850467197708
2003-12-18,1428.7845963727511
2003-12-19,1433.9491765792468
2003-12-22,1441.924499288819
2003-12-23,1447.6706584428898
2003-12-24,1453.274814737379
2003-12-25,1458.0711492819676
2003-12-26,1468.8754677984919
2003-12-29,1484.1725412357405
2003-12-30,1503.4133473013064
2003-12-31,1511.898695215698
2004-01-01,1511.8986952156981
2004-01-02,1518.7374520393241
2004-01-05,1549.315798361183
2004-01-06,1534.934227562519
2004-01-07,1537.550418675372
2004-01-08,1547.949121558153
2004-01-09,1565.0574857194802
2004-01-12,1560.2977047397408
2004-01-13,1561.0892392837509
2004-01-14,1558.4659208645453
2004-01-15,1542.1628556180042
2004-01-16,1550.7821682246818
2004-01-19,1554.7753630998836
2004-01-20,1564.5300123936363
2004-01-21,1575.2674166050485
2004-01-22,1574.6413225450565
2004-01-23,1576.1552910298844
2004-01-26,1569.4368169265604
2004-01-27,1568.3091759830195
2004-01-28,1554.131841292353
2004-01-29,1537.4103646509302
2004-01-30,1543.4794230842701
2004-02-02,1529.4253632044322
2004-02-03,1533.6344408924324
2004-02-04,1528.8699352547014
2004-02-05,1532.0521313110505
2004-02-06,1543.9459222882524
2004-02-09,1558.8971565981994
2004-02-10,1559.5897117089405
2004-02-11,1568.8862502628979
2004-02-12,1570.9181480964987
2004-02-13,1573.3137102887504
2004-02-16,1566.49311853259
2004-02-17,1585.3412282053948
2004-02-18,1585.9926006130822
2004-02-19,1579.3808911977521
2004-02-20,1578.1918354553923
2004-02-23,1578.6305003179834
2004-02-24,1583.2681095886646
2004-02-25,1575.3143771523416
2004-02-26,1582.1537440815184
2004-02-27,1582.6491856856305
2004-03-01,1589.5125447521566
2004-03-02,1597.2908872832297
2004-03-03,1578.4455851343816
2004-03-04,1583.7408096848944
2004-03-05,1588.7438290312466
2004-03-08,1583.4780604243656
2004-03-09,1585.3735864134649
2004-03-10,1574.5254133718984
2004-03-11,1566.8891773873288
2004-03-12,1561.2665816755693
2004-03-15,1560.3521832977083
2004-03-16,1557.3746357543962
2004-03-17,1568.0115891369094
2004-03-18,1581.318821489197
2004-03-19,1581.3234749417845
2004-03-22,1580.7416478201126
2004-03-23,1575.3829365581776
2004-03-24,1578.9234928452006
2004-03-25,1563.6938983887844
2004-03-26,1569.4224557710143
2004-03-29,1564.8878918535565
2004-03-30,1575.5282417807214
2004-03-31,1589.5365951857254
2004-04-01,1596.6852407354963
2004-04-02,1601.7287401682343
2004-04-05,1615.0678561296058
2004-04-06,1612.6305389333668
2004-04-07,1612.2084930994386
2004-04-08,1615.3543916200754
2004-04-09,1613.7270753201906
2004-04-12,1613.3153712347507
2004-04-13,1612.1849081288292
2004-04-14,1593.417062898676
2004-04-15,1581.2161346477112
2004-04-16,1594.7163536302494
2004-04-19,1586.215119354987
2004-04-20,1598.6181450083955
2004-04-21,1593.6778338518286
2004-04-22,1594.4344813647554
2004-04-23,1603.4731743043462
2004-04-26,1590.9930660885111
2004-04-27,1595.2032336693449
2004-04-28,1588.3815072505513
2004-04-29,1557.3805876435192
2004-04-30,1552.5114616984763
2004-05-03,1551.9016850908442
2004-05-04,1567.8879879127476
2004-05-05,1586.2644987758365
2004-05-06,1577.3170581775867
2004-05-07,1564.3081123771722
2004-05-10,1516.6223646438607
2004-05-11,1511.7652090760073
2004-05-12,1530.1784151693948
2004-05-13,1504.3904068527434
2004-05-14,1493.3085753747414
2004-05-17,1453.690519024251
2004-05-18,1462.836603139398
2004-05-19,1496.5088881065462
2004-05-20,1482.340640424673
2004-05-21,1501.0722096437703
2004-05-24,1503.5384895826949
2004-05-25,1498.492224434498
2004-05-26,1509.5545183067827
2004-05-27,1526.9947995697378
2004-05-28,1522.628978465845
2004-05-31,1530.3971732668526
2004-06-01,1528.2016978912504
2004-06-02,1522.9250645196717
2004-06-03,1513.7330351478638
2004-06-04,1518.6682121784688
2004-06-07,1538.897849528181
2004-06-08,1541.1445571353968
2004-06-09,1549.871183351126
2004-06-10,1549.0357369027588
2004-06-11,1543.1649401976686
2004-06-14,1536.3582840047147
2004-06-15,1538.016124910713
2004-06-16,1546.706096123655
2004-06-17,1541.994364863875
2004-06-18,1535.9611231408442
2004-06-21,1542.0628227106156
2004-06-22,1537.3722371045815
2004-06-23,1547.3621839865457
2004-06-24,1560.0276390599151
2004-06-25,1565.4607031324786
2004-06-28,1566.5378491673755
2004-06-29,1567.1217395633796
2004-06-30,1565.3447794541742
2004-07-01,1576.4927477848717
2004-07-02,1585.3112099438745
2004-07-05,1595.334544489731
2004-07-06,1607.5227526355625
2004-07-07,1615.1349269553737
2004-07-08,1605.9637479248781
2004-07-09,1616.7929296612874
2004-07-12,1617.6396902886743
2004-07-13,1612.1175029886542
2004-07-14,1597.6962482818467
2004-07-15,1590.53656428495
2004-07-16,1597.407234417994
2004-07-19,1602.5321218786842
2004-07-20,1595.0542922571137
2004-07-21,1601.3464982276896
2004-07-22,1594.5034955987903
2004-07-23,1584.8593745940948
2004-07-26,1581.7499806538594
2004-07-27,1585.4065587845744
2004-07-28,1588.1809370331734
2004-07-29,1594.6656127454344
2004-07-30,1599.653926724841
2004-08-02,1594.3800161368483
2004-08-03,1595.75065874149
2004-08-04,1587.6615084535458
2004-08-05,1596.5437333064485
2004-08-06,1589.6736819515297
2004-08-09,1588.3103301694741
2004-08-10,1586.9886855434954
2004-08-11,1580.257198129618
2004-08-12,1582.3503751114304
2004-08-13,1575.3698764999367
2004-08-16,1575.3788807323017
2004-08-17,1574.8436813566786
2004-08-18,1576.8824794487082
2004-08-19,1584.4107540816397
2004-08-20,1581.4273742183957
2004-08-23,1582.2231229306337
2004-08-24,1576.7084911320233
2004-08-25,1582.3644544246442
2004-08-26,1592.3886825930824
2004-08-27,1597.5127262132146
2004-08-30,1591.4126504177614
2004-08-31,1600.822471334825
2004-09-01,1612.2495329263188
2004-09-02,1631.8242482869516
2004-09-03,1630.4777050204982
2004-09-06,1630.2311604437964
2004-09-07,1639.6633289139752
2004-09-08,1647.3719019138694
2004-09-09,1648.6313815400238
2004-09-10,1655.1208257744213
2004-09-13,1670.2806072457784
2004-09-14,1679.389797931436
2004-09-15,1682.1035560596185
2004-09-16,1682.1011882563473
2004-09-17,1683.8943389289175
2004-09-20,1688.4147564106404
2004-09-21,1695.1567607375057
2004-09-22,1685.5097053399268
2004-09-23,1680.5536161393925
2004-09-24,1686.0876255274738
2004-09-27,1679.564285236367
2004-09-28,1670.9590113862605
2004-09-29,1674.0512185973234
2004-09-30,1682.92694509969
2004-10-01,1694.2694718416722
2004-10-04,1722.953813814431
2004-10-05,1717.821018640842
2004-10-06,1713.7006177625387
2004-10-07,1714.439362182776
2004-10-08,1718.5042407845756
2004-10-11,1711.5262393184817
2004-10-12,1692.3908747692913
2004-10-13,1698.1949172911395
2004-10-14,1688.1826722851256
2004-10-15,1693.4730156462258
2004-10-18,1689.886708285194
2004-10-19,1703.921367021697
2004-10-20,1695.5603894229528
2004-10-21,1697.9362325348459
