Date,ACWI MINIMUM VOLATILITY (GBP)
2001-10-12,933.596948698459
2001-10-15,928.5430916985255
2001-10-16,932.2136616698973
2001-10-17,932.9852151184474
2001-10-18,920.7642141508295
2001-10-19,916.70946276626
2001-10-22,921.0135885045228
2001-10-23,921.6999651970225
2001-10-24,921.6923529321621
2001-10-25,923.8355914930321
2001-10-26,927.058345689675
2001-10-29,919.1247973370023
2001-10-30,910.6259641116623
2001-10-31,910.9547346162781
2001-11-01,922.1755591589665
2001-11-02,920.4428723243464
2001-11-05,926.6145054772255
2001-11-06,930.9794715930504
2001-11-07,930.0323089307415
2001-11-08,933.0408093745639
2001-11-09,931.6530704538882
2001-11-12,925.8307452142188
2001-11-13,928.9659121470271
2001-11-14,926.2454100749294
2001-11-15,924.1669120922137
2001-11-16,925.7408279060601
2001-11-19,927.7226704166151
2001-11-20,930.028050337783
2001-11-21,928.3843550667518
2001-11-22,929.7152145540388
2001-11-23,930.7952274495143
2001-11-26,932.0864575622229
2001-11-27,927.6311094471786
2001-11-28,922.3902310884085
2001-11-29,926.6553125060165
2001-11-30,933.3198476871804
2001-12-03,928.6992904492784
2001-12-04,933.7158675215724
2001-12-05,941.7793531273866
2001-12-06,941.0413915534986
2001-12-07,935.8064395931276
2001-12-10,925.4169876223646
2001-12-11,921.266653430742
2001-12-12,924.9683309614261
2001-12-13,917.6796801309843
2001-12-14,918.8731993861517
2001-12-17,922.1493394755091
2001-12-18,926.8507003285185
2001-12-19,928.3234442981762
2001-12-20,930.2081566178757
2001-12-21,930.7606441824834
2001-12-24,930.4773568599675
2001-12-25,930.3699511949161
2001-12-26,931.9443085411517
2001-12-27,940.5303357766184
2001-12-28,943.816424655544
2001-12-31,944.2636474684042
2002-01-01,944.2649079067658
2002-01-02,944.9005346079495
2002-01-03,946.7791696087492
2002-01-04,949.4979487769359
2002-01-07,946.0795202281917
2002-01-08,938.6344909125085
2002-01-09,936.5168455260604
2002-01-10,935.7796256600334
2002-01-11,934.2508897008995
2002-01-14,933.5733781871819
2002-01-15,937.2521456916111
2002-01-16,929.6508584787186
2002-01-17,931.6162665385204
2002-01-18,931.1520991724843
2002-01-21,932.0418475637146
2002-01-22,928.9441852668529
2002-01-23,931.3012900785807
2002-01-24,930.5449714783937
2002-01-25,927.8461230849655
2002-01-28,929.8650655112506
2002-01-29,917.9126835362786
2002-01-30,917.2168205500725
2002-01-31,927.6841118871016
2002-02-01,926.5157370613689
2002-02-04,921.4071366720032
2002-02-05,916.9874001006679
2002-02-06,913.1617906118721
2002-02-07,914.658752025284
2002-02-08,920.5831260812001
2002-02-11,927.5184637228044
2002-02-12,931.8003517729503
2002-02-13,936.9336979831969
2002-02-14,940.3044585620777
2002-02-15,939.6357355725777
2002-02-18,937.5579238490121
2002-02-19,926.1611706761832
2002-02-20,928.9045437315444
2002-02-21,928.4210501548988
2002-02-22,934.414042098327
2002-02-25,937.6799667767102
2002-02-26,937.9223001777785
2002-02-27,943.8377342057173
2002-02-28,943.8247109564924
2002-03-01,955.0191746397684
2002-03-04,968.2915676627306
2002-03-05,964.7567289594826
2002-03-06,973.6943225440081
2002-03-07,978.4481253631778
2002-03-08,976.4463918404876
2002-03-11,981.2675631721771
2002-03-12,977.4838925768456
2002-03-13,973.6849324378587
2002-03-14,977.854866200974
2002-03-15,983.6691777349561
2002-03-18,982.1724594772752
2002-03-19,987.7285138174277
2002-03-20,981.342189066966
2002-03-21,980.2264076100506
2002-03-22,979.0523857879276
2002-03-25,974.2673626778079
2002-03-26,974.5666152070052
2002-03-27,978.0124762089819
2002-03-28,982.9912662855952
2002-03-29,980.5404908430546
2002-04-01,981.2677623022363
2002-04-02,982.7673465273359
2002-04-03,978.8822950742804
2002-04-04,977.3360137116263
2002-04-05,976.6891136793362
2002-04-08,973.5321966832424
2002-04-09,970.4471683461358
2002-04-10,981.0525046728977
2002-04-11,970.7317329843758
2002-04-12,972.4616221157455
2002-04-15,972.4599074660243
2002-04-16,980.715811613803
2002-04-17,984.1587410892329
2002-04-18,986.9854522611388
2002-04-19,988.9009940894348
2002-04-22,986.6314454665912
2002-04-23,985.8866102474472
2002-04-24,984.9381903553115
2002-04-25,984.2952283317712
2002-04-26,980.3237624058933
2002-04-29,975.0565596624435
2002-04-30,978.7208830176369
2002-05-01,987.1580867135551
2002-05-02,987.8166180682294
2002-05-03,990.1750171380663
2002-05-06,982.4229715857579
2002-05-07,974.9949193173733
2002-05-08,986.0181991503562
2002-05-09,982.4086213585333
2002-05-10,978.8056438729584
2002-05-13,983.5626254519229
2002-05-14,985.463573195637
2002-05-15,988.0323180248577
2002-05-16,990.7983225423578
2002-05-17,997.4866268505995
2002-05-20,994.1693854977416
2002-05-21,993.0679388534833
2002-05-22,1000.0655371249295
2002-05-23,1002.8639519252115
2002-05-24,1000.547589428271
2002-05-27,998.2722906491007
2002-05-28,998.8513960761842
2002-05-29,997.0177169189075
2002-05-30,993.856966941582
2002-05-31,992.5733012376502
2002-06-03,986.9658307217895
2002-06-04,982.6340365344445
2002-06-05,980.3665764590525
2002-06-06,973.0341937594133
2002-06-07,969.9097008444376
2002-06-10,971.9184086685691
2002-06-11,966.753644278751
2002-06-12,962.2593959974463
2002-06-13,955.2768092661064
2002-06-14,947.700944876003
2002-06-17,959.2110600940891
2002-06-18,962.9954563204501
2002-06-19,955.7676799253555
2002-06-20,954.9727205641942
2002-06-21,950.0024032069472
2002-06-24,947.7313405661218
2002-06-25,944.7521980780276
2002-06-26,944.5694882769822
2002-06-27,949.8140619359981
2002-06-28,960.8523125713169
2002-07-01,953.9282149155041
2002-07-02,942.9397344195561
2002-07-03,937.4219027632662
2002-07-04,939.7342420047244
2002-07-05,955.5145067179039
2002-07-08,958.3920704720542
2002-07-09,950.7736412257502
2002-07-10,928.4521791670178
2002-07-11,918.1590300118934
2002-07-12,915.1644954532858
2002-07-15,904.033214406218
2002-07-16,892.9386217174061
2002-07-17,896.9204564562781
2002-07-18,887.7451485744201
2002-07-19,861.9447455381916
2002-07-22,839.2310225240309
2002-07-23,822.8541655941541
2002-07-24,838.2323745132926
2002-07-25,854.0114213282068
2002-07-26,851.8555846933905
2002-07-29,874.2509070388065
2002-07-30,883.0926921949039
2002-07-31,893.315026302574
2002-08-01,875.6944099459122
2002-08-02,873.9063335708404
2002-08-05,857.6699393134793
2002-08-06,861.8513761900575
2002-08-07,873.9860879942497
2002-08-08,890.1288664305081
2002-08-09,898.463100028567
2002-08-12,894.8723676421288
2002-08-13,889.2223027512088
2002-08-14,904.6709897298053
2002-08-15,911.5160578046192
2002-08-16,910.7355379146215
2002-08-19,912.3933368275434
2002-08-20,901.8760409145281
2002-08-21,908.6053067895028
2002-08-22,914.9014659814404
2002-08-23,905.0153890268365
2002-08-26,912.1111526736448
2002-08-27,912.9321023619901
2002-08-28,900.6006378171842
2002-08-29,895.7898287079872
2002-08-30,898.4746518221998
2002-09-02,895.7565276925255
2002-09-03,875.875413702376
2002-09-04,878.4719795852272
2002-09-05,877.4822277415716
2002-09-06,883.6545835489844
2002-09-09,885.1830806361762
2002-09-10,886.4322884989884
2002-09-11,889.0587280651374
2002-09-12,877.9357342490559
2002-09-13,877.0054491830556
2002-09-16,875.2577745586724
2002-09-17,864.8305168016497
2002-09-18,861.4823798977482
2002-09-19,850.5096519224471
2002-09-20,850.7921767770077
2002-09-23,840.8173126171895
2002-09-24,830.8408226423971
2002-09-25,838.2196865938396
2002-09-26,853.416965103778
2002-09-27,845.328493185833
2002-09-30,837.751022334494
2002-10-01,848.2976466796204
2002-10-02,845.6131944771469
2002-10-03,842.8313841897929
2002-10-04,831.6397237500637
2002-10-07,818.6925640705251
2002-10-08,817.7401328457063
2002-10-09,804.5762213425983
2002-10-10,815.9255375399669
2002-10-11,834.3903124685447
2002-10-14,836.362158408237
2002-10-15,855.5763041017997
2002-10-16,847.7042723910978
2002-10-17,854.7022352126924
2002-10-18,854.8099189149845
2002-10-21,862.162528111278
2002-10-22,854.0654416651674
2002-10-23,852.1651660790277
2002-10-24,850.1358736885863
2002-10-25,857.1779281199894
2002-10-28,856.1964476124938
2002-10-29,846.5854332982883
2002-10-30,855.3178674569051
2002-10-31,853.889021138386
2002-11-01,858.0562568405558
2002-11-04,864.3027579624893
2002-11-05,870.3427890383251
2002-11-06,873.1636817625471
2002-11-07,868.2450873140667
2002-11-08,862.2124931242561
2002-11-11,853.0535775055607
2002-11-12,853.6877742799912
2002-11-13,848.4864105663836
2002-11-14,855.5915268414667
2002-11-15,863.5218261453061
2002-11-18,858.5967109693645
2002-11-19,857.2656946398035
2002-11-20,858.4467999728517
2002-11-21,864.9577443545419
2002-11-22,865.2729842357652
2002-11-25,862.0122774855964
2002-11-26,851.2386968200932
2002-11-27,861.7243392718943
2002-11-28,864.6955946109808
2002-11-29,862.8075531673769
2002-12-02,857.8246903333221
2002-12-03,857.3383494819448
2002-12-04,858.0943048759467
2002-12-05,853.7528663864088
2002-12-06,857.8208797492637
2002-12-09,852.9024404545115
2002-12-10,856.4357405932731
2002-12-11,857.8126379912642
2002-12-12,857.3234278574744
2002-12-13,857.9409059270758
2002-12-16,866.859759970093
2002-12-17,864.0880923429133
2002-12-18,857.3170260466352
2002-12-19,855.730406708239
2002-12-20,861.4477688194015
2002-12-23,864.3649103317698
2002-12-24,864.9715948526333
2002-12-25,864.5748878367474
2002-12-26,867.1099195942005
2002-12-27,860.132921775084
2002-12-30,867.4752789726614
2002-12-31,869.695502049426
2003-01-01,869.7594070128623
2003-01-02,878.7411234594136
2003-01-03,882.6865089661001
2003-01-06,897.4803365980879
2003-01-07,885.0646563307849
2003-01-08,877.062912879926
2003-01-09,883.9883170256682
2003-01-10,883.9095570914932
2003-01-13,882.602813476084
2003-01-14,886.3666095397452
2003-01-15,880.3340985496742
2003-01-16,879.4535053111579
2003-01-17,875.5540198189148
2003-01-20,873.1505543010088
2003-01-21,867.486145283082
2003-01-22,862.2269133722968
2003-01-23,865.860654375444
2003-01-24,856.4431943717681
2003-01-27,841.6105736611966
2003-01-28,845.6721846407389
2003-01-29,847.1218427221456
2003-01-30,841.7711561912267
2003-01-31,846.3444198518454
2003-02-03,850.2645333312537
2003-02-04,847.8779437359996
2003-02-05,846.4210347506488
2003-02-06,841.2935127188878
2003-02-07,835.3135719280677
2003-02-10,835.2600296766161
2003-02-11,832.442260174814
2003-02-12,824.0349777031759
2003-02-13,824.600281961412
2003-02-14,830.8180488015818
2003-02-17,833.4619888520629
2003-02-18,840.2858899713325
2003-02-19,837.4297769636919
2003-02-20,835.3091058614135
2003-02-21,838.8786247534495
2003-02-24,832.9869222685926
2003-02-25,828.480792133992
2003-02-26,826.5226561693539
2003-02-27,827.9266252150829
2003-02-28,831.3741146072962
2003-03-03,833.7402134743386
2003-03-04,827.1310147322253
2003-03-05,830.1396683158767
2003-03-06,825.4056758428704
2003-03-07,824.0199890836614
2003-03-10,811.6655980270117
2003-03-11,806.9137049421108
2003-03-12,802.7654657716292
2003-03-13,813.1129682127134
2003-03-14,816.3540644244333
2003-03-17,829.8347024020284
2003-03-18,832.4171417066782
2003-03-19,838.111887325894
2003-03-20,841.2784792034937
2003-03-21,851.1262035518544
2003-03-24,839.6393959627006
2003-03-25,844.9851228284688
2003-03-26,845.0791195604165
2003-03-27,844.1255554717881
2003-03-28,843.6180665416417
2003-03-31,836.484676669281
2003-04-01,842.9065926723971
2003-04-02,849.8286978228172
2003-04-03,845.54278343868
2003-04-04,849.2228397782138
2003-04-07,853.5375708651952
2003-04-08,851.2589804884715
2003-04-09,847.5934806009485
2003-04-10,850.4648157216116
2003-04-11,847.0096784189644
2003-04-14,855.179354526054
2003-04-15,859.2096059785675
2003-04-16,852.254654131635
2003-04-17,859.4119818463338
2003-04-18,859.6286743218635
2003-04-21,857.5683826796896
2003-04-22,867.3114016946847
2003-04-23,871.2935441117627
2003-04-24,868.0121956528669
2003-04-25,860.8669254297071
2003-04-28,867.9173938583069
2003-04-29,868.8056509373081
2003-04-30,876.3021843084133
2003-05-01,879.604658069007
2003-05-02,884.0194655367593
2003-05-05,886.4431134162768
2003-05-06,895.1190685869435
2003-05-07,894.7778210760115
2003-05-08,891.6208807649699
2003-05-09,899.3246581956122
2003-05-12,906.3951054272437
2003-05-13,905.8897580694672
2003-05-14,907.1551225681791
2003-05-15,909.6798697043724
2003-05-16,911.5893433169556
2003-05-19,902.9737672627539
2003-05-20,905.0836509278932
2003-05-21,905.7089063124303
2003-05-22,911.303422679484
2003-05-23,917.3936968622933
2003-05-26,919.1962905873733
2003-05-27,923.1000329588325
2003-05-28,920.9406509401771
2003-05-29,922.1906873868904
2003-05-30,925.3426067428982
2003-06-02,930.6878335106493
2003-06-03,931.9821501442544
2003-06-04,939.2694812296289
2003-06-05,944.1571203553409
2003-06-06,943.7305515947993
2003-06-09,940.8378766669001
2003-06-10,942.1826898222761
2003-06-11,951.7817718050837
2003-06-12,952.8920320210716
2003-06-13,951.1261426337454
2003-06-16,962.0742754625364
2003-06-17,966.2645676796699
2003-06-18,963.1350712086618
2003-06-19,957.4800652099212
2003-06-20,958.3271753495401
2003-06-23,948.8775661594162
2003-06-24,944.1919469447898
2003-06-25,944.1942824457458
2003-06-26,943.4149491971754
2003-06-27,941.0463602150451
2003-06-30,939.1687224689643
2003-07-01,946.5074414156389
2003-07-02,955.6101029368177
2003-07-03,957.2985507036898
2003-07-04,954.0263007984223
2003-07-07,958.9519565668589
2003-07-08,953.7965655454998
2003-07-09,949.2657598668426
2003-07-10,943.8681242951853
2003-07-11,947.661277693927
2003-07-14,952.5303814656645
2003-07-15,945.1867818776176
2003-07-16,940.0274926419771
2003-07-17,934.0594214629616
2003-07-18,938.7556276886188
2003-07-21,936.5446600117772
2003-07-22,940.3398767568374
2003-07-23,946.7503456442855
2003-07-24,949.4886627348333
2003-07-25,956.6075488455632
2003-07-28,955.2159349086199
2003-07-29,951.6674523460806
2003-07-30,946.6440944257164
2003-07-31,944.078329622236
2003-08-01,940.6208166097427
2003-08-04,941.1720208263578
2003-08-05,934.6573018942285
2003-08-06,936.8713029045642
2003-08-07,943.8220732571048
2003-08-08,947.1341760031148
2003-08-11,951.3130107116724
2003-08-12,954.5109844173433
2003-08-13,954.232416229164
2003-08-14,958.8510194966187
2003-08-15,959.0384148186542
2003-08-18,958.7054860396529
2003-08-19,959.7610213489432
2003-08-20,965.5632637694921
2003-08-21,962.9848268778442
2003-08-22,955.0668225437579
2003-08-25,954.8547318835952
2003-08-26,954.6681332157191
2003-08-27,956.8937739191205
2003-08-28,958.2641529878488
2003-08-29,964.6219260784084
2003-09-01,968.7310292901858
2003-09-02,972.3265195823498
2003-09-03,976.9312632328287
2003-09-04,979.3394041389977
2003-09-05,980.4455056617403
2003-09-08,985.7483897521661
2003-09-09,986.7128073322128
2003-09-10,982.506611942235
2003-09-11,982.6133846237088
2003-09-12,987.2440878192675
2003-09-15,985.2578927424379
2003-09-16,991.3534045949218
2003-09-17,992.2824826011943
2003-09-18,998.9400942518091
2003-09-19,1002.3010497351191
2003-09-22,1000.1164982806727
2003-09-23,1002.9132990161822
2003-09-24,1000.3291875031774
2003-09-25,994.9398352104421
2003-09-26,988.7096362274361
2003-09-29,991.704457985727
2003-09-30,989.7228085195889
2003-10-01,1004.1025326354289
2003-10-02,1011.9218429058401
2003-10-03,1015.5704255204014
2003-10-06,1017.4061772992413
2003-10-07,1022.4605836406829
2003-10-08,1020.0277435156196
2003-10-09,1023.7655801762621
2003-10-10,1026.6505401170753
2003-10-13,1028.6157821518934
2003-10-14,1029.4411171667973
2003-10-15,1027.5422290100473
2003-10-16,1034.1030956508503
2003-10-17,1028.679889725922
2003-10-20,1031.294685366565
2003-10-21,1035.1653819873748
2003-10-22,1029.995932313066
2003-10-23,1024.318821028534
2003-10-24,1026.0015195307776
2003-10-27,1030.2533643774188
2003-10-28,1033.6747111720288
2003-10-29,1038.0161823420349
2003-10-30,1038.44854649942
2003-10-31,1035.2371896409904
2003-11-03,1034.9505885397898
2003-11-04,1038.2277271508865
2003-11-05,1037.1860472854974
2003-11-06,1033.5919011074348
2003-11-07,1037.4363529970715
2003-11-10,1037.6322212831767
2003-11-11,1033.1117333445054
2003-11-12,1041.6587011250451
2003-11-13,1048.932064085987
2003-11-14,1050.7365274715387
2003-11-17,1042.3230939984305
2003-11-18,1043.5296130691272
2003-11-19,1043.9800561098675
2003-11-20,1040.75880921606
2003-11-21,1041.2952578127176
2003-11-24,1043.8876869358621
2003-11-25,1049.1324629220903
2003-11-26,1057.405509035654
2003-11-27,1056.0677969167352
2003-11-28,1058.16517979601
2003-12-01,1070.1708132033111
2003-12-02,1074.0699962587205
2003-12-03,1074.754730482604
2003-12-04,1073.477144877007
2003-12-05,1073.622685707588
2003-12-08,1076.4724576879478
2003-12-09,1075.0556033961163
2003-12-10,1069.0944272315405
2003-12-11,1074.1987036945145
2003-12-12,1080.1425650575575
2003-12-15,1081.3239480452896
2003-12-16,1081.4772555528782
2003-12-17,1082.2325694618587
2003-12-18,1087.471615531345
2003-12-19,1087.141346654943
2003-12-22,1091.7389467277649
2003-12-23,1094.0543031885675
2003-12-24,1096.1437198641272
2003-12-25,1095.8471253768241
2003-12-26,1097.9797539034716
2003-12-29,1107.6367411223107
2003-12-30,1112.0753964607923
2003-12-31,1113.6826851953972
2004-01-01,1113.8172415877616
2004-01-02,1115.517885501086
2004-01-05,1129.0351006531707
2004-01-06,1130.8086619427766
2004-01-07,1125.2660133248935
2004-01-08,1127.059181258425
2004-01-09,1126.780218500336
2004-01-12,1126.6836720031952
2004-01-13,1123.214900802848
2004-01-14,1122.6549430999414
2004-01-15,1115.1696446377312
2004-01-16,1114.0126533301573
2004-01-19,1112.482155843506
2004-01-20,1119.833073963915
2004-01-21,1125.8045045168496
2004-01-22,1129.3319483109194
2004-01-23,1129.3569883572247
2004-01-26,1131.2298378893208
2004-01-27,1131.0990267932252
2004-01-28,1126.9298589406908
2004-01-29,1122.405656370557
2004-01-30,1120.2231349638364
2004-02-02,1125.7022704680346
2004-02-03,1129.386479171085
2004-02-04,1123.9497342957568
2004-02-05,1125.9269459181612
2004-02-06,1135.974273671373
2004-02-09,1138.6126635039666
2004-02-10,1143.4442291773014
2004-02-11,1149.1194721137742
2004-02-12,1151.5513732358802
2004-02-13,1150.7624061815857
2004-02-16,1151.0684363165487
2004-02-17,1158.4223891951283
2004-02-18,1154.8511505441497
2004-02-19,1149.3140824043357
2004-02-20,1140.4801464928316
2004-02-23,1141.9458492929905
2004-02-24,1144.8365036592727
2004-02-25,1142.9477336977598
2004-02-26,1142.63355168891
2004-02-27,1147.803519563249
2004-03-01,1162.313606420955
2004-03-02,1155.501365919225
2004-03-03,1149.4792334286697
2004-03-04,1151.1354608374215
2004-03-05,1163.226661272762
2004-03-08,1161.076802277643
2004-03-09,1161.999164601057
2004-03-10,1148.3547054199687
2004-03-11,1134.2732823283936
2004-03-12,1135.6077851964997
2004-03-15,1129.0621882432358
2004-03-16,1138.8061362398528
2004-03-17,1146.5246690038791
2004-03-18,1155.3392377345592
2004-03-19,1151.3683375591716
2004-03-22,1142.7050838344446
2004-03-23,1141.9297850837283
2004-03-24,1137.948811043522
2004-03-25,1146.868317844392
2004-03-26,1145.9677501505828
2004-03-29,1155.4758268471874
2004-03-30,1160.1193373282415
2004-03-31,1167.516427508761
2004-04-01,1175.0703537734867
2004-04-02,1172.801561924209
2004-04-05,1170.2500960227655
2004-04-06,1169.459619015068
2004-04-07,1173.1522766306177
2004-04-08,1169.7467309629164
2004-04-09,1168.5505637777408
2004-04-12,1167.5453053463427
2004-04-13,1154.526765685472
2004-04-14,1145.4282912116355
2004-04-15,1146.5566396434217
2004-04-16,1159.3389208105975
2004-04-19,1158.3048530256563
2004-04-20,1148.2863606678256
2004-04-21,1143.6737524179264
2004-04-22,1151.0675544394717
2004-04-23,1153.8408880078082
2004-04-26,1155.8408363104838
2004-04-27,1155.1665973003255
2004-04-28,1141.5809880112772
2004-04-29,1138.0860677068777
2004-04-30,1130.82330958144
2004-05-03,1135.7036568366798
2004-05-04,1144.8023361086798
2004-05-05,1148.7307125740174
2004-05-06,1140.4371149915064
2004-05-07,1119.4754135164144
2004-05-10,1095.8486639700416
2004-05-11,1101.0504475160208
2004-05-12,1108.4217701309813
2004-05-13,1102.2355013781632
2004-05-14,1103.4418213836664
2004-05-17,1097.894030414388
2004-05-18,1102.853936052572
2004-05-19,1111.5940599279284
2004-05-20,1107.6095326892998
2004-05-21,1116.1378729275866
2004-05-24,1117.7021208250778
2004-05-25,1130.4690556492415
2004-05-26,1137.4217270075671
2004-05-27,1149.421551163759
2004-05-28,1148.5547223054377
2004-05-31,1148.630193688544
2004-06-01,1148.0911813322941
2004-06-02,1152.4306728792433
2004-06-03,1144.859142587196
2004-06-04,1149.3325452062015
2004-06-07,1165.0373056179562
2004-06-08,1164.3285706315053
2004-06-09,1154.85909909467
2004-06-10,1157.0731887271947
2004-06-11,1152.4109001074803
2004-06-14,1143.6384136128813
2004-06-15,1149.6281194925016
2004-06-16,1153.5117581658712
2004-06-17,1155.993201575105
2004-06-18,1159.7881295906568
2004-06-21,1163.1056170710267
2004-06-22,1160.9480195366066
2004-06-23,1167.0121266462245
2004-06-24,1172.5242150575868
2004-06-25,1167.7017784801512
2004-06-28,1170.206114545809
2004-06-29,1164.817929128889
2004-06-30,1169.0577903977285
2004-07-01,1167.2579009464728
2004-07-02,1170.759850807819
2004-07-05,1166.9157864585275
2004-07-06,1166.3543081232729
2004-07-07,1172.3578636759219
2004-07-08,1170.6728728698251
2004-07-09,1173.9828265788224
2004-07-12,1176.8637822470057
2004-07-13,1172.9880384490734
2004-07-14,1172.1131391442739
2004-07-15,1168.9951073633672
2004-07-16,1172.0791723345787
2004-07-19,1171.6420850172694
2004-07-20,1170.3709160226365
2004-07-21,1157.9395141341533
2004-07-22,1152.6061174506774
2004-07-23,1141.2557326511067
2004-07-26,1140.0840883035323
2004-07-27,1138.8279890788276
2004-07-28,1139.0554502327632
2004-07-29,1142.8102207555874
2004-07-30,1148.7412154671704
2004-08-02,1156.0332554360878
2004-08-03,1158.175365320812
2004-08-04,1155.44205955011
2004-08-05,1147.7195160911813
2004-08-06,1147.7033244243473
2004-08-09,1144.70379419426
2004-08-10,1149.5162405079388
2004-08-11,1147.2235483845632
2004-08-12,1142.3501059823266
2004-08-13,1144.370382551325
2004-08-16,1150.6492735460781
2004-08-17,1152.1968460189248
2004-08-18,1158.1001333880783
2004-08-19,1160.5785570165592
2004-08-20,1166.2050477235198
2004-08-23,1163.249181999885
2004-08-24,1160.5342727340033
2004-08-25,1164.5398920512669
2004-08-26,1166.7385573847153
2004-08-27,1170.207546069922
2004-08-30,1167.0393106121835
2004-08-31,1173.932714839626
2004-09-01,1179.535974972805
2004-09-02,1184.9812851353736
2004-09-03,1180.803846759442
2004-09-06,1184.908552512286
2004-09-07,1188.1808301016674
2004-09-08,1186.4635958668507
2004-09-09,1183.0844605378986
2004-09-10,1188.81384663194
2004-09-13,1188.27669779669
2004-09-14,1192.6799773876292
2004-09-15,1183.997071334229
2004-09-16,1187.3038045267292
2004-09-17,1188.6258788854204
2004-09-20,1184.9098061972102
2004-09-21,1193.2813430306596
2004-09-22,1186.750076119091
2004-09-23,1185.0130634839197
2004-09-24,1185.3886242734668
2004-09-27,1182.3812210306594
2004-09-28,1187.9414417867984
2004-09-29,1189.7386156505295
2004-09-30,1196.9495000565007
2004-10-01,1206.282932071191
2004-10-04,1207.1521302261328
2004-10-05,1211.507928680813
2004-10-06,1215.6174817717645
2004-10-07,1208.120320671904
2004-10-08,1214.241066830807
2004-10-11,1214.6110851628612
2004-10-12,1207.4499686031193
2004-10-13,1200.6688347331062
2004-10-14,1201.1178283706192
2004-10-15,1206.5563938935084
2004-10-18,1207.7839906922832
2004-10-19,1206.2290471000667
2004-10-20,1209.4676061601112
2004-10-21,1213.4663660718384
2004-10-22,1211.7914714411997
2004-10-25,1212.6050115666608
2004-10-26,1220.0341856188502
2004-10-27,1227.939256445698
2004-10-28,1228.8898165933997
2004-10-29,1230.7112013376523
2004-11-01,1233.0243918783856
2004-11-02,1233.0745018660853
2004-11-03,1248.5684144011075
2004-11-04,1261.201521068281
2004-11-05,1265.3945671404138
2004-11-08,1266.0090240288591
2004-11-09,1265.2593224538011
2004-11-10,1264.5711079282676
2004-11-11,1269.195808581247
2004-11-12,1282.1253455699552
2004-11-15,1284.4825387149976
2004-11-16,1281.0534064625447
2004-11-17,1285.4935897331652
2004-11-18,1283.6498884192476
2004-11-19,1282.0110015911134
2004-11-22,1281.8799264731606
2004-11-23,1285.2787306354305
2004-11-24,1291.77371342813
2004-11-25,1298.956004315496
2004-11-26,1300.4249484946015
2004-11-29,1302.7006570585079
2004-11-30,1297.588172176451
2004-12-01,1307.3666556602557
2004-12-02,1308.1507712406565
2004-12-03,1314.3720028712505
