Date,ASEAN EQUAL WEIGHTED
2007-10-08,1403.5934438678175
2007-10-09,1403.4321998894336
2007-10-10,1410.4975468697842
2007-10-11,1422.4351014536232
2007-10-12,1422.3419888020399
2007-10-15,1420.9835003689484
2007-10-16,1413.7417620210365
2007-10-17,1413.91586577653
2007-10-18,1400.9189122799655
2007-10-19,1390.7337439791918
2007-10-22,1363.1551641633089
2007-10-23,1371.322435014747
2007-10-24,1374.3060292659611
2007-10-25,1395.0160751184774
2007-10-26,1405.0831243628745
2007-10-29,1423.7146141480598
2007-10-30,1421.0477900008095
2007-10-31,1413.8591224474799
2007-11-01,1424.6461382332873
2007-11-02,1402.6032159979588
2007-11-05,1383.1355471606457
2007-11-06,1388.5058909744512
2007-11-07,1392.1047539901006
2007-11-08,1380.8222751852527
2007-11-09,1380.6554746419163
2007-11-12,1363.6623816897957
2007-11-13,1348.3206979922581
2007-11-14,1354.620825833729
2007-11-15,1351.151732651526
2007-11-16,1334.4273939489892
2007-11-19,1326.2287009506301
2007-11-20,1307.5085175714353
2007-11-21,1270.1576513140667
2007-11-22,1261.029054062592
2007-11-23,1281.4228371044987
2007-11-26,1302.5264624324102
2007-11-27,1289.315752791921
2007-11-28,1302.7795413442207
2007-11-29,1325.0926726895684
2007-11-30,1337.5995066416092
2007-12-03,1348.4630474736239
2007-12-04,1347.9327859283615
2007-12-05,1365.6690642752794
2007-12-06,1380.7830319361256
2007-12-07,1383.936226428354
2007-12-10,1374.8545124362483
2007-12-11,1378.1825958684476
2007-12-12,1363.4015626840626
2007-12-13,1359.7115878379082
2007-12-14,1366.1371063133377
2007-12-17,1334.103309241444
2007-12-18,1325.8408484127576
2007-12-19,1328.9176855846854
2007-12-20,1329.4690172787823
2007-12-21,1350.9291364710068
2007-12-24,1356.5619719338515
2007-12-25,1363.5067001348898
2007-12-26,1364.9646796637285
2007-12-27,1369.628859447369
2007-12-28,1361.3604964562242
2007-12-31,1377.58611512878
2008-01-01,1377.58611512878
2008-01-02,1361.9111227202811
2008-01-03,1347.5038132779534
2008-01-04,1351.0554729444539
2008-01-07,1338.3155723567447
2008-01-08,1348.8403686773563
2008-01-09,1364.5687144449296
2008-01-10,1346.422851440274
2008-01-11,1349.063718386533
2008-01-14,1329.538233271046
2008-01-15,1312.11904464925
2008-01-16,1289.8661380478438
2008-01-17,1302.1697678859175
2008-01-18,1290.6317331499417
2008-01-21,1254.9957705639285
2008-01-22,1187.7481042403042
2008-01-23,1222.5485645200474
2008-01-24,1232.155435267559
2008-01-25,1281.4622734476534
2008-01-28,1243.1037145110404
2008-01-29,1260.3117103397406
2008-01-30,1259.1603356739547
2008-01-31,1270.9821775689554
2008-02-01,1288.6669529374367
2008-02-04,1313.2021283754816
2008-02-05,1324.5927696105923
2008-02-06,1295.8688033765404
2008-02-07,1308.937496823416
2008-02-08,1314.538906918436
2008-02-11,1294.2814825042742
2008-02-12,1298.6120865508035
2008-02-13,1306.7777667470527
2008-02-14,1324.1711589084875
2008-02-15,1323.763188663453
2008-02-18,1317.833567917505
2008-02-19,1320.6453319663276
2008-02-20,1311.9356739470602
2008-02-21,1296.1054811598638
2008-02-22,1283.7560621084183
2008-02-25,1291.170233073473
2008-02-26,1287.718593045852
2008-02-27,1276.638042669907
2008-02-28,1272.9553952598078
2008-02-29,1267.634807911987
2008-03-03,1237.0046543157057
2008-03-04,1223.6899952828073
2008-03-05,1204.1059747946201
2008-03-06,1212.470428120079
2008-03-07,1202.3046158482323
2008-03-10,1143.0845108003327
2008-03-11,1158.1634715871073
2008-03-12,1169.0575528368352
2008-03-13,1133.7434262027482
2008-03-14,1127.523542040914
2008-03-17,1087.188080703628
2008-03-18,1101.235684021485
2008-03-19,1109.336591416807
2008-03-20,1117.8119470111114
2008-03-21,1117.2855874628776
2008-03-24,1131.2571843751616
2008-03-25,1142.773693033786
2008-03-26,1139.2518817719233
2008-03-27,1141.2897461502903
2008-03-28,1151.9805188516445
2008-03-31,1138.5185702187862
2008-04-01,1159.2782732782005
2008-04-02,1166.2421682577383
2008-04-03,1155.3633520541296
2008-04-04,1144.7682212035058
2008-04-07,1149.4118628304645
2008-04-08,1143.8745461852463
2008-04-09,1129.634222459001
2008-04-10,1142.105965380352
2008-04-11,1150.0626114812294
2008-04-14,1131.4527729730055
2008-04-15,1138.9730852871137
2008-04-16,1143.9738803507346
2008-04-17,1158.634940090486
2008-04-18,1171.1380497837154
2008-04-21,1164.7119295101136
2008-04-22,1157.0582089240781
2008-04-23,1161.300655667745
2008-04-24,1170.14093893895
2008-04-25,1163.3347521499188
2008-04-28,1168.1452298562385
2008-04-29,1170.2657983998315
2008-04-30,1171.7393955472235
2008-05-01,1180.024017792447
2008-05-02,1195.4263840978883
2008-05-05,1199.6747050455135
2008-05-06,1193.5391222900182
2008-05-07,1203.8859156510719
2008-05-08,1182.6703793269492
2008-05-09,1184.2429870749818
2008-05-12,1177.1268510455884
2008-05-13,1180.7937195322982
2008-05-14,1175.1781534310762
2008-05-15,1179.9497010897915
2008-05-16,1188.3775944319875
2008-05-19,1192.1466105785535
2008-05-20,1174.0318633754835
2008-05-21,1165.3697871464483
2008-05-22,1158.6572647936264
2008-05-23,1146.036677701363
2008-05-26,1129.9975971189006
2008-05-27,1133.7712595406779
2008-05-28,1132.7840433565118
2008-05-29,1138.6593054336588
2008-05-30,1145.8667805756825
2008-06-02,1138.9088599977322
2008-06-03,1133.6185685033126
2008-06-04,1123.4204503909161
2008-06-05,1103.4433475700173
2008-06-06,1093.5903665579708
2008-06-09,1078.3878251852277
2008-06-10,1077.9327734948163
2008-06-11,1069.3337187127795
2008-06-12,1072.1406076703465
2008-06-13,1070.855861011706
2008-06-16,1078.7013340739438
2008-06-17,1074.3013372125838
2008-06-18,1062.6852791332844
2008-06-19,1044.4570699561673
2008-06-20,1045.0491092429334
2008-06-23,1042.670666816208
2008-06-24,1035.1910155696232
2008-06-25,1042.3713754371392
2008-06-26,1034.8507025980753
2008-06-27,1023.9073666560988
2008-06-30,1022.482956247755
2008-07-01,1018.8711604465626
2008-07-02,1003.2023038859012
2008-07-03,998.2673746611249
2008-07-04,999.9659416577683
2008-07-07,1002.0919170637187
2008-07-08,993.5118901834115
2008-07-09,1007.3726409483421
2008-07-10,999.8215295213766
2008-07-11,1002.0851154087959
2008-07-14,1000.7143727120631
2008-07-15,980.0647378817303
2008-07-16,980.3120920787875
2008-07-17,979.4032661530428
2008-07-18,974.9749009122921
2008-07-21,989.6534161236884
2008-07-22,986.4637944970458
2008-07-23,1019.3625030914849
2008-07-24,1026.4432530801876
2008-07-25,1016.6108762229409
2008-07-28,1015.9625110184919
2008-07-29,1019.1764093482801
2008-07-30,1032.3385982974455
2008-07-31,1034.2655209040531
2008-08-01,1030.0341877842707
2008-08-04,1016.5621282224444
2008-08-05,1014.2757798691495
2008-08-06,1033.0689551745647
2008-08-07,1034.4954005233046
2008-08-08,1045.3022058384506
2008-08-11,1053.2495692901966
2008-08-12,1047.9303759167851
2008-08-13,1049.6754586255395
2008-08-14,1048.9047709917195
2008-08-15,1052.546853884183
2008-08-18,1049.4120429406025
2008-08-19,1033.1419082494913
2008-08-20,1039.501744260176
2008-08-21,1026.083884670178
2008-08-22,1038.3775985640607
2008-08-25,1039.1496175934958
2008-08-26,1036.3011695748949
2008-08-27,1039.672976352393
2008-08-28,1041.9055303135453
2008-08-29,1056.380671925717
2008-09-01,1055.5324376330157
2008-09-02,1050.3453116184703
2008-09-03,1042.4746734818057
2008-09-04,1039.6025137960182
2008-09-05,1019.4771340826701
2008-09-08,1048.9741576309555
2008-09-09,1037.0592933280068
2008-09-10,1028.7077738614937
2008-09-11,1009.1534390883911
2008-09-12,994.9650507878545
2008-09-15,966.9686805328238
2008-09-16,955.6844564129736
2008-09-17,948.8019403598399
2008-09-18,925.5679124763028
2008-09-19,972.2317068329672
2008-09-22,966.6753708794449
2008-09-23,950.2733184321824
2008-09-24,956.1817790495129
2008-09-25,954.829857486205
2008-09-26,948.7277788735488
2008-09-29,942.1890640579225
2008-09-30,963.7401369685105
2008-10-01,964.1179377428342
2008-10-02,980.1362534230132
2008-10-03,965.7143041009518
2008-10-06,931.3546319732292
2008-10-07,910.8952929711812
2008-10-08,851.3812323403297
2008-10-09,857.6639773583385
2008-10-10,811.9621289975083
2008-10-13,840.200238521983
2008-10-14,875.1925856050402
2008-10-15,853.1941788369927
2008-10-16,829.5405613714267
2008-10-17,805.7636415999084
2008-10-20,822.7836430304583
2008-10-21,833.5219598520605
2008-10-22,821.0344371879578
2008-10-23,798.0935362014332
2008-10-24,758.1991441114401
2008-10-27,734.4459930987421
2008-10-28,731.7374503549108
2008-10-29,710.3054886459515
2008-10-30,759.6180912099528
2008-10-31,783.9385196734879
2008-11-03,830.0305306444023
2008-11-04,820.872888207079
2008-11-05,824.5902138101899
2008-11-06,820.452848781997
2008-11-07,822.1078706829402
2008-11-10,826.3770258482626
2008-11-11,820.2114058340537
2008-11-12,806.8133411326303
2008-11-13,785.1392709065238
2008-11-14,780.9885098213722
2008-11-17,777.3608400548873
2008-11-18,757.3197530586375
2008-11-19,747.2772613538292
2008-11-20,730.537302615387
2008-11-21,735.0670664534692
2008-11-24,708.5643248460168
2008-11-25,717.13473674896
2008-11-26,734.052913348922
2008-11-27,742.9027915083404
2008-11-28,763.8644005371572
2008-12-01,749.562782326256
2008-12-02,727.7969024016705
2008-12-03,734.9882427848262
2008-12-04,735.3284208671719
2008-12-05,733.4912546236009
2008-12-08,727.5531656880188
2008-12-09,766.5285092746171
2008-12-10,787.8821286446303
2008-12-11,782.0459585601211
2008-12-12,755.3585965844271
2008-12-15,763.9660791926354
2008-12-16,762.6024802220855
2008-12-17,745.3088890714736
2008-12-18,756.9135280082869
2008-12-19,778.127605237994
2008-12-22,764.4908627134761
2008-12-23,761.3713372084875
2008-12-24,758.0227998691059
2008-12-25,760.2207348981651
2008-12-26,751.6186425098399
2008-12-29,749.262383108173
2008-12-30,762.5951810898327
2008-12-31,774.5791242641405
2009-01-01,774.5791242641405
2009-01-02,783.4820760472948
2009-01-05,843.2501619282216
2009-01-06,855.5357711908164
2009-01-07,839.4794603177849
2009-01-08,813.881856196659
2009-01-09,826.5414152151226
2009-01-12,825.8616898053107
2009-01-13,819.489077487304
2009-01-14,822.7777293681055
2009-01-15,802.6680118629226
2009-01-16,802.7584615962858
2009-01-19,803.3614474271341
2009-01-20,806.1764346342137
2009-01-21,797.9672392362589
2009-01-22,799.3495046654155
2009-01-23,796.9568150004973
2009-01-26,778.4386404358975
2009-01-27,783.557231607123
2009-01-28,793.354131627558
2009-01-29,793.1134161677312
2009-01-30,806.5635331256843
2009-02-02,790.0135273967921
2009-02-03,781.1601632606081
2009-02-04,787.5766271573641
2009-02-05,792.6588623780403
2009-02-06,813.2292797897165
2009-02-09,799.3700276148368
2009-02-10,799.071060719227
2009-02-11,801.898239714223
2009-02-12,803.1910288317944
2009-02-13,809.0223747936841
2009-02-16,809.7719545674544
2009-02-17,802.2853541580567
2009-02-18,803.8428923143945
2009-02-19,794.7354953230312
2009-02-20,781.997957150458
2009-02-23,783.2168234177183
2009-02-24,774.3064200636771
2009-02-25,781.5336734120552
2009-02-26,773.9225344718018
2009-02-27,768.1262253578648
2009-03-02,754.6366249776565
2009-03-03,756.5603871708861
2009-03-04,763.0703934067748
2009-03-05,763.0274776350924
2009-03-06,754.1919698623129
2009-03-09,744.7253291965804
2009-03-10,747.8179086113244
2009-03-11,749.1245458162509
2009-03-12,739.4573915130528
2009-03-13,749.6344078375253
2009-03-16,748.4934381070723
2009-03-17,746.7273519375454
2009-03-18,748.3009625631602
2009-03-19,723.7346735451553
2009-03-20,740.2215672104884
2009-03-23,763.7426057608812
2009-03-24,780.1821399954971
2009-03-25,779.2510832670015
2009-03-26,794.9469065325737
2009-03-27,815.3963771136825
2009-03-30,795.6042761844215
2009-03-31,794.3766846168053
2009-04-01,803.8136007129059
2009-04-02,829.5459541980282
2009-04-03,840.9281899909672
2009-04-06,859.3307486321949
2009-04-07,855.5032719869557
2009-04-08,844.6469244134317
2009-04-09,857.1193005839385
2009-04-10,870.1939179559264
2009-04-13,877.9139383354307
2009-04-14,899.4109840444661
2009-04-15,907.6692010903439
2009-04-16,919.4983431316309
2009-04-17,930.5808761216437
2009-04-20,936.2638549510946
2009-04-21,923.9757326059425
2009-04-22,914.690151874432
2009-04-23,918.2913224601108
2009-04-24,917.7224119232964
2009-04-27,913.2314391446304
2009-04-28,909.1547645798701
2009-04-29,917.358352493967
2009-04-30,958.2385830646276
2009-05-01,957.5389978524677
2009-05-04,992.340000286436
2009-05-05,1007.1534471377254
2009-05-06,1029.5729466196847
2009-05-07,1045.923279030086
2009-05-08,1052.2364049808934
2009-05-11,1040.3475436952979
2009-05-12,1044.414496191888
2009-05-13,1050.968641695849
2009-05-14,1012.8931447105138
2009-05-15,1016.7065782239168
2009-05-18,1030.5959289305185
2009-05-19,1059.0227559883804
2009-05-20,1058.1295284844193
2009-05-21,1044.3351651383337
2009-05-22,1040.9867792649886
2009-05-25,1047.4564074643506
2009-05-26,1032.2339836304882
2009-05-27,1055.3157614400027
2009-05-28,1049.9474674711032
2009-05-29,1043.9647587376103
2009-06-01,1086.0055277042654
2009-06-02,1077.2047333265252
2009-06-03,1089.9501289816246
2009-06-04,1098.8064920905485
2009-06-05,1133.23384662779
2009-06-08,1126.3627502269017
2009-06-09,1122.6188959374404
2009-06-10,1141.498917183027
2009-06-11,1138.270515943768
2009-06-12,1141.5179712283875
2009-06-15,1133.709053617936
2009-06-16,1103.0458886277077
2009-06-17,1092.6149976129389
2009-06-18,1066.2283086416683
2009-06-19,1081.1324871163513
2009-06-22,1074.8176751204244
2009-06-23,1048.931727769181
2009-06-24,1075.6061585246973
2009-06-25,1102.4717991498883
2009-06-26,1099.3354215352542
2009-06-29,1099.5026704393179
2009-06-30,1098.7964980155375
2009-07-01,1095.9942561110347
2009-07-02,1094.281543281996
2009-07-03,1088.0914106056089
2009-07-06,1087.291173453201
2009-07-07,1086.8539656507478
2009-07-08,1087.9150975058853
2009-07-09,1092.81175058628
2009-07-10,1085.80954898461
2009-07-13,1067.4075132659473
2009-07-14,1087.2885694190963
2009-07-15,1108.3128214999765
2009-07-16,1113.9746969063026
2009-07-17,1124.591978301832
2009-07-20,1134.3418836056858
2009-07-21,1134.3761573401832
2009-07-22,1129.8983412865384
2009-07-23,1149.2840165042724
2009-07-24,1168.9628483579925
2009-07-27,1182.1538510595635
2009-07-28,1201.4013061452647
2009-07-29,1199.353444864965
2009-07-30,1205.5858134484224
2009-07-31,1213.0638667032479
2009-08-03,1212.1482094334765
2009-08-04,1220.1015204707737
2009-08-05,1214.195572683197
2009-08-06,1226.178371503233
2009-08-07,1225.9219605278395
2009-08-10,1239.879586439632
2009-08-11,1248.4567361906109
2009-08-12,1225.6278833992358
2009-08-13,1238.2750038171093
2009-08-14,1244.8963475367082
2009-08-17,1225.4470338052317
2009-08-18,1222.5340495683024
2009-08-19,1194.0627905629078
2009-08-20,1209.2944179219412
2009-08-21,1207.9501083094585
2009-08-24,1232.8644145956869
2009-08-25,1229.014202091943
2009-08-26,1238.1925468060308
2009-08-27,1234.983767124406
2009-08-28,1230.2682872996825
2009-08-31,1222.720417290528
2009-09-01,1222.1552936704068
2009-09-02,1219.73999759727
2009-09-03,1230.2954875175606
2009-09-04,1235.9994546336798
2009-09-07,1242.5972622520158
2009-09-08,1248.9478391193556
2009-09-09,1241.1152697525538
2009-09-10,1251.746328309536
2009-09-11,1254.2476048070248
2009-09-14,1234.720504033047
2009-09-15,1247.6852937430149
2009-09-16,1256.4911851198085
2009-09-17,1261.3074103170502
2009-09-18,1265.0883053490038
2009-09-21,1270.0487620454019
2009-09-22,1268.909352684833
2009-09-23,1274.5835738696865
2009-09-24,1279.9392677476148
2009-09-25,1274.1276304836863
2009-09-28,1255.7491071835739
2009-09-29,1275.480151873768
2009-09-30,1277.355546629817
2009-10-01,1283.3196606294966
2009-10-02,1265.928666551716
2009-10-05,1267.2997963544408
2009-10-06,1277.2067756021777
2009-10-07,1299.7189060093463
2009-10-08,1300.2122973751511
2009-10-09,1301.1441839708225
2009-10-12,1298.5071585166284
2009-10-13,1297.9370223407386
2009-10-14,1306.8448357457162
2009-10-15,1301.7045634060091
2009-10-16,1311.6910905812204
2009-10-19,1310.209153202689
2009-10-20,1310.560066954025
2009-10-21,1290.5453798981314
2009-10-22,1276.2284656295258
2009-10-23,1288.126173019739
2009-10-26,1291.8834419470463
2009-10-27,1289.7308925727034
2009-10-28,1270.7672971529698
2009-10-29,1251.2896614164865
2009-10-30,1265.7869797579228
2009-11-02,1249.7501573726113
2009-11-03,1246.8884031296038
2009-11-04,1254.2128395174936
2009-11-05,1248.7856985240182
2009-11-06,1265.4590721856764
2009-11-09,1269.0211640226228
2009-11-10,1271.461374342786
2009-11-11,1282.2356868568627
2009-11-12,1287.8192153003622
2009-11-13,1289.0115647471669
2009-11-16,1296.5701760828792
2009-11-17,1308.4193955783362
2009-11-18,1299.177085281579
2009-11-19,1299.7821395807732
2009-11-20,1301.1434386987921
2009-11-23,1289.8550841337571
2009-11-24,1283.3446527128517
2009-11-25,1279.5447008824133
2009-11-26,1262.6792476008218
2009-11-27,1259.266492876966
2009-11-30,1252.025511910314
2009-12-01,1271.3440877266958
2009-12-02,1273.8890887943573
2009-12-03,1279.6458452124193
2009-12-04,1290.6162746877694
2009-12-07,1289.631825187422
2009-12-08,1292.6024246416625
2009-12-09,1280.2599547790746
2009-12-10,1281.996491995533
2009-12-11,1295.2818284949806
2009-12-14,1298.3707053796293
2009-12-15,1309.0231189300187
2009-12-16,1308.4234065971625
2009-12-17,1321.2701969380487
2009-12-18,1328.1967075894913
2009-12-21,1314.6919169976336
2009-12-22,1335.6432747592237
2009-12-23,1331.196719776568
2009-12-24,1333.5818937146303
2009-12-25,1337.959613504608
2009-12-28,1344.506499199472
2009-12-29,1350.2083091492543
2009-12-30,1359.8084789148597
2009-12-31,1357.976903972896
2010-01-01,1357.9769039728958
2010-01-04,1367.0391391963394
2010-01-05,1386.5606831592975
2010-01-06,1396.057544855499
2010-01-07,1400.991065765035
2010-01-08,1404.0268533358785
2010-01-11,1399.0006980454311
2010-01-12,1396.8173837641305
2010-01-13,1394.5164742628094
2010-01-14,1408.3797939041972
2010-01-15,1413.0874795373265
2010-01-18,1404.515179406805
2010-01-19,1416.7946806119153
2010-01-20,1423.6462407382287
2010-01-21,1409.465326892681
2010-01-22,1386.3017703314888
2010-01-25,1376.4338102563306
2010-01-26,1363.3498603236887
2010-01-27,1346.1892131083798
2010-01-28,1373.4587283050453
2010-01-29,1375.4238465882827
2010-02-01,1367.298858348026
2010-02-02,1360.7296312099547
2010-02-03,1387.3295747005238
2010-02-04,1393.4975789472376
2010-02-05,1368.9976720832549
2010-02-08,1357.9948643122634
2010-02-09,1356.5035025192992
2010-02-10,1369.1942492505952
2010-02-11,1392.286733010137
2010-02-12,1401.634472233573
2010-02-15,1398.0655726128696
2010-02-16,1396.3188311021352
2010-02-17,1420.4565528651317
2010-02-18,1411.9653654709623
2010-02-19,1415.9444250067102
2010-02-22,1425.113515515202
2010-02-23,1435.2927348501908
2010-02-24,1425.5971343354927
2010-02-25,1430.7572752925034
2010-02-26,1424.355285650837
2010-03-01,1457.1375530760195
2010-03-02,1454.0606368225947
2010-03-03,1445.8087746490826
2010-03-04,1450.3104969528645
2010-03-05,1460.8124899629545
2010-03-08,1477.9831316062694
2010-03-09,1485.9775684955678
2010-03-10,1489.0583411760874
2010-03-11,1489.1601274017482
2010-03-12,1483.7781993401388
2010-03-15,1487.3908066182685
2010-03-16,1482.0629144302795
2010-03-17,1506.9102542300166
2010-03-18,1520.9128008726182
2010-03-19,1531.4450840658676
2010-03-22,1514.0199148718398
2010-03-23,1528.6671993885175
2010-03-24,1557.130275121636
2010-03-25,1559.2907798147958
2010-03-26,1561.4773311378517
2010-03-29,1561.4053711022375
2010-03-30,1575.3566151410369
2010-03-31,1557.126165014682
2010-04-01,1580.3150927024544
2010-04-02,1582.3553022948636
2010-04-05,1607.416378041654
2010-04-06,1628.467834286771
2010-04-07,1640.5696395442355
2010-04-08,1613.0438626286025
2010-04-09,1611.9680900387048
2010-04-12,1589.8469214778397
2010-04-13,1592.0609916376548
2010-04-14,1599.5185051834333
2010-04-15,1613.5666026130352
2010-04-16,1607.6090876436576
2010-04-19,1584.2170365705676
2010-04-20,1614.4301277035574
2010-04-21,1626.0259403941898
2010-04-22,1646.7323100947435
2010-04-23,1638.3327775619111
2010-04-26,1656.6871442335491
2010-04-27,1654.8624877626603
2010-04-28,1640.1391719990859
2010-04-29,1649.7477272717788
2010-04-30,1658.6876148802785
2010-05-03,1662.8757912925867
2010-05-04,1685.945650091083
