Date,EM ASIA EQUAL WEIGHTED
1999-08-05,1770.2335919441093
1999-08-06,1755.2440858846878
1999-08-09,1769.7674292760487
1999-08-10,1744.58018199369
1999-08-11,1700.3224988867728
1999-08-12,1729.0965204869228
1999-08-13,1724.5087946030249
1999-08-16,1761.5757054829178
1999-08-17,1754.5501979361886
1999-08-18,1772.2786027053494
1999-08-19,1777.3725594557552
1999-08-20,1791.2691379535454
1999-08-23,1835.981289029082
1999-08-24,1848.8660133992262
1999-08-25,1873.2427614307692
1999-08-26,1877.801053749212
1999-08-27,1862.4403781795952
1999-08-30,1848.8700220899104
1999-08-31,1830.732287119009
1999-09-01,1795.7774372714273
1999-09-02,1746.898449268813
1999-09-03,1751.90100982061
1999-09-06,1760.9462685886915
1999-09-07,1753.5171979731367
1999-09-08,1723.2216540822908
1999-09-09,1747.5822020410335
1999-09-10,1801.274268184349
1999-09-13,1836.5888702358518
1999-09-14,1816.8142475365312
1999-09-15,1796.5777731911553
1999-09-16,1768.0596431557071
1999-09-17,1763.3322030812485
1999-09-20,1768.9009205699817
1999-09-21,1755.5404971222097
1999-09-22,1740.527238037835
1999-09-23,1735.1446878849695
1999-09-24,1721.8558286482366
1999-09-27,1704.3232165967574
1999-09-28,1684.4957402221469
1999-09-29,1665.4471864254824
1999-09-30,1652.3044546270091
1999-10-01,1663.9528766499193
1999-10-04,1668.7350754388194
1999-10-05,1664.2116553179058
1999-10-06,1678.1958577519802
1999-10-07,1698.9627129238581
1999-10-08,1711.1759981471753
1999-10-11,1713.0405168969876
1999-10-12,1711.0944530836705
1999-10-13,1687.7615432056461
1999-10-14,1681.2911982391265
1999-10-15,1652.9237349236855
1999-10-18,1643.9825484983892
1999-10-19,1656.6173928044361
1999-10-20,1688.4015414389532
1999-10-21,1702.707758484273
1999-10-22,1716.8376585816268
1999-10-25,1706.5072418121363
1999-10-26,1717.5124103696976
1999-10-27,1712.7970485401484
1999-10-28,1711.2693492968651
1999-10-29,1727.1082258946892
1999-11-01,1743.1025395354193
1999-11-02,1763.816581373394
1999-11-03,1755.5987304731905
1999-11-04,1775.441455393417
1999-11-05,1786.500032390959
1999-11-08,1791.058738988476
1999-11-09,1800.0768118230762
1999-11-10,1792.598046747969
1999-11-11,1798.400053784611
1999-11-12,1811.0429289128263
1999-11-15,1821.8241535973552
1999-11-16,1819.7956472045746
1999-11-17,1779.3179621342358
1999-11-18,1801.7104320494734
1999-11-19,1812.8795769321837
1999-11-22,1817.9014805819613
1999-11-23,1804.23592621327
1999-11-24,1799.5332633661783
1999-11-25,1782.9241265959954
1999-11-26,1763.6731191910837
1999-11-29,1771.5109435560862
1999-11-30,1791.1773735795398
1999-12-01,1798.2024461153844
1999-12-02,1822.220252591912
1999-12-03,1836.1518778502768
1999-12-06,1807.1403513132207
1999-12-07,1789.5937815311474
1999-12-08,1784.9538521712032
1999-12-09,1794.354945157955
1999-12-10,1820.291188310832
1999-12-13,1854.1985659092875
1999-12-14,1862.340601250399
1999-12-15,1861.1890169042038
1999-12-16,1822.3391837422198
1999-12-17,1819.3908175770505
1999-12-20,1836.9970879199172
1999-12-21,1824.854967274875
1999-12-22,1840.175623257943
1999-12-23,1832.0947155622684
1999-12-24,1829.6283765107842
1999-12-27,1832.8191647711817
1999-12-28,1846.1938917820407
1999-12-29,1850.0009711915545
1999-12-30,1872.6840769170644
1999-12-31,1875.5095317502746
2000-01-03,1882.1161894550128
2000-01-04,1912.6275027657668
2000-01-05,1857.414664050901
2000-01-06,1845.602357012885
2000-01-07,1877.456979944194
2000-01-10,1911.0901696304618
2000-01-11,1880.181641594546
2000-01-12,1899.7319908714944
2000-01-13,1900.051687329137
2000-01-14,1939.7981236330404
2000-01-17,1967.7787298255573
2000-01-18,1955.3980834236595
2000-01-19,1930.048636010946
2000-01-20,1932.9638790338454
2000-01-21,1950.5359292875753
2000-01-24,1968.415160566228
2000-01-25,1930.4303937509317
2000-01-26,1946.7100514005156
2000-01-27,1995.9526390811677
2000-01-28,2020.070481467701
2000-01-31,2020.5799760945445
2000-02-01,2023.0146604738345
2000-02-02,2031.6383666304455
2000-02-03,2016.4712487125364
2000-02-04,2037.5969627953407
2000-02-07,2049.2168076624953
2000-02-08,2026.4718558426405
2000-02-09,2028.5602948087974
2000-02-10,2042.1807044601514
2000-02-11,2035.3126320638617
2000-02-14,2027.4198958442066
2000-02-15,1995.7644714382109
2000-02-16,1995.3893436508836
2000-02-17,2016.7101119056285
2000-02-18,2022.9091767600153
2000-02-21,2012.6965417125991
2000-02-22,1931.033659353711
2000-02-23,1941.65234635452
2000-02-24,1934.2070659926828
2000-02-25,1950.789029276009
2000-02-28,1961.058689368372
2000-02-29,1939.5374129469687
2000-03-01,1939.8718378136605
2000-03-02,1952.8320679200592
2000-03-03,1939.614900976326
2000-03-06,1973.0711107907243
2000-03-07,1979.295062192531
2000-03-08,1974.9695255433044
2000-03-09,1953.195137317508
2000-03-10,1959.2545089878793
2000-03-13,1923.9794125826231
2000-03-14,1937.1691331067404
2000-03-15,1898.9571352421958
2000-03-16,1879.4698952753085
2000-03-17,1916.681370523787
2000-03-20,1907.2657423530009
2000-03-21,1916.1259441180616
2000-03-22,1961.487991413955
2000-03-23,1954.7200916095865
2000-03-24,1947.3237561613007
2000-03-27,1968.8724597482178
2000-03-28,1987.765786295542
2000-03-29,2006.4931160399021
2000-03-30,1988.688253554821
2000-03-31,1988.6385925114987
2000-04-03,1969.6975677142088
2000-04-04,1941.1393917464334
2000-04-05,1911.9071032116049
2000-04-06,1918.0755438564117
2000-04-07,1948.3878856786614
2000-04-10,1979.8097304151854
2000-04-11,1961.7243092230788
2000-04-12,1970.9394419254813
2000-04-13,1961.62422600489
2000-04-14,1959.833786113672
2000-04-17,1856.4818323287639
2000-04-18,1908.8528362312545
2000-04-19,1921.2944835303383
2000-04-20,1913.1117161111408
2000-04-21,1924.6488745395727
2000-04-24,1903.7673645185453
2000-04-25,1917.285067124816
2000-04-26,1896.4673809093517
2000-04-27,1899.7365884444816
2000-04-28,1905.654997472029
2000-05-01,1910.2906153255442
2000-05-02,1888.4262446506634
2000-05-03,1910.1416805783972
2000-05-04,1912.7113351588885
2000-05-05,1927.0206770426385
2000-05-08,1903.6401825904832
2000-05-09,1869.5665112209847
2000-05-10,1837.844471484965
2000-05-11,1813.8028467318948
2000-05-12,1804.2103127824105
2000-05-15,1770.4006442282907
2000-05-16,1800.7854908812997
2000-05-17,1826.1559331066514
2000-05-18,1794.288491968611
2000-05-19,1790.5325867699858
2000-05-22,1708.5920718243924
2000-05-23,1674.7351120430633
2000-05-24,1675.8170902869647
2000-05-25,1696.4844141115268
2000-05-26,1617.8477228660088
2000-05-29,1631.159767702326
2000-05-30,1639.0912691527728
2000-05-31,1680.630517079631
2000-06-01,1655.0759281489368
2000-06-02,1664.2435578156296
2000-06-05,1700.559338874288
2000-06-06,1667.8071072314372
2000-06-07,1674.862648140345
2000-06-08,1677.0262026469657
2000-06-09,1687.1272294518726
2000-06-12,1683.898136996276
2000-06-13,1654.1532518323438
2000-06-14,1662.5585286984865
2000-06-15,1655.8971854757947
2000-06-16,1647.0049688194774
2000-06-19,1638.6506950709356
2000-06-20,1662.6989492722312
2000-06-21,1677.9193238117082
2000-06-22,1686.4413213594205
2000-06-23,1685.365912539245
2000-06-26,1682.9080341521433
2000-06-27,1670.9166010569925
2000-06-28,1678.0004373643028
2000-06-29,1648.4419236414951
2000-06-30,1647.3183180744181
2000-07-03,1658.410054389387
2000-07-04,1653.7157021183834
2000-07-05,1653.3919880271815
2000-07-06,1657.6680309993874
2000-07-07,1677.076336467508
2000-07-10,1682.1817312416313
2000-07-11,1685.6138535625676
2000-07-12,1707.2048605224616
2000-07-13,1718.556214296546
2000-07-14,1710.186210657968
2000-07-17,1719.9206164748232
2000-07-18,1700.6374723003535
2000-07-19,1714.6494964219899
2000-07-20,1705.4598066351757
2000-07-21,1687.5771283661236
2000-07-24,1646.5033387149044
2000-07-25,1627.5276032375948
2000-07-26,1612.1583600085974
2000-07-27,1612.6447439016076
2000-07-28,1621.3912903666105
2000-07-31,1622.428222400563
2000-08-01,1640.422595277961
2000-08-02,1672.4147301006828
2000-08-03,1697.5011500536857
2000-08-04,1684.8841502857856
2000-08-07,1660.4979977465312
2000-08-08,1682.0978287282003
2000-08-09,1703.5218111228235
2000-08-10,1683.3961237669032
2000-08-11,1693.9371597236704
2000-08-14,1700.6989209107646
2000-08-15,1680.6002244653998
2000-08-16,1701.1629033718796
2000-08-17,1695.0196724580348
2000-08-18,1699.239862911461
2000-08-21,1703.0134643089048
2000-08-22,1719.9575763139408
2000-08-23,1703.4504353473071
2000-08-24,1669.6383366409407
2000-08-25,1663.86054686195
2000-08-28,1669.517628048324
2000-08-29,1669.8015069659698
2000-08-30,1660.8255340869232
2000-08-31,1667.304217709019
2000-09-01,1635.2404397516596
2000-09-04,1656.1376311764525
2000-09-05,1682.102402138741
2000-09-06,1683.913509340261
2000-09-07,1678.0610250649318
2000-09-08,1688.9944938730782
2000-09-11,1676.3583855520833
2000-09-12,1666.1452979677877
2000-09-13,1655.284105691561
2000-09-14,1642.3838766841745
2000-09-15,1622.7079822787837
2000-09-18,1555.697239626722
2000-09-19,1542.1821682050745
2000-09-20,1570.6546547404928
2000-09-21,1550.6261607599874
2000-09-22,1449.8901655193022
2000-09-25,1502.0981307191144
2000-09-26,1486.817432792006
2000-09-27,1490.5937172934687
2000-09-28,1476.357957967015
2000-09-29,1478.129014914977
2000-10-02,1456.1097674293264
2000-10-03,1471.891741817164
2000-10-04,1473.0015582810424
2000-10-05,1484.142106172288
2000-10-06,1494.9992722332702
2000-10-09,1473.2122250375196
2000-10-10,1465.218740804747
2000-10-11,1424.963905712267
2000-10-12,1434.7318993137665
2000-10-13,1422.339609798264
2000-10-16,1456.4299516700555
2000-10-17,1439.8680957807503
2000-10-18,1427.6493522157443
2000-10-19,1433.809646001693
2000-10-20,1468.5662409427132
2000-10-23,1462.5581881446578
2000-10-24,1468.5590896353071
2000-10-25,1484.759854427863
2000-10-26,1474.6572954180963
2000-10-27,1441.9073584457174
2000-10-30,1409.0610109260879
2000-10-31,1406.0393021869654
2000-11-01,1414.7165727363438
2000-11-02,1423.1194325167855
2000-11-03,1439.057955945352
2000-11-06,1460.1907982194348
2000-11-07,1455.087549206906
2000-11-08,1471.8185382223046
2000-11-09,1462.2926466654365
2000-11-10,1449.9329313598175
2000-11-13,1409.7474177633205
2000-11-14,1431.6824574659938
2000-11-15,1428.5600038161724
2000-11-16,1418.7130238324305
2000-11-17,1415.1050533790142
2000-11-20,1394.7463101780888
2000-11-21,1397.6823358119289
2000-11-22,1390.1807928105338
2000-11-23,1377.5861516427549
2000-11-24,1397.922209854544
2000-11-27,1398.865634146686
2000-11-28,1380.9341084170928
2000-11-29,1353.329032185432
2000-11-30,1324.1873719822497
2000-12-01,1327.3930769935528
2000-12-04,1298.9896397844643
2000-12-05,1320.1090642895936
2000-12-06,1323.5866918247873
2000-12-07,1317.9304676692516
2000-12-08,1332.6304471767876
2000-12-11,1364.9879001813044
2000-12-12,1356.6205393692712
2000-12-13,1364.33513778359
2000-12-14,1336.2577728989916
2000-12-15,1298.4143797524216
2000-12-18,1295.5587748984808
2000-12-19,1296.741896392899
2000-12-20,1255.7117049221245
2000-12-21,1230.6680270100178
2000-12-22,1206.7911035420398
2000-12-25,1206.8069462625806
2000-12-26,1190.231409285363
2000-12-27,1184.9439244195032
2000-12-28,1202.437292376726
2000-12-29,1188.8377061880726
2001-01-01,1192.3181814405232
2001-01-02,1185.3222108819793
2001-01-03,1187.6438598502427
2001-01-04,1220.3801031894614
2001-01-05,1241.7059822784129
2001-01-08,1257.2136128410427
2001-01-09,1283.4199030856837
2001-01-10,1268.5294956906357
2001-01-11,1250.3032251661316
2001-01-12,1263.0261544755424
2001-01-15,1283.6078017464604
2001-01-16,1292.9999915723984
2001-01-17,1301.5026897378712
2001-01-18,1291.245089664378
2001-01-19,1333.4400609984175
2001-01-22,1373.9133527228705
2001-01-23,1372.0927188323374
2001-01-24,1401.562073050556
2001-01-25,1411.0144611805445
2001-01-26,1397.4838961283901
2001-01-29,1400.3420016787006
2001-01-30,1392.7516421371386
2001-01-31,1414.6730571079593
2001-02-01,1387.6799333752444
2001-02-02,1417.3946995255396
2001-02-05,1385.7327805862194
2001-02-06,1401.560337138977
2001-02-07,1381.4365017409352
2001-02-08,1414.3474107824761
2001-02-09,1420.1834587751243
2001-02-12,1416.063345928073
2001-02-13,1432.6859004311148
2001-02-14,1433.4862022568727
2001-02-15,1471.1903616840884
2001-02-16,1443.6024919944878
2001-02-19,1429.2619682783145
2001-02-20,1469.1627173595589
2001-02-21,1444.829675599006
2001-02-22,1432.2451229824217
2001-02-23,1431.6630112954124
2001-02-26,1430.9771346830366
2001-02-27,1409.5377461766727
2001-02-28,1401.1216417961
2001-03-01,1368.0003353780892
2001-03-02,1332.5867478116347
2001-03-05,1338.7613904470886
2001-03-06,1342.3693281705944
2001-03-07,1348.1343334014982
2001-03-08,1337.0758064593929
2001-03-09,1310.902394965531
2001-03-12,1274.5866623211089
2001-03-13,1259.4132738080202
2001-03-14,1282.5365616899915
2001-03-15,1290.5120687794865
2001-03-16,1293.0347517737553
2001-03-19,1278.1607652194934
2001-03-20,1265.9548789831174
2001-03-21,1277.5280499113283
2001-03-22,1287.7131139008497
2001-03-23,1278.1229550426472
2001-03-26,1287.3156450292902
2001-03-27,1276.3791634112486
2001-03-28,1286.8108708872128
2001-03-29,1286.6951548668471
2001-03-30,1273.0329282682821
2001-04-02,1257.4504407890795
2001-04-03,1235.1742450794586
2001-04-04,1188.9758950855528
2001-04-05,1197.8503813333232
2001-04-06,1198.804571624103
2001-04-09,1185.2364801043893
2001-04-10,1201.1819194157988
2001-04-11,1215.7030405724238
2001-04-12,1207.8921477537192
2001-04-13,1215.9439377872836
2001-04-16,1222.53091472711
2001-04-17,1224.2013563365479
2001-04-18,1267.3334124369287
2001-04-19,1254.1703886690914
2001-04-20,1228.5277138841966
2001-04-23,1240.8783928446887
2001-04-24,1246.925786689771
2001-04-25,1242.8540581089358
2001-04-26,1231.0715677745927
2001-04-27,1234.2958440511813
2001-04-30,1258.6647435703314
2001-05-01,1255.8352218825132
2001-05-02,1280.7535492055863
2001-05-03,1277.8168089513686
2001-05-04,1268.5146543680285
2001-05-07,1281.747726113817
2001-05-08,1280.855750833193
2001-05-09,1280.8865167137608
2001-05-10,1277.0792596547801
2001-05-11,1296.9404348889755
2001-05-14,1294.4793746684563
2001-05-15,1286.096552731274
2001-05-16,1277.895437815319
2001-05-17,1302.2497588164151
2001-05-18,1306.9572690909022
2001-05-21,1312.2990290930636
2001-05-22,1331.925378574252
2001-05-23,1367.9306585179959
2001-05-24,1384.6164346315106
2001-05-25,1380.1675851149935
2001-05-28,1375.5041736661694
2001-05-29,1393.5088166520966
2001-05-30,1382.2706864516022
2001-05-31,1398.4807704905095
2001-06-01,1384.4869055548324
2001-06-04,1386.9852544763069
2001-06-05,1382.8075749268273
2001-06-06,1386.7884330886336
2001-06-07,1380.889865639367
2001-06-08,1402.0068129962388
2001-06-11,1415.696084650504
2001-06-12,1402.3926759681763
2001-06-13,1401.4325570311437
2001-06-14,1374.8071683855117
2001-06-15,1363.9255193092763
2001-06-18,1349.2418139451224
2001-06-19,1350.2121567065624
2001-06-20,1356.316764359295
2001-06-21,1357.2187986992294
2001-06-22,1348.382453419887
2001-06-25,1333.3543556249645
2001-06-26,1331.2296487064793
2001-06-27,1334.4094555094332
2001-06-28,1340.2878294886705
2001-06-29,1358.1598679907981
2001-07-02,1351.6224923324626
2001-07-03,1344.3910583994057
2001-07-04,1342.5741671357127
2001-07-05,1358.7671967643023
2001-07-06,1339.9017796852104
2001-07-09,1317.7542904515653
2001-07-10,1304.8433877398709
2001-07-11,1278.123443755141
2001-07-12,1308.7853086810956
2001-07-13,1300.4309427709647
2001-07-16,1288.9817637859665
2001-07-17,1291.100535429031
2001-07-18,1257.1977319971377
2001-07-19,1265.5216984130802
2001-07-20,1257.8623688699463
2001-07-23,1256.0219315840402
2001-07-24,1246.8732897758664
2001-07-25,1238.9953355763273
2001-07-26,1254.077027303939
2001-07-27,1271.4644609305717
2001-07-30,1273.1209794238885
2001-07-31,1274.2221260100632
2001-08-01,1279.150575406695
2001-08-02,1285.6672187418662
2001-08-03,1288.9132542849125
2001-08-06,1286.3914183658756
2001-08-07,1292.6824518685426
2001-08-08,1303.9987656732633
2001-08-09,1267.5200071203549
2001-08-10,1261.7510768872844
2001-08-13,1267.2788603113938
2001-08-14,1293.522319581556
2001-08-15,1269.6708237813184
2001-08-16,1275.0319140000252
2001-08-17,1267.152603983431
2001-08-20,1261.4198239223726
2001-08-21,1265.533004371459
2001-08-22,1255.4558604497026
2001-08-23,1264.693462603075
2001-08-24,1267.5734808985144
2001-08-27,1283.310735501691
2001-08-28,1271.484637739464
2001-08-29,1268.6196972690302
2001-08-30,1270.6087172330747
2001-08-31,1260.574077893007
2001-09-03,1252.2967708146853
2001-09-04,1281.8100209275121
2001-09-05,1278.2296147822544
2001-09-06,1274.7066456625346
2001-09-07,1255.372108015795
2001-09-10,1252.748468261503
2001-09-11,1229.59119415303
2001-09-12,1183.3593028876662
2001-09-13,1154.0083955472214
2001-09-14,1081.595378087846
2001-09-17,1025.7024367105278
2001-09-18,1041.5682944749565
2001-09-19,1058.4481221328363
2001-09-20,1047.6775763151722
2001-09-21,1037.363200698825
2001-09-24,1045.5848926653443
2001-09-25,1028.4380580785703
2001-09-26,1034.4026618751238
2001-09-27,1040.1985853438262
2001-09-28,1065.1557555501156
2001-10-01,1049.5035436240944
2001-10-02,1039.1105133880992
2001-10-03,1033.5436734322652
2001-10-04,1063.9534712650996
2001-10-05,1059.0104846794065
2001-10-08,1033.6321586961933
2001-10-09,1061.3778185960014
2001-10-10,1067.0084911819222
2001-10-11,1096.3854745161968
2001-10-12,1092.401282734129
2001-10-15,1094.4968388530342
2001-10-16,1103.133721274907
2001-10-17,1117.52597340411
2001-10-18,1115.1092084641532
2001-10-19,1119.7786476678139
2001-10-22,1137.7478814000708
2001-10-23,1152.1425010821906
2001-10-24,1153.8045240429087
2001-10-25,1146.5401352097506
2001-10-26,1157.256699644423
2001-10-29,1139.727000191283
2001-10-30,1118.1211162438321
2001-10-31,1131.5293033775968
2001-11-01,1128.9723097090018
2001-11-02,1137.4358149353968
2001-11-05,1154.3131699372686
2001-11-06,1156.1189890067606
2001-11-07,1147.3123191111124
2001-11-08,1172.513492621256
2001-11-09,1175.8744671421953
2001-11-12,1187.3743373998598
2001-11-13,1199.6104160666289
2001-11-14,1212.0647206870287
2001-11-15,1238.2439903735008
2001-11-16,1235.256123289194
2001-11-19,1262.2042919352787
2001-11-20,1248.9427731470093
2001-11-21,1270.786950606339
2001-11-22,1274.9174975353283
2001-11-23,1301.8807505708005
2001-11-26,1326.01776087429
2001-11-27,1314.951671876045
2001-11-28,1279.6276270662283
2001-11-29,1281.6900354359902
2001-11-30,1273.7760104616698
2001-12-03,1299.3664732695595
2001-12-04,1307.6052713523811
2001-12-05,1337.4471336694296
2001-12-06,1357.2043167339093
2001-12-07,1377.3963444783121
2001-12-10,1383.7695180318228
2001-12-11,1370.3702120324226
2001-12-12,1381.3648949598557
2001-12-13,1356.3718859381027
2001-12-14,1349.208312482206
2001-12-17,1336.8917333017584
2001-12-18,1319.3018335526676
2001-12-19,1307.8588958676291
2001-12-20,1322.6143379314017
2001-12-21,1313.5199548833307
2001-12-24,1329.9232125303922
2001-12-25,1343.7336272712548
2001-12-26,1345.2557564465885
2001-12-27,1323.5680502460161
2001-12-28,1350.6103858949689
2001-12-31,1360.2782488892383
2002-01-01,1360.0635945972929
2002-01-02,1355.0585501598352
2002-01-03,1370.9788472549599
2002-01-04,1402.2191701325726
2002-01-07,1434.3470927527862
2002-01-08,1425.0484796566875
2002-01-09,1439.5568659070673
2002-01-10,1432.5817625380655
2002-01-11,1421.0631268118893
2002-01-14,1416.405715216059
2002-01-15,1406.7482018511464
2002-01-16,1412.113715752354
2002-01-17,1426.7704948234086
2002-01-18,1423.4593639786494
2002-01-21,1444.440653192909
2002-01-22,1442.4541538943051
2002-01-23,1455.0616028830586
2002-01-24,1477.3746857377998
2002-01-25,1528.5040831019642
2002-01-28,1554.6554435648607
2002-01-29,1545.946354117952
2002-01-30,1531.6714528983803
2002-01-31,1552.7930624220937
2002-02-01,1547.2345486770791
2002-02-04,1525.8179248882886
2002-02-05,1526.678919728103
2002-02-06,1542.8215792962292
2002-02-07,1526.4195823655227
2002-02-08,1532.887509685036
2002-02-11,1528.5428551001494
2002-02-12,1530.554868824733
2002-02-13,1537.9015679142676
2002-02-14,1572.4720573259058
2002-02-15,1576.7319213750068
2002-02-18,1599.095122926241
2002-02-19,1581.083247849207
2002-02-20,1572.853230948868
2002-02-21,1568.7923971214414
2002-02-22,1544.4235442293054
2002-02-25,1540.4109016166674
2002-02-26,1552.861115971402
2002-02-27,1592.4992443447077
2002-02-28,1584.4957251184696
2002-03-01,1593.7647159924743
2002-03-04,1618.7618714592259
2002-03-05,1626.4373576495686
2002-03-06,1631.5177571834963
2002-03-07,1627.9207102013036
2002-03-08,1640.142750889607
2002-03-11,1655.9907780214314
2002-03-12,1662.0157857412942
2002-03-13,1658.071378211654
2002-03-14,1648.8540224361964
2002-03-15,1643.7344222658355
2002-03-18,1654.9048143396942
2002-03-19,1652.8001870458738
2002-03-20,1657.9561313512968
2002-03-21,1664.3789238661886
2002-03-22,1685.1083552297348
2002-03-25,1684.4248151032364
2002-03-26,1683.0176404885444
2002-03-27,1693.9143264244844
2002-03-28,1699.3543439369566
2002-03-29,1691.640283139644
2002-04-01,1666.0559964323743
2002-04-02,1674.8782147720908
2002-04-03,1685.5815478594736
2002-04-04,1692.6348648214887
2002-04-05,1709.7050606951034
2002-04-08,1725.8296283369066
2002-04-09,1706.8134397526783
2002-04-10,1694.375698822946
2002-04-11,1694.0746844339228
2002-04-12,1714.518548078469
2002-04-15,1728.157350380049
2002-04-16,1734.1222783706958
2002-04-17,1759.7240967366413
2002-04-18,1755.6044250714335
2002-04-19,1759.741620664999
2002-04-22,1761.453743984717
2002-04-23,1742.7985286830447
2002-04-24,1732.2303613021227
2002-04-25,1695.8700104336908
2002-04-26,1695.618604746798
2002-04-29,1663.663062255214
2002-04-30,1657.6681965032303
2002-05-01,1648.096108799561
2002-05-02,1661.7183372672973
2002-05-03,1655.4604466832084
2002-05-06,1627.8196598517288
2002-05-07,1631.4120035884725
2002-05-08,1654.233124700818
2002-05-09,1655.8678396337466
2002-05-10,1641.1056358110948
2002-05-13,1639.591616634229
2002-05-14,1656.483624412378
2002-05-15,1665.7136753587977
2002-05-16,1655.6871032242852
2002-05-17,1646.23446972424
2002-05-20,1618.3454307866998
2002-05-21,1590.2656903705224
2002-05-22,1582.0654635438073
