Date,EM EMEA EQUAL WEIGHTED
1999-08-04,1547.3595909959383
1999-08-05,1527.5739771537442
1999-08-06,1534.365302994427
1999-08-09,1560.3864393771933
1999-08-10,1542.1153985114267
1999-08-11,1554.8821575004151
1999-08-12,1569.7131480142095
1999-08-13,1587.6635099000823
1999-08-16,1598.2937931879887
1999-08-17,1599.9189467574915
1999-08-18,1608.6285516950434
1999-08-19,1592.5399775855994
1999-08-20,1596.9615387175525
1999-08-23,1635.8764839702142
1999-08-24,1634.7761026498786
1999-08-25,1640.1826489591494
1999-08-26,1626.05685610922
1999-08-27,1632.9988026517158
1999-08-30,1650.9458480231026
1999-08-31,1623.2764806539942
1999-09-01,1637.2829912542302
1999-09-02,1623.9182636119244
1999-09-03,1644.9806774331153
1999-09-06,1686.9908405879694
1999-09-07,1679.6078273063447
1999-09-08,1681.1133161612445
1999-09-09,1688.7387218485792
1999-09-10,1711.798045139968
1999-09-13,1719.8909323196608
1999-09-14,1725.4363890057136
1999-09-15,1727.0884115397027
1999-09-16,1726.9136624198202
1999-09-17,1731.4852454730367
1999-09-20,1723.0230308127557
1999-09-21,1683.7462905634075
1999-09-22,1672.7170568754766
1999-09-23,1672.1506855417238
1999-09-24,1641.0251136680258
1999-09-27,1627.5352798481779
1999-09-28,1633.5643396490589
1999-09-29,1622.4666055313605
1999-09-30,1629.084538966464
1999-10-01,1625.132208124649
1999-10-04,1652.7401370151806
1999-10-05,1681.213602826866
1999-10-06,1683.0097335080318
1999-10-07,1694.0726266861723
1999-10-08,1708.303491964247
1999-10-11,1715.337279086705
1999-10-12,1714.4828049447517
1999-10-13,1690.1396527141842
1999-10-14,1677.2165646544365
1999-10-15,1646.8386350306496
1999-10-18,1615.6148297327645
1999-10-19,1630.6157101710307
1999-10-20,1654.7682321029013
1999-10-21,1645.4866320839426
1999-10-22,1678.5802987939303
1999-10-25,1688.6159376581672
1999-10-26,1697.2180263307173
1999-10-27,1683.431390063487
1999-10-28,1694.6036684470405
1999-10-29,1706.8293738822758
1999-11-01,1722.2523224937636
1999-11-02,1722.2222963240383
1999-11-03,1736.5348453960353
1999-11-04,1762.1017192987294
1999-11-05,1778.6153683561236
1999-11-08,1797.8759255026064
1999-11-09,1827.5306534657893
1999-11-10,1831.9059903572072
1999-11-11,1846.46738911014
1999-11-12,1866.1890114543594
1999-11-15,1888.2947880585957
1999-11-16,1897.8097646894332
1999-11-17,1886.5781576985917
1999-11-18,1890.1846898252115
1999-11-19,1922.4556028703946
1999-11-22,1945.3637462320166
1999-11-23,1939.883936226769
1999-11-24,1931.9368568673767
1999-11-25,1941.1369438609188
1999-11-26,1942.7245244771377
1999-11-29,1950.1192443216032
1999-11-30,1958.561407639121
1999-12-01,1990.86471902861
1999-12-02,2021.550846151297
1999-12-03,2028.517222040085
1999-12-06,2021.9217391896575
1999-12-07,2009.6506624060466
1999-12-08,2007.4050509403487
1999-12-09,2048.3099650347544
1999-12-10,2089.9775058424098
1999-12-13,2152.7244978320937
1999-12-14,2146.2783732460616
1999-12-15,2168.4926820199353
1999-12-16,2158.109039871121
1999-12-17,2192.413557199871
1999-12-20,2230.3312299274635
1999-12-21,2248.31572099103
1999-12-22,2263.4549314737556
1999-12-23,2253.1465910589773
1999-12-24,2283.6796971881045
1999-12-27,2345.7517677511096
1999-12-28,2341.50099669077
1999-12-29,2359.4941355270203
1999-12-30,2385.9962761262464
1999-12-31,2397.0082121542296
2000-01-03,2422.583288096619
2000-01-04,2435.9429373321605
2000-01-05,2402.8912616141506
2000-01-06,2429.309048701626
2000-01-07,2469.0203705786325
2000-01-10,2532.979801838704
2000-01-11,2535.3739503338193
2000-01-12,2568.7607914467876
2000-01-13,2640.7955256358864
2000-01-14,2741.379640482791
2000-01-17,2758.005107234151
2000-01-18,2776.25074375415
2000-01-19,2700.2237462511657
2000-01-20,2699.419870868239
2000-01-21,2665.1695127070707
2000-01-24,2675.9798425106223
2000-01-25,2604.034415574824
2000-01-26,2636.4911486249757
2000-01-27,2662.3877428683495
2000-01-28,2653.984001043013
2000-01-31,2560.089425186106
2000-02-01,2602.3621635854893
2000-02-02,2612.159538104634
2000-02-03,2622.6796418072004
2000-02-04,2680.3862899770497
2000-02-07,2684.7814713109083
2000-02-08,2677.8531578121724
2000-02-09,2656.8690344816373
2000-02-10,2657.3853306247242
2000-02-11,2647.1072607262186
2000-02-14,2620.649285302395
2000-02-15,2633.6739408163567
2000-02-16,2631.6985046285677
2000-02-17,2607.3643562899715
2000-02-18,2618.4793680051025
2000-02-21,2559.6944466999666
2000-02-22,2494.4057104700064
2000-02-23,2498.9211519595133
2000-02-24,2579.3607045292433
2000-02-25,2628.933157594053
2000-02-28,2575.0401916835112
2000-02-29,2623.215916923692
2000-03-01,2666.1364453470605
2000-03-02,2674.674661465434
2000-03-03,2666.909780552006
2000-03-06,2670.515634660932
2000-03-07,2661.1573393309814
2000-03-08,2644.283447450896
2000-03-09,2680.731330635108
2000-03-10,2697.5343887789
2000-03-13,2642.311647496621
2000-03-14,2648.337907040483
2000-03-15,2612.4285288257515
2000-03-16,2636.973563041944
2000-03-17,2666.3565318387327
2000-03-20,2641.5833939342206
2000-03-21,2630.28594082535
2000-03-22,2634.646940198198
2000-03-23,2619.5165902785625
2000-03-24,2643.7956206089775
2000-03-27,2664.023799063307
2000-03-28,2646.8197308389044
2000-03-29,2660.8226981794537
2000-03-30,2578.972026184715
2000-03-31,2589.8104780719523
2000-04-03,2564.440543223288
2000-04-04,2565.7643161689743
2000-04-05,2485.649606354934
2000-04-06,2572.3834720879754
2000-04-07,2598.6719873491957
2000-04-10,2615.575879538717
2000-04-11,2554.364140156381
2000-04-12,2566.879737046585
2000-04-13,2559.600375849848
2000-04-14,2529.2896833686896
2000-04-17,2367.8011739893295
2000-04-18,2393.160510765716
2000-04-19,2446.0924878225183
2000-04-20,2450.0090930254005
2000-04-21,2467.140148527235
2000-04-24,2462.8971037876377
2000-04-25,2512.272259567995
2000-04-26,2539.7894021468114
2000-04-27,2563.0510499474008
2000-04-28,2599.9476137362053
2000-05-01,2605.463126728601
2000-05-02,2619.351108026712
2000-05-03,2626.4662774379567
2000-05-04,2586.98951289739
2000-05-05,2583.657366309536
2000-05-08,2586.1072358830043
2000-05-09,2582.7381877193857
2000-05-10,2557.2777788157214
2000-05-11,2580.769506581313
2000-05-12,2573.666126510351
2000-05-15,2546.316926472665
2000-05-16,2590.650330876293
2000-05-17,2585.953361831705
2000-05-18,2568.287023582248
2000-05-19,2537.7649006031775
2000-05-22,2474.859216547428
2000-05-23,2426.603246598583
2000-05-24,2393.4060813877836
2000-05-25,2441.3558244669007
2000-05-26,2390.899562016301
2000-05-29,2401.6726740459944
2000-05-30,2421.2909097123793
2000-05-31,2464.0633874573737
2000-06-01,2480.531944616026
2000-06-02,2484.4926428759263
2000-06-05,2481.0096076538794
2000-06-06,2445.4904208480257
2000-06-07,2418.4563513293956
2000-06-08,2442.4619214173226
2000-06-09,2454.2063509807126
2000-06-12,2449.0732966815076
2000-06-13,2412.7935057251684
2000-06-14,2423.4374742317045
2000-06-15,2426.410312673379
2000-06-16,2404.729045125232
2000-06-19,2402.9350429890537
2000-06-20,2408.1821185057256
2000-06-21,2406.2026948907796
2000-06-22,2416.2401707375475
2000-06-23,2412.435004710327
2000-06-26,2404.5066421494257
2000-06-27,2416.5456620782556
2000-06-28,2398.098347987665
2000-06-29,2358.5853002990993
2000-06-30,2364.6191152351103
2000-07-03,2382.819500567277
2000-07-04,2387.4005766493547
2000-07-05,2393.6712773426443
2000-07-06,2369.999281205441
2000-07-07,2377.831723556434
2000-07-10,2378.2303864686764
2000-07-11,2356.0910041337893
2000-07-12,2376.0425460380516
2000-07-13,2389.4561110820146
2000-07-14,2395.9678536883703
2000-07-17,2400.2396901887223
2000-07-18,2391.5075118274654
2000-07-19,2403.6340315693105
2000-07-20,2400.7592464848854
2000-07-21,2408.612973192699
2000-07-24,2401.2301772900105
2000-07-25,2376.2236896875434
2000-07-26,2364.360003208687
2000-07-27,2362.2861989107964
2000-07-28,2378.6194440973445
2000-07-31,2367.700174798194
2000-08-01,2380.690556859135
2000-08-02,2403.0597642483544
2000-08-03,2405.5983709620864
2000-08-04,2403.1305980047805
2000-08-07,2398.5557993802367
2000-08-08,2407.4812590476895
2000-08-09,2413.5100682014613
2000-08-10,2397.360570631328
2000-08-11,2419.515491733609
2000-08-14,2446.369298815989
2000-08-15,2420.684415260012
2000-08-16,2419.1715222016105
2000-08-17,2400.8805575755646
2000-08-18,2416.0924839097534
2000-08-21,2415.3117987677597
2000-08-22,2427.1918283694886
2000-08-23,2441.8283572048826
2000-08-24,2435.181012081427
2000-08-25,2432.3503232390126
2000-08-28,2444.662237929818
2000-08-29,2460.1596708055076
2000-08-30,2455.8614955846606
2000-08-31,2479.9157445376995
2000-09-01,2472.8723274950567
2000-09-04,2487.7894273660895
2000-09-05,2524.4507377713308
2000-09-06,2526.5185638726903
2000-09-07,2527.7142885876347
2000-09-08,2554.9267478039865
2000-09-11,2518.833362567878
2000-09-12,2483.1166134386117
2000-09-13,2476.0167220467924
2000-09-14,2511.353175144656
2000-09-15,2490.5877829294445
2000-09-18,2452.8050631798938
2000-09-19,2420.6078463871413
2000-09-20,2439.762452122905
2000-09-21,2405.4233059288626
2000-09-22,2334.2245534934527
2000-09-25,2378.0686025826003
2000-09-26,2368.0378068553614
2000-09-27,2368.3573447816007
2000-09-28,2362.387581218208
2000-09-29,2375.180447849027
2000-10-02,2369.7502439950385
2000-10-03,2365.416570876164
2000-10-04,2356.262036798676
2000-10-05,2353.5280022074517
2000-10-06,2377.877445073224
2000-10-09,2346.8450228745323
2000-10-10,2329.9928372507047
2000-10-11,2283.74583420272
2000-10-12,2257.4761628804454
2000-10-13,2237.519903949346
2000-10-16,2326.9663025161076
2000-10-17,2309.324575979941
2000-10-18,2261.4279384812166
2000-10-19,2308.2867891316
2000-10-20,2336.0624007266106
2000-10-23,2305.1792127117546
2000-10-24,2312.715008781873
2000-10-25,2295.8866807687573
2000-10-26,2280.7010796686354
2000-10-27,2259.4999028642874
2000-10-30,2259.4356705929677
2000-10-31,2286.8469342009093
2000-11-01,2329.1342502488937
2000-11-02,2349.14982510292
2000-11-03,2355.8502082222976
2000-11-06,2352.334610939644
2000-11-07,2341.7690350015796
2000-11-08,2317.5063400432327
2000-11-09,2302.5133342961863
2000-11-10,2284.0076614417694
2000-11-13,2237.5944914096153
2000-11-14,2257.130769468293
2000-11-15,2250.1313010405934
2000-11-16,2231.5269636692447
2000-11-17,2221.199622732983
2000-11-20,2179.0105633684175
2000-11-21,2162.0163082250997
2000-11-22,2130.209855273721
2000-11-23,2105.0796467893697
2000-11-24,2118.1777778246824
2000-11-27,2119.5032811474466
2000-11-28,2044.598619577576
2000-11-29,2033.1373506876826
2000-11-30,1970.5694983672895
2000-12-01,1968.7181328392498
2000-12-04,1942.7190842477423
2000-12-05,2019.6940382733144
2000-12-06,2124.024524119515
2000-12-07,2057.2078314783544
2000-12-08,2089.3373119322832
2000-12-11,2107.6690530656892
2000-12-12,2088.2735447779432
2000-12-13,2049.28618486631
2000-12-14,2047.3824912958455
2000-12-15,2021.2635479535895
2000-12-18,2025.8946024843842
2000-12-19,2022.7110310416685
2000-12-20,1978.7403177360125
2000-12-21,1953.7847840064167
2000-12-22,1981.1591243385
2000-12-25,1985.9558954200784
2000-12-26,1976.1547788259886
2000-12-27,1980.5248001412674
2000-12-28,1989.2416659380633
2000-12-29,1966.9692693037487
2001-01-01,1965.644434235113
2001-01-02,1935.5868211920838
2001-01-03,1916.7711900095135
2001-01-04,1977.231419422204
2001-01-05,1946.258278034173
2001-01-08,1932.6473422959104
2001-01-09,1936.3964373281508
2001-01-10,1951.0272973496528
2001-01-11,1973.4544407829821
2001-01-12,1968.3278992430578
2001-01-15,1952.736860858025
2001-01-16,1941.5164270224918
2001-01-17,1995.4683740466292
2001-01-18,1964.410078182396
2001-01-19,1991.5554827995957
2001-01-22,1958.013932577355
2001-01-23,1947.0034305018783
2001-01-24,1972.3736731621864
2001-01-25,1992.4044813948628
2001-01-26,1979.198096907619
2001-01-29,1972.618862630446
2001-01-30,1978.7290161675621
2001-01-31,1998.8425338114844
2001-02-01,1988.1537221384435
2001-02-02,1977.2778352676896
2001-02-05,1930.441284081583
2001-02-06,1960.864873272457
2001-02-07,1920.751301705146
2001-02-08,1941.639155023583
2001-02-09,1928.307516836186
2001-02-12,1919.932455836244
2001-02-13,1938.9240474348292
2001-02-14,1961.3296171208892
2001-02-15,1985.6366994719458
2001-02-16,1977.1840334014787
2001-02-19,1939.6277806065139
2001-02-20,1950.4711521594004
2001-02-21,1857.8044510339266
2001-02-22,1795.7509760496062
2001-02-23,1768.5922826504673
2001-02-26,1828.936657892581
2001-02-27,1826.2092734448356
2001-02-28,1820.5740978641948
2001-03-01,1829.8462870194414
2001-03-02,1834.009278498239
2001-03-05,1852.2106558367702
2001-03-06,1864.052151030648
2001-03-07,1860.0321003623267
2001-03-08,1863.9675499302102
2001-03-09,1860.599716040708
2001-03-12,1793.5760669569231
2001-03-13,1790.6596103414472
2001-03-14,1719.0066522771365
2001-03-15,1738.5992910005064
2001-03-16,1756.5035284472851
2001-03-19,1746.991787006405
2001-03-20,1767.4761599450746
2001-03-21,1753.140144537543
2001-03-22,1740.0806309338207
2001-03-23,1743.7697173690844
2001-03-26,1760.379193760484
2001-03-27,1735.4101103748549
2001-03-28,1729.5054069736261
2001-03-29,1692.6738125015488
2001-03-30,1722.7714315791075
2001-04-02,1686.3337196454513
2001-04-03,1626.0371049335567
2001-04-04,1611.702696912046
2001-04-05,1681.4900926372777
2001-04-06,1668.2211983307532
2001-04-09,1658.336161660609
2001-04-10,1686.6702761487143
2001-04-11,1719.673526409967
2001-04-12,1723.6420454148285
2001-04-13,1726.6840232499665
2001-04-16,1773.221134363197
2001-04-17,1741.1950517184928
2001-04-18,1789.6774519268083
2001-04-19,1787.979580925834
2001-04-20,1766.7854616444465
2001-04-23,1765.4277054711629
2001-04-24,1782.9576645649097
2001-04-25,1779.4644854023102
2001-04-26,1808.252298193721
2001-04-27,1881.7555088454444
2001-04-30,1901.3727074677674
2001-05-01,1888.6543731377187
2001-05-02,1882.281298023803
2001-05-03,1888.30933437609
2001-05-04,1888.6416823065301
2001-05-07,1878.4195953099795
2001-05-08,1893.477864997649
2001-05-09,1869.148055505411
2001-05-10,1880.8774907303414
2001-05-11,1872.7996283039915
2001-05-14,1866.145087080298
2001-05-15,1849.6433648547204
2001-05-16,1864.1239997806015
2001-05-17,1891.7976966123606
2001-05-18,1923.868726150728
2001-05-21,1933.4838783762054
2001-05-22,1953.3108808960058
2001-05-23,1931.1919001123179
2001-05-24,1928.4070026757029
2001-05-25,1939.2273951987102
2001-05-28,1909.8489767287824
2001-05-29,1898.7483205866754
2001-05-30,1865.0709872759164
2001-05-31,1891.1678118531115
2001-06-01,1902.2635323212555
2001-06-04,1905.8679858232267
2001-06-05,1885.6387126321147
2001-06-06,1894.4361382128457
2001-06-07,1889.9696284123272
2001-06-08,1904.4110493425082
2001-06-11,1885.6778026463164
2001-06-12,1854.751161373268
2001-06-13,1839.6172731829183
2001-06-14,1846.968982538411
2001-06-15,1848.524941034582
2001-06-18,1802.8581170592556
2001-06-19,1805.5057463613748
2001-06-20,1797.2385958817126
2001-06-21,1807.9967219955117
2001-06-22,1811.3531812827052
2001-06-25,1795.6451200055574
2001-06-26,1803.136615040779
2001-06-27,1820.861122496038
2001-06-28,1836.7013782729393
2001-06-29,1844.870756306812
2001-07-02,1854.8495492542297
2001-07-03,1835.4795280844223
2001-07-04,1825.8943799015144
2001-07-05,1827.450178639314
2001-07-06,1762.3430460782836
2001-07-09,1748.3687650385903
2001-07-10,1722.6892073594297
2001-07-11,1663.8848062637226
2001-07-12,1716.8945510358271
2001-07-13,1716.3857575288523
2001-07-16,1695.1965198908342
2001-07-17,1674.184187285281
2001-07-18,1658.4074951391358
2001-07-19,1691.244967885142
2001-07-20,1680.5755048603266
2001-07-23,1707.2252195874548
2001-07-24,1692.9598842504704
2001-07-25,1667.1426548993354
2001-07-26,1687.443690316457
2001-07-27,1687.2131758399737
2001-07-30,1690.7343817090002
2001-07-31,1681.905531355992
2001-08-01,1687.6631654703922
2001-08-02,1694.2165189353839
2001-08-03,1687.647489255397
2001-08-06,1683.3064115647562
2001-08-07,1674.9161473136537
2001-08-08,1667.2293674798052
2001-08-09,1641.2499816911131
2001-08-10,1628.48945995497
2001-08-13,1623.0374233197476
2001-08-14,1625.2533196824577
2001-08-15,1597.9164721684726
2001-08-16,1596.4344526696232
2001-08-17,1591.0481182328501
2001-08-20,1587.2777088038663
2001-08-21,1584.0688114734844
2001-08-22,1575.5192828025354
2001-08-23,1595.1724383800138
2001-08-24,1609.0960734003515
2001-08-27,1634.966600476858
2001-08-28,1638.8217900191426
2001-08-29,1627.6373153548404
2001-08-30,1623.2890769910243
2001-08-31,1621.0899452782244
2001-09-03,1612.3707888203908
2001-09-04,1621.337004537041
2001-09-05,1629.546498894105
2001-09-06,1631.0260523434474
2001-09-07,1599.40306920743
2001-09-10,1583.14848285462
2001-09-11,1516.2659127031538
2001-09-12,1500.4111859086338
2001-09-13,1484.6927303166876
2001-09-14,1436.1364657787865
2001-09-17,1394.5639374750879
2001-09-18,1397.372015351794
2001-09-19,1404.063972539374
2001-09-20,1371.505654116674
2001-09-21,1347.498521008827
2001-09-24,1344.3939515665118
2001-09-25,1347.2835500200645
2001-09-26,1350.6103264965461
2001-09-27,1346.84104447999
2001-09-28,1372.5010939124904
2001-10-01,1365.4212810154447
2001-10-02,1365.797993445393
2001-10-03,1343.166505939342
2001-10-04,1372.0313556122742
2001-10-05,1364.9601565177595
2001-10-08,1361.760052914852
2001-10-09,1376.9887187870831
2001-10-10,1407.285851109693
2001-10-11,1468.7676217401797
2001-10-12,1450.5223299126617
2001-10-15,1449.724102634063
2001-10-16,1453.27038453606
2001-10-17,1464.6548282505403
2001-10-18,1461.9571973527218
2001-10-19,1465.9072568936776
2001-10-22,1494.6604119195968
2001-10-23,1513.0075967665057
2001-10-24,1511.9818534885037
2001-10-25,1499.9978336920967
2001-10-26,1527.611014658942
2001-10-29,1511.6817723226304
2001-10-30,1494.0218226446373
2001-10-31,1512.4009901128757
2001-11-01,1499.877513092646
2001-11-02,1516.1169541911847
2001-11-05,1551.4236355466887
2001-11-06,1558.9286039921678
2001-11-07,1542.606540546671
2001-11-08,1576.044875981659
2001-11-09,1558.0109303388163
2001-11-12,1563.2844446961858
2001-11-13,1606.493262550968
2001-11-14,1628.9971889828978
2001-11-15,1647.5895198294797
2001-11-16,1643.968145093828
2001-11-19,1694.860092511513
2001-11-20,1671.1914113615662
2001-11-21,1656.2745975718994
2001-11-22,1665.0153555745576
2001-11-23,1665.2104243172703
2001-11-26,1693.7401463514964
2001-11-27,1670.3227319404118
2001-11-28,1648.5775036100267
2001-11-29,1635.222601806595
2001-11-30,1637.5142310226367
2001-12-03,1631.0862532842302
2001-12-04,1630.2727432199017
2001-12-05,1659.0932995316982
2001-12-06,1676.7734458050024
2001-12-07,1665.6883840903333
2001-12-10,1675.2438819335384
2001-12-11,1670.7180282831569
2001-12-12,1661.6883030750878
2001-12-13,1625.3912093761196
2001-12-14,1594.2917464691761
2001-12-17,1606.2094202491796
2001-12-18,1612.050581693891
2001-12-19,1600.9284403430945
2001-12-20,1574.7001543312456
2001-12-21,1610.3649701265379
2001-12-24,1646.420716667704
2001-12-25,1656.2363181217202
2001-12-26,1672.7234781993411
2001-12-27,1692.386167722707
2001-12-28,1710.2396219388281
2001-12-31,1696.5918266212163
2002-01-01,1699.0656840903325
2002-01-02,1688.106945939275
2002-01-03,1715.4177968165036
2002-01-04,1751.6601185424586
2002-01-07,1800.467677817267
2002-01-08,1808.535916572014
2002-01-09,1796.242520099684
2002-01-10,1774.5290756308589
2002-01-11,1779.8726004086134
2002-01-14,1761.1157378257772
2002-01-15,1740.2895621089513
2002-01-16,1726.843194413023
2002-01-17,1757.5538723282505
2002-01-18,1752.3434116768574
2002-01-21,1735.014375284591
2002-01-22,1741.1546932536692
2002-01-23,1735.846110288685
2002-01-24,1755.8546548960876
2002-01-25,1772.8763429021058
2002-01-28,1754.162037192577
2002-01-29,1754.7086159677574
2002-01-30,1734.7928902386384
2002-01-31,1784.2071855353104
2002-02-01,1779.3164561242063
2002-02-04,1752.830594815408
2002-02-05,1724.2133481168491
2002-02-06,1720.2532239340194
2002-02-07,1693.4792139210451
2002-02-08,1669.6638716694608
2002-02-11,1657.2410520097776
2002-02-12,1668.1559283163176
2002-02-13,1690.4450954544573
2002-02-14,1698.4590992169353
2002-02-15,1682.8382335622973
2002-02-18,1666.8125107703947
2002-02-19,1646.8469921018925
2002-02-20,1643.2139770098818
2002-02-21,1639.4023908865279
2002-02-22,1626.947726662138
2002-02-25,1647.767924762347
2002-02-26,1646.656267208792
2002-02-27,1666.0440638101832
2002-02-28,1648.97963822243
2002-03-01,1672.7919663338378
2002-03-04,1699.924605165224
2002-03-05,1694.8867525793064
2002-03-06,1680.8988405653292
2002-03-07,1681.999618535814
2002-03-08,1681.2138206448137
2002-03-11,1680.656794343227
2002-03-12,1648.847285254294
2002-03-13,1629.4664087120411
2002-03-14,1630.4643682836252
2002-03-15,1629.2235944502859
2002-03-18,1637.1581085316343
2002-03-19,1632.0618900711845
2002-03-20,1633.6556448545593
2002-03-21,1663.6212433451972
2002-03-22,1681.744788805464
2002-03-25,1674.3177730606408
2002-03-26,1661.6465097885873
2002-03-27,1677.972740455678
2002-03-28,1680.8770049423306
2002-03-29,1675.5443189627204
2002-04-01,1636.225674661763
2002-04-02,1641.9917957833834
2002-04-03,1637.398906289409
2002-04-04,1647.0014420824027
2002-04-05,1671.4970962842992
2002-04-08,1669.1891083832493
2002-04-09,1683.3046462915725
2002-04-10,1699.5342659335413
2002-04-11,1704.0683381354759
2002-04-12,1697.9849353151565
2002-04-15,1713.3007383496767
2002-04-16,1712.3619657190445
2002-04-17,1714.8661536875024
2002-04-18,1705.0614307278006
2002-04-19,1711.3803155940095
2002-04-22,1709.1136967297377
2002-04-23,1708.8046366389938
2002-04-24,1691.8268592452941
2002-04-25,1676.176309079735
2002-04-26,1693.722796588161
2002-04-29,1675.9217333279641
2002-04-30,1663.5935227875286
2002-05-01,1655.5829520924767
2002-05-02,1664.8490297758271
2002-05-03,1659.2816593930243
2002-05-06,1662.1106622525842
2002-05-07,1674.9937256640453
2002-05-08,1705.6317911859285
2002-05-09,1698.0779141433604
2002-05-10,1685.4711044929034
2002-05-13,1694.339772829802
2002-05-14,1724.149308084864
2002-05-15,1700.6498903066065
2002-05-16,1698.9925512473988
2002-05-17,1666.2206878599745
2002-05-20,1669.369326585402
2002-05-21,1677.6177626025037
2002-05-22,1649.7190391744577
2002-05-23,1658.0077913698306
2002-05-24,1669.8973005810828
2002-05-27,1688.3149862533596
