Date,EM EQUAL WEIGHTED
1999-08-04,1631.6918055230708
1999-08-05,1596.9617536466392
1999-08-06,1590.0049585759898
1999-08-09,1605.4891484010013
1999-08-10,1584.9720470683683
1999-08-11,1572.4421321676255
1999-08-12,1591.4644417422878
1999-08-13,1598.571421318868
1999-08-16,1618.3490878350544
1999-08-17,1616.8640856406116
1999-08-18,1622.7605972097967
1999-08-19,1616.9785678918308
1999-08-20,1626.9124385264693
1999-08-23,1664.9943872300537
1999-08-24,1671.2203283612007
1999-08-25,1691.6263902028982
1999-08-26,1689.032741983078
1999-08-27,1680.8586006437235
1999-08-30,1678.9385681188523
1999-08-31,1658.7801663797914
1999-09-01,1646.4445748038445
1999-09-02,1616.7104277810595
1999-09-03,1629.9668132013796
1999-09-06,1648.4357490272448
1999-09-07,1640.4166511970993
1999-09-08,1625.1703183565317
1999-09-09,1643.4496021022885
1999-09-10,1682.358456340942
1999-09-13,1706.5310757150303
1999-09-14,1697.1758728113825
1999-09-15,1686.8269092202822
1999-09-16,1671.3174635571352
1999-09-17,1671.9253579841595
1999-09-20,1676.4401618693953
1999-09-21,1653.2975992743104
1999-09-22,1642.1152695269302
1999-09-23,1640.879842809726
1999-09-24,1625.4839016844533
1999-09-27,1617.7129057384022
1999-09-28,1607.1398318704603
1999-09-29,1592.4150029142554
1999-09-30,1585.2015120385904
1999-10-01,1584.962987964938
1999-10-04,1595.6158138281742
1999-10-05,1600.1188360932758
1999-10-06,1610.339402612699
1999-10-07,1623.7075083999143
1999-10-08,1637.106851348089
1999-10-11,1640.7665915823068
1999-10-12,1634.837243558222
1999-10-13,1611.003062899664
1999-10-14,1601.8674845310688
1999-10-15,1570.481426725112
1999-10-18,1555.1899644950026
1999-10-19,1570.6893942212173
1999-10-20,1595.6207781497858
1999-10-21,1599.910836635756
1999-10-22,1623.2612284334098
1999-10-25,1620.5531507108835
1999-10-26,1630.5471494558046
1999-10-27,1626.7804407510769
1999-10-28,1633.5883715160526
1999-10-29,1650.5099249319287
1999-11-01,1664.4598488889758
1999-11-02,1676.3543050877058
1999-11-03,1684.0004664143619
1999-11-04,1704.6263724522848
1999-11-05,1721.385471928054
1999-11-08,1731.5133776983698
1999-11-09,1742.9398609507048
1999-11-10,1741.9585622186864
1999-11-11,1749.3203131229086
1999-11-12,1763.7613483700957
1999-11-15,1777.0915439105077
1999-11-16,1780.5583774449208
1999-11-17,1752.7277342910008
1999-11-18,1771.0774588857746
1999-11-19,1789.4608665952417
1999-11-22,1794.8457774159397
1999-11-23,1789.1069390357197
1999-11-24,1787.346260363761
1999-11-25,1785.028747888964
1999-11-26,1781.0534971505112
1999-11-29,1789.5585734869787
1999-11-30,1799.3908916141254
1999-12-01,1812.8389205061208
1999-12-02,1839.2612182368146
1999-12-03,1852.8618053703408
1999-12-06,1827.880441023216
1999-12-07,1815.210009103772
1999-12-08,1813.572973409132
1999-12-09,1831.7728538670283
1999-12-10,1858.3482787187158
1999-12-13,1895.1307832721477
1999-12-14,1899.193279719145
1999-12-15,1906.9940615940511
1999-12-16,1882.7693121616514
1999-12-17,1897.8154191923304
1999-12-20,1918.4285055703403
1999-12-21,1917.8825211091946
1999-12-22,1930.3007523745819
1999-12-23,1921.5505254369548
1999-12-24,1928.5755844033163
1999-12-27,1947.4963280320355
1999-12-28,1957.7261063104663
1999-12-29,1971.2206086849856
1999-12-30,1994.2314965183787
1999-12-31,1998.608198307824
2000-01-03,2002.9735023651351
2000-01-04,2003.519771623757
2000-01-05,1967.7519570609513
2000-01-06,1966.827818222044
2000-01-07,2004.3108754540403
2000-01-10,2046.6975172526106
2000-01-11,2024.8105704840855
2000-01-12,2046.029003201505
2000-01-13,2074.6099466789015
2000-01-14,2132.3952762274494
2000-01-17,2159.383304904656
2000-01-18,2155.289939833752
2000-01-19,2117.936706882917
2000-01-20,2117.806405792032
2000-01-21,2118.9329778038923
2000-01-24,2130.4927274575944
2000-01-25,2087.7865589782364
2000-01-26,2107.628929938266
2000-01-27,2143.543115872778
2000-01-28,2152.5838902149676
2000-01-31,2125.8983423948875
2000-02-01,2142.1692617225913
2000-02-02,2152.1851706609955
2000-02-03,2150.2293712527166
2000-02-04,2184.4179521388764
2000-02-07,2195.3158575581097
2000-02-08,2182.2888107231847
2000-02-09,2174.0434718134843
2000-02-10,2185.90145444679
2000-02-11,2178.1563886601316
2000-02-14,2165.9460226289484
2000-02-15,2147.8974930344093
2000-02-16,2147.8577863863493
2000-02-17,2150.7956880100187
2000-02-18,2150.3097577266735
2000-02-21,2129.7733255164994
2000-02-22,2057.0270149583334
2000-02-23,2067.9339541724557
2000-02-24,2086.3217179889357
2000-02-25,2111.37769954826
2000-02-28,2105.454931057784
2000-02-29,2109.8569170452483
2000-03-01,2121.163033667061
2000-03-02,2135.3086210016445
2000-03-03,2132.6170698590718
2000-03-06,2150.112916205593
2000-03-07,2152.28933422065
2000-03-08,2148.3566763913786
2000-03-09,2140.665561398343
2000-03-10,2146.661064038861
2000-03-13,2105.094657449747
2000-03-14,2113.1954965360455
2000-03-15,2081.570670670003
2000-03-16,2077.0813574139875
2000-03-17,2106.9945455236275
2000-03-20,2093.916937301795
2000-03-21,2096.9357307690198
2000-03-22,2126.9913707104893
2000-03-23,2117.836528982445
2000-03-24,2119.492770112079
2000-03-27,2138.527915101206
2000-03-28,2141.380202541742
2000-03-29,2158.2210046919026
2000-03-30,2125.47672906015
2000-03-31,2128.5574172323345
2000-04-03,2108.8860409660288
2000-04-04,2086.840231048816
2000-04-05,2047.1233035396838
2000-04-06,2077.183069376185
2000-04-07,2105.9613635814935
2000-04-10,2122.252522547434
2000-04-11,2093.693124465038
2000-04-12,2099.0491508402456
2000-04-13,2087.4009247745225
2000-04-14,2065.8916021550576
2000-04-17,1966.3051591846117
2000-04-18,2012.697969541336
2000-04-19,2030.0585368136242
2000-04-20,2028.7390831244338
2000-04-21,2039.2928487035242
2000-04-24,2023.828260811053
2000-04-25,2054.2841388843526
2000-04-26,2047.5694913176933
2000-04-27,2059.215342083994
2000-04-28,2073.207959372087
2000-05-01,2078.9882459913106
2000-05-02,2071.194483550649
2000-05-03,2084.149038861178
2000-05-04,2077.010856228705
2000-05-05,2084.5360350494893
2000-05-08,2065.7368986988295
2000-05-09,2038.5817693216536
2000-05-10,2004.8828359654322
2000-05-11,1998.8454895250343
2000-05-12,1993.5268734707167
2000-05-15,1970.7543276704123
2000-05-16,2004.5880091349188
2000-05-17,2018.093051613601
2000-05-18,1991.0518490207317
2000-05-19,1973.0809823806806
2000-05-22,1902.2319095003497
2000-05-23,1867.3575369828618
2000-05-24,1866.517638044994
2000-05-25,1887.4665718061929
2000-05-26,1825.0951232093132
2000-05-29,1837.1417478273943
2000-05-30,1850.996179167457
2000-05-31,1885.392585847176
2000-06-01,1876.1391083660133
2000-06-02,1885.7893165628377
2000-06-05,1905.6605798159358
2000-06-06,1867.1502006282878
2000-06-07,1867.742456535388
2000-06-08,1873.3100191634355
2000-06-09,1884.2819133842715
2000-06-12,1880.219338531667
2000-06-13,1855.330377477815
2000-06-14,1865.2130165912206
2000-06-15,1861.5221254297412
2000-06-16,1847.0629192350577
2000-06-19,1843.2946874299007
2000-06-20,1860.2533853499317
2000-06-21,1874.6363716009232
2000-06-22,1882.7963706449277
2000-06-23,1879.2408249394316
2000-06-26,1875.1508655040286
2000-06-27,1868.656785021682
2000-06-28,1869.683118992116
2000-06-29,1841.4897189482372
2000-06-30,1845.0100879724498
2000-07-03,1864.4638213281667
2000-07-04,1866.7713315265305
2000-07-05,1864.8193872132163
2000-07-06,1863.7228562851606
2000-07-07,1883.7175343376996
2000-07-10,1887.5170259747476
2000-07-11,1881.7705524724074
2000-07-12,1905.1084714065819
2000-07-13,1914.6866016919746
2000-07-14,1914.5281489735323
2000-07-17,1924.5655565165757
2000-07-18,1909.9973300641852
2000-07-19,1917.6749304109978
2000-07-20,1915.0558319769411
2000-07-21,1902.7466410451862
2000-07-24,1874.1117767948058
2000-07-25,1852.972094466562
2000-07-26,1838.434320571566
2000-07-27,1837.3964225534573
2000-07-28,1845.6612975903604
2000-07-31,1845.399965022629
2000-08-01,1859.5672214786093
2000-08-02,1890.48325801713
2000-08-03,1911.236708455555
2000-08-04,1902.3172017998604
2000-08-07,1887.798853566088
2000-08-08,1905.014758761855
2000-08-09,1919.409180608594
2000-08-10,1898.7452306696034
2000-08-11,1915.6069639961636
2000-08-14,1927.9046669405898
2000-08-15,1904.4983436721375
2000-08-16,1914.4143282541725
2000-08-17,1908.7789532610389
2000-08-18,1912.9669673061178
2000-08-21,1913.799716813083
2000-08-22,1929.553637680391
2000-08-23,1924.0289242989472
2000-08-24,1897.4197552418502
2000-08-25,1892.4568636024167
2000-08-28,1901.2285513747474
2000-08-29,1904.8434924434587
2000-08-30,1901.5826469280487
2000-08-31,1912.8724376075986
2000-09-01,1889.0178383506495
2000-09-04,1905.6954389693726
2000-09-05,1933.4709788046423
2000-09-06,1938.2745717673902
2000-09-07,1937.1593353048295
2000-09-08,1950.804271520093
2000-09-11,1935.4894782215842
2000-09-12,1919.7852870685515
2000-09-13,1910.8766140952562
2000-09-14,1911.9634516345218
2000-09-15,1893.9829328236713
2000-09-18,1838.9554572393304
2000-09-19,1824.1368798109443
2000-09-20,1847.304213401217
2000-09-21,1823.826277814636
2000-09-22,1734.1634403796563
2000-09-25,1781.2712249583108
2000-09-26,1762.5687226074533
2000-09-27,1762.0248721165392
2000-09-28,1752.6579245753742
2000-09-29,1756.8603293192077
2000-10-02,1740.1592143809391
2000-10-03,1750.3253860868742
2000-10-04,1750.5570399801832
2000-10-05,1759.792546033361
2000-10-06,1768.3756224003973
2000-10-09,1745.6273378710528
2000-10-10,1735.436946548586
2000-10-11,1693.8065246539227
2000-10-12,1696.3206110021213
2000-10-13,1682.9324238800841
2000-10-16,1728.2642745503426
2000-10-17,1708.4202537080896
2000-10-18,1686.6831511075284
2000-10-19,1709.5266475289184
2000-10-20,1736.3058714871925
2000-10-23,1723.0686011692765
2000-10-24,1728.8981528132404
2000-10-25,1733.489034404845
2000-10-26,1726.465384415347
2000-10-27,1702.886235283549
2000-10-30,1683.2429337201718
2000-10-31,1690.9842791980107
2000-11-01,1702.9516869056438
2000-11-02,1712.0583073348703
2000-11-03,1720.2491041215194
2000-11-06,1734.174373654156
2000-11-07,1729.099232008036
2000-11-08,1734.3838918742067
2000-11-09,1722.0312492668822
2000-11-10,1708.9144477962086
2000-11-13,1671.154306432884
2000-11-14,1691.6266656246275
2000-11-15,1686.3515138056089
2000-11-16,1677.1176712501306
2000-11-17,1671.561520853026
2000-11-20,1652.8396078540154
2000-11-21,1653.0447732100859
2000-11-22,1638.340984824315
2000-11-23,1624.0443394253853
2000-11-24,1642.0102119133155
2000-11-27,1638.5192100582226
2000-11-28,1605.0168289556043
2000-11-29,1583.6288289359993
2000-11-30,1543.3605403307463
2000-12-01,1544.2480497067406
2000-12-04,1515.753769879043
2000-12-05,1554.2552657076296
2000-12-06,1579.6960046633494
2000-12-07,1560.3532583884023
2000-12-08,1579.7973156050111
2000-12-11,1609.2576230570758
2000-12-12,1598.7220955260887
2000-12-13,1596.4555060962107
2000-12-14,1573.9592081964602
2000-12-15,1538.7984469580674
2000-12-18,1539.2491390460948
2000-12-19,1541.6837842505101
2000-12-20,1496.378469204067
2000-12-21,1472.2887114116825
2000-12-22,1461.9475635100152
2000-12-25,1463.0372394623964
2000-12-26,1449.4543072875165
2000-12-27,1449.100929595795
2000-12-28,1464.7921785579417
2000-12-29,1448.4594253659259
2001-01-01,1450.3802095686872
2001-01-02,1437.4646624242575
2001-01-03,1442.41392688001
2001-01-04,1481.090867439856
2001-01-05,1484.3267943334054
2001-01-08,1492.398723492266
2001-01-09,1516.468711433345
2001-01-10,1510.1028220964918
2001-01-11,1503.0217005794993
2001-01-12,1509.9045959557427
2001-01-15,1522.9405861646624
2001-01-16,1525.609612293604
2001-01-17,1548.8473073042433
2001-01-18,1534.6277595299607
2001-01-19,1573.0122734059107
2001-01-22,1591.7492172177745
2001-01-23,1591.115186609672
2001-01-24,1620.5371756582274
2001-01-25,1631.4925522136523
2001-01-26,1620.6964519237051
2001-01-29,1623.0737479951206
2001-01-30,1618.800429597656
2001-01-31,1637.1388824281194
2001-02-01,1612.6805829266223
2001-02-02,1628.9461495247124
2001-02-05,1594.1012534665538
2001-02-06,1614.7318680044746
2001-02-07,1588.7298409747757
2001-02-08,1620.8687751053928
2001-02-09,1619.6434328495438
2001-02-12,1614.0853841025432
2001-02-13,1631.6725684479911
2001-02-14,1636.9956677362102
2001-02-15,1671.4341181658278
2001-02-16,1643.3870499648144
2001-02-19,1623.3392822893436
2001-02-20,1652.4464971784803
2001-02-21,1609.64961948223
2001-02-22,1589.5148512086682
2001-02-23,1582.0550340549842
2001-02-26,1596.5627043074933
2001-02-27,1578.4277967639048
2001-02-28,1568.8468020961889
2001-03-01,1549.7381993733015
2001-03-02,1530.1353910524024
2001-03-05,1542.563441027635
2001-03-06,1547.4754563899558
2001-03-07,1552.3729280977657
2001-03-08,1545.695334732128
2001-03-09,1527.201570178609
2001-03-12,1483.168987469266
2001-03-13,1476.7520793277038
2001-03-14,1470.880690502774
2001-03-15,1481.0217454058863
2001-03-16,1488.3835729577204
2001-03-19,1473.8148953608736
2001-03-20,1471.9926157056912
2001-03-21,1475.5856672117009
2001-03-22,1473.477465423905
2001-03-23,1466.6638232628582
2001-03-26,1480.2841128365596
2001-03-27,1468.2958497335912
2001-03-28,1473.5704447199482
2001-03-29,1464.217767263998
2001-03-30,1464.4985879629708
2001-04-02,1445.5251040145702
2001-04-03,1411.3505563401302
2001-04-04,1375.772147374987
2001-04-05,1404.2046508764527
2001-04-06,1400.7334615658574
2001-04-09,1389.48933732688
2001-04-10,1412.3269340035906
2001-04-11,1429.350494676972
2001-04-12,1422.8144003823975
2001-04-13,1428.5378584284206
2001-04-16,1442.3551929004211
2001-04-17,1436.5609564501653
2001-04-18,1483.0768699920918
2001-04-19,1466.1460796656647
2001-04-20,1436.611824755417
2001-04-23,1442.865787411653
2001-04-24,1452.494732783313
2001-04-25,1447.6275396190435
2001-04-26,1451.8593327648437
2001-04-27,1477.4204698995245
2001-04-30,1500.544178507046
2001-05-01,1493.4674472234638
2001-05-02,1506.9527079442173
2001-05-03,1505.1013162488377
2001-05-04,1502.098680599574
2001-05-07,1509.103416115101
2001-05-08,1512.4487783019345
2001-05-09,1506.8756252177757
2001-05-10,1509.476370242035
2001-05-11,1520.112212981902
2001-05-14,1515.6273260794571
2001-05-15,1504.8544725702177
2001-05-16,1504.4520139566055
2001-05-17,1531.7956773562505
2001-05-18,1546.3963458812013
2001-05-21,1553.1818001283104
2001-05-22,1573.6502698581708
2001-05-23,1591.0408313237454
2001-05-24,1601.5482129167783
2001-05-25,1600.5072583325257
2001-05-28,1590.4216155882573
2001-05-29,1600.3297321608663
2001-05-30,1582.559461970298
2001-05-31,1605.1361038757873
2001-06-01,1598.8167696628393
2001-06-04,1604.7133848667197
2001-06-05,1597.4136832561478
2001-06-06,1601.7510513675563
2001-06-07,1598.002135375446
2001-06-08,1616.5694005823407
2001-06-11,1622.4779375111432
2001-06-12,1602.964341567906
2001-06-13,1597.9587883506738
2001-06-14,1578.9866456371433
2001-06-15,1568.3628851708659
2001-06-18,1541.9486864351873
2001-06-19,1541.8384858932714
2001-06-20,1546.1350268777217
2001-06-21,1553.257340956268
2001-06-22,1550.4897614251277
2001-06-25,1536.2353727242696
2001-06-26,1535.7832435160026
2001-06-27,1540.5854572391465
2001-06-28,1552.903140376954
2001-06-29,1567.2426084586727
2001-07-02,1565.9209916448797
2001-07-03,1554.3601204916388
2001-07-04,1547.5016485115839
2001-07-05,1558.1293455778741
2001-07-06,1524.5793976934394
2001-07-09,1507.7634519578774
2001-07-10,1486.6421506111221
2001-07-11,1449.7482285174333
2001-07-12,1479.8007740071705
2001-07-13,1475.6443288912694
2001-07-16,1460.5932852727171
2001-07-17,1463.8002957775077
2001-07-18,1432.324792995503
2001-07-19,1442.5431166228316
2001-07-20,1437.2488479964131
2001-07-23,1446.3766966643025
2001-07-24,1432.5509027532785
2001-07-25,1418.8106442842939
2001-07-26,1433.7572224825408
2001-07-27,1446.567348876033
2001-07-30,1449.3355349073058
2001-07-31,1448.4331800125474
2001-08-01,1447.5893158074628
2001-08-02,1454.3873374695406
2001-08-03,1454.2315211743282
2001-08-06,1453.860204368006
2001-08-07,1457.7469001441946
2001-08-08,1463.5271656444206
2001-08-09,1431.9608862067096
2001-08-10,1424.778734550189
2001-08-13,1425.5215106488793
2001-08-14,1442.1579487811496
2001-08-15,1416.8423925458007
2001-08-16,1419.6789062405817
2001-08-17,1407.7441455420285
2001-08-20,1404.1490526783136
2001-08-21,1404.2213050744203
2001-08-22,1396.466585471468
2001-08-23,1407.3949011243526
2001-08-24,1413.781008891035
2001-08-27,1430.4002148483232
2001-08-28,1423.895661745529
2001-08-29,1421.2419386256915
2001-08-30,1420.1013818183771
2001-08-31,1413.1749561605484
2001-09-03,1404.6425099079424
2001-09-04,1429.1724116575479
2001-09-05,1427.6101220850433
2001-09-06,1421.0582246457718
2001-09-07,1397.4289372144158
2001-09-10,1389.874699149913
2001-09-11,1344.6506394140517
2001-09-12,1313.1840653153347
2001-09-13,1283.5226164777466
2001-09-14,1220.8180508678568
2001-09-17,1177.5030211181438
2001-09-18,1187.4494214183167
2001-09-19,1196.197261289405
2001-09-20,1175.2234214884957
2001-09-21,1161.3767937465154
2001-09-24,1169.789539643308
2001-09-25,1156.905951060909
2001-09-26,1159.0772207610428
2001-09-27,1162.1086793404656
2001-09-28,1186.7678451479612
2001-10-01,1173.4659405484242
2001-10-02,1165.5145956769836
2001-10-03,1153.6214564743887
2001-10-04,1180.0533652175623
2001-10-05,1173.9653388008712
2001-10-08,1154.7078266786846
2001-10-09,1176.610947404467
2001-10-10,1192.0125256671554
2001-10-11,1230.3055934772435
2001-10-12,1221.6171255289619
2001-10-15,1223.934731496867
2001-10-16,1231.3495652517677
2001-10-17,1246.3509590755953
2001-10-18,1243.245638973871
2001-10-19,1250.5514031680348
2001-10-22,1272.3576213852564
2001-10-23,1286.2889967863941
2001-10-24,1286.180926577622
2001-10-25,1277.5249624916164
2001-10-26,1292.1198992005754
2001-10-29,1270.5228213520654
2001-10-30,1249.8240639584699
2001-10-31,1267.1752688232991
2001-11-01,1261.602754790773
2001-11-02,1271.481646384529
2001-11-05,1297.5179882059601
2001-11-06,1302.5426216712588
2001-11-07,1293.805888902484
2001-11-08,1320.854918439689
2001-11-09,1318.5757023290344
2001-11-12,1324.0582205148298
2001-11-13,1349.061703797476
2001-11-14,1363.1694684318243
2001-11-15,1385.3666858948168
2001-11-16,1381.6315503466453
2001-11-19,1415.6833470995707
2001-11-20,1397.763583938592
2001-11-21,1410.604572462561
2001-11-22,1415.9583802615289
2001-11-23,1437.1364151513658
2001-11-26,1461.0839420642817
2001-11-27,1447.9116996063508
2001-11-28,1414.0227549988979
2001-11-29,1409.7642680140252
2001-11-30,1402.9017389173248
2001-12-03,1423.6862319317531
2001-12-04,1429.5727559859006
2001-12-05,1460.9114781378557
2001-12-06,1479.3809437482332
2001-12-07,1491.004004463162
2001-12-10,1498.2410399334601
2001-12-11,1489.0898271950482
2001-12-12,1493.2714325627367
2001-12-13,1467.1591337960817
2001-12-14,1454.3767458524135
2001-12-17,1449.8521610118603
2001-12-18,1442.984702796254
2001-12-19,1435.8160700141154
2001-12-20,1442.1220133887985
2001-12-21,1449.1671493687181
2001-12-24,1470.8636035485451
2001-12-25,1481.82622330829
2001-12-26,1486.931610907822
2001-12-27,1477.1282190460956
2001-12-28,1496.8617118824948
2001-12-31,1497.6705583918476
2002-01-01,1498.073448858148
2002-01-02,1494.7766185415533
2002-01-03,1521.4749739635765
2002-01-04,1553.224454987809
2002-01-07,1569.0709652731202
2002-01-08,1563.9083414043055
2002-01-09,1569.2860759310313
2002-01-10,1554.394635994715
2002-01-11,1547.7130913964868
2002-01-14,1537.5477322132115
2002-01-15,1531.5637492007404
2002-01-16,1533.3775966010403
2002-01-17,1548.1723324344969
2002-01-18,1548.7835998673283
2002-01-21,1562.3134256026776
2002-01-22,1562.0173629251726
2002-01-23,1569.867600431357
2002-01-24,1589.678745512806
2002-01-25,1629.62696951855
2002-01-28,1643.2728174463107
2002-01-29,1633.0224744732939
2002-01-30,1620.943686319359
2002-01-31,1645.010918469707
2002-02-01,1640.1030200045898
2002-02-04,1616.909496363497
2002-02-05,1610.7264811531898
2002-02-06,1622.9105306544507
2002-02-07,1604.0200745977395
2002-02-08,1600.657993878283
2002-02-11,1587.6389378773008
2002-02-12,1592.7917031500085
2002-02-13,1607.7260859747125
2002-02-14,1634.0204076441037
2002-02-15,1631.0918933343332
2002-02-18,1643.5736890652418
2002-02-19,1624.2533859651737
2002-02-20,1618.257961248612
2002-02-21,1616.641756303714
2002-02-22,1595.6595515227793
2002-02-25,1601.9745660385622
2002-02-26,1610.2342936706548
2002-02-27,1643.9268421025338
2002-02-28,1635.4526486027048
2002-03-01,1651.3304420634793
2002-03-04,1675.1005921324772
2002-03-05,1676.554530422491
2002-03-06,1675.413155471915
2002-03-07,1670.9890464686882
2002-03-08,1683.5417498354223
2002-03-11,1689.7227058245396
2002-03-12,1689.553593474179
2002-03-13,1683.0350526342522
2002-03-14,1673.2789734009602
2002-03-15,1670.6227980997955
2002-03-18,1680.7010471142517
2002-03-19,1677.7716589420754
2002-03-20,1679.8773591489096
2002-03-21,1690.3505612785918
2002-03-22,1705.312783257855
2002-03-25,1698.1557776917152
2002-03-26,1696.5253890773172
2002-03-27,1710.2400158523124
2002-03-28,1714.4999018687433
2002-03-29,1708.5501395766764
2002-04-01,1681.4923065619869
2002-04-02,1688.0886381750431
2002-04-03,1692.7249365402736
2002-04-04,1698.8631105608517
2002-04-05,1718.5416993194467
2002-04-08,1727.3435153375979
2002-04-09,1720.3971804352436
2002-04-10,1720.3387141046846
2002-04-11,1718.5648303375658
2002-04-12,1731.3398855677383
2002-04-15,1740.0000344075866
2002-04-16,1744.4495869154225
2002-04-17,1761.2415326547273
2002-04-18,1753.4573107253968
2002-04-19,1758.350981411258
2002-04-22,1755.8536528384643
2002-04-23,1743.2023168231444
2002-04-24,1732.6854953989603
2002-04-25,1703.3409452562112
2002-04-26,1707.9806285615732
2002-04-29,1682.87957608145
2002-04-30,1679.093056287602
2002-05-01,1668.440913894625
2002-05-02,1678.817657070818
2002-05-03,1668.2519206461466
2002-05-06,1652.4795292015788
2002-05-07,1657.260875991889
2002-05-08,1681.6798072672766
2002-05-09,1675.723695137854
2002-05-10,1661.6286956117674
2002-05-13,1662.8168278524772
2002-05-14,1683.8064135818156
2002-05-15,1682.8204882976886
2002-05-16,1678.991227778293
2002-05-17,1660.4156394880777
2002-05-20,1641.9136237543885
2002-05-21,1626.6698182906189
2002-05-22,1610.6135909207699
2002-05-23,1613.512616986484
