Date,EM LATAM ex BR EQUAL WEIGHTED
1999-08-05,1231.5505704791155
1999-08-06,1222.8035766535675
1999-08-09,1234.6166493788664
1999-08-10,1227.4888113511297
1999-08-11,1252.174450822083
1999-08-12,1256.0419275129211
1999-08-13,1277.0103351826535
1999-08-16,1269.730485548827
1999-08-17,1280.7578090409456
1999-08-18,1262.5922801594852
1999-08-19,1246.2070648374288
1999-08-20,1240.5585721080686
1999-08-23,1260.5613468228876
1999-08-24,1268.7717842645266
1999-08-25,1293.00667754962
1999-08-26,1292.0489156123072
1999-08-27,1279.8715025680635
1999-08-30,1275.0654165438068
1999-08-31,1257.944384679423
1999-09-01,1256.386924332777
1999-09-02,1241.4445591055219
1999-09-03,1260.52358380632
1999-09-06,1268.3029239381133
1999-09-07,1256.4796849923503
1999-09-08,1249.4891563821589
1999-09-09,1261.7059915204568
1999-09-10,1286.620847677954
1999-09-13,1308.8071083147972
1999-09-14,1298.3362265842115
1999-09-15,1298.6330058481674
1999-09-16,1293.9976359639488
1999-09-17,1300.2600372694321
1999-09-20,1310.1080418140264
1999-09-21,1289.0387465282497
1999-09-22,1283.1451616555057
1999-09-23,1292.8273865151957
1999-09-24,1291.118859416949
1999-09-27,1314.0626080717639
1999-09-28,1307.5451333994565
1999-09-29,1296.5212112665592
1999-09-30,1294.1721020877314
1999-10-01,1275.9172528772792
1999-10-04,1275.9343991669052
1999-10-05,1274.1205298000154
1999-10-06,1281.1223394365627
1999-10-07,1278.9787144451311
1999-10-08,1292.5774421105828
1999-10-11,1294.3715126366226
1999-10-12,1272.6307078888137
1999-10-13,1251.0762765707336
1999-10-14,1240.076451065856
1999-10-15,1201.9801553807888
1999-10-18,1197.0789980262089
1999-10-19,1218.3809301382955
1999-10-20,1223.8613646062458
1999-10-21,1224.5896045367308
1999-10-22,1249.2295884547666
1999-10-25,1249.4947174484787
1999-10-26,1255.7729631157974
1999-10-27,1262.1009427907882
1999-10-28,1276.8076919154994
1999-10-29,1299.9643840920214
1999-11-01,1304.6590692059033
1999-11-02,1314.5997904501685
1999-11-03,1341.1335594701823
1999-11-04,1348.8349562006724
1999-11-05,1365.6919040859725
1999-11-08,1373.457554016978
1999-11-09,1372.6137311659777
1999-11-10,1373.3668451310255
1999-11-11,1377.2630997209915
1999-11-12,1391.1420146578114
1999-11-15,1400.3533904218098
1999-11-16,1403.98362336637
1999-11-17,1386.1381105865746
1999-11-18,1409.7132594760808
1999-11-19,1412.5196122039622
1999-11-22,1398.3551313525554
1999-11-23,1404.2867644298422
1999-11-24,1421.4017816076775
1999-11-25,1432.7718695988654
1999-11-26,1442.9538798847664
1999-11-29,1449.926475591147
1999-11-30,1439.067786026232
1999-12-01,1443.414257156945
1999-12-02,1456.3057308627333
1999-12-03,1476.4966461373674
1999-12-06,1443.147473204737
1999-12-07,1441.0461313666747
1999-12-08,1450.041651450887
1999-12-09,1457.4904574339307
1999-12-10,1457.017439634128
1999-12-13,1464.8909826899016
1999-12-14,1471.680140181754
1999-12-15,1488.850798185163
1999-12-16,1477.0359755343711
1999-12-17,1498.3272269431407
1999-12-20,1490.3137652054752
1999-12-21,1482.8767800908192
1999-12-22,1479.4027263681119
1999-12-23,1477.4057830609509
1999-12-24,1480.055643253929
1999-12-27,1484.0207448606889
1999-12-28,1495.046563010792
1999-12-29,1510.2644788443608
1999-12-30,1522.4044218995728
1999-12-31,1522.5738436597878
2000-01-03,1504.7315172861495
2000-01-04,1437.9830789436799
2000-01-05,1444.20126649121
2000-01-06,1438.6343219852315
2000-01-07,1479.8100763095238
2000-01-10,1499.8880615240219
2000-01-11,1481.4329546341064
2000-01-12,1491.3923966650773
2000-01-13,1530.7554913647928
2000-01-14,1570.2664032247772
2000-01-17,1593.804248859314
2000-01-18,1582.4948778370665
2000-01-19,1570.4619196245267
2000-01-20,1559.3989399244847
2000-01-21,1556.1686540100643
2000-01-24,1550.4935617772821
2000-01-25,1533.185863763302
2000-01-26,1544.251231918845
2000-01-27,1557.6465878964532
2000-01-28,1557.6312244474632
2000-01-31,1552.3361492138663
2000-02-01,1568.2335401240193
2000-02-02,1578.707731468691
2000-02-03,1590.5426184787477
2000-02-04,1616.8754256391805
2000-02-07,1633.377703844547
2000-02-08,1631.7583843060927
2000-02-09,1619.393035078618
2000-02-10,1636.8137987982154
2000-02-11,1641.5323092461374
2000-02-14,1643.580301743817
2000-02-15,1625.5932003269436
2000-02-16,1624.7431863696684
2000-02-17,1613.2772926685025
2000-02-18,1588.0379490442406
2000-02-21,1580.3522201225064
2000-02-22,1535.5035946155494
2000-02-23,1552.4221246447228
2000-02-24,1556.752866297109
2000-02-25,1562.4064672092225
2000-02-28,1578.5494788245207
2000-02-29,1589.0584901113089
2000-03-01,1592.7440508516547
2000-03-02,1620.6748030636004
2000-03-03,1642.0016784660295
2000-03-06,1627.6027734249014
2000-03-07,1629.1357592546594
2000-03-08,1644.4828729028009
2000-03-09,1632.9753425446465
2000-03-10,1630.2900774800898
2000-03-13,1600.492672266335
2000-03-14,1595.7695847152295
2000-03-15,1592.2319236894223
2000-03-16,1592.547186344958
2000-03-17,1603.1796332676627
2000-03-20,1593.8008946597943
2000-03-21,1584.6306720812545
2000-03-22,1590.7158541553897
2000-03-23,1580.8467500908935
2000-03-24,1581.4772204437465
2000-03-27,1589.9843406652599
2000-03-28,1573.917535429318
2000-03-29,1587.6853645697406
2000-03-30,1573.0562828844404
2000-03-31,1567.8748107482202
2000-04-03,1562.1202721198415
2000-04-04,1540.6249092973453
2000-04-05,1523.8031977293215
2000-04-06,1551.9119092509663
2000-04-07,1572.3456684751288
2000-04-10,1554.1625962588625
2000-04-11,1538.5540327935673
2000-04-12,1527.9485502091727
2000-04-13,1526.3466320223345
2000-04-14,1477.9658307971958
2000-04-17,1462.241438013636
2000-04-18,1498.5707258220948
2000-04-19,1498.148398853131
2000-04-20,1503.6245924540508
2000-04-21,1503.6245924540508
2000-04-24,1498.0232048945404
2000-04-25,1542.4499635703232
2000-04-26,1538.6108972057687
2000-04-27,1555.9036233327017
2000-04-28,1554.5609803435575
2000-05-01,1562.9486653170388
2000-05-02,1573.0172778863412
2000-05-03,1571.6342802101885
2000-05-04,1572.4666874669113
2000-05-05,1564.210281096282
2000-05-08,1542.876923309931
2000-05-09,1518.7563132671714
2000-05-10,1477.1035402741547
2000-05-11,1487.9078197200276
2000-05-12,1502.8915269582776
2000-05-15,1507.7100275833545
2000-05-16,1528.695045677933
2000-05-17,1534.0517024798821
2000-05-18,1516.095621226738
2000-05-19,1477.0927009830198
2000-05-22,1448.1135053223018
2000-05-23,1433.3828888783585
2000-05-24,1450.846353706247
2000-05-25,1442.683808130525
2000-05-26,1413.7913711064275
2000-05-29,1418.426506336602
2000-05-30,1434.307584396031
2000-05-31,1438.9632514565103
2000-06-01,1445.1614182367418
2000-06-02,1450.8790160369686
2000-06-05,1438.9856338086533
2000-06-06,1390.3921532080471
2000-06-07,1388.8028436037491
2000-06-08,1386.6011025653008
2000-06-09,1397.8095017843616
2000-06-12,1399.709457748258
2000-06-13,1407.413947163847
2000-06-14,1421.7941630273003
2000-06-15,1411.1887499835213
2000-06-16,1386.4647093482017
2000-06-19,1385.9665600322867
2000-06-20,1384.6936138154729
2000-06-21,1399.6052288040476
2000-06-22,1400.3561878974506
2000-06-23,1399.2203450079642
2000-06-26,1397.1879652492842
2000-06-27,1395.2026977606513
2000-06-28,1391.7350696293356
2000-06-29,1388.044204839288
2000-06-30,1401.56267288495
2000-07-03,1442.4112303301065
2000-07-04,1458.7268820002134
2000-07-05,1442.803982011594
2000-07-06,1442.0511901180814
2000-07-07,1463.2056694806959
2000-07-10,1464.4611571048322
2000-07-11,1463.0436570473503
2000-07-12,1486.3716324975385
2000-07-13,1497.2513659716217
2000-07-14,1508.0877349382588
2000-07-17,1508.7632642216254
2000-07-18,1502.336207072806
2000-07-19,1488.3911287854153
2000-07-20,1500.6044983258753
2000-07-21,1485.9475481715601
2000-07-24,1478.3816676128456
2000-07-25,1467.6682085143232
2000-07-26,1453.5691352585623
2000-07-27,1447.207447372104
2000-07-28,1450.5796048269258
2000-07-31,1456.281489230849
2000-08-01,1464.1442932332627
2000-08-02,1496.7581426122185
2000-08-03,1507.684256975701
2000-08-04,1498.904593035156
2000-08-07,1501.383680721197
2000-08-08,1513.244963649023
2000-08-09,1513.890311868576
2000-08-10,1488.3083062567116
2000-08-11,1505.3956950724416
2000-08-14,1511.7012470940474
2000-08-15,1488.4734422746687
2000-08-16,1484.0358261361441
2000-08-17,1484.67270990555
2000-08-18,1485.5830911933729
2000-08-21,1481.1921512004567
2000-08-22,1490.3678112340383
2000-08-23,1496.2249993340326
2000-08-24,1483.9561195040883
2000-08-25,1469.855291027758
2000-08-28,1486.400544228732
2000-08-29,1488.3334943374675
2000-08-30,1503.1838201069834
2000-08-31,1512.847117211812
2000-09-01,1500.434146989289
2000-09-04,1500.7430130198197
2000-09-05,1517.1154105067724
2000-09-06,1526.7706033727231
2000-09-07,1537.3093826102981
2000-09-08,1543.9921934229492
2000-09-11,1548.130230821928
2000-09-12,1548.9335590555213
2000-09-13,1547.237681228986
2000-09-14,1562.6818470585201
2000-09-15,1565.7303102323363
2000-09-18,1556.3410870134612
2000-09-19,1555.288099425323
2000-09-20,1560.5691566456237
2000-09-21,1539.1766864144101
2000-09-22,1484.8887069391494
2000-09-25,1503.6206489332205
2000-09-26,1468.853945798701
2000-09-27,1459.952131864751
2000-09-28,1461.0674954192903
2000-09-29,1461.0710448583518
2000-10-02,1460.1187627868944
2000-10-03,1461.2337710444986
2000-10-04,1465.9433077010976
2000-10-05,1470.8813913307736
2000-10-06,1457.3885614930477
2000-10-09,1447.8940519945302
2000-10-10,1440.997569804173
2000-10-11,1411.3517045805238
2000-10-12,1418.3681224791992
2000-10-13,1420.9717243679586
2000-10-16,1442.9430580203734
2000-10-17,1418.911544736898
2000-10-18,1411.0057321854742
2000-10-19,1448.6946962691507
2000-10-20,1448.0782351351106
2000-10-23,1442.7082871949617
2000-10-24,1457.50671519819
2000-10-25,1451.7870789318501
2000-10-26,1462.7924082546317
2000-10-27,1462.5466088126018
2000-10-30,1463.4996191249556
2000-10-31,1482.9131407730263
2000-11-01,1471.1528988189702
2000-11-02,1470.868912479522
2000-11-03,1458.1199433236925
2000-11-06,1464.284273370008
2000-11-07,1465.7368824673072
2000-11-08,1472.639540042805
2000-11-09,1460.9757596212376
2000-11-10,1452.3530826804167
2000-11-13,1448.0375323256665
2000-11-14,1456.7213222492285
2000-11-15,1447.8553021376408
2000-11-16,1450.5312510748338
2000-11-17,1454.7481773308202
2000-11-20,1462.6647245697613
2000-11-21,1465.4630793230774
2000-11-22,1451.77899691321
2000-11-23,1457.001863605253
2000-11-24,1469.7992365686514
2000-11-27,1454.014117848844
2000-11-28,1427.2899668376026
2000-11-29,1418.427969927256
2000-11-30,1384.691832570134
2000-12-01,1378.95544931098
2000-12-04,1350.526200169629
2000-12-05,1379.397619933202
2000-12-06,1378.1546338107223
2000-12-07,1364.2708812446351
2000-12-08,1364.8115858324147
2000-12-11,1384.1306047708624
2000-12-12,1385.6877608128586
2000-12-13,1382.9944007340366
2000-12-14,1366.305864825443
2000-12-15,1340.0183239615963
2000-12-18,1340.654784695925
2000-12-19,1348.1681743995894
2000-12-20,1309.8616378023291
2000-12-21,1301.3408787903509
2000-12-22,1294.0673302836851
2000-12-25,1294.0673302836851
2000-12-26,1287.7604161367337
2000-12-27,1288.0449489535101
2000-12-28,1299.4912043788677
2000-12-29,1286.1434031912536
2001-01-01,1286.1434031912536
2001-01-02,1270.0543882387267
2001-01-03,1293.879036767388
2001-01-04,1315.2865721242777
2001-01-05,1304.0988754244968
2001-01-08,1310.0295871981739
2001-01-09,1336.4560136210034
2001-01-10,1336.522255948989
2001-01-11,1337.8294927467327
2001-01-12,1341.5868101390427
2001-01-15,1356.036443643233
2001-01-16,1356.6253694294157
2001-01-17,1382.1292767005787
2001-01-18,1378.6138772714849
2001-01-19,1409.5022657333734
2001-01-22,1417.130310881462
2001-01-23,1428.57282147208
2001-01-24,1456.9338085730335
2001-01-25,1462.7137052157107
2001-01-26,1462.0776394196873
2001-01-29,1475.619162232289
2001-01-30,1478.2053440328
2001-01-31,1482.124280381596
2001-02-01,1474.306986746251
2001-02-02,1475.3743491278658
2001-02-05,1454.0816925333274
2001-02-06,1464.6907175062618
2001-02-07,1445.8540519579421
2001-02-08,1469.9601287487178
2001-02-09,1466.7974856536666
2001-02-12,1464.3422685851363
2001-02-13,1472.4880054198854
2001-02-14,1471.055177419864
2001-02-15,1497.4858874121712
2001-02-16,1468.991868817769
2001-02-19,1461.7489171950554
2001-02-20,1471.7170724685593
2001-02-21,1436.6964128807242
2001-02-22,1443.7004169892084
2001-02-23,1433.8117290168564
2001-02-26,1439.9911735653275
2001-02-27,1418.05960078397
2001-02-28,1405.3967542847552
2001-03-01,1389.3231814640642
2001-03-02,1389.7920918941772
2001-03-05,1414.3983929242638
2001-03-06,1418.5448147089962
2001-03-07,1438.6472044251393
2001-03-08,1435.479061022634
2001-03-09,1429.4512755525818
2001-03-12,1410.3776944340932
2001-03-13,1428.0274379985542
2001-03-14,1421.9103552202707
2001-03-15,1429.0782293704174
2001-03-16,1440.1034154060558
2001-03-19,1436.627105641426
2001-03-20,1420.338178796252
2001-03-21,1419.932778514465
2001-03-22,1408.7229295181937
2001-03-23,1396.2396869293057
2001-03-26,1410.3710018302766
2001-03-27,1411.582611415451
2001-03-28,1413.8751417499277
2001-03-29,1422.2253675849404
2001-03-30,1431.7204885905076
2001-04-02,1436.1041118778671
2001-04-03,1408.670642580134
2001-04-04,1385.2185689526896
2001-04-05,1413.9958110775879
2001-04-06,1405.3536113247044
2001-04-09,1403.3163837095792
2001-04-10,1428.1716278978836
2001-04-11,1430.511106821603
2001-04-12,1413.7730947282084
2001-04-13,1413.867603405564
2001-04-16,1413.3230910409468
2001-04-17,1422.8638668789308
2001-04-18,1461.5683426130613
2001-04-19,1417.5653783911719
2001-04-20,1386.4498974310047
2001-04-23,1379.0174624232811
2001-04-24,1387.522289345963
2001-04-25,1382.6514542536636
2001-04-26,1395.0552510516727
2001-04-27,1415.7444819922825
2001-04-30,1428.3317191369704
2001-05-01,1418.610796810947
2001-05-02,1422.194240629752
2001-05-03,1412.5141614925362
2001-05-04,1429.3274721722985
2001-05-07,1438.1905304614615
2001-05-08,1447.8625431093528
2001-05-09,1453.643296905497
2001-05-10,1467.0086040346628
2001-05-11,1478.7738898885148
2001-05-14,1479.93365408188
2001-05-15,1473.188277088817
2001-05-16,1472.028371043314
2001-05-17,1506.284414616762
2001-05-18,1529.3037314541089
2001-05-21,1539.3241373057094
2001-05-22,1559.5374529809792
2001-05-23,1573.3753025002468
2001-05-24,1579.7009228428958
2001-05-25,1582.524124751977
2001-05-28,1576.0571833550844
2001-05-29,1584.4245532515813
2001-05-30,1572.303168522101
2001-05-31,1608.9953178480973
2001-06-01,1609.225341901129
2001-06-04,1625.5085330528484
2001-06-05,1621.791118619133
2001-06-06,1619.297532239294
2001-06-07,1624.3625249695374
2001-06-08,1631.242217247417
2001-06-11,1643.8292888432102
2001-06-12,1622.6819418979815
2001-06-13,1613.1300089627593
2001-06-14,1592.3312664583855
2001-06-15,1575.7009291438387
2001-06-18,1558.0876340144407
2001-06-19,1546.2935350234495
2001-06-20,1561.5136707357024
2001-06-21,1570.258622838852
2001-06-22,1564.3128650030685
2001-06-25,1557.1031927050833
2001-06-26,1551.2969806402796
2001-06-27,1549.0503795461264
2001-06-28,1566.3070359816254
2001-06-29,1566.3720690047733
2001-07-02,1575.4593426848296
2001-07-03,1566.3641440112897
2001-07-04,1561.529717016153
2001-07-05,1564.966511700688
2001-07-06,1543.3903570677728
2001-07-09,1538.8827591819838
2001-07-10,1515.4802702869567
2001-07-11,1467.1352734633774
2001-07-12,1445.9429951027143
2001-07-13,1452.6606511608177
2001-07-16,1445.8354729769908
2001-07-17,1474.2484813318977
2001-07-18,1430.559868331266
2001-07-19,1417.496185686478
2001-07-20,1420.2072398360533
2001-07-23,1436.272465937193
2001-07-24,1414.057594609568
2001-07-25,1405.248662750244
2001-07-26,1415.7694268729026
2001-07-27,1424.3139702718292
2001-07-30,1428.9448138230405
2001-07-31,1425.70010852998
2001-08-01,1402.5173497360022
2001-08-02,1407.8234719409586
2001-08-03,1403.7466639850286
2001-08-06,1406.5268179796465
2001-08-07,1413.691054294442
2001-08-08,1422.4605162369157
2001-08-09,1410.6026154123676
2001-08-10,1408.0771659291945
2001-08-13,1404.558734306001
2001-08-14,1401.19291708009
2001-08-15,1380.353508600326
2001-08-16,1382.1428706980453
2001-08-17,1362.2810963284358
2001-08-20,1369.0693855822153
2001-08-21,1365.1148660892718
2001-08-22,1371.834652879714
2001-08-23,1377.0091867110848
2001-08-24,1384.8296678175695
2001-08-27,1388.8473550323715
2001-08-28,1391.9553004371082
2001-08-29,1400.8937910683599
2001-08-30,1393.6546892795898
2001-08-31,1393.146613975369
2001-09-03,1389.866611771102
2001-09-04,1411.1706766705354
2001-09-05,1408.481753078624
2001-09-06,1388.36515388741
2001-09-07,1360.5256377180874
2001-09-10,1352.8341937588
2001-09-11,1286.5942511758442
2001-09-12,1292.7366611483064
2001-09-13,1273.718141458659
2001-09-14,1239.1538401255857
2001-09-17,1225.302820223777
2001-09-18,1223.6798582538158
2001-09-19,1197.8568684994295
2001-09-20,1158.9306211718174
2001-09-21,1150.6749713302816
2001-09-24,1171.9711377965216
2001-09-25,1153.9169093360308
2001-09-26,1146.2202352375218
2001-09-27,1135.2715526308702
2001-09-28,1143.389263289734
2001-10-01,1137.4271577092277
2001-10-02,1130.8736301373758
2001-10-03,1115.1404293577898
2001-10-04,1115.9953688947412
2001-10-05,1107.2005940514384
2001-10-08,1094.3424986249074
2001-10-09,1091.8202415507287
2001-10-10,1119.890422389452
2001-10-11,1148.6668720007813
2001-10-12,1135.4263779699302
2001-10-15,1128.7300079222211
2001-10-16,1140.337487273343
2001-10-17,1156.4217000451072
2001-10-18,1155.6188230168907
2001-10-19,1173.8179636097072
2001-10-22,1179.375958314348
2001-10-23,1182.2626711692037
2001-10-24,1184.0103595996338
2001-10-25,1171.4259165613219
2001-10-26,1173.8599964701316
2001-10-29,1138.2640752796685
2001-10-30,1126.8498466909543
2001-10-31,1142.5622723604804
2001-11-01,1135.7003756640868
2001-11-02,1136.1270363025042
2001-11-05,1155.2637323773974
2001-11-06,1158.8262850027068
2001-11-07,1159.109506028178
2001-11-08,1173.8288106280725
2001-11-09,1168.6432533662773
2001-11-12,1154.3127470752004
2001-11-13,1185.9406466197333
2001-11-14,1196.2174590274867
2001-11-15,1207.592337158324
2001-11-16,1197.7049957908516
2001-11-19,1221.7736569653093
2001-11-20,1207.150557716041
2001-11-21,1217.2340443570567
2001-11-22,1217.4499546283366
2001-11-23,1229.4035092912254
2001-11-26,1230.3741278715602
2001-11-27,1227.447309425985
2001-11-28,1206.9747275464276
2001-11-29,1199.6480165340222
2001-11-30,1190.8777476230375
2001-12-03,1202.45594625058
2001-12-04,1207.6794730090269
2001-12-05,1237.0256200604656
2001-12-06,1250.1363511017364
2001-12-07,1259.2481197575519
2001-12-10,1248.1268606712124
2001-12-11,1253.0224023333549
2001-12-12,1245.6255388596296
2001-12-13,1248.7312170238063
2001-12-14,1247.5980006218344
2001-12-17,1251.3683378240855
2001-12-18,1255.451496278811
2001-12-19,1267.6346488695283
2001-12-20,1298.6267117078205
2001-12-21,1323.3335327010413
2001-12-24,1339.6358079102097
2001-12-25,1339.6358079102097
2001-12-26,1340.3011924436307
2001-12-27,1332.634969380847
2001-12-28,1322.239686468885
2001-12-31,1307.4319600709628
2002-01-01,1307.4319600709628
2002-01-02,1318.7787691621932
2002-01-03,1370.7596819326316
2002-01-04,1400.5936551878303
2002-01-07,1295.3793146221199
2002-01-08,1295.3710136132345
2002-01-09,1289.5557245353536
2002-01-10,1269.0268515031203
2002-01-11,1269.4659769276168
2002-01-14,1263.4262613950148
2002-01-15,1286.7035774325152
2002-01-16,1295.4444079177763
2002-01-17,1267.166218372863
2002-01-18,1300.5496943134124
2002-01-21,1335.5186779777223
2002-01-22,1336.349713738009
2002-01-23,1339.2497833713965
2002-01-24,1348.0420274798248
2002-01-25,1368.035998544206
2002-01-28,1382.4309640867302
2002-01-29,1365.8088359755354
2002-01-30,1374.7322894456884
2002-01-31,1361.9120469366876
2002-02-01,1361.989364899432
2002-02-04,1344.8773906483668
2002-02-05,1334.6284222126324
2002-02-06,1355.8705565206944
2002-02-07,1347.0987747567333
2002-02-08,1336.0697350209427
2002-02-11,1284.0677841346314
2002-02-12,1294.136602546752
2002-02-13,1315.4780400407446
2002-02-14,1318.5410192432341
2002-02-15,1304.2371911555517
2002-02-18,1314.5207409327777
2002-02-19,1297.9172889039824
2002-02-20,1287.2395917865244
2002-02-21,1289.9547572489128
2002-02-22,1275.5967648531744
2002-02-25,1284.6153240866656
2002-02-26,1289.4577906103284
2002-02-27,1301.118083344323
2002-02-28,1303.733680938751
2002-03-01,1317.3241251595152
2002-03-04,1327.5736113778946
2002-03-05,1328.7268462153722
2002-03-06,1331.9853084730134
2002-03-07,1324.4690283563239
2002-03-08,1347.3454946495597
2002-03-11,1338.607053923061
2002-03-12,1348.0368325107165
2002-03-13,1348.4197114974936
2002-03-14,1327.4437148087477
2002-03-15,1327.926006830546
2002-03-18,1338.461240284189
2002-03-19,1340.1529223918108
2002-03-20,1331.914576382839
2002-03-21,1337.743364698588
2002-03-22,1338.7660538200298
2002-03-25,1305.3490538726496
2002-03-26,1308.6053260559595
2002-03-27,1330.2370813097402
2002-03-28,1331.1480435857798
2002-03-29,1331.1480435857798
2002-04-01,1318.9414121474774
2002-04-02,1321.7633528152883
2002-04-03,1320.2590588185785
2002-04-04,1313.2253528628512
2002-04-05,1329.269351288029
2002-04-08,1330.287746764814
2002-04-09,1332.493842882159
2002-04-10,1343.9781898182728
2002-04-11,1326.3575016722025
2002-04-12,1329.5033163780247
2002-04-15,1321.0930624164257
2002-04-16,1318.648061967619
2002-04-17,1321.2182673462203
2002-04-18,1316.3897134255403
2002-04-19,1322.492283841639
2002-04-22,1312.363353690527
2002-04-23,1305.3866150288013
2002-04-24,1302.705644816919
2002-04-25,1286.5352059687164
2002-04-26,1296.191080603272
2002-04-29,1289.978411114611
2002-04-30,1307.8103095953902
2002-05-01,1290.350805167334
2002-05-02,1307.9820556700104
2002-05-03,1284.906978903365
2002-05-06,1295.7451424881717
2002-05-07,1287.6890128254302
2002-05-08,1299.5777870009763
2002-05-09,1286.201298166258
2002-05-10,1275.6393786804872
2002-05-13,1276.8813013340168
2002-05-14,1292.59159564024
2002-05-15,1287.337923090002
2002-05-16,1294.5352677221408
2002-05-17,1268.0099283202
2002-05-20,1252.9311207910164
2002-05-21,1247.118222915916
2002-05-22,1235.1317336404277
2002-05-23,1249.1401769706406
2002-05-24,1241.6893369971247
