Date,EM LATIN AMERICA EQUAL WEIGHTED
1999-08-06,1220.095301415707
1999-08-09,1223.9423906984925
1999-08-10,1211.9307376125762
1999-08-11,1238.8886336656165
1999-08-12,1240.6352273120108
1999-08-13,1259.9294024099179
1999-08-16,1251.7870505139672
1999-08-17,1258.7699102904342
1999-08-18,1234.7357920354818
1999-08-19,1217.9318542561882
1999-08-20,1225.5037609674966
1999-08-23,1246.147780179963
1999-08-24,1246.4168329212434
1999-08-25,1275.6421768130535
1999-08-26,1271.6475163230436
1999-08-27,1261.0238697269072
1999-08-30,1260.3832050254275
1999-08-31,1245.977945532067
1999-09-01,1247.9211268376214
1999-09-02,1238.5192717686775
1999-09-03,1257.77850058186
1999-09-06,1266.0462790063148
1999-09-07,1256.7440113191974
1999-09-08,1252.5191446696817
1999-09-09,1269.8995499556456
1999-09-10,1295.5316581970858
1999-09-13,1314.8054627930012
1999-09-14,1309.2197666655177
1999-09-15,1305.0003226633971
1999-09-16,1298.2143643408774
1999-09-17,1304.5688326147592
1999-09-20,1321.5524775668532
1999-09-21,1299.5936093815205
1999-09-22,1296.5065090637436
1999-09-23,1302.6702311968643
1999-09-24,1302.355648662381
1999-09-27,1320.7481432737663
1999-09-28,1309.9003355176683
1999-09-29,1300.5009272050513
1999-09-30,1289.5326312020263
1999-10-01,1270.5165442708485
1999-10-04,1272.438366413647
1999-10-05,1266.7382699309514
1999-10-06,1278.5380841499357
1999-10-07,1279.2396277582063
1999-10-08,1293.0108663433903
1999-10-11,1296.036341258896
1999-10-12,1277.037700482995
1999-10-13,1254.5506797683877
1999-10-14,1245.2477094420767
1999-10-15,1209.2175822219008
1999-10-18,1200.8810358994722
1999-10-19,1221.320864004178
1999-10-20,1232.0774943680494
1999-10-21,1232.076444629848
1999-10-22,1260.476905141022
1999-10-25,1258.295591122664
1999-10-26,1267.175091729417
1999-10-27,1276.8440131166426
1999-10-28,1294.303586023045
1999-10-29,1317.3785059413965
1999-11-01,1324.6866842917912
1999-11-02,1332.1365159280083
1999-11-03,1362.359708695716
1999-11-04,1377.3993449720297
1999-11-05,1404.2493195758384
1999-11-08,1414.0952233634991
1999-11-09,1408.7283542272337
1999-11-10,1414.3651652296778
1999-11-11,1416.0698832587518
1999-11-12,1426.9679977772619
1999-11-15,1434.3381074643476
1999-11-16,1441.366746043709
1999-11-17,1421.314787428112
1999-11-18,1447.179961661915
1999-11-19,1462.5225530171804
1999-11-22,1448.2416650023686
1999-11-23,1458.1482701710863
1999-11-24,1469.3177017423727
1999-11-25,1481.9740613402694
1999-11-26,1501.8161102200106
1999-11-29,1512.2819948714837
1999-11-30,1503.7256819011413
1999-12-01,1509.877087316807
1999-12-02,1535.1920045971974
1999-12-03,1554.6022466986883
1999-12-06,1519.9939272662482
1999-12-07,1519.4178014684535
1999-12-08,1525.7283758739293
1999-12-09,1537.5465598242504
1999-12-10,1546.4603431901853
1999-12-13,1557.673342202819
1999-12-14,1563.7587618219427
1999-12-15,1575.6943881758268
1999-12-16,1572.0705953176175
1999-12-17,1606.6018841631658
1999-12-20,1612.982758087034
1999-12-21,1618.7220505665623
1999-12-22,1620.2194259622775
1999-12-23,1612.3211364239085
1999-12-24,1614.4009121033314
1999-12-27,1619.795095920932
1999-12-28,1638.3860051390539
1999-12-29,1668.6628412648586
1999-12-30,1686.7563627271275
1999-12-31,1686.8894624616191
2000-01-03,1661.3757539025407
2000-01-04,1576.2296002380476
2000-01-05,1585.909584341271
2000-01-06,1579.5338363077865
2000-01-07,1625.0599040670868
2000-01-10,1660.3685276461147
2000-01-11,1633.5930314151358
2000-01-12,1643.1798143733752
2000-01-13,1687.1530548973678
2000-01-14,1734.4737186967448
2000-01-17,1769.063880089863
2000-01-18,1759.3178943035675
2000-01-19,1740.7304668918478
2000-01-20,1734.1123562757582
2000-01-21,1736.7908829407818
2000-01-24,1733.2609018800301
2000-01-25,1716.1969717633467
2000-01-26,1728.51201896155
2000-01-27,1741.5533641903437
2000-01-28,1734.0869447750665
2000-01-31,1722.1319645760816
2000-02-01,1740.2075364178922
2000-02-02,1753.0714834328903
2000-02-03,1768.374994991382
2000-02-04,1804.116679298283
2000-02-07,1820.020289470258
2000-02-08,1824.099199760421
2000-02-09,1806.493135132839
2000-02-10,1826.4072381706937
2000-02-11,1820.0519910545472
2000-02-14,1814.894349852966
2000-02-15,1794.6881549611187
2000-02-16,1797.6899400447683
2000-02-17,1788.0857556359097
2000-02-18,1758.2057905023826
2000-02-21,1758.8068985228786
2000-02-22,1703.9412533721647
2000-02-23,1722.1680879479086
2000-02-24,1729.0162706779795
2000-02-25,1744.0938811269364
2000-02-28,1755.5208615276626
2000-02-29,1770.8309452346862
2000-03-01,1777.009483574511
2000-03-02,1798.2631241925214
2000-03-03,1828.5709980815204
2000-03-06,1816.5232457354114
2000-03-07,1819.7025529744237
2000-03-08,1830.5470427218402
2000-03-09,1815.2721433892532
2000-03-10,1809.2821544470905
2000-03-13,1770.3668603070632
2000-03-14,1766.3275721058187
2000-03-15,1760.1547533053506
2000-03-16,1765.5754361903948
2000-03-17,1773.3258916670095
2000-03-20,1764.2810605172997
2000-03-21,1766.324932715979
2000-03-22,1779.0638305686584
2000-03-23,1770.9151806038265
2000-03-24,1772.8403997363223
2000-03-27,1781.7562461902564
2000-03-28,1762.9225065412973
2000-03-29,1775.6895534537111
2000-03-30,1758.2335944401807
2000-03-31,1761.1679586783164
2000-04-03,1747.8379925720867
2000-04-04,1721.5702425389961
2000-04-05,1700.692501611729
2000-04-06,1731.4920650869724
2000-04-07,1755.2835033730073
2000-04-10,1729.6950372330457
2000-04-11,1710.6700332880123
2000-04-12,1698.0496109147145
2000-04-13,1677.3355156921216
2000-04-14,1616.1998552445702
2000-04-17,1601.6360970655971
2000-04-18,1648.2305836885253
2000-04-19,1640.0021758601304
2000-04-20,1651.3512367744097
2000-04-21,1651.3512367744097
2000-04-24,1640.4291543797583
2000-04-25,1692.172692109677
2000-04-26,1688.0678124955407
2000-04-27,1708.2860624924112
2000-04-28,1718.0781068783654
2000-05-01,1726.432716497846
2000-05-02,1734.032698361448
2000-05-03,1728.4829188184983
2000-05-04,1730.1941600659418
2000-05-05,1730.1832245877936
2000-05-08,1703.6374558590696
2000-05-09,1673.2848665741044
2000-05-10,1629.8288618614658
2000-05-11,1641.3565803338943
2000-05-12,1649.8314390294695
2000-05-15,1663.7317203649573
2000-05-16,1691.6762904113546
2000-05-17,1691.159054918494
2000-05-18,1670.3535011799065
2000-05-19,1630.0348549047997
2000-05-22,1588.7911949377499
2000-05-23,1569.3695510531327
2000-05-24,1597.2785732588882
2000-05-25,1588.2765889641237
2000-05-26,1564.3006696469522
2000-05-29,1572.8477560283886
2000-05-30,1594.7232524463104
2000-05-31,1597.301870168286
2000-06-01,1613.51220871498
2000-06-02,1628.401424790408
2000-06-05,1618.1393639566359
2000-06-06,1566.4022639383463
2000-06-07,1574.3732430681055
2000-06-08,1571.2189460609486
2000-06-09,1582.0750291024156
2000-06-12,1577.2876079832204
2000-06-13,1582.6503149609268
2000-06-14,1594.4853000705816
2000-06-15,1593.9111049847904
2000-06-16,1572.2747696103024
2000-06-19,1581.149051063036
2000-06-20,1585.0857310156268
2000-06-21,1610.4812862886163
2000-06-22,1614.2184089961072
2000-06-23,1604.0051565176568
2000-06-26,1599.4740472049084
2000-06-27,1592.5762239767917
2000-06-28,1594.2155386175755
2000-06-29,1586.4644040638877
2000-06-30,1601.0359541822966
2000-07-03,1643.5666028339463
2000-07-04,1664.472925434461
2000-07-05,1649.8688750254958
2000-07-06,1654.859832444569
2000-07-07,1684.9956480436165
2000-07-10,1687.4704663440791
2000-07-11,1671.0926167117805
2000-07-12,1698.847947018349
2000-07-13,1697.4821889246036
2000-07-14,1715.7383579927698
2000-07-17,1730.537071322442
2000-07-18,1727.17954679382
2000-07-19,1709.8501802098642
2000-07-20,1727.8978202751557
2000-07-21,1714.8934460616333
2000-07-24,1708.273575279516
2000-07-25,1688.1529335244586
2000-07-26,1676.1049712510417
2000-07-27,1671.6138753610828
2000-07-28,1668.9255970272227
2000-07-31,1675.2864655563349
2000-08-01,1676.4039952847422
2000-08-02,1706.9342595883618
2000-08-03,1728.7468683146656
2000-08-04,1726.3001795588546
2000-08-07,1734.6780242404268
2000-08-08,1743.6249813507343
2000-08-09,1742.1715070703074
2000-08-10,1719.0859402203882
2000-08-11,1746.939217871305
2000-08-14,1759.498244177619
2000-08-15,1732.4452209593576
2000-08-16,1719.4312355989935
2000-08-17,1728.9616853820019
2000-08-18,1721.3824995451919
2000-08-21,1714.685382817866
2000-08-22,1727.821787129892
2000-08-23,1736.8077144564838
2000-08-24,1717.2039660440892
2000-08-25,1713.537859883984
2000-08-28,1726.7137609762224
2000-08-29,1728.0962595939202
2000-08-30,1743.9127783577117
2000-08-31,1755.2509559695068
2000-09-01,1744.3727712441043
2000-09-04,1745.0967304139112
2000-09-05,1763.4678827777752
2000-09-06,1781.57237970282
2000-09-07,1794.7952286737209
2000-09-08,1799.0044134018488
2000-09-11,1802.4398105842342
2000-09-12,1794.5010015273365
2000-09-13,1791.958648286639
2000-09-14,1800.8016380529002
2000-09-15,1795.506912979086
2000-09-18,1771.9156222116053
2000-09-19,1776.4428912169
2000-09-20,1781.460110440764
2000-09-21,1763.181645076357
2000-09-22,1705.9043304551315
2000-09-25,1730.5961660732623
2000-09-26,1692.261275063092
2000-09-27,1675.3131653259352
2000-09-28,1680.8170094369004
2000-09-29,1682.3977844084545
2000-10-02,1673.7811952937436
2000-10-03,1679.9206343201352
2000-10-04,1688.520036955361
2000-10-05,1704.043871893357
2000-10-06,1683.579138035459
2000-10-09,1671.5991486583086
2000-10-10,1663.5486138576282
2000-10-11,1630.021399061768
2000-10-12,1641.5828275155197
2000-10-13,1635.0768065049035
2000-10-16,1658.292070056119
2000-10-17,1627.4935803374156
2000-10-18,1607.7596892246313
2000-10-19,1656.6486197897314
2000-10-20,1648.975829649067
2000-10-23,1633.9498968995158
2000-10-24,1636.041856966243
2000-10-25,1624.7406490188396
2000-10-26,1639.9369866877066
2000-10-27,1650.1839171993138
2000-10-30,1656.9761959733546
2000-10-31,1677.588006650594
2000-11-01,1661.9195464693871
2000-11-02,1658.5089218470032
2000-11-03,1639.4408237860969
2000-11-06,1646.590425451441
2000-11-07,1649.2638772517043
2000-11-08,1649.1374765386806
2000-11-09,1632.1239589469208
2000-11-10,1625.279760990002
2000-11-13,1613.5091648567611
2000-11-14,1626.3084687431688
2000-11-15,1616.3728045303712
2000-11-16,1622.4838340700674
2000-11-17,1616.8208960343022
2000-11-20,1636.2548605074935
2000-11-21,1647.9379671622378
2000-11-22,1631.2362778561674
2000-11-23,1626.6766713718484
2000-11-24,1639.0916822944184
2000-11-27,1614.4553064065776
2000-11-28,1582.3921792389312
2000-11-29,1574.6723803273715
2000-11-30,1529.266883990774
2000-12-01,1524.7925539135824
2000-12-04,1497.732510443804
2000-12-05,1544.0972253660632
2000-12-06,1542.8303639498693
2000-12-07,1538.4864777416667
2000-12-08,1555.511189938272
2000-12-11,1583.5455840832387
2000-12-12,1578.5439326657845
2000-12-13,1587.9894749877624
2000-12-14,1563.1344380181197
2000-12-15,1532.3662018083837
2000-12-18,1539.7607167923707
2000-12-19,1554.1267617870076
2000-12-20,1498.7620446195508
2000-12-21,1483.7829546685489
2000-12-22,1476.1583553264245
2000-12-25,1476.1583553264245
2000-12-26,1471.3376837031883
2000-12-27,1483.5364097532122
2000-12-28,1498.9986847721748
2000-12-29,1483.1475880394335
2001-01-01,1483.1475880394335
2001-01-02,1473.096446437675
2001-01-03,1519.6875437775202
2001-01-04,1544.6470002619067
2001-01-05,1524.2734515912434
2001-01-08,1531.826537751815
2001-01-09,1571.1005693869372
2001-01-10,1570.0585400406708
2001-01-11,1566.904104413363
2001-01-12,1566.4532634674158
2001-01-15,1587.1636496121166
2001-01-16,1582.415174458163
2001-01-17,1616.3811591752383
2001-01-18,1612.4038041684505
2001-01-19,1644.5958102984875
2001-01-22,1647.1822409760073
2001-01-23,1665.3407125386425
2001-01-24,1694.782772428614
2001-01-25,1697.220788719523
2001-01-26,1702.194324425413
2001-01-29,1714.4741987932705
2001-01-30,1709.6231152306113
2001-01-31,1708.4180470585222
2001-02-01,1679.3870732437204
2001-02-02,1677.792722132401
2001-02-05,1653.2684438959789
2001-02-06,1675.3883136142636
2001-02-07,1650.602300208699
2001-02-08,1689.2905722953064
2001-02-09,1677.585374376476
2001-02-12,1671.3261392740467
2001-02-13,1687.5667315152307
2001-02-14,1686.108207052654
2001-02-15,1715.6356144838678
2001-02-16,1664.2460172812412
2001-02-19,1649.6314050792232
2001-02-20,1656.9198308017233
2001-02-21,1618.560957782287
2001-02-22,1629.9058157738114
2001-02-23,1624.1088713858796
2001-02-26,1632.1261993726935
2001-02-27,1608.9848649132568
2001-02-28,1591.2807907879094
2001-03-01,1584.5721188851549
2001-03-02,1591.1132722477664
2001-03-05,1616.4421676761508
2001-03-06,1615.0887681749139
2001-03-07,1629.466709105967
2001-03-08,1624.1451479971943
2001-03-09,1614.2874528165923
2001-03-12,1582.3337326268015
2001-03-13,1604.4270360876706
2001-03-14,1589.7986136943389
2001-03-15,1592.3429887964357
2001-03-16,1600.8954810825524
2001-03-19,1581.9585069759373
2001-03-20,1585.659330081528
2001-03-21,1585.8803062820512
2001-03-22,1554.5899343709923
2001-03-23,1543.3143019923982
2001-03-26,1567.0339489979044
2001-03-27,1572.4113341667417
2001-03-28,1574.4640677421007
2001-03-29,1573.3814005356649
2001-03-30,1580.8895007561039
2001-04-02,1578.4288737615175
2001-04-03,1544.0491776313168
2001-04-04,1521.4087424862407
2001-04-05,1556.6016372073132
2001-04-06,1551.8431733320865
2001-04-09,1549.093025505386
2001-04-10,1586.4490601004059
2001-04-11,1585.8262224835591
2001-04-12,1568.9274852862786
2001-04-13,1569.004407523047
2001-04-16,1557.9267133471656
2001-04-17,1564.901270737341
2001-04-18,1614.3780559042123
2001-04-19,1561.965873222311
2001-04-20,1509.0252686698532
2001-04-23,1502.6963625564706
2001-04-24,1512.4105807899716
2001-04-25,1503.0941495888271
2001-04-26,1530.4554875282877
2001-04-27,1564.0932825792727
2001-04-30,1584.3412861154911
2001-05-01,1570.6710880687951
2001-05-02,1568.577740021566
2001-05-03,1559.0024270800445
2001-05-04,1575.7115338533722
2001-05-07,1584.3035275607526
2001-05-08,1585.3277169385324
2001-05-09,1588.07782048668
2001-05-10,1600.8512709537042
2001-05-11,1603.07180436925
2001-05-14,1594.8050724417967
2001-05-15,1585.3291326724168
2001-05-16,1592.2295266859567
2001-05-17,1626.4174020878515
2001-05-18,1650.0933276418923
2001-05-21,1657.0208744584386
2001-05-22,1678.5799983661618
2001-05-23,1682.1253813441235
2001-05-24,1687.5281914519767
2001-05-25,1681.4322390384687
2001-05-28,1681.867904142854
2001-05-29,1691.2825210785038
2001-05-30,1675.4816634548922
2001-05-31,1714.0128245860706
2001-06-01,1714.2474288911167
2001-06-04,1736.0792771454076
2001-06-05,1736.5290028840693
2001-06-06,1734.945675491857
2001-06-07,1741.6233550345253
2001-06-08,1752.4238137591271
2001-06-11,1761.9537706142698
2001-06-12,1737.8442635861095
2001-06-13,1732.3341959680452
2001-06-14,1709.2062187722977
2001-06-15,1683.754888451875
2001-06-18,1643.1812840653445
2001-06-19,1634.701662288805
2001-06-20,1649.2138134628133
2001-06-21,1674.7620849944967
2001-06-22,1688.0732214988388
2001-06-25,1681.7935163905445
2001-06-26,1676.6449519469934
2001-06-27,1668.3014995110943
2001-06-28,1699.1090858739597
2001-06-29,1705.3995361691955
2001-07-02,1709.0035826847575
2001-07-03,1693.5098981765257
2001-07-04,1671.4770161242823
2001-07-05,1670.666651559444
2001-07-06,1630.0946946772428
2001-07-09,1634.0852254513873
2001-07-10,1590.3804963284092
2001-07-11,1551.3257085872958
2001-07-12,1539.5350578422278
2001-07-13,1548.035649322759
2001-07-16,1530.2036130276201
2001-07-17,1572.6723938487567
2001-07-18,1534.43201464734
2001-07-19,1517.2843564983589
2001-07-20,1530.5932985505908
2001-07-23,1557.196337746706
2001-07-24,1527.600446425755
2001-07-25,1510.2547680130442
2001-07-26,1513.8315503623166
2001-07-27,1524.423785194573
2001-07-30,1530.0986277407728
2001-07-31,1532.7758443054252
2001-08-01,1498.7361941889842
2001-08-02,1505.698042913581
2001-08-03,1500.9836295826801
2001-08-06,1515.484707795946
2001-08-07,1526.6826171781647
2001-08-08,1528.1615684513654
2001-08-09,1515.1382121723152
2001-08-10,1511.760864956316
2001-08-13,1501.6244152336146
2001-08-14,1496.2516856466277
2001-08-15,1472.9832515342418
2001-08-16,1471.131208425109
2001-08-17,1435.1312001752729
2001-08-20,1441.404949448157
2001-08-21,1429.5184940246247
2001-08-22,1434.1549726666574
2001-08-23,1437.0202080407776
2001-08-24,1445.5578596721223
2001-08-27,1448.8238787357695
2001-08-28,1450.4633676125518
2001-08-29,1461.806051957661
2001-08-30,1452.6342570696993
2001-08-31,1453.0497830966444
2001-09-03,1445.3070972904104
2001-09-04,1468.7719474147616
2001-09-05,1461.1326525014983
2001-09-06,1432.3497260484353
2001-09-07,1407.8591342496964
2001-09-10,1395.167747082681
2001-09-11,1303.7170232797064
2001-09-12,1312.5367052191903
2001-09-13,1266.8375600195377
2001-09-14,1232.4757819471347
2001-09-17,1242.867593745933
2001-09-18,1238.490385006779
2001-09-19,1217.2459743982292
2001-09-20,1177.274951461933
2001-09-21,1166.8864868423436
2001-09-24,1191.1619904527033
2001-09-25,1174.263384719022
2001-09-26,1159.728012065597
2001-09-27,1161.3577693985865
2001-09-28,1179.0757912678162
2001-10-01,1168.215008459703
2001-10-02,1159.0746861546031
2001-10-03,1140.3463897455679
2001-10-04,1143.247022319624
2001-10-05,1135.2315341264284
2001-10-08,1119.8004625640765
2001-10-09,1124.942111726631
2001-10-10,1153.8276557115892
2001-10-11,1186.3131628000272
2001-10-12,1174.8025120236862
2001-10-15,1182.0661025177358
2001-10-16,1189.0508328818937
2001-10-17,1208.987786164678
2001-10-18,1203.1923313283082
2001-10-19,1224.1885736901493
2001-10-22,1246.9500179265679
2001-10-23,1250.342855592563
2001-10-24,1244.783151359897
2001-10-25,1237.0637463583887
2001-10-26,1245.3996006518762
2001-10-29,1203.9200386351783
2001-10-30,1186.0265391956286
2001-10-31,1213.984602196835
2001-11-01,1207.7514936380321
2001-11-02,1212.2466567295678
2001-11-05,1255.6152879699714
2001-11-06,1268.569313427337
2001-11-07,1272.4943338622747
2001-11-08,1292.769591108707
2001-11-09,1291.5778172749465
2001-11-12,1273.3031781147351
2001-11-13,1317.0172297540748
2001-11-14,1323.0781540140522
2001-11-15,1331.1357024392787
2001-11-16,1325.0290651238315
2001-11-19,1356.3767312965972
2001-11-20,1331.9024714586021
2001-11-21,1347.254228056045
2001-11-22,1351.5625108988904
2001-11-23,1376.4731247137684
2001-11-26,1388.980622884052
2001-11-27,1384.5095691205147
2001-11-28,1345.0952339716193
2001-11-29,1330.1118556892638
2001-11-30,1315.5284413894565
2001-12-03,1348.9484410179596
2001-12-04,1353.6189699677855
2001-12-05,1387.6424374603016
2001-12-06,1399.062332751552
2001-12-07,1405.96598674178
2001-12-10,1412.088119592779
2001-12-11,1414.1222517987874
2001-12-12,1409.4791877447117
2001-12-13,1396.8031261566475
2001-12-14,1388.9429818367034
2001-12-17,1392.813244314813
2001-12-18,1409.9122621438776
2001-12-19,1424.4477006440572
2001-12-20,1439.348044195148
2001-12-21,1468.090519619809
2001-12-24,1487.0899040326767
2001-12-25,1487.0899040326767
2001-12-26,1490.1147022789944
2001-12-27,1488.707209726579
2001-12-28,1480.556747680833
2001-12-31,1466.9963292997877
2002-01-01,1466.9963292997877
2002-01-02,1480.0066578125973
2002-01-03,1540.0613460588816
2002-01-04,1562.0625388503586
2002-01-07,1474.7209976046197
2002-01-08,1469.1572610818787
2002-01-09,1462.2228391109309
2002-01-10,1429.8089943178677
2002-01-11,1427.0631552448838
2002-01-14,1409.4356485804199
2002-01-15,1436.3886436523542
2002-01-16,1443.8670575573424
2002-01-17,1436.5899092610975
2002-01-18,1458.5836673134759
2002-01-21,1480.7227679485495
2002-01-22,1478.6450176958676
2002-01-23,1484.010732342088
2002-01-24,1490.7157184655257
2002-01-25,1510.8388641435545
2002-01-28,1516.416903611391
2002-01-29,1489.0493982625103
2002-01-30,1497.0472467318486
2002-01-31,1495.730530053539
2002-02-01,1494.1139135602102
2002-02-04,1472.9399974642579
2002-02-05,1470.1893686023134
2002-02-06,1485.7393377748176
2002-02-07,1471.1800900416258
2002-02-08,1458.0717911693328
2002-02-11,1415.1382555998166
2002-02-12,1423.5847485216098
2002-02-13,1454.1893617221763
2002-02-14,1468.0938262852903
2002-02-15,1455.324611688481
2002-02-18,1464.9538169947682
2002-02-19,1445.328159147361
2002-02-20,1445.6848827223446
2002-02-21,1456.027423715731
2002-02-22,1440.756856694937
2002-02-25,1465.3870905744918
2002-02-26,1468.4963236936758
2002-02-27,1491.9954358414295
2002-02-28,1494.1422662140062
2002-03-01,1517.669037363146
2002-03-04,1528.5571201471657
2002-03-05,1518.5375888868173
2002-03-06,1515.2601706585808
2002-03-07,1501.186067472995
2002-03-08,1531.2880935367914
2002-03-11,1514.2339269424485
2002-03-12,1538.2808639597495
2002-03-13,1542.5699248332166
2002-03-14,1517.6716756180074
2002-03-15,1521.5461477579788
2002-03-18,1529.2891683885484
2002-03-19,1527.2290867321954
2002-03-20,1519.7130702523225
2002-03-21,1514.161075572703
2002-03-22,1503.1664013574214
2002-03-25,1476.4812198897257
2002-03-26,1489.9551403105074
2002-03-27,1506.782070051975
2002-03-28,1508.3357009630517
2002-03-29,1508.3357009630517
2002-04-01,1498.5100769511403
2002-04-02,1497.827635961391
2002-04-03,1494.7972048150564
2002-04-04,1491.9766479196574
2002-04-05,1509.9281955806111
2002-04-08,1508.8509117968413
2002-04-09,1512.9985928594233
2002-04-10,1530.5482224975217
2002-04-11,1515.3939512403676
2002-04-12,1527.3352614562266
2002-04-15,1508.804276255072
2002-04-16,1515.075721474863
2002-04-17,1520.089376134637
2002-04-18,1504.5000092495693
2002-04-19,1509.0074750807153
2002-04-22,1492.826440114785
2002-04-23,1484.7502216056496
2002-04-24,1485.2811371900482
2002-04-25,1464.893682430738
2002-04-26,1466.6183975848455
2002-04-29,1458.1948537101837
2002-04-30,1474.2931825261069
2002-05-01,1458.2632487273427
2002-05-02,1457.664650630017
2002-05-03,1427.7550068922
2002-05-06,1427.701380686644
2002-05-07,1424.1463474320738
2002-05-08,1440.7434444635712
2002-05-09,1413.0247871214842
2002-05-10,1401.5444986516206
2002-05-13,1400.7131341532827
2002-05-14,1419.1931390100872
2002-05-15,1416.0793504081894
2002-05-16,1430.4198619556144
2002-05-17,1404.8164657641926
2002-05-20,1390.3402242986838
2002-05-21,1387.398601085041
2002-05-22,1364.7691751424452
2002-05-23,1376.885228501484
