Date,GERMANY HIGH DIVIDEND YIELD
1999-05-26,1138.2045788206763
1999-05-27,1110.7681196327019
1999-05-28,1144.2611911508925
1999-05-31,1162.9041366351782
1999-06-01,1157.4317237351568
1999-06-02,1171.2327761422314
1999-06-03,1171.481412887258
1999-06-04,1189.2276078094671
1999-06-07,1203.264457719364
1999-06-08,1192.0130272574177
1999-06-09,1197.3541446813522
1999-06-10,1184.6271051164413
1999-06-11,1204.7956593335207
1999-06-14,1207.2013554560183
1999-06-15,1216.4036166223725
1999-06-16,1215.7827145889094
1999-06-17,1220.4065005370046
1999-06-18,1205.8304789884694
1999-06-21,1233.1593833884735
1999-06-22,1234.7105815609823
1999-06-23,1227.0978269524546
1999-06-24,1226.5292676561858
1999-06-25,1229.674841137969
1999-06-28,1239.0427479935695
1999-06-29,1239.5077729677498
1999-06-30,1247.2319195284597
1999-07-01,1268.8470362189357
1999-07-02,1273.5942012053242
1999-07-05,1293.4420217553384
1999-07-06,1305.9305561455776
1999-07-07,1300.3363999558508
1999-07-08,1313.533410642337
1999-07-09,1330.8764491124125
1999-07-12,1322.8634645116952
1999-07-13,1300.076320994732
1999-07-14,1310.7150710906258
1999-07-15,1306.2023984519988
1999-07-16,1304.6112158222434
1999-07-19,1306.2420606279668
1999-07-20,1278.8226987791518
1999-07-21,1258.1583829457336
1999-07-22,1244.612877320026
1999-07-23,1235.1913997068086
1999-07-26,1210.5260092787955
1999-07-27,1216.9593012332966
1999-07-28,1230.0681924922949
1999-07-29,1183.4079716181886
1999-07-30,1179.7781158845487
1999-08-02,1176.8320219412726
1999-08-03,1179.803742425429
1999-08-04,1195.8347172491015
1999-08-05,1174.5283652616909
1999-08-06,1182.9687806774982
1999-08-09,1197.2331668214713
1999-08-10,1173.2784964006707
1999-08-11,1172.5089656543007
1999-08-12,1193.5470524491834
1999-08-13,1216.7767264279707
1999-08-16,1227.5403342194668
1999-08-17,1221.709846926588
1999-08-18,1214.1937368004196
1999-08-19,1206.402524421032
1999-08-20,1223.692838345569
1999-08-23,1242.9803330733318
1999-08-24,1249.0157117184895
1999-08-25,1255.0256874302265
1999-08-26,1247.4319532652146
1999-08-27,1246.583308512882
1999-08-30,1237.9475257973224
1999-08-31,1203.7840855236254
1999-09-01,1220.1758315531708
1999-09-02,1197.6345897462143
1999-09-03,1220.2337257937693
1999-09-06,1224.5804804004165
1999-09-07,1227.3250063484377
1999-09-08,1220.8320217149785
1999-09-09,1224.0549464915728
1999-09-10,1231.6201205011407
1999-09-13,1225.4134521279548
1999-09-14,1222.942905448521
1999-09-15,1219.3503184887793
1999-09-16,1190.808874523664
1999-09-17,1195.1084258107526
1999-09-20,1195.701804848333
1999-09-21,1181.9032758810974
1999-09-22,1166.3799872583102
1999-09-23,1156.8447506921218
1999-09-24,1140.743374062307
1999-09-27,1155.2064411260667
1999-09-28,1137.5226136930912
1999-09-29,1133.0656689496739
1999-09-30,1132.5886428004208
1999-10-01,1131.6635839634328
1999-10-04,1150.529397291784
1999-10-05,1169.8607959217632
1999-10-06,1174.3468574795388
1999-10-07,1183.2313428151176
1999-10-08,1166.0972092004085
1999-10-11,1167.7083030038268
1999-10-12,1162.9075711937223
1999-10-13,1152.1784886397604
1999-10-14,1148.7736727373872
1999-10-15,1134.689390604479
1999-10-18,1124.710524335082
1999-10-19,1148.8549319750507
1999-10-20,1154.260497148218
1999-10-21,1153.3076900175506
1999-10-22,1182.4005508562466
1999-10-25,1176.3775142881536
1999-10-26,1185.276850418343
1999-10-27,1177.7930430790793
1999-10-28,1201.8016920743512
1999-10-29,1214.5119126638244
1999-11-01,1217.2362966554888
1999-11-02,1211.304634915984
1999-11-03,1207.4008686681645
1999-11-04,1215.02876341731
1999-11-05,1216.251965757223
1999-11-08,1210.5499521711622
1999-11-09,1206.3630490677842
1999-11-10,1203.723708651971
1999-11-11,1197.69951335214
1999-11-12,1188.3007158409782
1999-11-15,1195.3272534521316
1999-11-16,1215.0821268260784
1999-11-17,1214.1488609211412
1999-11-18,1218.4364831788916
1999-11-19,1215.1665321878522
1999-11-22,1197.0755775771795
1999-11-23,1201.4689857317403
1999-11-24,1199.9861303083346
1999-11-25,1205.0723879090106
1999-11-26,1195.136396014094
1999-11-29,1189.221450823654
1999-11-30,1190.9721933396886
1999-12-01,1205.0912481188263
1999-12-02,1197.5670084093392
1999-12-03,1211.7985662487865
1999-12-06,1199.4769187870793
1999-12-07,1201.123139864018
1999-12-08,1195.5677641002173
1999-12-09,1186.6957396355542
1999-12-10,1188.3232560298754
1999-12-13,1193.1583052558617
1999-12-14,1205.5330317320183
1999-12-15,1229.329278746134
1999-12-16,1266.2421553012994
1999-12-17,1259.9002577333563
1999-12-20,1239.0439291171754
1999-12-21,1252.0755007469104
1999-12-22,1261.2835139949927
1999-12-23,1313.6329727042528
1999-12-24,1313.6329727042528
1999-12-27,1327.931031310103
1999-12-28,1336.7042832420811
1999-12-29,1338.8885118333053
1999-12-30,1345.972765573951
1999-12-31,1345.972765573951
2000-01-03,1307.664270886928
2000-01-04,1281.9739695244418
2000-01-05,1287.3164742253944
2000-01-06,1305.0924565577272
2000-01-07,1337.383305869774
2000-01-10,1344.4900643101935
2000-01-11,1329.5088851261398
2000-01-12,1313.6362504244928
2000-01-13,1316.2054776047298
2000-01-14,1312.7925623960596
2000-01-17,1306.3228600081834
2000-01-18,1301.2419523648318
2000-01-19,1304.1618123161238
2000-01-20,1300.8858994629193
2000-01-21,1286.8343561503032
2000-01-24,1272.0986493919836
2000-01-25,1229.0018630864126
2000-01-26,1228.3921471647116
2000-01-27,1228.1839868616123
2000-01-28,1220.7259538835224
2000-01-31,1181.529126194779
2000-02-01,1185.88414377199
2000-02-02,1207.4759675981513
2000-02-03,1205.5522293936153
2000-02-04,1200.413345909573
2000-02-07,1183.9794922660867
2000-02-08,1201.9551790758842
2000-02-09,1190.9318961325057
2000-02-10,1221.5642566308911
2000-02-11,1212.8584978076522
2000-02-14,1217.8707798963865
2000-02-15,1194.3434235747188
2000-02-16,1214.7220176446301
2000-02-17,1228.6067740402702
2000-02-18,1221.5027747977153
2000-02-21,1227.1919160055077
2000-02-22,1253.8872813045025
2000-02-23,1254.8543548795774
2000-02-24,1221.2420708210673
2000-02-25,1227.6242087551016
2000-02-28,1228.566327520505
2000-02-29,1248.5785820253623
2000-03-01,1227.3393768707094
2000-03-02,1235.9354315171065
2000-03-03,1218.2978375802886
2000-03-06,1213.4385979593503
2000-03-07,1225.3095460078587
2000-03-08,1225.0132516988854
2000-03-09,1182.168483317101
2000-03-10,1147.7948313075353
2000-03-13,1147.5270681114273
2000-03-14,1161.285977999493
2000-03-15,1169.5924996560361
2000-03-16,1227.4464864758102
2000-03-17,1230.096270842413
2000-03-20,1212.9133641796784
2000-03-21,1222.4246420042261
2000-03-22,1222.3848290596477
2000-03-23,1209.101060545068
2000-03-24,1237.4234825034457
2000-03-27,1236.1046630476135
2000-03-28,1239.9404516407326
2000-03-29,1240.567391658921
2000-03-30,1233.7078903549434
2000-03-31,1234.3139995365646
2000-04-03,1258.7397234920115
2000-04-04,1279.5511665507263
2000-04-05,1277.797109837683
2000-04-06,1251.7556078025789
2000-04-07,1246.2485470393015
2000-04-10,1247.7004921540097
2000-04-11,1255.9262625970646
2000-04-12,1267.7916980317102
2000-04-13,1260.4770331799086
2000-04-14,1241.574457129942
2000-04-17,1222.0134809941162
2000-04-18,1218.1339601237905
2000-04-19,1209.7902369341614
2000-04-20,1203.0515469546526
2000-04-21,1203.0515469546526
2000-04-24,1203.0515469546522
2000-04-25,1227.4065587623522
2000-04-26,1228.6024020035088
2000-04-27,1214.4087103770976
2000-04-28,1229.9993756837675
2000-05-01,1229.9993756837675
2000-05-02,1231.8844799659505
2000-05-03,1226.1794099306755
2000-05-04,1238.609860323632
2000-05-05,1248.2080565148067
2000-05-08,1244.5090508173055
2000-05-09,1249.1537861456584
2000-05-10,1237.1933003438764
2000-05-11,1243.6798859537712
2000-05-12,1246.7723909243377
2000-05-15,1242.046631906679
2000-05-16,1261.120369352301
2000-05-17,1250.45602193949
2000-05-18,1252.798185398121
2000-05-19,1237.4848735714522
2000-05-22,1236.2525271032678
2000-05-23,1240.9083130284
2000-05-24,1228.137469993278
2000-05-25,1224.7955230490713
2000-05-26,1203.4235535830517
2000-05-29,1212.1373891776236
2000-05-30,1215.704575803426
2000-05-31,1207.6298231664132
2000-06-01,1223.1735168104422
2000-06-02,1231.1141104517146
2000-06-05,1240.093432154689
2000-06-06,1237.4860924587126
2000-06-07,1239.5707601290867
2000-06-08,1225.9483354298786
2000-06-09,1233.6811705599898
2000-06-12,1234.2580375289479
2000-06-13,1231.0017613022096
2000-06-14,1233.2862670450409
2000-06-15,1224.826830994068
2000-06-16,1194.5334457248368
2000-06-19,1204.529295901161
2000-06-20,1196.1893116259953
2000-06-21,1174.5962179225621
2000-06-22,1164.2975276227967
2000-06-23,1160.740420360835
2000-06-26,1161.3840466349752
2000-06-27,1158.1443563602027
2000-06-28,1172.5463642223256
2000-06-29,1159.5375763683903
2000-06-30,1163.0639456204647
2000-07-03,1182.6063357633573
2000-07-04,1195.5419353467387
2000-07-05,1195.9046912038714
2000-07-06,1192.8733935155565
2000-07-07,1215.1143545032376
2000-07-10,1222.9239035382896
2000-07-11,1214.7503585805096
2000-07-12,1218.4780146161152
2000-07-13,1226.818377987768
2000-07-14,1239.0880999268115
2000-07-17,1254.8524934309169
2000-07-18,1265.223796457237
2000-07-19,1270.642592118102
2000-07-20,1281.743040309356
2000-07-21,1273.6374503930738
2000-07-24,1277.3270481549566
2000-07-25,1273.6610397781571
2000-07-26,1278.9853392503082
2000-07-27,1261.649051497393
2000-07-28,1280.91863951094
2000-07-31,1288.6147800986923
2000-08-01,1279.0581970522016
2000-08-02,1292.6483121656236
2000-08-03,1290.0539544190942
2000-08-04,1287.05301464461
2000-08-07,1307.3223020017463
2000-08-08,1301.263393846351
2000-08-09,1310.9406183882063
2000-08-10,1317.5638677504455
2000-08-11,1321.724070645106
2000-08-14,1320.5803509115012
2000-08-15,1326.840390014072
2000-08-16,1332.0121529790702
2000-08-17,1313.528643617326
2000-08-18,1303.906219681646
2000-08-21,1308.1817786766403
2000-08-22,1317.7410965154097
2000-08-23,1325.878169432091
2000-08-24,1312.2657778618957
2000-08-25,1318.4411434872875
2000-08-28,1319.4832703388608
2000-08-29,1308.0918916431835
2000-08-30,1292.2875017535498
2000-08-31,1286.1242209622542
2000-09-01,1291.9326388631562
2000-09-04,1295.6437672558295
2000-09-05,1296.3321646092888
2000-09-06,1291.0523033401844
2000-09-07,1287.418065356204
2000-09-08,1281.8025317139277
2000-09-11,1284.0335641220097
2000-09-12,1265.7640572705054
2000-09-13,1254.9226678968084
2000-09-14,1256.5788600079609
2000-09-15,1248.9783638696092
2000-09-18,1239.3622258929993
2000-09-19,1248.2513335825547
2000-09-20,1227.21556089419
2000-09-21,1217.2545293585222
2000-09-22,1242.114720094463
2000-09-25,1232.4517786116296
2000-09-26,1236.5146750081801
2000-09-27,1244.912326834515
2000-09-28,1242.9551061375882
2000-09-29,1239.957918285151
2000-10-02,1250.5435573723155
2000-10-03,1250.5435573723155
2000-10-04,1263.9980250256183
2000-10-05,1284.3932688679859
2000-10-06,1285.7596924706343
2000-10-09,1271.7871548510961
2000-10-10,1272.4419974086845
2000-10-11,1252.3620344262788
2000-10-12,1231.1345237012338
2000-10-13,1252.75886055931
2000-10-16,1246.4604461369197
2000-10-17,1249.4388089223237
2000-10-18,1239.0879099013518
2000-10-19,1266.8760583750518
2000-10-20,1269.9239661036445
2000-10-23,1261.050888348733
2000-10-24,1276.349524659291
2000-10-25,1271.4063223583544
2000-10-26,1275.795622548838
2000-10-27,1288.282447962952
2000-10-30,1300.6833270443624
2000-10-31,1335.6682433506467
2000-11-01,1344.3062950662738
2000-11-02,1347.1212125822483
2000-11-03,1360.654845580651
2000-11-06,1356.5409984196683
2000-11-07,1354.8564738720065
2000-11-08,1353.0474609496582
2000-11-09,1351.9598083117921
2000-11-10,1344.1988144158165
2000-11-13,1326.5774687786272
2000-11-14,1355.7706908484793
2000-11-15,1340.5765193982086
2000-11-16,1328.8627263316866
2000-11-17,1316.0675134171722
2000-11-20,1292.5599686754142
2000-11-21,1303.9552553458245
2000-11-22,1283.608654863994
2000-11-23,1290.844807069986
2000-11-24,1292.674438607624
2000-11-27,1291.5614600518172
2000-11-28,1292.8049748592796
2000-11-29,1288.1929628342043
2000-11-30,1259.3698700588989
2000-12-01,1285.7385660849145
2000-12-04,1273.283103238683
2000-12-05,1309.4297593037654
2000-12-06,1297.6956038804908
2000-12-07,1297.1049738738643
2000-12-08,1310.26242703752
2000-12-11,1306.0589792749724
2000-12-12,1294.3740348839194
2000-12-13,1283.7295888184512
2000-12-14,1271.574326925988
2000-12-15,1257.0473174640488
2000-12-18,1280.2888807261857
2000-12-19,1284.7659511720447
2000-12-20,1263.8338024279778
2000-12-21,1249.7080885353223
2000-12-22,1259.183873261643
2000-12-25,1259.183873261643
2000-12-26,1259.1838732616434
2000-12-27,1274.8796349597217
2000-12-28,1285.5655779619478
2000-12-29,1303.832988974694
2001-01-01,1303.832988974694
2001-01-02,1296.9577645572647
2001-01-03,1296.2352719657338
2001-01-04,1283.3437787814037
2001-01-05,1277.3146505318978
2001-01-08,1273.476706806572
2001-01-09,1269.4137608623664
2001-01-10,1250.2257320227725
2001-01-11,1269.17260291448
2001-01-12,1261.5149691236131
2001-01-15,1264.6821454034327
2001-01-16,1261.8022404516125
2001-01-17,1272.2210363464367
2001-01-18,1266.0621259944967
2001-01-19,1267.3093318451897
2001-01-22,1287.5604452449559
2001-01-23,1298.2790707995753
2001-01-24,1293.085219292384
2001-01-25,1307.5552686362446
2001-01-26,1307.3248783936926
2001-01-29,1311.0857169474405
2001-01-30,1300.0460136420834
2001-01-31,1308.4084484404445
2001-02-01,1305.031417541826
2001-02-02,1297.4149506875021
2001-02-05,1304.617350565003
2001-02-06,1313.0871503411151
2001-02-07,1304.1557307779417
2001-02-08,1310.0947871232327
2001-02-09,1293.8531708854086
2001-02-12,1305.5229714774619
2001-02-13,1320.8259905437392
2001-02-14,1329.9135282801685
2001-02-15,1340.188965262671
2001-02-16,1325.4582872007118
2001-02-19,1330.0769263726288
2001-02-20,1325.858575166103
2001-02-21,1323.1187909298174
2001-02-22,1305.2002018804315
2001-02-23,1280.136369481953
2001-02-26,1294.13445076319
2001-02-27,1295.3497713594313
2001-02-28,1299.1381409224987
2001-03-01,1285.4700830622758
2001-03-02,1288.2288456570384
2001-03-05,1296.6695234202018
2001-03-06,1297.5260330672593
2001-03-07,1301.1797877911486
2001-03-08,1298.3881814487445
2001-03-09,1299.4589602536396
2001-03-12,1286.6645428365287
2001-03-13,1256.336775005181
2001-03-14,1220.1885254932802
2001-03-15,1246.4521980481338
2001-03-16,1222.7062175786211
2001-03-19,1204.283699842793
2001-03-20,1210.9628335079665
2001-03-21,1182.2324591365646
2001-03-22,1134.0020157309955
2001-03-23,1155.0702691579497
2001-03-26,1183.2243468882464
2001-03-27,1222.6037966530153
2001-03-28,1226.3186534189742
2001-03-29,1240.2402532042172
2001-03-30,1237.5478714287344
2001-04-02,1236.1146898898562
2001-04-03,1217.8830636113698
2001-04-04,1207.4805809804834
2001-04-05,1225.7063141605915
2001-04-06,1220.2610581814877
2001-04-09,1252.9096828624884
2001-04-10,1271.6692058202348
2001-04-11,1277.4628936499794
2001-04-12,1281.299532032298
2001-04-13,1281.299532032298
2001-04-16,1281.2995320322982
2001-04-17,1285.2617760421947
2001-04-18,1307.996901703338
2001-04-19,1304.2163779066059
2001-04-20,1301.1606774468235
2001-04-23,1298.940380149396
2001-04-24,1308.9423595653216
2001-04-25,1296.24158963247
2001-04-26,1306.3254171576716
2001-04-27,1303.6225345332966
2001-04-30,1314.8115872280046
2001-05-01,1314.8115872280043
2001-05-02,1310.285189321112
2001-05-03,1291.9153332767073
2001-05-04,1299.5981053308014
2001-05-07,1294.4987379589318
2001-05-08,1298.515156486922
2001-05-09,1296.387790858785
2001-05-10,1304.8712314428244
2001-05-11,1304.83973856966
2001-05-14,1293.766009203314
2001-05-15,1295.3694965824504
2001-05-16,1304.2527545469723
2001-05-17,1308.222599444535
2001-05-18,1315.534768644331
2001-05-21,1327.1355728252279
2001-05-22,1326.5926596532065
2001-05-23,1313.900459729483
2001-05-24,1326.7851640966167
2001-05-25,1315.9712471985595
2001-05-28,1315.722327270465
2001-05-29,1298.1632404641907
2001-05-30,1298.6336060349693
2001-05-31,1307.5822462022802
2001-06-01,1314.2253901940278
2001-06-04,1319.9866548458263
2001-06-05,1319.9222430467867
2001-06-06,1305.5546402470936
2001-06-07,1308.7738881098594
2001-06-08,1303.119859454804
2001-06-11,1305.5177594671914
2001-06-12,1295.1505044290102
2001-06-13,1308.2141660534135
2001-06-14,1298.5740630441405
2001-06-15,1275.5028949941375
2001-06-18,1266.995651474695
2001-06-19,1270.5716105330118
2001-06-20,1272.0400511846046
2001-06-21,1276.2002981866303
2001-06-22,1279.963038936309
2001-06-25,1280.3582390337901
2001-06-26,1272.8792797638641
2001-06-27,1273.3249630675
2001-06-28,1310.4624464166207
2001-06-29,1341.340866241631
2001-07-02,1356.8103024557347
2001-07-03,1345.073892488643
2001-07-04,1343.7450599309718
2001-07-05,1348.0213015951115
2001-07-06,1324.058070819145
2001-07-09,1330.6375243165294
2001-07-10,1323.423859777163
2001-07-11,1330.6199834289407
2001-07-12,1344.956650758436
2001-07-13,1363.2071407870897
2001-07-16,1348.8698536919726
2001-07-17,1353.2659805790252
2001-07-18,1332.9260622195718
2001-07-19,1345.281970151275
2001-07-20,1349.2993884949262
2001-07-23,1344.7323074824853
2001-07-24,1319.59822875838
2001-07-25,1295.3123689467145
2001-07-26,1308.7569705379155
2001-07-27,1325.6864308836427
2001-07-30,1337.6606775746857
2001-07-31,1347.4389240304722
2001-08-01,1331.8050275157482
2001-08-02,1307.987938276465
2001-08-03,1297.6139549845502
2001-08-06,1302.6106290355451
2001-08-07,1295.9135326940002
2001-08-08,1240.4003556383018
2001-08-09,1216.9403598029523
2001-08-10,1201.4469349207645
2001-08-13,1199.7116127455593
2001-08-14,1216.7932186743096
2001-08-15,1192.523129455568
2001-08-16,1170.5031479092634
2001-08-17,1139.981882916375
2001-08-20,1145.9314811448598
2001-08-21,1145.620106469941
2001-08-22,1143.068502933379
2001-08-23,1147.6887768341808
2001-08-24,1173.1362065021463
2001-08-27,1175.9726023268643
2001-08-28,1160.9183600354118
2001-08-29,1159.6712644498489
2001-08-30,1131.8467695045415
2001-08-31,1135.554141407588
2001-09-03,1123.1960324680954
2001-09-04,1145.352925890658
2001-09-05,1121.2961275622479
2001-09-06,1108.2442306309697
2001-09-07,1074.7788780014878
2001-09-10,1058.6860846994193
2001-09-11,993.659094593212
2001-09-12,1008.0868822156193
2001-09-13,1013.1531966309014
2001-09-14,954.3752410380009
2001-09-17,988.3396186205076
2001-09-18,977.7142943664077
2001-09-19,953.123720697915
2001-09-20,903.0169199293415
2001-09-21,886.48502716663
2001-09-24,941.8827989006317
2001-09-25,929.9344383435073
2001-09-26,958.0082507430708
2001-09-27,974.5981641843357
2001-09-28,995.0057241247274
2001-10-01,994.434933856649
2001-10-02,1006.6334999586568
2001-10-03,1027.1519805544287
2001-10-04,1049.068055480155
2001-10-05,1044.0840513119185
2001-10-08,1053.9593321132943
2001-10-09,1048.5554607984195
2001-10-10,1076.42104833935
2001-10-11,1077.7068243604174
2001-10-12,1070.825471376014
2001-10-15,1055.2252545976296
2001-10-16,1071.3055671013685
2001-10-17,1070.9066182638992
2001-10-18,1057.3249212839758
2001-10-19,1043.9621351674612
2001-10-22,1059.0469554864542
2001-10-23,1081.8723453284995
2001-10-24,1098.4699408260115
2001-10-25,1069.6961027820091
2001-10-26,1083.1435363943506
2001-10-29,1055.1897887482849
2001-10-30,1032.748404989554
2001-10-31,1032.1239269561531
2001-11-01,1046.2483181377881
2001-11-02,1029.8591570521457
2001-11-05,1051.2058680808357
2001-11-06,1036.6783464876746
2001-11-07,1068.8859003944658
2001-11-08,1095.3830585685826
2001-11-09,1085.7104993275439
2001-11-12,1072.3291959392343
2001-11-13,1096.1848007508772
2001-11-14,1104.6574562716241
2001-11-15,1114.6308938787165
2001-11-16,1136.6477310786297
2001-11-19,1167.1150814480545
2001-11-20,1148.9409477065758
2001-11-21,1148.2269618248506
2001-11-22,1150.9548777255181
2001-11-23,1165.8137987536438
2001-11-26,1154.4591802342347
2001-11-27,1137.1269816951135
2001-11-28,1110.9276796278543
2001-11-29,1113.1912671077475
2001-11-30,1124.921353148266
2001-12-03,1125.6494902389318
2001-12-04,1121.9909362779495
2001-12-05,1160.4360610843805
2001-12-06,1162.712781876551
2001-12-07,1145.1137769580048
2001-12-10,1130.9664674466783
2001-12-11,1133.6967151329886
2001-12-12,1114.1127249390508
2001-12-13,1099.4060870553956
2001-12-14,1089.7214191923392
2001-12-17,1118.2368419517568
2001-12-18,1114.283731422721
2001-12-19,1099.5000762138752
2001-12-20,1091.1686664859435
2001-12-21,1106.1662551509687
2001-12-24,1106.1662551509687
2001-12-25,1106.1662551509687
2001-12-26,1106.1662551509687
2001-12-27,1132.626675290919
2001-12-28,1144.0385893917594
2001-12-31,1144.0385893917594
2002-01-01,1144.0385893917594
2002-01-02,1141.9059423201286
2002-01-03,1164.5693243038547
2002-01-04,1180.8053470356717
2002-01-07,1160.5802223505013
2002-01-08,1168.032025999123
2002-01-09,1164.4714939794378
2002-01-10,1152.2054686898555
2002-01-11,1146.403375842485
2002-01-14,1118.3534738768367
2002-01-15,1116.7127450169517
2002-01-16,1107.4083413530266
2002-01-17,1134.1834901471705
2002-01-18,1133.8670275664767
2002-01-21,1128.9643887367504
2002-01-22,1122.990548092255
2002-01-23,1145.7053495984946
2002-01-24,1145.6995858546638
2002-01-25,1148.7191436627638
2002-01-28,1146.5262051255124
2002-01-29,1126.5541640893618
2002-01-30,1127.7207785050261
2002-01-31,1140.935126734287
2002-02-01,1136.1238004556205
2002-02-04,1118.8359784290915
2002-02-05,1113.0419886518266
2002-02-06,1083.5818300995975
2002-02-07,1078.9962508835695
2002-02-08,1072.2642619372373
2002-02-11,1089.6629150742667
2002-02-12,1078.368024479254
2002-02-13,1086.2719128787153
2002-02-14,1082.1537108261052
2002-02-15,1058.0241041189506
2002-02-18,1064.698637563799
2002-02-19,1044.7233584112162
2002-02-20,1052.0895291708218
2002-02-21,1075.0999078486545
2002-02-22,1059.5495308672457
2002-02-25,1081.5529699256351
2002-02-26,1089.7476981291238
2002-02-27,1104.5716091569452
2002-02-28,1119.2411563772998
2002-03-01,1132.5110306654756
2002-03-04,1159.3203078331796
2002-03-05,1145.9888208595755
2002-03-06,1154.6738229525658
2002-03-07,1156.4584970721182
2002-03-08,1173.7046124258384
2002-03-11,1166.3271970071498
2002-03-12,1158.0503537394366
2002-03-13,1159.6729970692595
2002-03-14,1165.4419241887435
2002-03-15,1188.9088283295675
2002-03-18,1189.7419836580407
2002-03-19,1193.5614583194858
2002-03-20,1181.930897996919
2002-03-21,1176.2893716299232
2002-03-22,1184.7223766451418
2002-03-25,1175.5995288213337
2002-03-26,1191.3622264627647
2002-03-27,1178.2233332267895
2002-03-28,1186.2169175591123
2002-03-29,1186.2169175591125
2002-04-01,1186.2169175591127
2002-04-02,1174.840310751005
2002-04-03,1174.6398999834203
2002-04-04,1168.9838744305036
2002-04-05,1171.9408280781474
2002-04-08,1156.3265208065966
2002-04-09,1154.8804492232625
2002-04-10,1174.1113159519493
2002-04-11,1153.6932339152706
2002-04-12,1167.3358775095087
2002-04-15,1178.645344589858
2002-04-16,1203.2347238838547
2002-04-17,1194.9965074394788
2002-04-18,1186.3530778030752
2002-04-19,1189.5073896882673
2002-04-22,1180.8487957301586
2002-04-23,1175.7285584401632
2002-04-24,1170.7573016804522
2002-04-25,1139.8892522650772
2002-04-26,1122.5554965612057
2002-04-29,1127.187078531322
2002-04-30,1134.9398697524684
2002-05-01,1134.9398697524684
2002-05-02,1123.8406367412367
2002-05-03,1100.5668012758404
2002-05-06,1098.5777669350468
2002-05-07,1098.5525643534666
2002-05-08,1124.6042217730878
2002-05-09,1113.7671566179342
2002-05-10,1095.4126881484303
2002-05-13,1114.4789237261543
2002-05-14,1126.4201351942795
2002-05-15,1131.5955378847004
2002-05-16,1129.3715669509393
2002-05-17,1128.132511936965
2002-05-20,1120.6547722246275
2002-05-21,1120.2873788041645
