Date,JAPAN HIGH DIVIDEND YIELD
1999-08-06,1197.5690987297396
1999-08-09,1202.0642797732964
1999-08-10,1210.805571917499
1999-08-11,1207.1750826282946
1999-08-12,1217.917240643569
1999-08-13,1219.244969305124
1999-08-16,1245.9761526554496
1999-08-17,1258.2116830941268
1999-08-18,1264.2773347917564
1999-08-19,1265.847501599985
1999-08-20,1277.9226129596718
1999-08-23,1300.087397238624
1999-08-24,1294.0569204873907
1999-08-25,1290.5506030391732
1999-08-26,1272.4662662459798
1999-08-27,1260.9711453221125
1999-08-30,1279.892899161885
1999-08-31,1255.6865911459836
1999-09-01,1292.2456280692434
1999-09-02,1270.1023503441527
1999-09-03,1269.2211253164116
1999-09-06,1270.1411545332412
1999-09-07,1240.8656143542144
1999-09-08,1221.0912189411229
1999-09-09,1254.223581690198
1999-09-10,1255.7046776811717
1999-09-13,1294.703805182154
1999-09-14,1285.6434574486584
1999-09-15,1302.9551865936162
1999-09-16,1278.2922830234456
1999-09-17,1254.4848834143909
1999-09-20,1258.5460685015778
1999-09-21,1300.7967011450605
1999-09-22,1280.1539097484829
1999-09-23,1286.6360268510675
1999-09-24,1252.5863050039918
1999-09-27,1235.8044379669427
1999-09-28,1256.3178458048935
1999-09-29,1235.367917493597
1999-09-30,1263.7955536185557
1999-10-01,1261.4682978968217
1999-10-04,1249.3048568176
1999-10-05,1234.815945624489
1999-10-06,1215.8511806715835
1999-10-07,1208.150433334701
1999-10-08,1220.9805425428267
1999-10-11,1227.2027413790836
1999-10-12,1207.8541676561063
1999-10-13,1177.7837302663156
1999-10-14,1169.0067743704683
1999-10-15,1163.9321897017553
1999-10-18,1175.82488997351
1999-10-19,1199.9456170819856
1999-10-20,1205.7863474162039
1999-10-21,1186.7246000625591
1999-10-22,1198.97612831144
1999-10-25,1214.907840017215
1999-10-26,1226.2697969355738
1999-10-27,1233.5414488580423
1999-10-28,1217.6998774438591
1999-10-29,1249.9876987698708
1999-11-01,1251.8949304889177
1999-11-02,1260.5664287765214
1999-11-03,1251.0153842457366
1999-11-04,1268.4434103085894
1999-11-05,1235.6487026507225
1999-11-08,1210.0183650722888
1999-11-09,1202.9651200922303
1999-11-10,1213.664435515166
1999-11-11,1193.101106887313
1999-11-12,1209.9528017557143
1999-11-15,1223.5593993322318
1999-11-16,1196.4172930590485
1999-11-17,1232.6142190063822
1999-11-18,1252.2233485648233
1999-11-19,1257.7628339667287
1999-11-22,1241.162100603293
1999-11-23,1253.0958930889778
1999-11-24,1235.7744346432207
1999-11-25,1220.4240828661837
1999-11-26,1266.842703365324
1999-11-29,1295.757764788678
1999-11-30,1281.5853464192433
1999-12-01,1289.3491668232114
1999-12-02,1312.6878470204956
1999-12-03,1299.2769545421122
1999-12-06,1260.899982585218
1999-12-07,1264.9088460618577
1999-12-08,1239.071460475253
1999-12-09,1245.8887252626917
1999-12-10,1255.5720385766208
1999-12-13,1234.935960427904
1999-12-14,1241.440395098326
1999-12-15,1244.4168944492312
1999-12-16,1226.897609697085
1999-12-17,1229.467483838184
1999-12-20,1229.1577113683018
1999-12-21,1233.7734973536026
1999-12-22,1239.8624034684854
1999-12-23,1227.683614113072
1999-12-24,1211.6348214087627
1999-12-27,1223.1249506032998
1999-12-28,1213.7225357714788
1999-12-29,1210.783975987356
1999-12-30,1207.0196133148409
1999-12-31,1207.0196133148409
2000-01-03,1202.432056235707
2000-01-04,1172.779327749371
2000-01-05,1166.8496741927252
2000-01-06,1140.4413891827348
2000-01-07,1165.3070579921803
2000-01-10,1169.1417722472795
2000-01-11,1171.4475296009418
2000-01-12,1167.015847228348
2000-01-13,1193.7168490401668
2000-01-14,1243.6050256680935
2000-01-17,1284.2502113046944
2000-01-18,1278.5521217910375
2000-01-19,1275.0099106085997
2000-01-20,1281.1800813061868
2000-01-21,1281.1491776669739
2000-01-24,1285.172999757875
2000-01-25,1258.1040659952332
2000-01-26,1265.1219177632297
2000-01-27,1279.5498130113656
2000-01-28,1273.9233359971165
2000-01-31,1287.0884485675772
2000-02-01,1268.4084046653447
2000-02-02,1267.4609841815586
2000-02-03,1255.6394383298118
2000-02-04,1258.9569667441508
2000-02-07,1242.4187217426518
2000-02-08,1217.324046166712
2000-02-09,1208.9845663462113
2000-02-10,1196.9711527191491
2000-02-11,1192.5751699703299
2000-02-14,1191.3000250838927
2000-02-15,1164.9113665897678
2000-02-16,1161.1803742206278
2000-02-17,1166.2805766169593
2000-02-18,1143.6995040893214
2000-02-21,1111.3619273886459
2000-02-22,1095.2209023680257
2000-02-23,1116.798229284369
2000-02-24,1129.1803840736416
2000-02-25,1160.5251886082224
2000-02-28,1184.9319557520912
2000-02-29,1178.6979627975836
2000-03-01,1202.0039239130647
2000-03-02,1201.6760287947316
2000-03-03,1212.3413461233642
2000-03-06,1222.556465252295
2000-03-07,1255.5626217285949
2000-03-08,1235.2000863615324
2000-03-09,1221.3635040707925
2000-03-10,1245.0888445076257
2000-03-13,1246.863186135587
2000-03-14,1250.971707269116
2000-03-15,1223.4999625603234
2000-03-16,1230.7500161172413
2000-03-17,1243.0757751243675
2000-03-20,1236.0735991658185
2000-03-21,1221.555375090192
2000-03-22,1218.6713197252363
2000-03-23,1212.0684423995972
2000-03-24,1234.3413395165044
2000-03-27,1268.8559443675153
2000-03-28,1283.5917927476291
2000-03-29,1328.3849968000789
2000-03-30,1303.4105170151163
2000-03-31,1342.698664197454
2000-04-03,1351.472740086431
2000-04-04,1358.0721454619259
2000-04-05,1359.179113736497
2000-04-06,1364.165312747353
2000-04-07,1356.3768511046967
2000-04-10,1335.2124442454583
2000-04-11,1314.6305998161984
2000-04-12,1354.213119896644
2000-04-13,1361.3757801844354
2000-04-14,1375.0904879684667
2000-04-17,1359.4319867997922
2000-04-18,1376.7729276005632
2000-04-19,1377.3582761373932
2000-04-20,1361.8540218044302
2000-04-21,1336.1351530371526
2000-04-24,1385.5265993383414
2000-04-25,1403.4365792080316
2000-04-26,1396.0069621838559
2000-04-27,1401.8662632005621
2000-04-28,1385.1885625978396
2000-05-01,1396.6583227801043
2000-05-02,1407.8336595442531
2000-05-03,1431.2053548691574
2000-05-04,1443.6923942116518
2000-05-05,1435.4158491530204
2000-05-08,1443.7425056278971
2000-05-09,1426.9660509438277
2000-05-10,1411.186040619556
2000-05-11,1424.4197249240742
2000-05-12,1442.216888525054
2000-05-15,1424.474098118393
2000-05-16,1441.8569196985468
2000-05-17,1458.0425978329079
2000-05-18,1456.5507750909173
2000-05-19,1494.7814780285166
2000-05-22,1461.9997224526098
2000-05-23,1475.6186748522891
2000-05-24,1469.205865277231
2000-05-25,1464.3379526824922
2000-05-26,1426.1125269288407
2000-05-29,1433.086726560292
2000-05-30,1422.5512878198592
2000-05-31,1395.738665873042
2000-06-01,1396.0247821904688
2000-06-02,1367.253620365457
2000-06-05,1382.6123665471453
2000-06-06,1390.2444809983008
2000-06-07,1407.4437395904029
2000-06-08,1415.8469145713389
2000-06-09,1422.2550759221765
2000-06-12,1428.835937505043
2000-06-13,1421.2991850301041
2000-06-14,1407.1994799504864
2000-06-15,1399.724348560346
2000-06-16,1400.8405940073742
2000-06-19,1421.1557638089414
2000-06-20,1445.55254603904
2000-06-21,1470.856279641974
2000-06-22,1481.462031565518
2000-06-23,1488.5299188091553
2000-06-26,1467.013966157705
2000-06-27,1487.115917276766
2000-06-28,1490.8988643496095
2000-06-29,1494.5952883569094
2000-06-30,1480.025194947661
2000-07-03,1506.5019685658865
2000-07-04,1499.9399748547735
2000-07-05,1467.7117114779815
2000-07-06,1472.3143261053233
2000-07-07,1476.918143520315
2000-07-10,1493.1460273265125
2000-07-11,1496.5488899857335
2000-07-12,1494.4938243947838
2000-07-13,1481.3618061631762
2000-07-14,1479.274307025756
2000-07-17,1468.4365855614801
2000-07-18,1452.9881186463565
2000-07-19,1469.2385488711745
2000-07-20,1467.9700168491684
2000-07-21,1426.7680772795416
2000-07-24,1427.3908319172401
2000-07-25,1412.0793577951847
2000-07-26,1401.5113617923446
2000-07-27,1393.3372343341678
2000-07-28,1397.6713297730878
2000-07-31,1393.2869264723793
2000-08-01,1407.2704757962733
2000-08-02,1427.9209206417786
2000-08-03,1441.7082576256278
2000-08-04,1440.717890363279
2000-08-07,1459.7995385903641
2000-08-08,1462.5881796862227
2000-08-09,1495.9498562822782
2000-08-10,1457.9934158516426
2000-08-11,1478.5905914599182
2000-08-14,1458.7773614840696
2000-08-15,1454.190521174231
2000-08-16,1449.9661139478303
2000-08-17,1427.3627583761192
2000-08-18,1450.3066282370528
2000-08-21,1440.964721367955
2000-08-22,1482.6504040105199
2000-08-23,1498.9009582900296
2000-08-24,1491.0137247446332
2000-08-25,1490.3328095476397
2000-08-28,1488.7239103338923
2000-08-29,1497.0164627625036
2000-08-30,1486.7979493124963
2000-08-31,1470.7941273234917
2000-09-01,1465.9581072489987
2000-09-04,1464.2824087613776
2000-09-05,1473.427645106541
2000-09-06,1474.9676909376178
2000-09-07,1513.090017835708
2000-09-08,1526.3450194390398
2000-09-11,1503.7965306962972
2000-09-12,1489.8187763167246
2000-09-13,1491.0120402173784
2000-09-14,1493.5607820535463
2000-09-15,1491.7485369864223
2000-09-18,1511.3356737672893
2000-09-19,1530.9440016019219
2000-09-20,1565.568285202467
2000-09-21,1555.3775216595852
2000-09-22,1466.539284875216
2000-09-25,1496.7505715625496
2000-09-26,1490.0849170849626
2000-09-27,1470.062289474802
2000-09-28,1471.7605768116807
2000-09-29,1491.7975003867796
2000-10-02,1505.6630582755552
2000-10-03,1526.7172725709788
2000-10-04,1527.8832976603865
2000-10-05,1529.9321844491526
2000-10-06,1540.2511824396445
2000-10-09,1539.421667056033
2000-10-10,1555.676767261802
2000-10-11,1542.3861835158627
2000-10-12,1556.555416501989
2000-10-13,1551.8798791471509
2000-10-16,1556.9958520783857
2000-10-17,1551.6588705629483
2000-10-18,1545.561342090679
2000-10-19,1556.9973716134457
2000-10-20,1564.2146006482953
2000-10-23,1568.492165144616
2000-10-24,1571.593257384149
2000-10-25,1576.672870157493
2000-10-26,1587.5017357052063
2000-10-27,1567.8076757366646
2000-10-30,1551.2295157569354
2000-10-31,1548.6325652255828
2000-11-01,1562.0016634630967
2000-11-02,1567.4848073144017
2000-11-03,1575.524435344654
2000-11-06,1600.0658948625164
2000-11-07,1593.6056949742444
2000-11-08,1589.0892323472863
2000-11-09,1561.5656230058487
2000-11-10,1553.1067563689483
2000-11-13,1556.7535449689758
2000-11-14,1556.6890839782977
2000-11-15,1545.8386531160268
2000-11-16,1535.6261890862736
2000-11-17,1548.3939932879314
2000-11-20,1540.6666030015801
2000-11-21,1526.7528002476254
2000-11-22,1532.4863948680945
2000-11-23,1531.867447597918
2000-11-24,1535.7233047176608
2000-11-27,1530.0732387962453
2000-11-28,1516.686476302205
2000-11-29,1496.8348319382121
2000-11-30,1500.9279598173196
2000-12-01,1510.965403134093
2000-12-04,1484.9099656763924
2000-12-05,1475.3308239570829
2000-12-06,1468.356185262048
2000-12-07,1437.2322826412355
2000-12-08,1446.4078138786501
2000-12-11,1490.3779780388536
2000-12-12,1488.4331695768667
2000-12-13,1484.43526673922
2000-12-14,1457.5215879581717
2000-12-15,1431.6770788004183
2000-12-18,1439.31845483612
2000-12-19,1427.5816454577953
2000-12-20,1399.5924221985356
2000-12-21,1392.0977907290542
2000-12-22,1380.034186877157
2000-12-25,1416.9863396821302
2000-12-26,1398.7166916557903
2000-12-27,1396.5915694082812
2000-12-28,1395.851008914612
2000-12-29,1385.2040222100466
2001-01-01,1385.2040222100466
2001-01-02,1369.0939045262282
2001-01-03,1372.801269946336
2001-01-04,1349.4982620142855
2001-01-05,1332.5632235695552
2001-01-08,1334.801214860972
2001-01-09,1319.7805977178389
2001-01-10,1314.389418230403
2001-01-11,1279.4878998921351
2001-01-12,1270.5462826766131
2001-01-15,1260.468915085772
2001-01-16,1263.7154789164986
2001-01-17,1277.0354772475957
2001-01-18,1255.2173903479827
2001-01-19,1264.4593722046168
2001-01-22,1284.5489400432036
2001-01-23,1282.7664115711707
2001-01-24,1294.4618831531316
2001-01-25,1310.2815025481316
2001-01-26,1308.514965042935
2001-01-29,1319.9847419488358
2001-01-30,1307.3343596722389
2001-01-31,1310.6436169330611
2001-02-01,1308.6186849990065
2001-02-02,1309.0006805419084
2001-02-05,1295.2714196251554
2001-02-06,1302.6544744562716
2001-02-07,1296.816875508454
2001-02-08,1307.2774380666306
2001-02-09,1298.2995659765272
2001-02-12,1290.7586198043502
2001-02-13,1299.082641415973
2001-02-14,1323.7392197226886
2001-02-15,1354.4274214789718
2001-02-16,1332.6096085655424
2001-02-19,1310.5446481110005
2001-02-20,1346.939703544441
2001-02-21,1325.8815751696307
2001-02-22,1341.3571031936403
2001-02-23,1346.9292158215842
2001-02-26,1352.5683333388477
2001-02-27,1352.8624960974007
2001-02-28,1331.080474494538
2001-03-01,1309.3628641059674
2001-03-02,1261.04839804469
2001-03-05,1280.386674468038
2001-03-06,1296.2660364134645
2001-03-07,1290.40309067403
2001-03-08,1285.4154478186335
2001-03-09,1288.5836286197912
2001-03-12,1260.4918828639877
2001-03-13,1263.6581812834722
2001-03-14,1256.7761731434186
2001-03-15,1284.9868380027715
2001-03-16,1277.6348844736854
2001-03-19,1289.6738729468411
2001-03-20,1278.280174520692
2001-03-21,1347.330454051307
2001-03-22,1330.217513869852
2001-03-23,1334.5438474332934
2001-03-26,1371.5475455068095
2001-03-27,1369.2285133060122
2001-03-28,1408.2578972012845
2001-03-29,1368.6284037489272
2001-03-30,1343.2797860978637
2001-04-02,1312.4864522631367
2001-04-03,1351.3724196836552
2001-04-04,1352.3726992281656
2001-04-05,1384.3703339941949
2001-04-06,1377.9251617489751
2001-04-09,1346.8107229875636
2001-04-10,1360.94766754418
2001-04-11,1384.060727598989
2001-04-12,1386.8620192613355
2001-04-13,1379.825265921618
2001-04-16,1383.4683717806208
2001-04-17,1395.0808610418173
2001-04-18,1449.067259574943
2001-04-19,1425.0247883550269
2001-04-20,1400.8924169741485
2001-04-23,1425.4722913297912
2001-04-24,1435.8211172380613
2001-04-25,1442.1245026938834
2001-04-26,1443.338814076867
2001-04-27,1457.0429010828836
2001-04-30,1469.8724871494064
2001-05-01,1505.4213784833455
2001-05-02,1501.3586514839437
2001-05-03,1509.7554721230374
2001-05-04,1507.4743840167446
2001-05-07,1514.61854742004
2001-05-08,1503.1589808534936
2001-05-09,1488.7911207050668
2001-05-10,1477.0185167885259
2001-05-11,1490.954028723311
2001-05-14,1472.3968070795815
2001-05-15,1470.5236106665886
2001-05-16,1442.4053310744332
2001-05-17,1469.328549299022
2001-05-18,1464.9220830941617
2001-05-21,1490.672149592392
2001-05-22,1501.4584606795638
2001-05-23,1537.8486989319274
2001-05-24,1540.2418858219085
2001-05-25,1533.5601158805982
2001-05-28,1521.9773088678367
2001-05-29,1550.324153492178
2001-05-30,1534.8629621050034
2001-05-31,1568.631561261287
2001-06-01,1567.1581402889587
2001-06-04,1571.4570835335517
2001-06-05,1558.6673014595137
2001-06-06,1552.663544769314
2001-06-07,1559.629127235191
2001-06-08,1551.4460451294024
2001-06-11,1546.1301364277908
2001-06-12,1506.2267997724994
2001-06-13,1507.3315610129312
2001-06-14,1500.8611163219157
2001-06-15,1493.475836623329
2001-06-18,1486.0207346444458
2001-06-19,1489.1739072344176
2001-06-20,1492.3066414099815
2001-06-21,1500.199891314171
2001-06-22,1513.5015446249924
2001-06-25,1506.7658625889544
2001-06-26,1513.7767605164206
2001-06-27,1501.8104594732088
2001-06-28,1503.0061586493293
2001-06-29,1525.5357823438387
2001-07-02,1524.7185048718216
2001-07-03,1529.8757568904603
2001-07-04,1523.6711957667917
2001-07-05,1537.0329081537573
2001-07-06,1498.7975944621537
2001-07-09,1492.171324355146
2001-07-10,1487.5405726534202
2001-07-11,1473.455523115137
2001-07-12,1508.7222795145715
2001-07-13,1490.5410287196923
2001-07-16,1480.0699785023248
2001-07-17,1474.2542014387975
2001-07-18,1420.5145717435307
2001-07-19,1425.4405933789103
2001-07-20,1424.8537762830867
2001-07-23,1386.983608086032
2001-07-24,1390.2101548774267
2001-07-25,1390.6217507452309
2001-07-26,1395.223492308288
2001-07-27,1413.0950436309242
2001-07-30,1390.889787311903
2001-07-31,1411.8629435753103
2001-08-01,1409.2174106903897
2001-08-02,1426.4638032481691
2001-08-03,1405.0035343348068
2001-08-06,1420.6499676667306
2001-08-07,1442.3023761814004
2001-08-08,1447.625026531612
2001-08-09,1400.1548254805996
2001-08-10,1405.4199000833391
2001-08-13,1386.6591227649833
2001-08-14,1422.131179672914
2001-08-15,1424.000716827474
2001-08-16,1417.7210930024899
2001-08-17,1414.946920969576
2001-08-20,1411.9121144767373
2001-08-21,1425.302506104841
2001-08-22,1423.0030745022805
2001-08-23,1420.6001590018668
2001-08-24,1413.3612825038938
2001-08-27,1415.6731176597248
2001-08-28,1400.9718274098584
2001-08-29,1387.2457794944482
2001-08-30,1365.1539635851584
2001-08-31,1372.1888640024508
2001-09-03,1347.7258120767635
2001-09-04,1383.7756869052378
2001-09-05,1361.9249291880205
2001-09-06,1359.9559198300112
2001-09-07,1337.9593659308764
2001-09-10,1308.2621465100412
2001-09-11,1315.094921564825
2001-09-12,1235.4921096769247
2001-09-13,1267.9840488315358
2001-09-14,1290.5869079789181
2001-09-17,1245.4208214548353
2001-09-18,1265.0249760679355
2001-09-19,1288.3254668786776
2001-09-20,1277.7365211061272
2001-09-21,1264.3474723422398
2001-09-24,1256.1496332669526
2001-09-25,1256.8230557334489
2001-09-26,1238.699397114129
2001-09-27,1221.0688724753174
2001-09-28,1275.7139804522926
2001-10-01,1293.634621983151
2001-10-02,1308.1215736454435
2001-10-03,1287.6269089463437
2001-10-04,1311.121395617563
2001-10-05,1295.398397124022
2001-10-08,1299.671755274854
2001-10-09,1285.3978712115288
2001-10-10,1285.5267961067148
2001-10-11,1309.3289688420625
2001-10-12,1305.3249737338258
2001-10-15,1302.6139175262037
2001-10-16,1315.9389202754408
2001-10-17,1314.25877944485
2001-10-18,1296.3400668286788
2001-10-19,1305.7908794808266
2001-10-22,1307.4949747313456
2001-10-23,1323.1968368008854
2001-10-24,1318.3276067903919
2001-10-25,1330.804294650207
2001-10-26,1321.058183759154
2001-10-29,1289.9981854390048
2001-10-30,1285.5600779185781
2001-10-31,1289.6209360624127
2001-11-01,1279.2080726426236
2001-11-02,1270.0404076305915
2001-11-05,1282.0197421520547
2001-11-06,1291.0230015326174
2001-11-07,1261.4139454829026
2001-11-08,1283.6998002613784
2001-11-09,1274.0064786981636
2001-11-12,1265.5653038957087
2001-11-13,1263.7324264299289
2001-11-14,1248.8773183851995
2001-11-15,1258.0825071968022
2001-11-16,1225.8075583241716
2001-11-19,1234.8211877140445
2001-11-20,1242.3986743425594
2001-11-21,1257.4463980575233
2001-11-22,1248.1390366008839
2001-11-23,1246.0356127309624
2001-11-26,1258.8459253736444
2001-11-27,1248.054482502345
2001-11-28,1232.2329640137239
2001-11-29,1236.2048671657574
2001-11-30,1246.595982811812
2001-12-03,1213.8455641338344
2001-12-04,1209.063045162506
2001-12-05,1221.9132310905768
2001-12-06,1204.7118791843725
2001-12-07,1180.7458228799605
2001-12-10,1159.3570686429432
2001-12-11,1160.1087041942947
2001-12-12,1175.653819706227
2001-12-13,1147.4718068763218
2001-12-14,1138.9503299792057
2001-12-17,1106.0803509275638
2001-12-18,1104.9617151419059
2001-12-19,1112.8437370268573
2001-12-20,1131.5415061092342
2001-12-21,1141.1237188000457
2001-12-24,1149.0329261885024
2001-12-25,1149.323928855596
2001-12-26,1132.9828220601912
2001-12-27,1136.9539647404988
2001-12-28,1163.9040860376797
2001-12-31,1153.893713853248
2002-01-01,1153.893713853248
2002-01-02,1127.1041267895464
2002-01-03,1135.576376848403
2002-01-04,1142.3006832012045
2002-01-07,1148.473367044394
2002-01-08,1118.1522424534635
2002-01-09,1108.72874398471
2002-01-10,1089.1469255370225
2002-01-11,1083.9969948306673
2002-01-14,1082.508051845802
2002-01-15,1080.9078987399118
2002-01-16,1100.375516045302
2002-01-17,1104.0173201046694
2002-01-18,1118.3454798472128
2002-01-21,1124.9822227590573
2002-01-22,1090.8399290798886
2002-01-23,1080.2759655652667
2002-01-24,1081.668998468125
2002-01-25,1093.757950963497
2002-01-28,1114.3039039582814
2002-01-29,1098.8499242377268
2002-01-30,1094.942783431121
2002-01-31,1098.289968714864
2002-02-01,1080.4602208448787
2002-02-04,1069.436835831388
2002-02-05,1049.5495212944363
2002-02-06,1047.3554704023763
2002-02-07,1065.92422695118
2002-02-08,1067.4089524764122
2002-02-11,1070.3490398602346
2002-02-12,1090.3810155281924
2002-02-13,1103.0478405032532
2002-02-14,1106.7674261086418
2002-02-15,1101.6680754451643
2002-02-18,1105.4541947924993
2002-02-19,1064.9353408362479
2002-02-20,1070.11278690507
2002-02-21,1094.5542915729693
2002-02-22,1093.3507496112354
2002-02-25,1096.57596832562
2002-02-26,1089.4451371426221
2002-02-27,1125.7102476580765
2002-02-28,1134.866819032981
2002-03-01,1159.3655190976745
2002-03-04,1210.6412210485566
2002-03-05,1199.724337448666
2002-03-06,1193.5455452012793
2002-03-07,1235.309525164333
2002-03-08,1254.2645222779151
2002-03-11,1278.0998324422362
2002-03-12,1252.2351095073332
2002-03-13,1220.066791512431
2002-03-14,1225.8568598272325
2002-03-15,1231.7906533936532
2002-03-18,1207.6950955743007
2002-03-19,1218.695781471724
2002-03-20,1201.9482991317202
2002-03-21,1200.2445167986257
2002-03-22,1176.0059049048566
2002-03-25,1181.1434574539958
2002-03-26,1182.5870182066542
2002-03-27,1199.0791285455957
2002-03-28,1207.8012018879824
2002-03-29,1181.9086799193558
2002-04-01,1153.810433473207
2002-04-02,1165.7453580441327
2002-04-03,1189.6308736926073
2002-04-04,1197.638037185965
2002-04-05,1210.4217434991906
2002-04-08,1216.8602314769018
2002-04-09,1205.9393993949982
2002-04-10,1221.3138542573186
2002-04-11,1190.226774316425
2002-04-12,1176.3246335774961
2002-04-15,1184.4951693160551
2002-04-16,1192.8916164752454
2002-04-17,1197.249952085902
2002-04-18,1206.7720186203146
2002-04-19,1208.5094486585176
2002-04-22,1218.4873891542816
2002-04-23,1220.3141752151162
2002-04-24,1213.5241372124492
2002-04-25,1211.3716867526043
2002-04-26,1204.5886873234929
2002-04-29,1198.6468093468447
2002-04-30,1198.3371118458836
2002-05-01,1202.7292245435717
2002-05-02,1212.2557190375694
2002-05-03,1208.210248420849
2002-05-06,1200.4056572930574
2002-05-07,1203.3899799772255
2002-05-08,1211.360245097312
2002-05-09,1214.992888074968
2002-05-10,1208.2019991665961
2002-05-13,1203.5807894683173
2002-05-14,1199.044223602568
2002-05-15,1211.985053986673
2002-05-16,1230.29879013372
2002-05-17,1236.1172946904987
2002-05-20,1247.2680497919653
2002-05-21,1267.9516504366602
2002-05-22,1282.2894497959796
2002-05-23,1303.9836222591537
2002-05-24,1306.2609972235305
