Date,FRANCE HIGH DIVIDEND YIELD
1999-06-11,1362.9415364671115
1999-06-14,1352.9103278716248
1999-06-15,1375.3196757977087
1999-06-16,1401.078156379265
1999-06-17,1402.127814326884
1999-06-18,1416.671251600347
1999-06-21,1392.9871893465074
1999-06-22,1370.3851758998294
1999-06-23,1365.0023545189363
1999-06-24,1346.0046087852043
1999-06-25,1321.519231516423
1999-06-28,1329.2383142784408
1999-06-29,1344.430598227831
1999-06-30,1356.6342445460523
1999-07-01,1389.1722085140113
1999-07-02,1376.6810272389118
1999-07-05,1442.6862196784102
1999-07-06,1458.6447012583542
1999-07-07,1444.6605849310233
1999-07-08,1438.2975153526666
1999-07-09,1444.125914270091
1999-07-12,1456.177203253252
1999-07-13,1430.704442555793
1999-07-14,1430.7044425557933
1999-07-15,1460.0898522946297
1999-07-16,1464.3150106606988
1999-07-19,1459.6003353472026
1999-07-20,1434.8089748805764
1999-07-21,1414.9575218302823
1999-07-22,1394.8113034489647
1999-07-23,1385.5378387985338
1999-07-26,1346.853848560482
1999-07-27,1373.6691966609822
1999-07-28,1373.5451568861597
1999-07-29,1355.9118253292945
1999-07-30,1391.442222515291
1999-08-02,1398.478333938007
1999-08-03,1403.2316849923352
1999-08-04,1393.9199517112977
1999-08-05,1372.5827481309027
1999-08-06,1367.3193498673434
1999-08-09,1406.2028201359624
1999-08-10,1407.8790684422543
1999-08-11,1415.159230573912
1999-08-12,1463.1743072452446
1999-08-13,1468.3753673828187
1999-08-16,1470.0529673840124
1999-08-17,1463.9825574313288
1999-08-18,1471.0644336881885
1999-08-19,1436.4837758029257
1999-08-20,1449.003111307682
1999-08-23,1445.3266235898911
1999-08-24,1465.4078628689824
1999-08-25,1498.5646890416017
1999-08-26,1481.8472496858028
1999-08-27,1474.7648251287098
1999-08-30,1472.4433093313216
1999-08-31,1442.938967414641
1999-09-01,1470.012784751433
1999-09-02,1454.1827963658932
1999-09-03,1471.3049158631434
1999-09-06,1474.936130293395
1999-09-07,1482.3461210676974
1999-09-08,1486.4131828416475
1999-09-09,1502.717522791244
1999-09-10,1529.1624372260453
1999-09-13,1529.0439726164705
1999-09-14,1536.6213405285755
1999-09-15,1499.946175598472
1999-09-16,1484.5842529437336
1999-09-17,1465.9102609229278
1999-09-20,1467.9180582560277
1999-09-21,1434.8641067939209
1999-09-22,1439.954706358808
1999-09-23,1417.8010059070443
1999-09-24,1399.8011006718775
1999-09-27,1431.8886128322042
1999-09-28,1431.8139478211235
1999-09-29,1421.3713698077045
1999-09-30,1440.3962918313991
1999-10-01,1439.814041403455
1999-10-04,1449.467007741798
1999-10-05,1421.6121150741703
1999-10-06,1426.5982960388114
1999-10-07,1434.3574171100747
1999-10-08,1411.898546434643
1999-10-11,1401.1724019030173
1999-10-12,1401.9102992416724
1999-10-13,1417.7098772460206
1999-10-14,1429.932216584098
1999-10-15,1395.4185240712347
1999-10-18,1397.9391383239447
1999-10-19,1418.0120409826163
1999-10-20,1421.8877308464607
1999-10-21,1430.4449254689355
1999-10-22,1469.422915595561
1999-10-25,1462.8282719846518
1999-10-26,1482.0800433961995
1999-10-27,1471.6823944250928
1999-10-28,1494.6786740229247
1999-10-29,1490.6905928612343
1999-11-01,1490.690592861234
1999-11-02,1477.9235382382574
1999-11-03,1463.5590326509225
1999-11-04,1456.1027911724786
1999-11-05,1436.9849049649094
1999-11-08,1457.5977595455163
1999-11-09,1464.5209515528588
1999-11-10,1482.368261468884
1999-11-11,1499.8973796766707
1999-11-12,1515.3567315890486
1999-11-15,1529.3724534069056
1999-11-16,1523.8268923038188
1999-11-17,1552.2322314364274
1999-11-18,1560.5445395428824
1999-11-19,1537.9796893459377
1999-11-22,1498.9956809391927
1999-11-23,1497.2407938971082
1999-11-24,1518.116718701165
1999-11-25,1546.7787548741992
1999-11-26,1548.4386958906598
1999-11-29,1552.4044982258545
1999-11-30,1531.055909372148
1999-12-01,1536.0580596787624
1999-12-02,1538.2515079835441
1999-12-03,1537.3500628253253
1999-12-06,1530.7198926675435
1999-12-07,1523.5719775057175
1999-12-08,1523.2745162113192
1999-12-09,1546.4372455496136
1999-12-10,1550.7124281887145
1999-12-13,1560.7176194898614
1999-12-14,1571.8488611581847
1999-12-15,1597.4708846853791
1999-12-16,1608.768328308669
1999-12-17,1585.4397018305308
1999-12-20,1576.006987826602
1999-12-21,1573.1225841299806
1999-12-22,1571.5339638180544
1999-12-23,1593.8083604572466
1999-12-24,1614.3904805324628
1999-12-27,1584.5377877913882
1999-12-28,1591.1965715352537
1999-12-29,1597.3403616663406
1999-12-30,1617.1828113040378
1999-12-31,1617.1828113040378
2000-01-03,1619.6900073447678
2000-01-04,1574.8511465715094
2000-01-05,1548.9551704941239
2000-01-06,1543.060646950097
2000-01-07,1552.0214943725202
2000-01-10,1553.6490099109978
2000-01-11,1533.8815208693727
2000-01-12,1525.9769387356857
2000-01-13,1530.2318883582766
2000-01-14,1554.9746774290336
2000-01-17,1563.862443384691
2000-01-18,1513.0502224733475
2000-01-19,1539.695877766582
2000-01-20,1543.561906457674
2000-01-21,1536.5793547274939
2000-01-24,1548.4397609495704
2000-01-25,1521.6260577111264
2000-01-26,1515.5313553588444
2000-01-27,1520.0916651472337
2000-01-28,1530.9611987929309
2000-01-31,1505.2796974808941
2000-02-01,1519.7566657111886
2000-02-02,1552.8057589884488
2000-02-03,1559.1437223530074
2000-02-04,1565.5668472645352
2000-02-07,1554.9078478572037
2000-02-08,1578.7705221285419
2000-02-09,1580.8223926613277
2000-02-10,1559.4573719918683
2000-02-11,1555.9094693601244
2000-02-14,1549.9039182619442
2000-02-15,1545.5589144732348
2000-02-16,1566.7278302889263
2000-02-17,1590.0102880432503
2000-02-18,1569.8060808691034
2000-02-21,1537.2779725648522
2000-02-22,1535.4038140265063
2000-02-23,1538.419574617573
2000-02-24,1535.2621924054242
2000-02-25,1544.6509279620984
2000-02-28,1533.8364015713485
2000-02-29,1547.4312869175697
2000-03-01,1562.9961028981024
2000-03-02,1559.0675999691678
2000-03-03,1567.9351772867333
2000-03-06,1597.2810893949845
2000-03-07,1594.5261683330773
2000-03-08,1605.7427717704186
2000-03-09,1588.6309964663587
2000-03-10,1583.7401409393244
2000-03-13,1553.190358626589
2000-03-14,1582.4342208420442
2000-03-15,1574.8203648560896
2000-03-16,1626.1777072053594
2000-03-17,1601.7249790516985
2000-03-20,1590.4170844515413
2000-03-21,1600.3419518222545
2000-03-22,1583.9301493239518
2000-03-23,1562.8434237681356
2000-03-24,1560.2975891835667
2000-03-27,1565.6183079622142
2000-03-28,1580.5900737983816
2000-03-29,1603.8942035195967
2000-03-30,1620.5473674317166
2000-03-31,1627.6292714152974
2000-04-03,1632.8964081585734
2000-04-04,1722.8956262527868
2000-04-05,1677.8436471555412
2000-04-06,1686.8720368795152
2000-04-07,1669.2395265274026
2000-04-10,1640.4886339556351
2000-04-11,1650.9581540530726
2000-04-12,1657.8574000194
2000-04-13,1676.4071054550761
2000-04-14,1658.344908213174
2000-04-17,1637.9925311027134
2000-04-18,1643.1252291791034
2000-04-19,1615.7815202447302
2000-04-20,1633.3278388513124
2000-04-21,1633.3278388513122
2000-04-24,1633.3278388513113
2000-04-25,1683.691908751809
2000-04-26,1696.3694631548133
2000-04-27,1682.2736456650675
2000-04-28,1702.4194877770378
2000-05-01,1702.4194877770378
2000-05-02,1721.0871102063165
2000-05-03,1697.3896609548726
2000-05-04,1720.0263351393864
2000-05-05,1715.8631555095424
2000-05-08,1723.6021053734971
2000-05-09,1725.0008545809144
2000-05-10,1748.707015836844
2000-05-11,1765.1966820642754
2000-05-12,1778.7943300912368
2000-05-15,1771.2630748776044
2000-05-16,1794.7201818576718
2000-05-17,1775.781085531161
2000-05-18,1804.8741488970948
2000-05-19,1774.7116492797234
2000-05-22,1772.6861378020483
2000-05-23,1760.5289682206082
2000-05-24,1706.4663474126728
2000-05-25,1723.013281878189
2000-05-26,1687.1560792011107
2000-05-29,1711.861205353656
2000-05-30,1717.32678028788
2000-05-31,1757.1619417481697
2000-06-01,1770.6707696763538
2000-06-02,1772.3454944302653
2000-06-05,1777.12289852171
2000-06-06,1783.133584649415
2000-06-07,1777.3303910431575
2000-06-08,1760.5701116569091
2000-06-09,1760.711145986642
2000-06-12,1760.7111459866428
2000-06-13,1773.276627141637
2000-06-14,1782.8454541577846
2000-06-15,1764.7883057636172
2000-06-16,1761.8028231896124
2000-06-19,1774.871746113636
2000-06-20,1770.399523876871
2000-06-21,1757.8976820497016
2000-06-22,1761.0850170437916
2000-06-23,1758.0716037519514
2000-06-26,1764.8516815185342
2000-06-27,1761.6921106859604
2000-06-28,1778.9129422390663
2000-06-29,1761.2906754280793
2000-06-30,1764.4814396982617
2000-07-03,1792.1518913875218
2000-07-04,1807.2488011012795
2000-07-05,1784.26335689687
2000-07-06,1780.774318670527
2000-07-07,1791.450785988382
2000-07-10,1791.2582134315846
2000-07-11,1805.0364930112428
2000-07-12,1803.4845111984612
2000-07-13,1804.6466973771664
2000-07-14,1804.6466973771671
2000-07-17,1803.5632666935412
2000-07-18,1795.2380439247472
2000-07-19,1785.6134704427618
2000-07-20,1800.578314043938
2000-07-21,1774.1005004835604
2000-07-24,1777.8971894646684
2000-07-25,1770.194002621317
2000-07-26,1780.825670976543
2000-07-27,1787.4997099393102
2000-07-28,1791.7903801582602
2000-07-31,1812.9993712850803
2000-08-01,1807.2960964636268
2000-08-02,1817.286802110835
2000-08-03,1789.7620289003378
2000-08-04,1811.0556001357552
2000-08-07,1829.3380300722808
2000-08-08,1841.3065620723908
2000-08-09,1843.4258556475284
2000-08-10,1835.8894023222374
2000-08-11,1857.6735384026454
2000-08-14,1862.7016992396984
2000-08-15,1887.5174653817066
2000-08-16,1891.4429150735923
2000-08-17,1890.186245752295
2000-08-18,1895.5039367462966
2000-08-21,1894.0331136997938
2000-08-22,1883.2834528780118
2000-08-23,1889.1178765733666
2000-08-24,1859.1753548568418
2000-08-25,1869.9160287138411
2000-08-28,1869.2420318378242
2000-08-29,1885.70278846839
2000-08-30,1874.584371841058
2000-08-31,1841.132296655011
2000-09-01,1879.5088449630266
2000-09-04,1904.973828023917
2000-09-05,1900.6708136553455
2000-09-06,1912.0196484732446
2000-09-07,1922.5771182201493
2000-09-08,1898.08364082655
2000-09-11,1927.298708298892
2000-09-12,1928.518906749461
2000-09-13,1895.172575721999
2000-09-14,1876.5860227873304
2000-09-15,1894.640615400192
2000-09-18,1880.8513337174281
2000-09-19,1858.803590391923
2000-09-20,1834.655848956617
2000-09-21,1794.6682383723469
2000-09-22,1779.0799359020793
2000-09-25,1769.0506763698222
2000-09-26,1777.8710214586765
2000-09-27,1778.1141256062542
2000-09-28,1785.7241641948133
2000-09-29,1784.9281340380421
2000-10-02,1813.4004096934152
2000-10-03,1812.8763884191817
2000-10-04,1782.205807139815
2000-10-05,1801.7699530587092
2000-10-06,1819.1375887363588
2000-10-09,1787.8071439616224
2000-10-10,1810.750502504159
2000-10-11,1762.1658464258671
2000-10-12,1783.1627237695109
2000-10-13,1780.3238527606093
2000-10-16,1759.4593664577956
2000-10-17,1768.1402422480041
2000-10-18,1753.442330120509
2000-10-19,1771.4688595478922
2000-10-20,1772.95971313574
2000-10-23,1791.3190502273221
2000-10-24,1809.9526391146476
2000-10-25,1809.0515856400827
2000-10-26,1785.8328623698694
2000-10-27,1773.4637388228614
2000-10-30,1792.9214127521464
2000-10-31,1842.584319945316
2000-11-01,1848.0582738690691
2000-11-02,1840.6941905725853
2000-11-03,1825.5661038766532
2000-11-06,1811.293706422585
2000-11-07,1834.5837112189893
2000-11-08,1831.9147373063065
2000-11-09,1818.7629679566617
2000-11-10,1809.55746021038
2000-11-13,1803.4202790695665
2000-11-14,1828.7355214119232
2000-11-15,1836.692883145678
2000-11-16,1828.8143518452202
2000-11-17,1809.7427767914935
2000-11-20,1792.1840969532939
2000-11-21,1809.48948133646
2000-11-22,1772.6449597930202
2000-11-23,1797.7827354616973
2000-11-24,1820.91757070635
2000-11-27,1821.7143321178705
2000-11-28,1815.8820301530059
2000-11-29,1810.0596249585888
2000-11-30,1789.347304965201
2000-12-01,1789.3568903032206
2000-12-04,1749.9236786606848
2000-12-05,1779.8957657804444
2000-12-06,1751.578940469526
2000-12-07,1772.0374241580505
2000-12-08,1738.6793498476989
2000-12-11,1752.2315654367715
2000-12-12,1757.344415113114
2000-12-13,1769.4597002008002
2000-12-14,1734.174545564699
2000-12-15,1731.3543801860678
2000-12-18,1757.2731819321766
2000-12-19,1786.061058118856
2000-12-20,1748.021193174434
2000-12-21,1754.961066437157
2000-12-22,1770.8234551472397
2000-12-25,1770.8234551472397
2000-12-26,1770.8234551472399
2000-12-27,1797.1526860676631
2000-12-28,1811.9844647803636
2000-12-29,1814.2071265003563
2001-01-01,1814.2071265003563
2001-01-02,1800.752120912532
2001-01-03,1780.6469734634886
2001-01-04,1784.786942495233
2001-01-05,1792.9418211087257
2001-01-08,1807.6512291926838
2001-01-09,1792.8232884027987
2001-01-10,1774.0821246024532
2001-01-11,1797.8826045803619
2001-01-12,1807.9585907923747
2001-01-15,1817.4889271614938
2001-01-16,1787.2771991729267
2001-01-17,1788.1512266214008
2001-01-18,1767.8537233241996
2001-01-19,1746.8029891353774
2001-01-22,1767.2767385083596
2001-01-23,1757.3741424438822
2001-01-24,1781.5860798960396
2001-01-25,1804.5039762199754
2001-01-26,1804.0999645044171
2001-01-29,1805.3956075421925
2001-01-30,1804.28428491399
2001-01-31,1816.3728028987312
2001-02-01,1788.4431642871468
2001-02-02,1792.533582242929
2001-02-05,1807.6401184436038
2001-02-06,1817.1354382755599
2001-02-07,1801.6189421357021
2001-02-08,1811.682931956777
2001-02-09,1812.624394111007
2001-02-12,1817.408164856721
2001-02-13,1815.6529192012215
2001-02-14,1817.3702823698695
2001-02-15,1819.0855137061228
2001-02-16,1802.5495425452125
2001-02-19,1811.7064272484022
2001-02-20,1807.2423668595793
2001-02-21,1793.0107150083
2001-02-22,1779.175974971117
2001-02-23,1762.3631184927126
2001-02-26,1776.3523203030134
2001-02-27,1781.8633009723
2001-02-28,1773.6264477885543
2001-03-01,1785.436937294901
2001-03-02,1765.6693729095448
2001-03-05,1774.8317655992178
2001-03-06,1768.1497262684302
2001-03-07,1787.8394463813902
2001-03-08,1789.8193113029668
2001-03-09,1787.3919652866878
2001-03-12,1764.2372112434252
2001-03-13,1731.1630968624734
2001-03-14,1710.3242905243007
2001-03-15,1744.6382843537049
2001-03-16,1724.4960322814718
2001-03-19,1716.5668136666068
2001-03-20,1731.4248353550677
2001-03-21,1714.083013357744
2001-03-22,1651.9418078505557
2001-03-23,1663.864413392547
2001-03-26,1702.4981310431049
2001-03-27,1744.6127418941114
2001-03-28,1729.9950088769972
2001-03-29,1744.3708378198526
2001-03-30,1757.1248738905244
2001-04-02,1764.0673588152501
2001-04-03,1716.1309519785739
2001-04-04,1736.0019197633928
2001-04-05,1744.6572202688276
2001-04-06,1752.6288993413625
2001-04-09,1760.789172533647
2001-04-10,1787.134253936358
2001-04-11,1790.749431488951
2001-04-12,1802.982621640325
2001-04-13,1802.982621640325
2001-04-16,1802.9826216403253
2001-04-17,1807.34116323491
2001-04-18,1821.489390581556
2001-04-19,1818.1947426883812
2001-04-20,1812.2621527319307
2001-04-23,1807.325630960973
2001-04-24,1824.2498858595063
2001-04-25,1825.9482451522128
2001-04-26,1838.4898499549124
2001-04-27,1873.025697719406
2001-04-30,1869.9491361218966
2001-05-01,1869.9491361218973
2001-05-02,1835.672659869745
2001-05-03,1805.502624037756
2001-05-04,1820.2746199630812
2001-05-07,1838.2676715542982
2001-05-08,1846.7064655660372
2001-05-09,1841.624110787016
2001-05-10,1878.6626252532549
2001-05-11,1871.6980274672837
2001-05-14,1865.493605009534
2001-05-15,1894.5699554210973
2001-05-16,1896.2765931038223
2001-05-17,1910.0294929457198
2001-05-18,1937.1422918742733
2001-05-21,1944.7829929147765
2001-05-22,1939.7137627764866
2001-05-23,1929.117417423057
2001-05-24,1943.6663516096578
2001-05-25,1929.3559070668844
2001-05-28,1938.7836536980628
2001-05-29,1936.2498965458578
2001-05-30,1919.924436531069
2001-05-31,1922.472372252825
2001-06-01,1933.1086809408278
2001-06-04,1933.1086809408278
2001-06-05,1962.8959839192323
2001-06-06,1945.3102796654275
2001-06-07,1937.0115317404222
2001-06-08,1936.9776118977693
2001-06-11,1934.9489476441906
2001-06-12,1914.4402242936264
2001-06-13,1932.2344457496501
2001-06-14,1912.6098590459403
2001-06-15,1912.5277040754788
2001-06-18,1868.3173480143919
2001-06-19,1893.080754285437
2001-06-20,1890.9396217890987
2001-06-21,1881.2860492920272
2001-06-22,1895.968078102755
2001-06-25,1915.4398747844677
2001-06-26,1882.1365902870189
2001-06-27,1875.593449624649
2001-06-28,1872.016771260666
2001-06-29,1892.7849997218161
2001-07-02,1896.0360844050701
2001-07-03,1873.087134060418
2001-07-04,1884.4206547311237
2001-07-05,1886.1729244418775
2001-07-06,1859.2600620427631
2001-07-09,1864.367823364335
2001-07-10,1838.4079010100836
2001-07-11,1820.4849005344183
2001-07-12,1828.3620268487264
2001-07-13,1855.260482822497
2001-07-16,1849.509966141311
2001-07-17,1836.8514069631894
2001-07-18,1783.719377476332
2001-07-19,1802.8855456955025
2001-07-20,1803.8775071407822
2001-07-23,1811.6091987129912
2001-07-24,1784.2074813555134
2001-07-25,1753.875599335207
2001-07-26,1783.2398393780898
2001-07-27,1813.3651546057492
2001-07-30,1834.4305061267476
2001-07-31,1847.4591437649813
2001-08-01,1855.0392494705466
2001-08-02,1846.0325448146714
2001-08-03,1837.1898332569754
2001-08-06,1839.2485438501135
2001-08-07,1846.1701006207977
2001-08-08,1840.1410674286917
2001-08-09,1817.3225217780323
2001-08-10,1806.5280818095594
2001-08-13,1840.4716838037589
2001-08-14,1853.59148840084
2001-08-15,1858.2532372411954
2001-08-16,1853.8167787769364
2001-08-17,1827.4404491139874
2001-08-20,1832.1083906864512
2001-08-21,1840.2566220965182
2001-08-22,1845.6909758303427
2001-08-23,1850.2433643496684
2001-08-24,1875.0511378826036
2001-08-27,1871.5385241935094
2001-08-28,1843.002042716168
2001-08-29,1852.0993346921396
2001-08-30,1819.7875336824363
2001-08-31,1838.9370196765424
2001-09-03,1823.1525286949218
2001-09-04,1836.026482515933
2001-09-05,1824.9472609106044
2001-09-06,1818.2530038046275
2001-09-07,1788.3762894197152
2001-09-10,1768.9537789370747
2001-09-11,1683.3865471345334
2001-09-12,1690.7192966146897
2001-09-13,1686.64941028964
2001-09-14,1619.5648562515403
2001-09-17,1643.2132006533445
2001-09-18,1646.0285447887807
2001-09-19,1589.8949020823836
2001-09-20,1511.8216950742058
2001-09-21,1467.4138614690676
2001-09-24,1534.1029980892588
2001-09-25,1557.3707467363042
2001-09-26,1595.0603086587073
2001-09-27,1624.2334905516275
2001-09-28,1640.299549261453
2001-10-01,1613.7046934116322
2001-10-02,1644.7405984797906
2001-10-03,1631.789189967485
2001-10-04,1687.854136094582
2001-10-05,1685.0471364972097
2001-10-08,1683.5115436863305
2001-10-09,1682.0804659173778
2001-10-10,1725.091962962684
2001-10-11,1730.6255999366265
2001-10-12,1737.7282510202112
2001-10-15,1698.5250645899434
2001-10-16,1709.0140707910023
2001-10-17,1728.9819854089837
2001-10-18,1701.546239765662
2001-10-19,1668.9929295665877
2001-10-22,1691.2302880965196
2001-10-23,1720.1671515345502
2001-10-24,1720.0473900287695
2001-10-25,1702.3843878751188
2001-10-26,1737.8613075099115
2001-10-29,1721.1853217828957
2001-10-30,1681.6129579349376
2001-10-31,1704.2346166272678
2001-11-01,1703.6897732116247
2001-11-02,1700.8720404293454
2001-11-05,1722.6553388874743
2001-11-06,1701.6828706786575
2001-11-07,1706.2074148790962
2001-11-08,1732.5949334145637
2001-11-09,1722.8210072327001
2001-11-12,1685.5960786017376
2001-11-13,1741.1493971368218
2001-11-14,1721.6822980630336
2001-11-15,1692.3733773686006
2001-11-16,1705.5631529604675
2001-11-19,1722.5040683741577
2001-11-20,1727.2993229454921
2001-11-21,1739.0678081502854
2001-11-22,1749.595957672117
2001-11-23,1743.3296775888339
2001-11-26,1721.4662354270035
2001-11-27,1703.405924081618
2001-11-28,1694.3209460350022
2001-11-29,1697.1242506518176
2001-11-30,1696.6388244428713
2001-12-03,1700.7598632912423
2001-12-04,1722.590301163252
2001-12-05,1774.1253340522892
2001-12-06,1778.6607419469829
2001-12-07,1766.3684042988418
2001-12-10,1741.6975737653236
2001-12-11,1744.9006425754503
2001-12-12,1738.10128716891
2001-12-13,1705.0492315577658
2001-12-14,1685.4526935607441
2001-12-17,1741.2001259589942
2001-12-18,1739.8015867227818
2001-12-19,1733.1623858624341
2001-12-20,1727.0875798272843
2001-12-21,1749.6681339624108
2001-12-24,1751.5782913486173
2001-12-25,1751.5782913486178
2001-12-26,1751.5782913486182
2001-12-27,1777.8049745592741
2001-12-28,1796.970339797712
2001-12-31,1796.9703397977123
2002-01-01,1796.9703397977123
2002-01-02,1777.1399272017031
2002-01-03,1806.7396055858453
2002-01-04,1819.6594581175925
2002-01-07,1796.17141246141
2002-01-08,1788.21891084683
2002-01-09,1798.6887338516922
2002-01-10,1775.8897728749694
2002-01-11,1790.0116860223989
2002-01-14,1755.6440710295053
2002-01-15,1775.0726843672321
2002-01-16,1743.091154646762
2002-01-17,1770.1108562916202
2002-01-18,1758.764778979488
2002-01-21,1749.4967906663912
2002-01-22,1760.0575298219203
2002-01-23,1780.7620243466295
2002-01-24,1791.3310568419092
2002-01-25,1795.91571549883
2002-01-28,1823.793637438897
2002-01-29,1786.132913720229
2002-01-30,1763.333700405128
2002-01-31,1799.206330826672
2002-02-01,1809.2815157842547
2002-02-04,1788.8570664358742
2002-02-05,1755.8212186318663
2002-02-06,1752.3654572596774
2002-02-07,1764.1861032554361
2002-02-08,1762.6727269059872
2002-02-11,1774.687836558096
2002-02-12,1776.308858185591
2002-02-13,1777.5247323020715
2002-02-14,1799.9121782491293
2002-02-15,1784.329046470633
2002-02-18,1779.84701733279
2002-02-19,1742.37944788763
2002-02-20,1732.7417216633385
2002-02-21,1765.6259769610997
2002-02-22,1755.353778466109
2002-02-25,1775.8560278327352
2002-02-26,1789.9487298794922
2002-02-27,1821.5719557890611
2002-02-28,1832.2187478331691
2002-03-01,1833.3037963978445
2002-03-04,1857.7290830273334
2002-03-05,1850.5286177191056
2002-03-06,1854.7122055414743
2002-03-07,1865.679270717235
2002-03-08,1872.1370564463452
2002-03-11,1866.6100907204798
2002-03-12,1861.633938924334
2002-03-13,1848.528491476379
2002-03-14,1851.8622993807085
2002-03-15,1858.523848087485
2002-03-18,1866.5170188200532
2002-03-19,1879.2248493795819
2002-03-20,1874.4120855367407
2002-03-21,1862.6937972226585
2002-03-22,1871.6464724053608
2002-03-25,1860.076827674133
2002-03-26,1879.1962712553718
2002-03-27,1889.4337298960586
2002-03-28,1916.3344330378172
2002-03-29,1916.3344330378172
2002-04-01,1916.334433037817
2002-04-02,1902.3095176519996
2002-04-03,1911.1129364301655
2002-04-04,1874.3920173109761
2002-04-05,1866.3475268379505
2002-04-08,1842.2672023783002
2002-04-09,1845.999146358804
2002-04-10,1863.5029913076971
2002-04-11,1840.3231533562082
2002-04-12,1840.9221410071875
2002-04-15,1856.5113019600772
2002-04-16,1889.4062938862548
2002-04-17,1889.1652376936534
2002-04-18,1898.6960556652427
2002-04-19,1910.6628686283093
2002-04-22,1898.2914958914785
2002-04-23,1892.0022780374866
2002-04-24,1876.9042559343247
2002-04-25,1849.1986502819361
2002-04-26,1851.5062361604912
2002-04-29,1847.894356388772
2002-04-30,1857.833584164634
2002-05-01,1857.8335841646328
2002-05-02,1858.88753517115
2002-05-03,1857.979630317701
2002-05-06,1850.3968820337009
2002-05-07,1832.8762142010667
2002-05-08,1871.642945379949
2002-05-09,1864.0177265001248
2002-05-10,1842.2905190535203
2002-05-13,1860.0226111912068
2002-05-14,1885.8307480479775
2002-05-15,1893.1156885219502
2002-05-16,1885.50734931511
2002-05-17,1880.543872398888
2002-05-20,1867.5156295082936
2002-05-21,1868.9088777212548
