Date,AUSTRALIA HIGH DIVIDEND YIELD
1999-08-04,1298.3549782590044
1999-08-05,1302.4260366795531
1999-08-06,1307.3592029633962
1999-08-09,1303.2877510002743
1999-08-10,1287.4564225247066
1999-08-11,1280.639472781001
1999-08-12,1288.8916888355914
1999-08-13,1332.3091580835664
1999-08-16,1350.60280715318
1999-08-17,1330.3876045344084
1999-08-18,1343.3354569211808
1999-08-19,1305.7877347326032
1999-08-20,1300.6324544396145
1999-08-23,1327.7375667106708
1999-08-24,1336.9615598538032
1999-08-25,1325.7575570467716
1999-08-26,1327.6822532079107
1999-08-27,1311.4832485359336
1999-08-30,1295.1486240330482
1999-08-31,1270.2964626297423
1999-09-01,1298.3875690726002
1999-09-02,1298.6255599352555
1999-09-03,1296.9411572937572
1999-09-06,1315.9446759862774
1999-09-07,1319.0922802045159
1999-09-08,1321.8891599879726
1999-09-09,1334.7019873678466
1999-09-10,1338.8677187743979
1999-09-13,1350.544980330578
1999-09-14,1335.5318146123711
1999-09-15,1307.651850315664
1999-09-16,1292.4534496173817
1999-09-17,1302.40209440138
1999-09-20,1288.1937805304647
1999-09-21,1285.6285078872377
1999-09-22,1294.8735837121678
1999-09-23,1316.6745433746025
1999-09-24,1302.4895293009806
1999-09-27,1313.6692146356747
1999-09-28,1317.5848652536533
1999-09-29,1290.8388552322651
1999-09-30,1271.7006140692015
1999-10-01,1293.68602202468
1999-10-04,1292.6427681064065
1999-10-05,1312.5783716106646
1999-10-06,1292.1690308743457
1999-10-07,1290.9971178995565
1999-10-08,1289.452456294362
1999-10-11,1290.585492806883
1999-10-12,1286.808624186164
1999-10-13,1275.4331356436583
1999-10-14,1266.3713212683551
1999-10-15,1233.3915306793408
1999-10-18,1202.6732104123346
1999-10-19,1202.5031596452925
1999-10-20,1227.2306243880596
1999-10-21,1219.156382640445
1999-10-22,1234.2855572416026
1999-10-25,1238.4646419552505
1999-10-26,1241.086380585425
1999-10-27,1232.6945635218763
1999-10-28,1248.0359521806731
1999-10-29,1247.51663639003
1999-11-01,1255.29410207771
1999-11-02,1260.0829049031754
1999-11-03,1286.706943042397
1999-11-04,1275.8972957887288
1999-11-05,1264.7844213085705
1999-11-08,1263.5661457989772
1999-11-09,1262.3319797239894
1999-11-10,1274.7535368671422
1999-11-11,1303.7298988287669
1999-11-12,1325.0593233450581
1999-11-15,1333.414720269743
1999-11-16,1324.9688575159191
1999-11-17,1317.5781862914948
1999-11-18,1342.6944423207497
1999-11-19,1351.317791004264
1999-11-22,1340.0806877833568
1999-11-23,1338.5626098496564
1999-11-24,1325.4477902366546
1999-11-25,1333.444779361562
1999-11-26,1338.9382413574142
1999-11-29,1353.6527418569488
1999-11-30,1329.4050854654538
1999-12-01,1332.5695812552196
1999-12-02,1342.9153835604402
1999-12-03,1346.49171278002
1999-12-06,1316.1966454206854
1999-12-07,1319.4154932024885
1999-12-08,1324.9571187595272
1999-12-09,1338.6499062127405
1999-12-10,1327.5887686840542
1999-12-13,1329.5530952284628
1999-12-14,1340.861334999644
1999-12-15,1346.313452753108
1999-12-16,1344.9232290839263
1999-12-17,1359.4928971660488
1999-12-20,1364.3624012063278
1999-12-21,1359.6223528413013
1999-12-22,1375.9962671174612
1999-12-23,1355.286937828811
1999-12-24,1361.8295952397893
1999-12-27,1365.2395347370543
1999-12-28,1373.1673385572149
1999-12-29,1388.397454971127
1999-12-30,1403.0939982151206
1999-12-31,1403.0939982151206
2000-01-03,1397.2270737279428
2000-01-04,1346.743974666626
2000-01-05,1318.774136758825
2000-01-06,1302.9394429872673
2000-01-07,1321.9652097059413
2000-01-10,1346.8798331878434
2000-01-11,1329.5892511913207
2000-01-12,1329.8723224645285
2000-01-13,1339.383059401701
2000-01-14,1376.0757544256708
2000-01-17,1407.2369531986396
2000-01-18,1411.6042290528421
2000-01-19,1396.0247611146442
2000-01-20,1394.5320457858852
2000-01-21,1372.1135693479189
2000-01-24,1375.0741843898065
2000-01-25,1355.65330493723
2000-01-26,1354.847396214144
2000-01-27,1370.9082319666354
2000-01-28,1371.6410842301134
2000-01-31,1350.8306580265519
2000-02-01,1347.4361561506284
2000-02-02,1355.043779976265
2000-02-03,1334.4623631831732
2000-02-04,1329.763382500581
2000-02-07,1349.5500408851706
2000-02-08,1333.0706972803778
2000-02-09,1339.3219076393164
2000-02-10,1331.8141263408938
2000-02-11,1308.8749741422869
2000-02-14,1299.6538274762077
2000-02-15,1288.9456539214086
2000-02-16,1273.7586416738782
2000-02-17,1258.733344137196
2000-02-18,1243.7324884697157
2000-02-21,1237.9892187789708
2000-02-22,1206.4395281617435
2000-02-23,1206.868053819007
2000-02-24,1200.172527055023
2000-02-25,1257.931617268076
2000-02-28,1252.3675808222356
2000-02-29,1280.0152249565663
2000-03-01,1280.9905050088414
2000-03-02,1286.7555001431447
2000-03-03,1261.901144540696
2000-03-06,1237.483798494088
2000-03-07,1254.6538974484472
2000-03-08,1256.52190935778
2000-03-09,1238.9605544219507
2000-03-10,1255.0761476401933
2000-03-13,1255.5385845900184
2000-03-14,1266.1705817036236
2000-03-15,1264.2592088198107
2000-03-16,1266.6413688642244
2000-03-17,1268.0163659164473
2000-03-20,1256.33557684534
2000-03-21,1262.8741889585283
2000-03-22,1283.5205697256843
2000-03-23,1264.575721461032
2000-03-24,1272.3266621235484
2000-03-27,1270.1202726400636
2000-03-28,1282.5743138808746
2000-03-29,1298.5882809101731
2000-03-30,1284.3460905455365
2000-03-31,1260.4491658522472
2000-04-03,1287.8801421115174
2000-04-04,1311.5505601096181
2000-04-05,1333.7789244904284
2000-04-06,1327.4838447060731
2000-04-07,1308.7303962561848
2000-04-10,1314.4542694633726
2000-04-11,1315.0748721470593
2000-04-12,1336.907205475038
2000-04-13,1325.941380914718
2000-04-14,1323.729747529837
2000-04-17,1283.0724029349547
2000-04-18,1321.5354921549697
2000-04-19,1351.934647570723
2000-04-20,1352.2898961819394
2000-04-21,1352.2898961819394
2000-04-24,1354.5763911919505
2000-04-25,1374.889125540104
2000-04-26,1372.9772971445618
2000-04-27,1375.5967685044827
2000-04-28,1361.8454122937808
2000-05-01,1340.1047522487718
2000-05-02,1378.7947432081285
2000-05-03,1407.752178680187
2000-05-04,1398.9262211946568
2000-05-05,1443.6215509701356
2000-05-08,1438.8146000005365
2000-05-09,1410.8682320460287
2000-05-10,1383.3572737666834
2000-05-11,1386.738418998788
2000-05-12,1389.5859209281055
2000-05-15,1368.4199551169118
2000-05-16,1409.1425549936748
2000-05-17,1401.774269735011
2000-05-18,1390.334279499795
2000-05-19,1398.4798230121248
2000-05-22,1389.6675793780819
2000-05-23,1394.2139818160501
2000-05-24,1392.5496499488524
2000-05-25,1395.5892621149612
2000-05-26,1360.035003519136
2000-05-29,1383.4250282856817
2000-05-30,1392.5761646400483
2000-05-31,1388.8156984589373
2000-06-01,1388.7592865703275
2000-06-02,1393.942104544195
2000-06-05,1406.8311559288159
2000-06-06,1419.0649741251545
2000-06-07,1410.963733613681
2000-06-08,1409.1816498605863
2000-06-09,1394.3025317742286
2000-06-12,1403.1212311920237
2000-06-13,1405.5446028853487
2000-06-14,1415.701766211204
2000-06-15,1419.857231702356
2000-06-16,1430.269322323417
2000-06-19,1409.0240066726963
2000-06-20,1429.5092273189803
2000-06-21,1448.8558247101969
2000-06-22,1441.1537337586171
2000-06-23,1451.1127629894452
2000-06-26,1461.4885916032622
2000-06-27,1481.6692049074181
2000-06-28,1486.624818888459
2000-06-29,1487.6414450458728
2000-06-30,1493.3865151412429
2000-07-03,1481.4665052842886
2000-07-04,1470.7985699313667
2000-07-05,1442.0999919879187
2000-07-06,1440.796517268686
2000-07-07,1454.6141849904636
2000-07-10,1454.3764742745523
2000-07-11,1453.2281768281425
2000-07-12,1464.5933260445086
2000-07-13,1461.240668907249
2000-07-14,1457.3427985253238
2000-07-17,1460.62742248985
2000-07-18,1461.08746877833
2000-07-19,1455.510909181651
2000-07-20,1471.5418763900868
2000-07-21,1484.7156935682456
2000-07-24,1476.820136467103
2000-07-25,1453.866742493597
2000-07-26,1472.065501546002
2000-07-27,1464.3804921872015
2000-07-28,1482.9035401322315
2000-07-31,1463.3798202349387
2000-08-01,1468.5529869484462
2000-08-02,1500.5895425606627
2000-08-03,1518.2045246097068
2000-08-04,1513.5784061277018
2000-08-07,1530.063957463123
2000-08-08,1540.8746350333786
2000-08-09,1529.555979993506
2000-08-10,1529.7476685088589
2000-08-11,1531.3497824319243
2000-08-14,1532.7027611431702
2000-08-15,1524.089488497042
2000-08-16,1539.1625855743607
2000-08-17,1556.8848922432242
2000-08-18,1556.889077319233
2000-08-21,1559.8919960444734
2000-08-22,1578.0019430233997
2000-08-23,1561.0123009988376
2000-08-24,1555.6484365697497
2000-08-25,1570.4448499714142
2000-08-28,1569.6809219271242
2000-08-29,1576.863127149384
2000-08-30,1567.706551518816
2000-08-31,1556.4910863194261
2000-09-01,1547.1151522373589
2000-09-04,1544.5498652656909
2000-09-05,1552.7375942259728
2000-09-06,1542.2170747496252
2000-09-07,1530.1106106534114
2000-09-08,1536.0229769949444
2000-09-11,1545.5370099066226
2000-09-12,1564.881790674883
2000-09-13,1547.921546224106
2000-09-14,1532.325838355991
2000-09-15,1505.629018264788
2000-09-18,1494.077819110847
2000-09-19,1479.622396242812
2000-09-20,1500.7515808238352
2000-09-21,1498.351093570404
2000-09-22,1457.8049495479836
2000-09-25,1480.361525984182
2000-09-26,1485.5940687273685
2000-09-27,1482.3283546097953
2000-09-28,1486.2060134535548
2000-09-29,1473.949895140184
2000-10-02,1498.3554826594957
2000-10-03,1518.9323175117054
2000-10-04,1523.3363722025936
2000-10-05,1521.9122083178825
2000-10-06,1517.6402765446194
2000-10-09,1506.3919262326808
2000-10-10,1510.9584811982731
2000-10-11,1520.6200881286638
2000-10-12,1529.4098292318613
2000-10-13,1523.4700246623831
2000-10-16,1534.9837521955055
2000-10-17,1519.8514560878755
2000-10-18,1540.6040766869442
2000-10-19,1557.4048735568454
2000-10-20,1579.383196535339
2000-10-23,1589.5663112932662
2000-10-24,1586.419751231532
2000-10-25,1587.9015084462167
2000-10-26,1585.1797143343458
2000-10-27,1569.4209161591616
2000-10-30,1559.1233979022968
2000-10-31,1531.1577611156656
2000-11-01,1544.5681179304206
2000-11-02,1539.2869220106315
2000-11-03,1556.506777572496
2000-11-06,1580.7923394060435
2000-11-07,1590.6047962489474
2000-11-08,1598.2859717549609
2000-11-09,1609.3544202388068
2000-11-10,1594.902285949195
2000-11-13,1583.908532969254
2000-11-14,1582.3432487229568
2000-11-15,1594.038269898593
2000-11-16,1592.8909784968362
2000-11-17,1611.7128802433076
2000-11-20,1614.0813743565016
2000-11-21,1597.5696176835734
2000-11-22,1640.6324682823715
2000-11-23,1672.673166305378
2000-11-24,1662.843040229162
2000-11-27,1655.6148042350185
2000-11-28,1636.316670266221
2000-11-29,1632.7082532792251
2000-11-30,1635.6117082498467
2000-12-01,1673.9860351764696
2000-12-04,1672.7797144638478
2000-12-05,1662.0465365850873
2000-12-06,1660.7730474805276
2000-12-07,1653.9647978004552
2000-12-08,1653.6658111249194
2000-12-11,1656.1758948571228
2000-12-12,1652.5937202909533
2000-12-13,1635.8577044842557
2000-12-14,1603.7949240381938
2000-12-15,1580.0701494624884
2000-12-18,1575.253943855001
2000-12-19,1602.0124852019826
2000-12-20,1599.5182945456963
2000-12-21,1599.896720855818
2000-12-22,1601.8011685144866
2000-12-25,1601.8011685144866
2000-12-26,1600.5281202216677
2000-12-27,1613.3840230501066
2000-12-28,1606.7231374230255
2000-12-29,1565.1948139621745
2001-01-01,1565.1948139621745
2001-01-02,1589.8743754397335
2001-01-03,1594.896769795859
2001-01-04,1611.2288161569027
2001-01-05,1604.4831196709213
2001-01-08,1582.3257317957577
2001-01-09,1583.214559944784
2001-01-10,1570.177902998514
2001-01-11,1545.826892538071
2001-01-12,1545.3847439455362
2001-01-15,1541.9884413828656
2001-01-16,1532.8838674972528
2001-01-17,1542.6404324562056
2001-01-18,1545.0896505955998
2001-01-19,1579.5915416870414
2001-01-22,1577.868656408159
2001-01-23,1566.751078217971
2001-01-24,1568.951314044905
2001-01-25,1595.948510489588
2001-01-26,1588.4466520345045
2001-01-29,1607.5319886916116
2001-01-30,1614.395574055734
2001-01-31,1614.7765034824104
2001-02-01,1617.2352788389267
2001-02-02,1628.2157471122828
2001-02-05,1601.0633405350177
2001-02-06,1616.2357509527344
2001-02-07,1587.7270519056194
2001-02-08,1582.3521248447598
2001-02-09,1558.758469139574
2001-02-12,1561.9570231209505
2001-02-13,1558.6652522502975
2001-02-14,1538.1722217431213
2001-02-15,1548.6879430711103
2001-02-16,1549.812767035737
2001-02-19,1526.6482126140147
2001-02-20,1531.8470131568426
2001-02-21,1547.8940282213662
2001-02-22,1555.5226171450854
2001-02-23,1552.2748635465673
2001-02-26,1571.6924778720224
2001-02-27,1553.0261635373934
2001-02-28,1565.1578242351802
2001-03-01,1581.1408142510675
2001-03-02,1580.1224368988755
2001-03-05,1574.433281536344
2001-03-06,1554.7024351055113
2001-03-07,1545.7310688962611
2001-03-08,1512.7478792598547
2001-03-09,1505.4092386640243
2001-03-12,1500.6454288006546
2001-03-13,1479.511671019014
2001-03-14,1485.287765665588
2001-03-15,1463.4961426526752
2001-03-16,1467.2433247517547
2001-03-19,1463.8025272613716
2001-03-20,1474.7684375852464
2001-03-21,1465.5918703094696
2001-03-22,1455.4640516583786
2001-03-23,1423.9595090824985
2001-03-26,1439.9958032426969
2001-03-27,1431.3146913325274
2001-03-28,1448.5421810392688
2001-03-29,1473.458109751588
2001-03-30,1453.5269256767283
2001-04-02,1461.3402593130847
2001-04-03,1470.112084210572
2001-04-04,1473.1365089103085
2001-04-05,1495.7922281230506
2001-04-06,1506.6957903689836
2001-04-09,1479.71630148766
2001-04-10,1509.4669316874663
2001-04-11,1543.0165935295172
2001-04-12,1549.5952719965935
2001-04-13,1549.5952719965935
2001-04-16,1570.5627369420583
2001-04-17,1553.2767453751976
2001-04-18,1530.5023958072477
2001-04-19,1567.21687828315
2001-04-20,1571.9822691605666
2001-04-23,1541.8307837638968
2001-04-24,1550.9643759086853
2001-04-25,1548.9404559481616
2001-04-26,1560.6552532364292
2001-04-27,1571.8078763279436
2001-04-30,1594.810380265352
2001-05-01,1593.022613373896
2001-05-02,1599.5165151156166
2001-05-03,1618.795161058765
2001-05-04,1600.4376787508982
2001-05-07,1607.3961878477658
2001-05-08,1611.7827591674377
2001-05-09,1639.33570584034
2001-05-10,1679.3901854658202
2001-05-11,1689.4121782521468
2001-05-14,1685.7202212084483
2001-05-15,1696.1722865465933
2001-05-16,1697.3992430698743
2001-05-17,1728.8034381348596
2001-05-18,1710.435778113465
2001-05-21,1751.4465537202252
2001-05-22,1749.6472094853843
2001-05-23,1755.5391847714918
2001-05-24,1767.839381381017
2001-05-25,1767.4033031452504
2001-05-28,1769.8297704349845
2001-05-29,1764.1754143975468
2001-05-30,1746.2565570882196
2001-05-31,1743.331903395815
2001-06-01,1771.4046529910609
2001-06-04,1785.872089216063
2001-06-05,1774.8645329272306
2001-06-06,1803.6138976901325
2001-06-07,1830.4014808914849
2001-06-08,1842.3287297108748
2001-06-11,1853.049530835602
2001-06-12,1868.4853978352544
2001-06-13,1900.0848382906725
2001-06-14,1876.2262110599763
2001-06-15,1883.7989630644972
2001-06-18,1843.8721770528462
2001-06-19,1850.405854145729
2001-06-20,1876.3893406095358
2001-06-21,1873.189194428449
2001-06-22,1873.8102575338412
2001-06-25,1851.5896864386834
2001-06-26,1882.363449047176
2001-06-27,1861.5460570412504
2001-06-28,1858.7134515874604
2001-06-29,1886.608546589586
2001-07-02,1841.7047065300878
2001-07-03,1853.601389846801
2001-07-04,1860.5448819839291
2001-07-05,1815.0104186380656
2001-07-06,1768.7449054808492
2001-07-09,1745.2450232373135
2001-07-10,1761.1649658583578
2001-07-11,1747.3221397723523
2001-07-12,1762.333462936502
2001-07-13,1781.007575006177
2001-07-16,1798.0101735304722
2001-07-17,1781.543449821938
2001-07-18,1778.038491122172
2001-07-19,1796.992057395449
2001-07-20,1752.720162272164
2001-07-23,1765.4628074027287
2001-07-24,1740.2893845562644
2001-07-25,1729.4081408991901
2001-07-26,1703.5502305556186
2001-07-27,1684.8432816485931
2001-07-30,1696.9351330317954
2001-07-31,1700.5712633326013
2001-08-01,1755.283765114835
2001-08-02,1781.8725964429464
2001-08-03,1764.6094070863574
2001-08-06,1783.2594773353999
2001-08-07,1789.2689171514548
2001-08-08,1803.8452304543698
2001-08-09,1775.3238489998264
2001-08-10,1758.8462625121435
2001-08-13,1746.1006785307427
2001-08-14,1742.1348565517148
2001-08-15,1751.4140050635058
2001-08-16,1748.7154633096675
2001-08-17,1764.267574412356
2001-08-20,1755.643787575722
2001-08-21,1763.7220963259144
2001-08-22,1760.9705362620052
2001-08-23,1763.5067121035274
2001-08-24,1769.4743667533073
2001-08-27,1771.9512177484078
2001-08-28,1776.2907756339525
2001-08-29,1773.1468604886916
2001-08-30,1761.0014262705838
2001-08-31,1716.672039789655
2001-09-03,1664.3157033439354
2001-09-04,1693.5118249849818
2001-09-05,1691.7009878415718
2001-09-06,1679.1761814239421
2001-09-07,1630.0964274153287
2001-09-10,1644.959018208486
2001-09-11,1644.3514086172427
2001-09-12,1577.3355338850788
2001-09-13,1565.2433359464346
2001-09-14,1521.1957860551909
2001-09-17,1422.3261072192568
2001-09-18,1421.9806727713496
2001-09-19,1400.1351708657287
2001-09-20,1367.6113159418683
2001-09-21,1353.9137771666915
2001-09-24,1364.1072540040614
2001-09-25,1390.1244613120175
2001-09-26,1394.0742409327206
2001-09-27,1387.4404388920939
2001-09-28,1437.02115369572
2001-10-01,1461.6623887452004
2001-10-02,1496.885095650236
2001-10-03,1499.9806332379858
2001-10-04,1503.9733273801648
2001-10-05,1546.3402240268322
2001-10-08,1544.4491281693304
2001-10-09,1535.2703070656455
2001-10-10,1541.4110023984715
2001-10-11,1575.736511489115
2001-10-12,1586.6861599228707
2001-10-15,1622.579130572759
2001-10-16,1620.7527085230981
2001-10-17,1664.3530601738432
2001-10-18,1645.8231515612515
2001-10-19,1627.1656240782258
2001-10-22,1642.9879475938233
2001-10-23,1678.1450083088707
2001-10-24,1681.3693004983636
2001-10-25,1676.5629422670254
2001-10-26,1674.871715045997
2001-10-29,1664.9907484251964
2001-10-30,1658.1965612276845
2001-10-31,1675.0800796501223
2001-11-01,1678.2592375619126
2001-11-02,1672.4833623100567
2001-11-05,1690.794269168915
2001-11-06,1746.2088895611932
2001-11-07,1715.2691487915108
2001-11-08,1758.8851607470567
2001-11-09,1768.533248690687
2001-11-12,1811.179908910606
2001-11-13,1832.1079827304563
2001-11-14,1844.458677287775
2001-11-15,1836.3267742604244
2001-11-16,1824.8163823644843
2001-11-19,1826.9053110081682
2001-11-20,1828.2175650848842
2001-11-21,1820.469961243505
2001-11-22,1808.482024722216
2001-11-23,1813.6086143133662
2001-11-26,1824.0150687449984
2001-11-27,1847.6632021056935
2001-11-28,1819.4887747643468
2001-11-29,1799.874297133209
2001-11-30,1782.4413138826055
2001-12-03,1772.793684319341
2001-12-04,1767.7202027500757
2001-12-05,1794.3470424823843
2001-12-06,1778.2802270595957
2001-12-07,1762.6121036969732
2001-12-10,1766.0583433388458
2001-12-11,1778.5340121063778
2001-12-12,1771.778971269331
2001-12-13,1758.5824262865203
2001-12-14,1740.5840815966344
2001-12-17,1741.0704806882864
2001-12-18,1759.3142931449593
2001-12-19,1758.4375489755926
2001-12-20,1744.9504653266815
2001-12-21,1793.1266165286586
2001-12-24,1823.1735363334583
2001-12-25,1823.173536333458
2001-12-26,1820.3639678137877
2001-12-27,1810.293789660287
2001-12-28,1832.9410346016382
2001-12-31,1819.9712063008217
2002-01-01,1819.9712063008217
2002-01-02,1806.146139686815
2002-01-03,1809.3511557245397
2002-01-04,1835.8537201264178
2002-01-07,1836.3841462746325
2002-01-08,1840.3753375336755
2002-01-09,1833.2767008421947
2002-01-10,1822.8165550582282
2002-01-11,1836.8767009887185
2002-01-14,1820.0363695455753
2002-01-15,1825.6778556296001
2002-01-16,1859.7338681419212
2002-01-17,1849.9753643260317
2002-01-18,1842.5966451089926
2002-01-21,1857.8809269812878
2002-01-22,1885.640834746388
2002-01-23,1893.7790385067267
2002-01-24,1913.7571512382772
2002-01-25,1945.7760034254572
2002-01-28,1947.6372555531077
2002-01-29,1981.7510327762782
2002-01-30,1938.546349966483
2002-01-31,1958.4783496374614
2002-02-01,1957.0567397920126
2002-02-04,1966.183543483812
2002-02-05,1945.5868688446365
2002-02-06,1926.585749418274
2002-02-07,1920.9401659365221
2002-02-08,1954.2709460031263
2002-02-11,1952.5081691886862
2002-02-12,1938.6512552648055
2002-02-13,1958.6887308958412
2002-02-14,2015.3215701389654
2002-02-15,2012.4661781697785
2002-02-18,2017.9087228727033
2002-02-19,2004.750017382082
2002-02-20,1984.942430049674
2002-02-21,1993.5432494802822
2002-02-22,1978.0024703845486
2002-02-25,1985.7215052268834
2002-02-26,1999.6151696825366
2002-02-27,2011.5473568850718
2002-02-28,2025.4014714331956
2002-03-01,2023.3870186465754
2002-03-04,2006.4113877623067
2002-03-05,1984.0239711199442
2002-03-06,1966.1716145245884
2002-03-07,2003.899940742845
2002-03-08,1987.716217094409
2002-03-11,1958.6268966786895
2002-03-12,1960.631512244982
2002-03-13,1960.1532469116792
2002-03-14,1964.766301708336
2002-03-15,1945.2457303937736
2002-03-18,1977.5538749570019
2002-03-19,1986.7260142569633
2002-03-20,2014.1323253994442
2002-03-21,2003.302868490569
2002-03-22,2012.35816223055
2002-03-25,2005.6364263259063
2002-03-26,1974.4894389264164
2002-03-27,2000.608765170151
2002-03-28,2020.8726600338684
2002-03-29,2020.8726600338684
2002-04-01,2008.0126330851895
2002-04-02,1966.28132260816
2002-04-03,1952.9093140776963
2002-04-04,1952.6702156956396
2002-04-05,1979.29377261405
2002-04-08,1960.7026631592994
2002-04-09,1952.8410881895188
2002-04-10,1964.5420756719047
2002-04-11,1958.3714837391792
2002-04-12,1964.5680178839125
2002-04-15,1971.9451726198067
2002-04-16,1979.9005364292432
2002-04-17,1996.7528034670568
2002-04-18,2002.3757909569106
2002-04-19,2028.4541868216904
2002-04-22,2029.196188270615
2002-04-23,2038.9276067576866
2002-04-24,2045.3368622963146
2002-04-25,2038.934057972394
2002-04-26,2059.878642932935
2002-04-29,2020.5332427609214
2002-04-30,2005.8023344688652
2002-05-01,2012.112047143756
2002-05-02,2022.1475540492133
2002-05-03,2013.4663432564362
2002-05-06,1996.9433209551448
2002-05-07,2022.4164999454313
2002-05-08,2034.6710875522224
2002-05-09,2021.6071842750407
2002-05-10,2022.8411396713193
2002-05-13,2021.5682399033803
2002-05-14,2051.2946378382226
2002-05-15,2060.3077581873304
2002-05-16,2052.149353805545
2002-05-17,2045.4523682268753
2002-05-20,2046.6448134673099
2002-05-21,2061.998918437101
2002-05-22,2058.118889236947
