Date,ACWI ex USA GROWTH
2000-12-29,100.0
2001-01-01,99.96930163496961
2001-01-02,99.16767724325689
2001-01-03,98.39251690648388
2001-01-04,100.14632076417332
2001-01-05,99.96629583838701
2001-01-08,99.27988645886064
2001-01-09,97.77954242201267
2001-01-10,97.39967503005032
2001-01-11,98.62903104965763
2001-01-12,99.68863909428083
2001-01-15,99.64322011740354
2001-01-16,98.99592076322585
2001-01-17,100.50121325811001
2001-01-18,101.82036278338143
2001-01-19,102.11415934242439
2001-01-22,101.90661062522821
2001-01-23,101.87519931071832
2001-01-24,100.98822068726541
2001-01-25,100.86836333694971
2001-01-26,100.52449013459926
2001-01-29,100.40607947520489
2001-01-30,100.59511769939972
2001-01-31,101.69726853089878
2001-02-01,101.69738827138426
2001-02-02,100.23357499914307
2001-02-05,99.86114097323986
2001-02-06,99.61037820036742
2001-02-07,98.26865651204422
2001-02-08,97.20389980133426
2001-02-09,96.18619735899125
2001-02-12,97.12084279592446
2001-02-13,96.43193510557164
2001-02-14,94.84344859161314
2001-02-15,95.35036510171676
2001-02-16,93.77546987613475
2001-02-19,93.5319454385264
2001-02-20,92.38782024036762
2001-02-21,91.46654126755753
2001-02-22,90.51901654624275
2001-02-23,89.38710151603793
2001-02-26,90.16364401288864
2001-02-27,90.69650674763041
2001-02-28,90.21778960892595
2001-03-01,89.69720438208599
2001-03-02,89.15573276790373
2001-03-05,89.65744601579384
2001-03-06,91.11048973972302
2001-03-07,91.0026680204182
2001-03-08,90.56000018206952
2001-03-09,89.59940096852638
2001-03-12,86.71296633239942
2001-03-13,85.08687731308729
2001-03-14,83.88375533568839
2001-03-15,84.98014849997494
2001-03-16,82.91083036550964
2001-03-19,82.80485125712119
2001-03-20,83.71883973881484
2001-03-21,83.44310501752227
2001-03-22,80.17824649864383
2001-03-23,83.00921455531079
2001-03-26,85.73814240961205
2001-03-27,86.55135803597756
2001-03-28,85.18801909975559
2001-03-29,83.3909720782548
2001-03-30,83.30308554609363
2001-04-02,82.48978037177659
2001-04-03,80.97839468363698
2001-04-04,81.8666012345606
2001-04-05,83.54224785388651
2001-04-06,83.78655610807115
2001-04-09,83.51908913886611
2001-04-10,84.09416778620378
2001-04-11,84.64682060212378
2001-04-12,85.5859361953662
2001-04-13,85.49859687401687
2001-04-16,84.68117384928986
2001-04-17,84.26196069201403
2001-04-18,86.8424326116049
2001-04-19,88.24631751304142
2001-04-20,88.03402250398035
2001-04-23,87.02814067505263
2001-04-24,86.70730762784142
2001-04-25,87.0086784885438
2001-04-26,87.99181332578762
2001-04-27,88.31555908158005
2001-04-30,89.02262867644819
2001-05-01,90.07262684803871
2001-05-02,90.45404232476045
2001-05-03,89.64553606464997
2001-05-04,89.84721843387041
2001-05-07,90.12983625932554
2001-05-08,89.48220640818496
2001-05-09,88.54386218641888
2001-05-10,89.35936215591495
2001-05-11,88.55229361404821
2001-05-14,86.87883364080439
2001-05-15,87.69915104914118
2001-05-16,87.68904457165561
2001-05-17,88.94530998258811
2001-05-18,88.84973144760593
2001-05-21,89.57859702933564
2001-05-22,89.84099108931828
2001-05-23,89.37833962712122
2001-05-24,88.92577538272732
2001-05-25,88.23513346723958
2001-05-28,88.35550991529807
2001-05-29,87.91948111413636
2001-05-30,86.53422186620844
2001-05-31,85.88791984970874
2001-06-01,85.80422555532431
2001-06-04,86.12765257620744
2001-06-05,86.46109949507894
2001-06-06,86.1414156358012
2001-06-07,86.39563811672724
2001-06-08,86.25298159580842
2001-06-11,84.82738591928451
2001-06-12,83.21314800042346
2001-06-13,83.6070770742659
2001-06-14,83.36233152373352
2001-06-15,82.6539157690762
2001-06-18,81.71638968642723
2001-06-19,81.56443079783428
2001-06-20,81.06723647979443
2001-06-21,81.55802159215867
2001-06-22,81.99724401068406
2001-06-25,81.93343409486921
2001-06-26,81.13011179837778
2001-06-27,80.89013935866399
2001-06-28,80.78820507926443
2001-06-29,81.81394284224385
2001-07-02,82.43044031881064
2001-07-03,81.78389948447658
2001-07-04,80.95612537958111
2001-07-05,79.46094750025387
2001-07-06,78.13432797327884
2001-07-09,78.21636507015107
2001-07-10,78.27179061191931
2001-07-11,77.59090316846176
2001-07-12,78.32233380526074
2001-07-13,78.27552480431491
2001-07-16,77.95688121573836
2001-07-17,77.262516564606
2001-07-18,77.42506980710503
2001-07-19,78.46323169614264
2001-07-20,78.14833920957729
2001-07-23,77.4485543897422
2001-07-24,77.24909667059201
2001-07-25,77.11789117584362
2001-07-26,77.42613521415447
2001-07-27,78.19373089878043
2001-07-30,78.48734899366346
2001-07-31,79.64353169793839
2001-08-01,80.39119533024788
2001-08-02,81.30361044114414
2001-08-03,80.67176963424593
2001-08-06,80.29504736286768
2001-08-07,80.2020481526237
2001-08-08,79.38497434106205
2001-08-09,78.34862065506763
2001-08-10,78.43905650519599
2001-08-13,78.4864291358985
2001-08-14,79.47663560608474
2001-08-15,79.89242805915896
2001-08-16,78.85491990092646
2001-08-17,77.94437582841672
2001-08-20,77.34331352442656
2001-08-21,77.97871853770874
2001-08-22,78.33928306791282
2001-08-23,77.85241915199481
2001-08-24,78.68985005101757
2001-08-27,78.80546252870789
2001-08-28,77.99524524789778
2001-08-29,77.59819596037832
2001-08-30,76.15962037956517
2001-08-31,75.90551408956854
2001-09-03,74.84123065274855
2001-09-04,75.19328129277054
2001-09-05,73.77901832433754
2001-09-06,72.58684630607735
2001-09-07,72.11811358316476
2001-09-10,71.16101785163687
2001-09-11,68.63123116134585
2001-09-12,68.36387083526992
2001-09-13,68.90534805912817
2001-09-14,67.57494356976238
2001-09-17,67.5016002164008
2001-09-18,67.2490365478631
2001-09-19,67.25465041463067
2001-09-20,65.29759867514201
2001-09-21,63.10577295594717
2001-09-24,65.16880176787024
2001-09-25,66.37963270427225
2001-09-26,66.40631670145218
2001-09-27,66.80739745822198
2001-09-28,68.1241313887568
2001-10-01,67.58460186836925
2001-10-02,68.11048305674476
2001-10-03,68.27911048902855
2001-10-04,69.91525173068682
2001-10-05,70.22434344415987
2001-10-08,70.17875027507854
2001-10-09,69.82628239642253
2001-10-10,70.56863376720631
2001-10-11,71.58309578470832
2001-10-12,71.81348442058137
2001-10-15,70.86676033016923
2001-10-16,71.50209205552677
2001-10-17,72.64047252047038
2001-10-18,71.32073445514207
2001-10-19,70.7377191242676
2001-10-22,71.19090867103864
2001-10-23,72.38084741734716
2001-10-24,72.85552094009877
2001-10-25,72.27465319537903
2001-10-26,72.93198572644155
2001-10-29,72.17008208736569
2001-10-30,70.88555540238714
2001-10-31,71.03479986033537
2001-11-01,71.94571326428483
2001-11-02,72.23947198122247
2001-11-05,73.40858880335814
2001-11-06,73.98211593170035
2001-11-07,73.89008881572074
2001-11-08,74.7480261383422
2001-11-09,74.24532307500914
2001-11-12,73.02845261463268
2001-11-13,73.74321959862007
2001-11-14,74.34402731722777
2001-11-15,75.06585155224434
2001-11-16,75.62117187523688
2001-11-19,76.14573348118236
2001-11-20,75.3771369858858
2001-11-21,74.8657405214893
2001-11-22,75.3990718067838
2001-11-23,75.01734098598769
2001-11-26,75.71465458983192
2001-11-27,75.22461176229424
2001-11-28,74.35136375964458
2001-11-29,74.27103360926506
2001-11-30,75.25838717500825
2001-12-03,74.52185247882977
2001-12-04,75.45494568397892
2001-12-05,77.13036128762087
2001-12-06,77.41033163203913
2001-12-07,76.65944648527325
2001-12-10,75.42539603655766
2001-12-11,75.45425268375394
2001-12-12,75.866487644116
2001-12-13,74.63158916937108
2001-12-14,74.18418415093949
2001-12-17,74.97019412284467
2001-12-18,75.1155238048189
2001-12-19,74.69470192670472
2001-12-20,74.50050642551932
2001-12-21,74.53631562612226
2001-12-24,74.18604954299329
2001-12-25,74.13227249083585
2001-12-26,74.11709582279678
2001-12-27,75.45818321469051
2001-12-28,76.01386317939058
2001-12-31,76.40883637815236
2002-01-01,76.40788599028885
2002-01-02,76.36393884662917
2002-01-03,77.11422570321743
2002-01-04,77.44478614305154
2002-01-07,76.9619161087673
2002-01-08,75.9416085108252
2002-01-09,75.82858069188782
2002-01-10,75.19327826119275
2002-01-11,75.22487490571308
2002-01-14,74.49253470610927
2002-01-15,74.37819022928717
2002-01-16,73.48760615183942
2002-01-17,73.6958703466659
2002-01-18,73.87899466748927
2002-01-21,73.65454198524789
2002-01-22,73.2591671161892
2002-01-23,73.62969385807284
2002-01-24,74.11796322195956
2002-01-25,73.28344033661654
2002-01-28,73.66743400005697
2002-01-29,72.8557193150623
2002-01-30,72.02694810822466
2002-01-31,72.88441501719295
2002-02-01,72.74959166025369
2002-02-04,72.50465298401049
2002-02-05,71.6203473105611
2002-02-06,71.37100034113088
2002-02-07,71.88432074819923
2002-02-08,72.00636080692271
2002-02-11,72.85250941051102
2002-02-12,73.2803780462697
2002-02-13,73.60222895616265
2002-02-14,74.17986424427322
2002-02-15,73.84765816785591
2002-02-18,73.44467925036085
2002-02-19,72.42922263834792
2002-02-20,71.92905226898588
2002-02-21,72.60379446868664
2002-02-22,72.56369640545012
2002-02-25,72.80567595123908
2002-02-26,72.8652968132018
2002-02-27,73.70415557376626
2002-02-28,73.83055595828716
2002-03-01,74.62702173457616
2002-03-04,76.57859483769647
2002-03-05,76.38019776236528
2002-03-06,76.86192229917096
2002-03-07,78.10105950986969
2002-03-08,78.01252001101979
2002-03-11,78.03764005331425
2002-03-12,77.05548329153252
2002-03-13,76.71707663459505
2002-03-14,77.30285505731699
2002-03-15,77.7205134810091
2002-03-18,77.57445682973135
2002-03-19,78.17010765033541
2002-03-20,77.64398187351976
2002-03-21,77.20856891163457
2002-03-22,77.08349218038335
2002-03-25,76.44714136753741
2002-03-26,76.41902492814386
2002-03-27,76.56852635824077
2002-03-28,77.21819372387998
2002-03-29,76.94415570399364
2002-04-01,77.23252930073033
2002-04-02,77.28340038415823
2002-04-03,77.20992427238593
2002-04-04,76.8236593510082
2002-04-05,76.80996317796098
2002-04-08,75.98511601064617
2002-04-09,75.98312730255009
2002-04-10,76.66129176931379
2002-04-11,75.96075088039679
2002-04-12,75.90391095320705
2002-04-15,76.5194405585712
2002-04-16,77.58026647844625
2002-04-17,78.3545261266897
2002-04-18,78.20645285735301
2002-04-19,77.97918069461862
2002-04-22,77.86705415269998
2002-04-23,77.8688464633739
2002-04-24,77.82080605739556
2002-04-25,77.80601600055812
2002-04-26,77.52376600280594
2002-04-29,77.1959013733601
2002-04-30,77.35605380705232
2002-05-01,77.74205676551011
2002-05-02,77.4190855001933
2002-05-03,77.73147106039798
2002-05-06,77.48215056267924
2002-05-07,76.66842591032407
2002-05-08,77.61955174582438
2002-05-09,77.44834005954002
2002-05-10,77.08636608388755
2002-05-13,77.27809781498911
2002-05-14,77.21484189824234
2002-05-15,78.20710519554981
2002-05-16,78.31015765877659
2002-05-17,78.99909322319103
2002-05-20,78.83929249663392
2002-05-21,78.54926981937643
2002-05-22,78.54250974773653
2002-05-23,78.09249793131605
2002-05-24,78.1451577113738
2002-05-27,77.92019894019529
2002-05-28,78.01002790014044
2002-05-29,77.79432088223118
2002-05-30,77.54207480038735
2002-05-31,77.3993881229875
2002-06-03,77.37992434859923
2002-06-04,76.45089021624148
2002-06-05,75.81028993324
2002-06-06,75.90294829880783
2002-06-07,75.11585625527731
2002-06-10,75.14518276641513
2002-06-11,75.25102720274417
2002-06-12,74.19163717188101
2002-06-13,73.52963220725204
2002-06-14,72.3075851432291
2002-06-17,73.28821132042431
2002-06-18,73.55557123306231
2002-06-19,72.69148924749484
2002-06-20,72.32142514900353
2002-06-21,72.19839949870115
2002-06-24,71.62011405069879
2002-06-25,72.3752181313994
2002-06-26,71.92826542919808
2002-06-27,72.60697281826454
2002-06-28,74.89121409871842
2002-07-01,74.81764683764949
2002-07-02,73.3848496074408
2002-07-03,72.17731884323078
2002-07-04,72.94819229509906
2002-07-05,74.57745542548888
2002-07-08,75.19763737365498
2002-07-09,75.28669349301555
2002-07-10,72.92358205624741
2002-07-11,70.94778479297706
2002-07-12,71.21928276880968
2002-07-15,69.40218484501474
2002-07-16,69.01229735401995
2002-07-17,70.11125190414643
2002-07-18,70.88646093559777
2002-07-19,68.68894591765712
2002-07-22,66.06788450761414
2002-07-23,64.67622669981532
2002-07-24,63.8583947497936
2002-07-25,65.27222787708943
2002-07-26,64.4460066959878
2002-07-29,66.45855372241012
2002-07-30,67.20503450024604
2002-07-31,67.04121424776707
2002-08-01,65.32469148205136
2002-08-02,65.53028691716862
2002-08-05,64.10908598900218
2002-08-06,64.19125234025844
2002-08-07,64.83864105519501
2002-08-08,66.28181752315226
2002-08-09,67.41517523093125
2002-08-12,66.53354795308645
2002-08-13,66.85396569586125
2002-08-14,66.49097486418059
2002-08-15,67.52063401311847
2002-08-16,67.9639160127206
2002-08-19,68.18138649741971
2002-08-20,67.42952188737296
2002-08-21,68.21214548933835
2002-08-22,68.77009677116621
2002-08-23,68.1837732946813
2002-08-26,68.02045744342205
2002-08-27,68.84818634768266
2002-08-28,67.11417187172218
2002-08-29,66.36332287645
2002-08-30,66.73478624875142
2002-09-02,66.11226274437675
2002-09-03,64.6279335226206
2002-09-04,64.44312802550132
2002-09-05,64.48611157514983
2002-09-06,65.19838565023089
2002-09-09,64.88717849226974
2002-09-10,65.52091948550624
2002-09-11,66.40878393840099
2002-09-12,65.27655414202955
2002-09-13,64.2208162744734
2002-09-16,63.59811436461942
2002-09-17,63.60176700061457
2002-09-18,62.48862658801308
2002-09-19,62.12395323797565
2002-09-20,61.76050514725268
2002-09-23,60.4708697936515
2002-09-24,59.689426892300474
2002-09-25,60.06254173786292
2002-09-26,61.86160983971752
2002-09-27,62.102786953349856
2002-09-30,60.865190542965266
