Date,AC FAR EAST ex JAPAN GROWTH
2002-02-26,95.29113414325941
2002-02-27,97.28565475739492
2002-02-28,96.93790689717103
2002-03-01,97.04104510654996
2002-03-04,100.54544166840755
2002-03-05,102.2899132923774
2002-03-06,103.12724689175634
2002-03-07,102.84416730498424
2002-03-08,102.21311255841067
2002-03-11,103.90595630144925
2002-03-12,103.35829604561921
2002-03-13,102.60210872001886
2002-03-14,102.56008255701094
2002-03-15,101.15053262270487
2002-03-18,101.45165333156822
2002-03-19,102.16395213382346
2002-03-20,102.99859913198202
2002-03-21,101.98686626024738
2002-03-22,102.95348890404763
2002-03-25,102.21326527492042
2002-03-26,102.58220601343503
2002-03-27,103.51892454059367
2002-03-28,103.83418364861997
2002-03-29,104.25059553467631
2002-04-01,103.9875413325551
2002-04-02,104.91060346382748
2002-04-03,104.79750809608811
2002-04-04,103.62519440300672
2002-04-05,103.77552935500158
2002-04-08,102.62817436699156
2002-04-09,102.04904819464039
2002-04-10,100.42432263371974
2002-04-11,100.8211007075661
2002-04-12,101.79776491688568
2002-04-15,103.03463579372094
2002-04-16,103.79105608786858
2002-04-17,106.80157252870737
2002-04-18,107.04363564756342
2002-04-19,106.47159238549946
2002-04-22,106.86885530780799
2002-04-23,108.25928955083113
2002-04-24,108.48826138167043
2002-04-25,106.6653858296331
2002-04-26,106.02429657462987
2002-04-29,104.00597943205592
2002-04-30,104.16060178050901
2002-05-01,104.1607942294668
2002-05-02,104.36931620153705
2002-05-03,104.29780864364525
2002-05-06,101.36614517672798
2002-05-07,102.21283479510478
2002-05-08,103.22347146124123
2002-05-09,103.26659781263983
2002-05-10,102.16933768200913
2002-05-13,102.10278605623752
2002-05-14,103.57318390771151
2002-05-15,105.63624960826252
2002-05-16,105.04931013602176
2002-05-17,106.69981525442553
2002-05-20,105.57723182888024
2002-05-21,103.91317775193762
2002-05-22,105.3498288141849
2002-05-23,103.9619186145694
2002-05-24,105.01734792158292
2002-05-27,104.4533399439384
2002-05-28,104.77050743358237
2002-05-29,103.98026243957626
2002-05-30,103.54916647294053
2002-05-31,101.64547878001366
2002-06-03,102.34108084341504
2002-06-04,101.80669696596911
2002-06-05,102.35973108550117
2002-06-06,102.1941645971774
2002-06-07,100.27842088766391
2002-06-10,101.25414310691843
2002-06-11,100.85313356967934
2002-06-12,100.20358409849976
2002-06-13,100.91536560345833
2002-06-14,100.31482435410813
2002-06-17,99.42123891958462
2002-06-18,99.66019440168638
2002-06-19,97.30005492311926
2002-06-20,97.47559164639121
2002-06-21,97.25989506932444
2002-06-24,97.04204995285932
2002-06-25,96.97364994535921
2002-06-26,93.10712964587576
2002-06-27,94.29031449351142
2002-06-28,96.54026086135075
2002-07-01,95.9675885004255
2002-07-02,95.82840799606628
2002-07-03,96.3345174400043
2002-07-04,98.3256834758538
2002-07-05,100.1852546366761
2002-07-08,101.06992680009576
2002-07-09,102.25191033453181
2002-07-10,100.93001582036126
2002-07-11,98.26524054897914
2002-07-12,100.89799388758631
2002-07-15,100.47040003320664
2002-07-16,99.43633689964759
2002-07-17,98.73967962713748
2002-07-18,98.59173806803625
2002-07-19,96.74222589054656
2002-07-22,94.28374003784934
2002-07-23,96.56773646120821
2002-07-24,93.4881944557231
2002-07-25,93.42022490847037
2002-07-26,89.5896880367848
2002-07-29,89.64872254493389
2002-07-30,92.004525678544
2002-07-31,92.02777223508289
2002-08-01,91.22321591085706
2002-08-02,90.26316283451162
2002-08-05,87.30623530754518
2002-08-06,85.67636893188842
2002-08-07,88.05221980927962
2002-08-08,88.00919189996215
2002-08-09,89.30867080390266
2002-08-12,89.24886432444788
2002-08-13,90.70794625531599
2002-08-14,91.07536817382295
2002-08-15,91.99279621359976
2002-08-16,92.4445765585859
2002-08-19,92.42565834413
2002-08-20,93.82343222435843
2002-08-21,94.0549345657799
2002-08-22,94.21160126622044
2002-08-23,93.30420093203688
2002-08-26,92.44200331202418
2002-08-27,91.56534544898379
2002-08-28,90.67334508154029
2002-08-29,90.32098321049817
2002-08-30,90.4034429573962
2002-09-02,89.98972948053675
2002-09-03,89.14169967119844
2002-09-04,88.60975695285566
2002-09-05,88.00279523166608
2002-09-06,87.666939291461
2002-09-09,87.60857980593268
2002-09-10,89.27673850239668
2002-09-11,89.58588562827337
2002-09-12,90.19392932694628
2002-09-13,88.01668945522432
2002-09-16,86.33202538094136
2002-09-17,88.70614991000595
2002-09-18,86.51466475827996
2002-09-19,86.63189885465694
2002-09-20,85.79742248471925
2002-09-23,83.8328552177664
2002-09-24,83.08096564880428
2002-09-25,81.63395030098069
2002-09-26,82.56708861547294
2002-09-27,82.62109782641382
2002-09-30,81.3725548777684
2002-10-01,81.16132342557536
2002-10-02,81.2529954113832
2002-10-03,80.52788617652688
2002-10-04,81.22703666490284
2002-10-07,79.32104038910704
2002-10-08,79.7867179765836
2002-10-09,79.16481651207958
2002-10-10,76.6582734868651
2002-10-11,76.53934303426138
2002-10-14,77.6830899368103
2002-10-15,80.32179868015477
2002-10-16,82.1889525179347
2002-10-17,83.08364854712089
2002-10-18,85.02331877714683
2002-10-21,84.29635723681007
2002-10-22,83.284748714089
2002-10-23,85.6881850488874
2002-10-24,85.69333693589611
2002-10-25,85.91661399869106
2002-10-28,87.52340714726792
2002-10-29,86.69095854253534
2002-10-30,85.20118417688242
2002-10-31,85.89915778391675
2002-11-01,84.58608539614436
2002-11-04,87.61045428903303
2002-11-05,87.2569516662101
2002-11-06,88.71068365730922
2002-11-07,89.20275472401576
2002-11-08,88.81661699206292
2002-11-11,86.97365685661018
2002-11-12,86.5112612730718
2002-11-13,86.21755021317965
2002-11-14,85.94048498065146
2002-11-15,88.60169652370011
2002-11-18,87.78932196423976
2002-11-19,87.70049533468466
2002-11-20,87.66141217640553
2002-11-21,88.55558909839758
2002-11-22,89.82917765293163
2002-11-25,90.78445802083527
2002-11-26,90.25874181471922
2002-11-27,89.87101666116429
2002-11-28,90.81976338598488
2002-11-29,90.6558424631405
2002-12-02,91.06436359178454
2002-12-03,91.89511420968294
2002-12-04,90.04394598439407
2002-12-05,89.95687639870549
2002-12-06,89.9694611609483
2002-12-09,90.0301570269359
2002-12-10,89.02628291560502
2002-12-11,88.77123917030443
2002-12-12,89.01939899156137
2002-12-13,88.24796612697098
2002-12-16,87.2072258893065
2002-12-17,87.65960506706723
2002-12-18,87.2423129470006
2002-12-19,87.283867628909
2002-12-20,87.51288270298936
2002-12-23,86.57183067233926
2002-12-24,86.17325291440721
2002-12-25,86.11570633914309
2002-12-26,86.1926960997031
2002-12-27,85.43160004632617
2002-12-30,83.1948578392918
2002-12-31,83.49445101960261
2003-01-01,83.49445101960261
2003-01-02,83.60849491764642
2003-01-03,85.78948853776367
2003-01-06,86.76434209122768
2003-01-07,86.14158077866686
2003-01-08,86.61901927728739
2003-01-09,85.68165339260528
2003-01-10,86.33596304742402
2003-01-13,88.44302700016863
2003-01-14,88.64702450660454
2003-01-15,88.70411873496946
2003-01-16,88.07821693588495
2003-01-17,87.06018895444583
2003-01-20,86.52770725217368
2003-01-21,86.47064534072945
2003-01-22,85.92535116448249
2003-01-23,86.06276484850508
2003-01-24,85.21644063013257
2003-01-27,83.6210697232869
2003-01-28,84.25417848370168
2003-01-29,82.80283275853675
2003-01-30,82.87444264396756
2003-01-31,82.93587446983273
2003-02-03,82.91339463929404
2003-02-04,82.97682552229314
2003-02-05,82.68900041637892
2003-02-06,81.02182982380882
2003-02-07,79.9734377017031
2003-02-10,79.22243058313941
2003-02-11,79.27189844535005
2003-02-12,80.04458022738412
2003-02-13,78.63908181450323
2003-02-14,78.81972169926726
2003-02-17,81.47986468103687
2003-02-18,81.31063909439527
2003-02-19,81.5469322919699
2003-02-20,81.95889652907782
2003-02-21,81.81914683513467
2003-02-24,82.65728088202809
2003-02-25,80.60902125973985
2003-02-26,80.15946218388154
2003-02-27,79.82059788837114
2003-02-28,79.32971525550464
2003-03-03,81.07618657371978
2003-03-04,80.10021042776954
2003-03-05,78.70164628271176
2003-03-06,77.77375554463212
2003-03-07,77.38184752776715
2003-03-10,77.03892718440551
2003-03-11,76.98739376949668
2003-03-12,77.41790964058669
2003-03-13,77.24308774991177
2003-03-14,78.55884448982748
2003-03-17,76.8724500882682
2003-03-18,79.38890462428381
2003-03-19,79.74256934379437
2003-03-20,81.7555419840787
2003-03-21,82.12733208204496
2003-03-24,81.51084025633087
2003-03-25,80.77976471551976
2003-03-26,80.88622184038921
2003-03-27,79.99424144636096
2003-03-28,80.26207574502477
2003-03-31,77.57194733046285
2003-04-01,77.63724860686291
2003-04-02,78.061663957154
2003-04-03,78.02745943108035
2003-04-04,79.49368063064728
2003-04-07,81.4178018848926
2003-04-08,80.84626370410537
2003-04-09,79.39716868392648
2003-04-10,79.90318896839906
2003-04-11,80.10179481079149
2003-04-14,79.70105759904324
2003-04-15,80.95852090266234
2003-04-16,82.57474876703095
2003-04-17,81.81368124219686
2003-04-18,82.98127144784488
2003-04-21,82.5361532297776
2003-04-22,81.13197691470067
2003-04-23,80.76921596985969
2003-04-24,79.33309344187704
2003-04-25,77.50146980999922
2003-04-28,77.53497857722927
2003-04-29,80.45967105561937
2003-04-30,80.80635568550387
2003-05-01,80.85554661686012
2003-05-02,81.53974454364361
2003-05-05,82.23335075519614
2003-05-06,82.67195037646589
2003-05-07,83.51382337406794
2003-05-08,83.23699715461714
2003-05-09,83.57756616724947
2003-05-12,84.85529692245872
2003-05-13,84.22666188190284
2003-05-14,83.80466590386672
2003-05-15,84.37819814088054
2003-05-16,83.51591311480769
2003-05-19,82.95100781914235
2003-05-20,83.20985262855024
2003-05-21,83.19057990110426
2003-05-22,83.57986100597807
2003-05-23,85.2267763753793
2003-05-26,86.56006899845453
2003-05-27,86.0056962357446
2003-05-28,86.9167663824768
2003-05-29,87.5558028882666
2003-05-30,87.72904093080514
2003-06-02,89.98079528761542
2003-06-03,89.38369886806703
2003-06-04,89.8510171215019
2003-06-05,90.53636881697382
2003-06-06,90.75488379832903
2003-06-09,91.89134264102542
2003-06-10,91.88254697621316
2003-06-11,91.78973691517375
2003-06-12,93.08511871655998
2003-06-13,93.8551871290822
2003-06-16,92.86423319672252
2003-06-17,95.10118389012389
2003-06-18,94.8327055639644
2003-06-19,96.13560610053793
2003-06-20,95.64840489397966
2003-06-23,94.17624120247878
2003-06-24,92.84125886001807
2003-06-25,93.71328485347658
2003-06-26,93.57853128277128
2003-06-27,93.86142258093155
2003-06-30,93.00787748174218
2003-07-01,94.03788985491653
2003-07-02,95.59596950404273
2003-07-03,96.87794173592178
2003-07-04,97.46465069991774
2003-07-07,99.60279449603192
2003-07-08,100.89674434918965
2003-07-09,100.79918663441083
2003-07-10,99.84379889790385
2003-07-11,100.01620743129023
2003-07-14,102.3664067368037
2003-07-15,102.29377671739711
2003-07-16,103.21154762156684
2003-07-17,101.99010910968046
2003-07-18,100.90765328594354
2003-07-21,100.73707068617009
2003-07-22,100.3534697609919
2003-07-23,99.5628995954955
2003-07-24,100.46306735848462
2003-07-25,100.55841052777323
2003-07-28,102.25748335895642
2003-07-29,102.35238050559401
2003-07-30,101.96051601590099
2003-07-31,101.80546812525274
2003-08-01,102.99594186465589
2003-08-04,102.54948425094035
2003-08-05,101.68308491354968
2003-08-06,100.18774521433353
2003-08-07,100.53263155400757
2003-08-08,100.01489886064742
2003-08-11,100.83402816825935
2003-08-12,100.9223508889607
2003-08-13,102.91044709470377
2003-08-14,103.99877170203928
2003-08-15,104.27961659514115
2003-08-18,104.72252470443685
2003-08-19,105.48420538115505
2003-08-20,105.88978776254233
2003-08-21,107.72378596006808
2003-08-22,108.44387180335427
2003-08-25,108.32904887517776
2003-08-26,107.50416833056728
2003-08-27,107.38848034116474
2003-08-28,107.56035242051263
2003-08-29,108.67795801927352
2003-09-01,109.4092343789757
2003-09-02,109.09968491064598
2003-09-03,109.7094256502164
2003-09-04,110.0367974211784
2003-09-05,110.91235808204834
2003-09-08,111.92297439217857
2003-09-09,111.63629053895467
2003-09-10,110.72551852909322
2003-09-11,111.35550300606505
2003-09-12,111.2260324956825
2003-09-15,109.98621605389737
2003-09-16,111.32545839411529
2003-09-17,112.30855572615837
2003-09-18,111.47231244089735
2003-09-19,110.45620461746246
2003-09-22,108.61129529713783
2003-09-23,109.12726391651005
2003-09-24,111.26098971884026
2003-09-25,110.22471704905095
2003-09-26,109.29182489886364
2003-09-29,108.8496791084229
2003-09-30,109.35430425852525
2003-10-01,109.89585660928302
2003-10-02,112.23264610356381
2003-10-03,112.87895760659448
2003-10-06,114.47456913676625
2003-10-07,114.89849115594485
2003-10-08,114.72341542294471
2003-10-09,116.08498393348705
2003-10-10,117.78168207659448
2003-10-13,118.26529979912338
2003-10-14,116.92061109380002
2003-10-15,117.5654936008499
2003-10-16,119.09529487894028
2003-10-17,118.35615404511219
2003-10-20,119.07455413433996
2003-10-21,119.36721177764751
2003-10-22,119.69220231997647
2003-10-23,115.69504216899428
2003-10-24,114.98419910622933
2003-10-27,116.05348366357505
2003-10-28,118.55170986096077
2003-10-29,119.27610344720603
2003-10-30,119.56161494915443
2003-10-31,118.79092122443015
2003-11-03,119.77624280260818
2003-11-04,120.78779339210858
2003-11-05,121.06504786564429
2003-11-06,119.05305589115616
2003-11-07,120.14669445114905
2003-11-10,118.94650976509881
2003-11-11,116.98739429991231
2003-11-12,117.48911895560612
2003-11-13,119.26736713442695
2003-11-14,118.83569257619592
2003-11-17,116.28433154754254
2003-11-18,116.97830056864238
2003-11-19,115.13693455931268
2003-11-20,113.95044273763827
2003-11-21,114.16167267490648
2003-11-24,113.10933846481154
2003-11-25,114.47830355751938
2003-11-26,115.34160778865225
2003-11-27,114.77475015209617
2003-11-28,116.54885596403433
2003-12-01,118.23978075985951
2003-12-02,118.69938695122586
2003-12-03,118.8176463125389
2003-12-04,118.56202426306191
2003-12-05,117.6289374984956
2003-12-08,117.02495535748754
2003-12-09,117.54448083064457
2003-12-10,117.8029176245443
2003-12-11,118.73678492901503
2003-12-12,119.38620808101166
2003-12-15,120.20316887656858
2003-12-16,118.0937885624242
2003-12-17,116.28793174836964
2003-12-18,116.50648754212607
2003-12-19,117.33959508538375
2003-12-22,117.98803893884107
2003-12-23,117.83562932498025
2003-12-24,117.76568205246525
2003-12-25,118.02675496523057
2003-12-26,118.13455892137317
2003-12-29,118.56988130591544
2003-12-30,120.19030908460883
2003-12-31,120.87596274212511
2004-01-01,120.87596274212511
2004-01-02,122.43413268923857
2004-01-05,124.31762137866247
2004-01-06,124.55162037538192
2004-01-07,125.08829996945823
2004-01-08,126.06806304407607
2004-01-09,129.3813869707819
2004-01-12,129.09218260489754
2004-01-13,128.99236116542951
2004-01-14,128.43491136879652
2004-01-15,127.40007675842307
2004-01-16,127.625743449446
2004-01-19,128.89715847870775
2004-01-20,130.45285621469606
2004-01-21,131.47176217289862
2004-01-22,131.4620060678462
2004-01-23,131.57913390642696
2004-01-26,132.30103541387928
2004-01-27,132.83573543342706
2004-01-28,131.55947322429304
2004-01-29,129.980014175622
2004-01-30,129.57980761476742
2004-02-02,128.4890967517555
2004-02-03,127.96499780258532
2004-02-04,126.98345709644508
2004-02-05,126.9323049291387
2004-02-06,129.1622474543152
2004-02-09,132.17966391867654
2004-02-10,131.70002941275433
2004-02-11,132.3316897115891
2004-02-12,132.64325231448024
2004-02-13,133.4215349092531
2004-02-16,133.78953186774163
2004-02-17,134.4477057166405
2004-02-18,134.73107822187742
2004-02-19,134.2856914258622
2004-02-20,133.7718192027338
2004-02-23,132.71897315025467
2004-02-24,131.40263526240477
2004-02-25,130.65918871700558
2004-02-26,131.44660500462106
2004-02-27,133.1497434926124
2004-03-01,133.73223894367393
2004-03-02,134.57854791944808
2004-03-03,133.07577610945452
2004-03-04,134.4482518161715
2004-03-05,134.28541205276204
2004-03-08,133.37124365658144
2004-03-09,132.3063532966279
2004-03-10,130.21509149582363
2004-03-11,129.12743374587356
2004-03-12,127.39843719448146
2004-03-15,127.11130623240905
2004-03-16,126.92242303252672
2004-03-17,128.8777856684537
2004-03-18,129.7968469337028
2004-03-19,130.36523677326446
2004-03-22,127.23805327574453
2004-03-23,126.41880922755723
2004-03-24,127.56847422043386
2004-03-25,125.98361495945548
2004-03-26,126.45203858746744
2004-03-29,127.77557450892368
2004-03-30,129.21565387062472
2004-03-31,130.44508242740753
2004-04-01,131.33130994962082
2004-04-02,131.62141218701325
2004-04-05,132.55658614667607
2004-04-06,134.59492377756388
2004-04-07,135.33463588278278
2004-04-08,135.6816188063279
2004-04-09,134.72777718627762
2004-04-12,136.12673570836668
2004-04-13,136.62326445084997
2004-04-14,134.6693109350063
2004-04-15,133.06865677314298
2004-04-16,132.30860657590074
2004-04-19,132.50881271837747
2004-04-20,133.1012302343151
2004-04-21,132.47730521321182
2004-04-22,131.92825962439687
2004-04-23,134.2843064484089
2004-04-26,132.13411471779716
2004-04-27,131.6582851807375
2004-04-28,130.06571296773362
2004-04-29,125.9375490158139
2004-04-30,123.67901602187474
2004-05-03,123.71862770550308
2004-05-04,125.37258399482005
2004-05-05,123.93017369231775
2004-05-06,122.53600712949535
2004-05-07,122.34388998996891
2004-05-10,115.8763486886463
2004-05-11,116.41859993929123
2004-05-12,118.84777340266047
2004-05-13,115.9135634521657
2004-05-14,113.18989446200348
2004-05-17,107.8202573782475
2004-05-18,109.69450306212276
2004-05-19,115.71627766770258
2004-05-20,114.18371662883798
2004-05-21,116.78820736985391
2004-05-24,117.58825948268986
2004-05-25,116.62514419486575
2004-05-26,117.14245495969335
2004-05-27,119.71472586498912
2004-05-28,121.4848011955922
2004-05-31,120.09848776711713
2004-06-01,120.3393613171566
2004-06-02,118.99989922346145
2004-06-03,114.90409808267822
2004-06-04,115.71312104594402
2004-06-07,119.59216558910876
2004-06-08,119.79050698487573
2004-06-09,118.73057471110248
2004-06-10,117.58465889277154
2004-06-11,114.77894975230222
2004-06-14,112.52882543253445
2004-06-15,113.08911969569527
2004-06-16,113.30011078266033
2004-06-17,113.50334962910505
2004-06-18,111.58782622185173
2004-06-21,112.09293505580212
2004-06-22,111.90387591478621
2004-06-23,112.83135843757525
2004-06-24,115.87683506090372
2004-06-25,117.2360236775997
2004-06-28,116.34850384695426
2004-06-29,116.45205728323725
2004-06-30,117.92318187479081
2004-07-01,117.69720527026752
2004-07-02,116.01347908423804
2004-07-05,116.02993668572732
2004-07-06,116.85152959180539
2004-07-07,116.75512319310819
2004-07-08,114.74354772755733
2004-07-09,115.68653373876776
2004-07-12,115.38573137737052
2004-07-13,115.06311088004193
2004-07-14,113.01520124248985
2004-07-15,111.60376472691244
2004-07-16,112.86768213323084
2004-07-19,113.80061312436963
2004-07-20,112.48371668782151
2004-07-21,114.73086472120883
2004-07-22,113.53181254511469
2004-07-23,112.8906956416795
