Date,ACWI ex AUSTRALIA GROWTH
2001-05-25,902.0226385920797
2001-05-28,902.5705890881853
2001-05-29,895.6748280141517
2001-05-30,879.749760464079
2001-05-31,877.9314136768871
2001-06-01,881.3206608376898
2001-06-04,885.5790492886816
2001-06-05,895.0745773698043
2001-06-06,889.3150039464886
2001-06-07,896.0175967120849
2001-06-08,889.3374700235416
2001-06-11,876.3989824741955
2001-06-12,870.1019062928228
2001-06-13,865.3280089913815
2001-06-14,857.1907266027099
2001-06-15,849.0240486864777
2001-06-18,843.4049095203135
2001-06-19,844.392854638583
2001-06-20,848.6477078717029
2001-06-21,854.8043050769033
2001-06-22,851.2400237720261
2001-06-25,849.3428825601513
2001-06-26,843.596138345171
2001-06-27,839.845096791379
2001-06-28,847.2773105500601
2001-06-29,847.1953441685604
2001-07-02,857.154530282239
2001-07-03,852.1639691550805
2001-07-04,847.9025228072986
2001-07-05,831.9437006572068
2001-07-06,813.057981760871
2001-07-09,818.3081287121406
2001-07-10,810.6917423983137
2001-07-11,807.7222210797306
2001-07-12,824.0515316348731
2001-07-13,827.4635170004524
2001-07-16,819.6555280590449
2001-07-17,821.5551064382597
2001-07-18,820.8059861847482
2001-07-19,830.6539093660539
2001-07-20,827.4603366720816
2001-07-23,814.9681014908873
2001-07-24,808.8501916297316
2001-07-25,814.5081019389523
2001-07-26,818.2767137466147
2001-07-27,822.5552904842801
2001-07-30,823.7698247329752
2001-07-31,833.5639216623447
2001-08-01,838.780180430563
2001-08-02,845.7667458671767
2001-08-03,840.5896859309721
2001-08-06,832.7524887002801
2001-08-07,834.4446990626878
2001-08-08,821.0865936353104
2001-08-09,816.5526388136835
2001-08-10,818.7695847058926
2001-08-13,820.1240191165025
2001-08-14,823.6428438883504
2001-08-15,821.7874069865608
2001-08-16,818.6568990192739
2001-08-17,805.2307045303099
2001-08-20,806.8092272115098
2001-08-21,802.3805604225381
2001-08-22,808.2954374450213
2001-08-23,803.9290836558401
2001-08-24,819.5021251678385
2001-08-27,818.1975291368236
2001-08-28,806.0691626316633
2001-08-29,798.5998197251787
2001-08-30,782.1918100752716
2001-08-31,782.3301188531742
2001-09-03,776.6750923041603
2001-09-04,778.6423715884603
2001-09-05,774.540381164688
2001-09-06,757.2575041296161
2001-09-07,748.2890102976974
2001-09-10,747.6898957565301
2001-09-11,734.3024714601584
2001-09-12,733.3881374323889
2001-09-13,736.1517490271417
2001-09-14,729.2102642609481
2001-09-17,713.0558470653007
2001-09-18,708.7320818848947
2001-09-19,702.1512669407452
2001-09-20,680.5355545329669
2001-09-21,661.7475872088955
2001-09-24,687.7771800341292
2001-09-25,696.4955611403317
2001-09-26,695.273721329936
2001-09-27,701.1024696953012
2001-09-28,713.9644861367766
2001-10-01,712.1120367186643
2001-10-02,717.8382923131205
2001-10-03,726.7469074559141
2001-10-04,734.2576464803572
2001-10-05,739.7321547821715
2001-10-08,738.2098580161037
2001-10-09,731.7339700980372
2001-10-10,745.1826418017947
2001-10-11,756.9819131164996
2001-10-12,757.7632453095766
2001-10-15,752.8531136544482
2001-10-16,758.0010069680318
2001-10-17,755.2587204940181
2001-10-18,748.6654212897029
2001-10-19,748.9993418480434
2001-10-22,758.9070028796468
2001-10-23,762.2804660019614
2001-10-24,766.9806143237896
2001-10-25,768.9375843266887
2001-10-26,772.0380378246074
2001-10-29,757.2934413483714
2001-10-30,744.3095225469202
2001-10-31,745.2506258408786
2001-11-01,760.3047273207688
2001-11-02,762.9999562092594
2001-11-05,775.0958707202068
2001-11-06,785.4962702821161
2001-11-07,783.7638417895535
2001-11-08,788.7965303821748
2001-11-09,786.9470804769799
2001-11-12,780.0972779244416
2001-11-13,791.5044580582347
2001-11-14,796.3833605511036
2001-11-15,801.598334174704
2001-11-16,802.9168687826714
2001-11-19,810.8364040013223
2001-11-20,802.4888685641047
2001-11-21,799.1373856268523
2001-11-22,802.0109085430481
2001-11-23,804.2090402763134
2001-11-26,811.1318128294948
2001-11-27,804.3372441314815
2001-11-28,792.5273518279913
2001-11-29,797.5924876606807
2001-11-30,802.8283073689487
2001-12-03,796.8276830842902
2001-12-04,804.3598417681687
2001-12-05,819.0109282981764
2001-12-06,818.6993766494492
2001-12-07,812.7595919656894
2001-12-10,801.1632015228058
2001-12-11,798.7757726259744
2001-12-12,801.0972166895066
2001-12-13,790.7427856254278
2001-12-14,791.4313752238448
2001-12-17,800.7539602412953
2001-12-18,804.7569827256851
2001-12-19,806.1753669662206
2001-12-20,803.0636029947527
2001-12-21,805.6969942836274
2001-12-24,802.6298227181876
2001-12-25,802.360588786014
2001-12-26,803.3871148484163
2001-12-27,811.3332125142849
2001-12-28,813.6591941974303
2001-12-31,809.8377089027763
2002-01-01,809.8329503474773
2002-01-02,811.1847084448705
2002-01-03,816.3835670594847
2002-01-04,818.3225206873905
2002-01-07,811.6184230934349
2002-01-08,806.544795530592
2002-01-09,803.8409793584077
2002-01-10,802.9422057184984
2002-01-11,800.6434017867036
2002-01-14,795.7739059957794
2002-01-15,798.108264622022
2002-01-16,788.4558038595469
2002-01-17,794.4670170879815
2002-01-18,790.1655085619865
2002-01-21,788.890839287503
2002-01-22,785.9965902744503
2002-01-23,788.9915334617482
2002-01-24,790.5638175579697
2002-01-25,786.3211738171875
2002-01-28,787.5762337461683
2002-01-29,772.9847519536235
2002-01-30,774.1867062159064
2002-01-31,784.678734124899
2002-02-01,781.8870289577715
2002-02-04,771.3980560099006
2002-02-05,768.1179427848342
2002-02-06,765.5395669042946
2002-02-07,766.0546351573198
2002-02-08,771.263778902639
2002-02-11,779.6414016445266
2002-02-12,781.7595426840845
2002-02-13,787.9932108495804
2002-02-14,790.1299012493279
2002-02-15,784.1745813392987
2002-02-18,782.1762238229762
2002-02-19,770.2870945840241
2002-02-20,774.9917679227157
2002-02-21,772.0478238154216
2002-02-22,775.7237965105284
2002-02-25,782.5978076755655
2002-02-26,782.5151394930302
2002-02-27,787.2886877835946
2002-02-28,786.8483443814376
2002-03-01,799.9897514076764
2002-03-04,813.6931957805118
2002-03-05,807.527374761411
2002-03-06,814.9753304737435
2002-03-07,818.1226140016666
2002-03-08,819.5482442455805
2002-03-11,820.7510293470641
2002-03-12,816.1421010803732
2002-03-13,812.0545688070749
2002-03-14,814.2543072815675
2002-03-15,820.8328139499531
2002-03-18,818.7239416838237
2002-03-19,823.6162195111328
2002-03-20,812.9214504202821
2002-03-21,811.1987307783172
2002-03-22,810.0138461961352
2002-03-25,800.8551881023205
2002-03-26,803.0894215990638
2002-03-27,804.4882885002678
2002-03-28,807.846223193518
2002-03-29,806.4777802397463
2002-04-01,806.8733685852355
2002-04-02,802.7756347047268
2002-04-03,798.907863864752
2002-04-04,796.699288414638
2002-04-05,794.2721293671318
2002-04-08,790.2619839198372
2002-04-09,787.6179982643911
2002-04-10,796.6051048269911
2002-04-11,781.7684704368495
2002-04-12,785.4666117668725
2002-04-15,783.9428994999951
2002-04-16,796.8589513663914
2002-04-17,796.9526905924309
2002-04-18,797.6052091779725
2002-04-19,796.3904152114955
2002-04-22,789.8115167977512
2002-04-23,786.2851767067361
2002-04-24,783.9750667740182
2002-04-25,783.9390460980178
2002-04-26,776.5120783944183
2002-04-29,771.409216022722
2002-04-30,775.0571449600615
2002-05-01,781.8741459720134
2002-05-02,778.9011276393385
2002-05-03,775.0136354192281
2002-05-06,766.7398255201306
2002-05-07,759.8773704930558
2002-05-08,779.2816008718967
2002-05-09,771.3670285062316
2002-05-10,763.5650544725718
2002-05-13,771.5483303053868
2002-05-14,779.262030012715
2002-05-15,780.6326324827614
2002-05-16,784.8899609171701
2002-05-17,793.4991381150883
2002-05-20,786.7747247702537
2002-05-21,780.2659445532054
2002-05-22,782.6739362901989
2002-05-23,784.8233509683885
2002-05-24,779.2858983217313
2002-05-27,778.1560277072495
2002-05-28,774.6291449876868
2002-05-29,771.8498838322554
2002-05-30,770.4035282031032
2002-05-31,769.5485945511072
2002-06-03,758.6189263222258
2002-06-04,755.4250550247799
2002-06-05,757.9793969494746
2002-06-06,749.4933170214731
2002-06-07,743.3621694898327
2002-06-10,745.9364261385573
2002-06-11,738.7509395580369
2002-06-12,737.796059416585
2002-06-13,730.5073082892694
2002-06-14,724.7893183601574
2002-06-17,739.4799093672502
2002-06-18,740.3097566003078
2002-06-19,729.7632805500806
2002-06-20,722.2275953134906
2002-06-21,711.791784768999
2002-06-24,712.0575106609441
2002-06-25,707.5978502306816
2002-06-26,709.7131413928264
2002-06-27,719.4725910283436
2002-06-28,724.2102217041208
2002-07-01,714.8931526927178
2002-07-02,700.4815976948825
2002-07-03,698.7258850118826
2002-07-04,702.3544360788147
2002-07-05,724.6712736835503
2002-07-08,721.4430944885511
2002-07-09,710.3863488032225
2002-07-10,686.893903352512
2002-07-11,681.6072002134937
2002-07-12,681.9448968972517
2002-07-15,673.116910638647
2002-07-16,665.5328915908864
2002-07-17,675.7314051412482
2002-07-18,667.8425298758402
2002-07-19,644.5980613431567
2002-07-22,624.855375916769
2002-07-23,614.2781914382479
2002-07-24,630.2959785900923
2002-07-25,635.064969348256
2002-07-26,637.8731420838324
2002-07-29,665.2909239735
2002-07-30,670.014154936551
2002-07-31,672.837238927881
2002-08-01,653.6248602615628
2002-08-02,647.9524748562797
2002-08-05,630.6590804646302
2002-08-06,640.924132957487
2002-08-07,652.1869270463095
2002-08-08,669.9623700087299
2002-08-09,675.3611398277027
2002-08-12,669.5864985407286
2002-08-13,662.6538870205251
2002-08-14,676.9825422867114
2002-08-15,684.9854707797109
2002-08-16,686.5176142682998
2002-08-19,696.340855525414
2002-08-20,687.715855499185
2002-08-21,695.9362646823906
2002-08-22,704.085940355729
2002-08-23,692.5564215578974
2002-08-26,693.5561294029492
2002-08-27,689.9279521625784
2002-08-28,676.3529586628691
2002-08-29,672.3284524955121
2002-08-30,673.1367169920672
2002-09-02,670.175227001231
2002-09-03,648.703140927106
2002-09-04,654.6147324565252
2002-09-05,648.8723959039492
2002-09-06,657.63497493365
2002-09-09,660.0577534806954
2002-09-10,666.4554066869233
2002-09-11,669.6649200410543
2002-09-12,655.1851437421562
2002-09-13,652.2054017170445
2002-09-16,651.0113649340807
2002-09-17,643.993156364615
2002-09-18,637.5060599285313
2002-09-19,625.0215223234278
2002-09-20,623.3675674298307
2002-09-23,612.3554432937468
2002-09-24,604.80123252681
2002-09-25,615.7145769747149
2002-09-26,628.3381015377885
2002-09-27,616.6014772634456
2002-09-30,605.884771362038
2002-10-01,620.7289511512812
2002-10-02,619.2841890350401
2002-10-03,613.8160829132171
2002-10-04,603.4734504129134
2002-10-07,594.2845325796033
2002-10-08,598.6956216013542
2002-10-09,590.4845617671074
2002-10-10,600.7458175406307
2002-10-11,621.0546725262254
2002-10-14,626.0542319670163
2002-10-15,651.3946190718782
2002-10-16,640.074154537268
2002-10-17,652.0396314748289
2002-10-18,654.9585300444692
2002-10-21,659.7350234451005
2002-10-22,651.4857266341485
2002-10-23,649.5790608341632
2002-10-24,644.9538015054039
2002-10-25,654.3178814981321
2002-10-28,653.5308274447631
2002-10-29,644.2349220316642
2002-10-30,650.91710304731
2002-10-31,653.1907799256257
2002-11-01,657.8073671341609
2002-11-04,666.6345273922905
2002-11-05,671.9046246391944
2002-11-06,673.8802830675909
2002-11-07,666.1532749903304
2002-11-08,660.386161764699
2002-11-11,649.7612673472663
2002-11-12,653.1582029025968
2002-11-13,651.9281445459662
2002-11-14,662.8297719886075
2002-11-15,666.1521201305494
2002-11-18,662.590547300541
2002-11-19,660.0716770976541
2002-11-20,665.8563267927148
2002-11-21,678.4878304914968
2002-11-22,676.7594399261952
2002-11-25,675.802092917504
2002-11-26,665.1558629397921
2002-11-27,678.1424216364658
2002-11-28,680.8862822323217
2002-11-29,677.9092428075733
2002-12-02,676.2107678953768
2002-12-03,670.21730220672
2002-12-04,670.1079266019549
2002-12-05,662.6368850361258
2002-12-06,665.896545990647
2002-12-09,656.2574879060732
2002-12-10,660.8757534616083
2002-12-11,662.2534199186457
2002-12-12,659.3701457909398
2002-12-13,653.7841029617582
2002-12-16,663.2337506776389
2002-12-17,658.6244884483449
2002-12-18,649.7933736440848
2002-12-19,647.7503836638039
2002-12-20,653.1346183416614
2002-12-23,655.1169738193049
2002-12-24,655.6757309530743
2002-12-25,655.414966330818
2002-12-26,654.3571077957474
2002-12-27,645.1732787955538
2002-12-30,649.8619191456252
2002-12-31,651.3332789167848
2003-01-01,651.3594247461755
2003-01-02,665.011041189638
2003-01-03,666.3738415240668
2003-01-06,675.2829778474029
2003-01-07,670.3793542925097
2003-01-08,661.4133214279286
2003-01-09,671.4841960700708
2003-01-10,671.7094733515804
2003-01-13,671.7117789435622
2003-01-14,674.7312189418532
2003-01-15,667.2183826334613
2003-01-16,665.1195574300452
2003-01-17,657.231669083045
2003-01-20,654.038990959528
2003-01-21,648.0844805096168
2003-01-22,641.4558125481545
2003-01-23,645.0800667627321
2003-01-24,633.3676914939937
2003-01-27,620.2302416300622
2003-01-28,625.1090006613198
2003-01-29,628.2926921562013
2003-01-30,623.0252875692938
2003-01-31,627.5428686865772
2003-02-03,632.6197099001398
2003-02-04,624.9444434409917
2003-02-05,625.4171606653871
2003-02-06,619.7146895293969
2003-02-07,614.3271770677794
2003-02-10,615.1406555361739
2003-02-11,615.1101298484665
2003-02-12,609.4946253581701
2003-02-13,607.4899485061762
2003-02-14,616.8217486160312
2003-02-17,619.7821814433536
2003-02-18,628.2907915992868
2003-02-19,623.6677067059013
2003-02-20,621.4048157165321
2003-02-21,627.6492279815171
2003-02-24,620.0992873736624
2003-02-25,616.5070243055537
2003-02-26,612.4877817297703
2003-02-27,616.1056415561477
2003-02-28,620.3150443159537
2003-03-03,620.1938148743473
2003-03-04,612.37164812759
2003-03-05,614.3350798546369
2003-03-06,609.707582424622
2003-03-07,610.3979009280739
2003-03-10,598.6585278351737
2003-03-11,595.4602017281461
2003-03-12,593.7184616539164
2003-03-13,609.7414488259996
2003-03-14,615.1795485206648
2003-03-17,631.0673330563341
2003-03-18,632.592686284097
2003-03-19,638.3631644126147
2003-03-20,640.0372188004665
2003-03-21,652.3732608959407
2003-03-24,635.9962506832179
2003-03-25,642.0027908053631
2003-03-26,640.492352876056
2003-03-27,638.143333623891
2003-03-28,635.3455808546884
2003-03-31,624.3223174770113
2003-04-01,629.7299198158399
2003-04-02,643.046920702466
2003-04-03,642.6696529950867
2003-04-04,644.7763018019972
2003-04-07,650.1037931356663
2003-04-08,648.3722956052635
2003-04-09,642.2155322966695
2003-04-10,642.4004482811393
2003-04-11,639.8524476258511
2003-04-14,648.532316463949
2003-04-15,654.3204736065873
2003-04-16,647.6674252557997
2003-04-17,656.4931616373992
2003-04-18,656.9614698854326
2003-04-21,654.7351160373232
2003-04-22,663.5773488995499
2003-04-23,666.6244153881464
2003-04-24,664.0248070343149
2003-04-25,655.3017228787122
2003-04-28,664.221640746494
2003-04-29,665.4287953433105
2003-04-30,668.9511409817983
2003-05-01,670.6042929974485
2003-05-02,676.0896511993025
2003-05-05,677.5890024550871
2003-05-06,685.7417293050152
2003-05-07,683.3725997308411
2003-05-08,677.099005276451
2003-05-09,685.1391260940757
2003-05-12,691.691098773895
2003-05-13,689.7148040581598
2003-05-14,688.7481979784696
2003-05-15,691.9462049081102
2003-05-16,690.7902537772314
2003-05-19,677.1200431194197
2003-05-20,676.8443228384024
2003-05-21,675.8136384537908
2003-05-22,681.6914380857893
2003-05-23,682.2665840773958
2003-05-26,683.2644236061058
2003-05-27,690.5929309918051
2003-05-28,692.7591903567491
2003-05-29,694.1924121401868
2003-05-30,697.1449923275812
2003-06-02,701.56508963844
2003-06-03,702.4753699797712
2003-06-04,710.8504496306423
2003-06-05,715.4217052641386
2003-06-06,715.8777399824687
2003-06-09,710.8092022481085
2003-06-10,713.5856707037686
2003-06-11,722.5349011433473
2003-06-12,723.8895680040512
2003-06-13,718.2954106408152
2003-06-16,731.7586021657839
2003-06-17,736.7385574077907
2003-06-18,736.3728983377805
2003-06-19,727.639935292643
2003-06-20,727.2365195746894
2003-06-23,715.3650086018039
2003-06-24,712.3453958410338
2003-06-25,711.8798449677645
2003-06-26,714.0916957554027
2003-06-27,711.2810435878964
2003-06-30,708.0475601158075
2003-07-01,711.5238468449737
2003-07-02,722.702790746056
2003-07-03,722.1018422150754
2003-07-04,720.369424389037
2003-07-07,732.7695635535441
2003-07-08,734.5983206585432
2003-07-09,731.4897607307059
2003-07-10,723.7128145627923
2003-07-11,727.1097788763254
2003-07-14,734.1548263896407
2003-07-15,731.5104293460827
2003-07-16,727.571312784792
2003-07-17,716.6082328198271
2003-07-18,719.8284878736562
2003-07-21,713.8458817205301
2003-07-22,718.175905385748
2003-07-23,722.297912717531
2003-07-24,722.7152217360632
2003-07-25,729.8570046055568
2003-07-28,730.788863549499
2003-07-29,727.2272715669028
2003-07-30,723.1297655256811
2003-07-31,723.2510047803817
2003-08-01,717.1625489301402
2003-08-04,717.1220562286578
2003-08-05,709.7776252916248
2003-08-06,706.0606741925538
2003-08-07,711.3113501281009
2003-08-08,712.9290260087363
2003-08-11,717.2584947534235
2003-08-12,721.9944002144096
2003-08-13,721.1279282640264
2003-08-14,725.9106056805231
2003-08-15,726.5005215560949
2003-08-18,732.176732892855
2003-08-19,733.3588649006495
2003-08-20,733.6979304441002
2003-08-21,734.7202043390768
2003-08-22,730.8267432945966
2003-08-25,730.1607232194527
2003-08-26,729.4998569084713
2003-08-27,731.8681285991933
2003-08-28,735.4409708798144
2003-08-29,738.9189444820396
2003-09-01,743.4956702004474
2003-09-02,747.8441431015864
2003-09-03,752.8822443258251
2003-09-04,755.2614508595508
2003-09-05,754.7115794075567
2003-09-08,762.908432093124
2003-09-09,760.063003156494
2003-09-10,751.8912508942982
2003-09-11,753.4624708477947
2003-09-12,756.0543618954752
2003-09-15,754.5498332148146
2003-09-16,763.6400950251194
2003-09-17,764.5173503411547
2003-09-18,772.3284881024108
2003-09-19,770.2585047324332
2003-09-22,761.1903533391128
2003-09-23,765.7057214756379
2003-09-24,756.2629068607018
2003-09-25,750.9827997251564
2003-09-26,745.3106856513592
2003-09-29,750.0017607052479
2003-09-30,742.7425850992669
2003-10-01,757.7907640333824
2003-10-02,761.6136085174687
2003-10-03,771.5946044020794
2003-10-06,773.1620926534684
2003-10-07,777.3173317688953
2003-10-08,774.0650558498091
2003-10-09,779.5405198192764
2003-10-10,782.565937060264
2003-10-13,786.7542335148727
2003-10-14,788.6262924083039
2003-10-15,787.6068799027101
2003-10-16,791.6112262458298
2003-10-17,784.6602524589482
2003-10-20,788.4719433482836
2003-10-21,791.8336195012081
2003-10-22,781.5897376070316
2003-10-23,775.0584122715267
2003-10-24,773.09638697774
2003-10-27,776.3859453773665
2003-10-28,787.1692879122248
2003-10-29,788.7418594741431
2003-10-30,788.7303275462642
2003-10-31,786.9863245597295
2003-11-03,791.0180097761078
2003-11-04,790.4061611511294
2003-11-05,788.193122554346
2003-11-06,788.8898154149329
2003-11-07,790.6035100156448
2003-11-10,785.8004827422145
2003-11-11,782.6358995930491
2003-11-12,792.6188068424354
2003-11-13,797.0814981117102
2003-11-14,794.8590295393634
2003-11-17,784.8744327474786
2003-11-18,784.3941406352033
2003-11-19,784.42491403229
2003-11-20,780.8881749269098
2003-11-21,781.9831875533727
2003-11-24,791.5380155376092
2003-11-25,791.8720333496083
2003-11-26,796.9372026722074
2003-11-27,797.3930195846689
2003-11-28,798.122360808
2003-12-01,808.9444660470738
2003-12-02,808.1079605155591
2003-12-03,807.6273668390754
2003-12-04,808.907888263068
2003-12-05,803.6973947065816
2003-12-08,804.403592091887
2003-12-09,799.8430653232035
2003-12-10,795.7838054539938
2003-12-11,801.7167057313065
2003-12-12,805.8285709304895
2003-12-15,805.8628226146143
2003-12-16,805.5159234657539
2003-12-17,805.2504434084575
2003-12-18,813.3332361502438
2003-12-19,812.9629042663088
2003-12-22,815.483332956165
2003-12-23,818.8077090996164
2003-12-24,819.8529208084198
2003-12-25,819.9680252518846
2003-12-26,821.5733255970875
2003-12-29,830.0999973500248
2003-12-30,833.2795558480922
2003-12-31,836.2327248517871
2004-01-01,836.2572893185203
2004-01-02,837.8804767240802
2004-01-05,849.8820648011418
2004-01-06,852.3920807360936
2004-01-07,852.4478762338221
2004-01-08,859.5054945594649
2004-01-09,859.1846265939425
2004-01-12,860.2958980765167
2004-01-13,857.5407912193386
2004-01-14,860.9912232493426
2004-01-15,857.286029685367
2004-01-16,860.6232039925301
2004-01-19,862.174859260836
2004-01-20,865.4297948796132
2004-01-21,869.6352423974905
2004-01-22,870.2492969477566
2004-01-23,869.758202378147
2004-01-26,872.512020600601
2004-01-27,868.6110917985345
2004-01-28,860.9705590221922
2004-01-29,855.4053807357213
2004-01-30,854.5963514199218
2004-02-02,857.4839532779516
2004-02-03,860.405077043383
2004-02-04,852.0901987506744
2004-02-05,853.8218578614192
2004-02-06,865.8185648358135
2004-02-09,867.1722084840792
2004-02-10,870.490603548808
2004-02-11,873.9917170116231
2004-02-12,875.4792383543494
2004-02-13,872.1814375421667
2004-02-16,872.3389513908982
2004-02-17,881.7727416426059
2004-02-18,879.2926188542227
2004-02-19,875.5174223619392
2004-02-20,869.2003701749198
2004-02-23,866.5664207445078
2004-02-24,864.8964594989836
2004-02-25,865.1403196104479
2004-02-26,864.2785892132306
2004-02-27,865.4668536332568
2004-03-01,876.2667362623971
2004-03-02,870.8089016104841
2004-03-03,866.0056409636743
2004-03-04,870.6731995583177
2004-03-05,875.6051219959874
2004-03-08,869.0240185398234
2004-03-09,865.2820469154736
2004-03-10,852.7656985785812
2004-03-11,838.9481674972085
2004-03-12,843.3553663104776
2004-03-15,832.6252762551964
2004-03-16,839.6701891056679
2004-03-17,847.5858911388525
2004-03-18,848.2288082931958
2004-03-19,842.9099497824053
2004-03-22,832.2834853939341
2004-03-23,830.1200646957258
2004-03-24,829.1342796149572
2004-03-25,841.5752051294544
2004-03-26,841.7270996839848
2004-03-29,852.7807634473672
2004-03-30,854.9104833949949
2004-03-31,857.3966965803152
2004-04-01,865.2421502139129
2004-04-02,871.8209824907306
2004-04-05,875.2025360118919
2004-04-06,872.6580871819048
2004-04-07,872.8505762156113
2004-04-08,871.5748733154305
2004-04-09,869.8713573018425
2004-04-12,873.8156790314605
2004-04-13,865.9274174731049
2004-04-14,860.7325042298099
2004-04-15,859.0007451985791
2004-04-16,863.3190566701198
2004-04-19,865.1211284293097
2004-04-20,857.4979437486754
2004-04-21,855.925372137276
2004-04-22,862.9298311375528
2004-04-23,867.0861111535357
2004-04-26,865.9005580343813
2004-04-27,865.0334846738202
2004-04-28,850.424684249912
2004-04-29,845.8584676805182
2004-04-30,837.9839919820114
2004-05-03,842.6183080068471
2004-05-04,848.7135277943498
2004-05-05,852.5202517286617
2004-05-06,842.4286269849687
2004-05-07,832.5132228828278
2004-05-10,813.9900154680499
2004-05-11,820.3081301772086
2004-05-12,822.3267054492571
2004-05-13,819.438515381597
2004-05-14,815.3153336819685
2004-05-17,806.6384936987778
2004-05-18,813.3319365493126
2004-05-19,822.622633183686
2004-05-20,817.6309672205622
2004-05-21,823.7093751726775
2004-05-24,824.932318819763
2004-05-25,832.3298725065238
2004-05-26,836.9191494128924
2004-05-27,846.756921123246
2004-05-28,845.7476963940152
2004-05-31,845.7983705421614
2004-06-01,844.9711924809836
2004-06-02,846.5043978553233
2004-06-03,839.4321986331505
2004-06-04,843.9899744044865
2004-06-07,859.9090189194826
2004-06-08,861.7531256250737
2004-06-09,852.1682833816575
2004-06-10,853.795998977244
2004-06-11,850.4924733510524
2004-06-14,841.9519603149456
2004-06-15,846.8244820081218
2004-06-16,849.2220623091592
2004-06-17,848.7973280734207
2004-06-18,850.3557579378454
2004-06-21,848.1920612886408
2004-06-22,847.313908891016
2004-06-23,852.046445237582
2004-06-24,856.5570671957885
2004-06-25,854.1993065281317
2004-06-28,856.2554258834685
2004-06-29,854.961206263587
2004-06-30,856.3899848231292
2004-07-01,850.6034181330014
2004-07-02,848.0462279503414
2004-07-05,845.3768294031227
2004-07-06,838.0474524124464
2004-07-07,841.0610912479934
2004-07-08,836.8677631040872
2004-07-09,839.0265909362593
2004-07-12,838.4234340955842
2004-07-13,837.1371053948786
2004-07-14,834.7662666938919
2004-07-15,829.3459459093351
2004-07-16,828.3727011256512
2004-07-19,825.7853360670678
2004-07-20,828.7347499173941
2004-07-21,821.2073866861605
2004-07-22,820.008386004382
2004-07-23,809.3240470345531
2004-07-26,805.0553432240227
2004-07-27,808.2682349749653
2004-07-28,807.6657321294579
2004-07-29,812.4051401392231
2004-07-30,815.1703615910126
