Date,AC ASIA ex JAPAN GROWTH
2000-12-29,100.0
2001-01-01,99.58497785650255
2001-01-02,99.83744118148516
2001-01-03,98.08966373349408
2001-01-04,102.80020501040731
2001-01-05,104.93613418917377
2001-01-08,103.96110545158079
2001-01-09,105.69582194892617
2001-01-10,105.06653499901279
2001-01-11,103.13850973412144
2001-01-12,104.96955920391073
2001-01-15,105.48629764674585
2001-01-16,106.88615334753132
2001-01-17,107.33526168713941
2001-01-18,108.47560593924946
2001-01-19,111.63308841967428
2001-01-22,112.6711969604503
2001-01-23,112.21775148833858
2001-01-24,112.27076865678377
2001-01-25,112.2967013229412
2001-01-26,110.87478089305326
2001-01-29,109.70489013573881
2001-01-30,110.08687418859161
2001-01-31,112.78343660547401
2001-02-01,112.27265944113837
2001-02-02,112.5169094738485
2001-02-05,109.85913432240865
2001-02-06,109.85830287133027
2001-02-07,108.94863406422806
2001-02-08,109.35007605986203
2001-02-09,109.35494392785624
2001-02-12,108.92766859952614
2001-02-13,109.91868494113335
2001-02-14,108.92873612216653
2001-02-15,109.98095971218318
2001-02-16,109.82281782854933
2001-02-19,108.6234813382171
2001-02-20,109.00069924197945
2001-02-21,107.64896085230274
2001-02-22,105.09338078123655
2001-02-23,104.55696916605686
2001-02-26,103.8696771461306
2001-02-27,102.89753552127738
2001-02-28,103.80913288818653
2001-03-01,101.14527035506359
2001-03-02,98.79911167211858
2001-03-05,99.71931106003322
2001-03-06,100.69729675752717
2001-03-07,101.33319193604774
2001-03-08,100.9551534259418
2001-03-09,99.78075798744463
2001-03-12,96.97996700009415
2001-03-13,95.66142190200272
2001-03-14,96.65562091304662
2001-03-15,97.71753202912966
2001-03-16,96.95158921196372
2001-03-19,96.00990578462064
2001-03-20,94.68579892119384
2001-03-21,94.70081616768938
2001-03-22,92.96505263984322
2001-03-23,94.33483338565429
2001-03-26,95.47061721441663
2001-03-27,93.9768008742536
2001-03-28,94.02302584041882
2001-03-29,92.42045483169835
2001-03-30,92.3236150667763
2001-04-02,90.91802809483109
2001-04-03,89.14643894007662
2001-04-04,85.8075437840639
2001-04-05,86.01444565065836
2001-04-06,87.82942355609156
2001-04-09,85.63865968756498
2001-04-10,85.57432988146189
2001-04-11,87.92085794331378
2001-04-12,89.07190737258195
2001-04-13,89.11290107944441
2001-04-16,88.61483902409555
2001-04-17,87.7549310716719
2001-04-18,91.08014319817576
2001-04-19,95.04169733949851
2001-04-20,93.97531521317002
2001-04-23,93.82046557073954
2001-04-24,93.21943696474918
2001-04-25,92.89535326446178
2001-04-26,92.6323565447974
2001-04-27,92.00053796121009
2001-04-30,93.62071967796608
2001-05-01,93.6965038652295
2001-05-02,96.0714644913616
2001-05-03,96.55069056747605
2001-05-04,94.22725558514385
2001-05-07,95.26139729301802
2001-05-08,95.01869989975584
2001-05-09,94.65455949929537
2001-05-10,94.282440059039
2001-05-11,94.39725060034661
2001-05-14,92.91630034285335
2001-05-15,92.21166025444283
2001-05-16,91.87560559532973
2001-05-17,93.73904429598238
2001-05-18,92.83171543252372
2001-05-21,93.13861181915809
2001-05-22,94.19034861721055
2001-05-23,95.17412027298691
2001-05-24,94.62840867100809
2001-05-25,94.0111396618967
2001-05-28,93.73062177730363
2001-05-29,93.78899404888053
2001-05-30,92.48681672794473
2001-05-31,91.16959357252804
2001-06-01,90.54300941102247
2001-06-04,90.77022702288907
2001-06-05,91.02216932639384
2001-06-06,91.76315392089288
2001-06-07,92.54545321055481
2001-06-08,94.40370960721779
2001-06-11,93.59256267317771
2001-06-12,92.99266056077529
2001-06-13,92.99103765180621
2001-06-14,91.66337157797669
2001-06-15,91.0044185776179
2001-06-18,89.80991389739928
2001-06-19,90.05844088443725
2001-06-20,88.86610093361895
2001-06-21,89.10853436031606
2001-06-22,88.765798452345
2001-06-25,88.20333440523149
2001-06-26,87.3984625334305
2001-06-27,87.40047056517231
2001-06-28,86.73316695752958
2001-06-29,88.41551023713136
2001-07-02,88.71840294242402
2001-07-03,89.12404802293084
2001-07-04,89.32439737607052
2001-07-05,88.61630722241087
2001-07-06,88.02550233583723
2001-07-09,86.10169266613401
2001-07-10,86.16811335861257
2001-07-11,85.3499934825436
2001-07-12,86.43748025528218
2001-07-13,85.63431248930121
2001-07-16,85.7035386528448
2001-07-17,85.55747592045608
2001-07-18,84.85391971577009
2001-07-19,84.73197301190032
2001-07-20,85.03685008890125
2001-07-23,84.31848928525267
2001-07-24,83.98645710337065
2001-07-25,84.670271665463
2001-07-26,84.69039427389411
2001-07-27,85.53644170490799
2001-07-30,85.44993708171144
2001-07-31,87.35235397008817
2001-08-01,88.60309099292233
2001-08-02,89.16085410105451
2001-08-03,88.46019948210369
2001-08-06,87.92033967815814
2001-08-07,87.15055470230236
2001-08-08,87.25454468429493
2001-08-09,85.47134468939444
2001-08-10,86.07418581696177
2001-08-13,86.01476016318911
2001-08-14,87.86885166648669
2001-08-15,88.16662749133113
2001-08-16,87.23089574655901
2001-08-17,86.66489323609892
2001-08-20,84.81908707514295
2001-08-21,84.44430478164102
2001-08-22,83.68799099342861
2001-08-23,84.497975732459
2001-08-24,83.63819600299928
2001-08-27,85.31465506981176
2001-08-28,85.2818447699568
2001-08-29,85.2851773948801
2001-08-30,84.92762226826184
2001-08-31,84.0782880857142
2001-09-03,83.30503464950168
2001-09-04,84.6462785108832
2001-09-05,83.58764905218558
2001-09-06,82.04476302516755
2001-09-07,81.27642998689186
2001-09-10,80.7952396625403
2001-09-11,80.26756605150489
2001-09-12,75.88434294881398
2001-09-13,75.51281697436579
2001-09-14,74.05069014894832
2001-09-17,72.03216224719138
2001-09-18,72.24298729817212
2001-09-19,73.1216254237304
2001-09-20,71.62076092855078
2001-09-21,69.03896334704478
2001-09-24,69.75405660445271
2001-09-25,69.22303332214824
2001-09-26,69.54115706902051
2001-09-27,69.94655057516606
2001-09-28,70.88902558059407
2001-10-01,70.88430636775416
2001-10-02,70.40681116596701
2001-10-03,70.01510461312228
2001-10-04,71.88333403212195
2001-10-05,72.71389357501083
2001-10-08,70.97415366238094
2001-10-09,73.47984786672555
2001-10-10,73.40925332316885
2001-10-11,75.25281318334018
2001-10-12,75.19735506562873
2001-10-15,74.53206227537629
2001-10-16,75.05625847514682
2001-10-17,76.37030331287464
2001-10-18,74.79048938000602
2001-10-19,74.74127427726862
2001-10-22,74.72107261188631
2001-10-23,76.10383248876492
2001-10-24,77.27703140851428
2001-10-25,77.19024131771165
2001-10-26,77.71535602690078
2001-10-29,77.4888988407693
2001-10-30,75.67449233486086
2001-10-31,75.602894598902
2001-11-01,76.05158427702851
2001-11-02,76.62043648937191
2001-11-05,77.84082257479565
2001-11-06,78.02588251845884
2001-11-07,77.7347243918305
2001-11-08,79.40099815108475
2001-11-09,79.92882645596873
2001-11-12,79.82481677779055
2001-11-13,80.04652381285881
2001-11-14,82.4982663050283
2001-11-15,84.67116575591713
2001-11-16,85.2481232295577
2001-11-19,86.58800957745275
2001-11-20,84.86785106574229
2001-11-21,84.86781531432719
2001-11-22,84.764868797631
2001-11-23,86.16065411539859
2001-11-26,87.62279363974595
2001-11-27,87.66372129379421
2001-11-28,85.7354714704143
2001-11-29,85.16254274007001
2001-11-30,85.95558615943939
2001-12-03,86.90605250004587
2001-12-04,88.46403313743461
2001-12-05,92.4786957402943
2001-12-06,94.18394519404694
2001-12-07,95.31553547786044
2001-12-10,92.78261103021025
2001-12-11,92.89479126702632
2001-12-12,95.01240433369314
2001-12-13,93.05299101100604
2001-12-14,92.00266321321894
2001-12-17,90.57283548470198
2001-12-18,90.89026035812134
2001-12-19,91.38688863683765
2001-12-20,92.36296164198656
2001-12-21,89.15203668592433
2001-12-24,89.72361192767684
2001-12-25,90.39043615252668
2001-12-26,90.34878199802728
2001-12-27,90.88789635579194
2001-12-28,92.68724311204932
2001-12-31,93.56362524212891
2002-01-01,93.50613826396881
2002-01-02,94.61913577109404
2002-01-03,94.73524491568828
2002-01-04,97.53007234051532
2002-01-07,99.09284151293723
2002-01-08,97.88637687390452
2002-01-09,97.40779511898256
2002-01-10,96.02037233529272
2002-01-11,94.79686525311068
2002-01-14,96.48365363647606
2002-01-15,94.53358818918578
2002-01-16,93.33123819467933
