Date,AC ASIA PACIFIC GROWTH
2000-12-29,100.0
2001-01-01,99.88252226139171
2001-01-02,100.01987978209688
2001-01-03,99.55805665286383
2001-01-04,101.13249340664781
2001-01-05,102.10043395942265
2001-01-08,101.68721304775204
2001-01-09,100.67266454820556
2001-01-10,99.91376203295559
2001-01-11,98.0056962590145
2001-01-12,99.26891421946036
2001-01-15,99.84139829748773
2001-01-16,101.64380796937238
2001-01-17,102.09855414505263
2001-01-18,103.31981993317648
2001-01-19,105.70357298482139
2001-01-22,106.01683716403008
2001-01-23,105.19796816236305
2001-01-24,104.31739091241845
2001-01-25,104.85163736724071
2001-01-26,103.95448593627482
2001-01-29,103.86610162332006
2001-01-30,103.84094283406286
2001-01-31,104.99847879411836
2001-02-01,105.3603552184666
2001-02-02,104.40681464858676
2001-02-05,102.57592246133252
2001-02-06,102.21345263068307
2001-02-07,101.8015437876192
2001-02-08,101.27173998394848
2001-02-09,101.02274218454951
2001-02-12,101.0293546597641
2001-02-13,100.9048043978126
2001-02-14,100.06780652859807
2001-02-15,100.74353778820844
2001-02-16,100.7500806725283
2001-02-19,99.57969777694564
2001-02-20,100.37647334562371
2001-02-21,98.72207180239369
2001-02-22,97.80072631381385
2001-02-23,98.36192478777424
2001-02-26,98.06682417427892
2001-02-27,97.63611048011286
2001-02-28,96.46780805485719
2001-03-01,94.64700206226321
2001-03-02,91.90153061588276
2001-03-05,92.1996449458178
2001-03-06,93.96498338867049
2001-03-07,94.59459795916601
2001-03-08,94.52871382078729
2001-03-09,94.15443708734081
2001-03-12,91.29418647881243
2001-03-13,89.47781513667582
2001-03-14,89.41915759471064
2001-03-15,90.6303611937089
2001-03-16,90.70720018626166
2001-03-19,91.00992275413941
2001-03-20,90.50999408130518
2001-03-21,93.90278566394164
2001-03-22,91.96519311124595
2001-03-23,94.93512894847503
2001-03-26,98.02492280035666
2001-03-27,97.20275070013496
2001-03-28,97.82957241860615
2001-03-29,93.71587224172345
2001-03-30,92.11708737438701
2001-04-02,90.76742529229274
2001-04-03,91.42764680120307
2001-04-04,91.09734611141131
2001-04-05,92.11223097893041
2001-04-06,93.33657527301061
2001-04-09,90.23512211123304
2001-04-10,89.21202217616909
2001-04-11,91.60195324115178
2001-04-12,93.05204781692166
2001-04-13,92.73713086511758
2001-04-16,91.78065831896087
2001-04-17,91.38955237209511
2001-04-18,94.60831050644026
2001-04-19,97.25875780180327
2001-04-20,96.32665111999276
2001-04-23,96.16841206566806
2001-04-24,95.48952369294841
2001-04-25,95.77338130369928
2001-04-26,96.34711059087209
2001-04-27,95.47006238638804
2001-04-30,96.11661975151526
2001-05-01,99.2304924756279
2001-05-02,100.53754704728334
2001-05-03,101.23568039150757
2001-05-04,100.57081428815381
2001-05-07,101.14510499034454
2001-05-08,99.62038389738103
2001-05-09,98.62022931631348
2001-05-10,97.9882509684129
2001-05-11,98.1631198542727
2001-05-14,96.43792038096497
2001-05-15,96.58106614884623
2001-05-16,95.06159282563846
2001-05-17,97.44120328064503
2001-05-18,96.68685762958032
2001-05-21,97.99425581703396
2001-05-22,98.20272948832907
2001-05-23,99.58383377931051
2001-05-24,98.75484611704393
2001-05-25,98.27454635144893
2001-05-28,97.82285786887392
2001-05-29,98.63136524342691
2001-05-30,96.62178426710648
2001-05-31,95.78020572136835
2001-06-01,95.58505823346927
2001-06-04,95.54360170833297
2001-06-05,94.7166687032909
2001-06-06,94.85972281484194
2001-06-07,95.59825314669602
2001-06-08,96.03321828805679
2001-06-11,94.63776361190537
2001-06-12,92.8107891834902
2001-06-13,92.61941056339418
2001-06-14,92.97621442575921
2001-06-15,91.98886653800443
2001-06-18,90.79156294713609
2001-06-19,90.71213588634866
2001-06-20,90.51918191491545
2001-06-21,91.18599513221778
2001-06-22,91.66627845219001
2001-06-25,90.97950546315377
2001-06-26,90.98741932825368
2001-06-27,90.330528806847
2001-06-28,89.12464195982777
2001-06-29,90.69946298182234
2001-07-02,90.45326746978364
2001-07-03,90.74035163445066
2001-07-04,90.17662740180882
2001-07-05,88.96061108088176
2001-07-06,87.28191428690862
2001-07-09,86.58607065368948
2001-07-10,87.03701532308553
2001-07-11,86.32347348697796
2001-07-12,87.75088997917659
2001-07-13,87.08803763375575
2001-07-16,86.93442718122385
2001-07-17,86.07479358577204
2001-07-18,85.26527718328471
2001-07-19,85.64073266978457
2001-07-20,85.7961702702142
2001-07-23,84.01756612557573
2001-07-24,84.68282900462529
2001-07-25,85.19286948350583
2001-07-26,84.88610701401754
2001-07-27,84.52069307469071
2001-07-30,83.36843354225277
2001-07-31,85.1600525635798
2001-08-01,86.17858729217144
2001-08-02,88.34763995289995
2001-08-03,87.62881902072242
2001-08-06,87.21823946814669
2001-08-07,87.29320328636572
2001-08-08,87.15992195005232
2001-08-09,84.99638403671807
2001-08-10,85.4554273817777
2001-08-13,84.37400740939188
2001-08-14,86.29232365262088
2001-08-15,87.04654498261239
2001-08-16,85.37103992489696
2001-08-17,84.87492983007739
2001-08-20,83.46603570427911
2001-08-21,83.70413514402624
2001-08-22,83.9641756078526
2001-08-23,83.04668205323203
2001-08-24,83.10751858675634
2001-08-27,83.86709402769412
2001-08-28,83.43515446672951
2001-08-29,82.91768397328524
2001-08-30,82.07578460685221
2001-08-31,81.20761193987326
2001-09-03,79.74309352129933
2001-09-04,81.69309964705522
2001-09-05,80.27964029778306
2001-09-06,79.75236728886556
2001-09-07,79.44461237661667
2001-09-10,77.94227476740095
2001-09-11,79.21204717236952
2001-09-12,74.20195584395053
2001-09-13,74.14794983975938
2001-09-14,75.60998817512291
2001-09-17,72.16826281727434
2001-09-18,72.84799462522923
2001-09-19,74.27533643055429
2001-09-20,73.22553364103199
2001-09-21,70.57085339590319
2001-09-24,70.41396887130351
2001-09-25,71.4525163034883
2001-09-26,70.71349350289287
2001-09-27,70.43558215577018
2001-09-28,71.8990235658851
2001-10-01,72.34002888701949
2001-10-02,73.0942093926248
2001-10-03,72.08032997138716
2001-10-04,73.90249480623247
2001-10-05,74.92113841165687
2001-10-08,74.56308857690782
2001-10-09,73.77052343818997
2001-10-10,73.51653672946755
2001-10-11,75.5941281222326
2001-10-12,76.99167591385986
2001-10-15,76.21328575579511
2001-10-16,76.61253249173598
2001-10-17,77.87919592102817
2001-10-18,76.27922733551681
2001-10-19,76.35913745139132
2001-10-22,76.2951088423968
2001-10-23,77.4953713631221
2001-10-24,77.6755915021034
2001-10-25,77.87293053416546
2001-10-26,77.24005096154953
2001-10-29,76.96249690406152
2001-10-30,75.74625291375472
2001-10-31,74.69507467000037
