Date,AC AMERICAS ESG LEADERS
2007-09-28,1000.0
2007-10-01,1014.0883142068759
2007-10-02,1012.4631672184938
2007-10-03,1007.1390903208427
2007-10-04,1009.421515743705
2007-10-05,1022.9115287883815
2007-10-08,1020.4981334726056
2007-10-09,1028.3958248069698
2007-10-10,1027.3619277808457
2007-10-11,1021.4205559131908
2007-10-12,1025.8080930004912
2007-10-15,1015.5114630460926
2007-10-16,1007.2887573335149
2007-10-17,1011.2762491554894
2007-10-18,1012.991749377766
2007-10-19,988.9771171598684
2007-10-22,994.2525867956825
2007-10-23,1003.8373731701173
2007-10-24,1002.4780686471987
2007-10-25,1004.608796076972
2007-10-26,1016.2860337090433
2007-10-29,1021.7205610526856
2007-10-30,1014.9537400173256
2007-10-31,1029.061369073282
2007-11-01,1005.0468283527738
2007-11-02,1010.9302045007934
2007-11-05,1007.5572884518573
2007-11-06,1020.4156424560028
2007-11-07,993.9704521605136
2007-11-08,988.2693220798343
2007-11-09,970.1425621295645
2007-11-12,958.6126397442438
2007-11-13,983.6728275997514
2007-11-14,978.6283730501035
2007-11-15,965.1870433732092
2007-11-16,972.0451363902085
2007-11-19,956.9645449443512
2007-11-20,960.9385168734585
2007-11-21,946.5011108275845
2007-11-22,947.7416221344347
2007-11-23,961.4303573973156
2007-11-26,943.0177443209027
2007-11-27,955.4948297566789
2007-11-28,983.4830454965643
2007-11-29,984.5170761063396
2007-11-30,988.2345296847822
2007-12-03,983.7592857608287
2007-12-04,979.0342781755126
2007-12-05,992.7256768054718
2007-12-06,1005.1969507447741
2007-12-07,1004.3641657138376
2007-12-10,1012.7674420435786
2007-12-11,986.6870233135764
2007-12-12,992.8603998593501
2007-12-13,991.4212573447242
2007-12-14,977.7664110892216
2007-12-17,962.3576453187375
2007-12-18,967.5555428503786
2007-12-19,968.247526891579
2007-12-20,974.0078938944542
2007-12-21,990.4479786210202
2007-12-24,998.4643255215332
2007-12-25,998.4643255215332
2007-12-26,998.7735488937002
2007-12-27,986.4386615486247
2007-12-28,988.489719274667
2007-12-31,980.7971656792973
2008-01-01,980.7971656792973
2008-01-02,966.1013179485553
2008-01-03,965.588471052403
2008-01-04,939.4626647350441
2008-01-07,940.0473044735977
2008-01-08,926.0825124433477
2008-01-09,935.413069394592
2008-01-10,942.8079327892137
2008-01-11,928.2406736123841
2008-01-14,939.3494738136121
2008-01-15,915.8025445589695
2008-01-16,908.2498171493461
2008-01-17,882.6871461809795
2008-01-18,877.2356522371449
2008-01-21,871.4154239924083
2008-01-22,869.3529379638982
2008-01-23,885.713823790083
2008-01-24,898.5519359455237
2008-01-25,886.7461067506204
2008-01-28,900.6605070403726
2008-01-29,904.5176990955061
2008-01-30,900.857121979529
2008-01-31,913.8558013873507
2008-02-01,927.7515385447691
2008-02-04,919.0372168665061
2008-02-05,891.9225439028852
2008-02-06,886.8071229939221
2008-02-07,892.8911866698469
2008-02-08,892.2469499977553
2008-02-11,901.1314444865742
2008-02-12,907.6705766057758
2008-02-13,919.917826722404
2008-02-14,907.1055228699709
2008-02-15,906.8000451515063
2008-02-18,906.8933287856306
2008-02-19,906.480748507144
2008-02-20,916.318959070499
2008-02-21,906.3868553585962
2008-02-22,913.2235745417423
2008-02-25,926.4622021161045
2008-02-26,935.4096422580243
2008-02-27,935.0796740360049
2008-02-28,929.5345227952193
2008-02-29,905.0619010489067
2008-03-03,905.5193421209298
2008-03-04,902.6679093741897
2008-03-05,909.4052385535655
2008-03-06,891.7823431817786
2008-03-07,884.837207526395
2008-03-10,870.5521022674387
2008-03-11,903.3674268370422
2008-03-12,899.1196880048316
2008-03-13,904.6150459918194
2008-03-14,887.4075985683975
2008-03-17,876.6062043876431
2008-03-18,909.4556905224921
2008-03-19,885.6652875037785
2008-03-20,900.1777868977789
2008-03-21,900.1777868977789
2008-03-24,915.8658370574127
2008-03-25,922.2416100922765
2008-03-26,914.7602834461705
2008-03-27,905.0708257923962
2008-03-28,897.1320905711467
2008-03-31,900.7819981934302
2008-04-01,927.936223987267
2008-04-02,927.3269992503874
2008-04-03,929.7102303816087
2008-04-04,932.9310797596413
2008-04-07,933.749345606926
2008-04-08,930.0784909561867
2008-04-09,922.2903158612014
2008-04-10,928.4928868342754
2008-04-11,912.5283720843761
2008-04-14,910.2950163799399
2008-04-15,915.2986791747451
2008-04-16,937.0191245271651
2008-04-17,935.8118936119793
2008-04-18,953.3476510943045
2008-04-21,953.223795943185
2008-04-22,945.3387963924753
2008-04-23,943.9065975296179
2008-04-24,948.6585101978856
2008-04-25,955.5286616450617
2008-04-28,954.9457543949638
2008-04-29,948.241300852969
2008-04-30,946.2801491258585
2008-05-01,963.3047949258533
2008-05-02,969.1368260620164
2008-05-05,966.5409502553666
2008-05-06,974.4972536106344
2008-05-07,960.5286757576107
2008-05-08,964.699326055482
2008-05-09,960.4464286266898
2008-05-12,971.7026784465115
2008-05-13,972.1697391646788
2008-05-14,975.044684772567
2008-05-15,988.0391235586029
2008-05-16,990.960698085755
2008-05-19,991.8891415570291
2008-05-20,985.0897225605372
2008-05-21,969.1873528749122
2008-05-22,971.6007438350038
2008-05-23,960.370337299984
2008-05-26,960.5249430487921
2008-05-27,965.2554622729434
2008-05-28,972.5233212171404
2008-05-29,979.3028262481615
2008-05-30,982.283152865171
2008-06-02,972.7269865859257
2008-06-03,968.9057162247162
2008-06-04,969.2367015032739
2008-06-05,986.6191682888541
2008-06-06,960.258261807551
2008-06-09,961.6552219166609
2008-06-10,957.2379059184566
2008-06-11,941.9849403464706
2008-06-12,944.2773069124755
2008-06-13,957.659618973422
2008-06-16,961.1329170957534
2008-06-17,956.9616940544561
2008-06-18,946.9030239111256
2008-06-19,950.3268166676697
2008-06-20,932.2050208373017
2008-06-23,933.3310676673875
2008-06-24,927.5343104919102
2008-06-25,934.2228672297523
2008-06-26,909.6059539864457
2008-06-27,906.7822024489242
2008-06-30,907.2051474631959
2008-07-01,909.580181555769
2008-07-02,891.2557590469202
2008-07-03,891.5533143351485
2008-07-04,890.7250536158095
2008-07-07,883.1558379636374
2008-07-08,897.490756584339
2008-07-09,879.2377137903405
2008-07-10,886.3053794078949
2008-07-11,878.5755841193667
2008-07-14,872.0245666761776
2008-07-15,864.0057591931013
2008-07-16,885.9090592510063
2008-07-17,894.1008732149847
2008-07-18,892.7988013994348
2008-07-21,892.0312143474678
2008-07-22,899.5880120965835
2008-07-23,901.0891916805897
2008-07-24,879.7629662370273
2008-07-25,884.5778662542756
2008-07-28,870.9618899922702
2008-07-29,890.1056158045241
2008-07-30,905.2354776088557
2008-07-31,896.4732385944285
2008-08-01,890.9891450779606
2008-08-04,884.2552048684428
2008-08-05,902.6770292870707
2008-08-06,908.5384640342861
2008-08-07,895.4761393677605
2008-08-08,912.4337234373576
2008-08-11,916.6133727656793
2008-08-12,908.3270992552563
2008-08-13,906.9007208284171
2008-08-14,913.285137334949
2008-08-15,914.765611823515
2008-08-18,902.7297513827622
2008-08-19,894.1782889611324
2008-08-20,902.0111681776979
2008-08-21,905.4156096942426
2008-08-22,914.5602475851956
2008-08-25,897.215049897984
2008-08-26,899.3221187435059
2008-08-27,907.6485137012429
2008-08-28,920.3412430805075
2008-08-29,907.020486259895
2008-09-01,905.9184669997115
2008-09-02,898.7058803096161
2008-09-03,894.3485971987229
2008-09-04,869.4146927180351
2008-09-05,873.6850368586605
2008-09-08,887.7422759835223
2008-09-09,858.3850652573665
2008-09-10,865.8029267286126
2008-09-11,877.9150248953802
2008-09-12,885.9517429368399
2008-09-15,851.3837753421234
2008-09-16,866.3873196818433
2008-09-17,829.7819215966441
2008-09-18,861.843244269351
2008-09-19,896.3793546833783
2008-09-22,861.7224885188697
2008-09-23,849.5188968808118
2008-09-24,849.0276285431527
2008-09-25,860.9837517891605
2008-09-26,859.3436033825212
2008-09-29,789.2473468091098
2008-09-30,827.1565952681676
2008-10-01,820.6140323631422
2008-10-02,780.8898729240645
2008-10-03,769.8444287874888
2008-10-06,735.6396726196245
2008-10-07,697.1366303663027
2008-10-08,689.852168815138
2008-10-09,640.6407810245604
2008-10-10,629.8955644786328
2008-10-13,695.7308520572664
2008-10-14,696.644874642382
2008-10-15,636.1313935884042
2008-10-16,656.7695752291689
2008-10-17,657.9244985472301
2008-10-20,687.0188957152237
2008-10-21,665.5038538477648
2008-10-22,624.0017448422067
2008-10-23,625.0152472251084
2008-10-24,605.8621967637091
2008-10-27,584.6647469868615
2008-10-28,643.9539911563636
2008-10-29,643.4028592671092
2008-10-30,663.9398314593604
2008-10-31,675.5623812975753
2008-11-03,672.9785359589977
2008-11-04,701.0397942034493
2008-11-05,667.4385091743957
2008-11-06,634.4776101031773
2008-11-07,650.0073603013344
2008-11-10,642.2464797922041
2008-11-11,626.5032029254966
2008-11-12,594.4197019321981
2008-11-13,636.3574570778923
2008-11-14,609.874108266114
2008-11-17,594.3570795542114
2008-11-18,600.4599518000949
2008-11-19,564.7956286207512
2008-11-20,526.1409152955655
2008-11-21,555.4148628176027
2008-11-24,590.8710557098823
2008-11-25,592.4774914480577
2008-11-26,612.8210059907148
2008-11-27,613.5967659300704
2008-11-28,620.88014000257
2008-12-01,564.4108709544429
2008-12-02,582.9186392286599
2008-12-03,596.3681797880201
2008-12-04,577.0581698986531
2008-12-05,597.0389970012407
2008-12-08,621.4198352944265
2008-12-09,605.6081442381573
2008-12-10,614.9511637634122
2008-12-11,596.2934134133634
2008-12-12,602.1475282360375
2008-12-15,595.5754984321907
2008-12-16,627.4466596859265
2008-12-17,625.0015718274319
2008-12-18,613.8165399432593
2008-12-19,616.5331694051375
2008-12-22,603.5151693469531
2008-12-23,598.821269706081
2008-12-24,602.1248895107465
2008-12-25,602.1248895107465
2008-12-26,604.2784555182468
2008-12-29,602.846109177687
2008-12-30,618.7240787241188
2008-12-31,627.689646334251
2009-01-01,627.689646334251
2009-01-02,647.6709101545683
2009-01-05,646.9971273805061
2009-01-06,655.4293355808517
2009-01-07,634.9416099240643
2009-01-08,638.3167165913708
2009-01-09,624.7773305249762
2009-01-12,609.3377057839346
2009-01-13,610.2476079278799
2009-01-14,588.7417950472391
2009-01-15,589.9020353546308
2009-01-16,594.371705563853
2009-01-19,593.4292861495015
2009-01-20,561.0222724414554
2009-01-21,584.2971135353362
2009-01-22,574.6592335735177
2009-01-23,578.9214573933809
2009-01-26,582.7917447907663
2009-01-27,590.1685525903579
2009-01-28,613.6459175195189
2009-01-29,595.2352623176376
2009-01-30,579.9005852206452
2009-02-02,578.7260682787102
2009-02-03,588.184766389902
2009-02-04,586.351067325906
2009-02-05,594.600936519666
2009-02-06,610.9624242540752
2009-02-09,611.9455605677157
2009-02-10,583.4610915495605
2009-02-11,586.1506971268703
2009-02-12,586.4764542129664
2009-02-13,581.3051335381564
2009-02-16,581.1938134345505
2009-02-17,555.2255366431795
2009-02-18,553.2715096684874
2009-02-19,546.321559558589
2009-02-20,540.1940085684123
2009-02-23,521.9502452020519
2009-02-24,543.3724241906382
2009-02-25,538.5662539835464
2009-02-26,533.6682043908245
2009-02-27,522.4004388303401
2009-03-02,497.5080786405336
2009-03-03,495.7645833527585
2009-03-04,507.48848459393133
2009-03-05,485.1973251164695
2009-03-06,484.7056679980496
2009-03-09,478.29155443663205
2009-03-10,507.8735514774551
2009-03-11,511.34938090806315
2009-03-12,530.5685007342312
2009-03-13,535.8147201338205
2009-03-16,533.6769009913177
2009-03-17,549.6067500860689
2009-03-18,559.8099668900251
2009-03-19,556.5033901354669
2009-03-20,545.4650867678027
2009-03-23,583.0077060420048
2009-03-24,570.8159945745298
2009-03-25,575.3325463486118
2009-03-26,588.8155916302729
2009-03-27,576.7967434769367
2009-03-30,557.4872598435986
2009-03-31,566.0008448085163
2009-04-01,574.8644856507823
2009-04-02,592.1942812569208
2009-04-03,600.090773282139
2009-04-06,593.2599752217648
2009-04-07,578.6655072353973
2009-04-08,587.0988638022018
2009-04-09,611.7372767510883
2009-04-10,611.7372767510883
2009-04-13,612.8142933978502
2009-04-14,601.9512772024624
2009-04-15,608.2938595135957
2009-04-16,619.7670542523601
2009-04-17,624.6254684915691
2009-04-20,596.900180539366
2009-04-21,609.6880689502992
2009-04-22,606.1763043536372
2009-04-23,612.42992521307
2009-04-24,624.0101731470855
2009-04-27,615.9445496244936
2009-04-28,613.6357044636848
2009-04-29,626.565718755548
2009-04-30,627.3566142142505
2009-05-01,630.3431639568134
2009-05-04,655.5036567715508
2009-05-05,652.2469719257994
2009-05-06,662.4042653000224
2009-05-07,650.0625457694603
2009-05-08,665.723237790251
2009-05-11,652.9424040840821
2009-05-12,649.9662206939189
2009-05-13,631.72751401887
2009-05-14,638.748796304729
2009-05-15,632.8482755155661
2009-05-18,652.4834647753698
2009-05-19,654.3206481547287
2009-05-20,652.9648893978529
2009-05-21,641.5190918457633
2009-05-22,642.5669435620911
2009-05-25,643.0384915494774
2009-05-26,661.2063251464759
2009-05-27,649.3592544538101
2009-05-28,659.9435393388112
2009-05-29,669.4351418017797
2009-06-01,690.1008056077989
2009-06-02,690.9273731839921
2009-06-03,679.1329504789844
2009-06-04,687.1125311918745
2009-06-05,685.5299323808955
2009-06-08,683.7599979369556
2009-06-09,687.9066276142664
2009-06-10,684.7189405863129
2009-06-11,689.4366511934119
2009-06-12,688.7725173399374
2009-06-15,671.2443927214064
2009-06-16,662.4484129192783
2009-06-17,658.8946377587815
2009-06-18,665.0691152541959
2009-06-19,667.6748894298537
2009-06-22,645.7479275867618
2009-06-23,646.4305288119955
2009-06-24,654.4424817591668
2009-06-25,668.5619848476034
2009-06-26,670.1047453583489
2009-06-29,674.931831537087
2009-06-30,668.837845122205
2009-07-01,672.9614178797084
2009-07-02,654.6219977252974
2009-07-03,655.0868266675262
2009-07-06,655.1305932838176
2009-07-07,642.9429223222937
2009-07-08,640.8510395832848
2009-07-09,644.0687484190987
2009-07-10,642.0624750082328
2009-07-13,656.3975249637418
2009-07-14,661.0457789983363
2009-07-15,681.8524900544078
2009-07-16,689.2225460941189
2009-07-17,690.2364513735748
2009-07-20,699.9313323114055
2009-07-21,702.6529064578554
2009-07-22,701.6411234251323
2009-07-23,717.4714893568661
2009-07-24,721.9133228013923
2009-07-27,723.7897964892157
2009-07-28,720.452764515471
2009-07-29,716.0884568066986
2009-07-30,725.9819527750213
2009-07-31,726.7601315825336
2009-08-03,738.61154153362
2009-08-04,742.3624662024474
2009-08-05,740.4121466350729
2009-08-06,734.0888305094609
2009-08-07,744.4427817925679
2009-08-10,741.1625572395504
2009-08-11,730.3402970427144
2009-08-12,738.39812585842
2009-08-13,744.8616325632008
2009-08-14,738.0874056738609
2009-08-17,718.322447849635
2009-08-18,726.7979808623721
2009-08-19,731.6473883393176
2009-08-20,739.581598791241
2009-08-21,752.1238001028986
2009-08-24,749.4778416927636
2009-08-25,751.8520783924731
2009-08-26,750.3946492853016
2009-08-27,752.2029423207994
2009-08-28,752.8756283252254
2009-08-31,746.4295823138988
2009-09-01,731.3112431724629
2009-09-02,728.2111025830849
2009-09-03,735.6984929057281
2009-09-04,745.6647550438139
2009-09-07,746.8678610296521
2009-09-08,753.9262382024906
2009-09-09,759.3595081088755
2009-09-10,767.2509042788217
2009-09-11,768.8947146054988
2009-09-14,772.4388472222735
2009-09-15,778.1679864760564
2009-09-16,789.2237438252471
2009-09-17,786.9163335832052
2009-09-18,787.7466491264623
2009-09-21,783.4588180095351
2009-09-22,789.2103712420363
2009-09-23,781.5561599559246
2009-09-24,773.162387170322
2009-09-25,768.613511729776
2009-09-28,781.6914947951225
2009-09-29,779.8447501910885
2009-09-30,780.3955280581849
2009-10-01,760.6179853158136
2009-10-02,756.8211043978783
2009-10-05,768.5320151664062
2009-10-06,780.2077971226363
2009-10-07,782.6726879258086
2009-10-08,789.9672023387762
2009-10-09,795.4025777980008
2009-10-12,799.2283679086801
2009-10-13,796.9729674765491
2009-10-14,810.7488813806783
2009-10-15,813.6360771348243
2009-10-16,806.9233132896532
2009-10-19,815.6804126899499
2009-10-20,809.6230684032911
2009-10-21,801.8098573770905
2009-10-22,811.5990683416086
2009-10-23,800.3418435867906
2009-10-26,790.3550179057771
2009-10-27,783.7338125675095
2009-10-28,765.9425624102881
2009-10-29,784.8738055529564
2009-10-30,765.1394970079604
2009-11-02,769.6639779945983
2009-11-03,772.8893403555189
2009-11-04,775.0361842835729
2009-11-05,790.2802200874194
2009-11-06,791.1498887044299
2009-11-09,810.6913918961785
2009-11-10,810.5017616619035
2009-11-11,814.3554953884376
2009-11-12,804.9464248531518
2009-11-13,809.2788406605196
2009-11-16,822.2465321915605
2009-11-17,822.2901944905817
2009-11-18,822.507346182532
2009-11-19,810.0980477474423
2009-11-20,808.0411212232233
2009-11-23,817.9522892011519
2009-11-24,816.1720172352807
2009-11-25,821.7444044235268
2009-11-26,818.3841565484181
2009-11-27,807.7029055748843
2009-11-30,811.5286114126526
2009-12-01,824.0029161372427
2009-12-02,825.8206545239069
2009-12-03,817.2544169028299
2009-12-04,821.1261589118163
2009-12-07,819.2480437876651
2009-12-08,810.4671484329309
2009-12-09,813.5729133952591
2009-12-10,819.3212958607454
2009-12-11,821.3859723792884
2009-12-14,828.5084388500131
2009-12-15,825.0551691559309
2009-12-16,826.6234620250609
2009-12-17,816.3259227358985
2009-12-18,820.9944524024918
2009-12-21,829.388031640951
2009-12-22,832.9150918152484
2009-12-23,836.0226339454842
2009-12-24,840.9484725241545
2009-12-25,840.9484725241545
2009-12-28,842.3544789542772
2009-12-29,841.2825536286757
2009-12-30,841.2161506018425
2009-12-31,834.0366927339647
2010-01-01,834.0366927339647
2010-01-04,846.9633663720416
2010-01-05,849.1027704222774
2010-01-06,850.0480712051361
2010-01-07,851.7118476796037
2010-01-08,855.1356730818643
2010-01-11,856.3243103659372
2010-01-12,848.6292972479005
2010-01-13,855.1105433880672
2010-01-14,857.8387498170897
2010-01-15,848.4076778477694
2010-01-18,849.236561923382
2010-01-19,857.9290415915689
2010-01-20,848.2057231221352
2010-01-21,835.4812035186466
2010-01-22,816.366458583433
2010-01-25,819.2080178199278
2010-01-26,814.9371367914871
2010-01-27,817.4729301005897
2010-01-28,809.4420465386054
2010-01-29,800.4772529399531
2010-02-01,812.1689877654867
2010-02-02,822.8804951580903
2010-02-03,819.1205107533737
2010-02-04,794.1015132835232
2010-02-05,796.8975384883742
2010-02-08,790.7926346887525
2010-02-09,801.1306761808875
2010-02-10,800.280752137266
2010-02-11,809.7630473384833
2010-02-12,809.3937223000615
2010-02-15,809.9454723112859
2010-02-16,824.1246733070454
2010-02-17,827.6069154842409
2010-02-18,833.8410930427845
2010-02-19,835.7742779206425
2010-02-22,834.6872069684736
2010-02-23,823.9904102918016
2010-02-24,830.4992288010174
2010-02-25,829.5459360923736
2010-02-26,830.9439458205038
2010-03-01,839.8910312572032
2010-03-02,844.3565754500565
2010-03-03,845.2236763289924
2010-03-04,846.6337767690982
2010-03-05,858.6351013255696
2010-03-08,858.1026666000513
2010-03-09,858.6401332860928
2010-03-10,862.4499546524163
2010-03-11,865.5707984374826
2010-03-12,868.2219596959499
2010-03-15,868.2937594719152
2010-03-16,874.906274782764
2010-03-17,879.7137499419957
