Date,ACWI ex SWITZERLAND ESG LEADERS
2008-02-22,901.2659347834418
2008-02-25,915.4564788358548
2008-02-26,926.6037525693906
2008-02-27,934.0250574821663
2008-02-28,926.4879127916063
2008-02-29,908.3295860991714
2008-03-03,898.5093669808927
2008-03-04,893.2895316814079
2008-03-05,901.3419187834596
2008-03-06,894.2178700354937
2008-03-07,881.4645075293154
2008-03-10,869.6826609262138
2008-03-11,889.2485508902795
2008-03-12,896.7661657128626
2008-03-13,892.4735494454186
2008-03-14,880.6588741442952
2008-03-17,862.3731106700506
2008-03-18,889.3287486686476
2008-03-19,877.0256886760504
2008-03-20,878.3179514202304
2008-03-21,880.6126393934907
2008-03-24,887.9182209109767
2008-03-25,909.7724221666233
2008-03-26,909.057744504869
2008-03-27,906.2645606148191
2008-03-28,902.236231534173
2008-03-31,900.5590152481811
2008-04-01,917.537968014384
2008-04-02,927.7937614300766
2008-04-03,930.8132931857369
2008-04-04,934.4755351178168
2008-04-07,938.1712719783748
2008-04-08,930.2232185292482
2008-04-09,923.4371266443652
2008-04-10,925.9298455099402
2008-04-11,917.6061076669234
2008-04-14,910.3428534924333
2008-04-15,914.1581795471109
2008-04-16,934.5281964400506
2008-04-17,932.3129687335567
2008-04-18,942.954883729655
2008-04-21,948.6754047761486
2008-04-22,942.2904051789473
2008-04-23,941.5893151148659
2008-04-24,939.8145451183253
2008-04-25,949.1154101069009
2008-04-28,952.60206793765
2008-04-29,946.892856127231
2008-04-30,947.5156335529249
2008-05-01,953.0797036460301
2008-05-02,963.7397296734839
2008-05-05,963.4492579866222
2008-05-06,967.4165875944806
2008-05-07,959.1519345300837
2008-05-08,960.7940978179881
2008-05-09,952.4980266811152
2008-05-12,960.8661973563802
2008-05-13,961.6864216283426
2008-05-14,963.3972102114599
2008-05-15,973.7265515300924
2008-05-16,980.4504041421839
2008-05-19,983.3567569049025
2008-05-20,976.1977946770471
2008-05-21,966.0341817399617
2008-05-22,966.5339314345938
2008-05-23,957.3296042326131
2008-05-26,952.723280099129
2008-05-27,954.3158943931071
2008-05-28,957.1155448930057
2008-05-29,960.9185797824814
2008-05-30,967.1011217054917
2008-06-02,960.3009155379603
2008-06-03,956.6695724488211
2008-06-04,955.841007966613
2008-06-05,963.5072829575245
2008-06-06,951.2552774767489
2008-06-09,944.8133373862775
2008-06-10,931.4709698205783
2008-06-11,921.8676857471648
2008-06-12,918.1011698940104
2008-06-13,925.6699465024797
2008-06-16,931.5333731737993
2008-06-17,931.5665439824762
2008-06-18,923.3091578933739
2008-06-19,918.9807474890728
2008-06-20,906.1268489067731
2008-06-23,902.232535273948
2008-06-24,898.8284518037503
2008-06-25,906.0907999151519
2008-06-26,890.964256505055
2008-06-27,884.9612723230844
2008-06-30,886.074692799123
2008-07-01,879.7578427068925
2008-07-02,870.3366157837012
2008-07-03,868.5098312799946
2008-07-04,864.7907785375794
2008-07-07,864.330079255608
2008-07-08,864.2915173958204
2008-07-09,863.8372285895753
2008-07-10,862.8821346248434
2008-07-11,854.6547122010613
2008-07-14,851.7228917794264
2008-07-15,840.6056742748119
2008-07-16,850.6406207181108
2008-07-17,866.6526604582431
2008-07-18,867.857493248637
2008-07-21,871.3897958004719
2008-07-22,874.6805068245557
2008-07-23,881.4393360869126
2008-07-24,869.6178268487006
2008-07-25,865.6279148517859
2008-07-28,857.0953127647198
2008-07-29,861.1584598608149
2008-07-30,874.2456093682868
2008-07-31,870.7388428847598
2008-08-01,861.5223491811382
2008-08-04,854.1482391811755
2008-08-05,867.4219270952445
2008-08-06,874.6083369885665
2008-08-07,864.8669408064826
2008-08-08,867.6969565593253
2008-08-11,875.8067203233906
2008-08-12,868.0085975789436
2008-08-13,857.1076972838534
2008-08-14,860.2152428724934
2008-08-15,858.0610225583374
2008-08-18,853.48692158233
2008-08-19,839.1898952443172
2008-08-20,844.5059436214726
2008-08-21,846.1254587859027
2008-08-22,852.2001723178479
2008-08-25,844.9209377604631
2008-08-26,842.1854030594166
2008-08-27,847.8421580659506
2008-08-28,856.7575498562893
2008-08-29,855.3536155125829
2008-09-01,848.1878213925515
2008-09-02,844.8992758270132
2008-09-03,837.7734649365211
2008-09-04,817.1637842672159
2008-09-05,807.7924773274191
2008-09-08,828.0133948904531
2008-09-09,808.2522532987894
2008-09-10,807.4727517404827
2008-09-11,804.9551767840373
2008-09-12,818.4328516613771
2008-09-15,793.9864572647605
2008-09-16,787.2889451522893
2008-09-17,766.57987062694
2008-09-18,779.6106710876845
2008-09-19,824.1764029603809
2008-09-22,809.9302207428375
2008-09-23,800.4610700517193
2008-09-24,798.4542984652735
2008-09-25,807.5229614835345
2008-09-26,800.4583349863693
2008-09-29,749.4531213827933
2008-09-30,759.1373809964055
2008-10-01,760.0877783883078
2008-10-02,732.4427373494111
2008-10-03,729.3143443007363
2008-10-06,686.7475824157459
2008-10-07,667.6055419433272
2008-10-08,642.7170445404616
2008-10-09,617.0677256124603
2008-10-10,586.7726079559885
2008-10-13,638.7321333059083
2008-10-14,656.7171450945309
2008-10-15,612.9892509781475
2008-10-16,599.514698991998
2008-10-17,606.8097444193095
2008-10-20,629.3978301415943
2008-10-21,619.2638285704644
2008-10-22,579.3871559029343
2008-10-23,575.8920766922602
2008-10-24,549.3337738682418
2008-10-27,524.0657317222372
2008-10-28,556.4923902302248
2008-10-29,578.1889111416323
2008-10-30,601.3367136884876
2008-10-31,605.2155198716587
2008-11-03,608.4808727200049
2008-11-04,636.787848069846
2008-11-05,624.5107184629288
2008-11-06,588.3014893731904
2008-11-07,595.5254801635939
2008-11-10,596.8736757900975
2008-11-11,574.7090916923381
2008-11-12,554.2264877333688
2008-11-13,567.7492097394028
2008-11-14,559.2532943222768
2008-11-17,547.6132857994044
2008-11-18,547.4218461422381
2008-11-19,523.9171687312546
2008-11-20,494.2274485525658
2008-11-21,507.68460498556806
2008-11-24,538.6057819549679
2008-11-25,547.9700709527098
2008-11-26,555.5155986226188
2008-11-27,560.8216130145396
2008-11-28,565.235307584407
2008-12-01,528.0274908830446
2008-12-02,535.8676544299661
2008-12-03,544.3603103194346
2008-12-04,534.339812811254
2008-12-05,537.9790293260544
2008-12-08,567.1729847068743
2008-12-09,561.9786942188714
2008-12-10,570.4751972315611
2008-12-11,565.6791431907654
2008-12-12,560.2051431543887
2008-12-15,565.687810586959
2008-12-16,581.4900690115406
2008-12-17,589.0611013683359
2008-12-18,585.0632023472207
2008-12-19,579.1448137049844
2008-12-22,569.3026750423675
2008-12-23,566.0389696124672
2008-12-24,565.864751700945
2008-12-25,566.7263412460485
2008-12-26,568.8354390711976
2008-12-29,572.5300000568666
2008-12-30,583.3017012177435
2008-12-31,586.2439717558433
2009-01-01,586.3255315132997
2009-01-02,601.2575318150572
2009-01-05,602.2339700781566
2009-01-06,606.5457891099977
2009-01-07,600.4071772420199
2009-01-08,597.9621307328526
2009-01-09,588.5431137349536
2009-01-12,576.2595035590487
2009-01-13,567.6458874905919
2009-01-14,551.2106627172839
2009-01-15,544.067769818347
2009-01-16,551.9788250652605
2009-01-19,547.5179876899248
2009-01-20,523.3079073878326
2009-01-21,532.7428096665816
2009-01-22,528.0851276920353
2009-01-23,523.6465033697241
2009-01-26,532.8003174621871
2009-01-27,541.8686689430123
2009-01-28,559.4721220177944
2009-01-29,547.7187914444658
2009-01-30,534.9477020504623
2009-02-02,527.4889232046303
2009-02-03,537.9636431947872
2009-02-04,541.9979613066952
2009-02-05,544.1234694896057
2009-02-06,557.387912669641
2009-02-09,560.647743715302
2009-02-10,542.044961420518
2009-02-11,540.6708108833164
2009-02-12,535.0571288379189
2009-02-13,535.856236697737
2009-02-16,531.5739804234277
2009-02-17,509.3030131395418
2009-02-18,505.63407737075266
2009-02-19,504.15969251603866
2009-02-20,493.2073602969357
2009-02-23,485.1284405727186
2009-02-24,491.16906869984484
2009-02-25,489.8103283719903
2009-02-26,490.743606339628
2009-02-27,483.3742025663452
2009-03-02,460.00143296576243
2009-03-03,455.5148895963689
2009-03-04,465.80453974753414
2009-03-05,451.09700987529374
2009-03-06,448.3810581617093
2009-03-09,441.1086778882162
2009-03-10,463.4806667947018
2009-03-11,469.021481051271
2009-03-12,477.95560381245514
2009-03-13,486.52204248007916
2009-03-16,492.5161086580817
2009-03-17,501.0424523788186
2009-03-18,507.4698460732747
2009-03-19,517.4550692950921
2009-03-20,508.644011378297
2009-03-23,534.3249864234997
2009-03-24,530.94526092676
2009-03-25,534.5356482145899
2009-03-26,543.2665710766806
2009-03-27,532.7610602659722
2009-03-30,511.99559008059106
2009-03-31,520.5268664365511
2009-04-01,529.64071995271
2009-04-02,553.3315279769836
2009-04-03,556.2172773110373
2009-04-06,552.7484367113852
2009-04-07,542.6310219657389
2009-04-08,544.1369236817336
2009-04-09,563.3074928877155
2009-04-10,564.0430841710632
2009-04-13,566.286195053207
2009-04-14,564.5030775116655
2009-04-15,564.8506019159481
2009-04-16,573.3033069223419
2009-04-17,577.6274238393373
2009-04-20,557.656283363904
2009-04-21,561.8257380901397
2009-04-22,563.0117455309963
2009-04-23,567.4917935452986
2009-04-24,578.3082565611428
2009-04-27,573.5271275523014
2009-04-28,566.5254780709231
2009-04-29,579.0953669121994
2009-04-30,585.9458829451274
2009-05-01,587.7746841053462
2009-05-04,606.9428398792064
2009-05-05,607.2990689193604
2009-05-06,614.6165685088934
2009-05-07,613.7638805443181
2009-05-08,625.940314993014
2009-05-11,619.8114784949154
2009-05-12,618.4189035831615
2009-05-13,604.5182864327081
2009-05-14,604.7338902286093
2009-05-15,605.7970337342051
2009-05-18,617.6091187009712
2009-05-19,625.7143623020113
2009-05-20,629.4070724825356
2009-05-21,619.1077184974422
2009-05-22,622.1704642818617
2009-05-25,622.7068205418996
2009-05-26,632.1007162222221
2009-05-27,629.3192992326735
2009-05-28,630.9811928241279
2009-05-29,640.4685558862379
2009-06-01,658.2249629673557
2009-06-02,661.1108033707584
2009-06-03,650.8009087738087
2009-06-04,652.0751539199842
2009-06-05,649.4234385045794
2009-06-08,644.7267716025372
2009-06-09,650.0861101279459
2009-06-10,653.9856371228885
2009-06-11,659.8279693909572
2009-06-12,658.4322886780898
2009-06-15,641.7509821127696
2009-06-16,636.199172710675
2009-06-17,630.4571278195168
2009-06-18,633.6421074554647
2009-06-19,638.1665227673823
2009-06-22,622.3691227889628
2009-06-23,619.9033977332072
2009-06-24,630.0467298518324
2009-06-25,635.0528601256668
2009-06-26,640.9521769929539
2009-06-29,644.5479130494493
2009-06-30,640.467046990391
2009-07-01,646.9528230672196
2009-07-02,631.8873013277619
2009-07-03,631.7721482947669
2009-07-06,627.6883267443651
2009-07-07,621.3034944436755
2009-07-08,615.2417972805144
2009-07-09,618.8172580428369
2009-07-10,615.941973934676
2009-07-13,622.2832047268548
2009-07-14,630.0395936316481
2009-07-15,647.9556387422391
2009-07-16,653.5890387528232
2009-07-17,655.2891253288263
2009-07-20,665.1723760490961
2009-07-21,670.8991488759478
2009-07-22,671.027202551926
2009-07-23,682.8621323865435
2009-07-24,686.06490969938
2009-07-27,689.548421984796
2009-07-28,687.9142497973758
2009-07-29,684.5593798406865
2009-07-30,695.1315367207712
2009-07-31,699.9486417275776
2009-08-03,713.9050838026562
2009-08-04,714.2405965288947
2009-08-05,711.1378066787502
2009-08-06,710.0913158378373
2009-08-07,713.1288836334968
2009-08-10,712.1173030094841
2009-08-11,705.1139573634786
2009-08-12,710.1920192246389
2009-08-13,720.001449758905
2009-08-14,715.081731126698
2009-08-17,694.4029039956038
2009-08-18,701.672580954844
2009-08-19,704.257686381927
2009-08-20,712.7556965038824
2009-08-21,722.4043927861889
2009-08-24,727.2398832206712
2009-08-25,729.2385490196914
2009-08-26,726.9298039692679
2009-08-27,726.1549921534934
2009-08-28,732.3700295085614
2009-08-31,727.0690245423372
2009-09-01,716.1503095559025
2009-09-02,710.0181654812635
2009-09-03,714.0801698199421
2009-09-04,721.9678122640281
2009-09-07,728.9744736918881
2009-09-08,737.9761453009809
2009-09-09,743.4065565735895
2009-09-10,749.1836827599318
2009-09-11,752.8912702345531
2009-09-14,751.0108003265555
2009-09-15,753.7287801039181
2009-09-16,766.2544760749074
2009-09-17,768.7029865706256
2009-09-18,767.4369282426686
2009-09-21,761.0402603845324
2009-09-22,768.7004504686048
2009-09-23,765.9754852066472
2009-09-24,756.9630641144345
2009-09-25,753.1621572309514
2009-09-28,759.680464428576
2009-09-29,758.5190605388377
2009-09-30,760.5801874771191
2009-10-01,745.0087630138021
2009-10-02,736.0282803840167
2009-10-05,743.0018534594145
2009-10-06,757.4983985258225
2009-10-07,759.1602692674173
2009-10-08,769.328012125097
2009-10-09,771.528136398396
2009-10-12,775.2303721115387
2009-10-13,773.1143984955041
2009-10-14,786.9858305910976
2009-10-15,789.8865922885053
2009-10-16,782.5820578191555
2009-10-19,792.0810555783893
2009-10-20,789.3086002085486
2009-10-21,786.4740638544473
2009-10-22,786.5050858407482
2009-10-23,780.1167641472324
2009-10-26,771.7315052667836
2009-10-27,764.2571332444829
2009-10-28,748.3254217021397
2009-10-29,760.9135632644397
2009-10-30,748.4763132693794
2009-11-02,749.4604853535661
2009-11-03,745.2812061752198
2009-11-04,754.0334336635186
2009-11-05,762.9479437631095
2009-11-06,765.8643833564453
2009-11-09,783.4248994932512
2009-11-10,783.5389399451101
2009-11-11,787.8319681450112
2009-11-12,781.0422736887073
2009-11-13,785.130810995704
2009-11-16,796.9167241466707
2009-11-17,792.7924398202523
2009-11-18,793.9944244751488
2009-11-19,780.7392852399049
2009-11-20,777.2909614508802
2009-11-23,789.6755965882644
2009-11-24,785.4794388542177
2009-11-25,792.8534162173568
2009-11-26,781.1415584938297
2009-11-27,773.3117282232201
2009-11-30,778.3922662128602
2009-12-01,794.252734187984
2009-12-02,796.2454361298594
2009-12-03,793.8664595971121
2009-12-04,793.2902752738154
2009-12-07,791.1457255130636
2009-12-08,782.0181775088074
2009-12-09,779.6350689003685
2009-12-10,783.186370421179
2009-12-11,784.6476656792925
2009-12-14,791.8515770514815
2009-12-15,787.1262092493862
2009-12-16,791.8217906747308
2009-12-17,778.1514302534048
2009-12-18,777.088156769478
2009-12-21,783.7989017119544
2009-12-22,786.5664708921526
2009-12-23,791.4345517588555
2009-12-24,795.9710866399544
2009-12-25,795.5275625893698
2009-12-28,799.0330015850548
2009-12-29,799.9346810503544
2009-12-30,796.452992916027
2009-12-31,795.2232513846824
2010-01-01,795.2232513846824
2010-01-04,808.3541419607407
2010-01-05,810.8927254519809
2010-01-06,811.4101954227381
2010-01-07,809.7650760110159
2010-01-08,813.5460191177708
2010-01-11,819.7395870094591
2010-01-12,815.6779936420144
2010-01-13,817.0099834363929
2010-01-14,821.65824637697
2010-01-15,814.032648748356
2010-01-18,815.6017778487864
2010-01-19,818.336557717377
2010-01-20,805.6474373746596
2010-01-21,795.6990260941533
2010-01-22,783.5255994246287
2010-01-25,782.787611008266
2010-01-26,777.6675916639927
2010-01-27,774.7399322791839
2010-01-28,769.3715965478946
2010-01-29,763.7774833437055
2010-02-01,769.9849120266937
2010-02-02,779.986977092162
2010-02-03,777.3178926080435
2010-02-04,755.9849473911586
2010-02-05,747.7950293380027
2010-02-08,745.2939673628101
2010-02-09,751.4720282096298
2010-02-10,752.2159645111744
2010-02-11,757.3772277668015
2010-02-12,757.11316843181
2010-02-15,757.3303755093004
2010-02-16,768.3192264230316
2010-02-17,775.5455414269129
2010-02-18,778.7887964327365
2010-02-19,775.0807731240127
2010-02-22,779.6926697702324
2010-02-23,772.4760644950325
2010-02-24,774.4484476894173
2010-02-25,768.5148579273877
2010-02-26,774.6961843342935
2010-03-01,779.384473872663
2010-03-02,786.2477164804508
2010-03-03,791.7318693980599
2010-03-04,790.077171534949
2010-03-05,800.4643432191688
2010-03-08,803.8013471751456
2010-03-09,803.1609052816021
2010-03-10,807.4705691907027
2010-03-11,809.1309103490519
2010-03-12,813.0576022495627
2010-03-15,809.4634833365424
2010-03-16,816.2885328477009
2010-03-17,823.2740000072982
2010-03-18,819.1525184473088
2010-03-19,815.101475017209
2010-03-22,816.2435586180386
2010-03-23,821.4710135468746
2010-03-24,813.9576342583161
2010-03-25,815.0012047399858
2010-03-26,816.1321254961217
2010-03-29,821.4100002196493
2010-03-30,822.5110134197674
2010-03-31,821.980497455936
2010-04-01,830.5952576206886
2010-04-02,830.9377131542701
2010-04-05,834.8287105480824
2010-04-06,835.3611417586853
2010-04-07,833.1359058210384
2010-04-08,831.3030327673708
2010-04-09,839.06092293655
2010-04-12,842.7891945147943
2010-04-13,840.686958270748
2010-04-14,849.9516528854983
2010-04-15,852.1263257250018
2010-04-16,839.5917533590969
2010-04-19,835.0857775724432
2010-04-20,842.4383284724768
2010-04-21,841.4566558437626
2010-04-22,837.2356346569946
2010-04-23,841.522469671803
2010-04-26,844.9437106493516
2010-04-27,828.1837975250654
2010-04-28,820.4682267589201
2010-04-29,830.530137258489
2010-04-30,826.8019456057993
2010-05-03,829.2548686593625
2010-05-04,809.0956120033704
2010-05-05,799.521433306144
2010-05-06,777.5173981042833
2010-05-07,758.9567343473659
2010-05-10,797.8950875410939
2010-05-11,791.3064436093862
2010-05-12,801.5114707945872
2010-05-13,797.9929508958659
2010-05-14,778.465291755149
2010-05-17,772.4241989912587
2010-05-18,769.7257630888432
2010-05-19,757.3659984361467
2010-05-20,735.5159042941916
2010-05-21,742.4738408014783
2010-05-24,737.74436926775
2010-05-25,725.2727675171076
2010-05-26,730.0949103087377
2010-05-27,750.3425523711934
2010-05-28,748.9124435113218
2010-05-31,749.3642830429081
2010-06-01,742.5972554066798
2010-06-02,748.7077780869944
2010-06-03,757.7100563787742
2010-06-04,737.5577214943995
2010-06-07,723.6737661739963
2010-06-08,726.5271260494214
2010-06-09,730.3820776902411
2010-06-10,747.8362166982389
2010-06-11,752.2401310378356
2010-06-14,761.1283535073193
2010-06-15,772.2457695401181
2010-06-16,774.2563266784805
2010-06-17,774.562032166384
2010-06-18,777.0773045254115
2010-06-21,781.9386032054188
2010-06-22,771.1701492336448
2010-06-23,765.3223477388666
2010-06-24,756.4906119360045
2010-06-25,754.78978722269
2010-06-28,756.9362697436732
2010-06-29,733.6458561759054
2010-06-30,728.2688547719365
2010-07-01,724.9849881009486
2010-07-02,725.8241783925437
2010-07-05,724.1233253200744
2010-07-06,737.0386169582385
2010-07-07,750.1174236747373
2010-07-08,759.0544376002194
2010-07-09,764.2801525652164
2010-07-12,763.8597712734809
2010-07-13,775.970574385374
2010-07-14,779.0982638103584
2010-07-15,779.20711150916
2010-07-16,763.7893018508669
2010-07-19,763.2303280926454
2010-07-20,766.0145032256743
2010-07-21,763.8548057118346
2010-07-22,777.590171684744
2010-07-23,784.0258914886412
2010-07-26,792.2653746440116
2010-07-27,793.1775748519684
2010-07-28,792.3248243505233
2010-07-29,791.4505505439759
2010-07-30,788.9573865742767
2010-08-02,807.4255133237716
2010-08-03,806.3209909136903
2010-08-04,805.8882913986669
2010-08-05,806.3997214899244
2010-08-06,805.6888745422259
2010-08-09,809.6473290717474
2010-08-10,801.0555816103309
2010-08-11,778.9291583312257
2010-08-12,773.0530367759313
2010-08-13,771.1121752568806
2010-08-16,773.2349457005332
2010-08-17,782.4896096348797
2010-08-18,783.9200610105097
2010-08-19,776.1046728492041
2010-08-20,767.5680447488885
2010-08-23,767.1323869306638
2010-08-24,756.643829380397
2010-08-25,751.6649369818417
2010-08-26,754.9511614411715
2010-08-27,762.9543961310561
2010-08-30,759.975080936195
2010-08-31,757.4965620841607
2010-09-01,778.1530306240724
2010-09-02,783.3687016514874
2010-09-03,791.4129194600521
2010-09-06,794.9996813413381
2010-09-07,786.8437113560633
2010-09-08,789.1111513766057
2010-09-09,794.8918580963159
2010-09-10,796.7007238512184
2010-09-13,808.2405682002733
2010-09-14,811.1665782724845
2010-09-15,813.2001691359347
2010-09-16,811.4170091864239
2010-09-17,812.2550103703667
2010-09-20,822.1117152773616
2010-09-21,820.5932181508896
2010-09-22,821.6174022541541
2010-09-23,816.86372395807
2010-09-24,829.5083009517989
2010-09-27,829.1895425867807
2010-09-28,832.06605392371
2010-09-29,832.7146705926849
2010-09-30,829.8824559561615
2010-10-01,833.6504055397565
2010-10-04,828.8817626376725
2010-10-05,844.3735355522172
2010-10-06,849.3813097817427
2010-10-07,849.388065952049
2010-10-08,851.4862628487929
2010-10-11,852.4325896368008
2010-10-12,849.4863205601964
2010-10-13,860.1548471451218
2010-10-14,864.3115446371874
2010-10-15,861.9696479995698
2010-10-18,863.2497172169709
2010-10-19,851.2708426633658
2010-10-20,859.6405050348545
2010-10-21,862.812051134041
2010-10-22,861.3700012177534
2010-10-25,866.6441669862678
2010-10-26,862.3254841174243
2010-10-27,854.204868159108
2010-10-28,859.2643791268868
2010-10-29,860.3043064001777
2010-11-01,861.7199611766213
2010-11-02,868.3086275017879
2010-11-03,868.5566492985887
2010-11-04,888.1751057886773
2010-11-05,889.0065294145527
2010-11-08,886.6155418986393
2010-11-09,884.9850647248585
2010-11-10,879.7744373608623
2010-11-11,876.2519281215564
2010-11-12,868.0088128747208
2010-11-15,867.5804582256798
2010-11-16,852.3766647000303
2010-11-17,854.2414456794298
2010-11-18,867.2629634092625
2010-11-19,868.4803089483064
2010-11-22,866.4970479716508
2010-11-23,851.9395193708585
2010-11-24,859.110077098761
2010-11-25,860.5061737267821
2010-11-26,850.4812614320191
2010-11-29,844.3994261976256
2010-11-30,839.27318627019
2010-12-01,854.9394794938083
2010-12-02,869.6894500021178
2010-12-03,876.4058776712094
2010-12-06,875.204185381665
2010-12-07,877.9556293337332
2010-12-08,874.9784063229174
2010-12-09,877.7526942590697
2010-12-10,880.2273789479573
2010-12-13,886.1336813087593
2010-12-14,887.9975109883069
2010-12-15,882.6444015041957
2010-12-16,882.7981823130232
2010-12-17,882.403763052947
2010-12-20,882.7202669436095
2010-12-21,890.6482046848764
2010-12-22,891.3737281641057
2010-12-23,891.5885248707018
2010-12-24,892.2249024582023
2010-12-27,891.1254123817287
2010-12-28,892.5036086862033
2010-12-29,895.8199327464231
2010-12-30,894.9807178279091
2010-12-31,897.7528199586344
2011-01-03,902.3616681090256
2011-01-04,902.6312063635612
2011-01-05,899.3662943474009
2011-01-06,897.1634223235516
2011-01-07,895.2240276942302
2011-01-10,890.7145648118093
2011-01-11,894.549016045328
2011-01-12,906.339582015296
2011-01-13,911.4885940011394
2011-01-14,912.9800139155977
2011-01-17,911.4183544031304
2011-01-18,917.5420001507675
2011-01-19,913.5668869651507
2011-01-20,903.5027703045077
2011-01-21,907.0942221476181
2011-01-24,913.2450552605884
2011-01-25,912.2068442436873
2011-01-26,916.6677781176213
2011-01-27,918.047229063361
2011-01-28,904.8167301153403
2011-01-31,908.3745226809879
2011-02-01,921.6367923924248
2011-02-02,923.1094853610477
2011-02-03,921.3182657819375
2011-02-04,922.4838241190056
2011-02-07,926.984924750769
2011-02-08,932.6307758252427
2011-02-09,928.7791349206801
2011-02-10,923.7304375512011
2011-02-11,925.7675616154154
2011-02-14,929.1282048130797
2011-02-15,928.1654100753982
2011-02-16,933.905959773288
2011-02-17,938.5927626337831
2011-02-18,941.7388922970566
2011-02-21,938.5101003213431
2011-02-22,923.8596460058056
2011-02-23,916.7736049632232
2011-02-24,914.4059807052447
2011-02-25,925.2536261595211
2011-02-28,931.5780602485912
2011-03-01,924.8478455949196
2011-03-02,923.2399578597583
2011-03-03,933.0714225971071
2011-03-04,932.0524255598685
2011-03-07,925.6838216684988
2011-03-08,927.4522629147773
2011-03-09,928.3637493400485
2011-03-10,911.3475320345234
2011-03-11,911.7626869376211
2011-03-14,904.543042694935
2011-03-15,884.4311522887199
2011-03-16,878.1207338216935
2011-03-17,888.9989166626877
2011-03-18,894.814523747174
2011-03-21,907.5942367425495
2011-03-22,911.2652623251092
2011-03-23,910.808882880292
2011-03-24,919.8226246967098
2011-03-25,921.9396653348642
2011-03-28,918.8816090208034
2011-03-29,921.3623777037818
2011-03-30,930.623974925454
2011-03-31,930.9565941418512
2011-04-01,936.4686029779224
2011-04-04,939.5750265752605
2011-04-05,937.4831027189343
2011-04-06,941.9184194654264
2011-04-07,939.6465385792794
2011-04-08,943.2736178775893
2011-04-11,941.289477697875
2011-04-12,931.1842582034802
2011-04-13,935.8219374660858
2011-04-14,934.3605614048394
2011-04-15,934.5372758666599
2011-04-18,920.7421364467206
2011-04-19,925.0746516016322
2011-04-20,943.5487121949607
2011-04-21,951.1582954669932
2011-04-22,951.2646281964695
2011-04-25,948.8310420573622
2011-04-26,955.3841737744777
2011-04-27,958.7240851022718
2011-04-28,967.0942966181954
