Date,AC EUROPE ESG LEADERS
2020-11-10,1339.6951183406693
2020-11-11,1344.6120102439586
2020-11-12,1342.344528186198
2020-11-13,1342.9135552712605
2020-11-16,1357.57429524799
2020-11-17,1357.7233414292318
2020-11-18,1363.3357083726635
2020-11-19,1348.725579334157
2020-11-20,1356.2412246721044
2020-11-23,1347.8252470652455
2020-11-24,1362.0613674869526
2020-11-25,1367.3963942933817
2020-11-26,1367.8728915650795
2020-11-27,1378.841547308243
2020-11-30,1369.408694196936
2020-12-01,1383.8182644434926
2020-12-02,1386.5366627481574
2020-12-03,1391.8192143738804
2020-12-04,1398.2714953701854
2020-12-07,1393.833449633021
2020-12-08,1395.984158006686
2020-12-09,1398.6266981637582
2020-12-10,1399.085172249855
2020-12-11,1386.3174056898492
2020-12-14,1394.6489532720452
2020-12-15,1400.5314147713386
2020-12-16,1418.0126926133755
2020-12-17,1428.940156726089
2020-12-18,1424.1241364952589
2020-12-21,1388.8642882814988
2020-12-22,1400.0597725853754
2020-12-23,1414.543852643192
2020-12-24,1416.2032267128545
2020-12-25,1416.2026122606997
2020-12-28,1430.3553715355708
2020-12-29,1443.0833076839124
2020-12-30,1446.2753592884392
2020-12-31,1434.7632915915501
2021-01-01,1434.7632915915503
2021-01-04,1450.2819796615715
2021-01-05,1445.405153601825
2021-01-06,1466.364016412122
2021-01-07,1469.716118470659
2021-01-08,1481.2951810745199
2021-01-11,1461.9346367566857
2021-01-12,1460.1765488803258
2021-01-13,1463.2097216854825
2021-01-14,1468.6459302587361
2021-01-15,1451.3252544089103
2021-01-18,1449.9522512819306
2021-01-19,1454.83610611485
2021-01-20,1460.6454750806834
2021-01-21,1467.5667947330758
2021-01-22,1463.7936234493231
2021-01-25,1451.2908255457244
2021-01-26,1464.8372064035184
2021-01-27,1438.8391732939883
2021-01-28,1441.937866684504
2021-01-29,1416.4263684347986
2021-02-01,1428.1501644848897
2021-02-02,1439.4486159185515
2021-02-03,1441.0007353809679
2021-02-04,1442.9080261241177
2021-02-05,1444.5587643128379
2021-02-08,1450.319160682137
2021-02-09,1456.5414309347877
2021-02-10,1455.435920815951
2021-02-11,1463.8626312511337
2021-02-12,1475.307749164725
2021-02-15,1494.0392778196501
2021-02-16,1490.0526774716784
2021-02-17,1467.5675598886805
2021-02-18,1461.9172593460844
2021-02-19,1474.4233201413808
2021-02-22,1464.9575904330911
2021-02-23,1461.833060655775
2021-02-24,1460.9860702971268
2021-02-25,1471.0747138835854
2021-02-26,1438.8145555287756
2021-03-01,1453.5705503709507
2021-03-02,1458.566512363386
2021-03-03,1459.301428635247
2021-03-04,1452.816030048683
2021-03-05,1425.51071683
2021-03-08,1446.8393367668932
2021-03-09,1462.945040053635
2021-03-10,1472.629578441715
2021-03-11,1487.0672650619663
2021-03-12,1478.725402863354
2021-03-15,1476.8967433807059
2021-03-16,1485.190362058043
2021-03-17,1477.5805778804681
2021-03-18,1487.567379829437
2021-03-19,1475.894034746657
2021-03-22,1481.6749667749248
2021-03-23,1473.0362218435735
2021-03-24,1468.2843236906551
2021-03-25,1462.1312394209806
2021-03-26,1476.646411375994
2021-03-29,1478.7446535065592
2021-03-30,1482.0236556922691
2021-03-31,1482.2560829094916
2021-04-01,1491.6720287487474
2021-04-02,1491.8412566069721
2021-04-05,1497.3556982481023
2021-04-06,1510.596978506638
2021-04-07,1514.074562438555
2021-04-08,1525.0037059044166
2021-04-09,1526.8619389787427
2021-04-12,1520.2320339110197
2021-04-13,1524.1337111439047
2021-04-14,1530.6571990253062
2021-04-15,1539.225266227305
2021-04-16,1552.5429839172907
2021-04-19,1556.3762909379752
2021-04-20,1534.9343590294868
2021-04-21,1544.5071297027253
2021-04-22,1552.7726682962925
2021-04-23,1554.2288520507652
2021-04-26,1559.3863954563087
2021-04-27,1556.0895559745597
2021-04-28,1556.0967546888487
2021-04-29,1555.3830022500501
2021-04-30,1540.637463951124
2021-05-03,1555.3683393065342
2021-05-04,1528.5930400459424
2021-05-05,1554.3624457647834
2021-05-06,1561.165583936261
2021-05-07,1586.6390745570302
2021-05-10,1589.0288566025683
2021-05-11,1559.0288688835385
2021-05-12,1550.6999860346987
2021-05-13,1551.389123285112
2021-05-14,1579.3976732800118
2021-05-17,1581.5278998978267
2021-05-18,1593.2151768921115
2021-05-19,1569.2622018412696
2021-05-20,1590.547284944971
2021-05-21,1596.8166377584987
2021-05-24,1603.2816272799412
2021-05-25,1607.893877990311
2021-05-26,1604.5395166394148
2021-05-27,1598.5536642984541
2021-05-28,1604.8575294341035
2021-05-31,1602.31813228939
2021-06-01,1615.470717
2021-06-02,1615.054021
2021-06-03,1606.474072
2021-06-04,1616.644241
2021-06-07,1625.291892
2021-06-08,1626.760093
2021-06-09,1628.804822
2021-06-10,1628.294549
2021-06-11,1628.870785
2021-06-14,1635.335181
2021-06-15,1639.101137
2021-06-16,1643.254598
2021-06-17,1619.04328
2021-06-18,1580.979369
2021-06-21,1600.1910207157343
2021-06-22,1601.9044106516467
2021-06-23,1596.3783624413393
2021-06-24,1608.1606437415073
2021-06-25,1613.6942026157985
2021-06-28,1604.1690341196056
2021-06-29,1606.4524341271986
2021-06-30,1588.756781407793
2021-07-01,1599.4503172265202
2021-07-02,1600.1751418555332
2021-07-05,1607.6594960523084
2021-07-06,1597.4076782454867
2021-07-07,1606.5992896462014
2021-07-08,1586.7783260720503
2021-07-09,1607.8025280657232
2021-07-12,1619.9608165548639
2021-07-13,1616.4638563809692
2021-07-14,1614.8144984432051
2021-07-15,1599.584895909681
2021-07-16,1593.7705730439473
2021-07-19,1560.8546239924092
2021-07-20,1562.7944251945923
2021-07-21,1588.9422292321722
2021-07-22,1596.1989532655996
2021-07-23,1608.916794636444
2021-07-26,1611.5087375643188
2021-07-27,1603.9603387115087
2021-07-28,1611.6272160543706
2021-07-29,1631.2447910428646
2021-07-30,1621.7643160789275
2021-08-02,1632.6871630625833
2021-08-03,1634.448302669608
2021-08-04,1644.9489767586665
2021-08-05,1653.5088516932917
2021-08-06,1639.8949588901176
2021-08-09,1643.4779078547745
2021-08-10,1644.7866918680893
2021-08-11,1655.0682872016137
2021-08-12,1658.7245657277692
2021-08-13,1670.8812258625808
2021-08-16,1663.4360187499399
2021-08-17,1654.6142230187177
2021-08-18,1657.702426334819
2021-08-19,1633.2721121207214
2021-08-20,1638.3524572912359
