Date,ACWI ex JAPAN ESG LEADERS
2007-09-28,1000.0
2007-10-01,1011.5047393220754
2007-10-02,1012.1915178963967
2007-10-03,1010.201475131528
2007-10-04,1010.431011982576
2007-10-05,1021.5366954121343
2007-10-08,1017.190049101605
2007-10-09,1024.6313503482922
2007-10-10,1027.2531533344554
2007-10-11,1029.7360663160368
2007-10-12,1028.2242142178127
2007-10-15,1021.2664111166727
2007-10-16,1010.2885297095793
2007-10-17,1016.9490002462957
2007-10-18,1017.923861395761
2007-10-19,1001.3928352762821
2007-10-22,994.3468725137977
2007-10-23,1008.7946266586358
2007-10-24,1005.4168768384782
2007-10-25,1014.9969619381176
2007-10-26,1027.442285441071
2007-10-29,1035.9685369737372
2007-10-30,1031.2071267986887
2007-10-31,1043.59742404948
2007-11-01,1024.8224531840735
2007-11-02,1024.9290772611605
2007-11-05,1018.6663775937353
2007-11-06,1029.8353541376807
2007-11-07,1016.6490259346043
2007-11-08,1008.8969045275792
2007-11-09,992.4479906294059
2007-11-12,978.9756308718421
2007-11-13,996.6349334319835
2007-11-14,1001.9737560684468
2007-11-15,987.4624327975783
2007-11-16,986.5066092835222
2007-11-19,971.7165903723612
2007-11-20,980.9462044991119
2007-11-21,961.7758909145355
2007-11-22,965.8332484237744
2007-11-23,977.4456382712374
2007-11-26,969.3323284287593
2007-11-27,973.2445286810628
2007-11-28,995.1340571279159
2007-11-29,999.24256471709
2007-11-30,1004.7672398358885
2007-12-03,1001.5501024713824
2007-12-04,996.1781785166471
2007-12-05,1007.544759414343
2007-12-06,1014.2344073879145
2007-12-07,1017.5384648559323
2007-12-10,1024.8811491229244
2007-12-11,1010.9285881315213
2007-12-12,1013.6292111455186
2007-12-13,1000.5704752777515
2007-12-14,989.2244452573165
2007-12-17,970.1695611651332
2007-12-18,973.086124666473
2007-12-19,971.6816760565862
2007-12-20,973.9900784080334
2007-12-21,990.0892689080443
2007-12-24,997.1182922269588
2007-12-25,997.1998761632436
2007-12-26,999.8493082810919
2007-12-27,996.3074930060479
2007-12-28,999.6648442139243
2007-12-31,994.0685576872265
2008-01-01,994.0506570210531
2008-01-02,983.4500665006743
2008-01-03,980.3729046632269
2008-01-04,961.7397114266331
2008-01-07,958.3356983457588
2008-01-08,954.7182004569592
2008-01-09,953.7115375890995
2008-01-10,954.8239272187557
2008-01-11,945.953664678245
2008-01-14,954.4590203240501
2008-01-15,930.6333304600403
2008-01-16,915.4045984440745
2008-01-17,902.4002072151184
2008-01-18,894.3093101180172
2008-01-21,864.9882974966415
2008-01-22,868.9193994642592
2008-01-23,870.1319456967963
2008-01-24,898.3883980458419
2008-01-25,896.4638915153897
2008-01-28,899.5699557125675
2008-01-29,906.8795695800351
2008-01-30,901.6018103624335
2008-01-31,909.2793853756099
2008-02-01,925.960514105733
2008-02-04,923.6976416672709
2008-02-05,893.1114798078055
2008-02-06,890.067962394612
2008-02-07,882.4950678921298
2008-02-08,884.4136641567977
2008-02-11,883.6858004881454
2008-02-12,900.8293752862942
2008-02-13,905.9640015401482
2008-02-14,904.3992092406652
2008-02-15,899.1465656921606
2008-02-18,903.9473647995533
2008-02-19,907.7303197202416
2008-02-20,904.1061430326462
2008-02-21,905.6465348990188
2008-02-22,906.4080870160162
2008-02-25,920.9963923088415
2008-02-26,933.5654465157314
2008-02-27,939.6430811191922
2008-02-28,931.6337633230213
2008-02-29,912.5357539292935
2008-03-03,905.700810101961
2008-03-04,899.2512002172633
2008-03-05,909.6932884615139
2008-03-06,899.1853640582357
2008-03-07,888.7946736666015
2008-03-10,876.4278791055248
2008-03-11,897.9314850664003
2008-03-12,904.39356461573
2008-03-13,901.5390585968495
2008-03-14,889.7634665880086
2008-03-17,870.0435754034074
2008-03-18,900.5780187797953
2008-03-19,884.7283577086824
2008-03-20,885.3163198761176
2008-03-21,885.8599885371933
2008-03-24,895.1014052787023
2008-03-25,917.4139308611925
2008-03-26,915.3504967532165
2008-03-27,914.6467914785167
2008-03-28,908.3366781659779
2008-03-31,909.3673430283892
2008-04-01,929.0458528856796
2008-04-02,936.325388489545
2008-04-03,937.5036602525009
2008-04-04,942.2918031927474
2008-04-07,945.6413148608553
2008-04-08,938.6777177049339
2008-04-09,932.2691176147546
2008-04-10,934.7081809807909
2008-04-11,922.684978118149
2008-04-14,916.9612908363399
2008-04-15,920.9270051750239
2008-04-16,942.2583220739963
2008-04-17,937.9850795602084
2008-04-18,950.9307137860529
2008-04-21,953.4538733807109
2008-04-22,948.5522942549611
2008-04-23,948.0955560581509
2008-04-24,947.174938346835
2008-04-25,954.5338754356588
2008-04-28,956.726185326978
2008-04-29,948.7949977243006
2008-04-30,950.6576977904273
2008-05-01,956.8941969987324
2008-05-02,967.3924879705826
2008-05-05,966.8901860070536
2008-05-06,970.1954036402403
2008-05-07,960.7910361997683
2008-05-08,962.8547924372323
2008-05-09,955.8170383173523
2008-05-12,965.4378630504141
2008-05-13,965.424058630574
2008-05-14,967.3809170444606
2008-05-15,976.6982232666462
2008-05-16,982.9143463979859
2008-05-19,986.4344763837489
2008-05-20,978.1605048092351
2008-05-21,969.2951141637653
2008-05-22,969.9272653313042
2008-05-23,959.1570527232443
2008-05-26,956.701236163164
2008-05-27,957.2221647497328
2008-05-28,962.5799136986891
2008-05-29,964.5791745125381
2008-05-30,969.0790868435325
2008-06-02,959.6886368438967
2008-06-03,957.9854405021737
2008-06-04,954.2354558127895
2008-06-05,964.7219887963704
2008-06-06,949.4225552896831
2008-06-09,946.0224140158641
2008-06-10,933.1700720932059
2008-06-11,921.0677313352685
2008-06-12,920.7559469268919
2008-06-13,927.9502946187065
2008-06-16,932.0170289874551
2008-06-17,931.8848971117256
2008-06-18,921.9780646124003
2008-06-19,920.0186920687415
2008-06-20,906.9211969995343
2008-06-23,903.572969429951
2008-06-24,899.9660325387147
2008-06-25,908.6481364821137
2008-06-26,891.2056939976947
2008-06-27,885.9459665445465
2008-06-30,888.1824102525934
2008-07-01,881.2519237657827
2008-07-02,872.78167533548
2008-07-03,870.7906022190739
2008-07-04,866.6254329363518
2008-07-07,865.5298198873065
2008-07-08,867.9720573274363
2008-07-09,867.6068595747003
2008-07-10,865.882526795473
2008-07-11,855.8456058680706
2008-07-14,853.6800838900361
2008-07-15,842.1382703681608
2008-07-16,853.2512564830965
2008-07-17,870.6321681595016
2008-07-18,874.0036626769357
2008-07-21,877.8812960240937
2008-07-22,878.8174260355385
2008-07-23,885.6292342947596
2008-07-24,870.6246602087421
2008-07-25,869.8143493355057
2008-07-28,859.8841425209405
2008-07-29,866.6098116290758
2008-07-30,879.7351370092489
2008-07-31,876.2568234213692
2008-08-01,868.0076231148323
2008-08-04,862.3140970529092
2008-08-05,876.5364932988633
2008-08-06,882.4004031577465
2008-08-07,873.13814646606
2008-08-08,876.9285706023472
2008-08-11,883.5580589690095
2008-08-12,875.1100195110707
2008-08-13,864.05514998121
2008-08-14,869.1076840409346
2008-08-15,866.8120141971865
2008-08-18,860.064587364653
2008-08-19,846.0779838412172
2008-08-20,852.3932582228882
2008-08-21,853.4023149362329
2008-08-22,862.7350844025727
2008-08-25,852.0304547826472
2008-08-26,850.151281394728
2008-08-27,856.7743619727305
2008-08-28,867.3530077070125
2008-08-29,862.1670164321288
2008-09-01,855.7647289536019
2008-09-02,854.3721023443645
2008-09-03,845.1579093595677
2008-09-04,822.9252473377312
2008-09-05,813.742134280033
2008-09-08,833.6524432284995
2008-09-09,813.3977404462798
2008-09-10,812.9637475975621
2008-09-11,811.3823681480565
2008-09-12,826.5255981101997
2008-09-15,798.3684820306091
2008-09-16,794.5276263350436
2008-09-17,771.1112537868893
2008-09-18,788.6084932051021
2008-09-19,834.9744990843943
2008-09-22,816.9021593963513
2008-09-23,805.9050146788197
2008-09-24,803.4504620633719
2008-09-25,814.8332571451396
2008-09-26,806.5182097771034
2008-09-29,749.7756120062294
2008-09-30,765.2065486699553
2008-10-01,764.9344569029632
2008-10-02,736.0024021601871
2008-10-03,736.0101679446533
2008-10-06,688.0597596531915
2008-10-07,670.5082934292382
2008-10-08,647.3372723712108
2008-10-09,618.0006035820348
2008-10-10,588.8835108813615
2008-10-13,648.6542977611485
2008-10-14,659.6480290135927
2008-10-15,610.2005840539805
2008-10-16,602.5340157584515
2008-10-17,610.6611879446309
2008-10-20,632.6572068824174
2008-10-21,617.8157679207309
2008-10-22,577.7735921637939
2008-10-23,574.978355393168
2008-10-24,548.4429973489594
2008-10-27,526.1564168771998
2008-10-28,559.867789783485
2008-10-29,582.1159103096788
2008-10-30,600.0889829140461
2008-10-31,609.4887705508527
2008-11-03,614.0103397137336
2008-11-04,642.1239967412373
2008-11-05,621.9061790277373
2008-11-06,585.8078834632446
2008-11-07,597.2464230574813
2008-11-10,595.8179110291521
2008-11-11,572.6933477710429
2008-11-12,549.6114313557392
2008-11-13,568.5302988373785
2008-11-14,559.1394263175814
2008-11-17,544.6136674088733
2008-11-18,547.0649738043121
2008-11-19,521.2087321478513
2008-11-20,490.70745825657514
2008-11-21,502.37490961752195
2008-11-24,538.8484377902055
2008-11-25,545.7806668748883
2008-11-26,554.9499316095703
2008-11-27,560.0319129435348
2008-11-28,564.8045013944921
2008-12-01,522.817651808263
2008-12-02,535.2428180361932
2008-12-03,543.8098797687543
2008-12-04,533.8478664733731
2008-12-05,536.8611337488067
2008-12-08,568.1914217376918
2008-12-09,561.1953203379296
2008-12-10,568.7000936747122
2008-12-11,561.5474214531221
2008-12-12,559.2355145244142
2008-12-15,561.0379479906188
2008-12-16,580.1861890312168
2008-12-17,586.7862376280902
2008-12-18,583.8266036493989
2008-12-19,576.6665179406363
2008-12-22,565.2643532618679
2008-12-23,561.8337270621937
2008-12-24,563.9360976067929
2008-12-25,563.9386908704893
2008-12-26,565.3604941254256
2008-12-29,569.3905604124287
2008-12-30,580.5699663859984
2008-12-31,583.9464021816893
2009-01-01,584.0357315215407
2009-01-02,600.5229803459433
2009-01-05,601.6943673884703
2009-01-06,606.840406288259
2009-01-07,597.4394811904717
2009-01-08,596.7055349599796
2009-01-09,585.422429886359
2009-01-12,570.3812503803531
2009-01-13,565.1057362136768
2009-01-14,545.7793453674722
2009-01-15,541.2502272234651
2009-01-16,549.0345198876668
2009-01-19,543.7539908926433
2009-01-20,518.0877200280881
2009-01-21,527.7979672160819
2009-01-22,522.5365651909266
2009-01-23,520.2801019429185
2009-01-26,531.8162845178063
2009-01-27,537.082254241364
2009-01-28,556.673556604168
2009-01-29,542.0625793217432
2009-01-30,530.8494457623814
2009-02-02,524.2475457812466
2009-02-03,535.7412075606286
2009-02-04,538.0268415977055
2009-02-05,541.0527471167679
2009-02-06,556.0031959190602
2009-02-09,561.4522007257342
2009-02-10,540.5666130854493
2009-02-11,538.2085896573171
2009-02-12,534.0990078887347
2009-02-13,535.7059614945829
2009-02-16,530.5739940415035
2009-02-17,507.1876282135908
2009-02-18,504.93138786862824
2009-02-19,503.3092981925466
2009-02-20,491.91053898737505
2009-02-23,483.8476668815244
2009-02-24,491.9147543287444
2009-02-25,488.74060801416994
2009-02-26,490.81035023797716
2009-02-27,480.7747183211584
2009-03-02,456.22401999444145
2009-03-03,452.3706587038431
2009-03-04,463.98780080668166
2009-03-05,446.50758547368616
2009-03-06,445.1637578201846
2009-03-09,439.0876787578475
2009-03-10,464.6599610358868
2009-03-11,468.1938925504931
2009-03-12,479.9410415893118
2009-03-13,486.82876831897926
2009-03-16,492.4186438458286
2009-03-17,500.35734763175014
2009-03-18,506.7243263190361
2009-03-19,515.4716643248312
2009-03-20,507.46987533879445
2009-03-23,534.1233040287791
2009-03-24,528.5914543157245
2009-03-25,532.4686373961946
2009-03-26,540.9033247197376
2009-03-27,528.9370182873605
2009-03-30,508.46154974492254
2009-03-31,521.4145697418166
2009-04-01,529.4570688175875
2009-04-02,553.358871691776
2009-04-03,555.5507848947237
2009-04-06,552.0782586373335
2009-04-07,540.7064732711457
2009-04-08,543.6824493601213
2009-04-09,562.3764859303145
2009-04-10,562.6250243289469
2009-04-13,565.3882631396425
2009-04-14,562.8692182635087
2009-04-15,564.4052628563937
2009-04-16,574.0057295979293
2009-04-17,576.7879546870245
2009-04-20,553.7401084306953
2009-04-21,559.951689641549
2009-04-22,560.627741421139
2009-04-23,564.5648908649345
2009-04-24,577.4829590027997
2009-04-27,571.4554211353176
2009-04-28,565.6533182737277
2009-04-29,580.0035132956947
2009-04-30,586.0206630688173
2009-05-01,587.6814122632562
2009-05-04,608.9658426793036
2009-05-05,608.7724649142978
2009-05-06,616.8218920197021
2009-05-07,612.0245013967253
2009-05-08,624.8152701575204
2009-05-11,616.7991028003509
2009-05-12,615.8232363237126
2009-05-13,600.1455900910864
2009-05-14,602.8695083211398
2009-05-15,601.9777079680865
