Date,EM FAR EAST SMALL GROWTH
1999-04-14,862.4406167162896
1999-04-15,891.7673089218883
1999-04-16,897.6673296132743
1999-04-19,926.20516523806
1999-04-20,941.1704739916984
1999-04-21,929.7232143685447
1999-04-22,926.1254500488782
1999-04-23,934.6581244274524
1999-04-26,963.9150589144117
1999-04-27,974.4483577389502
1999-04-28,982.7008011047257
1999-04-29,968.7918233619271
1999-04-30,987.7040476674025
1999-05-03,1003.386490938017
1999-05-04,1023.7841491453496
1999-05-05,1027.3880695256769
1999-05-06,1041.1440300408542
1999-05-07,1042.1184046980045
1999-05-10,1063.0271621452705
1999-05-11,1035.2916953481895
1999-05-12,1016.6520475192301
1999-05-13,985.5998648231043
1999-05-14,978.2753041342555
1999-05-17,950.4023492303431
1999-05-18,958.1719928141648
1999-05-19,960.6401283355026
1999-05-20,930.7909178245209
1999-05-21,930.1634826165007
1999-05-24,925.8975250669471
1999-05-25,931.7189504948369
1999-05-26,941.9565153466688
1999-05-27,946.8693152019481
1999-05-28,944.7704377306624
1999-05-31,933.8934652496756
1999-06-01,927.9233271549473
1999-06-02,943.5269039850727
1999-06-03,947.3331594363242
1999-06-04,954.6282264285928
1999-06-07,972.0647561904553
1999-06-08,1002.6412031451321
1999-06-09,988.0122595250353
1999-06-10,1005.2831060228784
1999-06-11,1011.7470591578024
1999-06-14,1008.891381946028
1999-06-15,989.713569205087
1999-06-16,991.3474949999602
1999-06-17,998.4569656684689
1999-06-18,1000.6794510921848
1999-06-21,1017.3623215898813
1999-06-22,1035.4288439820145
1999-06-23,1037.0610006987451
1999-06-24,1041.421781797041
1999-06-25,1036.44427388332
1999-06-28,1036.7959640288987
1999-06-29,1041.0038163677812
1999-06-30,1034.618241764499
1999-07-01,1041.1569726339117
1999-07-02,1063.989015278614
1999-07-05,1097.48995063371
1999-07-06,1096.9297432992328
1999-07-07,1092.008413637715
1999-07-08,1097.7135059762702
1999-07-09,1106.2113767372118
1999-07-12,1101.2546853362394
1999-07-13,1083.2796560441452
1999-07-14,1052.0609078201956
1999-07-15,1055.2162890971993
1999-07-16,1047.5317933949295
1999-07-19,1040.821082785537
1999-07-20,1049.4020996433871
1999-07-21,1028.0551446911277
1999-07-22,1024.7060815707982
1999-07-23,991.8280297637591
1999-07-26,943.6933515439632
1999-07-27,955.2156928502386
1999-07-28,978.4574738267576
1999-07-29,989.3969707906158
1999-07-30,978.8335429847397
1999-08-02,974.4079685132928
1999-08-03,984.5257786143557
1999-08-04,981.9514090097846
1999-08-05,951.459764486183
1999-08-06,949.377440432635
1999-08-09,953.211293612386
1999-08-10,944.6249216292484
1999-08-11,921.9678244190213
1999-08-12,935.4297179312256
1999-08-13,927.4416100297276
1999-08-16,933.6675468562112
1999-08-17,909.515700449875
1999-08-18,905.9593271864439
1999-08-19,924.129573247191
1999-08-20,937.8527663840428
1999-08-23,960.5348842951485
1999-08-24,954.7814796511386
1999-08-25,969.2886768003222
1999-08-26,961.5572725265565
1999-08-27,954.6484849794152
1999-08-30,945.1661240444541
1999-08-31,943.0308282884017
1999-09-01,927.0501947554465
1999-09-02,915.9723231199031
1999-09-03,908.8966002784703
1999-09-06,903.8872161859347
1999-09-07,901.8188506123453
1999-09-08,884.5713712908095
1999-09-09,900.2797975459924
1999-09-10,926.5099643169382
1999-09-13,944.7004520193736
1999-09-14,939.9619187497852
1999-09-15,930.6603780569214
1999-09-16,913.5113530287638
1999-09-17,908.4641875063278
1999-09-20,910.3357351652567
1999-09-21,906.5413087867877
1999-09-22,894.4175895945556
1999-09-23,884.1881611347707
1999-09-24,881.3247350777377
1999-09-27,860.6261613514138
1999-09-28,852.7868624992952
1999-09-29,849.7529709931796
1999-09-30,844.8002288696465
1999-10-01,850.7352553506005
1999-10-04,851.0617149596119
1999-10-05,836.0234876554568
1999-10-06,852.0263913366148
1999-10-07,864.487044694784
1999-10-08,861.4130146359676
1999-10-11,862.1849480419801
1999-10-12,872.7567344708356
1999-10-13,865.2201164932122
1999-10-14,868.1452854861571
1999-10-15,871.4210469274786
1999-10-18,847.8152505125722
1999-10-19,845.1322920786527
1999-10-20,859.118407538339
1999-10-21,869.759160520321
1999-10-22,871.5955437136504
1999-10-25,859.7228715477257
1999-10-26,857.5438524703362
1999-10-27,854.9395942481867
1999-10-28,864.6655028257555
1999-10-29,874.5116308056499
1999-11-01,892.2936084863074
1999-11-02,897.686358980805
1999-11-03,890.9847102066996
1999-11-04,900.7972149689481
1999-11-05,910.3257672242974
1999-11-08,902.8366860232908
1999-11-09,920.396660968359
1999-11-10,927.2955563200294
1999-11-11,948.2366671575608
1999-11-12,956.2824558808263
1999-11-15,964.6705004550482
1999-11-16,975.5866949702491
1999-11-17,954.5351608688103
1999-11-18,944.8841983451773
1999-11-19,945.598478056677
1999-11-22,948.2604791937152
1999-11-23,942.0790117504184
1999-11-24,928.2788493087594
1999-11-25,927.7920946121936
1999-11-26,896.1284749456003
1999-11-29,895.1646546808904
1999-11-30,906.4826636340383
1999-12-01,899.3955944069965
1999-12-02,890.0512304741975
1999-12-03,903.0534362691238
1999-12-06,908.9556524943117
1999-12-07,897.251451285112
1999-12-08,903.0029829001842
1999-12-09,911.4346941605727
1999-12-10,920.7895758485979
1999-12-13,934.4741999354655
1999-12-14,945.3874187037466
1999-12-15,929.8142288060773
1999-12-16,927.8241557717664
1999-12-17,919.0595958407952
1999-12-20,923.330049039151
1999-12-21,908.6658927183151
1999-12-22,918.1762622361351
1999-12-23,917.6256123284237
1999-12-24,918.9426691273436
1999-12-27,921.8930938508496
1999-12-28,913.2158741077748
1999-12-29,912.9207192659371
1999-12-30,918.7815116396589
1999-12-31,918.7076965559625
2000-01-03,922.2290037944994
2000-01-04,960.6222582839296
2000-01-05,938.4689632012369
2000-01-06,923.5811818488462
2000-01-07,929.7179121493213
2000-01-10,943.015479324816
2000-01-11,931.6807578629085
2000-01-12,928.3816026275546
2000-01-13,927.886531936245
2000-01-14,925.1846444811151
2000-01-17,941.4202797580547
2000-01-18,936.6228337226079
2000-01-19,908.0124574192929
2000-01-20,906.0675378414478
2000-01-21,912.2123086433605
2000-01-24,920.2582407343457
2000-01-25,910.268880713239
2000-01-26,914.851161019432
2000-01-27,932.590261555765
2000-01-28,939.741024730037
2000-01-31,945.971665954246
2000-02-01,955.0225907402769
2000-02-02,954.1166165163786
2000-02-03,962.9787186997446
2000-02-04,969.4721103735894
2000-02-07,974.3338985861425
2000-02-08,967.1866451618666
2000-02-09,978.4023055550766
2000-02-10,979.4575732435276
2000-02-11,991.8927174083757
2000-02-14,966.614889943568
2000-02-15,952.7599721331223
2000-02-16,955.040230472606
2000-02-17,960.1440199515966
2000-02-18,964.8455299646149
2000-02-21,954.3227339725181
2000-02-22,935.2980481894414
2000-02-23,941.4001145403315
2000-02-24,931.436236643421
2000-02-25,932.1147339308146
2000-02-28,923.8113734263825
2000-02-29,915.0909547758093
2000-03-01,926.9261095702348
2000-03-02,939.6446317943072
2000-03-03,930.7579117315836
2000-03-06,947.2713389226545
2000-03-07,942.8278710283049
2000-03-08,950.5773085826512
2000-03-09,969.1032280003059
2000-03-10,971.4811986153126
2000-03-13,949.0516719143402
2000-03-14,928.6797694516152
2000-03-15,909.4803419730349
2000-03-16,892.8812127476295
2000-03-17,893.3311208358575
2000-03-20,877.9512479386641
2000-03-21,891.3699586806631
2000-03-22,913.0588225633051
2000-03-23,926.5929100411889
2000-03-24,931.3989353673805
2000-03-27,946.3016772925206
2000-03-28,950.489330527102
2000-03-29,946.6381626896567
2000-03-30,931.738204415952
2000-03-31,927.0304109132007
2000-04-03,905.9248280898279
2000-04-04,897.3112222483832
2000-04-05,901.4733582604315
2000-04-06,895.7695480725262
2000-04-07,908.9812985142912
2000-04-10,937.8804043800659
2000-04-11,927.1038111196627
2000-04-12,929.19097445686
2000-04-13,914.1727890012671
2000-04-14,898.8977225854081
2000-04-17,831.1255270185809
2000-04-18,849.6599776559397
2000-04-19,851.0752118117913
2000-04-20,849.1113691038562
2000-04-21,861.5547179484772
2000-04-24,842.6205274252559
2000-04-25,835.4462869532597
2000-04-26,811.613212631169
2000-04-27,798.0347687460674
2000-04-28,815.203092050669
2000-05-01,813.6902361218973
2000-05-02,807.192834706047
2000-05-03,796.2215503293365
2000-05-04,795.848188269794
2000-05-05,810.4094727494801
2000-05-08,805.7981647208775
2000-05-09,802.1116715088721
2000-05-10,797.168483597384
2000-05-11,782.9944689851533
2000-05-12,788.0059925074141
2000-05-15,769.3108857635042
2000-05-16,772.7424116605655
2000-05-17,770.7558501235376
2000-05-18,753.0005094344277
2000-05-19,756.6100908591764
2000-05-22,725.8325209704668
2000-05-23,709.8819956214343
2000-05-24,700.040319956893
2000-05-25,712.8919744236409
2000-05-26,696.9163523141827
2000-05-29,703.6548399452541
2000-05-30,714.7012414469784
2000-05-31,738.6145204229498
2000-06-01,735.6827475070673
2000-06-02,741.009198961829
2000-06-05,750.0983487901668
2000-06-06,744.8161372464532
2000-06-07,752.1349411965126
2000-06-08,742.1928019048327
2000-06-09,744.792315726823
2000-06-12,741.1805265179689
2000-06-13,732.9517255047185
2000-06-14,733.5344808108615
2000-06-15,722.3955730868181
2000-06-16,720.930420316306
2000-06-19,704.7530464661415
2000-06-20,706.9091031918182
2000-06-21,709.5971929208337
2000-06-22,712.3479668322553
2000-06-23,708.5449401446801
2000-06-26,704.0529864062462
2000-06-27,702.6358118003196
2000-06-28,705.5779473960898
2000-06-29,696.330492348978
2000-06-30,699.31999043399
2000-07-03,693.2055504821993
2000-07-04,683.93767180631
2000-07-05,694.2372309919301
2000-07-06,690.5250130905152
2000-07-07,693.3571546996809
2000-07-10,697.056520137558
2000-07-11,695.841900428984
2000-07-12,700.270300802059
2000-07-13,708.5006587495105
2000-07-14,710.5795764872527
2000-07-17,710.1233736358646
2000-07-18,694.9467436645107
2000-07-19,696.2122624451281
2000-07-20,691.6871916468865
2000-07-21,694.6661747765123
2000-07-24,680.1450762143273
2000-07-25,673.0064556753512
2000-07-26,669.0540173586397
2000-07-27,663.2438924885458
2000-07-28,661.2665442136077
2000-07-31,660.7346718484853
2000-08-01,666.8881230622798
2000-08-02,663.8647723342783
2000-08-03,667.5450010036424
2000-08-04,671.2949530249452
2000-08-07,661.5837301261319
2000-08-08,662.2690164702223
2000-08-09,671.6549670818454
2000-08-10,672.2888474147996
2000-08-11,673.1095240752754
2000-08-14,670.523894164483
2000-08-15,670.9560424818187
2000-08-16,679.7470751852912
2000-08-17,686.0621578550935
2000-08-18,682.5572455464534
2000-08-21,687.0858316767604
2000-08-22,681.0808158123875
2000-08-23,676.577780519055
2000-08-24,669.1669728980831
2000-08-25,666.5403415240614
2000-08-28,662.4369513369354
2000-08-29,661.9353410958065
2000-08-30,655.1232537125093
2000-08-31,651.5814208790275
2000-09-01,648.1269213525622
2000-09-04,658.0663306627087
2000-09-05,659.9864667321527
2000-09-06,651.5809149556179
2000-09-07,638.873605257488
2000-09-08,632.9967826496796
2000-09-11,619.9916071830689
2000-09-12,615.3384233899899
2000-09-13,623.8101340057525
2000-09-14,611.247364830582
2000-09-15,609.7837322103459
2000-09-18,576.8087986256913
2000-09-19,567.3792511924856
2000-09-20,571.7951739378115
2000-09-21,566.5463360894335
2000-09-22,545.0739085238728
2000-09-25,553.7576787074804
2000-09-26,556.3022024093887
2000-09-27,559.8482670364092
2000-09-28,557.4821022863717
2000-09-29,556.0166074691689
2000-10-02,536.6916339706436
2000-10-03,535.706127328536
2000-10-04,531.7955137851026
2000-10-05,529.3691339455304
2000-10-06,539.8555226191629
2000-10-09,530.2940288563283
2000-10-10,529.1520292295023
2000-10-11,518.021074822913
2000-10-12,511.58387461445227
2000-10-13,505.6998453290698
2000-10-16,511.74280743290876
2000-10-17,501.3325748933245
2000-10-18,490.5772058264669
2000-10-19,480.970020279187
2000-10-20,494.4326700994219
2000-10-23,490.18846478537927
2000-10-24,496.0479920544456
2000-10-25,497.2695557290406
2000-10-26,495.7327619523946
2000-10-27,493.1084423095959
2000-10-30,482.9005944048014
2000-10-31,480.8383994200732
2000-11-01,487.58979144964815
2000-11-02,489.2523188455457
2000-11-03,495.97921003313434
2000-11-06,495.73273845150885
2000-11-07,496.3642811089035
2000-11-08,501.89680124405174
2000-11-09,501.98997533526324
2000-11-10,505.8776899638068
2000-11-13,488.4345283539305
2000-11-14,490.44483260758693
2000-11-15,488.940195025197
2000-11-16,484.1985676175672
2000-11-17,482.5134018719556
2000-11-20,468.4191259547348
2000-11-21,470.29042749162744
2000-11-22,465.14054186803213
2000-11-23,457.49741783984155
2000-11-24,464.51102345326694
2000-11-27,471.4191881690389
2000-11-28,465.9969707303793
2000-11-29,457.3832647657855
2000-11-30,452.09622662459986
2000-12-01,455.86145649871094
2000-12-04,450.8326013483402
2000-12-05,453.23923658250334
2000-12-06,454.3321639404101
2000-12-07,449.73281455376065
2000-12-08,450.09106827162407
2000-12-11,451.67035696032
2000-12-12,449.0111924979833
2000-12-13,448.1895041180066
2000-12-14,444.4496394853381
2000-12-15,437.2620016751391
2000-12-18,428.1671689029628
2000-12-19,424.41819051101146
2000-12-20,413.7366276689644
2000-12-21,405.22195193951364
2000-12-22,405.0924381487994
2000-12-25,405.11618328579556
2000-12-26,402.7530518794334
2000-12-27,399.40865279661335
2000-12-28,403.18550043470475
2000-12-29,402.24737449938146
2001-01-01,402.3546845129651
2001-01-02,404.0776744406042
2001-01-03,401.88480303530156
2001-01-04,415.5226637163756
2001-01-05,424.8386083385943
2001-01-08,431.97581420381886
2001-01-09,440.15015398015595
2001-01-10,441.58496173913767
2001-01-11,436.6642260322445
2001-01-12,442.71954064120064
2001-01-15,447.6586055354096
2001-01-16,454.36602731725895
2001-01-17,455.5075446358861
2001-01-18,456.6377350378134
2001-01-19,463.1835457679074
2001-01-22,473.6158329903619
2001-01-23,475.3344019430272
2001-01-24,475.3142853253904
2001-01-25,476.293796675492
2001-01-26,474.0725971215136
2001-01-29,473.91663778370776
2001-01-30,474.0927170233815
2001-01-31,483.1455791103832
2001-02-01,484.52151328663155
2001-02-02,494.06420947244226
2001-02-05,486.51883727108793
2001-02-06,482.80089963413883
2001-02-07,473.3583560625582
2001-02-08,477.4337720491532
2001-02-09,483.66209813366777
2001-02-12,487.5756605245573
2001-02-13,493.0014382203525
2001-02-14,490.6829711317091
2001-02-15,498.10308799600733
2001-02-16,497.04789744722626
2001-02-19,494.4150274109686
2001-02-20,498.8412356525179
2001-02-21,495.28654321618825
2001-02-22,485.8445487726736
2001-02-23,489.0358212687863
2001-02-26,489.6143423653463
2001-02-27,487.7799988924928
2001-02-28,484.9385569940105
2001-03-01,475.19300741476656
2001-03-02,468.01189555849726
2001-03-05,473.04102573256864
2001-03-06,475.06441768818445
2001-03-07,480.2118081331311
2001-03-08,480.63299883407643
2001-03-09,478.6262203014329
2001-03-12,468.31295665463927
2001-03-13,463.806331200764
2001-03-14,469.70035457635134
2001-03-15,473.0146509554512
2001-03-16,468.6991014726392
2001-03-19,458.6033259283099
2001-03-20,459.61887062701425
2001-03-21,459.3520476729536
2001-03-22,460.64376197555174
2001-03-23,463.9010269963377
2001-03-26,472.6358156475673
2001-03-27,469.005717127871
2001-03-28,467.32297064041353
2001-03-29,466.6970656757816
2001-03-30,465.9827000802724
2001-04-02,456.6282254013352
2001-04-03,445.92579100888344
2001-04-04,437.66285654180183
2001-04-05,438.626210303029
2001-04-06,445.79210900428507
2001-04-09,438.90631524603464
2001-04-10,437.5087138604073
2001-04-11,442.88202535372704
2001-04-12,449.75445929910444
2001-04-13,451.0511823296012
2001-04-16,447.1188064273716
2001-04-17,446.94838163071296
2001-04-18,458.46229835407865
2001-04-19,466.9626398094908
2001-04-20,464.0353736281446
2001-04-23,468.22352130235817
2001-04-24,469.73174885054425
2001-04-25,466.75762503012623
2001-04-26,464.9564085155554
2001-04-27,461.0172308515579
2001-04-30,461.31105791401365
2001-05-01,462.1600758910685
2001-05-02,464.8085111513036
2001-05-03,466.625589838796
2001-05-04,458.84638221081326
2001-05-07,456.90019128211105
2001-05-08,451.9265161925429
2001-05-09,455.1622444508204
2001-05-10,451.0279335952407
2001-05-11,456.1814781955161
2001-05-14,454.6597397036767
2001-05-15,456.5606672298238
2001-05-16,453.97288355126955
2001-05-17,459.8837350230596
2001-05-18,456.499246869851
2001-05-21,450.90880805657144
2001-05-22,450.67946942251757
2001-05-23,461.42756257252614
2001-05-24,468.6768765586022
2001-05-25,468.8669245502676
2001-05-28,465.5267571979011
2001-05-29,465.68036442387194
2001-05-30,465.6212057058876
2001-05-31,466.91075689102723
2001-06-01,461.2188161347126
2001-06-04,458.2111690469158
2001-06-05,458.35553044719126
2001-06-06,464.3471143757454
2001-06-07,464.2616327042085
2001-06-08,472.73946413546196
2001-06-11,470.59741175544247
2001-06-12,473.6383362032566
2001-06-13,474.2221270200159
2001-06-14,468.2313834298004
2001-06-15,467.6109410525662
2001-06-18,461.68816917654163
2001-06-19,458.35913510192364
2001-06-20,456.2168390445561
2001-06-21,456.04712344880056
2001-06-22,454.52052269872894
2001-06-25,456.5757779718658
2001-06-26,448.41056504563755
2001-06-27,448.0843225738659
2001-06-28,444.0161117666115
2001-06-29,451.7017388889746
2001-07-02,447.75483810709335
2001-07-03,445.61002616581334
2001-07-04,440.6100762724922
2001-07-05,439.5664460261916
2001-07-06,438.2153190526748
2001-07-09,430.55288737335513
2001-07-10,428.9223290309313
2001-07-11,419.0590846517757
2001-07-12,429.08708528219586
2001-07-13,422.36013195786524
2001-07-16,420.20533155764275
2001-07-17,420.27407228325575
2001-07-18,416.18361349169083
2001-07-19,415.70491781184114
2001-07-20,414.5491801150545
2001-07-23,405.73547132052187
2001-07-24,403.97488419985774
2001-07-25,404.2622237803752
2001-07-26,412.75068380823336
2001-07-27,416.51888940428086
2001-07-30,416.6525988972029
2001-07-31,415.78713959624145
2001-08-01,420.4576922619598
2001-08-02,423.15052843624267
2001-08-03,427.311564475972
2001-08-06,421.91783430383515
2001-08-07,421.3597358076269
2001-08-08,423.63426215370947
2001-08-09,421.78576212019584
2001-08-10,423.94449935159844
2001-08-13,424.8317785458775
2001-08-14,431.54737551584105
2001-08-15,433.14201774784084
2001-08-16,433.98252630260487
2001-08-17,433.73720029238075
2001-08-20,431.5311521506439
2001-08-21,433.82124060095873
2001-08-22,432.07745493495514
2001-08-23,430.40991810210755
2001-08-24,427.8944488218513
2001-08-27,430.25397062318575
2001-08-28,426.97223339553557
2001-08-29,426.63199734335484
2001-08-30,424.15915011261916
2001-08-31,419.74425636878567
2001-09-03,416.9754193142938
2001-09-04,420.7732349735415
2001-09-05,416.34385501942603
2001-09-06,415.20085780772587
2001-09-07,412.0098968404108
2001-09-10,410.46861093448774
2001-09-11,405.0239398636096
2001-09-12,392.87761134617205
2001-09-13,380.4850770887084
2001-09-14,361.4928515314672
2001-09-17,341.6788279383647
2001-09-18,347.2360588474997
2001-09-19,355.9641364998456
2001-09-20,350.8421007919636
2001-09-21,343.38334985080326
2001-09-24,347.2667208083267
2001-09-25,345.60399353172875
2001-09-26,349.7568024944868
2001-09-27,351.84814999004635
2001-09-28,356.7665950593022
2001-10-01,353.59182899021897
2001-10-02,348.9312805457431
2001-10-03,348.445087217692
2001-10-04,355.08064358773083
2001-10-05,354.6062902355901
2001-10-08,346.61588802419584
2001-10-09,355.06020958646485
2001-10-10,354.009370942066
2001-10-11,362.06908997711844
2001-10-12,363.78126777543815
2001-10-15,362.4549958728631
2001-10-16,365.2878629422912
2001-10-17,368.3586456215344
2001-10-18,365.76757195731136
2001-10-19,366.49323982043353
2001-10-22,368.2533536612847
2001-10-23,370.7477483285497
2001-10-24,373.79084799560104
2001-10-25,373.50391092156633
2001-10-26,374.921865306035
2001-10-29,374.26191799680925
2001-10-30,366.60440794018183
2001-10-31,368.59514832511604
2001-11-01,371.1227213297162
2001-11-02,373.3572569863589
2001-11-05,377.66263947029154
2001-11-06,377.3907828376511
2001-11-07,377.94465798941474
2001-11-08,379.78099347193876
2001-11-09,379.95295690195275
2001-11-12,384.77897357491423
2001-11-13,384.17904129820147
2001-11-14,389.3797006046857
2001-11-15,392.8471576456801
2001-11-16,394.530107187249
2001-11-19,400.83065466856937
2001-11-20,397.8418698989583
2001-11-21,401.54627574344124
2001-11-22,401.08043890356817
2001-11-23,408.07786100157716
2001-11-26,415.77956565424444
2001-11-27,416.4046718824664
2001-11-28,409.1735815551406
2001-11-29,411.31049568212904
2001-11-30,414.79198550419414
2001-12-03,423.3688183098081
2001-12-04,428.0570775475154
2001-12-05,432.62547048513966
2001-12-06,441.0718739334209
2001-12-07,445.9730335954404
2001-12-10,447.7273432332773
2001-12-11,447.9054188621545
2001-12-12,459.97618697743883
2001-12-13,452.3431321147194
2001-12-14,455.1485553478806
2001-12-17,448.8840505915616
2001-12-18,438.2441242364158
2001-12-19,433.59712871544224
2001-12-20,439.440764866659
2001-12-21,432.3878459598927
2001-12-24,435.2371814210276
2001-12-25,443.36641348352344
2001-12-26,446.5150129664189
