Date,EM EASTERN EUROPE SMALL GROWTH
1997-04-24,246.20781777178536
1997-04-25,244.146208591997
1997-04-28,240.65852831168172
1997-04-29,241.57491399142387
1997-04-30,242.18674767270505
1997-05-01,243.03460073796558
1997-05-02,242.88512372994072
1997-05-05,242.60710247758718
1997-05-06,244.5075105240066
1997-05-07,243.36811296112967
1997-05-08,243.08576260687468
1997-05-09,243.66039416223293
1997-05-12,242.19565916313167
1997-05-13,240.65926737906403
1997-05-14,239.90211129259035
1997-05-15,239.82072774374637
1997-05-16,238.80091355400916
1997-05-19,237.6610265598922
1997-05-20,238.00316726514146
1997-05-21,233.3763723618074
1997-05-22,227.18979963481684
1997-05-23,229.4795166969892
1997-05-26,227.45587502400218
1997-05-27,217.64918696867483
1997-05-28,219.59777392692845
1997-05-29,222.79809198462388
1997-05-30,221.04426265651324
1997-06-02,218.5463204947645
1997-06-03,219.24501170629023
1997-06-04,218.22167570471512
1997-06-05,216.56984932741233
1997-06-06,218.19651327235647
1997-06-09,221.32356458743126
1997-06-10,222.96767939106047
1997-06-11,224.55181611879493
1997-06-12,224.6507240551465
1997-06-13,223.0115374164641
1997-06-16,222.26621791810368
1997-06-17,223.76576417516637
1997-06-18,223.0596850877691
1997-06-19,223.89755767851284
1997-06-20,223.15350946585127
1997-06-23,224.71400571311815
1997-06-24,224.25351632033178
1997-06-25,224.58566998779074
1997-06-26,222.0958919913368
1997-06-27,219.27202031283085
1997-06-30,219.24962866635792
1997-07-01,219.260353666988
1997-07-02,218.7552507115998
1997-07-03,220.4303776242599
1997-07-04,222.58501266022395
1997-07-07,224.40117321402147
1997-07-08,223.84650877787928
1997-07-09,224.28016959435558
1997-07-10,223.11487786501388
1997-07-11,219.33442073744718
1997-07-14,214.99528288714737
1997-07-15,210.48263508097506
1997-07-16,212.30922934658182
1997-07-17,213.10779662820067
1997-07-18,211.13089678019787
1997-07-21,209.90977701921076
1997-07-22,208.98331256487222
1997-07-23,211.1790360165038
1997-07-24,212.23018689953705
1997-07-25,213.1248005472964
1997-07-28,211.81031979111373
1997-07-29,214.50386854773305
1997-07-30,216.76183225249312
1997-07-31,218.7206978972901
1997-08-01,216.61618934420977
1997-08-04,217.68536557712386
1997-08-05,217.12713142595254
1997-08-06,219.08165836840072
1997-08-07,220.5322724316305
1997-08-08,226.02871429666538
1997-08-11,226.62172253038975
1997-08-12,224.77012742143566
1997-08-13,227.49637618554115
1997-08-14,224.92348791680968
1997-08-15,226.0779098312467
1997-08-18,223.9836315682627
1997-08-19,222.87871119993702
1997-08-20,221.0770802246002
1997-08-21,223.27919379492184
1997-08-22,225.85478006577566
1997-08-25,225.67082370682328
1997-08-26,226.97495790980798
1997-08-27,226.17497564711968
1997-08-28,228.18837820797296
1997-08-29,226.3337094194818
1997-09-01,223.10277337893172
1997-09-02,222.32192336064085
1997-09-03,225.1826253069283
1997-09-04,223.98457068460073
1997-09-05,224.32726259633966
1997-09-08,224.40073760967923
1997-09-09,224.7583294833879
1997-09-10,226.3960184038122
1997-09-11,226.8548104065358
1997-09-12,229.2625621982115
1997-09-15,228.9436347817738
1997-09-16,229.77352228045342
1997-09-17,229.91553227210292
1997-09-18,229.0183245688649
1997-09-19,227.534496770588
1997-09-22,224.76520125843686
1997-09-23,225.25609056810598
1997-09-24,227.08218479421154
1997-09-25,225.68088980936963
1997-09-26,226.12331096451362
1997-09-29,227.17612118094735
1997-09-30,226.6359931907512
1997-10-01,225.74833246539313
1997-10-02,226.08784969221202
1997-10-03,225.46538211551623
1997-10-06,224.39481156152
1997-10-07,225.93190751996787
1997-10-08,226.2827263699991
1997-10-09,227.76962991148164
1997-10-10,227.44666897317833
1997-10-13,227.58393025132892
1997-10-14,229.71831381337748
1997-10-15,233.25688653071722
1997-10-16,234.94652845993713
1997-10-17,230.56542979183502
1997-10-20,231.62916988029866
1997-10-21,230.30320347162467
1997-10-22,230.80066763612533
1997-10-23,229.81672277867733
1997-10-24,224.99710068374392
1997-10-27,220.9326156005562
1997-10-28,208.80795309146768
1997-10-29,215.38243276807322
1997-10-30,211.37585114349312
1997-10-31,212.77271674847833
1997-11-03,215.44122105369772
1997-11-04,216.29837083795732
1997-11-05,217.01742249110168
1997-11-06,216.39868479673632
1997-11-07,215.5284072201782
1997-11-10,213.40113745740447
1997-11-11,212.0311698118365
1997-11-12,207.15770400164436
1997-11-13,199.74910397976925
1997-11-14,202.00061961545885
1997-11-17,204.40636427071607
1997-11-18,206.57947427190715
1997-11-19,204.12960991563364
1997-11-20,204.26612569046597
1997-11-21,203.6724097758337
1997-11-24,202.1060104799625
1997-11-25,200.9610056092789
1997-11-26,199.216227568283
1997-11-27,198.5974896254365
1997-11-28,198.04050529395317
1997-12-01,194.6165994648259
1997-12-02,193.07105428080862
1997-12-03,193.97946757252618
1997-12-04,199.80540680190774
1997-12-05,199.30672736861672
1997-12-08,202.9805313418057
1997-12-09,203.32140745399053
1997-12-10,197.98551008478464
1997-12-11,189.38458938452342
1997-12-12,189.83550702785436
1997-12-15,190.3704740027274
1997-12-16,190.3837204578559
1997-12-17,191.34344132456653
1997-12-18,191.38574245192257
1997-12-19,189.3841577291134
1997-12-22,187.90044545549134
1997-12-23,189.31402964766875
1997-12-24,189.74976515498352
1997-12-25,189.74976515498352
1997-12-26,189.3857514848185
1997-12-29,189.95387205278206
1997-12-30,190.32311847008074
1997-12-31,190.26381642504637
1998-01-01,190.26381642504637
1998-01-02,189.74489306726525
1998-01-05,188.76772514746622
1998-01-06,190.71938523927912
1998-01-07,190.36959912448205
1998-01-08,186.11397908488289
1998-01-09,187.44416562593142
1998-01-12,176.47279488720307
1998-01-13,175.36139735803332
1998-01-14,171.57471791245237
1998-01-15,168.51242460307577
1998-01-16,170.15623763411924
1998-01-19,171.6696028944168
1998-01-20,173.87280408118147
1998-01-21,174.07542972227995
1998-01-22,171.6498663502551
1998-01-23,171.77275616654117
1998-01-26,169.33916674594693
1998-01-27,168.3888964814457
1998-01-28,167.8573755602409
1998-01-29,165.61991757119668
1998-01-30,164.79702520084334
1998-02-02,170.43036011636153
1998-02-03,172.06668345386862
1998-02-04,171.6248262977482
1998-02-05,173.95792974721314
1998-02-06,174.94816006915616
1998-02-09,173.79020609535925
1998-02-10,174.79530028530775
1998-02-11,173.59901150416025
1998-02-12,173.23678555546266
1998-02-13,176.5425738837514
1998-02-16,176.38995245936624
1998-02-17,178.91242067992664
1998-02-18,178.48240783719316
1998-02-19,181.3363592709516
1998-02-20,177.86661800793564
1998-02-23,179.57586327180437
1998-02-24,179.52170252499803
1998-02-25,179.12421856072157
1998-02-26,179.38244885219535
1998-02-27,178.02658381509175
1998-03-02,178.1990591790425
1998-03-03,176.67209748235962
1998-03-04,177.20337854560506
1998-03-05,176.59266460651088
1998-03-06,174.79320649979962
1998-03-09,176.63441030613666
1998-03-10,180.29190791317046
1998-03-11,181.1172044341617
1998-03-12,179.1528250997581
1998-03-13,181.84155077444697
1998-03-16,180.72554346914816
1998-03-17,180.06370732510408
1998-03-18,175.3077929020155
1998-03-19,175.95138846093553
1998-03-20,177.50704302561303
1998-03-23,178.10492689751842
1998-03-24,178.90376139806676
1998-03-25,178.71474444779642
1998-03-26,177.7025988269973
1998-03-27,175.61644225430757
1998-03-30,174.14255743871394
1998-03-31,171.79121803316244
1998-04-01,173.15279671629864
1998-04-02,172.88372926143367
1998-04-03,173.02249658549678
1998-04-06,171.69014446181265
1998-04-07,172.52855003603256
1998-04-08,171.78647716971722
1998-04-09,169.39312968461468
1998-04-10,169.30116233156298
1998-04-13,168.3527155240556
1998-04-14,170.2662719258136
1998-04-15,169.131107823545
1998-04-16,169.7773691014659
1998-04-17,170.0812338841024
1998-04-20,170.32351310795497
1998-04-21,169.9647043291976
1998-04-22,169.40135839106898
1998-04-23,169.49782819200635
1998-04-24,170.34934815403875
1998-04-27,170.30314039707784
1998-04-28,167.10040790372773
1998-04-29,166.20008043800374
1998-04-30,166.48324785947818
1998-05-01,166.9022817004126
1998-05-04,168.5901902554124
1998-05-05,169.18389487878392
1998-05-06,168.31004567849624
1998-05-07,165.71233816119823
1998-05-08,165.92014592059178
1998-05-11,165.8721507167421
1998-05-12,163.56803909024336
1998-05-13,161.35626825622865
1998-05-14,160.81716021479414
1998-05-15,159.26639528750613
1998-05-18,156.18753622662015
1998-05-19,154.93996160737709
1998-05-20,155.97697838474235
1998-05-21,157.8293202301722
1998-05-22,155.7936155949615
1998-05-25,153.67612009937298
1998-05-26,152.4781665053169
1998-05-27,146.6500609743511
1998-05-28,145.79425668704303
1998-05-29,145.8362795116898
1998-06-01,143.9762126023475
1998-06-02,142.71347768786208
1998-06-03,145.60171982473332
1998-06-04,151.30093460824457
1998-06-05,152.33665635989308
1998-06-08,151.51741617476122
1998-06-09,152.10762563393706
1998-06-10,148.36547986968282
1998-06-11,147.68751487244722
1998-06-12,146.86429851851398
1998-06-15,144.75692200621333
1998-06-16,145.96260883978687
1998-06-17,145.36258643553134
1998-06-18,147.31419955721447
1998-06-19,143.71483497141745
1998-06-22,142.731005778474
1998-06-23,144.34580358418822
1998-06-24,144.22769642967222
1998-06-25,144.03994776428732
1998-06-26,142.57221168231342
1998-06-29,141.05515178446183
1998-06-30,142.83444639117923
1998-07-01,141.46180633487182
1998-07-02,141.13640860302706
1998-07-03,141.42783011084688
1998-07-06,142.1359360584499
1998-07-07,141.3452260979744
1998-07-08,140.00492345541562
1998-07-09,137.55251100596934
1998-07-10,134.92660283094295
1998-07-13,136.74672354706772
1998-07-14,139.98573290028455
1998-07-15,142.44116115906627
1998-07-16,141.88702447666606
1998-07-17,144.25650970895313
1998-07-20,145.62589922982616
1998-07-21,146.27189006676767
1998-07-22,142.8800583157293
1998-07-23,140.96138220001086
1998-07-24,141.36459723151575
1998-07-27,138.01849452151376
1998-07-28,137.31650711597183
1998-07-29,136.44179893379552
1998-07-30,137.3580677121453
1998-07-31,138.1422796706602
1998-08-03,135.6357973385712
1998-08-04,134.71542441831573
1998-08-05,133.69458250320753
1998-08-06,133.79230934133403
1998-08-07,130.96993694813696
1998-08-10,129.9756731434777
1998-08-11,125.18520828428132
1998-08-12,124.49320187580575
1998-08-13,121.6490700737814
1998-08-14,119.39327885452478
1998-08-17,117.57783814578775
1998-08-18,118.24073600495942
1998-08-19,119.05039566772135
1998-08-20,116.04807326192949
1998-08-21,113.81179264921137
1998-08-24,112.77704027771644
1998-08-25,111.58561846906369
1998-08-26,107.65612922092664
1998-08-27,102.62490293592441
1998-08-28,99.82833784652138
1998-08-31,100.28820691924187
1998-09-01,99.0644249493186
1998-09-02,101.87433357484375
1998-09-03,102.0189008673833
1998-09-04,100.92083334409834
1998-09-07,103.0170547294795
1998-09-08,104.09272591248508
1998-09-09,103.77851653271233
1998-09-10,102.6705464464225
1998-09-11,99.7561896689424
1998-09-14,101.29949189091968
1998-09-15,95.15729890646449
1998-09-16,89.8552634384125
1998-09-17,87.99025755875022
1998-09-18,86.6870587041287
1998-09-21,84.36254649150287
1998-09-22,85.75819082441636
1998-09-23,85.55426570679793
1998-09-24,89.44545927035513
1998-09-25,88.01451039083499
1998-09-28,89.20580209511279
1998-09-29,89.75719421741795
1998-09-30,87.63134015437176
1998-10-01,84.12747774459584
1998-10-02,83.6790972462073
1998-10-05,83.92998067735138
1998-10-06,83.12504849187735
1998-10-07,84.64801952928363
1998-10-08,83.35978613630087
1998-10-09,83.90260471550708
1998-10-12,84.310271979842
1998-10-13,85.7945548079243
1998-10-14,86.30938752942336
1998-10-15,87.33765447542747
1998-10-16,89.68052063615478
1998-10-19,88.79506660727262
1998-10-20,89.10953914532844
1998-10-21,89.39616236833488
1998-10-22,90.29538571777728
1998-10-23,91.29750383113713
1998-10-26,92.55554534035946
1998-10-27,92.10769766364318
1998-10-28,91.40011980382324
1998-10-29,92.41029908473332
1998-10-30,93.60102174395537
1998-11-02,96.47489736141256
1998-11-03,96.6567404514144
1998-11-04,96.24297520850546
1998-11-05,96.3395943239444
1998-11-06,95.99641181665716
1998-11-09,94.71243582570078
1998-11-10,93.3187638017859
1998-11-11,94.12765061740089
1998-11-12,93.26947869665238
1998-11-13,92.1263848345112
1998-11-16,94.80951759210627
1998-11-17,94.49402411629536
1998-11-18,93.28891715813373
1998-11-19,92.51515055860098
1998-11-20,93.69041341541299
1998-11-23,94.20768896561181
1998-11-24,93.54102639078837
1998-11-25,93.32056974184724
1998-11-26,93.92806997113362
1998-11-27,92.98089555359907
1998-11-30,92.3495651818952
1998-12-01,89.67385979253777
1998-12-02,89.96090631535606
1998-12-03,89.88841863503738
1998-12-04,89.9417475217005
1998-12-07,90.82154287064166
1998-12-08,90.37522967842936
1998-12-09,90.76547469037959
1998-12-10,92.47160815257597
1998-12-11,90.9198609318386
1998-12-14,90.25024463645643
1998-12-15,90.48131030702793
1998-12-16,91.06461219106326
1998-12-17,90.82596542732628
1998-12-18,90.55994480015028
1998-12-21,90.25049777480987
1998-12-22,90.39377939125731
1998-12-23,90.83555206122594
1998-12-24,90.44612071019675
1998-12-25,90.28787258840089
1998-12-28,90.30140868100436
1998-12-29,91.36086821939918
1998-12-30,91.51455537937544
1998-12-31,91.38526008615179
1999-01-01,91.38526008615179
1999-01-04,92.84894423968665
1999-01-05,93.90318804970738
1999-01-06,94.74772736936056
1999-01-07,96.1895986621794
1999-01-08,95.49323275132191
1999-01-11,95.33859843861575
1999-01-12,94.43284223176259
1999-01-13,89.67237697297475
1999-01-14,87.96568987704751
1999-01-15,86.90001205036829
1999-01-18,90.62791120253175
1999-01-19,91.01957250714463
1999-01-20,92.05930915896279
1999-01-21,93.25863604034784
1999-01-22,90.10331227934897
1999-01-25,89.49681132637701
1999-01-26,90.20230476739002
1999-01-27,90.24607523319995
1999-01-28,89.05902249859197
1999-01-29,90.31233139817199
1999-02-01,90.16467252572282
1999-02-02,89.63184163883811
1999-02-03,88.93626593750324
1999-02-04,90.02239874130763
1999-02-05,88.904315889795
1999-02-08,87.49851625407923
1999-02-09,87.44228668590182
1999-02-10,87.10493005061079
1999-02-11,87.38665407289618
1999-02-12,87.51938470140574
1999-02-15,86.12988220004146
1999-02-16,86.14538851694567
1999-02-17,86.19879632791793
1999-02-18,85.92008917286904
1999-02-19,84.93114218322395
1999-02-22,83.84000221693414
1999-02-23,82.37160734687477
1999-02-24,81.13424671828128
1999-02-25,80.22964801001048
1999-02-26,79.01869143256486
1999-03-01,79.99873263615937
1999-03-02,79.96555324342799
1999-03-03,78.45805077362812
1999-03-04,77.01926269397089
1999-03-05,77.85681073627455
1999-03-08,79.77172608783798
1999-03-09,80.34396641990614
1999-03-10,80.9076250013487
1999-03-11,83.20507206857484
1999-03-12,83.77092624597645
1999-03-15,83.21442311294885
1999-03-16,83.31408456741919
1999-03-17,84.28959731432926
1999-03-18,84.53043981010411
1999-03-19,85.95311730719096
1999-03-22,85.31327046559554
1999-03-23,84.68581603457258
1999-03-24,80.4153159683579
1999-03-25,82.80390366075257
1999-03-26,83.35540714151367
1999-03-29,83.866707893722
1999-03-30,85.96379155311745
1999-03-31,87.20990598668519
1999-04-01,86.86144086887396
1999-04-02,87.69192136362996
1999-04-05,87.16182987598256
1999-04-06,89.1836202757466
1999-04-07,89.6789739475869
1999-04-08,89.03902473495468
1999-04-09,88.05521427612298
1999-04-12,87.59241348976016
1999-04-13,85.66892973016729
1999-04-14,86.21938645484634
1999-04-15,84.75595767079744
1999-04-16,85.7557529593654
1999-04-19,87.0234134501701
1999-04-20,87.23609936578193
1999-04-21,86.45681974369577
1999-04-22,87.46160228634776
1999-04-23,88.40653092237737
1999-04-26,89.61297830064454
1999-04-27,89.85971001562655
1999-04-28,88.53491639769356
1999-04-29,88.43477769368053
1999-04-30,88.95083622112553
1999-05-03,89.61043349807532
1999-05-04,90.77686704330591
1999-05-05,92.53023485704908
1999-05-06,93.74898391280604
1999-05-07,94.23528003018878
1999-05-10,94.28010990718381
1999-05-11,94.69330996630133
1999-05-12,92.7946221890258
1999-05-13,93.16311029186701
1999-05-14,94.34484384589173
1999-05-17,94.4430147135933
1999-05-18,95.56484582728343
1999-05-19,98.71601578631477
1999-05-20,100.32268387491169
1999-05-21,101.31589649019095
1999-05-24,101.606187851233
1999-05-25,101.06358280240627
1999-05-26,100.90413027473637
1999-05-27,100.16345228183764
1999-05-28,99.8771240405661
1999-05-31,99.73189259704401
1999-06-01,100.97510704565433
1999-06-02,99.55179647165119
1999-06-03,100.10915706523483
1999-06-04,99.3153182438367
1999-06-07,100.42005423171672
1999-06-08,101.61292353145151
1999-06-09,102.71374228333855
1999-06-10,104.38831136513306
1999-06-11,105.30679174140171
1999-06-14,106.11863173300564
1999-06-15,106.85375980593375
1999-06-16,106.86925638531088
1999-06-17,112.62910360200141
1999-06-18,112.99663386859602
1999-06-21,107.91397860316496
1999-06-22,107.65433547163715
1999-06-23,105.75519639881578
1999-06-24,106.51335862991799
1999-06-25,107.19807652885767
1999-06-28,107.06058349891468
1999-06-29,108.8298529198335
1999-06-30,109.39245672138873
1999-07-01,110.2049611544233
1999-07-02,111.0550228182897
1999-07-05,112.62763495626572
1999-07-06,113.72051769472421
1999-07-07,113.43732469993573
1999-07-08,114.1312421347247
1999-07-09,114.99425275225956
1999-07-12,115.1646626440705
1999-07-13,112.60972479071722
1999-07-14,112.8264343332527
1999-07-15,114.31581444604414
1999-07-16,113.55061380170841
1999-07-19,113.39856245261946
1999-07-20,113.43833984120849
1999-07-21,112.12648141411435
1999-07-22,112.66441561034252
1999-07-23,112.95122621169386
1999-07-26,113.88324477968507
1999-07-27,112.56220766833924
1999-07-28,112.6082837588222
1999-07-29,111.72479063075994
1999-07-30,112.42561212287777
1999-08-02,111.72938747771556
1999-08-03,111.21226427667598
1999-08-04,110.98812569631805
1999-08-05,108.91555581564319
1999-08-06,109.01004197433005
1999-08-09,106.75817842729529
1999-08-10,105.86847787822748
1999-08-11,106.52053747970288
1999-08-12,108.51881122244114
1999-08-13,109.16132235735421
1999-08-16,108.6792118256575
1999-08-17,107.99661763117157
1999-08-18,108.76397064426608
1999-08-19,109.6991496260196
1999-08-20,109.21067020205875
1999-08-23,111.00467235636546
1999-08-24,110.75657067511821
1999-08-25,111.66055656351729
1999-08-26,111.52852704014866
1999-08-27,110.47400557688601
1999-08-30,109.85490380629757
1999-08-31,109.39306390402996
1999-09-01,110.02752971372841
1999-09-02,109.43491876116882
1999-09-03,109.34046930110982
1999-09-06,110.19007939145718
1999-09-07,108.9782173722642
1999-09-08,108.38799889989488
1999-09-09,108.45945184602945
1999-09-10,108.43947269832898
1999-09-13,106.5103935794443
1999-09-14,105.76901560027031
1999-09-15,102.86535302335925
1999-09-16,101.06701257452067
1999-09-17,101.03744132301708
1999-09-20,101.73782776413118
1999-09-21,100.7246112714025
1999-09-22,99.33682294159188
1999-09-23,98.98417376787141
1999-09-24,97.95766394918707
1999-09-27,98.82173626602074
1999-09-28,98.91879909532625
1999-09-29,99.10583976370647
1999-09-30,99.0957050898832
1999-10-01,99.7719163659783
1999-10-04,100.59297154294572
1999-10-05,102.24805521720825
1999-10-06,102.74418544395496
1999-10-07,103.18625342704311
1999-10-08,103.29135400212799
1999-10-11,104.2291897238399
1999-10-12,103.44730048448791
1999-10-13,101.463063905665
1999-10-14,101.39987952149596
1999-10-15,101.13677405247023
1999-10-18,100.11456085530159
1999-10-19,100.75007268322011
1999-10-20,102.18671573978447
1999-10-21,102.65271273274993
1999-10-22,102.4379472357465
1999-10-25,102.27943617920718
1999-10-26,101.3800365494933
1999-10-27,100.41574473588395
1999-10-28,100.30577495180766
1999-10-29,100.86802565669396
1999-11-01,99.61696468352947
1999-11-02,99.14033711657127
1999-11-03,98.43786569367286
1999-11-04,98.00114677278829
1999-11-05,97.15075286298278
1999-11-08,97.52162113342702
1999-11-09,98.40949142576649
1999-11-10,98.50898013157806
1999-11-11,99.19264181640212
1999-11-12,98.29233847686757
1999-11-15,97.99532956951944
1999-11-16,99.1447936745899
1999-11-17,100.66069541313618
1999-11-18,100.0040301275316
1999-11-19,101.409346340245
1999-11-22,102.28272392718956
1999-11-23,103.12356494751803
1999-11-24,100.96122026616555
1999-11-25,102.19750126130334
1999-11-26,102.08888604435616
1999-11-29,100.08872090372603
1999-11-30,100.79859789283907
1999-12-01,101.56410452026698
1999-12-02,102.07766961286674
1999-12-03,102.11113486546002
1999-12-06,103.39629567361548
1999-12-07,103.35325917888746
1999-12-08,103.624059459003
1999-12-09,103.89758425595946
1999-12-10,104.68573708119581
1999-12-13,102.45446859855612
1999-12-14,102.64848058615162
1999-12-15,102.38035386889244
1999-12-16,103.35179491691831
1999-12-17,104.14015752596762
1999-12-20,104.53943489051872
1999-12-21,105.38258996938129
1999-12-22,105.96847443283953
1999-12-23,107.09051125158716
1999-12-24,107.5777620779146
1999-12-27,108.8965516513324
1999-12-28,109.14245364679103
1999-12-29,108.71001038559099
1999-12-30,109.75234735606614
1999-12-31,110.75241718360834
2000-01-03,113.17771218087319
2000-01-04,112.47909256291044
2000-01-05,112.1279350939508
2000-01-06,114.57247608619411
2000-01-07,117.07528466710392
2000-01-10,120.82602253694665
2000-01-11,124.10366192252754
2000-01-12,124.5291097885731
2000-01-13,129.7718301142689
2000-01-14,132.8298843613346
2000-01-17,132.70200481452065
2000-01-18,134.28873811546075
2000-01-19,131.4516894756249
2000-01-20,134.2930918176853
2000-01-21,136.1582104663319
2000-01-24,137.8454148000963
2000-01-25,133.93502983044226
2000-01-26,134.08782128768462
2000-01-27,134.6598841180261
2000-01-28,132.77628194565776
2000-01-31,131.69690499635078
2000-02-01,133.17221438537294
2000-02-02,134.53937708464073
2000-02-03,136.5782371340465
2000-02-04,140.18593248303065
2000-02-07,141.25537566564748
2000-02-08,146.6413518785278
2000-02-09,148.45571507485107
2000-02-10,147.27270212118785
2000-02-11,148.4224537715651
2000-02-14,145.5600913741237
2000-02-15,145.92692718841653
2000-02-16,147.58242185217458
2000-02-17,149.2876924514028
2000-02-18,150.03393811498566
2000-02-21,148.17827739026043
2000-02-22,151.42989653167507
2000-02-23,153.0464599773673
2000-02-24,153.24779225807717
2000-02-25,148.1882367922618
2000-02-28,144.28026885116014
2000-02-29,144.97904804478173
2000-03-01,148.9221742541872
2000-03-02,149.1705861187473
2000-03-03,147.88004087146555
2000-03-06,152.8212719807482
2000-03-07,148.9355371189628
2000-03-08,145.13626183347324
2000-03-09,149.67035720457176
2000-03-10,154.5242451043056
2000-03-13,152.12373649435358
2000-03-14,152.0519465846787
2000-03-15,152.14370398377872
2000-03-16,152.46779854405875
2000-03-17,153.25082452944253
2000-03-20,151.74870754578845
2000-03-21,150.5462550878534
2000-03-22,150.4817159075042
2000-03-23,151.86212481422265
2000-03-24,158.1484669217278
2000-03-27,160.64428294608186
2000-03-28,158.28565564389305
2000-03-29,158.06752867372944
2000-03-30,153.06160407433748
2000-03-31,151.94883543770223
2000-04-03,151.4120179009611
2000-04-04,149.29638625144804
2000-04-05,147.1615209212038
2000-04-06,148.4430914651334
2000-04-07,150.09518567031193
2000-04-10,152.4297528343381
2000-04-11,149.0158012751394
2000-04-12,149.1915709702846
2000-04-13,147.3156895600347
2000-04-14,146.89892550514483
2000-04-17,137.72127788138476
2000-04-18,138.2936234104804
2000-04-19,137.67969091483192
2000-04-20,135.84359100138218
2000-04-21,136.19681645427232
2000-04-24,135.86121542793438
2000-04-25,134.9857274402275
2000-04-26,135.85188221730013
2000-04-27,133.54407330018074
2000-04-28,133.70816246517137
2000-05-01,133.6109837402287
2000-05-02,133.9475445244914
2000-05-03,132.73840351642846
2000-05-04,131.5986770307206
2000-05-05,130.57221510222683
2000-05-08,131.3147373352833
2000-05-09,130.84471046325692
2000-05-10,131.72284659138631
2000-05-11,131.18271146904107
2000-05-12,132.27847481241852
2000-05-15,133.51761861432232
2000-05-16,151.62361807359144
2000-05-17,149.75550339969067
2000-05-18,147.1063626849938
2000-05-19,143.7840975793532
2000-05-22,143.548629929192
2000-05-23,141.1228743140291
2000-05-24,135.8358715672803
2000-05-25,136.85435336812483
2000-05-26,136.99413154957927
2000-05-29,136.69535757569298
2000-05-30,142.37166461938443
2000-05-31,143.50141911666321
2000-06-01,145.3719823869956
2000-06-02,149.2665381998345
2000-06-05,149.96491828659506
2000-06-06,146.97916213324675
2000-06-07,144.94753353482534
2000-06-08,147.1444029435441
2000-06-09,147.97285400873935
2000-06-12,147.81378747683027
2000-06-13,145.79358802293706
2000-06-14,145.23537335490428
2000-06-15,144.54845344864475
2000-06-16,145.65741846890714
2000-06-19,144.77297350016215
2000-06-20,144.20774233103
2000-06-21,142.17107533870853
2000-06-22,141.6457933801507
2000-06-23,140.75327136758273
2000-06-26,141.091674912429
2000-06-27,142.1564082567623
2000-06-28,139.69613345681825
2000-06-29,138.12308372768882
2000-06-30,138.75304644345294
2000-07-03,139.07684935090467
2000-07-04,141.1391615540188
2000-07-05,141.01256184748982
2000-07-06,140.33508276859502
2000-07-07,141.42698579528724
2000-07-10,142.876089851628
2000-07-11,141.80152574134718
2000-07-12,141.39572963498327
2000-07-13,141.5471020119337
2000-07-14,141.4850644675053
2000-07-17,141.05581037958387
2000-07-18,141.37144441457977
2000-07-19,141.14612037717043
2000-07-20,142.08959142152156
2000-07-21,143.86083571601208
2000-07-24,143.7839307255088
