Date,EM LATIN AMERICA ex BRAZIL SMALL GROWTH
1998-07-22,874.5691503073921
1998-07-23,867.7405363559791
1998-07-24,869.8039143682615
1998-07-27,864.8842845189417
1998-07-28,858.5611088292122
1998-07-29,861.9485485594279
1998-07-30,859.196258910118
1998-07-31,855.6452856692903
1998-08-03,845.6747652830347
1998-08-04,835.48450416713
1998-08-05,833.0254212091453
1998-08-06,826.2926893056521
1998-08-07,820.2995204690634
1998-08-10,809.6070397528839
1998-08-11,788.687702163385
1998-08-12,782.3434172566584
1998-08-13,780.5866250532166
1998-08-14,778.1458251176136
1998-08-17,776.1179999071662
1998-08-18,769.9329131381887
1998-08-19,765.0593787322326
1998-08-20,751.5668165338961
1998-08-21,711.6856356435121
1998-08-24,708.988112784443
1998-08-25,711.6619465893932
1998-08-26,696.5293541240229
1998-08-27,659.1144850786178
1998-08-28,658.3103116343125
1998-08-31,645.9412529421355
1998-09-01,654.535258511431
1998-09-02,650.3365998423573
1998-09-03,638.6595860330609
1998-09-04,629.2407328821384
1998-09-07,633.5621644748255
1998-09-08,624.4038129291151
1998-09-09,617.432594682647
1998-09-10,594.2483227600533
1998-09-11,594.8131825901455
1998-09-14,600.560131449453
1998-09-15,620.2127917647601
1998-09-16,620.84384321299
1998-09-17,605.5205673390049
1998-09-18,609.8091156083316
1998-09-21,604.9390441077232
1998-09-22,606.9280706905818
1998-09-23,624.5452520651714
1998-09-24,620.0538524390535
1998-09-25,621.7217420069331
1998-09-28,624.1935289782327
1998-09-29,626.0278329791892
1998-09-30,618.1579120133417
1998-10-01,599.2989401698932
1998-10-02,608.2636636457901
1998-10-05,603.0235829609037
1998-10-06,600.8036668271009
1998-10-07,591.8842437325374
1998-10-08,591.1569913646168
1998-10-09,595.9767177446987
1998-10-12,598.1981470394901
1998-10-13,600.3504865007352
1998-10-14,602.6495585582442
1998-10-15,616.1933467632833
1998-10-16,616.1934669004595
1998-10-19,611.7681557869485
1998-10-20,616.7922771697229
1998-10-21,622.7839714781072
1998-10-22,629.1130288130049
1998-10-23,627.980010314149
1998-10-26,627.8407379636276
1998-10-27,623.1597768501466
1998-10-28,617.9775786764412
1998-10-29,619.7040750667076
1998-10-30,634.0347652014192
1998-11-02,649.1957091398664
1998-11-03,666.2677523783343
1998-11-04,679.7859171836325
1998-11-05,681.3511661074892
1998-11-06,695.2793429932775
1998-11-09,688.8172162383515
1998-11-10,687.4589360841961
1998-11-11,690.4548093619308
1998-11-12,688.4767533937135
1998-11-13,696.123928969481
1998-11-16,698.8213671027656
1998-11-17,700.6948058978528
1998-11-18,704.060783612448
1998-11-19,707.9881639917326
1998-11-20,718.6368888616598
1998-11-23,723.9316890897553
1998-11-24,727.8406760469311
1998-11-25,732.3488669564595
1998-11-26,741.5821822907805
1998-11-27,741.8054646163922
1998-11-30,733.8949777797529
1998-12-01,727.2594540475326
1998-12-02,724.7892203419557
1998-12-03,715.0867942619221
1998-12-04,711.8015335318855
1998-12-07,714.4848894585482
1998-12-08,715.715584163595
1998-12-09,711.2083439755236
1998-12-10,705.6236839428701
1998-12-11,707.6724511455607
1998-12-14,699.3205569585151
1998-12-15,702.3770603317332
1998-12-16,706.3333177523035
1998-12-17,704.7155186688933
1998-12-18,705.8901586139068
1998-12-21,711.5464018318294
1998-12-22,709.0172134742354
1998-12-23,709.0700920188085
1998-12-24,711.1694736490834
1998-12-25,710.6463467525466
1998-12-28,709.1172830991345
1998-12-29,709.1713887607548
1998-12-30,711.3995214234362
1998-12-31,714.9033650616179
1999-01-01,714.8492071987546
1999-01-04,711.1047107363835
1999-01-05,707.7546173053767
1999-01-06,706.3400452864282
1999-01-07,700.6705889802976
1999-01-08,697.9527735830437
1999-01-11,688.9472594890092
1999-01-12,675.3065863359986
1999-01-13,649.6299576685922
1999-01-14,640.6491844719179
1999-01-15,661.2216867020608
1999-01-18,663.1944791623432
1999-01-19,657.6526623989096
1999-01-20,663.2260867773783
1999-01-21,653.4710453729077
1999-01-22,650.7250719211695
1999-01-25,652.2498247766298
1999-01-26,651.4511253157854
1999-01-27,649.6186195792686
1999-01-28,653.9260416492948
1999-01-29,651.270250865878
1999-02-01,656.4884008285376
1999-02-02,656.0175097217174
1999-02-03,658.6288176133445
1999-02-04,660.7562330954942
1999-02-05,662.4542463209996
1999-02-08,658.9809559049348
1999-02-09,655.6757657306839
1999-02-10,657.3602556682746
1999-02-11,665.8179643265893
1999-02-12,666.6611902698422
1999-02-15,666.8556237073036
1999-02-16,666.6099520090204
1999-02-17,664.9531581775781
1999-02-18,667.1109585454026
1999-02-19,669.3581133680063
1999-02-22,671.9297391629344
1999-02-23,673.3923406200399
1999-02-24,671.748608568406
1999-02-25,665.7991840947874
1999-02-26,669.7422689922188
1999-03-01,668.1498470131023
1999-03-02,664.9157579216479
1999-03-03,665.4072602252038
1999-03-04,671.6897791621195
1999-03-05,673.807443559347
1999-03-08,681.587819107387
1999-03-09,685.6987011797817
1999-03-10,694.8481413880424
1999-03-11,701.2965445291605
1999-03-12,712.9411667083415
1999-03-15,716.7052012877374
1999-03-16,722.4033355323388
1999-03-17,724.2824885386027
1999-03-18,721.6799988265989
1999-03-19,716.0272270847772
1999-03-22,714.1639630563612
1999-03-23,710.4143552290964
1999-03-24,715.6156022018547
1999-03-25,725.7356634140198
1999-03-26,725.818260102469
1999-03-29,728.6184790304955
1999-03-30,729.6798703488162
1999-03-31,735.172599821483
1999-04-01,737.0747525879902
1999-04-02,737.7065424742178
1999-04-05,744.8597692591621
1999-04-06,743.426306067021
1999-04-07,745.2177009282333
1999-04-08,750.0189365911629
1999-04-09,756.2053851774174
1999-04-12,758.6677661487952
1999-04-13,762.0326970308031
1999-04-14,766.8775006288316
1999-04-15,775.9623931832381
1999-04-16,791.6962682831335
1999-04-19,796.7255996076864
1999-04-20,799.1787860964338
1999-04-21,806.5622044194035
1999-04-22,811.906203320276
1999-04-23,808.0559018029743
1999-04-26,808.4279913703107
1999-04-27,802.3360208883
1999-04-28,806.958731918087
1999-04-29,811.2431790623615
1999-04-30,808.8918927491865
1999-05-03,814.8751029000265
1999-05-04,815.8326125952287
1999-05-05,819.0449012190425
1999-05-06,822.6487278229623
1999-05-07,832.1047547632734
1999-05-10,841.9407113155635
1999-05-11,841.3682420286813
1999-05-12,837.133179941312
1999-05-13,844.5527509086287
1999-05-14,838.362770699886
1999-05-17,835.8530287269042
1999-05-18,836.9384446525287
1999-05-19,828.8873754964771
1999-05-20,831.9446850130258
1999-05-21,819.444494363263
1999-05-24,810.5032321688611
1999-05-25,799.0842699861364
1999-05-26,801.1750780043268
1999-05-27,794.0393310549425
1999-05-28,797.2390730003261
1999-05-31,799.743902031829
1999-06-01,797.169067029278
1999-06-02,791.5263363241006
1999-06-03,791.7893002983245
1999-06-04,796.7141287093974
1999-06-07,801.2030876030102
1999-06-08,801.9690853955656
1999-06-09,799.8124235184995
1999-06-10,799.8723318719178
1999-06-11,796.3701834421682
1999-06-14,794.3907902460851
1999-06-15,795.3776195491979
1999-06-16,806.7081594951561
1999-06-17,810.8341457546663
1999-06-18,809.2215750599438
1999-06-21,809.9357354605609
1999-06-22,817.9533179961866
1999-06-23,813.8086073377614
1999-06-24,809.1025378059884
1999-06-25,804.4654266360058
1999-06-28,808.7929364005843
1999-06-29,812.3463584396869
1999-06-30,814.8552720262095
1999-07-01,817.1902702153461
1999-07-02,824.0713649430618
1999-07-05,826.9239877281913
1999-07-06,827.3814582284723
1999-07-07,827.8678586923352
1999-07-08,821.7436669640244
1999-07-09,822.6836460530153
1999-07-12,806.2736102284847
1999-07-13,811.5959639661213
1999-07-14,814.6055136082064
1999-07-15,811.5739372910474
1999-07-16,812.9760884411909
1999-07-19,826.0174206455534
1999-07-20,819.5503201617561
1999-07-21,818.4755926708228
1999-07-22,814.6973411470749
1999-07-23,804.5992728482804
1999-07-26,796.8039651464547
1999-07-27,799.890087111212
1999-07-28,800.8685239977934
1999-07-29,794.6381313725242
1999-07-30,796.1611816569518
1999-08-02,793.9545349930023
1999-08-03,793.1336161618838
1999-08-04,789.6145627410407
1999-08-05,787.2465572008098
1999-08-06,783.41690440474
1999-08-09,781.6306550925357
1999-08-10,774.1052911325233
1999-08-11,782.6343271026014
1999-08-12,784.5723110736599
1999-08-13,785.0049462880576
1999-08-16,781.3072381066886
1999-08-17,777.9804734080633
1999-08-18,773.1373255006617
1999-08-19,772.628517730079
1999-08-20,771.2129726930821
1999-08-23,777.7842289985858
1999-08-24,775.7140719784919
1999-08-25,783.4566418436514
1999-08-26,782.2928248841968
1999-08-27,778.7045828915068
1999-08-30,776.5895808179785
1999-08-31,780.2903794286336
1999-09-01,782.4748293677508
1999-09-02,778.9666232956621
1999-09-03,780.1814244194643
1999-09-06,781.4831041029117
1999-09-07,776.7550805550858
1999-09-08,774.2351835518282
1999-09-09,776.9960712986943
1999-09-10,778.2405247676677
1999-09-13,776.6386114251703
1999-09-14,775.3371643228647
1999-09-15,772.700943831165
1999-09-16,770.1842167213936
1999-09-17,771.7098174762774
1999-09-20,770.8993773369219
1999-09-21,765.3386713537502
1999-09-22,768.2322651141623
1999-09-23,764.0284022296944
1999-09-24,759.7814714812292
1999-09-27,758.1833243844068
1999-09-28,756.6678454415397
1999-09-29,756.2128624012508
1999-09-30,756.0941685516949
1999-10-01,756.3541233000687
1999-10-04,757.0117995234893
1999-10-05,757.126974573989
1999-10-06,759.9004172947693
1999-10-07,759.2980971844273
1999-10-08,759.6552863458993
1999-10-11,758.1124272474136
1999-10-12,754.7699515581337
1999-10-13,744.2750873499999
1999-10-14,742.1336669624148
1999-10-15,729.3929604892049
1999-10-18,724.6009621376213
1999-10-19,730.241432078013
1999-10-20,733.6264851534165
1999-10-21,734.9706492536658
1999-10-22,740.4036190943134
1999-10-25,739.0792689585664
1999-10-26,740.1677574660731
1999-10-27,738.1953100788961
1999-10-28,741.3540524978032
1999-10-29,746.6256456898868
1999-11-01,747.0182392544655
1999-11-02,752.0339616599423
1999-11-03,765.7922483781231
1999-11-04,767.5918166967552
1999-11-05,773.7872397532421
1999-11-08,778.8005404179061
1999-11-09,782.544541391383
1999-11-10,782.6460421691955
1999-11-11,781.3200647021982
1999-11-12,785.0939316185824
1999-11-15,789.9768336556041
1999-11-16,791.7643118596457
1999-11-17,795.0537571082986
1999-11-18,796.9198656174755
1999-11-19,795.2872350505777
1999-11-22,792.0100832172737
1999-11-23,791.8348139197702
1999-11-24,796.3860339848762
1999-11-25,800.9874823504754
1999-11-26,802.7594714830014
1999-11-29,803.4604979564651
1999-11-30,805.6564735575994
1999-12-01,806.3150891661854
1999-12-02,806.8347785593224
1999-12-03,812.5867320739225
1999-12-06,817.8471061099821
1999-12-07,817.7727148708121
1999-12-08,823.4682034157308
1999-12-09,824.7429784484241
1999-12-10,824.0055334835342
1999-12-13,824.957493805162
1999-12-14,824.6318678817763
1999-12-15,830.1726585077008
1999-12-16,834.5007195940815
1999-12-17,836.5516148071985
1999-12-20,837.3180062105178
1999-12-21,836.1791007320155
1999-12-22,836.9743040411732
1999-12-23,841.3879166789046
1999-12-24,840.2727586941062
1999-12-27,841.733542100078
1999-12-28,845.3715666311133
1999-12-29,845.257316088903
1999-12-30,846.7413256800374
1999-12-31,847.4782157142033
2000-01-03,849.389183639412
2000-01-04,831.9948764473064
2000-01-05,836.1523798564384
2000-01-06,834.9259296808418
2000-01-07,849.6274202776328
2000-01-10,855.3588389089037
2000-01-11,849.219090259065
2000-01-12,853.4060753801492
2000-01-13,866.5468451541508
2000-01-14,877.5260085775881
2000-01-17,889.7506423803878
2000-01-18,886.0736353607582
2000-01-19,882.6305937681201
2000-01-20,878.9648086982866
2000-01-21,876.8945693754516
2000-01-24,874.7287111060239
2000-01-25,873.0984690644503
2000-01-26,870.8193538070086
2000-01-27,866.5471770424436
2000-01-28,861.3988041965946
2000-01-31,858.4820391359909
2000-02-01,862.3921256541043
2000-02-02,865.2982742547545
2000-02-03,877.4158348357344
2000-02-04,882.3699961194494
2000-02-07,884.913926710409
2000-02-08,885.8142019861737
2000-02-09,884.0269568624318
2000-02-10,886.7739487597124
2000-02-11,894.356967413622
2000-02-14,892.0503871769992
2000-02-15,891.0734969724267
2000-02-16,892.5723385619257
2000-02-17,894.7919298039429
2000-02-18,885.2075163768878
2000-02-21,883.9140568876729
2000-02-22,875.2776803776841
2000-02-23,878.6158109053107
2000-02-24,878.4575170987337
2000-02-25,873.4208730640428
2000-02-28,875.2625983578081
2000-02-29,870.8096648022191
2000-03-01,877.4547923328723
2000-03-02,885.4682470651793
2000-03-03,883.0085423988447
2000-03-06,878.1564423448023
2000-03-07,875.9655804029246
2000-03-08,878.6672070997579
2000-03-09,881.3380138870028
2000-03-10,881.7674678634885
2000-03-13,867.7363418234329
2000-03-14,866.1902952400221
2000-03-15,871.3244330740398
2000-03-16,872.0158486253555
2000-03-17,872.0493495368307
2000-03-20,874.0314037757322
2000-03-21,871.1310006204834
2000-03-22,870.7472249220315
2000-03-23,866.6498705090665
2000-03-24,866.2168015889334
2000-03-27,861.0947466600703
2000-03-28,861.6807200299246
2000-03-29,859.9594669896055
2000-03-30,858.2293308391719
2000-03-31,857.6031991026503
2000-04-03,858.1432635391225
2000-04-04,847.893247961995
2000-04-05,848.7178441919476
2000-04-06,850.6844699478323
2000-04-07,855.060259200719
2000-04-10,852.1601453201698
2000-04-11,848.125325574102
2000-04-12,844.2947930614631
2000-04-13,845.1067720524148
2000-04-14,829.1689095010663
2000-04-17,821.3412938407924
2000-04-18,828.9054729997592
2000-04-19,827.6973987002748
2000-04-20,826.7147779117685
2000-04-21,827.5602221754597
2000-04-24,826.4239519712906
2000-04-25,828.4256750418042
2000-04-26,825.8845620628172
2000-04-27,824.0375887041914
2000-04-28,826.41819273609
2000-05-01,828.5934325296734
2000-05-02,828.4275727630072
2000-05-03,816.9885259117665
2000-05-04,818.123752604207
2000-05-05,814.8736381525616
2000-05-08,803.8749658302813
2000-05-09,804.3619135683794
2000-05-10,793.6824543373324
2000-05-11,790.9971705332871
2000-05-12,793.4912615749143
2000-05-15,803.9711301451403
2000-05-16,809.287445308681
2000-05-17,804.4149811290071
2000-05-18,799.05552360478
2000-05-19,784.2418087932523
2000-05-22,778.687869811301
2000-05-23,773.4889328448095
2000-05-24,770.2514067482184
2000-05-25,768.8999084754225
2000-05-26,770.1238857119974
2000-05-29,772.2050588311345
2000-05-30,775.7694620838411
2000-05-31,773.897435635903
2000-06-01,778.0454648041205
2000-06-02,782.4672967535561
2000-06-05,779.7892357334864
2000-06-06,768.0031510613916
2000-06-07,765.0757650839671
2000-06-08,761.034750548427
2000-06-09,762.1672376627273
2000-06-12,763.126196016133
2000-06-13,762.1374740285781
2000-06-14,762.6271057180412
2000-06-15,758.2022822233174
2000-06-16,757.3703965928906
2000-06-19,757.7969576877675
2000-06-20,757.7448841152001
2000-06-21,756.134990434675
2000-06-22,749.09679811823
2000-06-23,748.9063452530871
2000-06-26,747.1425968283985
2000-06-27,748.4176631504174
2000-06-28,749.5092681645409
2000-06-29,749.080598105184
2000-06-30,756.4613849236451
2000-07-03,768.9552310116735
2000-07-04,775.3927291359357
2000-07-05,774.0680525394653
