Date,EM GCC COUNTRIES SMALL GROWTH
2014-12-02,839.5203500532394
2014-12-03,837.9018111809456
2014-12-04,855.3285406330534
2014-12-05,855.3091070066682
2014-12-08,837.9851809070078
2014-12-09,819.8065632537044
2014-12-10,812.8843442132237
2014-12-11,771.2480010935592
2014-12-12,771.2480010935592
2014-12-15,723.9778870209249
2014-12-16,691.8393230437239
2014-12-17,678.4314118496678
2014-12-18,724.6685355818017
2014-12-19,724.6685355818017
2014-12-22,795.355911392984
2014-12-23,779.6097679092622
2014-12-24,806.4925530189422
2014-12-25,815.9746900687322
2014-12-26,815.9746900687322
2014-12-29,836.7600074753517
2014-12-30,799.8516903869961
2014-12-31,818.468834265963
2015-01-01,818.4688342659632
2015-01-02,818.4483289394644
2015-01-05,792.4528539737116
2015-01-06,775.519148040945
2015-01-07,793.5700860854666
2015-01-08,808.1659365928846
2015-01-09,808.1659365928846
2015-01-12,803.2452767680505
2015-01-13,809.3257457289292
2015-01-14,810.6633977763869
2015-01-15,820.5517727716699
2015-01-16,820.5748838625578
2015-01-19,822.555714694264
2015-01-20,825.1858952455607
2015-01-21,821.1297784214606
2015-01-22,827.4309625078599
2015-01-23,827.4030887767115
2015-01-26,805.1982177625379
2015-01-27,810.1183213962526
2015-01-28,812.9842787919748
2015-01-29,807.2230438858265
2015-01-30,807.1812668275539
2015-02-02,812.6129523206941
2015-02-03,832.8401287405638
2015-02-04,833.1667916398769
2015-02-05,833.4388120213833
2015-02-06,833.4388120213833
2015-02-09,840.8914308928821
2015-02-10,839.3797252507657
2015-02-11,841.1182123773606
2015-02-12,830.6014840083802
2015-02-13,830.6014840083802
2015-02-16,834.0439928908131
2015-02-17,833.0561847047438
2015-02-18,839.0677260921118
2015-02-19,832.3175521109575
2015-02-20,832.3175521109578
2015-02-23,832.3152958547012
2015-02-24,845.1168174388185
2015-02-25,849.7385393493274
2015-02-26,848.0051576418016
2015-02-27,848.0002343384939
2015-03-02,839.9393879196504
2015-03-03,826.4592260485662
2015-03-04,825.532086274145
2015-03-05,825.5836665429596
2015-03-06,825.5836665429596
2015-03-09,823.2066740179959
2015-03-10,828.3769833692061
2015-03-11,822.4381010170325
2015-03-12,818.7929301076766
2015-03-13,818.7929301076766
2015-03-16,787.5005612751348
2015-03-17,789.0740659058473
2015-03-18,777.7089823770785
2015-03-19,782.61638997341
2015-03-20,782.6163899734103
2015-03-23,780.2353307640134
2015-03-24,787.2044338956398
2015-03-25,781.057569839536
2015-03-26,772.4032882031395
2015-03-27,772.3647791711829
2015-03-30,776.9479347311808
2015-03-31,773.8784709170418
2015-04-01,779.704450289223
2015-04-02,795.8667854224325
2015-04-03,795.8667854224324
2015-04-06,804.7718378575846
2015-04-07,816.5177407987767
2015-04-08,829.0201636946625
2015-04-09,837.1772766650531
2015-04-10,837.1772766650531
2015-04-13,837.6552249022366
2015-04-14,840.6620480531591
2015-04-15,863.8911009889835
2015-04-16,879.9917032790275
2015-04-17,879.9932180606853
2015-04-20,877.7985770479489
2015-04-21,888.2059700450347
2015-04-22,896.1011390882428
2015-04-23,906.0147892201176
2015-04-24,906.0309956649797
2015-04-27,915.7199836975783
2015-04-28,914.8668434748304
2015-04-29,922.6490567537268
2015-04-30,927.6350617179716
2015-05-01,927.6097075484184
2015-05-04,900.2685235224409
2015-05-05,893.8853559774512
2015-05-06,909.8725019588982
2015-05-07,901.3765707288114
2015-05-08,901.3765707288114
2015-05-11,897.4829535836222
2015-05-12,895.5299882647591
2015-05-13,902.6342664619959
2015-05-14,911.1159621963061
2015-05-15,911.1159621963061
2015-05-18,905.92347476215
2015-05-19,905.9996410210106
2015-05-20,906.925045470454
2015-05-21,903.6131088532679
2015-05-22,903.6131088532679
2015-05-25,891.0256151501627
2015-05-26,888.2065547941955
2015-05-27,876.5885590280116
2015-05-28,861.0984179979537
2015-05-29,861.1263767268199
2015-06-01,858.9586949846264
2015-06-02,862.9877935663048
2015-06-03,874.2793417148961
2015-06-04,879.3631874030543
2015-06-05,879.3496149268782
2015-06-08,880.894146474902
2015-06-09,893.3251530389639
2015-06-10,906.080492444006
2015-06-11,886.9538503425546
2015-06-12,886.9341816272364
2015-06-15,891.618474441911
2015-06-16,890.0385258795685
2015-06-17,887.978829870573
2015-06-18,880.331801491339
2015-06-19,880.4387898045851
2015-06-22,891.0358575128591
2015-06-23,888.1519179744726
2015-06-24,893.3918678137704
2015-06-25,896.5643662238505
2015-06-26,896.5673001243692
2015-06-29,888.9059371973021
2015-06-30,892.9359127061251
2015-07-01,898.5944319311379
2015-07-02,897.3088609807198
2015-07-03,897.2671042923455
2015-07-06,899.6171543344246
2015-07-07,892.9129535987825
2015-07-08,888.3879788381877
2015-07-09,897.2568892809493
2015-07-10,897.2379803585192
2015-07-13,902.0671359900963
2015-07-14,905.2237499049573
2015-07-15,902.0852240050209
2015-07-16,903.0081184213591
2015-07-17,903.0081184213591
2015-07-20,911.264066013781
2015-07-21,907.8950815132158
2015-07-22,911.2177130133871
2015-07-23,913.2315893433915
2015-07-24,913.2364221955003
2015-07-27,909.6338076612966
2015-07-28,902.398809389678
2015-07-29,905.5074054884783
2015-07-30,910.7102514262452
2015-07-31,910.7433453534696
2015-08-03,898.9247177108799
2015-08-04,900.1613741235902
2015-08-05,904.004412872346
2015-08-06,900.115651584549
2015-08-07,900.1698842599628
2015-08-10,897.3558488836674
2015-08-11,900.6459610614877
2015-08-12,891.6127836589154
2015-08-13,880.7457447040313
2015-08-14,880.7636678021921
2015-08-17,868.0645947363274
2015-08-18,850.4875218173665
2015-08-19,855.4438999652581
2015-08-20,832.3189837581167
2015-08-21,832.3189837581167
2015-08-24,746.2726694218845
2015-08-25,791.9483546603057
2015-08-26,785.9617264984082
2015-08-27,808.9880849718692
2015-08-28,809.0166232693882
2015-08-31,811.9449044491453
2015-09-01,795.3169321153355
2015-09-02,783.5671011935312
2015-09-03,793.871084736236
2015-09-04,793.8972547734977
2015-09-07,797.7938057046833
2015-09-08,801.8452420690262
2015-09-09,810.1634694710468
2015-09-10,810.6777943504595
2015-09-11,810.71270674997
2015-09-14,790.8704516553547
2015-09-15,793.8626784213218
2015-09-16,804.4330563151512
2015-09-17,806.0498191880815
2015-09-18,806.048249434255
2015-09-21,812.6333868760186
2015-09-22,808.9459098370718
2015-09-23,808.9197895117825
2015-09-24,809.0143214637648
2015-09-25,809.0252812188268
2015-09-28,807.0514483032039
2015-09-29,802.1332060757455
2015-09-30,808.0295937057655
2015-10-01,812.9799179914166
2015-10-02,812.9748091316023
2015-10-05,817.2090023152125
2015-10-06,820.2388132078103
2015-10-07,818.4619003830761
2015-10-08,817.2551535356484
2015-10-09,817.2638725960622
2015-10-12,817.495576407603
2015-10-13,814.1072494906144
2015-10-14,811.0504732111935
2015-10-15,813.0579388506816
2015-10-16,812.9840507155254
2015-10-19,800.700854884378
2015-10-20,801.2145305558874
2015-10-21,799.002314417218
2015-10-22,798.9763871165288
2015-10-23,799.0123182726915
2015-10-26,793.5417873290063
2015-10-27,782.4573895428618
2015-10-28,775.1247597207837
2015-10-29,780.7128545006263
2015-10-30,780.7128545006263
2015-11-02,776.0067469328847
2015-11-03,780.7576455763206
2015-11-04,766.3498427466344
2015-11-05,765.8867239366258
2015-11-06,765.9236930096728
2015-11-09,738.8931515373131
2015-11-10,712.9254773316034
2015-11-11,717.6188189096969
2015-11-12,711.2312748961909
2015-11-13,711.274455185245
2015-11-16,687.8555969958197
2015-11-17,694.4599559277766
2015-11-18,690.5891811202986
2015-11-19,702.4773264244517
2015-11-20,702.4452704749874
2015-11-23,695.8583233301046
2015-11-24,693.3993248504064
2015-11-25,689.9981336472343
2015-11-26,685.407020487014
2015-11-27,685.407020487014
2015-11-30,682.4172544217017
2015-12-01,683.6950365911536
2015-12-02,683.6218990266849
2015-12-03,679.622531519117
2015-12-04,679.5338348741623
2015-12-07,671.5223879854202
2015-12-08,658.1651056744403
2015-12-09,657.7728523857032
2015-12-10,648.278590716091
2015-12-11,648.2772276412891
2015-12-14,630.3757915937092
2015-12-15,632.5718944291119
2015-12-16,645.4576022304458
2015-12-17,661.7771438363542
2015-12-18,661.7636474949171
2015-12-21,673.5723989996634
2015-12-22,691.6406726771853
2015-12-23,686.9040343493597
2015-12-24,684.3414474087203
2015-12-25,684.3414474087203
2015-12-28,688.5538991613618
2015-12-29,687.3463531704391
2015-12-30,693.148395555783
2015-12-31,691.4131317670266
2016-01-01,691.4131317670266
2016-01-04,680.0695827869428
2016-01-05,675.541314519399
2016-01-06,675.4896737217824
2016-01-07,663.8635636658054
2016-01-08,663.878447078308
2016-01-11,654.8817644752102
2016-01-12,648.8818676482468
2016-01-13,645.676861171183
2016-01-14,625.2139947191954
2016-01-15,625.2390725526494
2016-01-18,577.597404941097
2016-01-19,592.8292333849594
2016-01-20,568.4367219760811
2016-01-21,563.6711651238577
2016-01-22,563.7066411591144
2016-01-25,571.2249337241839
2016-01-26,568.4287378781537
2016-01-27,577.1297084962507
2016-01-28,589.2755506283378
2016-01-29,589.2483120199923
2016-02-01,605.5390248821093
2016-02-02,611.0299354684545
2016-02-03,604.1974308757456
2016-02-04,620.2148743575794
2016-02-05,620.1942263608679
2016-02-08,627.1195147797129
2016-02-09,620.8195640363199
2016-02-10,625.310949545569
2016-02-11,610.7221633270567
2016-02-12,610.7614328448063
2016-02-15,615.6169484019849
2016-02-16,621.915089214719
2016-02-17,616.3513384376375
2016-02-18,618.0011842650116
2016-02-19,617.9685491739898
2016-02-22,643.7386623241088
2016-02-23,652.7546109829713
2016-02-24,647.8220339557683
2016-02-25,644.1588247119457
2016-02-26,644.122291334953
2016-02-29,665.5846282715803
2016-03-01,677.6350269585505
2016-03-02,666.5621191141802
2016-03-03,671.2549561850398
2016-03-04,671.2549561850398
2016-03-07,689.1345657367012
2016-03-08,692.1489577111561
2016-03-09,692.5914006355889
2016-03-10,689.2730276350493
2016-03-11,689.2512576791704
2016-03-14,699.4256490354579
2016-03-15,693.332312564274
2016-03-16,703.1613822942033
2016-03-17,713.3066779573641
2016-03-18,713.3258808142622
2016-03-21,706.1558437646186
2016-03-22,707.6208826129022
2016-03-23,713.7491381116325
2016-03-24,708.0025184570516
2016-03-25,708.0025184570515
2016-03-28,708.968813073665
2016-03-29,719.5013452989742
2016-03-30,725.9332018034168
2016-03-31,737.2329551076948
2016-04-01,737.234810547661
2016-04-04,735.1904326762154
2016-04-05,733.6188740337489
2016-04-06,732.1106731924273
2016-04-07,730.3335998933421
2016-04-08,730.3391308656257
2016-04-11,745.445357893125
2016-04-12,747.4706539469842
2016-04-13,741.2191957854783
2016-04-14,752.2759360229438
2016-04-15,752.281752572783
2016-04-18,740.2763324504111
2016-04-19,744.494060045222
2016-04-20,749.2580839871858
2016-04-21,739.5961144434291
2016-04-22,739.5938183120553
2016-04-25,734.1101009944344
2016-04-26,731.0124501998138
2016-04-27,734.6712970561656
2016-04-28,727.866348431457
2016-04-29,727.8334684443115
2016-05-02,724.868259354224
2016-05-03,711.8869904067689
2016-05-04,704.872066767517
2016-05-05,704.7693531954108
2016-05-06,704.7804882172467
2016-05-09,714.2187477318023
2016-05-10,724.1292194996913
2016-05-11,731.146057876094
2016-05-12,727.3862940395611
2016-05-13,727.3966407177189
2016-05-16,710.824871226847
2016-05-17,708.5085338212921
2016-05-18,707.0738871286962
2016-05-19,703.226492922715
2016-05-20,703.2353377338101
2016-05-23,703.4254424247597
2016-05-24,701.2807222718199
2016-05-25,713.6443269778364
2016-05-26,719.0792902073116
2016-05-27,719.0965048613627
2016-05-30,710.5643868982959
2016-05-31,709.9587230204149
2016-06-01,715.2319419540729
2016-06-02,708.0882387447695
2016-06-03,708.1171814069377
2016-06-06,709.8994101607472
2016-06-07,720.7047704420203
2016-06-08,724.7106917883417
2016-06-09,727.0491584950738
2016-06-10,727.0528088441973
2016-06-13,717.1945353012702
2016-06-14,714.1100883616754
2016-06-15,715.2997593582047
2016-06-16,714.5591118742698
2016-06-17,714.5699556797318
2016-06-20,715.091536355588
2016-06-21,722.5272529746917
2016-06-22,726.7026278579727
2016-06-23,727.8359642503374
2016-06-24,727.8232812737916
2016-06-27,714.0963227127193
2016-06-28,714.5258608414641
2016-06-29,708.4564502567931
2016-06-30,714.3644721520618
2016-07-01,714.4008207022122
2016-07-04,720.0296150107605
2016-07-05,724.8532606169033
2016-07-06,724.8513232315482
2016-07-07,724.8699960207332
2016-07-08,724.8554339051565
2016-07-11,726.5613309738194
2016-07-12,731.6996160443633
2016-07-13,735.426101246961
2016-07-14,736.1566688567785
2016-07-15,736.1866520581973
2016-07-18,748.4508470541978
2016-07-19,748.2000557875452
2016-07-20,749.8858839172831
2016-07-21,753.7880339314194
2016-07-22,753.7467249292974
2016-07-25,747.1789202289023
2016-07-26,741.0343304635657
2016-07-27,737.0331121749779
2016-07-28,742.1672385866442
2016-07-29,742.1672385866442
2016-08-01,744.1697494624964
2016-08-02,730.4174306317442
2016-08-03,726.6182114438666
2016-08-04,733.956782993841
2016-08-05,733.9233102422451
2016-08-08,741.6241432215232
2016-08-09,746.6711372374675
2016-08-10,741.1932903652604
2016-08-11,738.0760194326355
2016-08-12,738.1117776365703
2016-08-15,741.2905676920094
2016-08-16,733.7663461863331
2016-08-17,733.4949193059233
2016-08-18,732.7203484323647
2016-08-19,732.7110553122387
2016-08-22,726.5942517466794
2016-08-23,723.9779241471518
2016-08-24,720.2145326558687
2016-08-25,721.7277618789636
2016-08-26,721.749341512341
2016-08-29,719.317643319898
2016-08-30,725.2378726805288
2016-08-31,723.7302188078328
2016-09-01,714.8822650032354
2016-09-02,714.8983616415179
2016-09-05,724.0074634808119
2016-09-06,719.4310114023211
2016-09-07,721.470356185858
2016-09-08,719.5261735417115
2016-09-09,719.5207814031337
2016-09-12,719.5515617735618
2016-09-13,719.5261735417115
2016-09-14,719.5753811833874
2016-09-15,716.6313690005611
2016-09-16,716.6605808425838
2016-09-19,718.5829957437753
2016-09-20,712.2798349355725
2016-09-21,715.8530276422714
2016-09-22,719.0596130860928
2016-09-23,719.0433826208956
2016-09-26,711.3030455843585
2016-09-27,709.1585046271862
2016-09-28,710.514559783847
2016-09-29,711.3863124058964
2016-09-30,711.3863124058965
2016-10-03,700.1392806869134
2016-10-04,703.5504495408104
2016-10-05,701.0776794741495
2016-10-06,701.7067846423209
2016-10-07,701.6965245305018
2016-10-10,695.7375981804249
2016-10-11,705.5433150702421
2016-10-12,697.4918847577367
2016-10-13,694.0044042310799
2016-10-14,693.9712101330039
2016-10-17,688.1946540520588
2016-10-18,692.8378691044438
2016-10-19,692.0941299904163
2016-10-20,693.4386556106907
2016-10-21,693.401646597603
2016-10-24,692.5909504819116
2016-10-25,688.5603589372399
2016-10-26,687.904127247551
2016-10-27,692.1694557470305
2016-10-28,692.1766913111578
2016-10-31,676.9717081367636
2016-11-01,674.416512582642
2016-11-02,658.4111998049056
2016-11-03,655.6295964396264
2016-11-04,655.6352939727227
2016-11-07,667.0918500513492
2016-11-08,666.1810640048534
2016-11-09,656.6667193924859
2016-11-10,666.268695989076
2016-11-11,666.2853139068227
2016-11-14,655.5828569194573
2016-11-15,657.8268321405723
2016-11-16,658.6919749645868
2016-11-17,661.8242081512793
2016-11-18,661.8242081512793
2016-11-21,663.7756689357806
2016-11-22,666.8267594452872
2016-11-23,677.408435127579
2016-11-24,668.5977735835596
2016-11-25,668.566421283933
2016-11-28,660.2268225948419
2016-11-29,661.3893749429595
2016-11-30,659.3216101287102
2016-12-01,671.537660650663
2016-12-02,671.5162347680422
2016-12-05,682.9755911560993
2016-12-06,684.6468379630609
2016-12-07,688.4035036049904
2016-12-08,693.519761409462
2016-12-09,693.5109443543154
2016-12-12,712.2976824370824
2016-12-13,710.3583553929542
2016-12-14,703.7112681785686
2016-12-15,700.0912338141572
2016-12-16,700.1444944527988
2016-12-19,702.0386729520391
2016-12-20,696.0891409402815
2016-12-21,696.6500893503274
2016-12-22,693.7095534294326
2016-12-23,693.7093947497626
2016-12-26,699.7846127767372
2016-12-27,694.1410156744982
2016-12-28,695.3133583292963
2016-12-29,700.0544425100433
2016-12-30,700.0454827641565
2017-01-02,702.6355475980653
2017-01-03,711.4283577447538
2017-01-04,711.2983326017256
2017-01-05,714.6358974775882
2017-01-06,714.6449985358041
2017-01-09,722.5005398302417
2017-01-10,725.2799679546026
2017-01-11,723.2748060907037
2017-01-12,729.1272787758127
2017-01-13,729.1132136295284
2017-01-16,722.6296252674889
2017-01-17,724.145399022915
2017-01-18,728.1171451438137
2017-01-19,726.0549965757597
2017-01-20,726.1006544538881
2017-01-23,729.1955786017713
2017-01-24,732.6635908585207
2017-01-25,717.4560030852812
2017-01-26,725.0429513821513
2017-01-27,725.0749670674383
2017-01-30,719.5093579121084
2017-01-31,710.0477633187481
2017-02-01,713.699052660178
2017-02-02,714.2843487191789
2017-02-03,714.2750435908716
2017-02-06,713.9581725807817
2017-02-07,711.7259960239203
2017-02-08,708.7633434627288
2017-02-09,699.5860576551141
2017-02-10,699.5386288080841
2017-02-13,677.9633281240092
2017-02-14,677.1079146298583
2017-02-15,675.6682455026996
2017-02-16,678.2432779136982
2017-02-17,678.2520671937058
2017-02-20,673.4481314926514
2017-02-21,670.9758768050228
2017-02-22,687.9072231401858
2017-02-23,692.2403605489096
2017-02-24,692.2542536542661
2017-02-27,698.1470237560948
2017-02-28,690.5604459159424
2017-03-01,685.1793395629243
2017-03-02,690.3321376470387
2017-03-03,690.2939631187476
2017-03-06,686.882330142924
2017-03-07,686.5176935034875
2017-03-08,681.29151221378
2017-03-09,675.8376121451815
2017-03-10,675.8461415563103
2017-03-13,689.4364337579917
2017-03-14,680.4294069768772
2017-03-15,675.4353041592815
2017-03-16,681.0709294186056
2017-03-17,681.0754406079814
2017-03-20,681.4057933742525
2017-03-21,684.9447982099723
2017-03-22,677.9097296721327
2017-03-23,681.4416924274537
2017-03-24,681.4453938660808
2017-03-27,681.5205070372998
2017-03-28,683.5716513529165
2017-03-29,684.5925871833441
2017-03-30,683.5472587040397
2017-03-31,683.5339144128833
2017-04-03,691.0451750855875
2017-04-04,689.017611470392
2017-04-05,695.8153753811526
2017-04-06,692.5751631207623
2017-04-07,692.6587562519115
2017-04-10,687.5508831577001
2017-04-11,685.5978215399059
2017-04-12,685.5934062104145
2017-04-13,681.8896431297272
2017-04-14,681.8896431297271
2017-04-17,675.724897548993
2017-04-18,681.2676609678437
2017-04-19,683.8504004401868
2017-04-20,678.9236355711599
2017-04-21,678.9232902149179
2017-04-24,673.1938773647518
2017-04-25,678.8730238020773
2017-04-26,679.7242945461642
2017-04-27,674.3708832190565
2017-04-28,674.3784316686997
2017-05-01,678.474702402306
2017-05-02,678.7720128128807
2017-05-03,669.8072400861835
2017-05-04,671.1697771210145
2017-05-05,671.1697771210145
2017-05-08,658.7225087320581
2017-05-09,655.9518412286577
2017-05-10,659.2576930339859
2017-05-11,659.0731474113002
2017-05-12,659.0856680819343
2017-05-15,647.7915998392439
2017-05-16,641.3325886812074
2017-05-17,646.4058657905877
2017-05-18,636.0578879560984
2017-05-19,636.0537627043403
2017-05-22,638.1243291034954
2017-05-23,635.3228524953004
2017-05-24,631.4222204394791
2017-05-25,624.8960737267448
2017-05-26,624.9116220101704
2017-05-29,628.7939786628275
2017-05-30,632.2536507158624
2017-05-31,633.5369726488038
2017-06-01,631.9857183575363
2017-06-02,631.9589271051872
2017-06-05,599.7627474662299
2017-06-06,586.5416977879403
2017-06-07,585.1135208561592
2017-06-08,600.6808986622709
2017-06-09,600.0629302956344
2017-06-12,594.4912414006237
2017-06-13,604.3133146862352
2017-06-14,612.2023117268575
2017-06-15,615.975349715814
2017-06-16,615.5500827347834
2017-06-19,613.7068332214541
2017-06-20,610.3658371795117
2017-06-21,599.8493793433753
2017-06-22,606.4750359441978
2017-06-23,605.295709434505
2017-06-26,605.2914956899915
2017-06-27,605.287282060197
2017-06-28,602.0441679892347
2017-06-29,606.095627846502
2017-06-30,606.0914631521732
2017-07-03,594.1929141440273
2017-07-04,606.6920015127757
2017-07-05,601.8894684504963
2017-07-06,606.871739072931
2017-07-07,606.8757241685175
2017-07-10,613.2067856905782
2017-07-11,614.683429908943
2017-07-12,625.0707260912757
2017-07-13,631.0638684324575
2017-07-14,630.9595736905587
2017-07-17,636.7785744149048
2017-07-18,637.6485478804701
2017-07-19,642.910736201908
2017-07-20,648.2121809780316
2017-07-21,648.1472673467953
2017-07-24,647.8437700348597
2017-07-25,645.125820096822
2017-07-26,646.5450381293999
2017-07-27,644.8833123828192
2017-07-28,644.9268589096602
2017-07-31,650.0546763954543
2017-08-01,645.0422210779869
2017-08-02,644.6120177575327
2017-08-03,643.1461244064324
2017-08-04,643.1761044352262
2017-08-07,641.5561743399444
2017-08-08,643.3899443140234
2017-08-09,638.5321550012644
2017-08-10,637.273068748255
2017-08-11,637.273068748255
2017-08-14,624.9336342840346
2017-08-15,622.2276131110774
2017-08-16,621.7296631683006
2017-08-17,622.1653764269776
2017-08-18,622.0621135119133
2017-08-21,619.7872693368963
2017-08-22,617.0362106554384
2017-08-23,615.5692545152824
2017-08-24,610.1361073956957
2017-08-25,610.2018233588694
2017-08-28,607.33353391275
2017-08-29,601.9669197000782
2017-08-30,605.7738756950264
2017-08-31,605.8127787109655
2017-09-01,605.7544281927214
2017-09-04,605.9603333534512
2017-09-05,603.9003311657514
2017-09-06,601.5586285625618
2017-09-07,601.724384501283
2017-09-08,601.7017176631264
2017-09-11,601.9310999154942
2017-09-12,596.1141177852634
2017-09-13,596.6950007749093
2017-09-14,594.9089147309262
2017-09-15,594.8089094492683
2017-09-18,586.7189105453391
2017-09-19,586.7517223702346
2017-09-20,585.1687960798309
2017-09-21,588.8963909461851
2017-09-22,588.8775235830905
2017-09-25,583.4872461573377
2017-09-26,595.6762421393134
2017-09-27,591.9103126047609
2017-09-28,592.8634306259044
2017-09-29,592.8970361047524
2017-10-02,585.4248520261187
2017-10-03,584.2665120060261
2017-10-04,584.821844800567
2017-10-05,584.6158011715089
2017-10-06,584.6030743304381
2017-10-09,584.4254184409193
2017-10-10,586.7313141560425
2017-10-11,590.792350420554
2017-10-12,589.695571426419
2017-10-13,589.6167620174913
2017-10-16,589.8342575229659
2017-10-17,584.6286139231975
2017-10-18,579.4437008257934
2017-10-19,583.9684922544018
2017-10-20,583.9772333023981
2017-10-23,577.5541623050177
2017-10-24,573.8456408324432
2017-10-25,573.5445556679085
2017-10-26,572.7023707638156
2017-10-27,572.7067421178411
2017-10-30,570.7773187916378
2017-10-31,568.5491652197167
2017-11-01,570.8923480115365
2017-11-02,570.3923849277793
2017-11-03,570.3792851750604
2017-11-06,550.755990334768
2017-11-07,534.4852514028896
2017-11-08,521.8965526627035
2017-11-09,527.4859860823398
2017-11-10,527.4942752618815
2017-11-13,519.4849097063335
2017-11-14,517.6852764153475
2017-11-15,516.7641724129527
2017-11-16,511.5755208540406
2017-11-17,511.5713931861936
2017-11-20,506.18837810094107
2017-11-21,506.90398810752947
2017-11-22,519.582285577577
2017-11-23,522.448290485307
2017-11-24,522.4606943791008
2017-11-27,542.0454883989754
2017-11-28,535.3202430116481
2017-11-29,540.1414773643248
2017-11-30,536.1235387865206
2017-12-01,536.1147295141426
2017-12-04,543.9040134618897
2017-12-05,535.1423278361725
2017-12-06,529.4562066532338
2017-12-07,531.6446110328328
2017-12-08,531.6446110328327
2017-12-11,542.5284297654345
2017-12-12,550.3269470628876
2017-12-13,560.1736370816503
2017-12-14,556.5847966888839
2017-12-15,556.5847966888839
2017-12-18,558.7202545239195
2017-12-19,564.6307427388311
2017-12-20,565.9544131879798
2017-12-21,570.3397433430597
2017-12-22,570.3040318414352
2017-12-25,577.9731586752167
2017-12-26,570.3784553478986
2017-12-27,577.433647045068
2017-12-28,580.4015243159663
2017-12-29,580.3359668848344
2018-01-01,586.8087166142697
