Date,EM (EMERGING MARKETS) SMALL GROWTH
1998-02-13,426.2297014991474
1998-02-16,422.3550392542756
1998-02-17,424.5922048884072
1998-02-18,425.87436006568794
1998-02-19,430.77617739228293
1998-02-20,432.0285579305431
1998-02-23,439.3319804621041
1998-02-24,438.8931612443887
1998-02-25,441.1938698022001
1998-02-26,448.08436795759104
1998-02-27,449.2801270541881
1998-03-02,454.74228714959264
1998-03-03,451.0703221919103
1998-03-04,449.1387043732295
1998-03-05,444.24232713156897
1998-03-06,446.37164748211666
1998-03-09,449.8095232795219
1998-03-10,451.9664246359869
1998-03-11,456.23056470451826
1998-03-12,457.8196597750452
1998-03-13,462.9401058222101
1998-03-16,463.5904057557487
1998-03-17,463.90746591067074
1998-03-18,459.5660163127212
1998-03-19,461.00123282201656
1998-03-20,466.7675514837604
1998-03-23,472.3230761213644
1998-03-24,472.23755474460984
1998-03-25,475.9849048252383
1998-03-26,477.7297663094639
1998-03-27,479.2817174597799
1998-03-30,474.3718166173374
1998-03-31,474.93091861573464
1998-04-01,473.61411185402244
1998-04-02,473.0251355099381
1998-04-03,470.5789844321773
1998-04-06,471.22122985706625
1998-04-07,473.55425309957633
1998-04-08,475.5623988560218
1998-04-09,474.9093361014299
1998-04-10,477.79428134185025
1998-04-13,479.89540191708585
1998-04-14,479.0936805990073
1998-04-15,483.4873235993193
1998-04-16,480.58674689652577
1998-04-17,478.6270988768291
1998-04-20,477.165628651282
1998-04-21,480.12825908384946
1998-04-22,480.9969927369973
1998-04-23,477.89276580738874
1998-04-24,475.56313792482734
1998-04-27,466.8741271874151
1998-04-28,464.8037653574647
1998-04-29,463.8960957186561
1998-04-30,467.6899004878431
1998-05-01,468.27225627674744
1998-05-04,469.6820605863626
1998-05-05,467.53153263249396
1998-05-06,462.02298388110387
1998-05-07,457.9694651013909
1998-05-08,457.0817211936283
1998-05-11,457.3767738027521
1998-05-12,451.48071602319476
1998-05-13,441.57625791074724
1998-05-14,441.37744500526526
1998-05-15,440.13692539971026
1998-05-18,433.84287250158974
1998-05-19,434.7118664679315
1998-05-20,440.53189361891486
1998-05-21,442.43535668997816
1998-05-22,442.1471909861458
1998-05-25,439.50108359575216
1998-05-26,431.7691279075307
1998-05-27,422.0424097657058
1998-05-28,420.1167747483627
1998-05-29,417.0414979575335
1998-06-01,406.8973450336167
1998-06-02,404.5219804130828
1998-06-03,405.6942808758677
1998-06-04,405.0998598961919
1998-06-05,403.41935213306454
1998-06-08,401.1938395641753
1998-06-09,400.0489730752714
1998-06-10,388.81303160665175
1998-06-11,385.05574176402246
1998-06-12,382.26081037459943
1998-06-15,371.6912344314901
1998-06-16,371.7003677070958
1998-06-17,380.95989308268173
1998-06-18,385.62665759786665
1998-06-19,383.34966204061595
1998-06-22,377.4609137145255
1998-06-23,377.49479416599826
1998-06-24,378.2129721979818
1998-06-25,379.19135558925467
1998-06-26,374.7411064828845
1998-06-29,372.8317081305919
1998-06-30,375.0580979484686
1998-07-01,375.31152323253525
1998-07-02,376.63487276223253
1998-07-03,376.3957689711145
1998-07-06,378.1250307614302
1998-07-07,379.80363449879457
1998-07-08,381.26227997450417
1998-07-09,378.52057532493006
1998-07-10,376.2651449036019
1998-07-13,374.6517857459984
1998-07-14,377.96047243104147
1998-07-15,380.69698052840624
1998-07-16,385.7428898052948
1998-07-17,389.9026148465885
1998-07-20,391.1560591422678
1998-07-21,388.120920219277
1998-07-22,384.8649734045286
1998-07-23,380.63470874412485
1998-07-24,382.45191813649154
1998-07-27,379.72305896534533
1998-07-28,378.3396058060804
1998-07-29,377.7202316038036
1998-07-30,378.22798266397473
1998-07-31,378.558366401867
1998-08-03,372.6287149838378
1998-08-04,369.8524500379857
1998-08-05,365.92571550412276
1998-08-06,361.4179991111612
1998-08-07,359.6423580166908
1998-08-10,352.86130069878266
1998-08-11,346.3100798261537
1998-08-12,344.8505474000508
1998-08-13,342.76345123340025
1998-08-14,342.3915495094677
1998-08-17,336.98368456278456
1998-08-18,334.5995241936845
1998-08-19,339.37111129725633
1998-08-20,340.2977115105299
1998-08-21,332.2974834219005
1998-08-24,329.0180497357318
1998-08-25,329.8888511218006
1998-08-26,324.45713263262684
1998-08-27,315.458372861965
1998-08-28,309.37471587700065
1998-08-31,305.78594530913654
1998-09-01,304.71024575386826
1998-09-02,310.13287114996206
1998-09-03,309.5305560065863
1998-09-04,316.3561475725112
1998-09-07,332.08690546075843
1998-09-08,321.83224648463255
1998-09-09,322.6484411796458
1998-09-10,316.47963816967416
1998-09-11,311.56454056205916
1998-09-14,315.49189243541633
1998-09-15,315.45193098324347
1998-09-16,317.4368004238894
1998-09-17,314.69155268050986
1998-09-18,317.1398107145084
1998-09-21,312.797408183519
1998-09-22,315.10980152724653
1998-09-23,315.99265208427664
1998-09-24,322.8086780445822
1998-09-25,321.5019986649176
1998-09-28,322.14425481432966
1998-09-29,321.82836694890585
1998-09-30,301.7215298254918
1998-10-01,296.68534095649295
1998-10-02,295.93661618913086
1998-10-05,292.64669205307405
1998-10-06,295.8957311787706
1998-10-07,298.4644008330313
1998-10-08,301.47477472778036
1998-10-09,305.1691501819469
1998-10-12,310.40457234342546
1998-10-13,307.6571392506097
1998-10-14,307.36314888936016
1998-10-15,312.19930666836166
1998-10-16,314.40941418060015
1998-10-19,315.2203366632786
1998-10-20,318.4017520869636
1998-10-21,320.4766534537017
1998-10-22,320.46192597779077
1998-10-23,319.6668091191353
1998-10-26,320.52665004839304
1998-10-27,317.49966668064076
1998-10-28,316.41807381144133
1998-10-29,317.9913024488601
1998-10-30,319.1965775228679
1998-11-02,323.7595221153035
1998-11-03,324.93569351724335
1998-11-04,329.4579972754781
1998-11-05,332.03130558548366
1998-11-06,336.43775904410194
1998-11-09,338.01943597770827
1998-11-10,333.37342864749826
1998-11-11,333.2207321852888
1998-11-12,329.065416853697
1998-11-13,331.43277685679675
1998-11-16,337.0001794232306
1998-11-17,338.6777390658541
1998-11-18,339.3200202821351
1998-11-19,342.4862292516891
1998-11-20,347.3355151316394
1998-11-23,354.1460601736926
1998-11-24,355.7400753138463
1998-11-25,357.4695337421129
1998-11-26,359.1532028472077
1998-11-27,358.3296159946009
1998-11-30,358.22628315701536
1998-12-01,354.4370610424072
1998-12-02,354.9559839397741
1998-12-03,354.31062424589516
1998-12-04,357.0727142292596
1998-12-07,368.9667105899981
1998-12-08,368.57131953815843
1998-12-09,369.6847532520212
1998-12-10,374.8797921215086
1998-12-11,376.1153354544719
1998-12-14,379.122054939011
1998-12-15,385.65063979466527
1998-12-16,375.9059199099629
1998-12-17,364.96087191022656
1998-12-18,364.54108334269426
1998-12-21,373.3812001414413
1998-12-22,368.12976819361455
1998-12-23,367.1401757800599
1998-12-24,368.2691887379084
1998-12-25,369.22386573900684
1998-12-28,367.00207757101373
1998-12-29,366.74061919805683
1998-12-30,369.83536637469456
1998-12-31,370.6165988203418
1999-01-01,370.61119730736044
1999-01-04,377.7030742770357
1999-01-05,380.04273681407943
1999-01-06,386.26805110368696
1999-01-07,390.41098103604185
1999-01-08,388.982010835581
1999-01-11,392.9654339737412
1999-01-12,388.7129465899424
1999-01-13,377.99557112982654
1999-01-14,367.57401904177044
1999-01-15,372.27992943065635
1999-01-18,374.99369391534685
1999-01-19,372.15082815613357
1999-01-20,370.29442918344085
1999-01-21,363.5021578186517
1999-01-22,356.5406634753439
1999-01-25,348.65512116317615
1999-01-26,347.0026620189863
1999-01-27,353.94731812961425
1999-01-28,351.61766877228365
1999-01-29,351.2768070244887
1999-02-01,355.72819959569864
1999-02-02,353.82244444279394
1999-02-03,351.01483088513544
1999-02-04,347.9128080943209
1999-02-05,346.4214592316585
1999-02-08,346.0198120858513
1999-02-09,342.45549431118764
1999-02-10,345.4493114154108
1999-02-11,347.7326945219198
1999-02-12,352.8320933829154
1999-02-15,354.0689754698653
1999-02-16,355.7801688573127
1999-02-17,356.22971992800535
1999-02-18,355.42980875162107
1999-02-19,350.93471124122004
1999-02-22,346.4255249291209
1999-02-23,342.6954266511508
1999-02-24,340.27252402123185
1999-02-25,338.50831556519955
1999-02-26,342.02902859729573
1999-03-01,349.92588940430124
1999-03-02,349.98238168383926
1999-03-03,351.32010901293603
1999-03-04,350.10374609241137
1999-03-05,353.3327484230586
1999-03-08,361.1177038295944
1999-03-09,362.7273425698867
1999-03-10,364.78804762593325
1999-03-11,367.66602278370885
1999-03-12,371.0755940446036
1999-03-15,375.0965714710629
1999-03-16,376.0999067959745
1999-03-17,377.9766780934209
1999-03-18,377.6225841464694
1999-03-19,382.6763232072027
1999-03-22,385.0973842568905
1999-03-23,385.6073788512742
1999-03-24,381.2434759488519
1999-03-25,385.5801514454508
1999-03-26,384.5752084383135
1999-03-29,383.3611571446564
1999-03-30,386.47564588799804
1999-03-31,389.7234020206222
1999-04-01,392.2290821806425
1999-04-02,394.3993356235465
1999-04-05,390.8306325992636
1999-04-06,395.1187657344485
1999-04-07,395.9561562472112
1999-04-08,397.3568089356812
1999-04-09,396.9848174499184
1999-04-12,396.8576808475173
1999-04-13,395.1574872259856
1999-04-14,398.1901363524861
1999-04-15,402.1059788889666
1999-04-16,408.7096177613524
1999-04-19,412.4560142974606
1999-04-20,417.2621993161453
1999-04-21,416.82301692032996
1999-04-22,416.888308968394
1999-04-23,418.2506440362951
1999-04-26,421.9629549450898
1999-04-27,423.5122554290803
1999-04-28,426.63796410874676
1999-04-29,425.6994362173199
1999-04-30,430.10813137560615
1999-05-03,435.417365224106
1999-05-04,442.07638005112693
1999-05-05,444.4407349738249
1999-05-06,449.13797183531295
1999-05-07,452.5181234135962
1999-05-10,460.9532921950792
1999-05-11,456.2037933968475
1999-05-12,447.9514997380922
1999-05-13,443.6389835985725
1999-05-14,443.6876139941044
1999-05-17,435.07309383995704
1999-05-18,438.691914589463
1999-05-19,440.9119722028321
1999-05-20,435.241643467585
1999-05-21,431.9123231214272
1999-05-24,429.94854346869164
1999-05-25,429.08296305122377
1999-05-26,430.98353324491046
1999-05-27,429.21261192848164
1999-05-28,427.5537590418349
1999-05-31,427.3468645717374
1999-06-01,426.4187480659459
1999-06-02,428.0960625686757
1999-06-03,429.7061895060757
1999-06-04,432.82333061897185
1999-06-07,437.3502136997939
1999-06-08,443.76204373859963
1999-06-09,439.86827811605826
1999-06-10,444.1007586752264
1999-06-11,445.2091460054444
1999-06-14,442.6915756768811
1999-06-15,437.4049032494154
1999-06-16,439.44049775336686
1999-06-17,444.6683930679424
1999-06-18,445.7612741233984
1999-06-21,448.2124641060978
1999-06-22,453.1750869565018
1999-06-23,450.8579096660934
1999-06-24,449.50109371341074
1999-06-25,446.8742938474414
1999-06-28,447.69767802958063
1999-06-29,449.6535308055229
1999-06-30,450.5160553032553
1999-07-01,452.9901837661145
1999-07-02,458.02981364626766
1999-07-05,467.3610424123377
1999-07-06,466.42378007314755
1999-07-07,464.93809908727746
1999-07-08,464.39028995794723
1999-07-09,465.9974880674838
1999-07-12,465.42134461685373
1999-07-13,459.0406869079257
1999-07-14,455.1005331895277
1999-07-15,455.40067640937207
1999-07-16,453.48812174372665
1999-07-19,455.5331770541789
1999-07-20,456.19290758143086
1999-07-21,453.0552281625848
1999-07-22,451.8940267278069
1999-07-23,443.9275630317258
1999-07-26,433.9977807559465
1999-07-27,435.90536133183235
1999-07-28,441.015571677289
1999-07-29,441.37361519049534
1999-07-30,439.347232427051
1999-08-02,436.40671001432753
1999-08-03,437.66254508472105
1999-08-04,438.742488330114
1999-08-05,430.54222201797984
1999-08-06,429.8020775661623
1999-08-09,431.27199805452886
1999-08-10,427.99041978490317
1999-08-11,424.9384562545644
1999-08-12,428.31328904462015
1999-08-13,427.210093683155
1999-08-16,429.7697160127537
1999-08-17,427.5348597874702
1999-08-18,428.38319501301265
1999-08-19,429.7146599665277
1999-08-20,433.58344500088157
1999-08-23,441.25688697168266
1999-08-24,439.3852237734256
1999-08-25,441.51031991609705
1999-08-26,439.5852266901697
1999-08-27,437.6311713401715
1999-08-30,435.1493348453958
1999-08-31,433.47413153794196
1999-09-01,431.1040206715764
1999-09-02,426.9560422640684
1999-09-03,425.64558246849975
1999-09-06,427.41939765152443
1999-09-07,425.6781246730812
1999-09-08,421.85923625735165
1999-09-09,424.86275890578617
1999-09-10,430.13515275532404
1999-09-13,431.9658991680057
1999-09-14,431.975422220069
1999-09-15,427.6648751674258
1999-09-16,422.2371221110654
1999-09-17,422.74463612742517
1999-09-20,424.7702683317561
1999-09-21,423.2982872360281
1999-09-22,421.50663595119033
1999-09-23,420.74124014235167
1999-09-24,419.52528325175524
1999-09-27,415.5298764264772
1999-09-28,413.7617864535089
1999-09-29,414.04718278105025
1999-09-30,412.8358330342358
1999-10-01,412.72575619568454
1999-10-04,413.7900640399782
1999-10-05,412.0647656860392
1999-10-06,416.408246180777
1999-10-07,422.5948038486618
1999-10-08,423.38867161979783
1999-10-11,425.4234964055793
1999-10-12,428.9258409408112
1999-10-13,424.9825903129603
1999-10-14,425.9860364806002
1999-10-15,420.2266475401851
1999-10-18,415.6560582260646
1999-10-19,416.4914191862457
1999-10-20,421.77403053032344
1999-10-21,420.7116979509467
1999-10-22,422.56376759000943
1999-10-25,417.9918713919828
1999-10-26,417.77489735223537
1999-10-27,416.07547369869735
1999-10-28,416.1874821156423
1999-10-29,417.06596888863083
1999-11-01,416.4924289381459
1999-11-02,420.71421164994047
1999-11-03,419.9962812899833
1999-11-04,424.7576061676694
1999-11-05,429.55227911207425
1999-11-08,431.10804835819846
1999-11-09,436.8938935159996
1999-11-10,438.3441287675173
1999-11-11,442.9559104657437
1999-11-12,446.1900397074547
1999-11-15,448.7522860408861
1999-11-16,451.1906975827315
1999-11-17,447.4029364690111
1999-11-18,445.90995086960896
1999-11-19,448.0679718161283
1999-11-22,451.0748044092144
1999-11-23,450.96284922537507
1999-11-24,448.0298279592581
1999-11-25,449.16927948649
1999-11-26,442.8733429363783
1999-11-29,443.57613458558785
1999-11-30,447.471470245971
1999-12-01,448.9108513531771
1999-12-02,449.3033448802714
1999-12-03,453.42727743242966
1999-12-06,459.37290759017066
1999-12-07,459.44960513096845
1999-12-08,461.15107677719334
1999-12-09,465.30362763517144
1999-12-10,470.6272503516304
1999-12-13,477.22893428163604
1999-12-14,477.86915599771936
1999-12-15,475.1488344406385
1999-12-16,480.5024094184108
1999-12-17,483.2871121028267
1999-12-20,490.04767451614345
1999-12-21,489.2723084727399
1999-12-22,491.92150103471283
1999-12-23,491.56032200004813
1999-12-24,492.2124179418823
1999-12-27,493.3335691961957
1999-12-28,492.03263000704465
1999-12-29,493.91335638244044
1999-12-30,496.72031976247195
1999-12-31,497.05708674254595
2000-01-03,504.1786754044033
2000-01-04,516.0908335156926
2000-01-05,509.03186319371434
2000-01-06,508.3235632504258
2000-01-07,510.026358129993
2000-01-10,519.4279404609988
2000-01-11,518.228588823928
2000-01-12,520.2706745404164
2000-01-13,525.8746273612866
2000-01-14,530.2969614795549
2000-01-17,536.9085319524557
2000-01-18,538.7146554302161
2000-01-19,529.9663380799784
2000-01-20,528.9733265777345
2000-01-21,529.1831394736242
2000-01-24,531.2702793224498
2000-01-25,526.224021995822
2000-01-26,529.1198030816347
2000-01-27,534.167774593332
2000-01-28,533.0378526532176
2000-01-31,529.4685052138248
2000-02-01,534.4095652885503
2000-02-02,535.3902483873607
2000-02-03,540.0220819820445
2000-02-04,545.3517355443213
2000-02-07,545.2740675043316
2000-02-08,545.1255071041817
2000-02-09,545.6274855257153
2000-02-10,547.8245152042755
2000-02-11,549.2133900188142
2000-02-14,540.4547771140651
2000-02-15,536.8182971570803
2000-02-16,538.8861170416799
2000-02-17,542.6026654682611
2000-02-18,542.0854851794478
2000-02-21,538.6333861801266
2000-02-22,533.4779100970457
2000-02-23,530.6713564191907
2000-02-24,532.3405216779549
2000-02-25,531.1389369623961
2000-02-28,525.2063560471792
2000-02-29,520.3774750588957
2000-03-01,529.2362233084626
2000-03-02,531.340167362404
2000-03-03,525.4110241248125
2000-03-06,529.8754593517958
2000-03-07,527.7665580317038
2000-03-08,526.5729274823292
2000-03-09,535.8989302985914
2000-03-10,536.2787741135311
2000-03-13,525.7004479596242
2000-03-14,521.7915412685678
2000-03-15,519.0658307121893
2000-03-16,513.5843531662533
2000-03-17,514.0274366688842
2000-03-20,510.3728646069136
2000-03-21,514.4878277331503
2000-03-22,519.6282921034392
2000-03-23,522.0044382004912
2000-03-24,522.0585114102439
2000-03-27,526.1279269128879
2000-03-28,524.65498918646
2000-03-29,521.1723614399159
2000-03-30,511.09815478700756
2000-03-31,510.93020410529783
2000-04-03,503.25701821848975
2000-04-04,496.94952096256446
2000-04-05,492.32446416716544
2000-04-06,494.37196106388564
2000-04-07,500.83837157256875
2000-04-10,508.54807585118124
2000-04-11,502.4863212553374
2000-04-12,502.8239863891869
2000-04-13,497.3853728708745
2000-04-14,492.06235346770256
2000-04-17,465.62553272361345
2000-04-18,472.1536691041391
2000-04-19,471.27378516023396
2000-04-20,469.2192171360952
2000-04-21,472.1330807543983
2000-04-24,466.4059403894072
2000-04-25,467.35573577279496
2000-04-26,464.35126700410336
2000-04-27,458.58106704617876
2000-04-28,466.79688062640315
2000-05-01,467.09308427003833
2000-05-02,463.04348699453925
2000-05-03,456.429601334998
2000-05-04,454.2928297248976
2000-05-05,459.16720524324074
2000-05-08,454.453995899274
2000-05-09,454.78904953604626
2000-05-10,451.20151377240194
2000-05-11,447.1923545373407
2000-05-12,445.98863898468153
2000-05-15,442.1367204789251
2000-05-16,449.6919577364331
2000-05-17,445.6165643353563
2000-05-18,438.019496518783
2000-05-19,434.38576583788586
2000-05-22,425.38095026056396
2000-05-23,418.4971319354036
2000-05-24,414.92310372433036
2000-05-25,418.42672189321104
2000-05-26,414.841432956311
2000-05-29,417.783221235745
2000-05-30,424.1768973626758
2000-05-31,433.442093192302
2000-06-01,434.14070482187236
2000-06-02,438.83200517391424
2000-06-05,442.55555999293375
2000-06-06,440.3801577038879
2000-06-07,441.0671767987437
2000-06-08,438.48018538262164
2000-06-09,439.5412206317599
2000-06-12,437.8948755617535
2000-06-13,434.69933134088103
2000-06-14,435.0558691572279
2000-06-15,431.14876787596074
