Date,ANDEAN SMALL GROWTH
2002-05-31,1000.0
2002-06-03,997.6720064925915
2002-06-04,972.0220099573454
2002-06-05,966.9146448511599
2002-06-06,991.1226344305138
2002-06-07,986.0253020963688
2002-06-10,993.1698428918916
2002-06-11,988.128027532375
2002-06-12,975.7780233849204
2002-06-13,981.7604350199553
2002-06-14,981.4394748181043
2002-06-17,986.0914315482313
2002-06-18,991.0409041862607
2002-06-19,978.1912016170105
2002-06-20,962.6197359300887
2002-06-21,953.2246070271076
2002-06-24,940.7909011976718
2002-06-25,947.5799598808288
2002-06-26,934.6857251015123
2002-06-27,947.3255907321503
2002-06-28,953.2491054926217
2002-07-01,950.1818641839076
2002-07-02,916.1547554712391
2002-07-03,909.3495655858816
2002-07-04,910.9682672729931
2002-07-05,907.6032529882714
2002-07-08,902.861573748602
2002-07-09,891.3596676310493
2002-07-10,889.1771312819254
2002-07-11,889.4649637728636
2002-07-12,897.6197058257866
2002-07-15,878.8291217318413
2002-07-16,872.4160236765978
2002-07-17,880.0873418448945
2002-07-18,882.3968583820902
2002-07-19,886.1589556084294
2002-07-22,881.067581721899
2002-07-23,868.2832733686688
2002-07-24,860.910377455292
2002-07-25,869.4767411952738
2002-07-26,868.4235062338506
2002-07-29,884.4466749711146
2002-07-30,889.1967843745779
2002-07-31,886.7951990278975
2002-08-01,876.1959399850161
2002-08-02,895.915013186242
2002-08-05,889.9715273158747
2002-08-06,893.1420776955949
2002-08-07,902.860798718485
2002-08-08,923.3890075218776
2002-08-09,922.5566375790752
2002-08-12,913.484109388669
2002-08-13,901.1037209331503
2002-08-14,906.9949238339202
2002-08-15,908.1373141251257
2002-08-16,910.4473918383685
2002-08-19,910.9989747478276
2002-08-20,907.6062650391989
2002-08-21,904.6873350319323
2002-08-22,902.4012361244354
2002-08-23,903.850199749792
2002-08-26,907.4266388415615
2002-08-27,911.5722969751588
2002-08-28,903.6481025210529
2002-08-29,906.6357234824127
2002-08-30,910.8883953330384
2002-09-02,910.6503942916736
2002-09-03,903.3913120817323
2002-09-04,902.1906791449705
2002-09-05,894.420053791232
2002-09-06,895.6357719926664
2002-09-09,896.7347287760596
2002-09-10,900.8784457475955
2002-09-11,898.9385037947295
2002-09-12,899.3518203401937
2002-09-13,900.939417744914
2002-09-16,894.0780134580457
2002-09-17,886.4302503572911
2002-09-18,887.1521897444097
2002-09-19,887.6421967506357
2002-09-20,863.0255117319534
2002-09-23,841.4758791232063
2002-09-24,840.7597531123781
2002-09-25,835.7155459023112
2002-09-26,841.3606375251632
2002-09-27,836.4855083946991
2002-09-30,833.8536590287109
2002-10-01,836.4108215868772
2002-10-02,839.5799910199157
2002-10-03,833.9390029994178
2002-10-04,832.5670748160867
2002-10-07,829.8158905595868
2002-10-08,828.4309675901634
2002-10-09,811.909326121948
2002-10-10,811.68951040683
2002-10-11,828.2235333881406
2002-10-14,828.6341129210009
2002-10-15,830.7312084926373
2002-10-16,819.8993230241359
2002-10-17,824.9427090666003
2002-10-18,833.9622959041851
2002-10-21,846.4193106570183
2002-10-22,850.028427327172
2002-10-23,868.2329543408844
2002-10-24,867.5953650751023
2002-10-25,875.7213374490448
2002-10-28,879.1846787533427
2002-10-29,868.3872551610128
2002-10-30,874.8448288395986
2002-10-31,889.5643430008414
2002-11-01,889.3408217495744
2002-11-04,903.5518715390921
2002-11-05,900.6559364023211
2002-11-06,907.2609015282009
2002-11-07,911.8622977171092
2002-11-08,909.8611524561579
2002-11-11,905.9785326994371
2002-11-12,914.8204193570419
2002-11-13,912.0130124355761
2002-11-14,909.8149039392293
2002-11-15,918.8436177875645
2002-11-18,926.4602138574423
2002-11-19,925.6859199192013
2002-11-20,926.9031835333708
2002-11-21,924.2097354266851
2002-11-22,922.2549504786253
2002-11-25,922.6294551838595
2002-11-26,917.4743860296383
2002-11-27,923.5803197206302
2002-11-28,930.3922089716731
2002-11-29,931.0319356433503
2002-12-02,938.0909154473385
2002-12-03,938.1009106929766
2002-12-04,933.271910572339
2002-12-05,950.0972697560378
2002-12-06,952.3628066663681
2002-12-09,953.1155091314283
2002-12-10,955.9066843859699
2002-12-11,969.0107468367547
2002-12-12,981.7038247912409
2002-12-13,972.9151865567267
2002-12-16,977.720534593768
2002-12-17,984.2372730613606
2002-12-18,986.5205429550444
2002-12-19,992.4646119885758
2002-12-20,993.2420294408288
2002-12-23,990.4902783587814
2002-12-24,991.4276210985163
2002-12-25,991.4276210985163
2002-12-26,984.3351840155153
2002-12-27,976.2655426140932
2002-12-30,976.5847821897023
2002-12-31,976.7609051351025
2003-01-01,976.7609051351025
2003-01-02,981.8351573447393
2003-01-03,989.4211627705765
2003-01-06,988.307380043028
2003-01-07,990.4353638442246
2003-01-08,992.3806208718376
2003-01-09,996.7190817921081
2003-01-10,997.1124750024297
2003-01-13,1001.2717869175056
2003-01-14,995.6269391184422
2003-01-15,990.6218488851209
2003-01-16,985.7105965962031
2003-01-17,983.7577164316389
2003-01-20,986.7321419375173
2003-01-21,985.1033108710674
2003-01-22,983.5370627271333
2003-01-23,985.1943130522068
2003-01-24,984.2773882721365
2003-01-27,974.2109640716558
2003-01-28,972.9998686965354
2003-01-29,966.166879329067
2003-01-30,971.4387250669694
2003-01-31,969.7253894785796
2003-02-03,970.9659144562313
2003-02-04,967.5440087218757
2003-02-05,970.6027183015383
2003-02-06,964.4367510746457
2003-02-07,965.4843471362558
2003-02-10,965.3646032526092
2003-02-11,966.6397105090242
2003-02-12,964.9693985354738
2003-02-13,960.1427744349284
2003-02-14,965.2426016026518
2003-02-17,968.4186543802145
2003-02-18,971.4495334616943
2003-02-19,962.9228618921042
2003-02-20,960.9153682935641
2003-02-21,958.8449320994331
2003-02-24,951.1776984102229
2003-02-25,952.1289852078864
2003-02-26,952.2420769573844
2003-02-27,951.4406930126271
2003-02-28,957.8841933231431
2003-03-03,955.04227662522
2003-03-04,952.0633599001543
2003-03-05,951.2980732374448
2003-03-06,955.1410181240662
2003-03-07,962.102133753402
2003-03-10,952.5011789681429
2003-03-11,951.6964336191829
2003-03-12,953.101004346083
2003-03-13,960.0390321037332
2003-03-14,962.8181619672821
2003-03-17,960.331922547151
2003-03-18,960.5167365900221
2003-03-19,964.0410753658496
2003-03-20,962.1383395564211
2003-03-21,972.1695887551946
2003-03-24,972.1002734578432
2003-03-25,979.3666795793054
2003-03-26,978.7963340615485
2003-03-27,974.3321123943834
2003-03-28,978.1127742406926
2003-03-31,974.2504169794815
2003-04-01,974.8172075357352
2003-04-02,992.9837457397683
2003-04-03,1003.0637335617805
2003-04-04,1008.3776911011686
2003-04-07,1011.5258489022751
2003-04-08,1014.0671959444995
2003-04-09,1023.4032525364196
2003-04-10,1024.937975765437
2003-04-11,1027.0044606119998
2003-04-14,1037.1491751083518
2003-04-15,1050.4658346647789
2003-04-16,1060.5059567036742
2003-04-17,1063.6669421793713
2003-04-18,1064.937588350745
2003-04-21,1073.1867034557881
2003-04-22,1064.8111746035088
2003-04-23,1074.1009619920576
2003-04-24,1081.5051669255647
2003-04-25,1076.7813277819853
2003-04-28,1089.2922380942857
2003-04-29,1105.052920921832
2003-04-30,1118.781067667892
2003-05-01,1122.7066459048194
2003-05-02,1132.7797617152687
2003-05-05,1129.9379226035503
2003-05-06,1125.0918407118288
2003-05-07,1127.134895496026
2003-05-08,1131.29020366318
2003-05-09,1144.0209650273648
2003-05-12,1151.1784462610965
2003-05-13,1160.2759724804237
2003-05-14,1162.3167047081022
2003-05-15,1155.8221163040207
2003-05-16,1153.6977889297445
2003-05-19,1138.958576775637
2003-05-20,1123.182063908403
2003-05-21,1132.589326683726
2003-05-22,1146.1201820501908
2003-05-23,1161.3828787557084
2003-05-26,1168.9359332166248
2003-05-27,1166.188076622932
2003-05-28,1172.3556882267353
2003-05-29,1197.1651461168922
2003-05-30,1201.5869706583253
2003-06-02,1213.82728220016
2003-06-03,1215.5501018768325
2003-06-04,1207.6899219430209
2003-06-05,1203.1173571255538
2003-06-06,1218.5767898704084
2003-06-09,1219.5226256241863
2003-06-10,1218.550079808587
2003-06-11,1221.8410619733615
2003-06-12,1240.9650616498323
2003-06-13,1247.6967007989651
2003-06-16,1246.8939711749165
2003-06-17,1248.1922630301183
2003-06-18,1240.9148424446096
2003-06-19,1235.5175610416268
2003-06-20,1238.2353290183653
2003-06-23,1234.7420617377227
2003-06-24,1237.395977349989
2003-06-25,1239.1685517050587
2003-06-26,1233.6241414375104
2003-06-27,1243.9034008298995
2003-06-30,1238.5527142792976
2003-07-01,1246.1074485184165
2003-07-02,1252.7755538414087
2003-07-03,1254.6638995773726
2003-07-04,1254.9142011870813
2003-07-07,1256.821667909896
2003-07-08,1250.1985781083636
2003-07-09,1254.6090874311617
2003-07-10,1255.052208810895
2003-07-11,1261.387918445081
2003-07-14,1261.2489852677936
2003-07-15,1263.0446396769432
2003-07-16,1257.2137623542922
2003-07-17,1252.0263844753918
2003-07-18,1257.519335748557
2003-07-21,1260.6998927733498
2003-07-22,1266.9333731881754
2003-07-23,1263.3835402477825
2003-07-24,1263.7010872841688
2003-07-25,1271.4131731542582
2003-07-28,1284.0976506412055
2003-07-29,1286.6539862227673
2003-07-30,1279.8027025169729
2003-07-31,1292.7526147469769
2003-08-01,1299.9100330202755
2003-08-04,1282.033880991676
2003-08-05,1282.0109544962954
2003-08-06,1292.0093344410895
2003-08-07,1297.869621817198
2003-08-08,1308.4272082014659
2003-08-11,1313.7116339484965
2003-08-12,1327.2403362189882
2003-08-13,1331.889031334828
2003-08-14,1345.8325686614498
2003-08-15,1347.3345906796837
2003-08-18,1352.0085818013383
2003-08-19,1353.539183277055
2003-08-20,1360.8784310048595
2003-08-21,1364.3050690345135
2003-08-22,1351.7983624347953
2003-08-25,1343.5483603422263
2003-08-26,1340.8267028469265
2003-08-27,1339.864817002716
2003-08-28,1347.1856328164968
2003-08-29,1347.6067957023274
2003-09-01,1348.0096303027458
2003-09-02,1342.1036675278071
2003-09-03,1350.002191088768
2003-09-04,1351.2315307124763
2003-09-05,1358.670582051014
2003-09-08,1361.361954081637
2003-09-09,1352.118498740252
2003-09-10,1357.192461995631
2003-09-11,1363.3306495271881
2003-09-12,1376.2548138350671
2003-09-15,1381.1796330372354
2003-09-16,1382.2018479254755
2003-09-17,1391.2787199722802
2003-09-18,1392.081379927786
2003-09-19,1392.4699115647013
2003-09-22,1397.2818253942264
2003-09-23,1406.1873031386
2003-09-24,1406.0716745978914
2003-09-25,1402.0083087978971
2003-09-26,1407.4995804929677
2003-09-29,1401.8091678132898
2003-09-30,1412.1842543392083
2003-10-01,1422.6610908183818
2003-10-02,1434.10287791826
2003-10-03,1453.1283594880542
2003-10-06,1458.6304456570208
2003-10-07,1450.1061083909863
2003-10-08,1475.0158816466126
2003-10-09,1487.1311219121983
2003-10-10,1494.4314916782546
2003-10-13,1506.40723091463
2003-10-14,1506.4786661479368
2003-10-15,1485.0350500882348
2003-10-16,1486.5908621973524
2003-10-17,1488.1037574116779
2003-10-20,1512.9352687550747
2003-10-21,1523.6506720380992
2003-10-22,1534.0410263210374
2003-10-23,1539.3885159826264
2003-10-24,1539.1952217790015
2003-10-27,1534.3594351100767
2003-10-28,1526.2454873715192
2003-10-29,1537.7280943861301
2003-10-30,1526.1671344409035
2003-10-31,1525.4364177617583
2003-11-03,1518.5521470621825
2003-11-04,1503.5650475037698
2003-11-05,1499.5547570529218
2003-11-06,1499.5703147846411
2003-11-07,1500.459548246763
2003-11-10,1478.1823474620408
2003-11-11,1483.805706470014
2003-11-12,1488.0401854812
2003-11-13,1484.2465045577444
2003-11-14,1490.9703700465564
2003-11-17,1479.259523459968
2003-11-18,1463.4113035395003
2003-11-19,1455.3690444524589
2003-11-20,1456.2475738822645
2003-11-21,1453.2996173403146
2003-11-24,1452.105843211037
2003-11-25,1458.6842358390836
2003-11-26,1457.6546592595093
2003-11-27,1461.3300490976344
2003-11-28,1475.5947371605444
2003-12-01,1487.58852781139
2003-12-02,1498.5492935597588
2003-12-03,1497.1705535620856
2003-12-04,1501.390983618167
2003-12-05,1495.7577535968132
2003-12-08,1497.3265497122877
2003-12-09,1485.2853260229579
2003-12-10,1486.3023657721271
2003-12-11,1490.96199754626
2003-12-12,1499.2600580525052
2003-12-15,1506.437657691649
2003-12-16,1503.6393169738712
2003-12-17,1492.4420030921763
2003-12-18,1502.7379090417085
2003-12-19,1507.8268473705402
2003-12-22,1510.039619385254
2003-12-23,1515.956726803474
2003-12-24,1524.7593429353606
2003-12-25,1523.8192169770614
2003-12-26,1534.9755622898044
2003-12-29,1543.316757399712
2003-12-30,1546.9791037356201
2003-12-31,1547.265750444703
2004-01-01,1547.265750444703
2004-01-02,1555.4113461861814
2004-01-05,1592.1848596404275
2004-01-06,1612.650397542018
2004-01-07,1616.2835207515834
2004-01-08,1625.875274687535
2004-01-09,1635.1428682233918
2004-01-12,1627.680640771949
2004-01-13,1609.5773329411522
2004-01-14,1594.3128400129094
2004-01-15,1600.3999616109588
2004-01-16,1596.5911191176426
2004-01-19,1605.258511483493
2004-01-20,1611.346248855327
2004-01-21,1611.9976774173135
2004-01-22,1604.1332089198302
2004-01-23,1597.6924755987027
2004-01-26,1578.8686610103007
2004-01-27,1596.3842150350279
2004-01-28,1577.5198998631022
2004-01-29,1559.2596774230342
2004-01-30,1571.6691710329994
2004-02-02,1561.426730387588
2004-02-03,1556.2972112797445
2004-02-04,1546.6163902412234
2004-02-05,1546.001232394356
2004-02-06,1552.9000037013784
2004-02-09,1564.8785122056315
2004-02-10,1560.0899651525178
2004-02-11,1559.6493385914016
2004-02-12,1576.9284378574368
2004-02-13,1590.1331100869156
2004-02-16,1605.2567798288976
2004-02-17,1629.480732557977
2004-02-18,1648.5815214468712
2004-02-19,1658.5241675727104
2004-02-20,1654.511145717821
2004-02-23,1669.896923495037
2004-02-24,1658.1060221420648
2004-02-25,1655.214312682469
2004-02-26,1632.9969798493858
2004-02-27,1653.3804520756566
2004-03-01,1668.2768654159117
2004-03-02,1664.3505571751714
2004-03-03,1641.7742721199938
2004-03-04,1645.177906562551
2004-03-05,1657.6249140342568
2004-03-08,1637.0251500630313
2004-03-09,1642.1234248670376
2004-03-10,1633.7814976613065
2004-03-11,1656.0375697479706
2004-03-12,1641.6902306153995
2004-03-15,1646.9297435122367
2004-03-16,1663.4032676116344
2004-03-17,1657.4891319941564
2004-03-18,1673.1581890921163
2004-03-19,1684.8659484720374
2004-03-22,1670.5885715864424
2004-03-23,1657.9980423086074
2004-03-24,1670.8906596830393
2004-03-25,1686.8089389758384
2004-03-26,1688.7943583595038
2004-03-29,1723.4282023516034
2004-03-30,1722.1184301164692
2004-03-31,1765.8263233663001
2004-04-01,1798.8342787361742
2004-04-02,1799.2040283166627
2004-04-05,1814.7906577884166
2004-04-06,1818.8055834964184
2004-04-07,1796.3532471262095
2004-04-08,1804.9032826500256
2004-04-09,1804.9032826500256
2004-04-12,1793.585857091175
2004-04-13,1802.5713063829712
2004-04-14,1806.4220642693483
2004-04-15,1785.7720256082055
2004-04-16,1792.698160526682
2004-04-19,1793.4506238143817
2004-04-20,1788.073631346219
2004-04-21,1762.306205407203
2004-04-22,1757.217000795261
2004-04-23,1781.3184744367331
2004-04-26,1810.8945935432882
2004-04-27,1815.0438593144827
