Date,EM ASIA SMALL GROWTH
1997-06-16,1062.3599331401203
1997-06-17,1064.8351106946886
1997-06-18,1060.1041186369405
1997-06-19,1056.1841461189024
1997-06-20,1061.822988822149
1997-06-23,1061.6740967689605
1997-06-24,1063.6354394115892
1997-06-25,1067.5754754769405
1997-06-26,1067.3366963986157
1997-06-27,1070.0344013648364
1997-06-30,1085.3512340271936
1997-07-01,1086.8272504409044
1997-07-02,1088.9094055633188
1997-07-03,1091.46760391486
1997-07-04,1095.6969818139908
1997-07-07,1105.9707738868742
1997-07-08,1109.1859876323665
1997-07-09,1119.380230045945
1997-07-10,1117.564948278827
1997-07-11,1110.8418410584823
1997-07-14,1113.9493248626156
1997-07-15,1104.6725780559038
1997-07-16,1094.888708514266
1997-07-17,1092.7057756952534
1997-07-18,1093.26986286529
1997-07-21,1081.018331065197
1997-07-22,1071.574946420128
1997-07-23,1062.8153404706413
1997-07-24,1072.8028181967052
1997-07-25,1068.5504602435649
1997-07-28,1082.096194606653
1997-07-29,1080.773334065914
1997-07-30,1079.7101171603147
1997-07-31,1082.9046107752392
1997-08-01,1083.1156817999363
1997-08-04,1092.4066989585024
1997-08-05,1096.1672571634945
1997-08-06,1092.0884003479107
1997-08-07,1087.364110309588
1997-08-08,1089.475501032348
1997-08-11,1095.4225555408518
1997-08-12,1087.215060871973
1997-08-13,1076.152503930981
1997-08-14,1071.2479007766026
1997-08-15,1062.1095661648799
1997-08-18,1049.1708489172197
1997-08-19,1043.8141239280296
1997-08-20,1052.5604397330942
1997-08-21,1058.255860695081
1997-08-22,1047.9699312263724
1997-08-25,1045.8868819027907
1997-08-26,1046.226662351512
1997-08-27,1033.8369954662592
1997-08-28,1015.974641517529
1997-08-29,1005.0738052962788
1997-09-01,985.9774372478707
1997-09-02,967.9957002860501
1997-09-03,976.2470035882744
1997-09-04,972.4597115324175
1997-09-05,997.1775329429962
1997-09-08,1006.7611014611599
1997-09-09,1000.5707934510643
1997-09-10,997.0548279513981
1997-09-11,994.3979641837171
1997-09-12,993.5590996283049
1997-09-15,984.3099946392846
1997-09-16,981.0196787677454
1997-09-17,978.84026583738
1997-09-18,978.3781396997408
1997-09-19,973.8321271026402
1997-09-22,968.2958376630785
1997-09-23,960.7233259893717
1997-09-24,963.4922808978675
1997-09-25,956.485560640766
1997-09-26,946.4810254314067
1997-09-29,934.3501872990488
1997-09-30,944.3311044118238
1997-10-01,927.215643132908
1997-10-02,914.9703423894682
1997-10-03,906.2131333958063
1997-10-06,905.2728313847817
1997-10-07,895.4279061494232
1997-10-08,893.037117722696
1997-10-09,902.8823851595398
1997-10-10,908.7208690132112
1997-10-13,905.9879814798282
1997-10-14,903.570172078844
1997-10-15,890.545873026136
1997-10-16,872.0817961754872
1997-10-17,860.9785965763333
1997-10-20,815.434466325572
1997-10-21,825.6721599300342
1997-10-22,833.8781816709114
1997-10-23,832.8142227761538
1997-10-24,813.3319424220309
1997-10-27,794.721351860208
1997-10-28,752.971021103291
1997-10-29,752.1220117523723
1997-10-30,751.0120086521365
1997-10-31,745.906817453855
1997-11-03,774.3227953937245
1997-11-04,795.650830148576
1997-11-05,803.6489387593467
1997-11-06,806.8130968503752
1997-11-07,788.3185127434125
1997-11-10,784.0807289332207
1997-11-11,779.2118302974781
1997-11-12,774.9835356070067
1997-11-13,766.6568382394495
1997-11-14,762.543165769347
1997-11-17,750.8088837815686
1997-11-18,738.74314184313
1997-11-19,723.0391159455363
1997-11-20,700.2139922168716
1997-11-21,715.3971511152214
1997-11-24,692.2500685703785
1997-11-25,678.0386835554988
1997-11-26,678.1043798685369
1997-11-27,684.8907185430364
1997-11-28,673.305542854103
1997-12-01,649.2249937142648
1997-12-02,646.7617422342867
1997-12-03,650.2643506816858
1997-12-04,667.8509837916067
1997-12-05,670.0258059963826
1997-12-08,661.1968633204789
1997-12-09,640.9971685730305
1997-12-10,639.3819466937881
1997-12-11,612.0531812598773
1997-12-12,602.991190078144
1997-12-15,591.2265723351741
1997-12-16,599.4502137675692
1997-12-17,610.2806797780569
1997-12-18,619.8952929230725
1997-12-19,609.2182454645654
1997-12-22,600.1130004886204
1997-12-23,583.2455947686195
1997-12-24,582.7183584348014
1997-12-25,582.4041331940888
1997-12-26,604.1369556158241
1997-12-29,609.0194198933716
1997-12-30,603.4987917487972
1997-12-31,609.5246309513378
1998-01-01,609.597990769155
1998-01-02,606.1585715715347
1998-01-05,587.51165229621
1998-01-06,575.1036510539071
1998-01-07,562.1653554505508
1998-01-08,550.4902436529319
1998-01-09,545.9192050897067
1998-01-12,528.8128724168341
1998-01-13,538.2523704643911
1998-01-14,562.1900618976615
1998-01-15,563.0469107409002
1998-01-16,564.9300175613755
1998-01-19,578.010914760331
1998-01-20,572.0724921552672
1998-01-21,569.4874886096244
1998-01-22,559.8294024797083
1998-01-23,553.1272689486456
1998-01-26,558.1591452465974
1998-01-27,560.0971487713911
1998-01-28,557.2915580418453
1998-01-29,558.1873291145123
1998-01-30,574.9163571506302
1998-02-02,598.3177025319329
1998-02-03,610.8898647531194
1998-02-04,609.0780015522944
1998-02-05,619.5817253967315
1998-02-06,623.4385014568959
1998-02-09,627.7910405269306
1998-02-10,630.1820615204301
1998-02-11,633.4105484388525
1998-02-12,627.2096898788617
1998-02-13,618.9798761271138
1998-02-16,608.7918542694651
1998-02-17,611.0255063523855
1998-02-18,617.0026043499416
1998-02-19,634.5828345182344
1998-02-20,637.0022735899207
1998-02-23,651.5363488174511
1998-02-24,653.1117390418757
1998-02-25,654.3482343966452
1998-02-26,671.1153189880711
1998-02-27,677.207871708593
1998-03-02,690.8269893033415
1998-03-03,680.7695212162048
1998-03-04,673.234502745672
1998-03-05,654.259077953838
1998-03-06,655.2167295271036
1998-03-09,662.4725875357656
1998-03-10,665.9788812039307
1998-03-11,675.4214660849478
1998-03-12,682.029990151118
1998-03-13,694.5251323839608
1998-03-16,696.9517067534864
1998-03-17,695.3869034908422
1998-03-18,687.5259375966089
1998-03-19,691.5021044679197
1998-03-20,702.8198225038168
1998-03-23,716.8229530982253
1998-03-24,715.634974418261
1998-03-25,725.8475486954704
1998-03-26,724.8894509528101
1998-03-27,729.2160059692892
1998-03-30,718.81834730501
1998-03-31,719.6100153673747
1998-04-01,716.4118257817001
1998-04-02,709.9763311106448
1998-04-03,704.0461144088599
1998-04-06,708.4602178476573
1998-04-07,715.6585771091113
1998-04-08,722.3888145639218
1998-04-09,722.0352233031259
1998-04-10,730.5422532638775
1998-04-13,732.626877939677
1998-04-14,723.8771793519886
1998-04-15,728.6974158496349
1998-04-16,717.7364595796033
1998-04-17,708.9458443359972
1998-04-20,703.0306457959128
1998-04-21,704.995866464099
1998-04-22,706.8342346827392
1998-04-23,698.4609160150961
1998-04-24,697.3666329771681
1998-04-27,682.6927025259123
1998-04-28,680.4986475153864
1998-04-29,674.4792225972733
1998-04-30,677.1965446763223
1998-05-01,677.1061832098475
1998-05-04,676.8653509055899
1998-05-05,674.36913017159
1998-05-06,658.919057285735
1998-05-07,654.5791813604877
1998-05-08,651.4442636277474
1998-05-11,653.7581360487949
1998-05-12,643.4127036445284
1998-05-13,619.5153498922789
1998-05-14,622.0198515894436
1998-05-15,620.478959445942
1998-05-18,615.5729067722884
1998-05-19,618.7972831677027
1998-05-20,634.8788714228272
1998-05-21,635.6956483778596
1998-05-22,637.9737706808789
1998-05-25,635.1259297963394
1998-05-26,621.2536430850025
1998-05-27,609.9967372464927
1998-05-28,602.3030687977013
1998-05-29,592.492088010179
1998-06-01,571.5720288767654
1998-06-02,563.6108733771255
1998-06-03,566.9017608675583
1998-06-04,556.247881223391
1998-06-05,549.4842162366814
1998-06-08,543.696580836215
1998-06-09,541.7830716615433
1998-06-10,521.0509066047529
1998-06-11,516.63808515811
1998-06-12,512.3261608546414
1998-06-15,497.0379094973024
1998-06-16,493.50782252066386
1998-06-17,511.9398929433549
1998-06-18,526.7529740765107
1998-06-19,521.4232506933909
1998-06-22,508.0677691248831
1998-06-23,504.60815429681304
1998-06-24,506.0947830650087
1998-06-25,511.13724831476827
1998-06-26,504.16805414965864
1998-06-29,498.88642016669417
1998-06-30,502.83579383504326
1998-07-01,503.9424594806786
1998-07-02,504.9888013490806
1998-07-03,502.2824785685466
1998-07-06,508.2332546339817
1998-07-07,512.6781542246624
1998-07-08,515.0981994253723
1998-07-09,512.1353783785968
1998-07-10,509.140149833939
1998-07-13,504.6805241581876
1998-07-14,509.16047313086034
1998-07-15,514.461145741501
1998-07-16,525.4360738906458
1998-07-17,530.8268824388589
1998-07-20,533.1766961726314
1998-07-21,530.5518276602564
1998-07-22,525.9117230400523
1998-07-23,518.7592452996699
1998-07-24,522.7007212020402
1998-07-27,518.2374516140565
1998-07-28,516.661985711781
1998-07-29,514.8886105338834
1998-07-30,515.705666156971
1998-07-31,516.6763070803079
1998-08-03,506.56156859208295
1998-08-04,505.262352049652
1998-08-05,500.3868912550544
1998-08-06,491.96875960479684
1998-08-07,491.43645990449534
1998-08-10,482.5522174023189
1998-08-11,477.3222054503071
1998-08-12,476.7420314208661
1998-08-13,476.41899394278437
1998-08-14,478.2280278025663
1998-08-17,469.62415638104216
1998-08-18,464.4499270781401
1998-08-19,476.438094188696
1998-08-20,485.0331103300731
1998-08-21,479.0503901624888
1998-08-24,472.9656466447957
1998-08-25,474.725155364979
1998-08-26,471.9738941810579
1998-08-27,469.63298950457545
1998-08-28,459.0708588854088
1998-08-31,454.9934164889846
1998-09-01,453.60232328169445
1998-09-02,465.7843263146308
1998-09-03,468.2469959864386
1998-09-04,488.8752498116763
1998-09-07,524.3243853835735
1998-09-08,501.7470805949076
1998-09-09,509.21714853301324
1998-09-10,503.873953408729
1998-09-11,494.8718208618507
1998-09-14,502.43628474984337
1998-09-15,501.71377185041814
1998-09-16,511.0123083989714
1998-09-17,511.20918032721823
1998-09-18,513.7305273742737
1998-09-21,506.7625945998965
1998-09-22,509.6016700254987
1998-09-23,507.485255103495
1998-09-24,520.111789798052
1998-09-25,521.312581396376
1998-09-28,521.3891852974219
1998-09-29,519.622210600365
1998-09-30,474.6903897399491
1998-10-01,471.09253422952764
1998-10-02,466.8832282040224
1998-10-05,462.25877808683293
1998-10-06,470.88613240550825
1998-10-07,479.4867964094216
1998-10-08,489.1904456154077
1998-10-09,495.96824369733355
1998-10-12,505.9095568166889
1998-10-13,498.56382660303336
1998-10-14,498.3799698875681
1998-10-15,506.5885706250749
1998-10-16,512.2664905132893
1998-10-19,514.6138123619005
1998-10-20,521.4261823256509
1998-10-21,523.780369762499
1998-10-22,521.939384693544
1998-10-23,519.5724583109243
1998-10-26,521.8412686436675
1998-10-27,516.7013898025282
1998-10-28,516.1371607641436
1998-10-29,518.3369239462912
1998-10-30,517.2234330482406
1998-11-02,523.8387932276837
1998-11-03,522.635625523051
1998-11-04,529.4758526249103
1998-11-05,534.2096906873714
1998-11-06,540.6589262711296
1998-11-09,547.0630002593449
1998-11-10,537.0110609685131
1998-11-11,539.5495805258635
1998-11-12,531.9719094319523
1998-11-13,535.8375877007991
1998-11-16,544.6302267680417
1998-11-17,547.974260214536
1998-11-18,550.291962567302
1998-11-19,557.6974995815864
1998-11-20,566.0816156905338
1998-11-23,579.1431509645282
1998-11-24,584.5243253222116
1998-11-25,587.3085207831887
1998-11-26,587.7163536161592
1998-11-27,585.2173533582989
1998-11-30,587.4209643904296
1998-12-01,581.9678031111819
1998-12-02,582.0030093672813
1998-12-03,583.7674990294555
1998-12-04,592.9586842535274
1998-12-07,624.5988479992501
1998-12-08,624.825809288154
1998-12-09,630.5194002862559
1998-12-10,644.3193939890248
1998-12-11,648.862374703942
1998-12-14,660.9971814145194
1998-12-15,678.1952123995264
1998-12-16,651.8857271711715
1998-12-17,623.5140046466184
1998-12-18,621.8563396479295
1998-12-21,643.8303416553564
1998-12-22,628.980080374432
1998-12-23,624.0207924537548
1998-12-24,626.7799528274536
1998-12-25,628.4934903816594
1998-12-28,623.8833443749918
1998-12-29,621.5779158836165
1998-12-30,628.8950247946314
1998-12-31,629.1285613606101
1999-01-01,629.1285613606101
1999-01-04,647.1085903226535
1999-01-05,652.9697589798542
1999-01-06,668.8419800218969
1999-01-07,684.5663603529277
1999-01-08,683.6047916959162
1999-01-11,698.7673943680986
1999-01-12,692.947520117688
1999-01-13,683.0502000416672
1999-01-14,657.1385570019222
1999-01-15,668.2255654337754
1999-01-18,677.0477600067635
1999-01-19,669.6615672382101
1999-01-20,662.7462805606641
1999-01-21,650.5519485720179
1999-01-22,635.3435430085602
1999-01-25,617.9109152855768
1999-01-26,612.3720268827359
1999-01-27,631.2719950626504
1999-01-28,625.0534369713024
1999-01-29,625.415460268895
1999-02-01,631.1638517941057
1999-02-02,623.2147140937777
1999-02-03,617.3088999072395
1999-02-04,607.3429565464863
1999-02-05,604.7400590677241
1999-02-08,607.5197943081248
1999-02-09,598.0880310726761
1999-02-10,605.159324353806
1999-02-11,609.1716350184415
1999-02-12,622.8805502475142
1999-02-15,626.7901212950161
1999-02-16,630.258524870745
1999-02-17,631.0404618929335
1999-02-18,627.2722428393365
1999-02-19,614.9876986408825
1999-02-22,604.8046642447731
1999-02-23,597.8526598403276
1999-02-24,592.0324388257
1999-02-25,588.824491458841
1999-02-26,597.1070338578147
1999-03-01,618.9179202933211
1999-03-02,620.762445092399
1999-03-03,624.1156664706687
1999-03-04,619.5594015817867
1999-03-05,622.744142569116
1999-03-08,639.3142594756404
1999-03-09,639.1211491760209
1999-03-10,641.2212953707348
1999-03-11,643.9903959690482
1999-03-12,649.7093277673658
1999-03-15,660.222845888519
1999-03-16,662.7070389581858
1999-03-17,663.2051099498434
1999-03-18,660.0161738090776
1999-03-19,673.501432141822
1999-03-22,680.768123548106
1999-03-23,682.8057499353026
1999-03-24,674.0080760234705
1999-03-25,676.0290585298421
1999-03-26,672.6091117588599
1999-03-29,667.1456477749321
1999-03-30,672.713282384191
1999-03-31,677.743420803552
1999-04-01,684.442100390282
1999-04-02,689.8427117334609
1999-04-05,677.3943788322814
1999-04-06,686.400686681622
1999-04-07,687.2882813165426
1999-04-08,690.3573441610816
1999-04-09,692.3645710552217
1999-04-12,693.3395581016847
1999-04-13,693.3711045674341
1999-04-14,696.0094037266482
1999-04-15,706.5970551943428
1999-04-16,717.8762842357715
1999-04-19,728.631276631493
1999-04-20,739.6614855555122
1999-04-21,736.8412791187443
1999-04-22,732.8323758157843
1999-04-23,736.112082525492
1999-04-26,744.4071786783719
1999-04-27,750.8629789329847
1999-04-28,757.4278779212437
1999-04-29,753.2965298611181
1999-04-30,765.023356526764
1999-05-03,776.710717234694
1999-05-04,794.3296032401248
1999-05-05,797.5204064623001
1999-05-06,805.4657693900484
1999-05-07,809.3967395488075
1999-05-10,826.49443488201
1999-05-11,811.2942772088683
1999-05-12,795.1185618991734
1999-05-13,779.6134537772778
1999-05-14,775.9816412178649
1999-05-17,755.4885548087711
1999-05-18,761.7347628917007
1999-05-19,767.2085075570611
1999-05-20,750.7843214494936
1999-05-21,747.6311577843143
1999-05-24,747.6893189006853
1999-05-25,752.8456657052704
1999-05-26,755.5899845262435
1999-05-27,753.6189293903053
1999-05-28,747.9333650262149
1999-05-31,748.4192167042538
1999-06-01,742.0162912305581
1999-06-02,752.2120898067825
1999-06-03,755.4230623869028
1999-06-04,760.7246183419292
1999-06-07,770.8356822452304
1999-06-08,790.8282854784854
1999-06-09,782.0194851749815
1999-06-10,793.9961088802639
1999-06-11,794.8008490880959
1999-06-14,788.9524359261547
1999-06-15,772.181336671375
1999-06-16,775.5357354937923
1999-06-17,781.4929834863866
1999-06-18,782.0038948293616
1999-06-21,796.1758151198467
1999-06-22,810.863003637776
1999-06-23,810.5824636545185
1999-06-24,811.4285780346078
1999-06-25,806.9267074200918
1999-06-28,810.7911477654905
1999-06-29,812.2808960847906
1999-06-30,807.7633223880092
1999-07-01,810.9300810917421
1999-07-02,826.3684880726647
1999-07-05,852.2464173893354
1999-07-06,853.8311465390284
1999-07-07,850.1249355558263
1999-07-08,851.9275722443748
1999-07-09,857.938592113622
1999-07-12,862.338051760026
1999-07-13,848.5002223884882
1999-07-14,831.4718871015468
1999-07-15,831.5440833842725
1999-07-16,825.9702073305373
1999-07-19,828.8800938146745
1999-07-20,833.5227777013558
1999-07-21,825.1067743710682
1999-07-22,822.4828666933181
1999-07-23,800.6556222929429
1999-07-26,772.5885310829626
1999-07-27,777.7103309814073
1999-07-28,793.3914225580289
1999-07-29,799.0927314477035
1999-07-30,791.1732849501705
1999-08-02,788.8528198127416
1999-08-03,795.2378801084641
1999-08-04,798.7940995803192
1999-08-05,779.5742758803282
1999-08-06,780.8973558597199
1999-08-09,787.2388484600265
1999-08-10,783.6066059380605
1999-08-11,769.4404209686994
1999-08-12,778.8289226842538
1999-08-13,774.5919682812574
1999-08-16,784.8410980596699
1999-08-17,776.3129453436136
1999-08-18,777.8130312840299
1999-08-19,784.8581900779415
1999-08-20,796.2697120134194
1999-08-23,816.1799433852241
1999-08-24,812.6499807778223
1999-08-25,814.9969136506147
1999-08-26,814.668919986536
1999-08-27,810.1275663657281
1999-08-30,803.6846534612492
1999-08-31,800.7685395376969
1999-09-01,787.1516009490969
1999-09-02,775.5580768286478
1999-09-03,768.812220784423
1999-09-06,770.6496815679254
1999-09-07,770.0283187650141
1999-09-08,761.4309430461542
1999-09-09,770.7015593982522
1999-09-10,787.1194832669987
1999-09-13,798.9316363490772
1999-09-14,797.5104154168878
1999-09-15,790.6925766806344
1999-09-16,776.641388913152
1999-09-17,775.7550374751359
1999-09-20,780.5786701395302
1999-09-21,778.8453210075492
1999-09-22,776.7376316238528
1999-09-23,773.7515998591147
1999-09-24,771.4803551170462
1999-09-27,758.1998356211509
1999-09-28,752.3167847220413
1999-09-29,754.4508205865247
1999-09-30,749.9242418469215
1999-10-01,748.7022601150003
1999-10-04,746.6372085282105
1999-10-05,738.3756346927169
1999-10-06,750.8383372003331
1999-10-07,768.59249972006
1999-10-08,770.8602185960762
1999-10-11,775.2677091971516
1999-10-12,786.1367001718472
1999-10-13,782.5187213546617
1999-10-14,785.4003222333588
1999-10-15,776.785528139139
1999-10-18,766.7784322136187
1999-10-19,765.1491678377497
1999-10-20,777.1106726539997
1999-10-21,776.4139410334171
1999-10-22,774.3481967906516
1999-10-25,760.0309198839946
1999-10-26,760.2224394790318
1999-10-27,756.0262740287665
1999-10-28,753.8823342624688
1999-10-29,751.7569967214231
1999-11-01,752.4659405273356
1999-11-02,765.2947312425227
1999-11-03,757.1739344085391
1999-11-04,765.5455478588821
1999-11-05,776.6554407405525
1999-11-08,778.3648672160803
1999-11-09,791.2991048236748
1999-11-10,795.8580672251454
1999-11-11,807.1466236321661
1999-11-12,814.9669704938159
1999-11-15,819.8449471083707
1999-11-16,825.9651373803898
1999-11-17,809.8631445372108
1999-11-18,802.9638454597501
1999-11-19,803.7128906163933
1999-11-22,809.7346371347514
1999-11-23,805.7015672963822
1999-11-24,798.0828694443851
1999-11-25,797.7094863489058
1999-11-26,777.5049314127957
1999-11-29,781.8908908415336
1999-11-30,791.4854482386751
1999-12-01,787.7125602885012
1999-12-02,782.2129590902525
1999-12-03,792.5102124645061
1999-12-06,803.2350395674277
1999-12-07,799.8857222481086
1999-12-08,801.2388172119626
1999-12-09,810.6554229652631
1999-12-10,820.5194239784851
1999-12-13,833.864455875633
1999-12-14,842.337181521824
1999-12-15,827.0993441365979
1999-12-16,832.4437236364574
1999-12-17,828.1725656986907
1999-12-20,840.2791434230393
1999-12-21,831.8091691358244
1999-12-22,840.26271315706
1999-12-23,836.9953965609687
1999-12-24,830.2609638679204
1999-12-27,828.6615038670607
1999-12-28,827.0707948028733
1999-12-29,829.0834231021075
1999-12-30,835.0908404913598
1999-12-31,835.0415816566227
2000-01-03,853.1397393835139
2000-01-04,886.0740373725644
2000-01-05,862.3283481204253
2000-01-06,854.2849094099616
2000-01-07,850.5528743581486
2000-01-10,865.787865572471
2000-01-11,851.7117326078064
2000-01-12,852.930374585304
2000-01-13,851.5845411555841
2000-01-14,847.9845839260453
2000-01-17,863.2488481792639
2000-01-18,860.5772291995962
2000-01-19,847.072435918521
2000-01-20,845.3229614484704
2000-01-21,852.5580582759952
2000-01-24,857.4659028160416
2000-01-25,849.0233139728614
2000-01-26,852.2156244055531
2000-01-27,866.3039382945689
2000-01-28,876.7588593814563
2000-01-31,878.0839146259781
2000-02-01,891.0013805992307
2000-02-02,895.5534559566826
2000-02-03,902.7207292261539
2000-02-04,906.3253451571208
2000-02-07,911.0659760785163
2000-02-08,906.5110707066825
2000-02-09,913.7256198779394
2000-02-10,916.9825045970136
2000-02-11,921.2560520670187
2000-02-14,903.6013885805311
2000-02-15,892.1383305363456
2000-02-16,897.1113385457398
2000-02-17,910.4831498591075
2000-02-18,915.119908492132
2000-02-21,916.9569276432695
2000-02-22,910.2553113419187
2000-02-23,904.4148051965137
2000-02-24,899.2496415672748
2000-02-25,894.1287556956853
2000-02-28,887.2371724028834
2000-02-29,867.2330220202643
2000-03-01,882.0096292584424
2000-03-02,888.9037789758626
2000-03-03,875.1921734078727
2000-03-06,888.0864508092285
2000-03-07,881.5416633666406
2000-03-08,882.983044440749
2000-03-09,894.707841054723
2000-03-10,892.3690344054404
2000-03-13,873.4796191001111
2000-03-14,858.9347601382871
2000-03-15,848.4536737583065
2000-03-16,827.9343927999524
2000-03-17,828.3161248058559
2000-03-20,817.5630525745131
2000-03-21,828.158878169053
2000-03-22,848.1079288217882
2000-03-23,853.6339598359089
2000-03-24,853.6583078084522
2000-03-27,867.8029109121206
2000-03-28,871.0208389722176
2000-03-29,867.2061848513638
2000-03-30,853.2489914186613
2000-03-31,848.0243958782074
2000-04-03,829.351124978571
2000-04-04,813.306920969878
2000-04-05,813.531112513186
2000-04-06,805.4819065072279
2000-04-07,822.0819460473435
2000-04-10,848.8116339715659
2000-04-11,844.3080292808156
2000-04-12,847.1100056349308
2000-04-13,831.9746390530164
2000-04-14,821.200978245526
2000-04-17,765.0197835358175
2000-04-18,778.2144241964484
2000-04-19,775.9504051204979
2000-04-20,770.7459332132869
2000-04-21,779.5879123312362
2000-04-24,763.205583428752
2000-04-25,755.3201805876581
2000-04-26,745.260885513788
2000-04-27,730.1491120617152
2000-04-28,741.0490444088097
2000-05-01,740.0741747790325
2000-05-02,729.576271375304
2000-05-03,721.9956233842455
2000-05-04,725.8345875665732
2000-05-05,742.930336213987
2000-05-08,735.4182477476464
2000-05-09,734.5441087862071
2000-05-10,728.6106906062312
2000-05-11,714.6803143319885
2000-05-12,712.7167950512394
2000-05-15,698.3434222824804
2000-05-16,700.7859827911993
2000-05-17,700.336036382653
2000-05-18,686.8941590422309
2000-05-19,687.8839768523856
2000-05-22,663.5253041163385
2000-05-23,649.7021588139523
2000-05-24,641.871713676356
2000-05-25,650.7404079200323
2000-05-26,638.569413245458
2000-05-29,644.4228454391841
2000-05-30,654.7877881405475
2000-05-31,676.1681517595305
2000-06-01,672.3703428530529
2000-06-02,679.3496412934447
2000-06-05,688.6039727257182
2000-06-06,685.5482728708257
