Date,EM EUROPE & MIDDLE EAST SMALL GROWTH
2008-07-24,785.0204490813223
2008-07-25,782.2982834614957
2008-07-28,780.217342968561
2008-07-29,781.9642989813602
2008-07-30,793.5848511647287
2008-07-31,804.4507255098373
2008-08-01,803.498747019732
2008-08-04,799.9487463969931
2008-08-05,794.4393723252875
2008-08-06,790.4911626276064
2008-08-07,790.6514021195416
2008-08-08,775.3540423648393
2008-08-11,783.0234643003982
2008-08-12,783.1303622678316
2008-08-13,771.6007859853992
2008-08-14,776.8721337039796
2008-08-15,774.7489403656907
2008-08-18,771.3625165664582
2008-08-19,756.926495200261
2008-08-20,757.8594705459451
2008-08-21,760.9255109881893
2008-08-22,766.9253776503757
2008-08-25,765.5356933418351
2008-08-26,754.1400591403292
2008-08-27,753.1839113173488
2008-08-28,755.507984886192
2008-08-29,757.411992974718
2008-09-01,748.4598500539234
2008-09-02,756.6900425253017
2008-09-03,745.9563525292368
2008-09-04,737.3673954282526
2008-09-05,718.2255108318666
2008-09-08,723.8709973457102
2008-09-09,712.7869882624686
2008-09-10,701.7168852588245
2008-09-11,679.7078517740665
2008-09-12,686.2745475225761
2008-09-15,654.6018319124205
2008-09-16,622.6214663687351
2008-09-17,610.7706777487701
2008-09-18,605.0152916443719
2008-09-19,641.3535466372552
2008-09-22,655.9510984667678
2008-09-23,645.7762457445571
2008-09-24,642.360548837171
2008-09-25,654.6019347966268
2008-09-26,651.3914127969675
2008-09-29,622.3957436171107
2008-09-30,613.2826151403007
2008-10-01,612.3059643638917
2008-10-02,591.1250380176265
2008-10-03,584.6503339058952
2008-10-06,525.644373251991
2008-10-07,524.7348725839726
2008-10-08,500.8679045102294
2008-10-09,497.7130571656994
2008-10-10,466.38412012231015
2008-10-13,472.92818435182176
2008-10-14,489.66387684295444
2008-10-15,460.86314375889884
2008-10-16,435.3856862428509
2008-10-17,429.9376310504645
2008-10-20,427.2545728851603
2008-10-21,414.51241588317976
2008-10-22,390.49241034861166
2008-10-23,379.5264846561887
2008-10-24,364.7405072
2008-10-27,349.48300454
2008-10-28,361.06779628
2008-10-29,377.85923332
2008-10-30,385.06856764209215
2008-10-31,391.20539417957025
2008-11-03,398.48629700571183
2008-11-04,418.7603785711977
2008-11-05,413.9960979586455
2008-11-06,390.46728110812796
2008-11-07,389.33114003483166
2008-11-10,393.02799096783707
2008-11-11,365.411750559998
2008-11-12,348.8292131186559
2008-11-13,339.3883641940527
2008-11-14,345.8752855442547
2008-11-17,333.54847488649364
2008-11-18,329.1403798653906
2008-11-19,323.5713639513071
2008-11-20,305.8199151552902
2008-11-21,306.9855482534519
2008-11-24,325.9617043116358
2008-11-25,336.7435172275067
2008-11-26,330.1430160707475
2008-11-27,340.4838410736907
2008-11-28,338.7419661400896
2008-12-01,321.03723952359996
2008-12-02,326.89373872712684
2008-12-03,325.3136088777395
2008-12-04,332.3261684715327
2008-12-05,329.5115821668553
2008-12-08,344.7205010881601
2008-12-09,342.6088120200688
2008-12-10,342.5230921319732
2008-12-11,342.10282815523124
2008-12-12,340.92210052645805
2008-12-15,337.6863265954009
2008-12-16,339.743546797952
2008-12-17,345.0154886059162
2008-12-18,347.3177959830507
2008-12-19,337.0360574144131
2008-12-22,328.967450540409
2008-12-23,327.3557264403659
2008-12-24,324.82898433361873
2008-12-25,324.78578428491466
2008-12-26,326.3805680329238
2008-12-29,322.75775046747646
2008-12-30,324.56144737243153
2008-12-31,325.08041941126635
2009-01-01,332.87692846466246
2009-01-02,339.9136533244617
2009-01-05,340.3256685189483
2009-01-06,353.3916303256293
2009-01-07,347.96442455911375
2009-01-08,337.74101345237904
2009-01-09,337.5427524263483
2009-01-12,335.49756041735185
2009-01-13,332.84701823387076
2009-01-14,321.7472151177985
2009-01-15,320.8390910811277
2009-01-16,325.7601922170056
2009-01-19,322.5903111373395
2009-01-20,317.0494830346586
2009-01-21,316.51413252485395
2009-01-22,311.60955380572335
2009-01-23,307.62182346628066
2009-01-26,319.9040765827454
2009-01-27,317.29090172332434
2009-01-28,324.04127467475234
2009-01-29,316.64490754958837
2009-01-30,311.16198999153255
2009-02-02,303.7067639272939
2009-02-03,304.2141814481177
2009-02-04,307.2285849841363
2009-02-05,307.3478646874843
2009-02-06,315.15521675357996
2009-02-09,322.20104122674536
2009-02-10,320.7438036008104
2009-02-11,312.622236306311
2009-02-12,307.5049675879445
2009-02-13,310.9373901472564
2009-02-16,302.99114841851764
2009-02-17,289.76441720055226
2009-02-18,287.7936167918473
2009-02-19,292.8970076963978
2009-02-20,287.2225047220831
2009-02-23,284.6957854041086
2009-02-24,281.5981138291436
2009-02-25,281.18028055618356
2009-02-26,284.08214317982566
2009-02-27,281.0738263872495
2009-03-02,272.7951871269267
2009-03-03,273.50667850141826
2009-03-04,280.09689269910535
2009-03-05,270.9961358807393
2009-03-06,273.82488497604504
2009-03-09,271.1746095505725
2009-03-10,277.93015594675165
2009-03-11,282.2973817897004
2009-03-12,286.03062111673796
2009-03-13,287.72441364784504
2009-03-16,293.96720442096097
2009-03-17,290.83001718673944
2009-03-18,291.5182398456599
2009-03-19,301.4051796370617
2009-03-20,302.9440013948563
2009-03-23,315.53401362597486
2009-03-24,313.5970771151048
2009-03-25,318.7720916299828
2009-03-26,320.68348707165313
2009-03-27,315.49367424000127
2009-03-30,303.7759129444796
2009-03-31,315.413617649988
2009-04-01,322.48076582520486
2009-04-02,339.207082816938
2009-04-03,340.97467370144386
2009-04-06,347.06897476083196
2009-04-07,342.8130462406043
2009-04-08,348.15606227257393
2009-04-09,360.4275046307389
2009-04-10,363.31933049400556
2009-04-13,366.88460198904403
2009-04-14,371.8503340640783
2009-04-15,369.4281426449407
2009-04-16,375.27624320856233
2009-04-17,373.0251211213538
2009-04-20,352.433948224858
2009-04-21,354.10172870233805
2009-04-22,361.85636114134917
2009-04-23,364.8918271246584
2009-04-24,374.214904347572
2009-04-27,370.9236700003791
2009-04-28,371.38428414495365
2009-04-29,385.85806956769966
2009-04-30,392.75296276271
2009-05-01,393.9330590109983
2009-05-04,403.91603802726604
2009-05-05,408.61085610077384
2009-05-06,414.21879340081756
2009-05-07,411.98955733152485
2009-05-08,418.99329679484543
2009-05-11,419.0683530017705
2009-05-12,426.73783590509
2009-05-13,416.539011415473
2009-05-14,416.05133989212345
2009-05-15,419.3822411086586
2009-05-18,426.7680000482428
2009-05-19,436.4330384711738
2009-05-20,451.40808100824785
2009-05-21,439.91240676551314
2009-05-22,444.5566688224076
2009-05-25,446.6633956805616
2009-05-26,441.51964447388497
2009-05-27,446.40930047940225
2009-05-28,444.91657485388237
2009-05-29,452.48266272908666
2009-06-01,474.97892430607
2009-06-02,482.35235737320187
2009-06-03,472.56823340750185
2009-06-04,473.8468967060959
2009-06-05,477.09251976312595
2009-06-08,473.72426766852203
2009-06-09,487.26093220102337
2009-06-10,496.6902573346277
2009-06-11,501.7893047409648
2009-06-12,502.84666634857615
2009-06-15,492.3281581878769
2009-06-16,498.8251316014353
2009-06-17,487.7431252800043
2009-06-18,489.70578594378
2009-06-19,489.8685761268439
2009-06-22,476.18214551855914
2009-06-23,475.28580320948504
2009-06-24,489.9039083920218
2009-06-25,482.2598584329594
2009-06-26,488.85021209782064
2009-06-29,494.5513512771817
2009-06-30,493.12744846663855
2009-07-01,505.4395316735241
2009-07-02,497.12893652053134
2009-07-03,498.392352261596
2009-07-06,486.1161360326335
2009-07-07,494.04172053833315
2009-07-08,482.85882040745173
2009-07-09,481.9419913239275
2009-07-10,471.99714074878267
2009-07-13,475.74464555063093
2009-07-14,487.0529229212904
2009-07-15,502.62528436183334
2009-07-16,504.6405999878136
2009-07-17,503.6560349462506
2009-07-20,519.0990836518862
2009-07-21,524.5001848397261
2009-07-22,522.8438424324748
2009-07-23,536.2995091085241
2009-07-24,540.8435225770584
2009-07-27,551.1514857357062
2009-07-28,551.5213199590867
2009-07-29,547.9119978466227
2009-07-30,562.091778109567
2009-07-31,566.113726477898
2009-08-03,589.9064064039427
2009-08-04,587.1756105905405
2009-08-05,579.7408976687674
2009-08-06,582.1911490541984
2009-08-07,585.6736196008532
2009-08-10,587.5096837988335
2009-08-11,576.8271291809107
2009-08-12,580.3876203874156
2009-08-13,598.5471793195409
2009-08-14,596.9224710774525
2009-08-17,567.8496817159312
2009-08-18,576.5991049510698
2009-08-19,583.5246494325112
2009-08-20,599.4910999397848
2009-08-21,607.4629086237311
2009-08-24,619.4461553285511
2009-08-25,625.66067934104
2009-08-26,616.1442965500786
2009-08-27,616.1725399452666
2009-08-28,625.5189538707723
2009-08-31,616.7529116680661
2009-09-01,614.2440277078772
2009-09-02,594.4821445357733
2009-09-03,600.2082234692298
2009-09-04,605.4121550559978
2009-09-07,613.1741245024979
2009-09-08,614.8162753617659
2009-09-09,614.1698284411665
2009-09-10,610.3666260920631
2009-09-11,618.9407103072946
2009-09-14,610.5126554350522
2009-09-15,617.0826899768318
2009-09-16,634.172462890542
2009-09-17,639.7467402937401
2009-09-18,646.0813797093047
2009-09-21,636.0971522200022
2009-09-22,649.9665048721699
2009-09-23,648.4938370851193
2009-09-24,641.950265017321
2009-09-25,636.995468041418
2009-09-28,638.1321900646367
2009-09-29,640.783489889296
2009-09-30,634.7623797059834
2009-10-01,634.1405284637475
2009-10-02,624.6882219879662
2009-10-05,633.235927398933
2009-10-06,649.1471986729906
2009-10-07,643.4104844040459
2009-10-08,648.561317938934
2009-10-09,648.7762254931139
2009-10-12,667.4234142217913
2009-10-13,663.7450302425103
2009-10-14,672.0965371510496
2009-10-15,668.0845542976067
2009-10-16,657.934221350224
2009-10-19,669.7073417494697
2009-10-20,676.9586745568697
2009-10-21,675.7887488440566
2009-10-22,673.9442587205243
2009-10-23,679.2655912057023
2009-10-26,684.5610198031662
2009-10-27,671.7439406490205
2009-10-28,650.1738487695307
2009-10-29,656.4331584856556
2009-10-30,646.8323867639996
2009-11-02,640.3005506365084
2009-11-03,622.2765752489187
2009-11-04,638.3678492932057
2009-11-05,647.7373959940496
2009-11-06,647.0968604156511
2009-11-09,669.9949282863622
2009-11-10,674.0630197299548
2009-11-11,681.4607823854438
2009-11-12,678.421090903129
2009-11-13,677.9432323817077
2009-11-16,691.5859534033269
2009-11-17,685.0659151738643
2009-11-18,678.6697475966994
2009-11-19,663.7342672571684
2009-11-20,655.3501985687236
2009-11-23,666.4001047998213
2009-11-24,660.7261025144497
2009-11-25,660.0457527238808
2009-11-26,639.7031815021178
2009-11-27,639.1252700023837
2009-11-30,637.8104201858412
2009-12-01,655.4704459529163
2009-12-02,665.2580058995138
2009-12-03,672.8727875207336
2009-12-04,676.18877596667
2009-12-07,668.1391704331812
2009-12-08,652.487333095986
2009-12-09,651.3201217591134
2009-12-10,658.0542135090221
2009-12-11,660.9499382741354
2009-12-14,664.275998827552
2009-12-15,662.5391364698671
2009-12-16,668.5254219855286
2009-12-17,657.6204388822788
2009-12-18,656.5557164660961
2009-12-21,666.8795813086829
2009-12-22,669.0406602178895
2009-12-23,677.1964582711753
2009-12-24,682.3897107676102
2009-12-25,683.0217845998862
2009-12-28,683.5640616280797
2009-12-29,684.5036603520736
2009-12-30,681.5403668144712
2009-12-31,689.3132947560814
2010-01-01,689.3132947560814
2010-01-04,714.700645469314
2010-01-05,721.6605524479832
2010-01-06,724.3786593024245
2010-01-07,724.7427425540628
2010-01-08,730.7008392104327
2010-01-11,746.9175757127445
2010-01-12,738.1618123246286
2010-01-13,747.6888147472777
2010-01-14,753.6866567007777
2010-01-15,752.0025514553553
2010-01-18,758.6981185403881
2010-01-19,758.5102690250982
2010-01-20,752.005423831853
2010-01-21,747.2301141873038
2010-01-22,733.689478562403
2010-01-25,734.0738905027495
2010-01-26,726.3239987155038
2010-01-27,724.8340351925876
2010-01-28,733.0885999118262
2010-01-29,736.6687823251169
2010-02-01,744.4299932843146
2010-02-02,753.1216403823463
2010-02-03,752.5667912747766
2010-02-04,726.8273792153502
2010-02-05,704.916311146119
2010-02-08,693.4631155594693
2010-02-09,701.540973328318
2010-02-10,705.7767491299862
2010-02-11,711.2845987146296
2010-02-12,711.508847819416
2010-02-15,723.7264994716895
2010-02-16,735.2914522986728
2010-02-17,741.4366227274646
2010-02-18,731.9747598156466
2010-02-19,731.079344592121
2010-02-22,731.6803466042168
2010-02-23,720.9425934032129
2010-02-24,710.8831651533852
2010-02-25,695.7111372715977
2010-02-26,710.1943810209655
2010-03-01,722.2624212116427
2010-03-02,730.8986031909188
2010-03-03,737.9834515497888
2010-03-04,736.8961692642135
2010-03-05,749.8689192364418
2010-03-08,755.0794584747599
2010-03-09,752.1053032597258
2010-03-10,759.7152704725223
2010-03-11,757.7291744935688
2010-03-12,764.119954239315
2010-03-15,759.7987664389888
2010-03-16,770.065649443243
2010-03-17,781.2699409336198
2010-03-18,770.1599248759892
2010-03-19,761.4211264241933
2010-03-22,760.7179174659557
2010-03-23,768.0736604978581
2010-03-24,763.2994903753086
2010-03-25,768.8803099993796
2010-03-26,766.4998459416063
2010-03-29,778.713342588636
2010-03-30,780.801352676839
2010-03-31,781.9839070853352
2010-04-01,791.5941879455584
2010-04-02,795.5889984028437
2010-04-05,802.245536212202
2010-04-06,799.4571596016696
2010-04-07,789.6769348668375
2010-04-08,784.1635599912397
2010-04-09,797.1373298730957
2010-04-12,807.2139510857337
2010-04-13,807.0783790323662
2010-04-14,821.9674954392892
2010-04-15,822.0667895382543
2010-04-16,813.075406535371
2010-04-19,796.9997019180903
2010-04-20,805.5460752396572
2010-04-21,808.6306396934878
2010-04-22,800.6711931474796
2010-04-23,808.795106197897
2010-04-26,821.6883282808682
2010-04-27,809.6185376365121
2010-04-28,791.8923033969514
2010-04-29,802.038294911106
2010-04-30,803.8905363750167
2010-05-03,800.7372978010003
2010-05-04,768.9781487947802
2010-05-05,734.3651827454548
2010-05-06,717.1730668376855
2010-05-07,683.0098726123532
2010-05-10,730.7394210226455
2010-05-11,722.601087827937
2010-05-12,741.7495011996476
2010-05-13,737.4209724230592
2010-05-14,713.6904452034439
2010-05-17,701.5428180340901
2010-05-18,709.1447228515291
2010-05-19,687.1016511467235
2010-05-20,655.3901914429716
2010-05-21,660.1963193515899
2010-05-24,664.7565750343643
2010-05-25,631.4740729826743
2010-05-26,660.148365299494
2010-05-27,678.7004197313634
2010-05-28,683.4446067005099
2010-05-31,678.7537005301815
2010-06-01,676.0582053456018
2010-06-02,678.3784122583345
2010-06-03,683.2526426264156
2010-06-04,659.6136781723039
2010-06-07,649.1548741132162
2010-06-08,644.3546846565247
2010-06-09,656.5948476273778
2010-06-10,662.7837327603223
2010-06-11,662.5184831322603
2010-06-14,670.2589023656191
2010-06-15,679.2611628852343
2010-06-16,680.0092438606067
2010-06-17,682.0255646510377
2010-06-18,687.7784112688618
2010-06-21,693.6347415692668
2010-06-22,685.9989472129276
2010-06-23,675.0084132511356
2010-06-24,672.9359299234917
2010-06-25,668.3532989452249
2010-06-28,673.5575205383985
2010-06-29,651.2614891465722
2010-06-30,653.5739298122359
2010-07-01,645.7697546186362
2010-07-02,657.6850117117796
2010-07-05,659.0484963973229
2010-07-06,677.3048346302517
2010-07-07,674.7155076829048
2010-07-08,682.0653821479314
2010-07-09,682.9437595090674
2010-07-12,686.0083826266948
2010-07-13,693.292106222209
2010-07-14,695.3828506815439
2010-07-15,696.459407083351
2010-07-16,692.3591018901872
2010-07-19,692.6843567208729
2010-07-20,690.9459418162437
2010-07-21,702.9598217731841
2010-07-22,713.5223490365008
2010-07-23,707.4643648614381
2010-07-26,717.5985567805392
2010-07-27,722.1251468924326
2010-07-28,724.6359915514568
2010-07-29,728.4609774889844
2010-07-30,722.9355450650443
2010-08-02,743.0977639453064
2010-08-03,742.4947072635449
2010-08-04,740.6086145124463
2010-08-05,739.9582384717862
2010-08-06,749.6527167416839
2010-08-09,750.5986341212976
2010-08-10,737.734705488098
2010-08-11,717.5407416914901
2010-08-12,719.5298190487565
2010-08-13,721.1140641819903
2010-08-16,727.3173178582924
2010-08-17,735.1693410956901
2010-08-18,736.6868356508718
2010-08-19,732.8656520789918
2010-08-20,723.6189512898887
2010-08-23,722.7303137691576
2010-08-24,715.4172039861261
2010-08-25,711.813419211971
2010-08-26,724.850945613276
2010-08-27,729.6864364629861
2010-08-30,731.9196116314663
2010-08-31,733.0752987598842
2010-09-01,745.5707720059818
2010-09-02,748.5102035915481
2010-09-03,754.0327574034995
2010-09-06,757.3980344612376
2010-09-07,746.765440806085
2010-09-08,748.3306928009554
2010-09-09,753.0264073283176
2010-09-10,754.147190073994
2010-09-13,770.0478578935957
2010-09-14,776.3562579048156
2010-09-15,777.759208801812
2010-09-16,776.449491712051
2010-09-17,778.9564110209946
2010-09-20,785.6927452861678
2010-09-21,787.767447884258
2010-09-22,795.2518677332941
2010-09-23,789.517870014658
2010-09-24,805.5265008010323
2010-09-27,809.0843868719263
2010-09-28,810.9617234741883
2010-09-29,816.0925743981668
2010-09-30,826.1304164012103
2010-10-01,830.9253584633909
2010-10-04,827.6779006811407
2010-10-05,842.8871458253709
2010-10-06,859.0952218027068
2010-10-07,853.0985768491479
2010-10-08,854.8746588543738
2010-10-11,864.8697397228511
2010-10-12,861.1655289986613
2010-10-13,877.5622711628772
2010-10-14,875.9428477377878
2010-10-15,874.6739093940979
2010-10-18,873.0404511873814
2010-10-19,854.6087809308968
2010-10-20,862.9420630649252
2010-10-21,869.1692804524596
2010-10-22,866.7608202231605
2010-10-25,881.3429943222174
2010-10-26,877.130817506428
2010-10-27,855.5933767985915
2010-10-28,864.9298547039119
2010-10-29,867.5324929569946
2010-11-01,870.2148782542706
2010-11-02,872.4078222659992
2010-11-03,875.5242998648683
2010-11-04,895.0511175300007
2010-11-05,888.8073406144831
2010-11-08,884.0133242080877
2010-11-09,895.051612113533
2010-11-10,881.2047642488969
2010-11-11,875.5310604176174
2010-11-12,873.8626125316075
2010-11-15,869.830253439849
2010-11-16,857.4767665759874
2010-11-17,858.5222719144308
2010-11-18,866.8308741815498
2010-11-19,866.2505489677689
2010-11-22,863.8478273006492
2010-11-23,838.6356548101178
2010-11-24,843.1584962383769
2010-11-25,845.1730109817739
2010-11-26,826.0829688682118
2010-11-29,806.7894815205386
2010-11-30,812.1649056717565
2010-12-01,831.4658183895424
2010-12-02,843.0357203434031
2010-12-03,855.9785523975921
2010-12-06,858.685394398155
2010-12-07,867.2212805382782
2010-12-08,859.4187329166705
2010-12-09,849.98400065592
2010-12-10,850.9382583176516
2010-12-13,869.5482800945475
2010-12-14,867.1120346959705
2010-12-15,870.5889071749002
2010-12-16,862.1536955979218
2010-12-17,851.995674049168
2010-12-20,838.0157184388939
2010-12-21,852.2171925576291
