Date,EM MINIMUM VOLATILITY (GBP)
2001-11-12,901.4607104594958
2001-11-13,909.6559565650199
2001-11-14,920.516946663193
2001-11-15,928.3135533945533
2001-11-16,929.4771786789461
2001-11-19,935.1572223244953
2001-11-20,927.855292826177
2001-11-21,930.2637520594582
2001-11-22,930.7324429095729
2001-11-23,937.8020485880322
2001-11-26,950.4475236433784
2001-11-27,945.7264390237788
2001-11-28,935.3638865539991
2001-11-29,931.0623448603177
2001-11-30,930.2778254310782
2001-12-03,937.909659222439
2001-12-04,943.869985682948
2001-12-05,958.3149652212859
2001-12-06,967.894890010427
2001-12-07,972.847676567116
2001-12-10,969.7099660792861
2001-12-11,965.7776921727092
2001-12-12,974.7951567589182
2001-12-13,964.1994875731197
2001-12-14,963.4516127494805
2001-12-17,966.3182837450796
2001-12-18,961.0119940791606
2001-12-19,954.7565262948024
2001-12-20,957.6704654720734
2001-12-21,951.8599647256465
2001-12-24,958.5637844516895
2001-12-25,965.3174314812322
2001-12-26,966.6057598021977
2001-12-27,968.8982772840313
2001-12-28,972.2203517882745
2001-12-31,982.2515270859572
2002-01-01,983.5087826721392
2002-01-02,993.8850224610915
2002-01-03,1001.9062317145391
2002-01-04,1013.5008602098588
2002-01-07,1017.2144262260083
2002-01-08,1009.9817500347103
2002-01-09,1013.2099047726982
2002-01-10,1002.5046906617692
2002-01-11,999.7028044179705
2002-01-14,997.970577562884
2002-01-15,990.5092606568057
2002-01-16,985.0222896340777
2002-01-17,987.3907531182092
2002-01-18,990.5775905851189
2002-01-21,999.3015951851833
2002-01-22,997.9593083164854
2002-01-23,1002.4353696897106
2002-01-24,1007.2052191283835
2002-01-25,1014.8930918054319
2002-01-28,1014.5208146999427
2002-01-29,1009.3431546151506
2002-01-30,1002.9298693336325
2002-01-31,1015.1389542840191
2002-02-01,1012.3889690519711
2002-02-04,1010.118846212376
2002-02-05,1007.7537311379923
2002-02-06,1014.7156940196899
2002-02-07,1006.9370191213686
2002-02-08,1010.4138254217851
2002-02-11,1003.7450660630652
2002-02-12,1007.5367912282728
2002-02-13,1013.245442251152
2002-02-14,1026.5689367614934
2002-02-15,1025.4561748499082
2002-02-18,1022.3272632003126
2002-02-19,1011.979496985433
2002-02-20,1005.5753476600621
2002-02-21,1004.3137586975972
2002-02-22,1005.3625482040051
2002-02-25,1006.749860228819
2002-02-26,1010.6318428294346
2002-02-27,1025.2239329908152
2002-02-28,1019.9584085106607
2002-03-01,1026.8328518551725
2002-03-04,1044.0598750133006
2002-03-05,1046.1924220173944
2002-03-06,1049.031616200741
2002-03-07,1049.4144655560701
2002-03-08,1047.1733632733083
2002-03-11,1053.7591199705791
2002-03-12,1055.3034391793303
2002-03-13,1055.069021661096
2002-03-14,1057.4243408159823
2002-03-15,1055.7136056889558
2002-03-18,1059.7078655620235
2002-03-19,1062.2289640708875
2002-03-20,1066.2245068103055
2002-03-21,1065.7378815001173
2002-03-22,1074.3400844294708
2002-03-25,1067.0314031912112
2002-03-26,1067.5868813694576
2002-03-27,1070.569341917401
2002-03-28,1073.5606867473036
2002-03-29,1070.233052450118
2002-04-01,1060.9203437379117
2002-04-02,1070.3279746354565
2002-04-03,1072.656584736498
2002-04-04,1072.3757875991146
2002-04-05,1078.3854351194555
2002-04-08,1078.6209522948768
2002-04-09,1071.04159323466
2002-04-10,1070.7523099362193
2002-04-11,1073.8123183633527
2002-04-12,1076.5822494831682
2002-04-15,1080.4308664630287
2002-04-16,1087.0764749650791
2002-04-17,1101.3156138353825
2002-04-18,1103.2021387532843
2002-04-19,1103.4714462311335
2002-04-22,1105.6060595406327
2002-04-23,1100.516020850276
2002-04-24,1097.5108930390836
2002-04-25,1087.030179110885
2002-04-26,1087.904213719919
2002-04-29,1080.4120960020568
2002-04-30,1076.2050986736654
2002-05-01,1077.292990923788
2002-05-02,1079.3591923846411
2002-05-03,1084.4102388033048
2002-05-06,1075.6851828414967
2002-05-07,1076.8512140947932
2002-05-08,1084.226827872401
2002-05-09,1078.7657389098317
2002-05-10,1076.4002039993504
2002-05-13,1077.239758821612
2002-05-14,1081.2056626143474
2002-05-15,1088.8046159591302
2002-05-16,1090.816584461529
2002-05-17,1099.6455212149144
2002-05-20,1088.395697186432
2002-05-21,1075.1613655542637
2002-05-22,1084.9816627003358
2002-05-23,1079.8059212819633
2002-05-24,1090.847978713987
2002-05-27,1091.2093300224565
2002-05-28,1085.1009600320936
2002-05-29,1081.60971327537
2002-05-30,1078.7019010415586
2002-05-31,1063.866495009538
2002-06-03,1070.4223015297448
2002-06-04,1071.257887769524
2002-06-05,1067.85233173831
2002-06-06,1064.7101810192999
2002-06-07,1055.57477441387
2002-06-10,1059.6521239237288
2002-06-11,1055.159239463751
2002-06-12,1053.0076233215018
2002-06-13,1054.2104190145426
2002-06-14,1046.6303311508946
2002-06-17,1045.164093272556
2002-06-18,1045.0615588662365
2002-06-19,1026.6818609027475
2002-06-20,1025.025718216435
2002-06-21,1022.3330017842076
2002-06-24,1016.8171254483299
2002-06-25,1013.4482423460177
2002-06-26,988.2588571551025
2002-06-27,996.5327405064704
2002-06-28,1012.5571868321653
2002-07-01,1009.1533069029133
2002-07-02,1008.2043109508497
2002-07-03,1008.4672918404282
2002-07-04,1017.6322433563839
2002-07-05,1026.419910489633
2002-07-08,1031.6139261182727
2002-07-09,1040.2754730645809
2002-07-10,1037.5123474760887
2002-07-11,1021.7071511033863
2002-07-12,1037.5076580951677
2002-07-15,1034.9867001773682
2002-07-16,1026.8917934449466
2002-07-17,1029.5916912602784
2002-07-18,1032.347556548534
2002-07-19,1022.524653402168
2002-07-22,998.1245080323713
2002-07-23,997.8369716655221
2002-07-24,975.9798293295363
2002-07-25,978.9511835270525
2002-07-26,959.6925018333701
2002-07-29,965.363371790804
2002-07-30,980.9083867832996
2002-07-31,976.3677855158791
2002-08-01,971.3459826552707
2002-08-02,971.7776731903346
2002-08-05,947.810372314352
2002-08-06,944.1477016780111
2002-08-07,955.454438923495
2002-08-08,958.6364504638493
2002-08-09,965.5006751031019
2002-08-12,965.2519682310814
2002-08-13,967.625891953585
2002-08-14,975.0915683530786
2002-08-15,977.5041892119882
2002-08-16,983.3525416261417
2002-08-19,983.0965328650865
2002-08-20,987.6278052511199
2002-08-21,988.8243832604908
2002-08-22,992.4312509661738
2002-08-23,991.2888538143021
2002-08-26,991.1334270475436
2002-08-27,992.4706434213921
2002-08-28,986.3734239580155
2002-08-29,982.9452192406477
2002-08-30,989.8443522395293
2002-09-02,986.5808177734081
2002-09-03,975.3110785271817
2002-09-04,968.8458941700708
2002-09-05,965.6046229490785
2002-09-06,962.8449458431263
2002-09-09,966.7788004848256
2002-09-10,976.9517564523934
2002-09-11,979.9468513190011
2002-09-12,980.592666547655
2002-09-13,969.1250030001423
2002-09-16,955.6551565187406
2002-09-17,967.9014349324437
2002-09-18,952.1085626097421
2002-09-19,950.3194505971651
2002-09-20,943.7086377773636
2002-09-23,927.2477618562798
2002-09-24,920.4078652275451
2002-09-25,915.1855234046986
2002-09-26,921.7339901533207
2002-09-27,920.6001234334901
2002-09-30,911.8090177922239
2002-10-01,916.8018145504539
2002-10-02,916.1012067050616
2002-10-03,913.0264143673431
2002-10-04,909.07340970615
2002-10-07,892.136995474406
2002-10-08,891.6761228674126
2002-10-09,883.4757035566853
2002-10-10,874.606614853063
2002-10-11,876.6607336612218
2002-10-14,882.7530276979071
2002-10-15,897.9171478387206
2002-10-16,900.6413962169361
2002-10-17,909.486073143899
2002-10-18,921.7597816734924
2002-10-21,920.6194539314014
2002-10-22,914.5771369375019
2002-10-23,930.82141229009
2002-10-24,927.6606765936712
2002-10-25,926.4604877212792
2002-10-28,929.9820988934478
2002-10-29,925.0382493488356
2002-10-30,925.4915672984074
2002-10-31,933.0255739923085
2002-11-01,930.0977728105481
2002-11-04,941.4471181412483
2002-11-05,939.4315733992884
2002-11-06,949.6196850829621
2002-11-07,951.7876250094693
2002-11-08,954.5343348845189
2002-11-11,946.6727620635971
2002-11-12,944.7029052587822
2002-11-13,944.3969174755993
2002-11-14,948.5128909334678
2002-11-15,958.4204757256562
2002-11-18,960.5953174473553
2002-11-19,956.7309231583158
2002-11-20,954.8272237712266
2002-11-21,961.4376088892072
2002-11-22,964.6683854147122
2002-11-25,969.6418349192404
2002-11-26,967.1655423597783
2002-11-27,969.6212862422128
2002-11-28,972.6789672829073
2002-11-29,977.7498914822044
2002-12-02,983.6153052950859
2002-12-03,986.1377858825695
2002-12-04,978.6996682254527
2002-12-05,981.351652121635
2002-12-06,980.9406663968049
2002-12-09,986.7494275239353
2002-12-10,984.2701278428714
2002-12-11,982.3751792425192
2002-12-12,990.3653234607535
2002-12-13,991.9763066692203
2002-12-16,992.9590424026958
2002-12-17,997.8516329640147
2002-12-18,994.0085184580909
2002-12-19,994.1086054268981
2002-12-20,997.773453565337
2002-12-23,992.3459804982277
2002-12-24,987.0317506459676
2002-12-25,985.1062983769526
2002-12-26,990.3165158558103
2002-12-27,986.7649229699979
2002-12-30,976.7394676263768
2002-12-31,977.5452320482273
2003-01-01,977.0901973521021
2003-01-02,977.4751065420868
2003-01-03,988.5950236553497
2003-01-06,996.2202538950767
2003-01-07,991.1745720731888
2003-01-08,992.24080782415
2003-01-09,991.3616722204215
2003-01-10,995.6323658319913
2003-01-13,1004.7357325304173
2003-01-14,1007.4105826806198
2003-01-15,1012.0480683654083
2003-01-16,1006.4083616741794
2003-01-17,1001.142445649729
2003-01-20,999.0467039440961
2003-01-21,991.2168247941728
2003-01-22,986.3560559670035
2003-01-23,990.0750312634939
2003-01-24,983.6382803795432
2003-01-27,973.3362931308822
2003-01-28,975.4562148707402
2003-01-29,974.5731128948038
2003-01-30,973.9313749223487
2003-01-31,975.7165147495991
2003-02-03,977.1322769950807
2003-02-04,977.6084983257211
2003-02-05,978.2628891164137
2003-02-06,968.4053299935485
2003-02-07,959.0005551649926
2003-02-10,953.3624513923913
2003-02-11,953.1558787188698
2003-02-12,955.5796594254938
2003-02-13,946.678833102676
2003-02-14,945.7880925742453
2003-02-17,964.8905810909699
2003-02-18,965.4447394755592
2003-02-19,961.8228820355843
2003-02-20,964.0562111277062
2003-02-21,965.1225967376798
2003-02-24,968.956298266808
2003-02-25,957.705059045738
2003-02-26,955.7806744052625
2003-02-27,957.4587511004927
2003-02-28,956.8537181213927
2003-03-03,962.5504716689157
2003-03-04,955.2267059045105
2003-03-05,946.9546341982859
2003-03-06,943.9787997583936
2003-03-07,939.3011025071692
2003-03-10,932.1729910017126
2003-03-11,926.4387034087878
2003-03-12,926.2309077764577
2003-03-13,931.1648399635997
2003-03-14,936.6806905835051
2003-03-17,926.3814097779632
2003-03-18,940.1219955692736
2003-03-19,943.757791505722
2003-03-20,954.2958557749456
2003-03-21,957.5123498753243
2003-03-24,952.869238541342
2003-03-25,950.3105623857512
2003-03-26,953.2004648249547
2003-03-27,952.7350429517782
2003-03-28,953.6920991218171
2003-03-31,945.546872142413
2003-04-01,950.8605721356545
2003-04-02,955.4150438961375
2003-04-03,959.2929272955013
2003-04-04,969.5486092229277
2003-04-07,984.2926260944915
2003-04-08,982.484480219806
2003-04-09,981.1578555671363
2003-04-10,987.8075290414923
2003-04-11,989.2942381450634
2003-04-14,994.8069949942733
2003-04-15,1007.0220354920965
2003-04-16,1015.1856739279937
2003-04-17,1015.0169825626909
2003-04-18,1021.822334447116
2003-04-21,1019.281234382561
2003-04-22,1009.2968480902989
2003-04-23,1010.0271114503498
2003-04-24,1004.3088094902644
2003-04-25,992.6441367928024
2003-04-28,993.3592572658133
2003-04-29,1011.340331892761
2003-04-30,1014.6292970154594
2003-05-01,1016.2332586150034
2003-05-02,1020.0392639394221
2003-05-05,1029.6046889860875
2003-05-06,1033.1890091477799
2003-05-07,1040.2241711090426
2003-05-08,1036.183168850139
2003-05-09,1040.001541807101
2003-05-12,1047.7202493275317
2003-05-13,1046.2941483140878
2003-05-14,1045.3651576021016
2003-05-15,1046.5803642273477
2003-05-16,1042.9126990713369
2003-05-19,1035.706523311284
2003-05-20,1034.7896720118383
2003-05-21,1036.0041409123726
2003-05-22,1040.7105282557707
2003-05-23,1054.375152053088
2003-05-26,1069.1012642748528
2003-05-27,1065.660226441365
2003-05-28,1074.922742151615
2003-05-29,1082.4900057973407
2003-05-30,1081.7522687422916
2003-06-02,1090.1581747186397
2003-06-03,1087.3877618987203
2003-06-04,1087.108694304655
2003-06-05,1095.755825886047
2003-06-06,1099.3168696204561
2003-06-09,1103.4305371718567
2003-06-10,1098.8065179084324
2003-06-11,1104.0696976523304
2003-06-12,1114.6992724643258
2003-06-13,1121.6270618184778
2003-06-16,1128.080106840218
2003-06-17,1139.8582936460818
2003-06-18,1133.9338375760142
2003-06-19,1138.836149038365
2003-06-20,1136.3862384345412
2003-06-23,1128.1599024744196
2003-06-24,1122.5016904289985
2003-06-25,1135.2849769560296
2003-06-26,1134.4585680169935
2003-06-27,1139.2880498078455
2003-06-30,1138.4739021471635
2003-07-01,1149.880862237669
2003-07-02,1162.685852344555
2003-07-03,1168.96103107548
2003-07-04,1171.218253740442
2003-07-07,1183.0819767350995
2003-07-08,1180.4473048604618
2003-07-09,1182.2801220182978
2003-07-10,1176.360085691405
2003-07-11,1178.0030884266912
2003-07-14,1191.1729539303706
2003-07-15,1184.6858225279727
2003-07-16,1181.0563241920017
2003-07-17,1172.393158713948
2003-07-18,1168.7572594779422
2003-07-21,1166.9236132480914
2003-07-22,1168.6172587413655
2003-07-23,1172.5973571645056
2003-07-24,1182.05039206368
2003-07-25,1193.077406371133
2003-07-28,1207.1134723419527
2003-07-29,1205.8589173306893
2003-07-30,1200.942389021958
2003-07-31,1202.2562337332577
2003-08-01,1207.461685922494
2003-08-04,1201.3570014652844
2003-08-05,1195.9216921338136
2003-08-06,1191.85371315111
2003-08-07,1198.0289680552314
2003-08-08,1199.0055282839917
2003-08-11,1205.340844593391
2003-08-12,1208.931095256112
2003-08-13,1221.8198363675324
2003-08-14,1229.8012397043708
2003-08-15,1230.0748731693654
2003-08-18,1237.3683982867954
2003-08-19,1237.9337787027212
2003-08-20,1241.2228050088652
2003-08-21,1248.4118681015457
2003-08-22,1251.0101170890553
2003-08-25,1245.709934020682
2003-08-26,1244.1149189539267
2003-08-27,1253.0817578908009
2003-08-28,1255.5222198848787
2003-08-29,1268.5028829579703
2003-09-01,1277.1376822159932
2003-09-02,1277.9004740740215
2003-09-03,1283.8878589212275
2003-09-04,1281.9647678924273
2003-09-05,1287.5754039503104
2003-09-08,1291.2249124444027
2003-09-09,1289.8581376746467
2003-09-10,1286.0726576156571
2003-09-11,1287.231792304505
2003-09-12,1285.8760020086104
2003-09-15,1279.2626833199606
2003-09-16,1289.7753187326484
2003-09-17,1289.0883955324723
2003-09-18,1286.124710216543
2003-09-19,1288.5730318516191
2003-09-22,1282.024377289031
2003-09-23,1289.095086195792
2003-09-24,1301.0323178897509
2003-09-25,1292.0207400975805
2003-09-26,1287.2760621554044
2003-09-29,1287.9613062484264
2003-09-30,1290.6263352827689
2003-10-01,1302.7012677694038
2003-10-02,1316.3197617738253
2003-10-03,1323.4573018876447
2003-10-06,1333.029430063102
2003-10-07,1339.3963946558563
2003-10-08,1347.6031955836215
2003-10-09,1362.731147967442
2003-10-10,1372.0945036853177
2003-10-13,1376.7844548105265
2003-10-14,1376.1602914151363
2003-10-15,1374.261532501486
2003-10-16,1386.7151944835912
2003-10-17,1384.2551924625457
2003-10-20,1388.9917729015774
2003-10-21,1385.7016536059325
2003-10-22,1386.589429685678
2003-10-23,1369.270680401355
2003-10-24,1370.9721448401838
2003-10-27,1372.68851270718
2003-10-28,1387.4933453134006
2003-10-29,1390.5634461534705
2003-10-30,1396.8481763162513
2003-10-31,1395.460731413835
2003-11-03,1409.454676176054
2003-11-04,1414.938800400966
2003-11-05,1414.9528788512866
2003-11-06,1404.637682053813
2003-11-07,1406.4549677293155
2003-11-10,1403.1371854122483
2003-11-11,1394.6834044238194
2003-11-12,1399.599825075853
2003-11-13,1410.3285811836665
2003-11-14,1413.7987612418804
2003-11-17,1397.5733370694238
2003-11-18,1399.9506786022637
2003-11-19,1385.0971044941389
2003-11-20,1377.8920751222183
2003-11-21,1382.1169717245502
2003-11-24,1377.243807540243
2003-11-25,1387.5777504835949
2003-11-26,1396.567756410285
2003-11-27,1394.4566022841136
2003-11-28,1413.502218108581
2003-12-01,1434.1810904049
2003-12-02,1434.9972996304055
2003-12-03,1439.5043983601697
2003-12-04,1437.9479941912282
2003-12-05,1435.5749382344056
2003-12-08,1432.8238563891414
2003-12-09,1447.2398308067186
2003-12-10,1445.2153114283335
2003-12-11,1449.9146484127843
2003-12-12,1456.9397366835983
2003-12-15,1467.0012528704108
2003-12-16,1462.007858961078
2003-12-17,1452.1604793972756
2003-12-18,1459.6706548943257
2003-12-19,1461.8855559366273
2003-12-22,1469.1469297682472
2003-12-23,1470.440896223833
2003-12-24,1476.6290995567483
2003-12-25,1477.8588578144268
2003-12-26,1482.8229529419305
2003-12-29,1491.9758121181362
2003-12-30,1509.6390117581134
2003-12-31,1510.6055206622316
2004-01-01,1513.1258033380338
2004-01-02,1534.0835901175617
2004-01-05,1561.758248131339
2004-01-06,1555.294346877759
2004-01-07,1551.2225495244568
2004-01-08,1553.982100003282
2004-01-09,1565.7045492532475
2004-01-12,1558.951463209802
2004-01-13,1560.2442596454005
2004-01-14,1555.0993389432845
2004-01-15,1541.7014220274923
2004-01-16,1537.0969505514129
2004-01-19,1549.140838564002
2004-01-20,1557.4989127575566
2004-01-21,1546.764438864005
2004-01-22,1543.5894214894379
2004-01-23,1549.2283892948676
2004-01-26,1549.5421066432818
2004-01-27,1560.0301749520609
2004-01-28,1553.866199209512
2004-01-29,1532.8614119774188
2004-01-30,1530.8879101596294
2004-02-02,1532.4390603666795
2004-02-03,1537.9413502453647
2004-02-04,1535.3098191512722
2004-02-05,1533.226982264939
2004-02-06,1543.165443373119
2004-02-09,1562.2965863766508
2004-02-10,1562.3547843296353
2004-02-11,1573.0217337657396
2004-02-12,1589.5828795594139
2004-02-13,1596.8536892808613
2004-02-16,1596.8477923130088
2004-02-17,1608.3872388754223
2004-02-18,1608.2717698143456
2004-02-19,1597.7529574970615
2004-02-20,1588.703184359859
2004-02-23,1584.9087993530923
2004-02-24,1580.9906513029068
2004-02-25,1580.4934232798698
2004-02-26,1579.6026549798016
2004-02-27,1587.9535648046362
2004-03-01,1609.1477184120965
2004-03-02,1616.659637752605
2004-03-03,1601.6494467132331
2004-03-04,1609.5417617015535
2004-03-05,1620.1169986432433
2004-03-08,1620.825953080225
2004-03-09,1624.1106961659993
2004-03-10,1604.5019708547156
2004-03-11,1589.240614139259
2004-03-12,1577.9488636737249
2004-03-15,1575.9262789594789
2004-03-16,1576.4512802650158
2004-03-17,1585.1452957010072
2004-03-18,1597.951501495228
2004-03-19,1604.8421515363264
2004-03-22,1580.5424669790377
2004-03-23,1575.7618645167747
2004-03-24,1574.8683548308456
2004-03-25,1570.6841670934125
2004-03-26,1581.546306174134
2004-03-29,1602.269667939365
2004-03-30,1607.074395802687
2004-03-31,1626.4958199668147
2004-04-01,1635.0848394139002
2004-04-02,1636.268192828754
2004-04-05,1646.1327289855442
2004-04-06,1648.573795276921
2004-04-07,1657.1400700565407
2004-04-08,1658.4984428663781
2004-04-09,1651.9890090795645
2004-04-12,1658.5664847790752
2004-04-13,1654.5520952556938
2004-04-14,1635.80222869093
2004-04-15,1631.3366863725555
2004-04-16,1633.6024257963618
2004-04-19,1630.4959638183793
2004-04-20,1632.3506348931953
2004-04-21,1617.9994359053744
2004-04-22,1606.5840241233866
2004-04-23,1621.4489781038917
2004-04-26,1611.7474900372874
2004-04-27,1602.2838966962665
2004-04-28,1584.67741348835
2004-04-29,1559.8849788013206
2004-04-30,1536.2708120901202
2004-05-03,1529.5452508928158
2004-05-04,1546.8659986306268
2004-05-05,1545.5641691276987
2004-05-06,1531.040388561691
2004-05-07,1517.6834712773327
2004-05-10,1461.7572276508954
2004-05-11,1464.694276099456
2004-05-12,1480.3176830863417
2004-05-13,1464.0022115761778
2004-05-14,1440.3574415636888
2004-05-17,1402.9449403701649
2004-05-18,1425.1420060152575
2004-05-19,1472.6801278539474
2004-05-20,1457.6044115497523
2004-05-21,1472.8406798975109
2004-05-24,1481.611500363415
2004-05-25,1484.8167616908404
2004-05-26,1494.8327201178274
2004-05-27,1515.222235094146
2004-05-28,1516.375729396337
2004-05-31,1511.2416466341801
2004-06-01,1519.4937497348153
2004-06-02,1517.8138428026448
2004-06-03,1496.4172311999419
2004-06-04,1501.855105429287
2004-06-07,1532.206624180851
2004-06-08,1532.1961849044408
2004-06-09,1520.2026431270162
2004-06-10,1513.7428932523908
2004-06-11,1497.7537975976509
2004-06-14,1481.87304506049
2004-06-15,1489.0952955164398
2004-06-16,1491.8696172814387
2004-06-17,1495.4959214690548
2004-06-18,1496.7862674024036
2004-06-21,1502.6785349921133
2004-06-22,1498.0380978582675
2004-06-23,1504.011686544333
2004-06-24,1523.7628354240983
2004-06-25,1529.4521536028212
2004-06-28,1529.41414905491
2004-06-29,1526.5599082507717
2004-06-30,1536.0805993223946
2004-07-01,1544.0186999346508
2004-07-02,1543.4658788998272
2004-07-05,1542.6539384636776
2004-07-06,1541.6817835322356
2004-07-07,1554.6452681610176
2004-07-08,1544.392118934083
2004-07-09,1549.2188078454342
2004-07-12,1551.5668955478338
2004-07-13,1546.3940452680126
2004-07-14,1541.2744904053425
2004-07-15,1536.1236863327024
2004-07-16,1545.4195542576822
2004-07-19,1553.6142605750556
2004-07-20,1544.2218790392483
2004-07-21,1550.6071584952736
2004-07-22,1541.6572757887811
2004-07-23,1530.818450903299
2004-07-26,1528.7929648885593
2004-07-27,1527.5419406404037
2004-07-28,1528.8559113887536
2004-07-29,1527.4799558159123
2004-07-30,1534.607850488324
2004-08-02,1523.0219676819054
2004-08-03,1522.4042123298357
2004-08-04,1522.4503074718393
2004-08-05,1529.857626469038
2004-08-06,1526.9401383379152
2004-08-09,1532.0405861697552
2004-08-10,1534.270621129057
2004-08-11,1520.8193029769361
2004-08-12,1521.2900377337073
2004-08-13,1520.3588522375162
2004-08-16,1519.165383047564
2004-08-17,1525.2648863398329
2004-08-18,1528.899758465441
2004-08-19,1539.9943503528625
2004-08-20,1542.3575689222432
2004-08-23,1543.32859760091
2004-08-24,1543.7911084397267
2004-08-25,1546.9449452235249
2004-08-26,1559.7762224277353
2004-08-27,1559.8283073797932
2004-08-30,1563.5439211439768
2004-08-31,1567.353576762936
2004-09-01,1578.9294595169847
2004-09-02,1586.670605763967
2004-09-03,1581.0664891130427
2004-09-06,1590.5277624670161
2004-09-07,1591.6489676380972
2004-09-08,1594.5649640251543
2004-09-09,1601.0030863007726
2004-09-10,1611.3914711781833
2004-09-13,1624.964699900174
2004-09-14,1635.2118722542857
2004-09-15,1631.1905864060002
2004-09-16,1642.4639073736407
2004-09-17,1644.9765956186893
2004-09-20,1656.5731658020381
2004-09-21,1667.6815553194574
2004-09-22,1658.0846339325358
2004-09-23,1659.697265916297
2004-09-24,1658.4436741928164
2004-09-27,1655.2659899909045
2004-09-28,1656.9578820938827
2004-09-29,1660.5930859037044
2004-09-30,1670.002443940054
2004-10-01,1682.485078329575
2004-10-04,1704.5057805635101
2004-10-05,1701.3759118259763
2004-10-06,1703.5361469078634
2004-10-07,1706.836895970467
2004-10-08,1713.4899451863405
2004-10-11,1709.5958791132318
2004-10-12,1690.4181554532413
2004-10-13,1678.8388018920648
2004-10-14,1669.1248028737518
2004-10-15,1677.4288764123512
2004-10-18,1682.7954744972708
2004-10-19,1694.4416440973125
2004-10-20,1684.402865765321
2004-10-21,1691.8103297510036
2004-10-22,1698.2979047696153
2004-10-25,1686.6675641868214
2004-10-26,1690.6536917235871
2004-10-27,1699.672858713864
2004-10-28,1711.2755846092393
2004-10-29,1719.3545159332994
2004-11-01,1730.231074272996
2004-11-02,1742.8130095021793
2004-11-03,1761.3647690534956
2004-11-04,1766.8739191827547
2004-11-05,1778.550281377567
2004-11-08,1777.9667655406765
2004-11-09,1782.8452414540616
2004-11-10,1794.4602508317842
2004-11-11,1795.3470775087076
2004-11-12,1807.0886189710498
2004-11-15,1821.6696351784626
2004-11-16,1823.5702428519803
