Date,EM MINIMUM VOLATILITY (EUR) 2011
2002-02-22,208.211374960552
2002-02-25,208.50500372031237
2002-02-26,209.4931184013486
2002-02-27,212.4954220256341
2002-02-28,211.36828907779983
2002-03-01,212.76318183534138
2002-03-04,216.46181107443502
2002-03-05,216.92157003520563
2002-03-06,217.4432735684055
2002-03-07,217.47559750265617
2002-03-08,216.8597003466623
2002-03-11,218.19943432403616
2002-03-12,218.46928459128642
2002-03-13,218.4066408489617
2002-03-14,218.9907125754372
2002-03-15,218.5711883128283
2002-03-18,219.2905626186176
2002-03-19,219.7470194368021
2002-03-20,220.62261898090998
2002-03-21,220.53280693869286
2002-03-22,222.30221783443716
2002-03-25,221.08166716461375
2002-03-26,221.2242173303277
2002-03-27,221.82725915919508
2002-03-28,222.48495534429875
2002-03-29,221.83750204576577
2002-04-01,220.0963310032092
2002-04-02,222.11343082808682
2002-04-03,222.5537628755405
2002-04-04,222.5627884906359
2002-04-05,223.7912240193814
2002-04-08,223.787710608681
2002-04-09,222.21046721928994
2002-04-10,222.06871098047435
2002-04-11,222.79937246805247
2002-04-12,223.4065930355146
2002-04-15,224.2266192550339
2002-04-16,225.5101232496149
2002-04-17,228.589731943924
2002-04-18,229.09985512982638
2002-04-19,229.14779586319833
2002-04-22,229.62091309749192
2002-04-23,228.67070316580177
2002-04-24,228.05455129780083
2002-04-25,226.0089896484609
2002-04-26,226.13753981914243
2002-04-29,224.67516426827927
2002-04-30,223.7606244941447
2002-05-01,224.04786820597482
2002-05-02,224.51005364324402
2002-05-03,225.67789157844436
2002-05-06,223.8938989264401
2002-05-07,224.29937543283893
2002-05-08,225.73011430746251
2002-05-09,224.69908887860325
2002-05-10,224.1920794444506
2002-05-13,224.46203435910027
2002-05-14,225.31450984866882
2002-05-15,226.75430288441754
2002-05-16,227.1762844440444
2002-05-17,229.05172745231044
2002-05-20,226.84921079220007
2002-05-21,224.225588896249
2002-05-22,226.33913795961726
2002-05-23,225.11656295179688
2002-05-24,227.56325080425023
2002-05-27,227.50410460523347
2002-05-28,226.26723504538805
2002-05-29,225.56370735529703
2002-05-30,224.9375354105446
2002-05-31,221.82262477157605
2002-06-03,223.17025193291644
2002-06-04,223.34500070769548
2002-06-05,222.57382461437157
2002-06-06,221.99739728236054
2002-06-07,220.02442192042776
2002-06-10,220.81925153719249
2002-06-11,219.86066203182313
2002-06-12,219.46277494819614
2002-06-13,219.63885403229884
2002-06-14,218.08342101992332
2002-06-17,217.65467204402776
2002-06-18,217.6471548632118
2002-06-19,213.76262941896053
2002-06-20,213.45433610917252
2002-06-21,212.95720303703933
2002-06-24,211.86389111756776
2002-06-25,211.1729288003087
2002-06-26,205.89119376505772
2002-06-27,207.4203410909204
2002-06-28,210.62907583001575
2002-07-01,209.94980991955492
2002-07-02,209.69428751723797
2002-07-03,209.70786673724237
2002-07-04,211.61358700127593
2002-07-05,213.45545308778313
2002-07-08,214.51096065780314
2002-07-09,216.36617281786084
2002-07-10,215.78276851797006
2002-07-11,212.5642769331141
2002-07-12,215.80878781080912
2002-07-15,215.30853701125656
2002-07-16,213.6368511938319
2002-07-17,214.09896106493176
2002-07-18,214.65595313505878
2002-07-19,212.6547117280584
2002-07-22,207.46090557599427
2002-07-23,207.40135490778678
2002-07-24,202.80760770606233
2002-07-25,203.47866067169562
2002-07-26,199.3031254641005
2002-07-29,200.29166369520578
2002-07-30,203.5033399213016
2002-07-31,202.52465397979552
2002-08-01,201.64286057720204
2002-08-02,201.8289192854719
2002-08-05,196.9755510293982
2002-08-06,196.12196554273217
2002-08-07,198.50902590374818
2002-08-08,199.16454799150566
2002-08-09,200.65639218308283
2002-08-12,200.71327310798145
2002-08-13,201.25114644251136
2002-08-14,202.7308006601812
2002-08-15,203.25483909019366
2002-08-16,204.49308916517427
2002-08-19,204.3151292797243
2002-08-20,205.23836230066857
2002-08-21,205.4175622614817
2002-08-22,206.22193873379686
2002-08-23,206.0338628085203
2002-08-26,206.07919149656027
2002-08-27,206.48258537481024
2002-08-28,205.2819054379145
2002-08-29,204.52106524686457
2002-08-30,205.93999658196003
2002-09-02,205.25716909622906
2002-09-03,202.86823422588037
2002-09-04,201.48328866472434
2002-09-05,200.85975918799653
2002-09-06,200.2495607445824
2002-09-09,201.02408142451085
2002-09-10,203.156269241641
2002-09-11,203.7890481477905
2002-09-12,204.01855553263368
2002-09-13,201.6292046616816
2002-09-16,198.85923317510796
2002-09-17,201.44093745764283
2002-09-18,198.21766955626424
2002-09-19,197.96926477979318
2002-09-20,196.68306146439537
2002-09-23,193.29924801226446
2002-09-24,191.83239552866848
2002-09-25,190.76030573580047
2002-09-26,191.92461364328037
2002-09-27,191.8081041814965
2002-09-30,189.97644809107314
2002-10-01,190.97342211318815
2002-10-02,190.81682488472526
2002-10-03,190.1415615825554
2002-10-04,189.35858977797156
2002-10-07,185.93602146444852
2002-10-08,185.74708983962637
2002-10-09,184.08333483058405
2002-10-10,182.19623127207467
2002-10-11,182.66563664220297
2002-10-14,184.00393834617861
2002-10-15,187.02815557727712
2002-10-16,187.5753618253443
2002-10-17,189.22738896388742
2002-10-18,191.7340673714663
2002-10-21,191.49293838486048
2002-10-22,190.2734492973616
2002-10-23,193.63309918930898
2002-10-24,193.02123650867136
2002-10-25,192.77240516623095
2002-10-28,193.59313362534937
2002-10-29,192.6358501951567
2002-10-30,192.68595920850314
2002-10-31,194.25421320637724
2002-11-01,193.77649035226517
2002-11-04,196.22384265707475
2002-11-05,195.80210841318967
2002-11-06,197.87746736157254
2002-11-07,198.39795602160393
2002-11-08,198.9980936589523
2002-11-11,197.4284479045892
2002-11-12,196.98797115109772
2002-11-13,196.9380653495301
2002-11-14,197.72489948516824
2002-11-15,199.8246604400611
2002-11-18,200.3955249411752
2002-11-19,199.58299243136534
2002-11-20,199.22268660148214
2002-11-21,200.54073256025134
2002-11-22,201.2469308166711
2002-11-25,202.27048312562314
2002-11-26,201.72992807649268
2002-11-27,202.20941757867897
2002-11-28,202.79023808615278
2002-11-29,203.78202146905969
2002-12-02,205.05350174114477
2002-12-03,205.51555619316304
2002-12-04,204.0427657564128
2002-12-05,204.57747530230145
2002-12-06,204.40413316066716
2002-12-09,205.53070776929127
2002-12-10,204.96168045707518
2002-12-11,204.6770051352752
2002-12-12,206.16371131469324
2002-12-13,206.7252743867006
2002-12-16,206.76081586395074
2002-12-17,207.8138199984424
2002-12-18,206.94723774284319
2002-12-19,206.863996214421
2002-12-20,207.6078565013766
2002-12-23,206.50227135036354
2002-12-24,205.50830168728106
2002-12-25,205.12849777382027
2002-12-26,206.25114863797754
2002-12-27,205.53193905041257
2002-12-30,203.50744559812932
2002-12-31,203.70241857844053
2003-01-01,203.6043922063888
2003-01-02,203.65126346814495
2003-01-03,206.06739405921445
2003-01-06,207.63348580070226
2003-01-07,206.56529851909264
2003-01-08,206.60939015410256
2003-01-09,206.45186518427988
2003-01-10,207.49015334198802
2003-01-13,209.37672909219992
2003-01-14,209.86246045246796
2003-01-15,210.62545008738914
2003-01-16,209.47620868936994
2003-01-17,208.46300795307116
2003-01-20,207.91117932489982
2003-01-21,206.35855070214524
2003-01-22,205.28475220853957
2003-01-23,206.24370344201338
2003-01-24,204.91476572496683
2003-01-27,202.7523977566064
2003-01-28,203.2311317891859
2003-01-29,203.06294310828957
2003-01-30,202.84550623683904
2003-01-31,203.18744715553655
2003-02-03,203.4512002964769
2003-02-04,203.58220307004902
2003-02-05,203.61351915101972
2003-02-06,201.61856946250273
2003-02-07,199.68284665681622
2003-02-10,198.42421865696744
2003-02-11,198.38077615280545
2003-02-12,198.76762460683716
2003-02-13,196.93460686625974
2003-02-14,196.78716303404804
2003-02-17,200.65074575442367
2003-02-18,200.809242116062
2003-02-19,200.1847678618611
2003-02-20,200.7409148219437
2003-02-21,200.90323688038575
2003-02-24,201.63308940293743
2003-02-25,199.24204583365434
2003-02-26,198.85149604999364
2003-02-27,199.176889307214
2003-02-28,198.93914358635118
2003-03-03,200.21976174760036
2003-03-04,198.6167562914418
2003-03-05,196.89806994592828
2003-03-06,196.25739567872972
2003-03-07,195.30183132379184
2003-03-10,193.85971535879435
2003-03-11,192.56687796806517
2003-03-12,192.39345951635008
2003-03-13,193.38930935467255
2003-03-14,194.57709586057075
2003-03-17,192.40228765495
2003-03-18,195.26786775515316
2003-03-19,196.05505215349004
2003-03-20,198.17398631566212
2003-03-21,198.77006918324503
2003-03-24,197.79166674282433
2003-03-25,197.2108489788672
2003-03-26,197.70871666941247
2003-03-27,197.59790540119567
2003-03-28,197.80622618261407
2003-03-31,196.3272298728109
2003-04-01,197.44248735928247
2003-04-02,198.38854368796254
2003-04-03,199.21000246044014
2003-04-04,201.19773916400942
2003-04-07,204.21404725819443
2003-04-08,203.84251899813216
2003-04-09,203.67042304481186
2003-04-10,205.2265076312216
2003-04-11,205.57920674932507
2003-04-14,206.66706252915372
2003-04-15,209.1418925612474
2003-04-16,210.72026610978457
2003-04-17,210.70743832097526
2003-04-18,212.1276257718184
2003-04-21,211.65218226016142
2003-04-22,209.58672709972683
2003-04-23,209.78636385418562
2003-04-24,208.7907549216869
2003-04-25,206.418590303602
2003-04-28,206.71303857323642
2003-04-29,210.2637562657155
2003-04-30,210.9731963486117
2003-05-01,211.3038785794209
2003-05-02,211.95419278890253
2003-05-05,214.07770510958943
2003-05-06,214.83502136903815
2003-05-07,216.1998135183994
2003-05-08,215.40810120258146
2003-05-09,216.22985710431084
2003-05-12,217.9648464022765
2003-05-13,217.70218694328815
2003-05-14,217.4592997230032
2003-05-15,217.69885100492016
2003-05-16,216.97479560876292
2003-05-19,215.53784857434195
2003-05-20,215.37337190352545
2003-05-21,215.77068182781738
2003-05-22,216.56286069302627
2003-05-23,219.53425493006105
2003-05-26,222.48664721188558
2003-05-27,221.78132138317315
2003-05-28,223.66740573812456
2003-05-29,225.16198818402117
2003-05-30,225.01604253230326
2003-06-02,226.6538822738702
2003-06-03,226.08831599792853
2003-06-04,226.0144456987771
2003-06-05,228.03731702115337
2003-06-06,228.76793806476059
2003-06-09,229.68697619794608
2003-06-10,228.61798947327176
2003-06-11,229.57561795451602
2003-06-12,231.80182450975403
2003-06-13,233.1972746431905
2003-06-16,234.51851354817782
2003-06-17,236.95764576910986
2003-06-18,235.63974589632954
2003-06-19,236.7815299152462
2003-06-20,236.2558452165926
2003-06-23,234.54198753865296
2003-06-24,233.28013235139963
2003-06-25,235.99154393197924
2003-06-26,235.9426998919355
2003-06-27,236.88666355678208
2003-06-30,236.79812458272025
2003-07-01,239.17093515344715
2003-07-02,241.98741080674355
2003-07-03,243.33470336107354
2003-07-04,243.71680850561395
2003-07-07,246.0739034190326
2003-07-08,245.68579601729158
2003-07-09,245.93083441296565
2003-07-10,244.78349038188912
2003-07-11,245.1865105779763
2003-07-14,247.98626654223358
2003-07-15,246.64645837252831
2003-07-16,245.77619715071936
2003-07-17,243.93109093182298
2003-07-18,243.13004021978094
2003-07-21,242.6937407171637
2003-07-22,243.11382396262417
2003-07-23,243.94344822465766
2003-07-24,245.9661542501726
2003-07-25,248.29954811023802
2003-07-28,251.13579561958252
2003-07-29,250.9510454859922
2003-07-30,249.80040054073112
2003-07-31,250.11000605594685
2003-08-01,251.14895910284935
2003-08-04,249.9445831506807
2003-08-05,248.98309256241603
2003-08-06,248.1588833885981
2003-08-07,249.49613313046166
2003-08-08,249.6712076230167
2003-08-11,251.200097227427
2003-08-12,251.94197858335045
2003-08-13,254.5450903465806
2003-08-14,256.2153334394047
2003-08-15,256.29809418731395
2003-08-18,257.7202854869405
2003-08-19,258.04079445743787
2003-08-20,258.73372817098476
2003-08-21,260.27196172716134
2003-08-22,260.8390620664111
2003-08-25,259.63825474715
2003-08-26,259.38363239887616
2003-08-27,261.2908295050905
2003-08-28,261.88461829041154
2003-08-29,264.5803074007515
2003-09-01,266.4308253725164
2003-09-02,266.4716630499312
2003-09-03,267.6469945525123
2003-09-04,267.24163758555056
2003-09-05,268.42203922912415
2003-09-08,269.09173260700834
2003-09-09,269.0788289182731
2003-09-10,268.27770689855646
2003-09-11,268.39861652984365
2003-09-12,268.055484787116
2003-09-15,266.57193086169485
2003-09-16,268.6747643814954
2003-09-17,268.5902525812074
2003-09-18,268.05263694265994
2003-09-19,268.6214872022776
2003-09-22,267.28560778312146
2003-09-23,268.7533568773425
2003-09-24,271.1266289730743
2003-09-25,269.3043106066801
2003-09-26,268.2592507647571
2003-09-29,268.4165100640393
2003-09-30,269.0905946018414
2003-10-01,271.564606145357
2003-10-02,274.33348306626976
2003-10-03,275.7792547032815
2003-10-06,277.6613194019918
2003-10-07,279.16215514082444
2003-10-08,281.0500017715851
2003-10-09,284.2625579145711
2003-10-10,286.3175079166807
2003-10-13,287.01291079158227
2003-10-14,286.71623980289485
2003-10-15,286.3096081240831
2003-10-16,289.01501621413826
2003-10-17,288.47292732611186
2003-10-20,289.4168859592731
2003-10-21,288.74552880716686
2003-10-22,289.1744781365621
2003-10-23,285.6359363088356
2003-10-24,286.16729005897014
2003-10-27,286.5030625453702
2003-10-28,289.44963553344957
2003-10-29,290.1449872213745
2003-10-30,291.5070946764466
2003-10-31,291.099354339807
2003-11-03,293.94738272671685
2003-11-04,295.20959892536206
2003-11-05,295.2474022371489
2003-11-06,293.17044349472565
2003-11-07,293.49479762152447
2003-11-10,293.0331061024495
2003-11-11,291.19595292374765
2003-11-12,292.22192934646034
2003-11-13,294.69177828862854
2003-11-14,295.5139918933877
2003-11-17,292.18824798017687
2003-11-18,292.74653149589335
2003-11-19,289.7084138025965
2003-11-20,288.1575602940426
2003-11-21,289.2146079041696
2003-11-24,288.07727439425634
2003-11-25,290.27522867429576
2003-11-26,292.4557833051713
2003-11-27,292.0678400824192
2003-11-28,296.2447958358023
2003-12-01,300.70785831101176
2003-12-02,300.8992385741323
2003-12-03,301.90793505102175
2003-12-04,301.41844632069234
2003-12-05,300.86828833315
2003-12-08,300.28542824138583
2003-12-09,303.29801546410437
2003-12-10,302.73557225843285
2003-12-11,303.6972358460908
2003-12-12,305.2320402572422
2003-12-15,307.32216831747274
2003-12-16,306.13144608962017
2003-12-17,304.0011629278884
2003-12-18,305.4445950072733
2003-12-19,305.60181142898784
2003-12-22,307.16413644248223
2003-12-23,307.4339003869254
2003-12-24,308.873070062427
2003-12-25,309.11837076172617
2003-12-26,310.20173261886663
2003-12-29,312.11483895752343
2003-12-30,316.1447856132362
2003-12-31,316.3467856711187
2004-01-01,316.9160115556972
2004-01-02,321.4077355185326
2004-01-05,327.608045968278
2004-01-06,325.94970352306643
2004-01-07,325.08644464548144
2004-01-08,325.49995107056077
2004-01-09,327.97395974598317
2004-01-12,326.6139761962614
2004-01-13,326.9153691435639
2004-01-14,325.38423556502846
2004-01-15,322.3109269570963
2004-01-16,321.45794533415886
2004-01-19,324.0462679509243
2004-01-20,325.82669308200957
2004-01-21,323.531903911884
2004-01-22,323.0418444283452
2004-01-23,324.3548179948522
2004-01-26,324.41942096540924
2004-01-27,326.56801759693934
2004-01-28,325.32795287940695
2004-01-29,320.9145186258593
2004-01-30,320.37839250727416
2004-02-02,320.8920532813525
2004-02-03,322.33848636463614
2004-02-04,321.6641360686709
2004-02-05,320.97412913086964
2004-02-06,322.9039678199562
2004-02-09,326.98694537928014
2004-02-10,327.19486827649285
2004-02-11,329.4285655820632
2004-02-12,333.1720936571763
2004-02-13,334.6501736649577
2004-02-16,334.3458000247044
2004-02-17,336.90123800824404
2004-02-18,336.93336263046086
2004-02-19,334.5439797139055
2004-02-20,332.51911557484016
2004-02-23,331.9100737944096
2004-02-24,331.1764885421814
2004-02-25,330.8708751290829
2004-02-26,330.5956441605248
2004-02-27,332.4424618840358
2004-03-01,336.91545207657526
2004-03-02,338.56772296089554
2004-03-03,335.06134068809797
2004-03-04,336.7565549186463
2004-03-05,339.4356841278811
2004-03-08,339.82128101778613
2004-03-09,340.33386143119935
2004-03-10,336.2084189906815
2004-03-11,333.01530325000635
2004-03-12,330.6423303277295
2004-03-15,330.38616977105124
2004-03-16,330.5002540120825
2004-03-17,332.14968186676765
2004-03-18,334.94078248928173
2004-03-19,336.2604155394827
2004-03-22,331.92238221874806
2004-03-23,331.04922289634845
2004-03-24,330.84652666574044
2004-03-25,330.0519793178336
2004-03-26,332.443992988605
2004-03-29,336.71268995846987
2004-03-30,337.9695194638279
2004-03-31,342.08473435770924
2004-04-01,343.8010219928396
2004-04-02,343.9597624888554
2004-04-05,345.84566452225795
2004-04-06,346.50945632155924
2004-04-07,348.4626617412272
2004-04-08,348.640019849144
2004-04-09,347.3839140486352
2004-04-12,348.8066094637722
2004-04-13,347.65263380818004
2004-04-14,343.6070269129449
2004-04-15,342.73154057084446
2004-04-16,343.3293252562927
2004-04-19,342.47408843418225
2004-04-20,342.9480775178839
2004-04-21,339.8969907395693
2004-04-22,337.2013012588914
2004-04-23,340.2261790333116
2004-04-26,338.26580312381435
2004-04-27,336.3441214791368
2004-04-28,332.4958260639512
2004-04-29,327.4508938674443
2004-04-30,322.6309791124329
2004-05-03,321.27163534119717
2004-05-04,324.885927292682
2004-05-05,325.0293891819231
2004-05-06,321.86554087968926
2004-05-07,318.6370453971802
2004-05-10,306.9907349244316
2004-05-11,307.50405494415855
2004-05-12,310.7695555987318
2004-05-13,307.34599538607256
2004-05-14,302.2799942664403
2004-05-17,294.81538574993453
2004-05-18,299.3853510442791
2004-05-19,309.53630912423495
2004-05-20,306.3468751679049
2004-05-21,309.4698891846955
2004-05-24,311.2600316780896
2004-05-25,312.11380099832445
2004-05-26,314.3163080403151
2004-05-27,318.6483970909902
2004-05-28,318.8619080953365
2004-05-31,317.95645159103566
2004-06-01,319.77381307321485
2004-06-02,319.3982694404735
2004-06-03,315.07134623152655
2004-06-04,316.00293773919344
2004-06-07,322.1981940348511
2004-06-08,322.0371256282208
2004-06-09,319.36619916941635
2004-06-10,317.99783742881533
2004-06-11,314.5409192585045
2004-06-14,311.4097710958968
2004-06-15,312.95437298098005
2004-06-16,313.42972374496014
2004-06-17,314.15526049083337
2004-06-18,314.6498533772931
2004-06-21,316.01313454995324
2004-06-22,315.0593351963062
2004-06-23,316.3523173427768
2004-06-24,320.3283851291182
2004-06-25,321.4260425575493
2004-06-28,321.6647521424516
2004-06-29,321.1004869329594
2004-06-30,323.0775202283651
2004-07-01,324.5949820435747
2004-07-02,324.60064947543793
2004-07-05,324.390471693155
2004-07-06,324.09488685725495
2004-07-07,327.0589652204966
2004-07-08,325.00706147352304
2004-07-09,325.8882481591615
2004-07-12,326.48579442213867
2004-07-13,325.4137739513166
2004-07-14,324.3604323644707
2004-07-15,323.10130744888363
2004-07-16,325.03931658995936
2004-07-19,326.7247811888513
2004-07-20,324.7225749006128
2004-07-21,326.21068769553796
2004-07-22,324.3266004374684
2004-07-23,321.8274629239338
2004-07-26,321.50160506105806
2004-07-27,321.0922397128194
2004-07-28,321.3619695187086
2004-07-29,321.2065683741533
2004-07-30,322.71094685904325
2004-08-02,320.18470492302004
2004-08-03,320.2717663090072
2004-08-04,320.38549136344693
2004-08-05,321.82335486088033
2004-08-06,321.30503384916494
2004-08-09,322.384641769751
2004-08-10,322.5702385779784
2004-08-11,319.59358474120006
2004-08-12,319.94036602799315
2004-08-13,319.7393568898116
2004-08-16,319.5359053948246
2004-08-17,320.8244833361586
2004-08-18,321.42680459596966
2004-08-19,323.6656169198863
2004-08-20,324.239263855602
2004-08-23,324.5252803649998
2004-08-24,324.4275328659491
2004-08-25,325.19618958086903
2004-08-26,327.72504972501224
2004-08-27,327.6819373176515
2004-08-30,328.48933855361923
2004-08-31,329.4335787688228
2004-09-01,331.63019139373876
2004-09-02,333.2609156819081
2004-09-03,332.07517923533385
2004-09-06,334.1131738504772
2004-09-07,334.2114370861215
2004-09-08,334.67745099689563
2004-09-09,336.1345049564814
2004-09-10,338.5301088172335
2004-09-13,341.36380481131175
2004-09-14,343.679814653315
2004-09-15,342.8430922175952
2004-09-16,345.3378791807142
2004-09-17,346.21430475884006
2004-09-20,348.6048673028232
2004-09-21,350.8673576976587
2004-09-22,348.663988101212
2004-09-23,349.0698557704947
2004-09-24,348.8309969003696
2004-09-27,348.1994717770343
2004-09-28,348.7012531920055
2004-09-29,349.5394324838939
2004-09-30,351.5486679309668
2004-10-01,353.9687768767916
2004-10-04,358.4409245698974
2004-10-05,357.97356686469357
2004-10-06,358.4495972580533
2004-10-07,359.082124334618
2004-10-08,360.43760542491236
2004-10-11,359.5166900834967
2004-10-12,355.3868752352715
2004-10-13,352.8826934529681
2004-10-14,351.16169228776204
2004-10-15,353.16103804807705
2004-10-18,354.3437372808559
2004-10-19,357.00868113972757
2004-10-20,354.9636435197105
2004-10-21,356.6343782128389
2004-10-22,358.02316444031504
2004-10-25,355.5725832310389
2004-10-26,356.56300557895116
2004-10-27,358.4799618619182
2004-10-28,360.9209152700915
2004-10-29,362.6582765115028
2004-11-01,365.13811085494837
2004-11-02,367.62342814212974
2004-11-03,371.28251197049326
2004-11-04,372.4823517306669
2004-11-05,375.02697005763423
2004-11-08,374.9321974243003
2004-11-09,376.18576170417737
2004-11-10,378.6530549061418
2004-11-11,378.91382815751933
2004-11-12,381.4280432774463
2004-11-15,384.5260472442055
2004-11-16,384.8367578187755
2004-11-17,389.3747525766834
2004-11-18,388.889698800135
2004-11-19,388.63429477776225
2004-11-22,386.6814826925232
2004-11-23,390.15721790490267
2004-11-24,393.86463520096015
2004-11-25,395.29035970238203
2004-11-26,396.5409063232716
2004-11-29,399.721695987063
2004-11-30,401.4038440471739
2004-12-01,403.07935544706794
2004-12-02,404.7727813541718
2004-12-03,404.6276080990508
2004-12-06,405.95880797594606
2004-12-07,405.3411831306913
2004-12-08,400.9132357076854
2004-12-09,398.56553777445026
2004-12-10,397.148789694155
2004-12-13,401.25119761361145
2004-12-14,404.47843783826863
2004-12-15,407.98814219238335
2004-12-16,408.8900611147287
2004-12-17,408.3784424178817
2004-12-20,413.00369249194137
2004-12-21,412.65331165451425
2004-12-22,412.86961294584626
2004-12-23,414.75264581230164
2004-12-24,415.6164930911117
