Date,EM LATIN AMERICA MINIMUM VOLATILITY(USD)
2001-09-27,770.5689357081361
2001-09-28,773.5163505719631
2001-10-01,769.0309571219307
2001-10-02,763.058793777069
2001-10-03,756.8897821788046
2001-10-04,758.8596093739391
2001-10-05,756.8945707531315
2001-10-08,751.8332822701934
2001-10-09,759.029077857645
2001-10-10,777.9050690016979
2001-10-11,794.1510379982888
2001-10-12,781.9002131681264
2001-10-15,786.4912096865488
2001-10-16,794.5181289331504
2001-10-17,805.6435967990956
2001-10-18,796.6021310278475
2001-10-19,801.8143956273101
2001-10-22,810.4167066160944
2001-10-23,806.1225073870964
2001-10-24,809.8013100585543
2001-10-25,809.0520771893919
2001-10-26,808.6888914234257
2001-10-29,798.0273728240344
2001-10-30,787.7026891863867
2001-10-31,795.429986496567
2001-11-01,799.3978487940802
2001-11-02,798.8408733816651
2001-11-05,821.3371231207311
2001-11-06,827.6131736310521
2001-11-07,827.5499362461122
2001-11-08,833.5241317244033
2001-11-09,833.260252029206
2001-11-12,822.4171056818276
2001-11-13,839.9419637307943
2001-11-14,846.8888604898608
2001-11-15,849.4805721886881
2001-11-16,845.8144813325854
2001-11-19,855.5438742130381
2001-11-20,845.1220199169614
2001-11-21,845.5198656214758
2001-11-22,849.542313530381
2001-11-23,861.5443891653225
2001-11-26,872.2535438158203
2001-11-27,873.6578927724989
2001-11-28,856.3351306195891
2001-11-29,849.031220091551
2001-11-30,848.7190495250014
2001-12-03,868.0892898548846
2001-12-04,874.5679922449966
2001-12-05,892.8711442896009
2001-12-06,898.0412190548677
2001-12-07,900.231511512644
2001-12-10,905.0724565046002
2001-12-11,904.5248121910597
2001-12-12,902.5732717280216
2001-12-13,892.7091461672755
2001-12-14,895.6268611874063
2001-12-17,906.1894327654259
2001-12-18,918.0668751552352
2001-12-19,926.8048791527643
2001-12-20,922.9662942701949
2001-12-21,935.2235011271889
2001-12-24,938.6607642526138
2001-12-25,938.6607642526138
2001-12-26,940.2549851132758
2001-12-27,948.0327541261327
2001-12-28,941.5617660477178
2001-12-31,939.8008450114073
2002-01-01,939.8008450114073
2002-01-02,956.6153900439509
2002-01-03,983.0291654787824
2002-01-04,981.6763976331123
2002-01-07,956.9206518179287
2002-01-08,953.2025883721153
2002-01-09,940.2499280155639
2002-01-10,921.4344762702779
2002-01-11,916.8150632733818
2002-01-14,907.6291790877967
2002-01-15,926.2836843899329
2002-01-16,923.8374083981887
2002-01-17,930.1427754303688
2002-01-18,933.3798437353194
2002-01-21,932.4859219931229
2002-01-22,929.8531156539368
2002-01-23,939.8020844798937
2002-01-24,940.8529805154585
2002-01-25,942.5409527214573
2002-01-28,940.8223154605952
2002-01-29,924.6250115434233
2002-01-30,924.1183342655697
2002-01-31,939.8356090404985
2002-02-01,940.5651076162637
2002-02-04,932.9477874380107
2002-02-05,935.6607845518719
2002-02-06,936.9607337604185
2002-02-07,927.771718362625
2002-02-08,923.2201660256602
2002-02-11,912.770972599142
2002-02-12,917.3691819845162
2002-02-13,935.379853934789
2002-02-14,939.6851611312752
2002-02-15,936.0199557333798
2002-02-18,936.4594755076405
2002-02-19,928.5454473920123
2002-02-20,929.6688627006666
2002-02-21,936.5399033531743
2002-02-22,934.8759416571263
2002-02-25,951.8590444074687
2002-02-26,956.3760046999226
2002-02-27,972.6752048607633
2002-02-28,969.1071476828498
2002-03-01,989.195137846382
2002-03-04,1004.9074411374836
2002-03-05,993.7779926316563
2002-03-06,996.283311678437
2002-03-07,991.3590645788474
2002-03-08,1004.6347683402652
2002-03-11,997.9768833040861
2002-03-12,1013.6282006044552
2002-03-13,1015.0780401931238
2002-03-14,1009.2889296698374
2002-03-15,1018.6318717548656
2002-03-18,1025.318661813031
2002-03-19,1030.6774121919375
2002-03-20,1029.7016968403236
2002-03-21,1022.6705970061847
2002-03-22,1016.2568500822865
2002-03-25,1007.3673083037334
2002-03-26,1016.0660581693094
2002-03-27,1016.7042418707434
2002-03-28,1017.9113804131742
2002-03-29,1017.9113804131742
2002-04-01,1020.6495737259754
2002-04-02,1018.6043021603649
2002-04-03,1008.9551270944594
2002-04-04,1010.5427872493299
2002-04-05,1018.9567279765621
2002-04-08,1018.4396962408623
2002-04-09,1021.5925276274543
2002-04-10,1042.9990417851745
2002-04-11,1038.3843161591474
2002-04-12,1039.9870532525174
2002-04-15,1028.962318744953
2002-04-16,1038.9473516262826
2002-04-17,1045.8459535242066
2002-04-18,1031.7162612453108
2002-04-19,1030.87013960295
2002-04-22,1019.5937424847152
2002-04-23,1016.6888486775014
2002-04-24,1021.4114377961113
2002-04-25,1011.6166664801032
2002-04-26,1011.1704404294405
2002-04-29,1007.2505898678155
2002-04-30,1012.0821817864585
2002-05-01,1008.8099142664236
2002-05-02,1004.1734158180634
2002-05-03,997.5093950700325
2002-05-06,997.2030466282549
2002-05-07,990.8385108869354
2002-05-08,1005.7125118101562
2002-05-09,982.6590271894121
2002-05-10,973.2114783652153
2002-05-13,972.2241344214493
2002-05-14,973.1701517715144
2002-05-15,979.3125590189882
2002-05-16,996.2907826060627
2002-05-17,997.3058028200812
2002-05-20,991.71176468143
2002-05-21,987.8369808697928
2002-05-22,979.8093819552768
2002-05-23,982.5156010026732
2002-05-24,982.3084776581195
2002-05-27,983.654467061129
2002-05-28,979.5047286399847
2002-05-29,973.6660838669931
2002-05-30,965.8939441623241
2002-05-31,954.8573701189048
2002-06-03,949.37536097509
2002-06-04,945.1593366624094
2002-06-05,934.6689848538542
2002-06-06,909.5491326505305
2002-06-07,906.3436163238315
2002-06-10,919.7055556267204
2002-06-11,911.9915660092427
2002-06-12,894.378033265911
2002-06-13,894.1714600490286
2002-06-14,881.5820175970405
2002-06-17,898.2293316529748
2002-06-18,895.5016552355908
2002-06-19,876.7180971323064
2002-06-20,846.9602160618936
2002-06-21,817.5476533570563
2002-06-24,809.7325356814451
2002-06-25,822.9430514472454
2002-06-26,802.32259654186
2002-06-27,824.6254336646763
2002-06-28,835.202852924185
2002-07-01,828.8775599646963
2002-07-02,816.596987376707
2002-07-03,814.7596039800798
2002-07-04,821.2179095522933
2002-07-05,821.8985199264384
2002-07-08,824.7825008329206
2002-07-09,826.0861241301592
2002-07-10,821.3240821988989
2002-07-11,826.3524874915819
2002-07-12,835.3200305068636
2002-07-15,817.8651791216372
2002-07-16,814.491197012629
2002-07-17,823.1706856726789
2002-07-18,826.6507062497487
2002-07-19,818.9064033460601
2002-07-22,793.9260157408012
2002-07-23,770.7611945897081
2002-07-24,776.1562074461573
2002-07-25,759.6205350834587
2002-07-26,739.5391247243916
2002-07-29,750.9118552444036
2002-07-30,738.7459489894558
2002-07-31,726.8072722931288
2002-08-01,719.5883226895108
2002-08-02,748.1968254483911
2002-08-05,729.2778732316893
2002-08-06,736.7702099886393
2002-08-07,760.356379140643
2002-08-08,796.0107669681126
2002-08-09,776.333072700982
2002-08-12,759.2521800685004
2002-08-13,737.8614239245364
2002-08-14,745.2604404695032
2002-08-15,747.5500913892204
2002-08-16,762.6186974345921
2002-08-19,768.7017251786718
2002-08-20,765.4667330082628
2002-08-21,768.9766675200829
2002-08-22,769.1106582375469
2002-08-23,766.0298032081809
2002-08-26,781.1184305856134
2002-08-27,782.2975310498521
2002-08-28,771.6527352785465
2002-08-29,772.0442561056217
2002-08-30,780.6809086185837
2002-09-02,778.5817993549939
2002-09-03,765.2427791286209
2002-09-04,761.5591002844395
2002-09-05,753.9653455429755
2002-09-06,756.00448959622
2002-09-09,769.1289915877558
2002-09-10,775.4458730573959
2002-09-11,781.800647195513
2002-09-12,773.7999664129134
2002-09-13,771.3240433647409
2002-09-16,760.7751540444335
2002-09-17,749.4341383813693
2002-09-18,733.3746498469917
2002-09-19,712.9733008183568
2002-09-20,705.2165221454221
2002-09-23,684.5247487955681
2002-09-24,681.264940749075
2002-09-25,678.8192134862763
2002-09-26,691.6008283956836
2002-09-27,672.0075280736424
2002-09-30,662.8243498686375
2002-10-01,687.6220669354809
2002-10-02,690.7009905514692
2002-10-03,692.4654537308023
2002-10-04,691.8244206910294
2002-10-07,681.5906189535937
2002-10-08,680.7968741960221
2002-10-09,662.2620419636236
2002-10-10,663.9520381119776
2002-10-11,669.039864631571
2002-10-14,665.1249113948658
2002-10-15,675.7627360198229
2002-10-16,667.0341373412111
2002-10-17,677.1909579445728
2002-10-18,685.3904699284594
2002-10-21,687.9529474846164
2002-10-22,688.8380924686577
2002-10-23,700.6893953786499
2002-10-24,701.170473791857
2002-10-25,708.8439933681066
2002-10-28,705.9816580483312
2002-10-29,696.6302147797154
2002-10-30,713.0200116085018
2002-10-31,725.9789374237827
2002-11-01,728.3782993892253
2002-11-04,733.096340298384
2002-11-05,726.1118666984293
2002-11-06,726.4762295760484
2002-11-07,723.5230513998484
2002-11-08,727.5946609380517
2002-11-11,726.2963923450003
2002-11-12,717.5973837196959
2002-11-13,713.7761710348992
2002-11-14,723.5251510020953
2002-11-15,719.3923172463535
2002-11-18,729.0709053320243
2002-11-19,720.6746541070943
2002-11-20,725.708781169188
2002-11-21,742.8594786788867
2002-11-22,733.9111643108811
2002-11-25,737.9785445093605
2002-11-26,730.5404063495433
2002-11-27,742.2518510185427
2002-11-28,745.8103529958275
2002-11-29,751.9903296096275
2002-12-02,759.8583369677659
2002-12-03,755.6660822687409
2002-12-04,747.570174241069
2002-12-05,742.8108705622549
2002-12-06,745.5057993022397
2002-12-09,737.5315102203496
2002-12-10,740.8516959446041
2002-12-11,747.493550250544
2002-12-12,753.2345070124755
2002-12-13,752.6200407389995
2002-12-16,763.9047591417574
2002-12-17,767.5599881104972
2002-12-18,771.3316701011565
2002-12-19,781.6432181618071
2002-12-20,789.669844148434
2002-12-23,781.5267234304224
2002-12-24,779.6524335060733
2002-12-25,779.6524335060733
2002-12-26,774.2710048640729
2002-12-27,765.6693523660371
2002-12-30,766.4251040440972
2002-12-31,763.5933873832166
2003-01-01,763.5933873832166
2003-01-02,776.0223648763375
2003-01-03,782.9937246250965
2003-01-06,802.0657704985264
2003-01-07,796.1151693793844
2003-01-08,795.3606563990587
2003-01-09,802.2600372874496
2003-01-10,811.742690379591
2003-01-13,807.1591241490553
2003-01-14,812.7173227798979
2003-01-15,806.7630496274453
2003-01-16,801.2120059941201
2003-01-17,779.8626554607501
2003-01-20,774.8927190056514
2003-01-21,762.4461218847563
2003-01-22,747.6101903715451
2003-01-23,751.9043538959882
2003-01-24,734.333790071101
2003-01-27,721.1114414623457
2003-01-28,719.0393280571523
2003-01-29,723.5531009119032
2003-01-30,729.1330429260439
2003-01-31,739.8608169619968
2003-02-03,747.6464033359055
2003-02-04,735.1212906959913
2003-02-05,738.5524322828386
2003-02-06,732.3001055631108
2003-02-07,731.6605977983775
2003-02-10,725.6925404954226
2003-02-11,729.6190741228829
2003-02-12,723.8723192681329
2003-02-13,713.6306096161861
2003-02-14,714.2319122557727
2003-02-17,724.842241823275
2003-02-18,733.3250293388701
2003-02-19,724.5587575254092
2003-02-20,723.0764916624202
2003-02-21,727.351079378414
2003-02-24,723.19378247857
2003-02-25,715.9122832462376
2003-02-26,714.2085110222815
2003-02-27,717.9244009471913
2003-02-28,725.392344402713
2003-03-03,724.8958493941772
2003-03-04,719.9350406234547
2003-03-05,716.4446942454805
2003-03-06,725.2184860610437
2003-03-07,733.1165068293657
2003-03-10,720.6482053565879
2003-03-11,722.1759760529253
2003-03-12,730.5955752740088
2003-03-13,747.164623569606
2003-03-14,755.9688543960708
2003-03-17,752.40046062757
2003-03-18,762.5874145378187
2003-03-19,756.9021135322469
2003-03-20,760.1581658025307
2003-03-21,771.746383728225
2003-03-24,759.540134507951
2003-03-25,768.6414629484569
2003-03-26,767.8185248341175
2003-03-27,764.8334960517639
2003-03-28,772.4449849611852
2003-03-31,767.491827560215
2003-04-01,776.1272225025708
2003-04-02,795.4267904629651
2003-04-03,799.0154627201273
2003-04-04,808.332177501261
2003-04-07,816.1460849384906
2003-04-08,809.6207804839278
2003-04-09,808.1877548810884
2003-04-10,804.1440870230209
2003-04-11,809.1672069014534
2003-04-14,822.5249384070232
2003-04-15,837.792128455437
2003-04-16,841.7624943662818
2003-04-17,858.7166657302197
2003-04-18,858.7166657302197
2003-04-21,858.2569978124784
2003-04-22,858.4493293891929
2003-04-23,867.3676068425699
2003-04-24,866.3605172590533
2003-04-25,863.3672408953161
2003-04-28,874.9638233633254
2003-04-29,896.6164545882914
2003-04-30,908.8116923533578
2003-05-01,908.040860053986
2003-05-02,920.6384368672083
2003-05-05,919.3574290664654
2003-05-06,906.8963320775895
2003-05-07,921.856660266465
2003-05-08,918.5701393526444
2003-05-09,939.9814299207052
2003-05-12,942.609586343723
2003-05-13,948.6665092525737
2003-05-14,944.7177009960964
2003-05-15,931.6699879384771
2003-05-16,916.7882889894809
2003-05-19,903.7715564228455
2003-05-20,895.5925097505864
2003-05-21,904.7677651566236
2003-05-22,918.8748349463339
2003-05-23,930.4919840904021
2003-05-26,924.7369340409952
2003-05-27,926.0064478502237
2003-05-28,926.961067055902
2003-05-29,939.6751384603451
2003-05-30,941.5175943225153
2003-06-02,945.3990305544567
2003-06-03,946.9384059406639
2003-06-04,961.4616717290841
2003-06-05,960.4212290454848
2003-06-06,972.7380669062466
2003-06-09,956.982130311595
2003-06-10,960.2350195150484
2003-06-11,963.8692795777815
2003-06-12,977.9191462409212
2003-06-13,975.1317724281682
2003-06-16,982.8451685243691
2003-06-17,986.6140352926864
2003-06-18,975.6024238670183
2003-06-19,972.9287109550086
2003-06-20,964.5942984121939
2003-06-23,956.2199579232343
2003-06-24,964.4306754179934
2003-06-25,965.8437153902538
2003-06-26,961.3835663719425
2003-06-27,967.7680440447122
2003-06-30,961.7755610240639
2003-07-01,978.4579560784873
2003-07-02,982.7190470486719
2003-07-03,979.2158933337624
2003-07-04,986.7819640778935
2003-07-07,990.9967459857548
2003-07-08,985.1311016568072
2003-07-09,983.9301311495882
2003-07-10,974.5442495783128
2003-07-11,972.860753055511
2003-07-14,988.1687668299718
2003-07-15,983.8919617014268
2003-07-16,975.3720763479565
2003-07-17,979.1450288777569
2003-07-18,983.5131766311606
2003-07-21,983.7285536271621
2003-07-22,991.9030482307481
2003-07-23,998.1685314405781
2003-07-24,999.5982092723551
2003-07-25,1009.425213321824
2003-07-28,1008.7120732927991
2003-07-29,1002.2649710668215
2003-07-30,996.2520129823506
2003-07-31,1002.2201931424679
2003-08-01,985.4843625021629
2003-08-04,972.3658643516286
2003-08-05,967.3113511757026
2003-08-06,966.2750236550359
2003-08-07,980.9863264550888
2003-08-08,990.7800179809961
2003-08-11,997.8668302698669
2003-08-12,995.9268912764473
2003-08-13,998.7374642157279
2003-08-14,1015.6221828736432
2003-08-15,1017.8206848523083
2003-08-18,1028.5676105791076
2003-08-19,1020.6435292576617
2003-08-20,1026.336063966873
2003-08-21,1031.8731248414413
2003-08-22,1028.772673420654
2003-08-25,1018.3431816388503
2003-08-26,1022.6293062838844
2003-08-27,1037.9058990445212
2003-08-28,1040.516862357982
2003-08-29,1044.2941600321326
2003-09-01,1047.769224935897
2003-09-02,1052.5122267402899
2003-09-03,1069.5358794673023
2003-09-04,1076.7638545253171
2003-09-05,1091.0617631279713
2003-09-08,1095.5913798747426
2003-09-09,1076.8865116406864
2003-09-10,1088.1509871471255
2003-09-11,1097.8329459714976
2003-09-12,1097.869108276748
2003-09-15,1092.7379885743476
2003-09-16,1095.2095161197487
2003-09-17,1102.2095913161127
2003-09-18,1116.0123463935186
2003-09-19,1115.777342164016
2003-09-22,1112.4654874444295
2003-09-23,1114.5458371567265
2003-09-24,1106.2615264866324
2003-09-25,1092.9236320896975
2003-09-26,1087.9365940555042
2003-09-29,1094.899246066016
2003-09-30,1094.0114658070124
2003-10-01,1125.4404426465485
2003-10-02,1122.7118322661345
2003-10-03,1134.7181478812017
2003-10-06,1139.4133818796722
2003-10-07,1136.9135321451263
2003-10-08,1152.4530712092499
2003-10-09,1156.641274190376
2003-10-10,1160.6464853150503
2003-10-13,1178.5853323458834
2003-10-14,1178.3363887665882
2003-10-15,1170.679152314284
2003-10-16,1166.9682214907812
2003-10-17,1158.8652004126445
2003-10-20,1176.5426519951488
2003-10-21,1183.2925951003683
2003-10-22,1176.1719553483395
2003-10-23,1160.4831411711045
2003-10-24,1160.7867766959387
2003-10-27,1166.030610929245
2003-10-28,1175.203329424126
2003-10-29,1173.4599118672836
2003-10-30,1184.0995635510174
2003-10-31,1178.084599021573
2003-11-03,1201.5625943658797
2003-11-04,1200.675003112966
2003-11-05,1188.1333124627713
2003-11-06,1192.618439320992
2003-11-07,1203.8225037285206
2003-11-10,1185.3270679696604
2003-11-11,1185.1533494521336
2003-11-12,1196.979705472772
2003-11-13,1196.5758824339582
2003-11-14,1205.6884089356743
2003-11-17,1184.7315090588945
2003-11-18,1193.494034929744
2003-11-19,1177.1905486889375
2003-11-20,1184.8983042758077
2003-11-21,1188.4540609601931
2003-11-24,1188.1904664232513
2003-11-25,1196.5184018026757
2003-11-26,1197.6855891639268
2003-11-27,1204.7481568233761
2003-11-28,1218.5286061264455
2003-12-01,1241.4084601077095
2003-12-02,1244.0371972245166
2003-12-03,1247.549460591982
2003-12-04,1243.9554014330938
2003-12-05,1254.7553480517565
2003-12-08,1257.4069411489636
2003-12-09,1267.4643801801383
2003-12-10,1250.9999910656393
2003-12-11,1261.1358298463401
2003-12-12,1260.2782392180175
2003-12-15,1255.3236770703709
2003-12-16,1248.141002145866
2003-12-17,1260.435556652697
2003-12-18,1285.1197032852754
2003-12-19,1290.2186762239007
2003-12-22,1303.5954528382663
2003-12-23,1311.4739872383834
2003-12-24,1315.116686755225
2003-12-25,1315.116686755225
2003-12-26,1320.7849017765336
2003-12-29,1339.718242428591
2003-12-30,1345.978523380751
2003-12-31,1349.1711552520433
2004-01-01,1349.1711552520433
2004-01-02,1366.5819972670322
2004-01-05,1425.2791836344536
2004-01-06,1429.7785789428003
2004-01-07,1426.5187751218516
2004-01-08,1439.539127167677
2004-01-09,1451.3346541748424
2004-01-12,1463.69657963583
2004-01-13,1457.3205688793973
2004-01-14,1438.9853012693222
2004-01-15,1425.7536668016367
2004-01-16,1426.0595840335254
2004-01-19,1429.047038939058
2004-01-20,1444.7308028805596
2004-01-21,1433.1262333461545
2004-01-22,1431.2776677960057
2004-01-23,1435.0455699757763
2004-01-26,1454.9072442643608
2004-01-27,1460.6246175613062
2004-01-28,1437.5351589268284
2004-01-29,1365.7921901425634
2004-01-30,1365.413225381585
2004-02-02,1374.9079882481137
2004-02-03,1391.530673957179
2004-02-04,1383.9102681424497
2004-02-05,1354.177620501991
2004-02-06,1385.4952175501805
2004-02-09,1397.3966290932499
2004-02-10,1399.3155710654892
2004-02-11,1427.6983195415196
2004-02-12,1445.8603420077575
2004-02-13,1433.3095357376662
2004-02-16,1431.3170201461521
2004-02-17,1451.4474114171244
2004-02-18,1446.5446640869206
2004-02-19,1415.681337183743
2004-02-20,1404.938780394831
2004-02-23,1408.1392348759318
2004-02-24,1406.3834676322408
2004-02-25,1413.0393159424225
2004-02-26,1415.409616298743
2004-02-27,1431.0606113794495
2004-03-01,1469.7906725556336
2004-03-02,1461.4467187626867
2004-03-03,1456.8945876195485
2004-03-04,1459.4540139239973
2004-03-05,1470.5227656586198
2004-03-08,1454.0423534471904
2004-03-09,1451.679262346617
2004-03-10,1419.8537670982316
2004-03-11,1381.8283865744363
2004-03-12,1407.6939989590762
2004-03-15,1388.6103325740094
2004-03-16,1397.0208250735884
2004-03-17,1409.2535892963504
2004-03-18,1418.4311561154545
2004-03-19,1421.7940208722378
2004-03-22,1398.394665139078
2004-03-23,1397.3686137655845
2004-03-24,1390.5626063316868
2004-03-25,1398.0654531212103
2004-03-26,1410.905597592404
2004-03-29,1411.9493225028996
2004-03-30,1423.904231337638
2004-03-31,1445.0905175438834
2004-04-01,1468.8016090242531
2004-04-02,1478.6055886131928
2004-04-05,1487.3093363730022
2004-04-06,1487.4140095317218
2004-04-07,1474.1834410513238
2004-04-08,1480.5098385473102
2004-04-09,1480.5098385473102
2004-04-12,1480.4196411816918
2004-04-13,1463.7554597329017
2004-04-14,1442.9990609504243
2004-04-15,1428.4113736120028
2004-04-16,1434.1018712741663
2004-04-19,1425.162834997696
2004-04-20,1408.7357405146574
2004-04-21,1391.9816588782614
2004-04-22,1394.8939612558763
2004-04-23,1412.2264199700417
2004-04-26,1405.8358208052093
2004-04-27,1401.2952931813397
2004-04-28,1352.2701404562742
2004-04-29,1323.5622852615606
2004-04-30,1312.4749369335675
2004-05-03,1322.0483693516107
2004-05-04,1335.8674992277558
2004-05-05,1338.084133236227
2004-05-06,1292.5924191771849
2004-05-07,1260.6496534714022
2004-05-10,1200.5165243893719
2004-05-11,1237.849962177795
2004-05-12,1236.9603698334097
2004-05-13,1239.0769677885746
2004-05-14,1246.3797553323664
2004-05-17,1221.1198120676781
2004-05-18,1242.8485720397068
2004-05-19,1261.5648211902505
2004-05-20,1237.816541615249
2004-05-21,1237.9078189622232
2004-05-24,1250.003811684126
2004-05-25,1266.6862798338273
2004-05-26,1279.3384546558398
2004-05-27,1298.6113827286995
2004-05-28,1300.5256226675772
2004-05-31,1299.9998055458423
2004-06-01,1287.1953451807785
2004-06-02,1298.7815961868032
2004-06-03,1281.3354320510455
2004-06-04,1295.346526877459
2004-06-07,1329.5209871075358
2004-06-08,1326.9417925599205
2004-06-09,1304.870232694491
2004-06-10,1306.631400437996
2004-06-11,1303.1177559831192
2004-06-14,1280.3400196944144
2004-06-15,1305.7105560041975
2004-06-16,1310.2091379484475
2004-06-17,1312.89056283915
2004-06-18,1319.295178658279
2004-06-21,1319.151811853266
2004-06-22,1312.5187735600273
2004-06-23,1329.229826031688
2004-06-24,1341.485674975248
2004-06-25,1341.3391092017803
2004-06-28,1325.4067974667423
2004-06-29,1328.6463956662647
2004-06-30,1346.608152011853
2004-07-01,1356.6211089638286
2004-07-02,1366.54436304707
2004-07-05,1371.0858885144705
2004-07-06,1355.327287601548
2004-07-07,1360.273509879274
2004-07-08,1351.1922838919563
2004-07-09,1356.2295756261587
2004-07-12,1372.158102987806
2004-07-13,1374.7503092145075
2004-07-14,1378.2188508039953
2004-07-15,1390.7737223466988
2004-07-16,1410.1999992226704
2004-07-19,1403.372845558892
2004-07-20,1408.7183415455145
2004-07-21,1380.15936362918
2004-07-22,1375.2914192124997
2004-07-23,1369.5680180553197
2004-07-26,1357.4610360358784
2004-07-27,1373.5792834001413
2004-07-28,1384.901243427515
2004-07-29,1396.5922145557618
2004-07-30,1407.8774873673526
2004-08-02,1407.6129874051585
2004-08-03,1407.042435819094
2004-08-04,1396.6517779223623
2004-08-05,1379.3341475021507
2004-08-06,1380.9228564942973
2004-08-09,1379.3777753233737
2004-08-10,1397.1342022101883
2004-08-11,1387.071416425301
2004-08-12,1388.1943383382468
2004-08-13,1384.9544152002782
2004-08-16,1400.271970412871
2004-08-17,1419.0574936376147
2004-08-18,1440.4937940944546
2004-08-19,1453.1924222364078
2004-08-20,1460.7701786278055
2004-08-23,1448.692980202622
2004-08-24,1456.3575936789582
2004-08-25,1460.5760623182805
2004-08-26,1449.9856013691149
2004-08-27,1452.0419503653043
2004-08-30,1457.830625460821
2004-08-31,1464.7905870286097
2004-09-01,1463.9818947949602
2004-09-02,1471.9638761497
2004-09-03,1459.8939140619668
2004-09-06,1469.6936190373922
2004-09-07,1468.9164739648397
2004-09-08,1476.1415282696146
2004-09-09,1473.157035893875
2004-09-10,1469.5480206050452
2004-09-13,1470.160364633973
2004-09-14,1488.717843442474
2004-09-15,1494.6890182514667
2004-09-16,1513.1189258880386
2004-09-17,1525.6245282070488
2004-09-20,1530.4053133781322
2004-09-21,1534.6543519108245
2004-09-22,1523.3313491221882
2004-09-23,1530.9420884456883
2004-09-24,1530.847274455732
2004-09-27,1518.5537730207388
2004-09-28,1544.1409830123496
2004-09-29,1548.9375643541784
2004-09-30,1551.8079434646422
2004-10-01,1580.447914207333
2004-10-04,1600.6944546110765
2004-10-05,1606.334516287572
2004-10-06,1604.9949331795392
2004-10-07,1598.953859901406
2004-10-08,1598.4863874627833
2004-10-11,1600.3690822519407
2004-10-12,1596.2871529587476
2004-10-13,1564.1463715314515
2004-10-14,1545.6937834839798
2004-10-15,1560.63855418045
2004-10-18,1562.0190913214583
2004-10-19,1549.7838737238515
2004-10-20,1542.212781144987
2004-10-21,1569.732278411736
2004-10-22,1568.1459654686046
2004-10-25,1552.7616107920096
2004-10-26,1562.7014127581854
2004-10-27,1579.5665893735768
2004-10-28,1570.6828522373312
2004-10-29,1589.240227126515
2004-11-01,1593.5540840042302
2004-11-02,1602.6054672542527
2004-11-03,1621.1858029246841
2004-11-04,1636.267532475968
2004-11-05,1633.8290904132994
2004-11-08,1622.7260972552076
2004-11-09,1628.0675204601685
2004-11-10,1638.8577547868729
2004-11-11,1645.215493711964
2004-11-12,1666.5847089306947
2004-11-15,1668.3126614844389
2004-11-16,1662.449095922398
2004-11-17,1686.344380952253
2004-11-18,1681.263771003252
2004-11-19,1670.0535503217318
2004-11-22,1679.0697755605597
2004-11-23,1684.2113088367876
2004-11-24,1700.1853476490012
2004-11-25,1715.6449011129944
2004-11-26,1729.47680156684
