Date,KOREA IMI MINIMUM VOLATILITY (KRW)
2001-12-26,1031.0723119996187
2001-12-27,1025.8014145045208
2001-12-28,1075.5964512544306
2001-12-31,1072.830824572118
2002-01-01,1073.0462929480482
2002-01-02,1093.0386429697894
2002-01-03,1103.7617487040607
2002-01-04,1135.4398050507473
2002-01-07,1151.3412202300979
2002-01-08,1119.2592462659
2002-01-09,1140.8354167393752
2002-01-10,1103.743371012808
2002-01-11,1103.2442006197607
2002-01-14,1118.0993558085052
2002-01-15,1082.0339155070183
2002-01-16,1082.1545265595614
2002-01-17,1089.23830150379
2002-01-18,1079.9462000793833
2002-01-21,1102.6697937068368
2002-01-22,1105.1141382405294
2002-01-23,1130.3594088556156
2002-01-24,1167.0668998603314
2002-01-25,1208.7873693110587
2002-01-28,1234.9947952621642
2002-01-29,1228.0208978114085
2002-01-30,1180.1492758576087
2002-01-31,1182.6894861527944
2002-02-01,1164.5819561169503
2002-02-04,1134.108675197264
2002-02-05,1137.721291496093
2002-02-06,1144.4024942110602
2002-02-07,1128.8976758414917
2002-02-08,1139.0524533655016
2002-02-11,1128.0504860704364
2002-02-12,1129.659412482563
2002-02-13,1134.773922975206
2002-02-14,1234.9462758847096
2002-02-15,1226.1805472932413
2002-02-18,1251.4235959126502
2002-02-19,1229.4320824413767
2002-02-20,1233.4553192965195
2002-02-21,1243.1893792064595
2002-02-22,1237.7165283007955
2002-02-25,1242.9921018801936
2002-02-26,1261.0894061292177
2002-02-27,1299.3241519070152
2002-02-28,1304.3259954757
2002-03-01,1303.2973801786209
2002-03-04,1330.443996854816
2002-03-05,1340.806745338629
2002-03-06,1335.0669378112034
2002-03-07,1307.7601350241503
2002-03-08,1311.5802282168215
2002-03-11,1316.5548869536683
2002-03-12,1357.786584008933
2002-03-13,1362.8935206520775
2002-03-14,1369.7386540740108
2002-03-15,1392.2283846700598
2002-03-18,1406.2660652492223
2002-03-19,1427.7759416925946
2002-03-20,1411.7878053096308
2002-03-21,1418.225188818257
2002-03-22,1451.5305427167445
2002-03-25,1433.5134953705804
2002-03-26,1439.2322968359751
2002-03-27,1480.0987045567338
2002-03-28,1468.0702837591175
2002-03-29,1482.8172467327752
2002-04-01,1429.1579263644167
2002-04-02,1465.3707728928512
2002-04-03,1486.2121209802717
2002-04-04,1484.6026358842762
2002-04-05,1488.9717714297972
2002-04-08,1473.3174704711234
2002-04-09,1447.077166875852
2002-04-10,1391.1332828753168
2002-04-11,1406.9514289467586
2002-04-12,1423.6973949412152
2002-04-15,1460.9790659635414
2002-04-16,1470.6924109381987
2002-04-17,1523.2738587144077
2002-04-18,1542.1390080479507
2002-04-19,1528.7555725467996
2002-04-22,1560.9587186520241
2002-04-23,1562.925537208257
2002-04-24,1534.4421801616463
2002-04-25,1454.4638686653177
2002-04-26,1461.3724422491125
2002-04-29,1403.262156916305
2002-04-30,1398.693458389665
2002-05-01,1390.8217560747376
2002-05-02,1440.787443143511
2002-05-03,1440.2319231961712
2002-05-06,1388.3188300740655
2002-05-07,1393.2064910704646
2002-05-08,1420.3597906352818
2002-05-09,1418.8150596058815
2002-05-10,1379.3516483396263
2002-05-13,1385.4474552643308
2002-05-14,1418.2040000525924
2002-05-15,1458.2766126841032
2002-05-16,1456.8489858137277
2002-05-17,1478.2744263847649
2002-05-20,1467.4094385809997
2002-05-21,1410.7076181874377
2002-05-22,1444.9911018636901
2002-05-23,1419.7274168407407
2002-05-24,1432.5325781845172
2002-05-27,1425.053606015867
2002-05-28,1415.3246905834505
2002-05-29,1391.6635439978845
2002-05-30,1356.108827880621
2002-05-31,1336.4473385587737
2002-06-03,1352.6543335476204
2002-06-04,1358.0297448903564
2002-06-05,1377.514669125421
2002-06-06,1366.8729874654227
2002-06-07,1346.1694156430801
2002-06-10,1374.3527203387844
2002-06-11,1387.6381469568507
2002-06-12,1383.8229627040735
2002-06-13,1384.847203860714
2002-06-14,1367.244064758526
2002-06-17,1352.58985334764
2002-06-18,1341.7510196971623
2002-06-19,1279.8381197967149
2002-06-20,1270.8480957500426
2002-06-21,1271.9852726063932
2002-06-24,1250.6905071251279
2002-06-25,1236.0807273445687
2002-06-26,1133.1478741941291
2002-06-27,1159.6042084188903
2002-06-28,1209.8916454346656
2002-07-01,1212.0224067759395
2002-07-02,1207.2930856836435
2002-07-03,1221.1662917603855
2002-07-04,1253.9163143951605
2002-07-05,1288.2294787802966
2002-07-08,1275.0544234054685
2002-07-09,1306.6274887647573
2002-07-10,1307.1245879670587
2002-07-11,1250.6089658143674
2002-07-12,1285.9909337870483
2002-07-15,1247.6740968370573
2002-07-16,1221.539844249179
2002-07-17,1225.4198655917742
2002-07-18,1224.130586587212
2002-07-19,1194.3997145059916
2002-07-22,1151.6108169791505
2002-07-23,1204.3823718253225
2002-07-24,1169.3201204864265
2002-07-25,1163.2537045752765
2002-07-26,1120.0371172109353
2002-07-29,1123.8987410016416
2002-07-30,1162.968079591354
2002-07-31,1168.5392707509573
2002-08-01,1156.0941555517784
2002-08-02,1141.2838346341784
2002-08-05,1082.541506812182
2002-08-06,1092.257314498926
2002-08-07,1095.1972464365379
2002-08-08,1100.3949952987305
2002-08-09,1109.7138530030225
2002-08-12,1107.7231675751545
2002-08-13,1134.1080277312412
2002-08-14,1144.0888724459103
2002-08-15,1152.6739191151064
2002-08-16,1169.2913504193589
2002-08-19,1165.5166899768953
2002-08-20,1195.7390782277796
2002-08-21,1206.6546451941153
2002-08-22,1220.1434989257054
2002-08-23,1200.1312471364515
2002-08-26,1184.1138067629036
2002-08-27,1164.3496185072736
2002-08-28,1164.0001984535802
2002-08-29,1159.9997275182975
2002-08-30,1188.9379547612648
2002-09-02,1206.183198067351
2002-09-03,1178.0378406792966
2002-09-04,1159.0461100419423
2002-09-05,1158.4327528173797
2002-09-06,1136.61193903793
2002-09-09,1118.6979632258979
2002-09-10,1155.1324797537134
2002-09-11,1173.5447308049595
2002-09-12,1193.7040683074015
2002-09-13,1152.7197858913353
2002-09-16,1125.7035525834428
2002-09-17,1166.8304911935645
2002-09-18,1127.2473986443208
2002-09-19,1122.2423713320914
2002-09-20,1121.4435817038109
2002-09-23,1074.7311823461084
2002-09-24,1057.3128414293456
2002-09-25,1039.0381692740116
2002-09-26,1039.34321709863
2002-09-27,1045.4000165526672
2002-09-30,1008.1365220494412
2002-10-01,1025.2688943992596
2002-10-02,1019.6702490526369
2002-10-03,1016.5213660884183
2002-10-04,1024.8214547794098
2002-10-07,978.2978331308482
2002-10-08,982.1911360925351
2002-10-09,941.9244010209961
2002-10-10,890.073960496501
2002-10-11,889.4590534762331
2002-10-14,936.4991871791797
2002-10-15,964.3290399344082
2002-10-16,992.4298679701951
2002-10-17,1023.2735566708982
2002-10-18,1060.29670676274
2002-10-21,1026.0806716363734
2002-10-22,994.8085716411654
2002-10-23,1038.4055375293433
2002-10-24,1029.9741091810615
2002-10-25,1031.4571293594126
2002-10-28,1056.0962264198417
2002-10-29,1050.4918421826587
2002-10-30,1027.567371790411
2002-10-31,1029.432758844959
2002-11-01,997.915320460555
2002-11-04,1036.6703941224057
2002-11-05,1024.9950736462708
2002-11-06,1055.5977497745705
2002-11-07,1046.1092253794195
2002-11-08,1038.6344536517179
2002-11-11,1020.1122688083578
2002-11-12,1006.8017218728287
2002-11-13,1010.2399549297453
2002-11-14,1007.122465327504
2002-11-15,1037.044257757877
2002-11-18,1024.679867889401
2002-11-19,1029.9026217284031
2002-11-20,1045.7332835787274
2002-11-21,1064.7661487078349
2002-11-22,1073.5098219910349
2002-11-25,1106.2188443025175
2002-11-26,1110.3536337735945
2002-11-27,1126.460597993685
2002-11-28,1127.9085663845217
2002-11-29,1146.4658373652535
2002-12-02,1144.0776400759266
2002-12-03,1150.576620351765
2002-12-04,1111.089623795679
2002-12-05,1118.9344398102342
2002-12-06,1110.5169130506686
2002-12-09,1104.6107559177788
2002-12-10,1089.903629247763
2002-12-11,1089.1565263672724
2002-12-12,1110.4253781967984
2002-12-13,1097.7484299454616
2002-12-16,1079.7004094802212
2002-12-17,1093.8547634030965
2002-12-18,1098.251490826244
2002-12-19,1100.1793752454823
2002-12-20,1095.6246029103309
2002-12-23,1068.3312434650084
2002-12-24,1048.8830414046945
2002-12-25,1048.8830414046945
2002-12-26,1038.3019938235925
2002-12-27,1008.7347432682657
2002-12-30,960.2264749660063
2002-12-31,965.3860068157187
2003-01-01,965.3860068157186
2003-01-02,983.3228136998158
2003-01-03,1013.6023939972002
2003-01-06,1022.3938082144118
2003-01-07,1009.7169171802465
2003-01-08,1014.6449838476385
2003-01-09,983.3805222143762
2003-01-10,978.3296142589069
2003-01-13,1005.6418018862126
2003-01-14,1010.5297133727945
2003-01-15,1008.2351611078819
2003-01-16,1006.824730236153
2003-01-17,982.1864790931033
2003-01-20,974.7054516631615
2003-01-21,964.073660291125
2003-01-22,946.5567511163299
2003-01-23,947.8137647308009
2003-01-24,922.2645595949365
2003-01-27,901.9617176029265
2003-01-28,907.5459178542508
2003-01-29,888.9939335219567
2003-01-30,912.8170306913536
2003-01-31,919.2213050378061
2003-02-03,919.2966698383534
2003-02-04,913.8141871997091
2003-02-05,914.7194320517112
2003-02-06,896.0826791496777
2003-02-07,874.5971203967962
2003-02-10,872.2216869353351
2003-02-11,867.8534334530739
2003-02-12,882.9330749711867
2003-02-13,862.6838849877153
2003-02-14,866.2575400416168
2003-02-17,905.2947794490708
2003-02-18,917.8314658633984
2003-02-19,907.9269239554369
2003-02-20,908.6186331022038
2003-02-21,911.6841649593098
2003-02-24,933.3207012778628
2003-02-25,906.4179763939318
2003-02-26,899.2255505551095
2003-02-27,893.2010070410216
2003-02-28,874.3964082015058
2003-03-03,886.828824556639
2003-03-04,865.1723596714843
2003-03-05,830.7874930686543
2003-03-06,816.1025097864139
2003-03-07,789.7327238897657
2003-03-10,773.5369395246855
2003-03-11,766.0275709576788
2003-03-12,765.4885578380218
2003-03-13,777.7503250982173
2003-03-14,798.5212147788467
2003-03-17,770.176308531918
2003-03-18,802.3897458077115
2003-03-19,809.2208202403942
2003-03-20,852.6777380219393
2003-03-21,866.3053499886378
2003-03-24,844.7973053763071
2003-03-25,823.761837372446
2003-03-26,828.366143460323
2003-03-27,817.9816289676455
2003-03-28,821.8241436293291
2003-03-31,789.8502540449853
2003-04-01,791.2365930294519
2003-04-02,808.9961444163869
2003-04-03,815.4006050248233
2003-04-04,831.1708586334379
2003-04-07,873.5138048078854
2003-04-08,876.5069927884141
2003-04-09,854.123425096557
2003-04-10,870.9002137929018
2003-04-11,883.3255319017534
2003-04-14,904.0399045587714
2003-04-15,922.4794493930309
2003-04-16,936.8348167774163
2003-04-17,929.518337674731
2003-04-18,950.19466987669
2003-04-21,950.6107790598631
2003-04-22,906.9407102585736
2003-04-23,899.882126155338
2003-04-24,876.1690243496136
2003-04-25,836.6668388443904
2003-04-28,855.5942435489675
2003-04-29,897.7362038415554
2003-04-30,888.3531457332741
2003-05-01,880.0871568475638
2003-05-02,882.4507589175321
2003-05-05,878.0575655790379
2003-05-06,887.7727911414539
2003-05-07,913.7246453455248
2003-05-08,905.9849352116108
2003-05-09,901.4996596814998
2003-05-12,917.2354198688414
2003-05-13,891.2181063258066
2003-05-14,885.9132243038215
2003-05-15,907.5531856145353
2003-05-16,889.5421952164412
2003-05-19,864.1353939714544
2003-05-20,870.6184598805308
2003-05-21,865.382466341031
2003-05-22,860.6481409866497
2003-05-23,871.3808762812045
2003-05-26,870.3094921842838
2003-05-27,865.164978473554
2003-05-28,889.1466067642396
2003-05-29,882.8646246780488
2003-05-30,888.1249894954835
2003-06-02,908.6045486383399
2003-06-03,894.4000511292514
2003-06-04,903.0997910620836
2003-06-05,892.0332368602782
2003-06-06,903.5497398327393
2003-06-09,912.749335814313
2003-06-10,917.8519105507492
2003-06-11,913.2601719407171
2003-06-12,921.3815889437491
2003-06-13,925.9855178217654
2003-06-16,912.2110580777049
2003-06-17,935.0771087676142
2003-06-18,947.9563406367411
2003-06-19,952.830485527406
2003-06-20,960.5463887917914
2003-06-23,953.7668494946163
2003-06-24,942.1521418008759
2003-06-25,953.488850082118
2003-06-26,968.0233160469078
2003-06-27,970.9429309989534
2003-06-30,958.7556078699953
2003-07-01,959.2666913827769
2003-07-02,981.143865141204
2003-07-03,980.6320196346106
2003-07-04,996.3921241647864
2003-07-07,1023.6044334088899
2003-07-08,1028.8810776061116
2003-07-09,1023.1877355820371
2003-07-10,1013.2973455123382
2003-07-11,1021.8136619363945
2003-07-14,1044.6129229625524
2003-07-15,1034.7950656044507
2003-07-16,1038.7197799332919
2003-07-17,1039.3440589308957
2003-07-18,1011.6783208229434
2003-07-21,999.0283303495015
2003-07-22,1003.8198781860236
2003-07-23,994.9440944614905
2003-07-24,1002.9947060810836
2003-07-25,1000.7401692815979
2003-07-28,1025.0056745730708
2003-07-29,1030.9346651915348
2003-07-30,1028.6339035363376
2003-07-31,1040.5153505009785
2003-08-01,1057.227104793
2003-08-04,1040.3669222176948
2003-08-05,1036.0564137367362
2003-08-06,1017.1411318474759
2003-08-07,1017.2320248828636
2003-08-08,1019.9509794012382
2003-08-11,1021.3350629332638
2003-08-12,1021.7715229909212
2003-08-13,1036.5454531089358
2003-08-14,1057.4696203222622
2003-08-15,1058.221298047846
2003-08-18,1072.2653910199754
2003-08-19,1091.5605722098842
2003-08-20,1085.3345843607096
2003-08-21,1130.5391011755182
2003-08-22,1139.3559615735003
2003-08-25,1141.966083055459
2003-08-26,1139.0698293503447
2003-08-27,1138.8493039504726
2003-08-28,1125.3273623951302
2003-08-29,1129.9411776245813
2003-09-01,1139.3000170539374
2003-09-02,1153.3090933602548
2003-09-03,1159.725968144976
2003-09-04,1148.1802618864251
2003-09-05,1131.374033819804
2003-09-08,1124.4645380386157
2003-09-09,1127.0996052769547
2003-09-10,1124.4855747040815
2003-09-11,1126.948465512257
2003-09-12,1115.4805358127694
2003-09-15,1094.2479926351757
2003-09-16,1123.7222406063136
2003-09-17,1120.5546180239862
2003-09-18,1108.322603308085
2003-09-19,1090.2628081165972
2003-09-22,1051.7691594916882
2003-09-23,1062.6017674898444
2003-09-24,1069.680234729232
2003-09-25,1045.4279145423031
2003-09-26,1032.5446459906
2003-09-29,1024.416798667111
2003-09-30,1017.8113068694153
2003-10-01,1020.5005429691353
2003-10-02,1041.4725539122337
2003-10-03,1047.848437814673
2003-10-06,1053.3817345453367
2003-10-07,1046.3138196328905
2003-10-08,1036.519400088633
2003-10-09,1066.5045351738875
2003-10-10,1086.463080389892
2003-10-13,1094.7815358655535
2003-10-14,1089.4618646101906
2003-10-15,1089.4853547561916
2003-10-16,1106.277488278982
2003-10-17,1099.3547474816874
2003-10-20,1107.8175930167931
2003-10-21,1099.4883301649616
2003-10-22,1088.391574718892
2003-10-23,1051.7414943728122
2003-10-24,1043.5393845634949
2003-10-27,1068.9528753008913
2003-10-28,1093.1339980434386
2003-10-29,1097.4375005846844
2003-10-30,1114.3222255549606
2003-10-31,1111.4247653925254
2003-11-03,1135.062174143125
2003-11-04,1133.553958424446
2003-11-05,1153.5394326069957
2003-11-06,1142.9904614156226
2003-11-07,1154.3540631829205
2003-11-10,1147.0634827740898
2003-11-11,1131.6559842384397
2003-11-12,1138.5522781164445
2003-11-13,1161.3120113775356
2003-11-14,1149.583417940765
2003-11-17,1110.2596580106695
2003-11-18,1112.1626828775484
2003-11-19,1072.0153182762465
2003-11-20,1058.936119522916
2003-11-21,1056.1705867775265
2003-11-24,1042.7331632827113
2003-11-25,1062.3262904970813
2003-11-26,1070.7952457533834
2003-11-27,1072.5856147734337
2003-11-28,1083.8038637907248
2003-12-01,1104.2006762067983
2003-12-02,1095.98899633474
2003-12-03,1093.5506093139268
2003-12-04,1096.9246787305296
2003-12-05,1071.0354356328403
2003-12-08,1065.3623464689938
2003-12-09,1072.293154354622
2003-12-10,1076.970672478548
2003-12-11,1080.116235275214
2003-12-12,1096.424042458678
2003-12-15,1112.8347047388784
2003-12-16,1086.248132022785
2003-12-17,1070.625805124767
2003-12-18,1085.9490666142979
2003-12-19,1088.140848216451
2003-12-22,1073.1249372292705
2003-12-23,1066.478618284211
2003-12-24,1049.9841677327775
2003-12-25,1049.9841677327775
2003-12-26,1046.2383393510613
2003-12-29,1049.8907609260953
2003-12-30,1072.0658945491994
2003-12-31,1070.2404007945654
2004-01-01,1070.2404007945656
2004-01-02,1079.4925294179259
2004-01-05,1074.222918169691
2004-01-06,1072.577667906813
2004-01-07,1084.1751749718285
2004-01-08,1081.8952239994585
2004-01-09,1095.6275078181238
2004-01-12,1115.848097445103
2004-01-13,1112.1781948967946
2004-01-14,1127.1396113091218
2004-01-15,1122.0003058176787
2004-01-16,1140.8463048235224
2004-01-19,1156.484595665872
2004-01-20,1143.3549155396688
2004-01-21,1137.849789040718
2004-01-22,1130.5515749135532
2004-01-23,1136.4712371269934
2004-01-26,1164.0768645292267
2004-01-27,1161.2825565998826
2004-01-28,1171.6516063364757
2004-01-29,1178.4247699544624
2004-01-30,1170.817272577419
2004-02-02,1178.00686167643
2004-02-03,1149.1755823810638
2004-02-04,1153.6739084046285
2004-02-05,1157.4970677191045
2004-02-06,1163.4545878331917
2004-02-09,1180.1285437080526
2004-02-10,1186.5844930321578
2004-02-11,1205.197611399469
2004-02-12,1193.2121830332148
2004-02-13,1200.9608958732279
2004-02-16,1192.2709386084675
2004-02-17,1193.004439689014
2004-02-18,1188.7359650670578
2004-02-19,1193.6298208038695
2004-02-20,1195.4589586227771
2004-02-23,1181.8547420209818
2004-02-24,1160.3361134355737
2004-02-25,1181.1307559260774
2004-02-26,1188.0195926979616
2004-02-27,1208.7533722000726
2004-03-01,1206.8108195729935
2004-03-02,1246.625072396374
2004-03-03,1251.3432254671422
2004-03-04,1264.5317748167959
2004-03-05,1234.1017692675493
2004-03-08,1233.8814710611919
2004-03-09,1216.633876739575
2004-03-10,1218.5481209139614
2004-03-11,1206.0669821045328
2004-03-12,1174.54444815346
2004-03-15,1179.598255215873
2004-03-16,1165.3202419279169
2004-03-17,1211.7163483151498
2004-03-18,1203.7345382507965
2004-03-19,1221.3531796031548
2004-03-22,1185.4365619630184
2004-03-23,1198.1975766556147
2004-03-24,1207.8040895532656
2004-03-25,1205.736150047497
2004-03-26,1230.3318635302821
2004-03-29,1241.8906879320048
2004-03-30,1241.353336296132
2004-03-31,1243.0449002417886
2004-04-01,1241.4542434018442
2004-04-02,1269.7715271709499
2004-04-05,1284.4631859112637
2004-04-06,1293.1589521377068
2004-04-07,1295.1482462468261
2004-04-08,1308.7339057162376
2004-04-09,1291.04746962348
2004-04-12,1317.2094412451752
2004-04-13,1329.6525995790466
2004-04-14,1310.3799363131036
2004-04-15,1313.8220737742347
2004-04-16,1271.0317019674255
2004-04-19,1287.8809399240922
2004-04-20,1322.0370057844118
2004-04-21,1331.5985290386939
2004-04-22,1316.5553225153355
2004-04-23,1338.7858001343504
2004-04-26,1317.8855037645071
2004-04-27,1311.0553684956567
2004-04-28,1293.57950309496
2004-04-29,1236.8837248983184
2004-04-30,1215.6699846524846
2004-05-03,1222.329124970454
2004-05-04,1211.2151289949907
2004-05-05,1210.7387554314016
2004-05-06,1181.5290021430453
2004-05-07,1196.504200107599
2004-05-10,1121.8901048619846
2004-05-11,1124.513056502967
2004-05-12,1158.7006373172037
2004-05-13,1119.0050334871023
2004-05-14,1086.935693364503
2004-05-17,1030.4088091946676
2004-05-18,1048.4712128635788
2004-05-19,1102.1738657813269
2004-05-20,1098.230631937218
2004-05-21,1116.1954553655164
2004-05-24,1127.664465792284
2004-05-25,1096.1461700718994
2004-05-26,1096.212318760559
2004-05-27,1117.2654516463172
2004-05-28,1135.2197647504404
2004-05-31,1124.0178132339242
2004-06-01,1148.7219796627019
2004-06-02,1129.1307248583435
2004-06-03,1091.3572475825451
2004-06-04,1106.7681868049174
2004-06-07,1143.3657653990228
2004-06-08,1144.7671999319214
2004-06-09,1146.887932371232
2004-06-10,1126.3824723983032
2004-06-11,1092.2960867273393
2004-06-14,1071.1186414609508
2004-06-15,1088.320409679763
2004-06-16,1100.8261230905484
2004-06-17,1111.7654167285234
2004-06-18,1080.7352155560284
2004-06-21,1095.5523937400123
2004-06-22,1086.8637128822709
2004-06-23,1077.2330705779545
2004-06-24,1100.7632595107307
2004-06-25,1130.3088593594982
2004-06-28,1111.4898261837611
2004-06-29,1127.1349948035706
2004-06-30,1129.9120529818517
2004-07-01,1123.8602207367098
2004-07-02,1078.8221467060082
2004-07-05,1085.1635485728002
2004-07-06,1087.541781494472
2004-07-07,1084.314783121804
2004-07-08,1054.5241949994017
2004-07-09,1065.812333369487
2004-07-12,1069.3201685160827
2004-07-13,1078.115336909782
2004-07-14,1048.6294584808168
2004-07-15,1040.6338003559645
2004-07-16,1038.597231524577
2004-07-19,1065.5705159591203
2004-07-20,1047.5592600997459
2004-07-21,1085.5216174762174
2004-07-22,1060.0868460565634
2004-07-23,1061.1399973206626
2004-07-26,1057.552901809656
2004-07-27,1065.1638099228128
2004-07-28,1075.7471832936803
2004-07-29,1051.3713941070544
2004-07-30,1061.1025335781242
2004-08-02,1043.0154773578483
2004-08-03,1051.8566472940272
2004-08-04,1051.8009933232145
2004-08-05,1074.8926642086885
2004-08-06,1041.647846507053
2004-08-09,1059.244064443202
2004-08-10,1061.707174915523
2004-08-11,1072.911719024815
2004-08-12,1086.394991654242
2004-08-13,1080.9860411136688
2004-08-16,1083.3374063105778
2004-08-17,1080.2937995166699
2004-08-18,1089.876411269341
2004-08-19,1106.6853126523758
2004-08-20,1111.7497186798253
2004-08-23,1121.6303055501444
2004-08-24,1133.0136721539484
2004-08-25,1145.9205141246705
2004-08-26,1149.8001584463027
2004-08-27,1159.249124602727
2004-08-30,1150.4047099250843
2004-08-31,1137.2818069222112
2004-09-01,1161.9830491204475
2004-09-02,1170.1769605433753
2004-09-03,1176.0823795900767
2004-09-06,1180.0054048759193
2004-09-07,1176.0992745236993
2004-09-08,1165.2722067498416
2004-09-09,1176.5431367118906
2004-09-10,1183.5352884104218
2004-09-13,1208.689701615966
2004-09-14,1189.6825365418601
2004-09-15,1202.4191125909856
2004-09-16,1209.9973798398903
2004-09-17,1201.9738394287049
2004-09-20,1214.3038984128561
2004-09-21,1201.1416396942545
2004-09-22,1174.946714838156
2004-09-23,1162.2695600072905
2004-09-24,1169.300543759824
2004-09-27,1166.3531666929823
2004-09-28,1165.026958016133
2004-09-29,1161.8056301861948
2004-09-30,1155.434616510171
2004-10-01,1174.9062628867832
2004-10-04,1228.9907715457412
2004-10-05,1223.5715981896833
2004-10-06,1219.2402293422324
2004-10-07,1216.723067840142
2004-10-08,1201.4541293057075
2004-10-11,1208.0295619262083
2004-10-12,1184.0545554853277
2004-10-13,1183.952428381446
2004-10-14,1164.2650435960545
2004-10-15,1153.5062701085035
2004-10-18,1161.443913558373
2004-10-19,1166.0117852183325
2004-10-20,1132.2636560571534
2004-10-21,1119.443572686956
2004-10-22,1125.4932647569337
2004-10-25,1088.1331192300363
2004-10-26,1100.5958204554113
2004-10-27,1101.3241920572007
2004-10-28,1136.5679139482866
2004-10-29,1147.218208483298
2004-11-01,1146.7400295569823
2004-11-02,1172.9101767098005
2004-11-03,1172.1415510849304
2004-11-04,1159.167106631523
2004-11-05,1170.9644620589204
