Date,BRAZIL IMI MINIMUM VOLATILITY (BRL)
2003-03-25,688.7667602313966
2003-03-26,691.0330076709283
2003-03-27,687.1029328713086
2003-03-28,694.8496643128884
2003-03-31,686.3500321055665
2003-04-01,696.0679958668289
2003-04-02,722.3260241957524
2003-04-03,732.5681370419298
2003-04-04,746.7601541869659
2003-04-07,763.8202465440858
2003-04-08,753.4994901277711
2003-04-09,751.0322173251637
2003-04-10,734.5009080114696
2003-04-11,733.7356770868782
2003-04-14,739.9473305576919
2003-04-15,758.0237039113966
2003-04-16,762.6628444524974
2003-04-17,784.8739547374234
2003-04-18,784.8739547374234
2003-04-21,782.9474278412441
2003-04-22,768.674053048823
2003-04-23,781.4144211217205
2003-04-24,774.2215817226713
2003-04-25,767.505576104475
2003-04-28,783.6926603020878
2003-04-29,807.8439684095077
2003-04-30,809.0723786435376
2003-05-01,794.5484366577547
2003-05-02,810.8606030330608
2003-05-05,794.0373921642016
2003-05-06,773.7564661286507
2003-05-07,795.0626147599077
2003-05-08,799.1780656040853
2003-05-09,820.2149839297077
2003-05-12,821.7468288591953
2003-05-13,829.1263933338506
2003-05-14,821.8003218619618
2003-05-15,805.7949495261892
2003-05-16,787.215448608165
2003-05-19,769.5411124796002
2003-05-20,762.0038715228692
2003-05-21,767.1777424502832
2003-05-22,778.0100655958767
2003-05-23,786.3259244306852
2003-05-26,778.7915908364363
2003-05-27,763.8975536158271
2003-05-28,774.9296822439451
2003-05-29,789.6513980911949
2003-05-30,785.3000764227944
2003-06-02,783.1036733446359
2003-06-03,787.1394828260238
2003-06-04,818.8752341525018
2003-06-05,813.5401863008236
2003-06-06,837.7177597874179
2003-06-09,828.8436515583737
2003-06-10,835.0730040357823
2003-06-11,825.5173250376665
2003-06-12,839.7129292415061
2003-06-13,830.8669142670502
2003-06-16,836.0916955118433
2003-06-17,834.1836320353872
2003-06-18,830.5523309923326
2003-06-19,829.2875582280658
2003-06-20,821.6873858678896
2003-06-23,820.5044703215132
2003-06-24,831.9821681583035
2003-06-25,831.8339366324005
2003-06-26,834.7716484180752
2003-06-27,843.3457139990073
2003-06-30,833.4122637888602
2003-07-01,847.8359367709352
2003-07-02,857.6473392198087
2003-07-03,852.5420959445615
2003-07-04,863.726824232639
2003-07-07,874.4127958901039
2003-07-08,882.283690300046
2003-07-09,882.9031343064571
2003-07-10,870.9401503542678
2003-07-11,865.0141281989826
2003-07-14,887.6785008375435
2003-07-15,894.2984702089651
2003-07-16,887.931084124694
2003-07-17,894.9432014762928
2003-07-18,895.1654409484498
2003-07-21,885.8607150746545
2003-07-22,887.5216855430019
2003-07-23,882.4429369221278
2003-07-24,879.6092969690206
2003-07-25,884.980262054406
2003-07-28,890.0183840904617
2003-07-29,880.6668450872505
2003-07-30,879.0830167183411
2003-07-31,891.2347706303084
2003-08-01,864.690786620443
2003-08-04,828.9256649650363
2003-08-05,841.4268275682007
2003-08-06,833.9768341285729
2003-08-07,855.4217259860667
2003-08-08,877.6177324135045
2003-08-11,883.4343409792832
2003-08-12,880.5613873641393
2003-08-13,883.1987614496596
2003-08-14,905.9763348385915
2003-08-15,914.1041718428595
2003-08-18,934.1664492924338
2003-08-19,932.2240007746317
2003-08-20,940.3173325002731
2003-08-21,964.4865303363662
2003-08-22,975.5191838676894
2003-08-25,965.7720040466759
2003-08-26,982.9985004384234
2003-08-27,1003.3918733081741
2003-08-28,1010.5546326486193
2003-08-29,1012.0765080791274
2003-09-01,1018.0899885496494
2003-09-02,1034.9593315175027
2003-09-03,1063.570062708376
2003-09-04,1070.733112237885
2003-09-05,1076.2091107555568
2003-09-08,1067.5607463138324
2003-09-09,1028.7080016495556
2003-09-10,1038.7343502493854
2003-09-11,1053.613549921168
2003-09-12,1045.5495051994033
2003-09-15,1033.4558938596128
2003-09-16,1041.0517142980177
2003-09-17,1041.6306045229048
2003-09-18,1055.4735904328911
2003-09-19,1042.5169280056273
2003-09-22,1021.3148204192083
2003-09-23,1007.8151034871514
2003-09-24,994.4961083547597
2003-09-25,971.7171543803872
2003-09-26,973.2229711135986
2003-09-29,982.8348660527699
2003-09-30,974.3259148511569
2003-10-01,1009.1179161992828
2003-10-02,1025.1816184593345
2003-10-03,1051.9868365230825
2003-10-06,1060.1059717145665
2003-10-07,1055.5167832616096
2003-10-08,1070.703687739162
2003-10-09,1069.1789568138795
2003-10-10,1061.8003458830997
2003-10-13,1095.5548924276459
2003-10-14,1095.4210097279781
2003-10-15,1093.5873319875448
2003-10-16,1082.3592055552604
2003-10-17,1074.4891764390975
2003-10-20,1080.6559234757865
2003-10-21,1082.159380892104
2003-10-22,1059.613029241039
2003-10-23,1039.0999809438904
2003-10-24,1043.594076204067
2003-10-27,1048.6760581283647
2003-10-28,1070.6670733775813
2003-10-29,1061.674676408685
2003-10-30,1070.398817636128
2003-10-31,1064.7543779232506
2003-11-03,1100.625089906334
2003-11-04,1100.3205428531176
2003-11-05,1085.1688892105856
2003-11-06,1085.044739483113
2003-11-07,1089.1330205795048
2003-11-10,1068.8251854759174
2003-11-11,1064.365341976226
2003-11-12,1062.098390275954
2003-11-13,1051.9903192582717
2003-11-14,1055.9139887917477
2003-11-17,1038.0000763399066
2003-11-18,1036.9902538588701
2003-11-19,1028.2803264457466
2003-11-20,1039.9064060554294
2003-11-21,1050.144612989866
2003-11-24,1084.2582459438513
2003-11-25,1088.1178026868627
2003-11-26,1070.974984879988
2003-11-27,1083.1878689634154
2003-11-28,1087.508174024955
2003-12-01,1112.3093046068311
2003-12-02,1101.844923315139
2003-12-03,1105.8382785433346
2003-12-04,1103.950770159714
2003-12-05,1112.2977508205156
2003-12-08,1110.9816643207594
2003-12-09,1133.8471905215195
2003-12-10,1122.089839295651
2003-12-11,1136.0723442866122
2003-12-12,1122.4963822250877
2003-12-15,1119.5133954521123
2003-12-16,1114.5519350577285
2003-12-17,1127.2865904755859
2003-12-18,1154.471761497656
2003-12-19,1167.0078564230864
2003-12-22,1186.0055001515148
2003-12-23,1193.0822762251535
2003-12-24,1190.4247114030252
2003-12-25,1190.3778675735723
2003-12-26,1196.44802589782
2003-12-29,1217.364314284997
2003-12-30,1210.8780738370547
2003-12-31,1208.3305843410656
2004-01-01,1208.5055569454373
2004-01-02,1230.4333031819804
2004-01-05,1286.7617178371722
2004-01-06,1285.210019859287
2004-01-07,1278.7419514024032
2004-01-08,1291.7620283845267
2004-01-09,1286.8278242307492
2004-01-12,1316.599028834815
2004-01-13,1316.8135884328913
2004-01-14,1295.5773270710688
2004-01-15,1289.002483999737
2004-01-16,1303.6898805383466
2004-01-19,1307.4211581771829
2004-01-20,1304.4965138975672
2004-01-21,1276.0250325661295
2004-01-22,1262.9206363439762
2004-01-23,1285.8330233268684
2004-01-26,1326.0871343273323
2004-01-27,1318.845243839264
2004-01-28,1289.1511151188886
2004-01-29,1217.7777854164947
2004-01-30,1201.382434789461
2004-02-02,1189.0312377085288
2004-02-03,1206.6618154637627
2004-02-04,1203.5197021899344
2004-02-05,1163.1574663887302
2004-02-06,1178.4100362838008
2004-02-09,1187.8780003002255
2004-02-10,1200.9929423048522
2004-02-11,1239.7481049481382
2004-02-12,1232.076286668525
2004-02-13,1211.530214333022
2004-02-16,1199.3080161466137
2004-02-17,1209.6431003354292
2004-02-18,1193.8654804947844
2004-02-19,1163.0204067753357
2004-02-20,1166.6514472246101
2004-02-23,1176.24821178165
2004-02-24,1165.4778281765862
2004-02-25,1190.0364329349095
2004-02-26,1203.1536380543273
2004-02-27,1238.2001692126175
2004-03-01,1290.197692976783
2004-03-02,1293.2087426740632
2004-03-03,1320.1113261700566
2004-03-04,1309.7462677382564
2004-03-05,1295.9832559572314
2004-03-08,1298.9539742026818
2004-03-09,1283.688262876835
2004-03-10,1250.9971229754428
2004-03-11,1208.7158312793242
2004-03-12,1247.3451070564793
2004-03-15,1220.7082059450338
2004-03-16,1220.438557824858
2004-03-17,1253.9172566445777
2004-03-18,1247.2815656563687
2004-03-19,1254.6645552579566
2004-03-22,1225.5701696376568
2004-03-23,1221.89076934755
2004-03-24,1215.494235936
2004-03-25,1212.7100036922973
2004-03-26,1242.172420911828
2004-03-29,1241.7775079655198
2004-03-30,1265.0458612102552
2004-03-31,1258.7904098298568
2004-04-01,1276.960079424873
2004-04-02,1311.5356134807555
2004-04-05,1328.3193750711405
2004-04-06,1328.9156458743985
2004-04-07,1291.7213196898028
2004-04-08,1302.0814963844082
2004-04-09,1301.8953608849995
2004-04-12,1308.4061794187292
2004-04-13,1313.6759666522232
2004-04-14,1294.6275420147585
2004-04-15,1270.989095692257
2004-04-16,1255.9702015606022
2004-04-19,1254.6744564034238
2004-04-20,1237.5234177981786
2004-04-21,1237.342303475085
2004-04-22,1229.932692471194
2004-04-23,1249.3855574155589
2004-04-26,1235.1754428747468
2004-04-27,1235.0801918643474
2004-04-28,1195.3287185107495
2004-04-29,1152.747844809992
2004-04-30,1133.0078267311342
2004-05-03,1141.8172469889334
2004-05-04,1143.115210013589
2004-05-05,1149.143108299321
2004-05-06,1105.024509810742
2004-05-07,1082.564378868788
2004-05-10,1023.4485449326422
2004-05-11,1076.7317997770942
2004-05-12,1065.9020972740918
2004-05-13,1083.665595765873
2004-05-14,1085.0170297255427
2004-05-17,1042.6626755701698
2004-05-18,1072.3009710677036
2004-05-19,1088.8926371943985
2004-05-20,1058.671820140267
2004-05-21,1044.239073299265
2004-05-24,1068.145769981833
2004-05-25,1070.13691844293
2004-05-26,1086.374334108788
2004-05-27,1092.4063365009868
2004-05-28,1111.0500264715522
2004-05-31,1113.779486586947
2004-06-01,1098.9770383247553
2004-06-02,1111.9536122003744
2004-06-03,1094.3345570442073
2004-06-04,1114.0436487278312
2004-06-07,1147.1729435061097
2004-06-08,1143.9865391332562
2004-06-09,1138.56734949098
2004-06-10,1139.7542286310413
2004-06-11,1136.5842689502133
2004-06-14,1106.052986299646
2004-06-15,1136.7037204508085
2004-06-16,1145.7412286134258
2004-06-17,1143.9190560792133
2004-06-18,1135.113272073812
2004-06-21,1140.6811157781283
2004-06-22,1132.3559929794549
2004-06-23,1161.107674945019
2004-06-24,1161.9229251233016
2004-06-25,1167.211363696943
2004-06-28,1142.2804705339383
2004-06-29,1170.645802820568
2004-06-30,1189.2640146507365
2004-07-01,1208.4184473458324
2004-07-02,1208.6911674020716
2004-07-05,1215.8167619570938
2004-07-06,1197.1258329475
2004-07-07,1191.6344832262669
2004-07-08,1177.0330615530572
2004-07-09,1180.063340648022
2004-07-12,1202.421820781399
2004-07-13,1215.7685784075595
2004-07-14,1217.4063154882194
2004-07-15,1240.7572073517433
2004-07-16,1255.29149881205
2004-07-19,1249.1370148865894
2004-07-20,1256.042122073136
2004-07-21,1239.9042294337712
2004-07-22,1218.5875720982253
2004-07-23,1231.557463956471
2004-07-26,1210.3601924674856
2004-07-27,1244.6054555202475
2004-07-28,1266.4506250645231
2004-07-29,1276.6525848792148
2004-07-30,1288.4817606391728
2004-08-02,1281.5726416686628
2004-08-03,1275.3724179864396
2004-08-04,1274.595096835039
2004-08-05,1245.5554825016009
2004-08-06,1241.9010749557217
2004-08-09,1241.549132849795
2004-08-10,1262.6428693801547
2004-08-11,1271.1715238134134
2004-08-12,1277.7791928226113
2004-08-13,1264.3813820668497
2004-08-16,1284.475734671672
2004-08-17,1307.253127144676
2004-08-18,1342.0471182869715
2004-08-19,1354.8877806649675
2004-08-20,1369.0902359353572
2004-08-23,1364.372591581714
2004-08-24,1384.8423190993094
2004-08-25,1403.248528158996
2004-08-26,1384.1563718005457
2004-08-27,1390.452310603173
2004-08-30,1402.2907020134699
2004-08-31,1390.0821178540293
2004-09-01,1386.3534205705562
2004-09-02,1400.6022196417628
2004-09-03,1406.5062192252592
2004-09-06,1414.5115041430722
2004-09-07,1415.7265114477827
2004-09-08,1425.582407264549
2004-09-09,1413.1996860618635
2004-09-10,1393.918317348397
2004-09-13,1397.0830116493894
2004-09-14,1410.1060931338159
2004-09-15,1425.8267594702397
2004-09-16,1457.4795108586088
2004-09-17,1475.7641600845025
2004-09-20,1487.3625542315463
2004-09-21,1472.343166838982
2004-09-22,1455.1171153761877
2004-09-23,1454.6095766456244
2004-09-24,1459.0585003834872
2004-09-27,1446.8923776456127
2004-09-28,1479.4269512230014
2004-09-29,1483.0590198305558
2004-09-30,1478.097908023237
2004-10-01,1523.118381814183
2004-10-04,1566.9251656227873
2004-10-05,1568.8287870378895
2004-10-06,1555.4816031104576
2004-10-07,1543.8037190434347
2004-10-08,1539.6776367833882
2004-10-11,1545.75274910156
2004-10-12,1555.1333135592415
2004-10-13,1514.7972380783367
2004-10-14,1473.2834949087778
2004-10-15,1488.924275906817
2004-10-18,1484.624764407774
2004-10-19,1457.6469882335912
2004-10-20,1437.1227503777336
2004-10-21,1476.9995219622776
2004-10-22,1470.6512082153445
2004-10-25,1437.9981508131236
2004-10-26,1447.596717656404
2004-10-27,1464.0215006326866
2004-10-28,1462.7955335727406
2004-10-29,1482.9571860370595
2004-11-01,1478.3445774540244
2004-11-02,1494.8572110749976
2004-11-03,1500.897863376129
2004-11-04,1507.2613244614497
2004-11-05,1500.9212250482549
2004-11-08,1471.0323320850332
2004-11-09,1485.368893414315
2004-11-10,1504.0711562593149
2004-11-11,1502.1996165741402
2004-11-12,1530.7386981923714
2004-11-15,1531.0247522830905
2004-11-16,1510.377112094782
2004-11-17,1536.5407598125794
2004-11-18,1525.9527529452441
2004-11-19,1509.7478353183656
2004-11-22,1527.0333724529644
2004-11-23,1519.3913630280354
2004-11-24,1526.7040870045096
2004-11-25,1536.2709812956211
2004-11-26,1555.6563388356603
2004-11-29,1545.2634391152762
2004-11-30,1572.7314767978262
2004-12-01,1593.2008089496142
2004-12-02,1592.6640805399074
2004-12-03,1607.3946171851665
2004-12-06,1602.5065809217278
2004-12-07,1571.8472751985335
2004-12-08,1583.7843642125947
2004-12-09,1552.0640755710722
2004-12-10,1598.8486707334905
2004-12-13,1609.133249113167
2004-12-14,1628.5986050600477
2004-12-15,1617.0632194373884
2004-12-16,1652.3029925504777
2004-12-17,1651.6014389696184
2004-12-20,1645.1944897704864
2004-12-21,1672.058187995841
2004-12-22,1657.793465236855
2004-12-23,1660.7300438399382
2004-12-24,1662.2330934709337
2004-12-27,1650.7839459140105
2004-12-28,1666.1874830432353
2004-12-29,1676.16289358502
2004-12-30,1683.9130277525728
2004-12-31,1687.2872271922563
2005-01-03,1691.3064655542905
2005-01-04,1654.9067965782788
2005-01-05,1648.7167347205757
2005-01-06,1635.2401799369982
2005-01-07,1661.9722840855004
2005-01-10,1655.801017669797
2005-01-11,1635.6532862557071
2005-01-12,1620.6623764628127
2005-01-13,1652.7791364067095
2005-01-14,1669.929154998277
2005-01-17,1657.051994980772
2005-01-18,1643.6499353578863
2005-01-19,1657.6132077752738
2005-01-20,1624.0253055700673
2005-01-21,1641.295321322411
2005-01-24,1658.7080617643344
2005-01-25,1670.4688760674771
2005-01-26,1667.9075888671243
2005-01-27,1656.9943472843743
2005-01-28,1658.3116764010176
2005-01-31,1699.6785958701457
2005-02-01,1708.7109205762345
2005-02-02,1717.8233156110616
2005-02-03,1760.37174978658
2005-02-04,1817.2416990583295
2005-02-07,1826.2735482212624
2005-02-08,1815.6142067251444
2005-02-09,1853.1256845124208
2005-02-10,1831.2203876931217
2005-02-11,1842.0150874787382
2005-02-14,1860.1395442425815
2005-02-15,1874.4658770280082
2005-02-16,1839.0880237685685
2005-02-17,1873.1665413265634
2005-02-18,1851.7359350279444
2005-02-21,1851.659684705128
2005-02-22,1837.710809620707
2005-02-23,1870.6734389203714
2005-02-24,1920.067809600373
2005-02-25,1896.8527629115008
2005-02-28,1890.6453261039142
2005-03-01,1879.5600084530645
2005-03-02,1890.0174131795352
2005-03-03,1902.3523954452487
2005-03-04,1927.9597886660617
2005-03-07,1947.3395644897696
2005-03-08,1879.0999103524293
2005-03-09,1836.477501790688
2005-03-10,1800.596634570891
2005-03-11,1803.8592914643907
2005-03-14,1777.4593492482202
2005-03-15,1746.9573223585558
2005-03-16,1762.8169067884846
2005-03-17,1786.1556518180535
2005-03-18,1787.8969977385952
2005-03-21,1773.07132123767
2005-03-22,1750.030525997674
2005-03-23,1716.1752448088962
2005-03-24,1759.3300804555086
2005-03-25,1759.2045194087875
2005-03-28,1737.3201080721471
2005-03-29,1716.095030207962
2005-03-30,1747.7094027774547
2005-03-31,1770.6796746043
2005-04-01,1784.7566414804814
2005-04-04,1770.1783852903116
2005-04-05,1782.3385774132707
2005-04-06,1781.0998596087074
2005-04-07,1799.5516629024557
2005-04-08,1787.8554131909573
2005-04-11,1788.0271179706042
2005-04-12,1776.7237348993942
2005-04-13,1787.9277768885895
2005-04-14,1738.1032440665904
2005-04-15,1681.959384579857
2005-04-18,1669.8873301740484
2005-04-19,1723.549987067472
2005-04-20,1711.7542513670392
2005-04-21,1709.313340623814
2005-04-22,1707.7106994406638
2005-04-25,1754.6138268921059
2005-04-26,1775.01451771764
2005-04-27,1779.0596661619156
2005-04-28,1737.8307586898243
2005-04-29,1744.946905418384
2005-05-02,1774.0459245320467
2005-05-03,1765.548756822853
2005-05-04,1815.9440479093528
2005-05-05,1819.0225827431955
2005-05-06,1849.4768007334492
2005-05-09,1859.8705840355512
2005-05-10,1806.0422277241607
2005-05-11,1794.7362926836718
2005-05-12,1773.4829648970044
2005-05-13,1767.6925210100621
2005-05-16,1797.8569784782792
2005-05-17,1802.0745645826942
2005-05-18,1835.8076957441729
2005-05-19,1850.5618570785477
2005-05-20,1840.0054435450834
2005-05-23,1834.716143004235
2005-05-24,1845.1989664579435
2005-05-25,1860.1942783518764
2005-05-26,1872.0541997526982
2005-05-27,1913.3675787912132
2005-05-30,1941.2938508434154
2005-05-31,1940.2373815262602
2005-06-01,1969.529416502827
2005-06-02,2014.7010361488792
2005-06-03,2040.9880184937708
2005-06-06,1953.1060112580597
2005-06-07,1936.2310929640003
2005-06-08,1938.4773043743057
2005-06-09,1917.6456622308008
2005-06-10,1959.1770214535657
2005-06-13,1988.1395940799468
2005-06-14,2033.3450622323314
2005-06-15,2017.2514683641418
2005-06-16,2062.695171597084
2005-06-17,2080.5338756314018
2005-06-20,2099.264491849034
2005-06-21,2083.8712943710557
2005-06-22,2092.297716534079
2005-06-23,2054.303575332068
2005-06-24,2043.8873782631638
2005-06-27,2059.9835243276502
2005-06-28,2093.540782601984
2005-06-29,2102.0349200211467
2005-06-30,2078.3122524625837
2005-07-01,2140.917313818802
2005-07-04,2108.9529561972104
2005-07-05,2115.7153806354686
2005-07-06,2079.5137913268345
2005-07-07,2069.500075058241
2005-07-08,2102.725916451364
2005-07-11,2100.3261107309404
2005-07-12,2115.3507666857545
2005-07-13,2138.093940896062
2005-07-14,2130.345877834597
2005-07-15,2112.967684796004
2005-07-18,2123.700592639712
2005-07-19,2124.584780265654
2005-07-20,2124.8695848695393
2005-07-21,2139.4269568773243
2005-07-22,2104.401514963701
2005-07-25,2017.5180231432153
2005-07-26,2001.8194146500093
2005-07-27,2056.9988960569954
2005-07-28,2102.4782451536125
2005-07-29,2102.734036354828
2005-08-01,2120.5803899808657
2005-08-02,2183.3241815682645
2005-08-03,2189.5935602359455
2005-08-04,2169.81163768663
2005-08-05,2187.724527001108
2005-08-08,2191.597252427284
2005-08-09,2216.0694109048563
2005-08-10,2267.7858021990855
2005-08-11,2207.5123749102545
2005-08-12,2167.1619914369858
2005-08-15,2231.6209874820365
2005-08-16,2218.1869596864017
2005-08-17,2226.4193078174058
2005-08-18,2211.8869722416334
2005-08-19,2140.096351846229
2005-08-22,2192.49778380223
2005-08-23,2173.618714494669
2005-08-24,2171.193934074993
2005-08-25,2176.565908237496
2005-08-26,2159.1767678757355
2005-08-29,2206.929876495095
2005-08-30,2250.1865216159217
2005-08-31,2280.3635873660314
2005-09-01,2256.598268531826
2005-09-02,2275.07981197404
2005-09-05,2311.524609023107
2005-09-06,2350.6505417017934
2005-09-07,2356.818373625212
2005-09-08,2379.0402910295375
2005-09-09,2407.329336780618
2005-09-12,2442.875827740473
2005-09-13,2402.556389512772
2005-09-14,2406.794120810982
2005-09-15,2454.505867683396
2005-09-16,2496.333115801697
2005-09-19,2541.2863307119223
2005-09-20,2545.327969635314
2005-09-21,2598.701928585885
2005-09-22,2596.5811543722584
2005-09-23,2641.7006916989085
2005-09-26,2658.6137969296437
2005-09-27,2663.511304715216
2005-09-28,2693.404081382591
2005-09-29,2698.5343010834295
2005-09-30,2731.9986842731914
2005-10-03,2779.781403838262
2005-10-04,2752.384974478928
2005-10-05,2607.348553858376
2005-10-06,2483.0661458407667
2005-10-07,2550.7270248044742
2005-10-10,2602.114997698417
2005-10-11,2642.96260250221
2005-10-12,2637.8362983359707
2005-10-13,2559.2549106148267
2005-10-14,2522.9778814215097
2005-10-17,2617.5146996779854
2005-10-18,2537.693208584087
2005-10-19,2507.3998225059263
2005-10-20,2463.8992651345648
2005-10-21,2488.7204335363376
2005-10-24,2562.907695476923
2005-10-25,2512.7536349029165
2005-10-26,2535.215841825474
2005-10-27,2460.131914054126
2005-10-28,2490.6757311923852
2005-10-31,2616.5725137242766
2005-11-01,2664.391183213771
2005-11-02,2659.410806765705
2005-11-03,2692.2798772603282
2005-11-04,2705.3586928579425
2005-11-07,2761.779832822942
2005-11-08,2782.322644508379
2005-11-09,2815.537234660337
2005-11-10,2798.572578706218
2005-11-11,2801.255489269662
2005-11-14,2753.261060756124
2005-11-15,2751.8563427225913
2005-11-16,2794.230376671994
