Date,TAIWAN IMI MINIMUM VOLATILITY (TWD)
2001-11-13,742.1444450058613
2001-11-14,759.7126711546276
2001-11-15,781.3676595188633
2001-11-16,783.0269429832377
2001-11-19,805.7712729127541
2001-11-20,793.0242595078837
2001-11-21,812.1454066964468
2001-11-22,798.1257835277995
2001-11-23,812.8991998745893
2001-11-26,829.9047183325555
2001-11-27,819.0093745114315
2001-11-28,790.8646051100152
2001-11-29,795.0556282358384
2001-11-30,783.1749196206237
2001-12-03,821.1245229794049
2001-12-04,838.3567304797403
2001-12-05,861.5740314499409
2001-12-06,906.4574062096067
2001-12-07,936.6331163111957
2001-12-10,941.6908883290282
2001-12-11,926.2893847215785
2001-12-12,967.3668957477811
2001-12-13,950.5224066166489
2001-12-14,963.5406213003752
2001-12-17,959.3962546006776
2001-12-18,927.8279683099157
2001-12-19,902.4603114697516
2001-12-20,919.5939175782977
2001-12-21,899.4947615952875
2001-12-24,915.5573037766699
2001-12-25,954.6864078843716
2001-12-26,958.1221157945347
2001-12-27,936.7024292496363
2001-12-28,951.2203394049858
2001-12-31,976.2740502803464
2002-01-01,976.2740502803464
2002-01-02,974.9874072850755
2002-01-03,965.9890021030645
2002-01-04,985.7800566128357
2002-01-07,1024.7018956242698
2002-01-08,1023.5309852727132
2002-01-09,1038.7737110086623
2002-01-10,1036.118667879629
2002-01-11,1007.1505009836127
2002-01-14,986.6878511864497
2002-01-15,989.7681723064948
2002-01-16,978.8194110740716
2002-01-17,984.9700794515613
2002-01-18,983.1553795580779
2002-01-21,1031.1431654057642
2002-01-22,1038.922473835751
2002-01-23,1030.5748941145675
2002-01-24,1042.6882624617438
2002-01-25,1090.209658102162
2002-01-28,1105.4481017224434
2002-01-29,1076.999093315365
2002-01-30,1076.0367723962615
2002-01-31,1084.197988362956
2002-02-01,1084.4064670148794
2002-02-04,1077.2810684907506
2002-02-05,1074.2999362064118
2002-02-06,1092.8158814192625
2002-02-07,1090.2213733203782
2002-02-08,1085.2650304603596
2002-02-11,1078.0346555364933
2002-02-12,1081.4213552266858
2002-02-13,1086.3174688757722
2002-02-14,1089.126264905386
2002-02-15,1082.3249116594166
2002-02-18,1093.5837343945489
2002-02-19,1072.709936510957
2002-02-20,1046.405219424321
2002-02-21,1038.7249519512181
2002-02-22,1022.108725470165
2002-02-25,1006.0723189022353
2002-02-26,1009.1236543159432
2002-02-27,1053.5399811502496
2002-02-28,1052.3829141189287
2002-03-01,1046.7713848101691
2002-03-04,1072.8660480965252
2002-03-05,1083.311817377194
2002-03-06,1101.524875496162
2002-03-07,1084.619626863805
2002-03-08,1084.8328154122455
2002-03-11,1108.2143515508658
2002-03-12,1102.2627381878272
2002-03-13,1086.4610799058219
2002-03-14,1077.3452711770112
2002-03-15,1058.5227482931502
2002-03-18,1063.8802624748132
2002-03-19,1042.994348199044
2002-03-20,1066.4015244276204
2002-03-21,1077.237393593539
2002-03-22,1104.4745450976284
2002-03-25,1115.696642943127
2002-03-26,1119.2242301500582
2002-03-27,1100.6712998139933
2002-03-28,1107.183295156502
2002-03-29,1095.3015858394483
2002-04-01,1090.4595313534417
2002-04-02,1093.9618685270577
2002-04-03,1103.641363976423
2002-04-04,1088.6729093495512
2002-04-05,1092.9774804035621
2002-04-08,1094.1592411204097
2002-04-09,1069.643712895218
2002-04-10,1070.1594722371499
2002-04-11,1068.9916953589536
2002-04-12,1097.49166177437
2002-04-15,1095.661590475235
2002-04-16,1101.999804740577
2002-04-17,1115.853105302581
2002-04-18,1109.3212675510063
2002-04-19,1125.3554624076712
2002-04-22,1126.9718241203811
2002-04-23,1111.8953264262059
2002-04-24,1115.6197887785424
2002-04-25,1094.5138447768404
2002-04-26,1089.2747954497945
2002-04-29,1071.3546401640697
2002-04-30,1051.2302839815611
2002-05-01,1045.3140685232672
2002-05-02,1015.9913535518715
2002-05-03,1014.2845416174632
2002-05-06,965.9643643387552
2002-05-07,968.9883496839602
2002-05-08,976.1669325801728
2002-05-09,977.2121271795535
2002-05-10,990.4401136118331
2002-05-13,979.1887652976267
2002-05-14,988.2282650428402
2002-05-15,1011.2928524181211
2002-05-16,990.2954781706103
2002-05-17,978.1715642894313
2002-05-20,938.4713004872054
2002-05-21,916.0074560526191
2002-05-22,926.6309761256393
2002-05-23,934.6338733676236
2002-05-24,963.4938865925207
2002-05-27,973.8229732813547
2002-05-28,956.922540878143
2002-05-29,944.8276841737538
2002-05-30,963.1141561992631
2002-05-31,953.4475776971788
2002-06-03,937.0888476548228
2002-06-04,925.0932653672855
2002-06-05,940.9939687516962
2002-06-06,935.6277321279525
2002-06-07,909.5167629837028
2002-06-10,921.4625144805728
2002-06-11,903.1739649677913
2002-06-12,898.0115285116026
2002-06-13,927.617986749913
2002-06-14,924.1849489009928
2002-06-17,925.6090751295491
2002-06-18,915.4656803643301
2002-06-19,881.2137677451366
2002-06-20,882.999361879055
2002-06-21,883.766537095636
2002-06-24,863.7696964735219
2002-06-25,851.5113904828651
2002-06-26,804.4969691457281
2002-06-27,802.6751766846508
2002-06-28,819.8482949301824
2002-07-01,783.6182368924057
2002-07-02,787.8724913324581
2002-07-03,809.0187560988568
2002-07-04,821.6749335076163
2002-07-05,848.4610477250907
2002-07-08,859.0445728570925
2002-07-09,858.4911557766357
2002-07-10,843.5041561530161
2002-07-11,834.653105591339
2002-07-12,868.8536846863092
2002-07-15,854.9685044720109
2002-07-16,838.8291323208442
2002-07-17,836.0311351250193
2002-07-18,835.0081400820862
2002-07-19,820.4976680689884
2002-07-22,804.1810135531542
2002-07-23,832.2959619344269
2002-07-24,808.2391183879686
2002-07-25,806.0665204548811
2002-07-26,781.1696774613787
2002-07-29,790.3839883382343
2002-07-30,811.9220022937101
2002-07-31,808.0699960582767
2002-08-01,805.0660877964676
2002-08-02,801.1434976891109
2002-08-05,747.3076260623902
2002-08-06,753.3705586413075
2002-08-07,772.4366381894591
2002-08-08,772.0773583929754
2002-08-09,796.766643541975
2002-08-12,797.104542421871
2002-08-13,792.8076429556234
2002-08-14,801.8906206882516
2002-08-15,810.2137876305362
2002-08-16,805.4889488260892
2002-08-19,801.3724520233194
2002-08-20,806.8622476420322
2002-08-21,797.9395096338407
2002-08-22,818.130603158794
2002-08-23,816.483051170321
2002-08-26,808.6181031448235
2002-08-27,794.6448803535637
2002-08-28,777.4256778894123
2002-08-29,777.8440546098142
2002-08-30,771.9659600967512
2002-09-02,743.0626201139166
2002-09-03,726.0079545553714
2002-09-04,721.7446010251002
2002-09-05,711.5453638414612
2002-09-06,716.2839946049947
2002-09-09,729.8778118700944
2002-09-10,757.1059468003305
2002-09-11,755.5071961852603
2002-09-12,752.65550449653
2002-09-13,743.1843986243382
2002-09-16,720.0634951928307
2002-09-17,752.2669755854783
2002-09-18,725.3927073673799
2002-09-19,724.547854917923
2002-09-20,711.1290413442028
2002-09-23,691.0318705752074
2002-09-24,684.9875253287582
2002-09-25,667.2612980703844
2002-09-26,674.560464624915
2002-09-27,673.8579599278502
2002-09-30,665.2219332646987
2002-10-01,664.2462983177705
2002-10-02,665.2393625552068
2002-10-03,647.7560589470273
2002-10-04,649.0123845803892
2002-10-07,625.2323390378714
2002-10-08,636.4172059143588
2002-10-09,626.1347202730301
2002-10-10,627.1198583904977
2002-10-11,609.486158474215
2002-10-14,616.9505306868658
2002-10-15,655.4303409870918
2002-10-16,674.2533657164023
2002-10-17,693.0283677281527
2002-10-18,718.0657665645892
2002-10-21,718.464311849954
2002-10-22,701.2411899603243
2002-10-23,742.0396872951687
2002-10-24,744.0669329951083
2002-10-25,738.0197756589946
2002-10-28,734.5697242818478
2002-10-29,724.8688955921695
2002-10-30,715.4754512863308
2002-10-31,725.5220282820962
2002-11-01,706.756785765647
2002-11-04,722.7213396765537
2002-11-05,716.5546551166831
2002-11-06,740.4808904657668
2002-11-07,739.7968179801576
2002-11-08,745.7465736857689
2002-11-11,727.0704514151109
2002-11-12,730.4827499271914
2002-11-13,727.7780284413124
2002-11-14,728.0117024885026
2002-11-15,749.8498862880016
2002-11-18,744.2873288594749
2002-11-19,729.5056579806608
2002-11-20,723.9070408730846
2002-11-21,713.2132317277095
2002-11-22,733.8618817359209
2002-11-25,738.4710366196261
2002-11-26,731.4459513256969
2002-11-27,722.5284211460958
2002-11-28,713.6030312832603
2002-11-29,722.5057406292466
2002-12-02,727.4290186380324
2002-12-03,741.5641331226506
2002-12-04,730.217396552385
2002-12-05,732.1937943201249
2002-12-06,725.2157359837237
2002-12-09,741.3930018815212
2002-12-10,730.193382290481
2002-12-11,722.1486612000871
2002-12-12,710.517351752012
2002-12-13,693.0667989544378
2002-12-16,695.8273749746447
2002-12-17,681.6704135541629
2002-12-18,678.7963783327061
2002-12-19,682.1813481832934
2002-12-20,690.1141968173204
2002-12-23,686.15699479149
2002-12-24,678.9812896538588
2002-12-25,671.0974898137259
2002-12-26,682.8063750019945
2002-12-27,673.9303961447523
2002-12-30,659.0630527065651
2002-12-31,656.7805097801195
2003-01-01,656.7805097801195
2003-01-02,676.9535874527827
2003-01-03,686.5760827677657
2003-01-06,694.0420403222054
2003-01-07,699.13616647022
2003-01-08,717.745304195626
2003-01-09,710.6403905553586
2003-01-10,710.5367824865635
2003-01-13,728.9528813813713
2003-01-14,726.1146630448476
2003-01-15,727.6106532076581
2003-01-16,718.2732854879249
2003-01-17,707.2611340753346
2003-01-20,711.5932368349498
2003-01-21,706.9600381392107
2003-01-22,709.4470002755786
2003-01-23,717.1759995712802
2003-01-24,711.2175112370393
2003-01-27,698.9636824895625
2003-01-28,705.3714099555556
2003-01-29,703.628973870291
2003-01-30,709.9042484766566
2003-01-31,711.1276512336959
2003-02-03,711.1686384182046
2003-02-04,702.3966353753644
2003-02-05,704.7962176207719
2003-02-06,674.8884012753452
2003-02-07,663.7976666439575
2003-02-10,656.2130020347369
2003-02-11,658.7014628867416
2003-02-12,657.787728075091
2003-02-13,636.0691199836035
2003-02-14,635.8423139072709
2003-02-17,668.6345933750925
2003-02-18,658.5700609652963
2003-02-19,646.9450412037255
2003-02-20,642.7975316102038
2003-02-21,643.2721890440469
2003-02-24,652.1250000085493
2003-02-25,631.8038741101111
2003-02-26,629.0114645152283
2003-02-27,628.6806430364878
2003-02-28,626.8182948336521
2003-03-03,635.5053923660394
2003-03-04,630.7646547322163
2003-03-05,613.7802148969831
2003-03-06,610.4493702400858
2003-03-07,602.5874669555985
2003-03-10,599.3051098585827
2003-03-11,591.9462529934221
2003-03-12,602.0400868024627
2003-03-13,613.8135737172255
2003-03-14,633.0356358035293
2003-03-17,621.7660518335358
2003-03-18,649.8510125308867
2003-03-19,645.4658599975802
2003-03-20,654.6812940295363
2003-03-21,655.8980316585993
2003-03-24,646.1412029375729
2003-03-25,635.6744803208294
2003-03-26,633.7117857130872
2003-03-27,637.5496751585424
2003-03-28,630.7616765682941
2003-03-31,599.8466573327515
2003-04-01,603.0003327575901
2003-04-02,603.6549675440478
2003-04-03,611.0435853971615
2003-04-04,633.5166877706737
2003-04-07,647.4583854909672
2003-04-08,643.3430764424197
2003-04-09,639.3532079875434
2003-04-10,633.7226600802481
2003-04-11,637.6757899442224
2003-04-14,626.7889101889407
2003-04-15,630.6614985643458
2003-04-16,644.2371116799284
2003-04-17,637.0332766493456
2003-04-18,650.7034478301873
2003-04-21,651.2812276997421
2003-04-22,630.5289959442979
2003-04-23,630.8633263705365
2003-04-24,598.3465066403945
2003-04-25,577.0007175267206
2003-04-28,565.3391784190134
2003-04-29,573.4576178468894
2003-04-30,555.6834635259247
2003-05-01,550.7841878475557
2003-05-02,559.8518114213066
2003-05-05,559.4942517228873
2003-05-06,558.3401334524368
2003-05-07,566.7366026353243
2003-05-08,550.5075685195642
2003-05-09,553.6452924879521
2003-05-12,552.5089073920681
2003-05-13,565.0532501437069
2003-05-14,567.8348987163238
2003-05-15,567.4905987154236
2003-05-16,556.5832494649915
2003-05-19,546.3729560468057
2003-05-20,547.158209677871
2003-05-21,540.7674273113028
2003-05-22,549.4229804866011
2003-05-23,554.7091315212174
2003-05-26,566.8855821475008
2003-05-27,564.6152549139523
2003-05-28,573.0912810854081
2003-05-29,576.4142165239406
2003-05-30,581.5226691642745
2003-06-02,600.007651218082
2003-06-03,598.3746967475712
2003-06-04,600.097650182873
2003-06-05,598.042049158323
2003-06-06,606.0677957167014
2003-06-09,613.1416939472559
2003-06-10,620.6634456969128
2003-06-11,612.4862061399142
2003-06-12,621.6034116377484
2003-06-13,621.1785440252297
2003-06-16,620.4836614985715
2003-06-17,631.8040894993114
2003-06-18,642.1529315644765
2003-06-19,648.7473949880706
2003-06-20,646.8876724359155
2003-06-23,641.7667256619334
2003-06-24,642.1525899557324
2003-06-25,644.0478666755819
2003-06-26,645.6438497804803
2003-06-27,644.019109156532
2003-06-30,639.3956703010913
2003-07-01,653.7542793248053
2003-07-02,670.192050753498
2003-07-03,671.4129866935739
2003-07-04,682.3557853573209
2003-07-07,712.3291849986823
2003-07-08,718.8283946304017
2003-07-09,715.3530791349075
2003-07-10,705.4345715836263
2003-07-11,703.300654113539
2003-07-14,719.0017062921601
2003-07-15,718.5746658030781
2003-07-16,729.7061262955191
2003-07-17,712.557214244221
2003-07-18,707.485655111193
2003-07-21,691.7001064118901
2003-07-22,697.0731244085421
2003-07-23,697.615986950751
2003-07-24,714.7023818926687
2003-07-25,713.4858841488386
2003-07-28,724.8885426889647
2003-07-29,710.7144859069788
2003-07-30,714.5047070418537
2003-07-31,722.7117706833056
2003-08-01,731.3181762691678
2003-08-04,726.8401419780704
2003-08-05,709.055070762381
2003-08-06,701.3312815085661
2003-08-07,701.1272920819289
2003-08-08,703.3092911568459
2003-08-11,702.535873007493
2003-08-12,710.352810780437
2003-08-13,732.3223606119404
2003-08-14,733.5277120103402
2003-08-15,740.219334029304
2003-08-18,749.9217171814943
2003-08-19,751.566666267233
2003-08-20,756.8336590859734
2003-08-21,778.7346067191786
2003-08-22,792.1029782997467
2003-08-25,794.2581617364159
2003-08-26,776.4849410187179
2003-08-27,772.1741671570663
2003-08-28,763.1346648667367
2003-08-29,775.1255982804735
2003-09-01,780.6004487202536
2003-09-02,792.6440132019749
2003-09-03,790.5917632070089
2003-09-04,778.102080162584
2003-09-05,767.9332842906518
2003-09-08,773.8720357781913
2003-09-09,762.4460009371169
2003-09-10,754.6743804772082
2003-09-11,757.1046116262735
2003-09-12,754.6112004564432
2003-09-15,753.3900200788261
2003-09-16,768.8116042315985
2003-09-17,768.7327472795611
2003-09-18,768.5100181533381
2003-09-19,764.6436571056404
2003-09-22,750.8393217207071
2003-09-23,751.5815985910473
2003-09-24,756.811204653547
2003-09-25,750.0135271917724
2003-09-26,747.6903441160539
2003-09-29,742.4841091672109
2003-09-30,731.1845615637711
2003-10-01,721.7541804189351
2003-10-02,739.0516660870675
2003-10-03,745.6996837698069
2003-10-06,753.3550154058242
2003-10-07,748.5904794724461
2003-10-08,742.217924859886
2003-10-09,753.4227861809123
2003-10-10,750.3532144627013
2003-10-13,770.845406978513
2003-10-14,762.6184144769796
2003-10-15,765.7920583064988
2003-10-16,778.893000191144
2003-10-17,783.0809805432198
2003-10-20,784.3600950909655
2003-10-21,778.2459917922291
2003-10-22,772.2994799228497
2003-10-23,761.6379772726391
2003-10-24,754.1849848682629
2003-10-27,760.5529184724141
2003-10-28,780.6352950748216
2003-10-29,779.2242309959371
2003-10-30,782.1206557989859
2003-10-31,778.8748196611845
2003-11-03,794.3897188879953
2003-11-04,794.7479619925182
2003-11-05,799.5064000555523
2003-11-06,785.7713234247173
2003-11-07,790.3917734032616
2003-11-10,790.0459044728357
2003-11-11,784.1889476955901
2003-11-12,771.0610363269179
2003-11-13,772.9523056427811
2003-11-14,771.942199157298
2003-11-17,760.2340467054748
2003-11-18,750.2988890477061
2003-11-19,740.8000000901503
2003-11-20,737.8459870343424
2003-11-21,736.6629304944536
2003-11-24,745.8154525741996
2003-11-25,748.9928986530595
2003-11-26,739.8827893363474
2003-11-27,725.3693766147281
2003-11-28,724.2705807041937
2003-12-01,739.4613485119745
2003-12-02,733.9830898826312
2003-12-03,729.928405482802
2003-12-04,736.9420592588104
2003-12-05,732.8600195724906
2003-12-08,724.0061246523182
2003-12-09,727.0312618541877
2003-12-10,720.0139044307123
2003-12-11,732.6461817057159
2003-12-12,725.0160606647289
2003-12-15,729.2384419759486
2003-12-16,723.837675325849
2003-12-17,706.4879948577799
2003-12-18,705.9418636708978
2003-12-19,704.2555271344554
2003-12-22,708.3756370426759
2003-12-23,708.6585583416993
2003-12-24,709.3972808454448
2003-12-25,708.4725023126693
2003-12-26,709.0774683305391
2003-12-29,700.9544453829803
2003-12-30,704.639546267175
2003-12-31,703.5558854342981
2004-01-01,703.5558854342979
2004-01-02,721.2549514304704
2004-01-05,727.9166098493453
2004-01-06,726.413256754839
2004-01-07,729.5717021098357
2004-01-08,732.7802152655332
2004-01-09,734.8802445737598
2004-01-12,737.2877801299323
2004-01-13,737.8107028142736
2004-01-14,752.2368672826275
2004-01-15,754.5817161972321
2004-01-16,767.1315568776647
2004-01-19,768.9942444729544
2004-01-20,755.8596064310178
2004-01-21,754.2148394090871
2004-01-22,750.2695237955163
2004-01-23,751.6596786334247
2004-01-26,756.4531882978472
2004-01-27,768.6304084367798
2004-01-28,777.1712836959598
2004-01-29,781.4273914960598
2004-01-30,785.5940632956316
2004-02-02,778.864236985735
2004-02-03,765.8227997883371
2004-02-04,770.0070963120322
2004-02-05,768.5565197131327
2004-02-06,769.8497682874779
2004-02-09,785.7843944844499
2004-02-10,790.0784017055764
2004-02-11,789.1781973304069
2004-02-12,777.5704984738592
2004-02-13,795.1667317820863
2004-02-16,798.7704810642236
2004-02-17,799.7107708532656
2004-02-18,801.4028423548692
2004-02-19,819.6033264859665
2004-02-20,824.4331640411018
2004-02-23,821.031537670006
2004-02-24,804.4263272314445
2004-02-25,821.974726392579
2004-02-26,836.4364971991458
2004-02-27,839.3030149350602
2004-03-01,857.3620314249795
2004-03-02,873.741770105023
2004-03-03,880.2584571769697
2004-03-04,884.4742269164371
2004-03-05,859.6394872145355
2004-03-08,855.9740217007736
2004-03-09,863.006577764395
2004-03-10,860.7831369264043
2004-03-11,862.0192860304655
2004-03-12,852.394645933245
2004-03-15,830.4981806535494
2004-03-16,819.8048162459024
2004-03-17,832.1244007557128
2004-03-18,846.4301137693261
2004-03-19,850.7472777807643
2004-03-22,791.9301533818671
2004-03-23,773.0661950666365
2004-03-24,787.5891306707657
2004-03-25,782.0044297693119
2004-03-26,784.0544432093454
2004-03-29,828.3763314946514
2004-03-30,827.863509186391
2004-03-31,826.6905092968902
2004-04-01,824.6965711687388
2004-04-02,839.3583621989118
2004-04-05,864.7347018073484
2004-04-06,853.8808269028033
2004-04-07,848.0518330535762
2004-04-08,856.188136189473
2004-04-09,850.1722776412979
2004-04-12,874.5611015350437
2004-04-13,892.2892763200691
2004-04-14,896.0903991548978
2004-04-15,875.3569621310352
2004-04-16,876.6121191500124
2004-04-19,881.5655331324589
2004-04-20,889.2275938013958
2004-04-21,888.8775530367986
2004-04-22,877.858838950686
2004-04-23,880.1322627665079
2004-04-26,872.0390724385801
2004-04-27,861.2051449232248
2004-04-28,858.0444351375339
2004-04-29,824.8422196159618
2004-04-30,787.8907945011032
2004-05-03,776.7300074282539
2004-05-04,787.5361201125179
2004-05-05,745.414847489314
2004-05-06,755.5393830046851
2004-05-07,777.9132738588585
2004-05-10,744.9635892678144
2004-05-11,757.7586218353756
2004-05-12,765.8612541799675
2004-05-13,763.5699140546096
2004-05-14,744.5241673071689
2004-05-17,697.908718372028
2004-05-18,710.2548653718007
2004-05-19,747.77782224428
2004-05-20,742.2423624810651
2004-05-21,760.7729680870664
2004-05-24,763.4067801510405
2004-05-25,753.8675348059148
2004-05-26,762.5109693818251
2004-05-27,753.1607551214821
2004-05-28,771.1758844696427
2004-05-31,752.162854433286
2004-06-01,749.1204494348666
2004-06-02,734.6491959433874
2004-06-03,714.1565460084422
2004-06-04,718.5119255971132
2004-06-07,740.8125325169809
2004-06-08,748.8337578424586
2004-06-09,759.7919561604981
2004-06-10,747.5669368977041
2004-06-11,736.6172023131757
2004-06-14,713.8559526756101
2004-06-15,722.201094792255
2004-06-16,718.4467052848136
2004-06-17,727.5848916596475
2004-06-18,711.7047383930906
2004-06-21,709.2821400079972
2004-06-22,709.2940506018574
2004-06-23,723.097595183128
2004-06-24,727.217343093777
2004-06-25,731.7135468704613
2004-06-28,715.3088993983756
2004-06-29,723.4483569983155
2004-06-30,728.8839385508479
2004-07-01,732.016147204041
2004-07-02,712.9433766778544
2004-07-05,701.413113001265
2004-07-06,712.1186430130477
2004-07-07,708.6035066249493
2004-07-08,704.7452269681331
2004-07-09,710.7704485734575
2004-07-12,707.4082436370653
2004-07-13,707.4420050099947
2004-07-14,693.0722567823868
2004-07-15,682.3391683668615
2004-07-16,674.8653152335801
2004-07-19,671.7037802073197
2004-07-20,655.8393185252811
2004-07-21,673.1046454191132
2004-07-22,667.5439435069179
2004-07-23,675.4266016219799
2004-07-26,669.6138299824706
2004-07-27,682.6315233788557
2004-07-28,680.2649196198602
2004-07-29,674.7322364807197
2004-07-30,685.4787381037353
2004-08-02,676.2241623721591
2004-08-03,672.3777256104676
2004-08-04,669.1081191084523
2004-08-05,683.4060756907622
2004-08-06,668.0757176794609
2004-08-09,670.3799383598565
2004-08-10,667.9249382944954
2004-08-11,670.1520843475172
2004-08-12,665.9246754906537
2004-08-13,662.7520423772405
2004-08-16,658.8262536664596
2004-08-17,657.8832483908326
2004-08-18,671.1462485657815
2004-08-19,689.880496326835
2004-08-20,692.8975657393263
2004-08-23,703.5834767481256
2004-08-24,705.870400071258
2004-08-25,707.1631093727979
2004-08-26,728.6260936582739
2004-08-27,730.3053263140911
2004-08-30,728.3448856593452
2004-08-31,715.9456431838643
2004-09-01,729.9923434961179
2004-09-02,732.7969140077034
2004-09-03,729.051256062942
2004-09-06,725.9227661963017
2004-09-07,733.6181523913059
2004-09-08,731.7990622905268
2004-09-09,728.0669614232612
2004-09-10,721.1671332988742
2004-09-13,731.6097835856209
2004-09-14,728.9599863230507
2004-09-15,734.5141124953794
2004-09-16,739.3021682758041
2004-09-17,725.235301209618
2004-09-20,729.2126274275298
2004-09-21,731.9052946459084
2004-09-22,738.4923960791955
2004-09-23,731.1789529343524
2004-09-24,728.1742435985528
2004-09-27,720.0318385124217
2004-09-28,714.9917684924933
2004-09-29,714.625796749187
2004-09-30,711.1951694086971
2004-10-01,725.7136427302636
2004-10-04,751.7713318836642
2004-10-05,745.6077187632944
2004-10-06,744.3544295824556
2004-10-07,750.0919603479321
2004-10-08,747.914237174229
2004-10-11,745.0321559326878
2004-10-12,734.8348694078475
2004-10-13,735.206461330906
2004-10-14,715.2207804511412
2004-10-15,709.0761713061084
2004-10-18,700.8760784577564
2004-10-19,705.7949338733793
2004-10-20,699.7722122804756
2004-10-21,699.9210273257019
2004-10-22,699.8358554940412
2004-10-25,690.3074314152097
2004-10-26,675.2898261862789
2004-10-27,675.2618876669395
2004-10-28,681.6051886895347
2004-10-29,688.5372556700137
2004-11-01,679.7713779614352
2004-11-02,691.2620751723824
2004-11-03,699.4198704337899
2004-11-04,699.702266369807
2004-11-05,710.9283035077501
2004-11-08,709.4173381444525
2004-11-09,712.772337153159
2004-11-10,710.7928854839839
2004-11-11,704.1855745104112
2004-11-12,707.3639196858951
2004-11-15,708.5336265898582
2004-11-16,707.2935189882983
2004-11-17,723.4382386827394
2004-11-18,725.0087975091856
2004-11-19,721.4834346318042
2004-11-22,698.6090958640683
2004-11-23,698.7423531156945
2004-11-24,704.6170009984938
2004-11-25,694.989141516593
2004-11-26,684.6095343921842
2004-11-29,684.085739415445
2004-11-30,691.3126272230027
2004-12-01,686.11104984466
2004-12-02,701.0622198254167
2004-12-03,690.3910629183559
2004-12-06,694.4743573987295
2004-12-07,694.0510722493713
2004-12-08,698.9040493164881
2004-12-09,703.2967969830637
2004-12-10,698.7455837303462
2004-12-13,694.1449910166192
2004-12-14,698.7220862889869
2004-12-15,697.1328017434535
2004-12-16,708.4162070986422
2004-12-17,707.9076272952648
2004-12-20,698.2496996559312
2004-12-21,700.3634929569446
2004-12-22,701.9553804091289
2004-12-23,697.295963867247
