Date,SWEDEN IMI EXTENDED SRI
2014-11-25,1000.0
2014-11-26,999.4005924608929
2014-11-27,996.3129246977429
2014-11-28,996.8351567713097
2014-12-01,997.2095757505549
2014-12-02,984.7057418819718
2014-12-03,991.5517551049678
2014-12-04,986.7628092516758
2014-12-05,990.6490024262329
2014-12-08,987.8822578068438
2014-12-09,985.3081640224437
2014-12-10,980.895488354624
2014-12-11,980.9128681341357
2014-12-12,965.5619190927878
2014-12-15,942.4622220859272
2014-12-16,948.8605753174843
2014-12-17,939.3415451839463
2014-12-18,960.9371983371107
2014-12-19,965.3284622124705
2014-12-22,962.9731932542636
2014-12-23,967.8200033084258
2014-12-24,964.2616367662188
2014-12-25,964.2616367662188
2014-12-26,960.0198726493529
2014-12-29,968.0381689839455
2014-12-30,968.879014815179
2014-12-31,959.2623189443088
2015-01-01,959.2623189443091
2015-01-02,951.8135062232384
2015-01-05,947.0527595666645
2015-01-06,948.2566478069958
2015-01-07,917.896917709523
2015-01-08,936.0180770786912
2015-01-09,931.8138578387365
2015-01-12,932.0613422268358
2015-01-13,944.320554278895
2015-01-14,924.3838993403293
2015-01-15,928.3848766151187
2015-01-16,935.7326861789345
2015-01-19,940.722317373313
2015-01-20,945.5635042697588
2015-01-21,947.7889019337858
2015-01-22,958.4212429512714
2015-01-23,957.9988196242296
2015-01-26,964.9343433879932
2015-01-27,965.8957867368956
2015-01-28,965.0760951025103
2015-01-29,966.9391430092395
2015-01-30,970.1683666694927
2015-02-02,968.9745703410119
2015-02-03,983.2699717745833
2015-02-04,977.4352188260001
2015-02-05,979.8434635480195
2015-02-06,973.142358617437
2015-02-09,970.593123771658
2015-02-10,985.0178199092269
2015-02-11,971.2457612817433
2015-02-12,985.1900662259931
2015-02-13,1002.7936039386308
2015-02-16,1005.6351126818028
2015-02-17,1000.545470664178
2015-02-18,1005.7659736369868
2015-02-19,1017.4071653594041
2015-02-20,1018.4611789608634
2015-02-23,1021.6029123409436
2015-02-24,1027.3117949153814
2015-02-25,1035.274450131179
2015-02-26,1031.2390953825484
2015-02-27,1039.6611562959815
2015-03-02,1038.1183284331794
2015-03-03,1029.4562222121394
2015-03-04,1020.7630207578035
2015-03-05,1026.495601057365
2015-03-06,1004.0597885145754
2015-03-09,1000.4837474551182
2015-03-10,981.7420403965056
2015-03-11,987.4119335307121
2015-03-12,988.9335671997502
2015-03-13,985.3178744913596
