Date,WORLD ex EMU ESG LEADERS
2008-02-08,879.458780494495
2008-02-11,882.167965182062
2008-02-12,892.9923541510772
2008-02-13,897.6999520671164
2008-02-14,897.8717955093487
2008-02-15,894.8734213490437
2008-02-18,896.4757922740189
2008-02-19,900.3394709631444
2008-02-20,896.6213162651777
2008-02-21,898.2584625386334
2008-02-22,900.138053886185
2008-02-25,914.632565907042
2008-02-26,924.6298524571239
2008-02-27,930.5857527389419
2008-02-28,923.7579318071073
2008-02-29,905.0046966023177
2008-03-03,896.9054999057141
2008-03-04,893.5046892913203
2008-03-05,898.5778690475778
2008-03-06,890.8064866493784
2008-03-07,879.3053115482312
2008-03-10,867.340972051981
2008-03-11,888.3188669616256
2008-03-12,893.1746135283304
2008-03-13,891.8475682113028
2008-03-14,877.6713882598244
2008-03-17,862.1815024892658
2008-03-18,889.5979950549817
2008-03-19,876.38121579828
2008-03-20,882.9888372475964
2008-03-21,885.2977307287056
2008-03-24,892.9674575574136
2008-03-25,909.7002940602306
2008-03-26,906.9204460177823
2008-03-27,901.750514901245
2008-03-28,896.9308042696165
2008-03-31,895.1840461827206
2008-04-01,912.9209938427999
2008-04-02,921.4169681143261
2008-04-03,925.7732832296934
2008-04-04,928.3655270396343
2008-04-07,929.8931508849549
2008-04-08,921.5845351507862
2008-04-09,913.7114786989779
2008-04-10,916.5755065552463
2008-04-11,907.4335267969354
2008-04-14,900.0911563043161
2008-04-15,903.3275992305827
2008-04-16,923.8953043062477
2008-04-17,922.1693568983513
2008-04-18,933.87303179652
2008-04-21,940.9037065474994
2008-04-22,934.1511917583134
2008-04-23,933.060309419623
2008-04-24,933.5717455132987
2008-04-25,943.7224523140283
2008-04-28,946.8976187827507
2008-04-29,941.5126025684477
2008-04-30,939.7264885155873
2008-05-01,948.2435358255943
2008-05-02,957.9458331008697
2008-05-05,956.9187829574923
2008-05-06,962.5787044827491
2008-05-07,953.2214647254168
2008-05-08,957.3003969108377
2008-05-09,949.3848791277624
2008-05-12,958.1293357923497
2008-05-13,958.4358070231516
2008-05-14,958.7338346165379
2008-05-15,970.979391357066
2008-05-16,976.4748797910745
2008-05-19,978.4955821874438
2008-05-20,972.2080982785113
2008-05-21,959.4048005678806
2008-05-22,961.6305712884255
2008-05-23,953.2596127290946
2008-05-26,949.0180015086353
2008-05-27,952.3196421699158
2008-05-28,954.5275651676202
2008-05-29,960.6650570461599
2008-05-30,965.4361161534554
2008-06-02,961.4837480860781
2008-06-03,957.5835583646498
2008-06-04,958.7259504412166
2008-06-05,967.6126966102612
2008-06-06,954.1880396428519
2008-06-09,948.583964642735
2008-06-10,937.5548022598854
2008-06-11,928.0581852441876
2008-06-12,923.3190482678568
2008-06-13,933.3662814026654
2008-06-16,939.4617098841712
2008-06-17,937.4619546080628
2008-06-18,930.8662775184052
2008-06-19,928.2850307805134
2008-06-20,915.0051186127312
2008-06-23,913.0903089026511
2008-06-24,910.3052413171754
2008-06-25,914.9919488369694
2008-06-26,899.4838995189476
2008-06-27,895.4342624359386
2008-06-30,896.9399685578508
2008-07-01,893.356412170302
2008-07-02,881.8011173718688
2008-07-03,880.7637244636126
2008-07-04,879.0429356001232
2008-07-07,875.2173139944505
2008-07-08,879.2348938617412
2008-07-09,873.2229067274847
2008-07-10,875.0930747344422
2008-07-11,867.0791983085063
2008-07-14,862.3176229790132
2008-07-15,854.0304567565516
2008-07-16,865.5391798026991
2008-07-17,877.3450513325871
2008-07-18,876.1946369531257
2008-07-21,878.4013043449751
2008-07-22,884.1393279593253
2008-07-23,888.9587149400501
2008-07-24,876.9439198600272
2008-07-25,873.8204059170305
2008-07-28,864.0394551070916
2008-07-29,870.9825486098009
2008-07-30,885.1077105637413
2008-07-31,880.4546865110991
2008-08-01,872.4113235350749
2008-08-04,865.1238731009959
2008-08-05,878.623250079374
2008-08-06,885.0099299071219
2008-08-07,873.9432620818664
2008-08-08,881.4702812583713
2008-08-11,889.3756244017962
2008-08-12,881.5531015777516
2008-08-13,873.1037757168318
2008-08-14,876.421224132447
2008-08-15,875.7963000985138
2008-08-18,870.2728412907035
2008-08-19,857.5773303191688
2008-08-20,862.3630862692327
2008-08-21,865.737174694299
2008-08-22,870.5318679866702
2008-08-25,863.180463723219
2008-08-26,861.4404235852483
2008-08-27,866.9371042372902
2008-08-28,876.3965349974682
2008-08-29,873.7403446119591
2008-09-01,868.2502718022196
2008-09-02,862.1069355887217
2008-09-03,856.5652055720109
2008-09-04,836.1833774644316
2008-09-05,831.6012326275634
2008-09-08,850.1425760649271
2008-09-09,829.0912584934733
2008-09-10,831.3462112905786
2008-09-11,832.8780470965669
2008-09-12,844.7668259296165
2008-09-15,820.1753029909108
2008-09-16,817.6063795343038
2008-09-17,794.8976355964144
2008-09-18,811.7513966066598
2008-09-19,850.798951967396
2008-09-22,832.7585653191406
2008-09-23,824.7842604862848
2008-09-24,823.0575573704479
2008-09-25,831.5255755890989
2008-09-26,826.8733278847994
2008-09-29,773.9327955668123
2008-09-30,788.2082950326046
2008-10-01,788.3907045716263
2008-10-02,758.7064169598608
2008-10-03,753.1032310409141
2008-10-06,716.4846145286999
2008-10-07,692.0971501102636
2008-10-08,670.9062805205544
2008-10-09,638.157789707163
2008-10-10,610.2658211587637
2008-10-13,662.636567011281
2008-10-14,678.8032307620302
2008-10-15,634.4928815812492
2008-10-16,629.3026134524098
2008-10-17,638.4838982238812
2008-10-20,663.6670439341605
2008-10-21,652.446062237865
2008-10-22,613.3144997496998
2008-10-23,611.8550392263459
2008-10-24,586.4388609334849
2008-10-27,561.5029085428723
2008-10-28,601.3588318026749
2008-10-29,616.9011506918608
2008-10-30,639.6503677702518
2008-10-31,643.1471647407994
2008-11-03,643.6484560546506
2008-11-04,670.7197197152276
2008-11-05,655.1114120910449
2008-11-06,620.9745874640466
2008-11-07,627.7964083605726
2008-11-10,627.0940952901806
2008-11-11,608.1191437851234
2008-11-12,585.640053343494
2008-11-13,603.3864398569792
2008-11-14,590.3979737036997
2008-11-17,578.7029985400735
2008-11-18,580.3422820559995
2008-11-19,554.6940256950803
2008-11-20,521.4113059677527
2008-11-21,539.0599557643047
2008-11-24,568.6821817036998
2008-11-25,577.1463603810346
2008-11-26,587.1621356736459
2008-11-27,590.8979874665682
2008-11-28,598.3935399942791
2008-12-01,556.9902374961183
2008-12-02,565.1775507927493
2008-12-03,576.3079927445774
2008-12-04,563.1047320947565
2008-12-05,572.1195560824709
2008-12-08,598.8312232436801
2008-12-09,590.80057856955
2008-12-10,597.9045080496411
2008-12-11,589.8869159486569
2008-12-12,586.350405563731
2008-12-15,589.580206104796
2008-12-16,607.5033036063822
2008-12-17,612.2431177674791
2008-12-18,604.9532183737206
2008-12-19,601.3830353636832
2008-12-22,592.8594502866117
2008-12-23,589.5601724595067
2008-12-24,589.5878750776794
2008-12-25,590.690808335914
2008-12-26,593.1998097232691
2008-12-29,596.5586381720718
2008-12-30,607.485497098325
2008-12-31,612.9708949428714
2009-01-01,612.9708949428714
2009-01-02,627.0154591700159
2009-01-05,627.7858373833927
2009-01-06,633.2209662841947
2009-01-07,626.1211465478572
2009-01-08,625.6675123232743
2009-01-09,616.5443632852531
2009-01-12,604.5237303644291
2009-01-13,596.5758701949413
2009-01-14,580.6893947310975
2009-01-15,574.8201998675582
2009-01-16,581.5797342512826
2009-01-19,578.6749134487113
2009-01-20,552.7366518882862
2009-01-21,565.4627448324126
2009-01-22,559.6719243996287
2009-01-23,555.8940506795594
2009-01-26,562.6723212176366
2009-01-27,573.1105468377124
2009-01-28,589.5334876615516
2009-01-29,576.839676522357
2009-01-30,563.5559717306148
2009-02-02,556.734738880032
2009-02-03,567.3212242210391
2009-02-04,569.3569738088199
2009-02-05,572.404610619304
2009-02-06,584.6682644685151
2009-02-09,586.268548464203
2009-02-10,566.1724004757989
2009-02-11,566.2439105351327
2009-02-12,562.9816122382366
2009-02-13,561.378695939422
2009-02-16,558.9438098584338
2009-02-17,537.2097298538413
2009-02-18,533.5017623328987
2009-02-19,530.1605806117547
2009-02-20,521.7769069123035
2009-02-23,511.3042716082884
2009-02-24,519.7689899896928
2009-02-25,517.9740175810047
2009-02-26,516.7662648020175
2009-02-27,509.36526395399267
2009-03-02,484.76807944124056
2009-03-03,480.3024775420308
2009-03-04,489.6222201711119
2009-03-05,475.9318806624708
2009-03-06,473.2151105666617
2009-03-09,464.93842435086924
2009-03-10,487.602161362272
2009-03-11,492.81529698670334
2009-03-12,502.125793900966
2009-03-13,511.34331169070265
2009-03-16,515.4156943653221
2009-03-17,527.1966377512128
2009-03-18,533.7602645362373
2009-03-19,541.4120485352464
2009-03-20,531.5325039329109
2009-03-23,559.4155943117879
2009-03-24,554.4367649615708
2009-03-25,557.2320375802195
2009-03-26,566.7791006788401
2009-03-27,557.1150773676272
2009-03-30,537.7853087546707
2009-03-31,544.994018286036
2009-04-01,554.5052608560911
2009-04-02,576.3330584274402
2009-04-03,578.9810936076555
2009-04-06,574.1360732239907
2009-04-07,563.6851500554515
2009-04-08,565.322455896992
2009-04-09,584.9031164709668
2009-04-10,585.557214167061
2009-04-13,587.4057193950221
2009-04-14,583.3520751326364
2009-04-15,585.3228224130029
2009-04-16,593.7393903493517
2009-04-17,599.2560102700872
2009-04-20,578.4320477521936
2009-04-21,584.6263007227195
2009-04-22,583.0289479868312
2009-04-23,588.313882984352
2009-04-24,598.428342223968
2009-04-27,594.8414115072557
2009-04-28,588.297506834367
2009-04-29,598.6745160948965
2009-04-30,603.5960384602059
2009-05-01,605.9641721202237
2009-05-04,623.7472752107085
2009-05-05,624.2028499704379
2009-05-06,632.3530573970739
2009-05-07,630.9549140770936
2009-05-08,643.0917769748929
2009-05-11,636.3566887056959
2009-05-12,634.5532820952757
2009-05-13,621.6075321935645
2009-05-14,623.3713040253475
2009-05-15,622.888648693905
2009-05-18,633.5959412734851
2009-05-19,640.1327690733847
2009-05-20,641.6148888185094
2009-05-21,632.406283504663
2009-05-22,633.5389394252541
2009-05-25,633.9527611975004
2009-05-26,645.7852553410696
2009-05-27,640.3392353543328
2009-05-28,643.0320082405697
2009-05-29,653.2087335449277
2009-06-01,669.6186758628473
2009-06-02,672.3964629125055
2009-06-03,662.6979070411045
2009-06-04,665.2654986654182
2009-06-05,662.021075620037
2009-06-08,659.7889120916756
2009-06-09,664.86184130105
2009-06-10,666.908271696014
2009-06-11,673.2740841586759
2009-06-12,673.2185697410243
2009-06-15,657.3668362523414
2009-06-16,650.5724994330776
2009-06-17,647.5930610381487
2009-06-18,650.7073663255419
2009-06-19,654.6201433873564
2009-06-22,638.6793942674814
2009-06-23,636.3194135243024
2009-06-24,644.4654985044158
2009-06-25,651.141355308912
2009-06-26,656.7253828456162
2009-06-29,659.2929212416371
2009-06-30,655.302420261723
2009-07-01,659.7466610999801
2009-07-02,644.4608625120298
2009-07-03,643.8191535704392
2009-07-06,642.3813298769289
2009-07-07,634.02174501842
2009-07-08,629.732411264825
2009-07-09,632.5065971027448
2009-07-10,630.5553081245127
2009-07-13,637.3472130605966
2009-07-14,644.7251200937027
2009-07-15,660.9609528989201
2009-07-16,667.7144965958528
2009-07-17,668.7923848112109
2009-07-20,677.360183141882
2009-07-21,683.7921116733863
2009-07-22,684.1973064724908
2009-07-23,695.6222978742412
2009-07-24,699.6969472063236
2009-07-27,702.5166884247436
2009-07-28,701.3183389755911
2009-07-29,697.5356512346855
2009-07-30,708.0138393925102
2009-07-31,712.3281144972757
2009-08-03,725.1096811007857
2009-08-04,726.2150265261599
2009-08-05,723.663145844456
2009-08-06,721.3633178911224
2009-08-07,725.3126023343505
2009-08-10,723.7867005098716
2009-08-11,717.5934739523608
2009-08-12,722.9837256845638
2009-08-13,732.3110831187036
2009-08-14,728.0650704882729
2009-08-17,708.6977308054272
2009-08-18,716.3040550402616
2009-08-19,719.707961979665
2009-08-20,727.5164212638679
2009-08-21,735.9135113338217
2009-08-24,738.3969636247939
2009-08-25,740.0190379762762
2009-08-26,738.1193428792736
2009-08-27,738.3259402486732
2009-08-28,742.7936570697852
2009-08-31,738.5242281867509
2009-09-01,726.9344864406522
2009-09-02,721.916340076605
2009-09-03,725.7003114444733
2009-09-04,732.6609436978374
2009-09-07,737.4420663573848
2009-09-08,745.7520045898178
2009-09-09,750.5137367540036
2009-09-10,757.6282889023302
2009-09-11,760.5257290789989
2009-09-14,759.0415177579639
2009-09-15,761.0785214173749
2009-09-16,772.8146420105239
2009-09-17,774.3645547988884
2009-09-18,773.1666898065366
2009-09-21,767.1016064131214
2009-09-22,774.6024919220279
2009-09-23,770.7623437024176
2009-09-24,762.2378365564894
2009-09-25,757.7173921483515
2009-09-28,764.746407451111
2009-09-29,763.4658203527599
2009-09-30,765.7571914748958
2009-10-01,748.7774949610488
2009-10-02,740.3691999247484
2009-10-05,747.3579775492831
2009-10-06,759.9019650150069
2009-10-07,762.5047118119866
2009-10-08,772.2121299656894
2009-10-09,774.7764455279626
2009-10-12,777.3523324479805
2009-10-13,775.5957425323364
2009-10-14,787.7178509046079
2009-10-15,791.4432379949677
2009-10-16,785.0354187384031
2009-10-19,793.4804193506537
2009-10-20,791.4769539785441
2009-10-21,787.65674750947
2009-10-22,790.1804225578607
2009-10-23,782.1286143298624
2009-10-26,774.6287240307555
2009-10-27,768.5116221716753
2009-10-28,754.8085679184497
2009-10-29,767.5839394081194
2009-10-30,756.2330638936652
2009-11-02,756.4594591137817
2009-11-03,755.1634690923845
2009-11-04,760.0375260084887
2009-11-05,769.4012515188309
2009-11-06,772.5771152915726
2009-11-09,789.4039203399722
2009-11-10,790.1303105403906
2009-11-11,792.9463966501739
2009-11-12,786.0652312310257
2009-11-13,790.5299177468195
2009-11-16,801.6937353132017
2009-11-17,798.5899415090043
2009-11-18,799.0206428129694
2009-11-19,786.6954885649005
2009-11-20,783.962958459826
2009-11-23,795.0427533327394
2009-11-24,791.3976128562002
2009-11-25,799.0673093697227
2009-11-26,791.251802593912
2009-11-27,781.5414234343949
2009-11-30,787.8017953229803
2009-12-01,802.1074035338529
2009-12-02,803.9340950284288
2009-12-03,800.4777574308163
2009-12-04,800.0767555955274
2009-12-07,798.3265897103258
2009-12-08,790.670397872367
2009-12-09,790.1248671252083
2009-12-10,793.2959699800479
2009-12-11,794.5048497723029
2009-12-14,801.7265986198029
2009-12-15,796.655760360052
2009-12-16,801.5670186860602
2009-12-17,789.0288578706542
2009-12-18,789.8078596606194
2009-12-21,796.5203964284356
2009-12-22,799.4710581564145
2009-12-23,803.6247322250468
2009-12-24,808.2625529132547
2009-12-25,807.6773646960713
2009-12-28,810.3402161540845
2009-12-29,811.0702698995793
2009-12-30,807.7090687823601
2009-12-31,804.9202302055398
2010-01-01,804.9202302055398
2010-01-04,817.1585509332434
2010-01-05,819.3316882598793
2010-01-06,819.6934906054471
2010-01-07,818.8571645215749
2010-01-08,823.226482424902
2010-01-11,828.6798465605722
2010-01-12,825.5898729879797
2010-01-13,827.6224362842393
2010-01-14,833.3921593008592
2010-01-15,826.6233661508129
2010-01-18,827.760460553285
2010-01-19,831.3036663271216
2010-01-20,820.9079036920726
2010-01-21,812.1158253163647
2010-01-22,798.5880119097377
2010-01-25,798.7048277810031
2010-01-26,794.2873315593708
2010-01-27,793.771762054047
2010-01-28,787.5507958522396
2010-01-29,779.0793491217725
2010-02-01,786.1819383015436
2010-02-02,796.6066963708842
2010-02-03,793.6997026967672
2010-02-04,774.491747498183
2010-02-05,770.3704980987873
2010-02-08,766.7756704541382
2010-02-09,772.4372387615604
2010-02-10,771.7251915816148
2010-02-11,779.2145111548557
2010-02-12,779.4343241966134
2010-02-15,779.4009180513268
2010-02-16,790.9275305855962
2010-02-17,797.6234264900003
2010-02-18,801.5836641200552
2010-02-19,798.193083699458
2010-02-22,802.7644821537486
2010-02-23,795.9119586395209
2010-02-24,799.0740090017343
2010-02-25,795.223272677316
2010-02-26,799.0370609558586
2010-03-01,803.5454114601655
2010-03-02,809.4908938993841
2010-03-03,813.5907019170598
2010-03-04,812.1438463224779
2010-03-05,821.9576549948908
2010-03-08,824.536172882721
2010-03-09,824.5813537510526
2010-03-10,827.0326142243508
2010-03-11,829.8387251368018
2010-03-12,833.291637673806
2010-03-15,831.7568118448455
2010-03-16,837.5340998561684
2010-03-17,843.9212871793787
2010-03-18,841.1442459014344
2010-03-19,837.7895274585997
2010-03-22,840.3039607561674
2010-03-23,845.383592040446
2010-03-24,838.0479265938444
2010-03-25,837.5847793508357
2010-03-26,837.8273836384066
2010-03-29,843.152744731544
2010-03-30,844.9901600322656
2010-03-31,843.8032261241868
2010-04-01,850.8517053730355
2010-04-02,851.2839587481186
2010-04-05,855.3652542072747
2010-04-06,856.0479713831587
2010-04-07,853.3795898196532
2010-04-08,853.2545910654075
2010-04-09,859.4162080188142
2010-04-12,862.2028581535895
2010-04-13,860.8132331948055
2010-04-14,869.886257208224
2010-04-15,873.311448731595
2010-04-16,861.6217174013009
2010-04-19,858.6614761226575
2010-04-20,864.650334432867
2010-04-21,864.6162906887935
2010-04-22,862.6275790645416
2010-04-23,865.9569117892519
2010-04-26,868.4367253703904
2010-04-27,852.672703384891
2010-04-28,848.1913477521931
2010-04-29,857.5608907247578
2010-04-30,851.4895324790543
2010-05-03,856.0716057226123
2010-05-04,837.8417787981142
2010-05-05,830.7704136032356
2010-05-06,808.5972684166834
2010-05-07,791.0742785807363
2010-05-10,824.5555477820452
2010-05-11,819.5208694208143
2010-05-12,830.1316389116874
2010-05-13,825.9715347948786
2010-05-14,808.5620859768148
2010-05-17,803.6503524518461
2010-05-18,797.2177575408891
2010-05-19,787.3960305685463
2010-05-20,763.5365426914531
2010-05-21,769.5767126430659
2010-05-24,764.785858429818
2010-05-25,756.7218588329054
2010-05-26,758.25331238357
2010-05-27,779.0631019955844
2010-05-28,775.6167051480481
2010-05-31,775.7064665118387
2010-06-01,769.038811701208
2010-06-02,777.7578629933173
2010-06-03,786.5736557907628
2010-06-04,765.9145870657354
2010-06-07,752.4187745670473
2010-06-08,756.5141083535896
2010-06-09,758.2344842931109
2010-06-10,776.8166991624861
2010-06-11,780.0899624500393
2010-06-14,786.8704861671187
2010-06-15,799.2337471621524
2010-06-16,801.619628791629
2010-06-17,800.774210282459
2010-06-18,801.6302390758709
2010-06-21,804.6497714455618
2010-06-22,793.5278068637449
2010-06-23,788.2154361186019
2010-06-24,779.3881137420855
2010-06-25,778.5169287732401
2010-06-28,779.1426689064218
2010-06-29,757.1636303425249
2010-06-30,749.8225662297532
2010-07-01,746.2504226886196
2010-07-02,744.987677549429
2010-07-05,743.7580515273487
2010-07-06,754.5341595073797
2010-07-07,769.4736588254127
2010-07-08,778.2936026589311
2010-07-09,783.6849792239465
2010-07-12,783.2936614349385
2010-07-13,795.4774326663165
2010-07-14,798.5537547221993
2010-07-15,798.962730917332
2010-07-16,780.4967512122115
2010-07-19,780.5422633925219
2010-07-20,784.411144875393
2010-07-21,779.8857548906891
2010-07-22,792.8625959728016
2010-07-23,800.0997510618388
2010-07-26,808.2263182996901
2010-07-27,807.1950265069044
2010-07-28,806.4019872157651
2010-07-29,804.8835846781899
2010-07-30,802.8774563378053
2010-08-02,820.2783136762121
2010-08-03,819.2191775983197
2010-08-04,818.9954867474447
2010-08-05,820.2783912606646
2010-08-06,820.1687311906312
2010-08-09,823.2829548875886
2010-08-10,816.3580500958586
2010-08-11,794.8920296582903
2010-08-12,788.9858525302261
2010-08-13,787.6713250002211
2010-08-16,789.4664995520682
2010-08-17,798.3882165074938
2010-08-18,800.7302754438484
2010-08-19,792.2300653648698
2010-08-20,784.8383239356117
2010-08-23,783.7033194760191
2010-08-24,773.329877537168
2010-08-25,769.8191131573543
2010-08-26,771.4499115874065
2010-08-27,781.0701066262192
2010-08-30,777.900070427826
2010-08-31,774.5218274640123
2010-09-01,794.2198689629257
2010-09-02,800.1965501946963
2010-09-03,808.360336186088
2010-09-06,812.0076278682952
2010-09-07,804.9939928543668
2010-09-08,806.8373097762176
2010-09-09,812.1430446535501
2010-09-10,814.0532123185822
2010-09-13,824.4685875821499
2010-09-14,826.9454123187143
2010-09-15,828.522250396223
2010-09-16,826.3473440166391
2010-09-17,827.9612852060241
2010-09-20,837.683892760458
2010-09-21,835.2327644867814
2010-09-22,835.4965161575797
2010-09-23,831.1317926850687
2010-09-24,843.1279356920397
2010-09-27,842.3453519931857
2010-09-28,845.3717788292315
2010-09-29,845.4112053574687
2010-09-30,840.5048658395374
2010-10-01,844.0299992471529
2010-10-04,839.4063020284475
2010-10-05,854.7912931989345
2010-10-06,858.694911709986
2010-10-07,858.3951094567454
2010-10-08,861.5718062091913
2010-10-11,862.3669047165599
2010-10-12,860.527508972389
2010-10-13,868.2473428070231
2010-10-14,871.9236507959282
2010-10-15,870.1244076078016
2010-10-18,873.4580240507629
2010-10-19,861.3895947454804
2010-10-20,869.6288828887853
2010-10-21,870.8696297884021
2010-10-22,869.7630986133925
2010-10-25,874.5932772479784
2010-10-26,870.4010213376683
2010-10-27,864.1430923494881
2010-10-28,868.630585890396
2010-10-29,869.5569216294989
2010-11-01,870.4863657762824
2010-11-02,876.4560656865384
2010-11-03,877.233565970207
2010-11-04,896.799637734271
2010-11-05,899.9644393313985
2010-11-08,898.9487530924788
2010-11-09,894.781456744802
2010-11-10,892.1728844162183
2010-11-11,890.07135758528
2010-11-12,880.7060292321831
2010-11-15,880.5191465618434
2010-11-16,865.3043498104091
2010-11-17,867.5340855171091
2010-11-18,880.0506721620299
2010-11-19,881.0391408364676
2010-11-22,880.3015848663335
2010-11-23,868.5111333089058
2010-11-24,876.5630753052703
2010-11-25,877.6165662834677
2010-11-26,869.2348974192004
2010-11-29,865.6190691898439
2010-11-30,861.0181747290648
2010-12-01,874.8271574463812
2010-12-02,888.3318393447933
2010-12-03,893.9671249128364
2010-12-06,893.2749075897678
2010-12-07,894.6044504012582
2010-12-08,893.1884945272134
2010-12-09,896.8381108434033
2010-12-10,899.7199019312632
2010-12-13,904.5530443572374
2010-12-14,906.4962541881662
2010-12-15,902.337157066136
2010-12-16,904.1292165839933
2010-12-17,904.4515511953597
2010-12-20,905.1205552675103
2010-12-21,911.9358561921141
2010-12-22,913.2213448272897
2010-12-23,914.0248948602787
2010-12-24,914.4590389436338
2010-12-27,914.4283082385109
2010-12-28,916.6745245332203
2010-12-29,918.6614657946694
2010-12-30,916.3939912969798
2010-12-31,918.6847117844983
2011-01-03,921.947714440084
2011-01-04,922.4528623879987
2011-01-05,921.4039211199643
2011-01-06,920.934245036738
2011-01-07,920.618353994703
2011-01-10,918.3029485693706
2011-01-11,920.965026887804
2011-01-12,929.5963521998508
2011-01-13,932.2480399939859
2011-01-14,933.8798157443077
2011-01-17,934.081844005967
2011-01-18,939.0388810662361
2011-01-19,934.0576013370725
2011-01-20,924.2276800846797
2011-01-21,926.2246427527671
2011-01-24,933.3395971659686
2011-01-25,933.3316815864454
2011-01-26,937.5949841173818
2011-01-27,937.4732779329547
2011-01-28,924.522594320582
2011-01-31,929.0478777803299
2011-02-01,941.8815848585318
2011-02-02,942.9062488031187
2011-02-03,943.3211793927466
2011-02-04,945.7034945852081
2011-02-07,950.2292708872678
2011-02-08,955.5946962406538
2011-02-09,952.032714437297
2011-02-10,949.4365019379899
2011-02-11,952.8379935829892
2011-02-14,956.2575684239135
2011-02-15,954.1359638266849
2011-02-16,959.754268732196
2011-02-17,964.725769097217
2011-02-18,966.9150139069187
2011-02-21,965.3945843545816
2011-02-22,949.1648547170643
2011-02-23,942.0070328599417
2011-02-24,940.4514040709397
2011-02-25,951.3205002205838
2011-02-28,957.3596974043704
2011-03-01,948.7045638507992
2011-03-02,947.3426546571355
2011-03-03,957.3755020955605
2011-03-04,954.9667778106872
2011-03-07,947.4315502790491
2011-03-08,949.6404952428056
2011-03-09,950.0721411849748
2011-03-10,932.7623457272126
2011-03-11,934.9504876379449
2011-03-14,923.8172961069607
2011-03-15,903.2211880199195
2011-03-16,897.9336353230908
2011-03-17,909.5140299551773
2011-03-18,914.1561857360936
2011-03-21,926.4631949306138
2011-03-22,930.5043601774083
2011-03-23,929.8219210561215
2011-03-24,937.1139794255432
2011-03-25,939.199815360732
2011-03-28,935.8925839051603
2011-03-29,938.9146488231261
2011-03-30,947.4911216557181
2011-03-31,946.9435143283779
2011-04-01,950.9247351851357
2011-04-04,953.3880480610982
2011-04-05,951.0087570747835
2011-04-06,953.0559325470538
2011-04-07,951.5222974736605
2011-04-08,953.9243129077233
2011-04-11,952.5531917589781
2011-04-12,943.4662209170087
2011-04-13,947.3877728916253
2011-04-14,947.9158941006156
2011-04-15,948.9395533312589
2011-04-18,937.6485178017085
2011-04-19,941.3822837159463
2011-04-20,957.5529465620564
2011-04-21,964.6845776599822
2011-04-22,964.7151326630659
2011-04-25,961.9081650060807
2011-04-26,968.5481811778577
2011-04-27,971.0988437261695
2011-04-28,979.839078335723
2011-04-29,982.5110648769827
