Date,EMU ESG LEADERS
2008-02-15,892.3817479721545
2008-02-18,906.2226931017527
2008-02-19,915.0924665918567
2008-02-20,899.2243861298178
2008-02-21,913.030803416318
2008-02-22,907.2101797238295
2008-02-25,921.9297894020025
2008-02-26,937.8712460384165
2008-02-27,950.3431254849203
2008-02-28,937.5577254705671
2008-02-29,923.4472087301351
2008-03-03,911.6913804502296
2008-03-04,898.7028627694667
2008-03-05,920.5670040898887
2008-03-06,912.3065719862002
2008-03-07,900.2573529441866
2008-03-10,892.5229111923127
2008-03-11,902.8752689130149
2008-03-12,921.2408321455376
2008-03-13,914.783216335675
2008-03-14,910.0904623302866
2008-03-17,887.9756679142371
2008-03-18,917.6846217653424
2008-03-19,901.9326032813955
2008-03-20,884.0027697482475
2008-03-21,884.0027697482475
2008-03-24,882.7412602659095
2008-03-25,927.0692483837089
2008-03-26,934.9361420883885
2008-03-27,945.5196486702624
2008-03-28,941.2560843722629
2008-03-31,945.0181212978757
2008-04-01,959.173349903479
2008-04-02,970.9069202433407
2008-04-03,966.6182166662583
2008-04-04,977.860296364674
2008-04-07,984.4185065796166
2008-04-08,976.7522756134082
2008-04-09,971.8339461332052
2008-04-10,968.043899459771
2008-04-11,958.0716606451084
2008-04-14,952.4595125343556
2008-04-15,955.8447470022631
2008-04-16,978.4044255399789
2008-04-17,965.3139592195954
2008-04-18,975.5597980540377
2008-04-21,977.6210378037187
2008-04-22,972.5026322193269
2008-04-23,971.7602896899617
2008-04-24,960.6481543800697
2008-04-25,968.0529029298681
2008-04-28,972.3856973918216
2008-04-29,964.8724319257097
2008-04-30,972.0573775463291
2008-05-01,964.6587778135755
2008-05-02,976.8628537426918
2008-05-05,980.0971414754368
2008-05-06,976.9879337617851
2008-05-07,975.7775556818088
2008-05-08,973.9903096644255
2008-05-09,964.1303893941182
2008-05-12,970.6014558212233
2008-05-13,971.7831583827801
2008-05-14,980.986511216954
2008-05-15,983.6328354634672
2008-05-16,993.3038329260627
2008-05-19,999.7943377152467
2008-05-20,992.2330856682938
2008-05-21,994.5219629257228
2008-05-22,990.2876648138093
2008-05-23,978.3166599293666
2008-05-26,976.4465047001177
2008-05-27,970.2209721885049
2008-05-28,974.831230902935
2008-05-29,968.5150079962216
2008-05-30,979.4830827861733
2008-06-02,963.2003574048882
2008-06-03,964.9470270476809
2008-06-04,956.5788271527713
2008-06-05,958.1327146037877
2008-06-06,948.0565681387502
2008-06-09,942.3964335511638
2008-06-10,920.3135218568667
2008-06-11,907.9976223406985
2008-06-12,909.3415228775038
2008-06-13,908.9943384641247
2008-06-16,910.7458299247442
2008-06-17,916.5127413869457
2008-06-18,900.3745838917174
2008-06-19,889.8146875536376
2008-06-20,882.2830932118051
2008-06-23,870.199839020368
2008-06-24,868.3389227297926
2008-06-25,883.8862464418592
2008-06-26,868.4290727278488
2008-06-27,859.1641150402112
2008-06-30,862.8575294537073
2008-07-01,844.984891128509
2008-07-02,846.6149381580099
2008-07-03,846.9620052369278
2008-07-04,832.7833683970312
2008-07-07,842.554134338959
2008-07-08,830.0916042281953
2008-07-09,849.0604646646265
2008-07-10,834.5660550801202
2008-07-11,817.4322834016385
2008-07-14,824.2882417202346
2008-07-15,808.6921777155435
2008-07-16,810.2437651495626
2008-07-17,841.161464683544
2008-07-18,854.9821445048724
2008-07-21,858.5565087274581
2008-07-22,854.4729005813259
2008-07-23,861.8821162943626
2008-07-24,849.9253005668999
2008-07-25,848.7227907261619
2008-07-28,842.1660192345995
2008-07-29,836.9503296359975
2008-07-30,842.6312665675297
2008-07-31,843.735296085685
2008-08-01,828.6020997772748
2008-08-04,824.7869511263257
2008-08-05,842.0258429504541
2008-08-06,847.823987686975
2008-08-07,841.1164408025755
2008-08-08,828.3407738004757
2008-08-11,840.11136045454
2008-08-12,833.8298519993776
2008-08-13,812.1189031309731
2008-08-14,812.6724660696342
2008-08-15,806.132608111421
2008-08-18,806.1088957869712
2008-08-19,785.4096735796088
2008-08-20,788.5618665991362
2008-08-21,785.7985240134394
2008-08-22,798.5238138909593
2008-08-25,788.7588071385995
2008-08-26,785.9033520774072
2008-08-27,788.5494019631134
2008-08-28,800.3844703476294
2008-08-29,804.4363112804614
2008-09-01,795.9338295315009
2008-09-02,806.1892379088741
2008-09-03,792.3682640163989
2008-09-04,767.4184909063263
2008-09-05,740.2455633130241
2008-09-08,759.5873671912843
2008-09-09,749.1749711184641
2008-09-10,739.7256576077252
2008-09-11,726.9321706330464
2008-09-12,751.7578649566922
2008-09-15,727.6649991398947
2008-09-16,711.3343274904571
2008-09-17,696.7611651726729
2008-09-18,700.7648253278135
2008-09-19,758.1852491712762
2008-09-22,752.116557120289
2008-09-23,744.7853066825234
2008-09-24,739.1072184153858
2008-09-25,755.9539735547179
2008-09-26,737.8601513255215
2008-09-29,688.6745118913219
2008-09-30,675.275290491909
2008-10-01,680.3555574624797
2008-10-02,658.382161114965
2008-10-03,675.6781297725653
2008-10-06,609.2379751071827
2008-10-07,613.3909212384316
2008-10-08,579.1990827504617
2008-10-09,567.798472879055
2008-10-10,522.8884253673205
2008-10-13,580.6502602900008
2008-10-14,598.7268861152297
2008-10-15,558.0521822929725
2008-10-16,518.7249254486953
2008-10-17,536.2103945952226
2008-10-20,546.3600412668263
2008-10-21,539.4007149407787
2008-10-22,496.8991559567266
2008-10-23,493.77369380373955
2008-10-24,465.88596135968635
2008-10-27,435.9436656207648
2008-10-28,432.73607825322347
2008-10-29,488.34250864753295
2008-10-30,497.43168014069636
2008-10-31,503.5827862861996
2008-11-03,515.1194989758307
2008-11-04,552.733409819829
2008-11-05,548.8272944018755
2008-11-06,504.00093758917234
2008-11-07,514.4417709805832
2008-11-10,520.7962996908336
2008-11-11,483.5114705810753
2008-11-12,470.1572855058442
2008-11-13,473.65129946758606
2008-11-14,482.0589177662766
2008-11-17,464.7343993405361
2008-11-18,466.42060544419724
2008-11-19,447.7601504297967
2008-11-20,430.3757650616738
2008-11-21,421.2676633142729
2008-11-24,471.2093944598683
2008-11-25,481.9497360785583
2008-11-26,474.7886738890514
2008-11-27,484.9748736541242
2008-11-28,478.58205589167676
2008-12-01,449.163331810638
2008-12-02,464.654439795093
2008-12-03,465.4275389270413
2008-12-04,466.2164908143247
2008-12-05,443.4608581745944
2008-12-08,485.0185315210409
2008-12-09,490.83351464502834
2008-12-10,497.10494584247056
2008-12-11,504.14554090886094
2008-12-12,497.230701319133
2008-12-15,508.5697854504145
2008-12-16,517.6644082233353
2008-12-17,539.0232268922977
2008-12-18,546.8466370431385
2008-12-19,525.7201070656304
2008-12-22,515.9842865448967
2008-12-23,516.4843629154666
2008-12-24,517.1612956443219
2008-12-25,517.1612956443219
2008-12-26,519.657158616187
2008-12-29,527.691754184383
2008-12-30,536.8208222942004
2008-12-31,526.9935259574219
2009-01-01,526.9935259574219
2009-01-02,545.8214210043596
2009-01-05,540.7009899048621
2009-01-06,537.108360271006
2009-01-07,541.9035624044536
2009-01-08,539.1460753108389
2009-01-09,525.5615754501512
2009-01-12,511.3083437108794
2009-01-13,496.72865744089955
2009-01-14,473.3443445821121
2009-01-15,464.4629650587889
2009-01-16,476.761099912087
2009-01-19,464.4967186599136
2009-01-20,445.18435923420424
2009-01-21,441.80220512377423
2009-01-22,439.83106849878453
2009-01-23,431.00314837249755
2009-01-26,456.12021242197443
2009-01-27,457.72259565442147
2009-01-28,478.5536238153485
2009-01-29,464.417219171434
2009-01-30,451.0586623369475
2009-02-02,441.88135205785983
2009-02-03,454.58961240171425
2009-02-04,461.7838789014815
2009-02-05,458.46889882786286
2009-02-06,472.0039787145862
2009-02-09,483.6276137575735
2009-02-10,467.5134394678533
2009-02-11,461.8397538560903
2009-02-12,448.61708839445873
2009-02-13,457.1454739148595
2009-02-16,446.1212348918986
2009-02-17,422.1168934136589
2009-02-18,418.83462357871093
2009-02-19,423.7262157681222
2009-02-20,402.60565462717716
2009-02-23,399.7057413695679
2009-02-24,397.28305896828556
2009-02-25,394.59957792782416
2009-02-26,405.1333108347638
2009-02-27,397.80191993353503
2009-03-02,376.55406690170145
2009-03-03,370.12763076023714
2009-03-04,383.03065006359935
2009-03-05,362.3377775622771
2009-03-06,358.17137936269097
2009-03-09,355.6039710906132
2009-03-10,381.2709379262329
2009-03-11,385.75178277036383
2009-03-12,393.4343752212879
2009-03-13,397.05410878413664
2009-03-16,411.63696220651076
2009-03-17,407.8483165278488
2009-03-18,414.05408600428956
2009-03-19,437.7721204969261
2009-03-20,433.4334932634339
2009-03-23,446.8140920813439
2009-03-24,446.9194056256636
2009-03-25,454.1012450661682
2009-03-26,455.8071271854092
2009-03-27,439.97104360263677
2009-03-30,415.40384066260896
2009-03-31,433.4317973601301
2009-04-01,439.783023984979
2009-04-02,470.48995847267213
2009-04-03,470.13863293077907
2009-04-06,466.41013237424306
2009-04-07,457.72949175845525
2009-04-08,462.41898640605575
2009-04-09,477.22312949777984
2009-04-10,477.28375192344623
2009-04-13,481.3311325946881
2009-04-14,486.2860028033135
2009-04-15,479.50946935577423
2009-04-16,489.63971859039293
2009-04-17,491.3032768064715
2009-04-20,469.275704046398
2009-04-21,469.92826826830685
2009-04-22,481.28524538474073
2009-04-23,479.85874299860274
2009-04-24,497.2906671677034
2009-04-27,491.27448262711647
2009-04-28,482.01308472626226
2009-04-29,500.85015174080286
2009-04-30,511.0098314221754
2009-05-01,511.08695916067404
2009-05-04,527.2116735418863
2009-05-05,525.5647448797247
2009-05-06,531.358392661421
2009-05-07,532.4274739857134
2009-05-08,545.6981278661309
2009-05-11,542.2046140920172
2009-05-12,543.0746318582376
2009-05-13,525.0214394442194
2009-05-14,523.7611452065527
2009-05-15,529.163975784691
2009-05-18,538.3021769079545
2009-05-19,552.3093531181661
2009-05-20,566.3529908123527
2009-05-21,552.5226371948467
2009-05-22,563.7321428509678
2009-05-25,565.2386826802659
2009-05-26,568.5413920625274
2009-05-27,570.0499463409416
2009-05-28,564.075360158382
2009-05-29,571.7927753349122
2009-06-01,590.0006363043842
2009-06-02,597.7188285474733
2009-06-03,581.9328019325479
2009-06-04,579.6687766621519
2009-06-05,576.1039992693492
2009-06-08,562.9493289806339
2009-06-09,572.0893552571548
2009-06-10,578.7423347697953
2009-06-11,585.4786812313214
2009-06-12,579.4014774525027
2009-06-15,557.7779979272642
2009-06-16,557.5088851338749
2009-06-17,542.7047884337538
2009-06-18,550.7898401185042
2009-06-19,555.937885142525
2009-06-22,537.490707100603
2009-06-23,541.5299766675009
2009-06-24,557.3472308634433
2009-06-25,549.8470791877
2009-06-26,555.4142929323118
2009-06-29,565.5302504687015
2009-06-30,558.7552729009717
2009-07-01,574.8192176383969
2009-07-02,554.9973334019195
2009-07-03,555.9228856519657
2009-07-06,545.0092736122328
2009-07-07,545.5827262359481
2009-07-08,533.5582044889109
2009-07-09,541.3693066192712
2009-07-10,533.432900695228
2009-07-13,546.1621385104551
2009-07-14,551.6401077316054
2009-07-15,575.4293759910538
2009-07-16,576.9858112612329
2009-07-17,578.9531380904945
2009-07-20,589.3632195261252
2009-07-21,594.5212364642861
2009-07-22,596.251668258257
2009-07-23,609.6428366986228
2009-07-24,607.4697912486957
2009-07-27,612.617406599327
2009-07-28,606.2425150129462
2009-07-29,607.5568024688542
2009-07-30,620.1128879726148
2009-07-31,625.5645760892196
2009-08-03,644.028282709504
2009-08-04,641.4077550035327
2009-08-05,636.4106288460006
2009-08-06,639.4623621882952
2009-08-07,638.2320323902437
2009-08-10,635.4478729627319
2009-08-11,625.3988099031145
2009-08-12,635.5836647021699
2009-08-13,646.7639043597177
2009-08-14,637.5588090071029
2009-08-17,615.5221954415971
2009-08-18,622.6382771626651
2009-08-19,626.8801165798246
2009-08-20,636.3990268750268
2009-08-21,655.0752075669989
2009-08-24,665.1624269919511
2009-08-25,671.6213824734949
2009-08-26,666.0273068477215
2009-08-27,662.6232401131441
2009-08-28,677.7896430589722
2009-08-31,669.858748210106
2009-09-01,656.8337984546571
2009-09-02,647.3147032097078
2009-09-03,649.4846633229121
2009-09-04,658.2439840799567
2009-09-07,674.8700336322388
2009-09-08,685.6503764438794
2009-09-09,696.3382972087326
2009-09-10,694.5115747804961
2009-09-11,701.4376221477996
2009-09-14,701.2722867523238
2009-09-15,703.5512526086438
2009-09-16,717.956151174631
2009-09-17,723.0415361561498
2009-09-18,721.3006401409076
2009-09-21,711.8606748646262
2009-09-22,720.5971173951463
2009-09-23,722.4393284896994
2009-09-24,708.9372504921678
2009-09-25,706.8889426325329
2009-09-28,717.0358284892851
2009-09-29,711.191077051298
2009-09-30,711.8356365749513
2009-10-01,695.2693406339554
2009-10-02,683.7085608112436
2009-10-05,691.6334979617759
2009-10-06,715.8459146684297
2009-10-07,712.4918675044325
2009-10-08,726.5577490993585
2009-10-09,726.4460325589764
2009-10-12,737.8481045237827
2009-10-13,730.6684172897985
2009-10-14,750.4922338148397
2009-10-15,749.1266500009515
2009-10-16,737.0985825804198
2009-10-19,753.6178882164021
2009-10-20,747.3982979053184
2009-10-21,751.6832591685468
2009-10-22,742.1081876680561
2009-10-23,738.6238574690859
2009-10-26,722.3675187977595
2009-10-27,713.5480898044342
2009-10-28,692.5261893526758
2009-10-29,709.2435043141054
2009-10-30,688.5913727343768
2009-11-02,696.1499805035972
2009-11-03,679.8890772558467
2009-11-04,701.2677551837871
2009-11-05,711.5613166435462
2009-11-06,710.9083472365235
2009-11-09,731.9609014273756
2009-11-10,727.049957974271
2009-11-11,734.7625542774854
2009-11-12,729.4054239281824
2009-11-13,731.8807958592539
2009-11-16,745.924986889245
2009-11-17,734.4147796055381
2009-11-18,740.519951131256
2009-11-19,721.5654121624957
2009-11-20,714.8563242284899
2009-11-23,736.7820727172779
2009-11-24,730.92768981622
2009-11-25,738.9105135192789
2009-11-26,711.524141230068
2009-11-27,719.0286656068636
2009-11-30,712.5012886286338
2009-12-01,735.8819544088755
2009-12-02,736.0048461081542
2009-12-03,737.0254607344857
2009-12-04,735.9414002290109
2009-12-07,730.2406344123385
2009-12-08,712.6933650122478
2009-12-09,703.0769177160597
2009-12-10,708.9511226378829
2009-12-11,707.5566468919159
2009-12-14,716.0454315211726
2009-12-15,712.2057486235183
2009-12-16,721.4035716382286
2009-12-17,702.6441147065282
2009-12-18,694.9202765339519
2009-12-21,706.5791849402788
2009-12-22,707.6581745675745
2009-12-23,714.6797592034249
2009-12-24,716.0175130508692
2009-12-25,716.0175130508692
2009-12-28,721.900060358124
2009-12-29,724.6917498529476
2009-12-30,715.9088272136376
2009-12-31,717.9610222541535
2010-01-01,717.9610222541535
2010-01-04,735.01593715835
2010-01-05,735.2769917018642
2010-01-06,735.6304852078537
2010-01-07,732.2763149884813
2010-01-08,734.4955531525029
2010-01-11,744.9128705059759
2010-01-12,734.5540340983201
2010-01-13,735.4824149664754
2010-01-14,737.0009265313668
2010-01-15,722.1378185425715
2010-01-18,727.3489837423891
2010-01-19,727.4618537554956
2010-01-20,703.5522139816826
2010-01-21,690.4941217370217
2010-01-22,688.1396916348696
2010-01-25,683.9144094949653
2010-01-26,682.0483944076508
2010-01-27,670.9454293331137
2010-01-28,659.887341003176
2010-01-29,667.3640242404172
2010-02-01,672.3166719381531
2010-02-02,683.8758983102891
2010-02-03,675.9562411051787
2010-02-04,644.3518983843572
2010-02-05,624.3597502778432
2010-02-08,628.8320782165312
2010-02-09,632.5606827184757
2010-02-10,638.5148212631624
2010-02-11,630.1942057085588
2010-02-12,627.2898954113219
2010-02-15,628.2785815985901
2010-02-16,639.0866648740385
2010-02-17,646.3336815127335
2010-02-18,648.8701221214637
2010-02-19,647.75234189803
2010-02-22,648.8785870516381
2010-02-23,636.6173468805747
2010-02-24,637.7167888085789
2010-02-25,622.3896882118382
2010-02-26,638.1914026082097
2010-03-01,640.4734555269995
2010-03-02,650.7087096442349
2010-03-03,663.7314784724817
2010-03-04,661.1581485356259
2010-03-05,673.9357725587096
2010-03-08,677.2158502762265
2010-03-09,672.8506463243037
2010-03-10,684.0877263432066
2010-03-11,681.7758107097505
2010-03-12,687.6378882872259
2010-03-15,676.2114296289964
2010-03-16,688.1763666546876
2010-03-17,694.1275974676443
2010-03-18,683.2455264496076
2010-03-19,676.2655142150172
2010-03-22,674.7599269832044
2010-03-23,681.0372790431393
2010-03-24,669.4526709489869
2010-03-25,677.6695742059673
2010-03-26,680.4032430730363
2010-03-29,684.960120563136
2010-03-30,679.9614004433331
2010-03-31,683.8229983291752
2010-04-01,696.6037298498018
2010-04-02,696.6037298498018
2010-04-05,695.0085523336174
2010-04-06,692.0083219687962
2010-04-07,687.5924991859464
2010-04-08,680.3292885110417
2010-04-09,697.0848030813039
2010-04-12,707.9675548933317
2010-04-13,703.365971301662
2010-04-14,711.9233867670733
2010-04-15,709.9639894362981
2010-04-16,694.1050351233538
2010-04-19,688.6353033580323
2010-04-20,698.9419374488516
2010-04-21,690.5108507657145
2010-04-22,673.6563153336863
2010-04-23,683.8523421110817
2010-04-26,686.7694063908496
2010-04-27,662.3416428474067
2010-04-28,642.3227740515989
2010-04-29,657.1204315352862
2010-04-30,658.3432726797956
2010-05-03,653.80277267687
2010-05-04,621.3229905221324
2010-05-05,603.7586726207385
2010-05-06,584.3753449992637
2010-05-07,559.7837518812388
2010-05-10,623.3393227711891
2010-05-11,611.5928011371565
2010-05-12,620.3469155447397
2010-05-13,614.0582112251849
2010-05-14,580.7226798368519
2010-05-17,575.020270314482
2010-05-18,589.3001923711751
2010-05-19,570.5131948752374
2010-05-20,559.3424440205246
2010-05-21,571.217094224303
2010-05-24,561.5587750271497
2010-05-25,538.4119583188404
2010-05-26,548.788679635695
2010-05-27,568.0691942988456
2010-05-28,570.0710972339998
2010-05-31,567.6368238987023
2010-06-01,567.3583539343094
2010-06-02,562.8821599861473
2010-06-03,570.1106860192477
2010-06-04,546.5420882549436
2010-06-07,536.8368130625249
2010-06-08,533.9264154664088
2010-06-09,550.2049511541746
2010-06-10,565.1450335311507
2010-06-11,571.2599393166872
2010-06-14,588.3355171374433
2010-06-15,595.7747857439565
2010-06-16,595.066034103992
2010-06-17,599.5317631210937
2010-06-18,605.5100634264425
2010-06-21,611.7485909812718
2010-06-22,603.1196675011204
2010-06-23,593.3801357917657
2010-06-24,584.995196926337
2010-06-25,580.6308322328711
2010-06-28,590.388362299508
2010-06-29,559.9389373535842
2010-06-30,564.771590102209
2010-07-01,562.759194478336
2010-07-02,572.0593234444851
2010-07-05,566.9291011001496
2010-07-06,588.6411175770365
2010-07-07,598.4182761046518
2010-07-08,606.0868143531062
2010-07-09,607.819014642443
2010-07-12,606.0033332161877
2010-07-13,622.2851088613925
2010-07-14,625.8237205342847
2010-07-15,626.9062930010216
2010-07-16,619.2173787123736
2010-07-19,616.4953620720362
2010-07-20,611.6782325569418
2010-07-21,613.2893463721547
2010-07-22,634.080211858109
2010-07-23,632.9658832186477
2010-07-26,643.4373844602989
2010-07-27,648.9490087433987
2010-07-28,647.503913077073
2010-07-29,648.5574648473296
2010-07-30,642.0502314273098
2010-08-02,667.4497107533404
2010-08-03,669.0804148549577
2010-08-04,665.4719093544257
2010-08-05,663.2542036488559
2010-08-06,660.119868014717
2010-08-09,667.0811613959727
2010-08-10,653.2112240859803
2010-08-11,626.6439782982345
2010-08-12,622.1069115373986
2010-08-13,614.7705901892433
2010-08-16,617.9343007489425
2010-08-17,628.7191251099485
2010-08-18,626.3780038515611
2010-08-19,617.1957121876922
2010-08-20,600.5914854026198
2010-08-23,603.088821506523
2010-08-24,593.6030636851702
2010-08-25,584.9399434909193
2010-08-26,596.3712299508093
2010-08-27,598.9510672616875
2010-08-30,595.0050573460728
2010-08-31,597.3357807461585
2010-09-01,622.0570366778617
2010-09-02,624.2543496799294
2010-09-03,631.6009167146143
2010-09-06,634.1964297140674
2010-09-07,620.3606823519942
2010-09-08,626.1624507518682
2010-09-09,633.737096827324
2010-09-10,633.4630355116361
2010-09-13,646.0765518691715
2010-09-14,652.3590780425352
2010-09-15,652.3497568145234
2010-09-16,653.3723290573631
2010-09-17,648.4016524745216
2010-09-20,659.7815519519486
2010-09-21,661.3454058614193
2010-09-22,665.699450829093
2010-09-23,658.1569260651909
2010-09-24,677.3206232587238
2010-09-27,672.948435489901
2010-09-28,676.8260133002544
2010-09-29,676.1753881498881
2010-09-30,678.768251395414
2010-10-01,679.9202081687263
2010-10-04,670.6682427894381
2010-10-05,691.7997242452963
2010-10-06,700.2372976200846
2010-10-07,703.4717304482757
2010-10-08,702.7603178166078
2010-10-11,702.3421499348557
2010-10-12,696.7838906471198
2010-10-13,716.7002718245428
2010-10-14,722.0349394408477
2010-10-15,720.1453252487054
2010-10-18,718.713766268065
2010-10-19,706.6394791100001
2010-10-20,719.1569772640051
2010-10-21,730.0449290158745
2010-10-22,724.9902963683134
2010-10-25,730.115707881263
2010-10-26,720.2989956904414
2010-10-27,709.1896534711823
2010-10-28,718.017500926033
2010-10-29,716.8290608552439
2010-11-01,713.5666239302489
2010-11-02,726.0461804053934
2010-11-03,718.3515904291983
2010-11-04,740.5040372554944
2010-11-05,728.6212898728085
2010-11-08,720.5894279756914
2010-11-09,728.5083802302212
2010-11-10,708.6850703699249
2010-11-11,703.6470090343687
2010-11-12,704.9263272424296
2010-11-15,706.1214648650069
2010-11-16,689.6107179180835
2010-11-17,693.0763582945875
2010-11-18,708.2710247146107
2010-11-19,710.401847214629
2010-11-22,700.770402885995
2010-11-23,675.6121316935256
2010-11-24,679.3275508494025
2010-11-25,681.0132488390294
2010-11-26,667.706792836459
2010-11-29,645.5998381834438
2010-11-30,638.8694231900995
2010-12-01,658.6350419101119
2010-12-02,679.3351966200821
2010-12-03,692.4890058322774
2010-12-06,685.1899876703237
2010-12-07,695.3649042224458
2010-12-08,689.7463629939871
2010-12-09,689.4310736928018
2010-12-10,691.6991739260557
2010-12-13,704.8065213076596
2010-12-14,705.5255291358312
2010-12-15,696.9659865173377
2010-12-16,691.231410899997
2010-12-17,684.2327979126677
2010-12-20,686.1582901051304
2010-12-21,697.9065148432151
2010-12-22,695.4708892547768
2010-12-23,692.1983799428413
2010-12-24,694.3038777318377
2010-12-27,687.7459540463896
2010-12-28,686.571523064077
2010-12-29,691.4322416440564
2010-12-30,691.0793060724984
2010-12-31,695.4937927610148
2011-01-03,703.4773825527335
2011-01-04,700.2096167943052
2011-01-05,685.855436879618
2011-01-06,678.7207051431719
2011-01-07,671.5918526110843
2011-01-10,659.5453620737109
2011-01-11,669.0664564031459
2011-01-12,692.9291208178911
2011-01-13,711.7552355442486
2011-01-14,713.5428027066527
2011-01-17,706.8784785035494
2011-01-18,720.1582301357221
2011-01-19,718.6570692288344
2011-01-20,711.5420704778656
2011-01-21,729.5544875316049
2011-01-24,735.1310560984206
2011-01-25,730.380009809532
2011-01-26,736.3229196299499
2011-01-27,742.8545423090028
2011-01-28,730.6727645554746
2011-01-31,735.8059896814756
2011-02-01,753.0003134925812
2011-02-02,755.3299856066194
2011-02-03,741.8709591726602
2011-02-04,739.4575295294084
2011-02-07,746.0516469081778
2011-02-08,755.0457614959664
2011-02-09,756.1529693617308
2011-02-10,748.0004591597931
2011-02-11,744.0179111178726
2011-02-14,740.2820783901025
2011-02-15,744.6910353814209
2011-02-16,750.5125421561565
2011-02-17,755.8172597910461
2011-02-18,759.3141284445833
2011-02-21,747.0481574977293
2011-02-22,743.3887397760393
2011-02-23,738.1147308757407
2011-02-24,736.0634796376881
2011-02-25,745.0789025157593
2011-02-28,753.1681754366138
2011-03-01,750.0428867443031
2011-03-02,747.5889505249256
2011-03-03,752.100022167542
2011-03-04,750.3902549410038
2011-03-07,749.1899755798966
2011-03-08,746.0115465034553
2011-03-09,746.9681926422799
2011-03-10,732.7476529491674
2011-03-11,728.0462238312377
2011-03-14,730.554346721418
2011-03-15,713.9364138627343
2011-03-16,697.2348826242492
2011-03-17,716.3901021203573
2011-03-18,726.5782725870037
2011-03-21,742.8756361123275
2011-03-22,742.2142915026675
2011-03-23,740.9712137444136
2011-03-24,756.9810231728003
2011-03-25,754.0564229964306
2011-03-28,753.207621189264
2011-03-29,750.2900979051863
2011-03-30,757.0550362664327
2011-03-31,755.9942303856217
2011-04-01,764.1164573903682
2011-04-04,769.4069723630631
2011-04-05,767.212291476976
2011-04-06,780.4916837372224
2011-04-07,774.1290707841632
2011-04-08,785.44964843582
2011-04-11,783.5127462232815
2011-04-12,774.2368152217599
2011-04-13,779.3570186331941
2011-04-14,769.5587291876151
2011-04-15,767.625741533491
2011-04-18,740.5221294641947
2011-04-19,750.181304328926
2011-04-20,776.2550241639194
2011-04-21,785.5133131792325
2011-04-22,785.5133131792325
2011-04-25,784.9472454541453
2011-04-26,793.0166509596385
2011-04-27,800.1304967892203
