Date,EUROPE ESG LEADERS SELECT SUSTAINABILITY
2020-11-26,1119.0092066090476
2020-11-27,1130.8996233908981
2020-11-30,1127.5835515874492
2020-12-01,1136.4799867930803
2020-12-02,1137.1672779248113
2020-12-03,1139.5556180372084
2020-12-04,1141.6758245045937
2020-12-07,1138.378240276259
2020-12-08,1141.2351010138464
2020-12-09,1144.079933977397
2020-12-10,1141.5219433523873
2020-12-11,1132.661603932698
2020-12-14,1145.5870006490106
2020-12-15,1147.3682333126928
2020-12-16,1162.5036411027945
2020-12-17,1172.5953515506126
2020-12-18,1170.8468994106906
2020-12-21,1146.328071056587
2020-12-22,1154.0521802055168
2020-12-23,1163.100153810441
2020-12-24,1164.5515511162193
2020-12-25,1168.8462308916744
2020-12-28,1182.0772957752179
2020-12-29,1187.6576162986084
2020-12-30,1188.861919191987
2020-12-31,1178.3421694639203
2021-01-01,1183.6471416532768
2021-01-04,1197.7791084797939
2021-01-05,1189.493715730648
2021-01-06,1201.3825966687432
2021-01-07,1206.0565963881097
2021-01-08,1215.5277209767246
2021-01-11,1198.0458222500276
2021-01-12,1195.9814535586734
2021-01-13,1202.7032458805281
2021-01-14,1204.991433738304
2021-01-15,1189.3419720584789
2021-01-18,1196.8460370071234
2021-01-19,1201.1885631602356
2021-01-20,1206.4241131885524
2021-01-21,1218.0608826537698
2021-01-22,1213.2751890159961
2021-01-25,1202.5486614952356
2021-01-26,1212.4913423276291
2021-01-27,1191.8001276416624
2021-01-28,1195.2176453493967
2021-01-29,1175.8573317442947
2021-02-01,1188.741694603328
2021-02-02,1198.788778306361
2021-02-03,1199.8933217548263
2021-02-04,1202.2434793694858
2021-02-05,1207.0646222530245
2021-02-08,1212.4958515520464
2021-02-09,1218.1283405960407
2021-02-10,1214.4484822771965
2021-02-11,1224.6419234445375
2021-02-12,1235.9667507778863
2021-02-15,1249.652673363255
2021-02-16,1247.2499907942138
2021-02-17,1224.7807493842313
2021-02-18,1220.2083064768597
2021-02-19,1232.7658653423705
2021-02-22,1221.3400399950228
2021-02-23,1214.6310904472393
2021-02-24,1213.2858666375475
2021-02-25,1223.0935748779984
2021-02-26,1194.8917913319403
2021-03-01,1207.8504518298992
2021-03-02,1209.5955382387908
2021-03-03,1207.348439952297
2021-03-04,1195.766885275639
2021-03-05,1170.6247596939274
2021-03-08,1190.3335205531669
2021-03-09,1207.025939953815
2021-03-10,1213.2254199219628
2021-03-11,1226.6856882637453
2021-03-12,1217.9462916108664
2021-03-15,1216.9893642339027
2021-03-16,1228.985692961467
2021-03-17,1220.3199062248734
2021-03-18,1225.8690954566014
2021-03-19,1216.2969174902378
2021-03-22,1225.0278242406757
2021-03-23,1216.3623870700037
2021-03-24,1212.6913706603964
2021-03-25,1208.07100516506
2021-03-26,1223.3458338742455
2021-03-29,1223.5213414166612
2021-03-30,1225.5169101115996
2021-03-31,1227.2061725497092
2021-04-01,1237.8328904866003
2021-04-02,1237.8328904866
2021-04-05,1242.6766546762533
2021-04-06,1254.410969942787
2021-04-07,1255.1641486638464
2021-04-08,1266.694149369764
2021-04-09,1271.420347882131
2021-04-12,1264.9493603086241
2021-04-13,1269.0418000161428
2021-04-14,1274.2529689949115
2021-04-15,1283.869282545621
2021-04-16,1296.1891433306728
2021-04-19,1300.4848642788197
2021-04-20,1284.7900865319962
2021-04-21,1293.644184335857
2021-04-22,1303.4155026233652
2021-04-23,1304.2986232319208
2021-04-26,1309.9413766753626
2021-04-27,1309.735493749772
2021-04-28,1309.6331363732531
2021-04-29,1306.9367119630106
2021-04-30,1296.8063573450816
2021-05-03,1308.4578413294485
2021-05-04,1282.3869180448746
2021-05-05,1303.017040250027
2021-05-06,1305.9707397431391
2021-05-07,1329.5715280095553
2021-05-10,1329.3738845337675
2021-05-11,1304.9774205494318
2021-05-12,1295.7368102865646
2021-05-13,1297.6759213976097
2021-05-14,1321.7396162091213
2021-05-17,1323.8471929973966
2021-05-18,1335.6977224495306
2021-05-19,1317.3713609077674
2021-05-20,1337.7402768386391
2021-05-21,1343.3237960414256
2021-05-24,1350.1794279787541
2021-05-25,1356.0481904294802
2021-05-26,1350.6905691977256
2021-05-27,1350.372724242635
2021-05-28,1354.9991963171567
2021-05-31,1353.515813337905
2021-06-01,1365.8860368539088
2021-06-02,1364.3304400665204
2021-06-03,1356.4768817149936
2021-06-04,1364.454946227924
2021-06-07,1371.8017331983167
2021-06-08,1373.382196135109
2021-06-09,1371.2842674366568
2021-06-10,1370.0010957154748
2021-06-11,1370.6983331803222
2021-06-14,1375.1091238515162
2021-06-15,1378.0246511562993
2021-06-16,1380.104929481665
2021-06-17,1358.997256764184
2021-06-18,1327.5839833066261
2021-06-21,1345.237673836656
2021-06-22,1348.6719281955186
2021-06-23,1344.7908963683778
2021-06-24,1354.4817341322591
2021-06-25,1359.3586426314537
2021-06-28,1350.0449370939007
2021-06-29,1352.726989859551
2021-06-30,1338.8989448405348
2021-07-01,1347.5738834480726
2021-07-02,1348.7778292755304
2021-07-05,1356.403255921702
2021-07-06,1347.139142425271
2021-07-07,1356.5507005286026
2021-07-08,1340.3277022423088
2021-07-09,1358.152265341473
2021-07-12,1367.9326656199685
2021-07-13,1364.3740193843084
2021-07-14,1362.3098931166596
2021-07-15,1350.7437279910118
2021-07-16,1344.922189457997
2021-07-19,1318.2469530467247
2021-07-20,1321.124911171891
2021-07-21,1344.3754905701805
2021-07-22,1355.392948119502
2021-07-23,1365.8273896675614
2021-07-26,1368.222715083183
2021-07-27,1364.638300423567
2021-07-28,1369.3460939065492
2021-07-29,1385.7964901775013
2021-07-30,1379.3911378369623
2021-08-02,1389.246404587366
2021-08-03,1388.893755646309
2021-08-04,1397.6347275938613
2021-08-05,1404.593021043301
2021-08-06,1393.8507814722882
2021-08-09,1394.4138676581433
2021-08-10,1396.2586947974562
2021-08-11,1405.0471309116576
2021-08-12,1407.8805743750224
2021-08-13,1417.8838599837297
2021-08-16,1411.3568555143315
2021-08-17,1401.306092133647
2021-08-18,1404.981138266368
2021-08-19,1384.4335941771917
2021-08-20,1389.954308148355
2021-08-23,1405.675142744656
2021-08-24,1406.9195413216928
2021-08-25,1404.7378639151436
2021-08-26,1401.4170142287614
2021-08-27,1410.4296700461234
2021-08-30,1413.6925444146539
2021-08-31,1407.8398609134767
2021-09-01,1422.1502146264925
2021-09-02,1428.757587685132
2021-09-03,1422.361606085608
2021-09-06,1429.8775012921612
2021-09-07,1421.4863238120058
2021-09-08,1404.0585613392823
2021-09-09,1404.5199950771198
2021-09-10,1401.8544570781955
2021-09-13,1400.8521903099402
2021-09-14,1404.8879133157113
2021-09-15,1394.3553741711492
2021-09-16,1396.2067017899005
2021-09-17,1378.2849577563368
2021-09-20,1354.697307067459
2021-09-21,1367.7125469940713
2021-09-22,1379.5781731533784
2021-09-23,1394.3483858206585
2021-09-24,1376.9014759846418
2021-09-27,1368.2644559363237
2021-09-28,1335.3604452693546
2021-09-29,1334.240508434359
2021-09-30,1330.6351581826264
2021-10-01,1324.2028010009951
2021-10-04,1320.4044044037275
2021-10-05,1331.4730494556343
2021-10-06,1311.3769264197856
2021-10-07,1333.131704833935
2021-10-08,1329.0516723876076
2021-10-11,1326.9388282137336
2021-10-12,1324.306899383421
2021-10-13,1337.255066073778
2021-10-14,1352.8415595180352
2021-10-15,1365.5139718089022
2021-10-18,1358.596752090371
2021-10-19,1370.4524005383655
2021-10-20,1373.1645376317917
2021-10-21,1372.769960786015
2021-10-22,1381.5759639275188
2021-10-25,1378.5752950100766
2021-10-26,1385.7430957946747
2021-10-27,1383.632896975803
2021-10-28,1398.996805901977
2021-10-29,1388.1548689241029
2021-11-01,1401.7791769590206
2021-11-02,1404.1514776568986
2021-11-03,1412.592452494591
2021-11-04,1413.830858328174
2021-11-05,1410.5950545685225
2021-11-08,1415.1781419347428
2021-11-09,1414.6690433746592
2021-11-10,1410.9687166689937
2021-11-11,1410.6383690347313
2021-11-12,1413.1366590615585
2021-11-15,1414.766707432594
2021-11-16,1405.9007948190476
2021-11-17,1403.7223165536375
2021-11-18,1405.0764596429556
2021-11-19,1397.1341251619285
2021-11-22,1387.4598385956697
2021-11-23,1369.332934768325
2021-11-24,1360.7180890440009
2021-11-25,1368.1676321139582
2021-11-26,1336.098130179748
2021-11-29,1338.5506704472502
2021-11-30,1326.219046960643
2021-12-01,1355.3313250001365
2021-12-02,1340.3172259537314
2021-12-03,1328.1979553312947
2021-12-06,1344.2333578723044
2021-12-07,1371.8546420093958
2021-12-08,1374.808093653891
2021-12-09,1368.9043443504947
2021-12-10,1366.508791455639
2021-12-13,1359.4439129025072
2021-12-14,1345.9159881922765
2021-12-15,1346.1521436812081
2021-12-16,1366.5511994719704
2021-12-17,1355.8883404209478
2021-12-20,1338.3455169859099
2021-12-21,1353.1470406941623
2021-12-22,1373.2416754376088
2021-12-23,1385.6151091846318
2021-12-24,1387.447778226595
2021-12-27,1394.3235856242934
2021-12-28,1399.7694047986315
2021-12-29,1407.9371442644892
2021-12-30,1407.192514888168
2021-12-31,1409.828941679088
2022-01-03,1404.6814310541397
2022-01-04,1415.8034076794834
2022-01-05,1418.6816583143848
2022-01-06,1395.4017946420358
2022-01-07,1396.9034584055903
2022-01-10,1369.0419623680787
2022-01-11,1383.5280757246835
2022-01-12,1402.4436331746103
2022-01-13,1406.3545852883676
2022-01-14,1384.9319077093223
2022-01-17,1392.5327223480185
2022-01-18,1370.4797983117826
2022-01-19,1373.4574748078035
2022-01-20,1380.9699860660814
2022-01-21,1355.137353623492
2022-01-24,1300.8745790218486
2022-01-25,1304.5941055995236
2022-01-26,1323.3194035964336
2022-01-27,1312.7668452495307
2022-01-28,1300.8001734522056
2022-01-31,1317.5865977778992
2022-02-01,1335.5892234513926
2022-02-02,1349.965453684561
2022-02-03,1338.907591866665
2022-02-04,1320.2251340529451
2022-02-07,1328.2903496186777
2022-02-08,1325.234559442069
2022-02-09,1348.7513681025107
2022-02-10,1350.6844349670193
2022-02-11,1330.4505813849694
2022-02-14,1294.835709304916
2022-02-15,1321.5338143461124
2022-02-16,1321.7166503186656
2022-02-17,1315.5789402038479
2022-02-18,1302.0345077651432
2022-02-21,1282.2700702440668
2022-02-22,1281.042905663289
2022-02-23,1277.7450216566883
2022-02-24,1211.688511390805
2022-02-25,1265.0858262792083
2022-02-28,1263.8126144330986
2022-03-01,1226.119170197097
2022-03-02,1221.2497173081326
2022-03-03,1199.848936488201
2022-03-04,1144.6587287193927
2022-03-07,1122.7838573662902
2022-03-08,1113.071649154878
2022-03-09,1189.5550180686362
2022-03-10,1167.952813007078
2022-03-11,1173.6836891284672
2022-03-14,1194.790682064192
2022-03-15,1190.7090339611725
2022-03-16,1233.8699935857142
2022-03-17,1249.9411401581303
2022-03-18,1254.4535367776202
2022-03-21,1251.581117847401
2022-03-22,1258.3201822140952
2022-03-23,1241.2247886231237
2022-03-24,1236.3328747154706
2022-03-25,1230.6714305803353
2022-03-28,1234.3353831593458
2022-03-29,1276.5959043034409
2022-03-30,1274.7291024757137
2022-03-31,1257.934229059259
2022-04-01,1254.3495685349455
2022-04-04,1257.5180816685306
2022-04-05,1252.8238470973295
2022-04-06,1229.4662571222152
2022-04-07,1230.73251557054
2022-04-08,1239.6350652564204
2022-04-11,1234.0453987523008
2022-04-12,1226.2611685375496
2022-04-13,1221.451956932512
2022-04-14,1222.8298116017436
2022-04-15,1222.8298116017434
2022-04-18,1222.8751163897405
2022-04-19,1216.87955580992
2022-04-20,1239.1774362358183
2022-04-21,1242.3831871812522
2022-04-22,1212.6411953283023
2022-04-25,1186.1917545271224
2022-04-26,1168.9872527107846
2022-04-27,1161.8597712552796
2022-04-28,1168.1161133831388
2022-04-29,1180.4134713879323
2022-05-02,1162.0628567368183
2022-05-03,1167.800551814578
2022-05-04,1156.9929754455673
2022-05-05,1145.9521316820806
2022-05-06,1127.3173473419918
2022-05-09,1090.4895768529184
2022-05-10,1100.9669304200515
2022-05-11,1119.3652922118347
2022-05-12,1100.300848877647
2022-05-13,1119.5125761039476
2022-05-16,1120.012103516263
2022-05-17,1148.4880846529786
2022-05-18,1129.7548057217016
2022-05-19,1123.8934016283156
2022-05-20,1128.3953654657307
2022-05-23,1154.2415798120223
2022-05-24,1147.6510410541207
2022-05-25,1146.40373807925
2022-05-26,1158.092517370063
2022-05-27,1175.6080141572713
2022-05-30,1194.1798924717366
2022-05-31,1174.3485096212223
2022-06-01,1158.004819886895
2022-06-02,1172.4731010869514
2022-06-03,1169.5418229857476
2022-06-06,1178.130305190144
2022-06-07,1172.8826530655872
2022-06-08,1168.599128577567
2022-06-09,1145.7709010241663
2022-06-10,1104.4348832679204
2022-06-13,1067.8008664480778
2022-06-14,1051.233366846338
2022-06-15,1067.4911057992315
2022-06-16,1051.3880211099442
2022-06-17,1051.028543560829
2022-06-20,1065.6149812284714
2022-06-21,1071.6705541556241
2022-06-22,1066.9975472914273
2022-06-23,1051.1237901525028
2022-06-24,1081.7644299137633
2022-06-27,1093.565201540584
2022-06-28,1086.7785738954258
2022-06-29,1075.282600418539
2022-06-30,1059.8067235775814
2022-07-01,1054.5620533303852
2022-07-04,1063.569091686568
2022-07-05,1030.1238515658335
2022-07-06,1043.110420638067
2022-07-07,1059.2500046017572
2022-07-08,1065.5048391342655
2022-07-11,1050.3409680618556
2022-07-12,1051.2934685023158
2022-07-13,1047.9004902658494
2022-07-14,1021.6284828745091
2022-07-15,1046.8511004601617
2022-07-18,1068.803293360853
2022-07-19,1088.6286965414665
2022-07-20,1083.3644776041192
2022-07-21,1088.725392974326
2022-07-22,1095.7279334734849
2022-07-25,1093.154154871997
2022-07-26,1081.694482147783
2022-07-27,1084.4498008983678
2022-07-28,1102.6220786585718
2022-07-29,1123.3499903336954
2022-08-01,1131.1299798603332
2022-08-02,1118.111920670423
2022-08-03,1115.1946093175195
2022-08-04,1128.2583978631108
2022-08-05,1110.74807721348
2022-08-08,1124.432009554704
2022-08-09,1115.1706594197422
2022-08-10,1145.672602698923
2022-08-11,1146.4689057465862
2022-08-12,1134.207294508811
2022-08-15,1134.4390617790707
2022-08-16,1131.5401856302503
2022-08-17,1117.52733205357
2022-08-18,1117.249437989238
2022-08-19,1099.0386896273137
2022-08-22,1077.757450521656
2022-08-23,1072.3305076550414
2022-08-24,1074.9928608529426
2022-08-25,1076.6001660976617
2022-08-26,1059.7189527298317
2022-08-29,1045.6737030263723
2022-08-30,1040.5014063067129
2022-08-31,1037.26782574092
2022-09-01,1005.7107845334639
2022-09-02,1035.6207842489093
2022-09-05,1014.0721845082694
2022-09-06,1016.6894056289548
2022-09-07,1016.5504176831427
2022-09-08,1021.3017956339198
2022-09-09,1045.7837355807596
2022-09-12,1075.2216956717632
2022-09-13,1042.9779825190185
2022-09-14,1030.1089266413655
2022-09-15,1022.5436010784118
2022-09-16,1009.8776860987425
2022-09-19,1006.6636170529441
2022-09-20,991.6313517437967
2022-09-21,988.8756927292836
2022-09-22,960.581377296669
2022-09-23,929.9921943236477
2022-09-26,919.361084754144
2022-09-27,913.4166412602445
2022-09-28,915.3065342671051
2022-09-29,908.2049535110282
2022-09-30,926.004356663062
2022-10-03,935.686209530781
2022-10-04,979.6333257579868
2022-10-05,956.0992832536787
2022-10-06,949.6494157419811
2022-10-07,929.2332243197567
2022-10-10,920.7266493850931
2022-10-11,915.8671315402614
2022-10-12,908.6865281827762
2022-10-13,917.8011561107994
2022-10-14,929.7067863722295
2022-10-17,953.9157755488217
2022-10-18,963.910065212422
2022-10-19,950.211717667203
2022-10-20,957.5604537479838
2022-10-21,943.4696408588799
2022-10-24,967.1403913220317
2022-10-25,992.565766559803
2022-10-26,1008.5434464135903
2022-10-27,1000.0544654775248
2022-10-28,995.0211798957318
2022-10-31,990.9156077069664
2022-11-01,992.7510292455828
2022-11-02,989.6712381950896
2022-11-03,966.4962631741816
2022-11-04,999.6191517932008
2022-11-07,1015.2790810396273
2022-11-08,1035.5865909892668
2022-11-09,1030.1212322129159
2022-11-10,1081.245203199151
2022-11-11,1099.9075366369746
2022-11-14,1102.895036809978
2022-11-15,1107.171099433442
2022-11-16,1098.1353190252116
2022-11-17,1083.8951750305928
2022-11-18,1100.329083189615
2022-11-21,1087.9790581128318
2022-11-22,1096.282653387689
2022-11-23,1115.5827770406763
2022-11-24,1126.8775884579854
2022-11-25,1125.1265560928298
2022-11-28,1115.2773936193564
2022-11-29,1106.0353694014889
2022-11-30,1103.4028976279553
2022-12-01,1137.5239637223615
2022-12-02,1137.0151333475512
2022-12-05,1136.5696991578177
2022-12-06,1127.2275054741538
2022-12-07,1121.6307937212737
2022-12-08,1122.499704883124
2022-12-09,1134.200106901432
2022-12-12,1124.65481494746
2022-12-13,1153.2175120785482
2022-12-14,1154.2406144784434
2022-12-15,1122.5395095768713
2022-12-16,1103.8205288347053
2022-12-19,1101.5198146139812
2022-12-20,1101.3333617441826
2022-12-21,1117.4880879613015
2022-12-22,1105.7396780117701
2022-12-23,1108.037209042457
2022-12-26,1108.0372090424569
2022-12-27,1112.7049111661279
2022-12-28,1109.1745024081158
2022-12-29,1122.6171444851896
2022-12-30,1108.24124389338
2023-01-02,1117.3608741533976
2023-01-03,1121.6353434568798
2023-01-04,1147.708080949139
2023-01-05,1137.0901158917777
2023-01-06,1157.5655164905477
2023-01-09,1186.0928826460477
2023-01-10,1177.4386844946832
2023-01-11,1185.577841655203
2023-01-12,1198.2634931869025
2023-01-13,1206.2670545637372
2023-01-16,1213.153436979017
2023-01-17,1215.2681754579266
2023-01-18,1221.447790466396
2023-01-19,1197.8935496558179
2023-01-20,1207.275018888262
2023-01-23,1217.1142655311996
2023-01-24,1216.4878949944032
2023-01-25,1216.82163949058
2023-01-26,1218.114301006199
2023-01-27,1219.3149216338684
2023-01-30,1221.7573533417874
2023-01-31,1215.690533134976
2023-02-01,1224.5529666007742
2023-02-02,1248.7016720177733
2023-02-03,1241.165340020851
2023-02-06,1216.753272745468
2023-02-07,1211.5728780187471
2023-02-08,1218.6737474014851
2023-02-09,1229.8415273444266
2023-02-10,1204.9316731609003
2023-02-13,1220.679953532267
2023-02-14,1220.9459548376706
2023-02-15,1224.2107872305821
2023-02-16,1226.6368493651632
2023-02-17,1223.9011548209169
2023-02-20,1228.017821375794
2023-02-21,1224.8603257447603
2023-02-22,1215.9169452762083
2023-02-23,1211.2102633629947
2023-02-24,1194.0458095713823
2023-02-27,1214.8316559070797
2023-02-28,1210.491477409527
2023-03-01,1207.5040408240536
2023-03-02,1206.5932140841144
2023-03-03,1215.7660688761468
2023-03-06,1225.6206691062648
2023-03-07,1205.5145026842397
2023-03-08,1202.1262489929711
2023-03-09,1203.0885343315165
2023-03-10,1198.3908329073058
2023-03-13,1179.3008789392356
2023-03-14,1194.6234813884855
2023-03-15,1143.801347819463
2023-03-16,1169.802183326118
2023-03-17,1156.7584298842196
2023-03-20,1177.325742266802
2023-03-21,1195.399841465173
2023-03-22,1198.8257114049281
2023-03-23,1208.3331306527814
2023-03-24,1178.1587135650432
2023-03-27,1191.3197018076894
2023-03-28,1193.6309678775485
2023-03-29,1207.8707926856084
2023-03-30,1230.5791682184743
2023-03-31,1233.814267643561
2023-04-03,1233.4610593401069
2023-04-04,1242.614122636855
2023-04-05,1231.2748802046845
2023-04-06,1239.567853869023
2023-04-07,1239.5678538690229
2023-04-10,1230.1062518119077
2023-04-11,1246.532631696124
2023-04-12,1257.1245358179203
2023-04-13,1270.507546131842
2023-04-14,1272.9259946884408
2023-04-17,1263.6899811930869
2023-04-18,1274.9068373753234
2023-04-19,1272.7523968141766
2023-04-20,1274.4944824603456
2023-04-21,1279.7900218604982
2023-04-24,1286.8381821893881
2023-04-25,1274.9281321615279
2023-04-26,1273.08792884918
