Date,EAFE ex JP ESG LEADERS
2008-09-11,743.6693696028709
2008-09-12,769.5319228499169
2008-09-15,746.9588567212361
2008-09-16,724.8709000595052
2008-09-17,713.800850407321
2008-09-18,718.0642153847783
2008-09-19,776.872546531029
2008-09-22,774.9027110916404
2008-09-23,767.2148474644614
2008-09-24,761.831331796054
2008-09-25,774.7672442892288
2008-09-26,758.591177377926
2008-09-29,712.727339836048
2008-09-30,702.3574588762787
2008-10-01,709.5194802826776
2008-10-02,690.6437729951477
2008-10-03,706.7336371986586
2008-10-06,641.6106509417785
2008-10-07,647.9021114492937
2008-10-08,608.3484025915488
2008-10-09,597.7705701366361
2008-10-10,544.8703136654912
2008-10-13,602.027434309899
2008-10-14,621.320851057788
2008-10-15,582.6189533661724
2008-10-16,546.3381671189328
2008-10-17,567.9457717288192
2008-10-20,582.8853698819584
2008-10-21,574.1959329798922
2008-10-22,534.466387995461
2008-10-23,530.5095167834772
2008-10-24,495.62672285114934
2008-10-27,471.01070825165095
2008-10-28,474.6479302118746
2008-10-29,527.0608884529621
2008-10-30,537.2596290061562
2008-10-31,542.8552218586882
2008-11-03,554.1003454895955
2008-11-04,585.253596193512
2008-11-05,578.768813750528
2008-11-06,538.9756724828212
2008-11-07,545.9959581880745
2008-11-10,549.594518013787
2008-11-11,516.9375454878503
2008-11-12,502.9277704027576
2008-11-13,498.89473545907487
2008-11-14,507.9025479853199
2008-11-17,493.00180194486154
2008-11-18,494.92486160407674
2008-11-19,478.21350720174667
2008-11-20,456.8957321785506
2008-11-21,446.27134093300316
2008-11-24,490.1495710635448
2008-11-25,502.8524336534643
2008-11-26,497.7894343341632
2008-11-27,507.2248793033391
2008-11-28,509.16496926899725
2008-12-01,478.6716066579892
2008-12-02,488.61366003873604
2008-12-03,492.31677567357957
2008-12-04,491.49022136150523
2008-12-05,473.6610805548171
2008-12-08,514.2766641281373
2008-12-09,517.1512904746538
2008-12-10,519.2659742664722
2008-12-11,524.4909326105429
2008-12-12,515.4166457763237
2008-12-15,525.452958687232
2008-12-16,530.9582972271618
2008-12-17,546.9491441224029
2008-12-18,551.927023781505
2008-12-19,532.4020783197282
2008-12-22,523.9479525041654
2008-12-23,523.2758134183275
2008-12-24,524.5218495411896
2008-12-25,524.5218495411896
2008-12-26,525.7188809231077
2008-12-29,535.7650425923136
2008-12-30,541.6086727319461
2008-12-31,538.3392839193699
2009-01-01,538.3392839193699
2009-01-02,552.8259968641246
2009-01-05,553.10667764982
2009-01-06,554.7783271378773
2009-01-07,559.5460203741887
2009-01-08,557.1741680122142
2009-01-09,547.767990138166
2009-01-12,532.7518615240737
2009-01-13,519.0152692190478
2009-01-14,498.66730898701104
2009-01-15,489.7748467891308
2009-01-16,501.40246754770413
2009-01-19,490.4468096089173
2009-01-20,470.7393777297374
2009-01-21,465.8835351108454
2009-01-22,465.10369222705566
2009-01-23,455.64854996763836
2009-01-26,478.3289219139383
2009-01-27,480.67824826349874
2009-01-28,496.84787100007617
2009-01-29,484.1769961930917
2009-01-30,476.441972657335
2009-02-02,463.7851248253996
2009-02-03,478.89499491240076
2009-02-04,485.4090421127867
2009-02-05,482.8657280092548
2009-02-06,495.6617857552336
2009-02-09,506.5687998415413
2009-02-10,491.90041408271867
2009-02-11,484.1179782091316
2009-02-12,475.63480597706626
2009-02-13,484.4840924334711
2009-02-16,473.87143323627004
2009-02-17,453.7088450444353
2009-02-18,450.8871874088545
2009-02-19,455.299436580034
2009-02-20,437.9724719662994
2009-02-23,439.05379282011125
2009-02-24,433.3172411430108
2009-02-25,430.8607877824937
2009-02-26,442.12895999728295
2009-02-27,433.2027793266352
2009-03-02,407.9574055438182
2009-03-03,400.7469002006621
2009-03-04,412.4510595983738
2009-03-05,398.508949330292
2009-03-06,395.53499106439585
2009-03-09,389.5171348886095
2009-03-10,412.7056553931925
2009-03-11,414.7998983724943
2009-03-12,418.99099146476055
2009-03-13,426.9154111402275
2009-03-16,441.4806226650497
2009-03-17,440.9659656507541
2009-03-18,442.85914645942995
2009-03-19,466.5863863835568
2009-03-20,461.9863447520132
2009-03-23,475.6626425304336
2009-03-24,475.9840202148642
2009-03-25,478.8290485473353
2009-03-26,480.3988144627293
2009-03-27,467.6222712986753
2009-03-30,446.400108929587
2009-03-31,465.82333841323754
2009-04-01,472.9832385743266
2009-04-02,504.29239063765016
2009-04-03,499.5724737270397
2009-04-06,497.7169152240626
2009-04-07,489.7663770731117
2009-04-08,488.35680747515283
2009-04-09,499.6218092150859
2009-04-10,499.64906775182226
2009-04-13,504.38079237146536
2009-04-14,510.3979517793096
2009-04-15,506.01549014759263
2009-04-16,514.4362028303913
2009-04-17,516.0765288803312
2009-04-20,495.1409662358227
2009-04-21,495.9360346512708
2009-04-22,502.0441350254478
2009-04-23,502.6183539397893
2009-04-24,518.2974184837694
2009-04-27,515.3070138940321
2009-04-28,505.37446692899215
2009-04-29,520.9110207282723
2009-04-30,530.7269856425372
2009-05-01,530.9332175317553
2009-05-04,544.9500830747094
2009-05-05,548.6652079679918
2009-05-06,555.482408373645
2009-05-07,558.5492856505458
2009-05-08,568.9788781993637
2009-05-11,566.0646834512555
2009-05-12,567.165549320903
2009-05-13,552.6665511620876
2009-05-14,552.9158377347923
2009-05-15,556.8170006807898
2009-05-18,566.1673774858506
2009-05-19,579.78489694507
2009-05-20,588.2782723079324
2009-05-21,576.6723120334053
2009-05-22,584.3951464818538
2009-05-25,584.9354394292388
2009-05-26,588.4392341520888
2009-05-27,591.2778922274433
2009-05-28,583.7810622514589
2009-05-29,594.1420663184176
2009-06-01,610.4255119044542
2009-06-02,616.2696124772131
2009-06-03,602.6391215670434
2009-06-04,599.6424173453588
2009-06-05,595.3463288675506
2009-06-08,585.5841944739556
2009-06-09,594.3963971887745
2009-06-10,603.2689461829076
2009-06-11,612.5332971405783
2009-06-12,609.4732976647632
2009-06-15,589.350811033678
2009-06-16,590.0750216949388
2009-06-17,577.1178418886966
2009-06-18,584.6908622773634
2009-06-19,590.6156949534903
2009-06-22,573.835742585926
2009-06-23,573.1845327630342
2009-06-24,587.2136464282952
2009-06-25,578.2426628513327
2009-06-26,587.4109282100802
2009-06-29,594.8534440859379
2009-06-30,589.3414134450144
2009-07-01,601.3209671300714
2009-07-02,583.1152007290766
2009-07-03,582.5582329251434
2009-07-06,573.5938384588737
2009-07-07,573.5263828066114
2009-07-08,563.7745235210092
2009-07-09,569.6002794815998
2009-07-10,563.409937225622
2009-07-13,570.5058334214401
2009-07-14,579.5129935546644
2009-07-15,601.1078623098846
2009-07-16,605.10123076968
2009-07-17,606.9529142614514
2009-07-20,618.9787468455744
2009-07-21,624.0434926301173
2009-07-22,625.5962080536561
2009-07-23,637.7370395770145
2009-07-24,636.2597496954755
2009-07-27,641.387883459827
2009-07-28,638.358137005853
2009-07-29,637.2125523844142
2009-07-30,651.6731424930803
2009-07-31,657.9313967566263
2009-08-03,677.5855107277018
2009-08-04,674.3148079835806
2009-08-05,671.1370032585941
2009-08-06,675.0189729118915
2009-08-07,673.8352757332309
2009-08-10,670.1164649144862
2009-08-11,661.3700486010298
2009-08-12,671.2636540580664
2009-08-13,684.0432424548626
2009-08-14,676.2289174474055
2009-08-17,655.5956732499199
2009-08-18,665.0236923518694
2009-08-19,667.1803333314567
2009-08-20,676.204268861604
2009-08-21,689.6557029724662
2009-08-24,697.6096139231859
2009-08-25,701.0559704429118
2009-08-26,693.9125481630128
2009-08-27,691.1378990580911
2009-08-28,705.0929596501617
2009-08-31,699.7092817510877
2009-09-01,688.4170539069344
2009-09-02,679.9412353249486
2009-09-03,681.7518131000817
2009-09-04,690.8872763485875
2009-09-07,704.9287411060247
2009-09-08,716.3064141917267
2009-09-09,725.1398377786151
2009-09-10,724.5623325674609
2009-09-11,730.8878923289524
2009-09-14,727.6621131130227
2009-09-15,727.5065544966351
2009-09-16,743.8518389403545
2009-09-17,750.5444525888604
2009-09-18,746.589410344628
2009-09-21,737.0409985842299
2009-09-22,746.9070901202593
2009-09-23,749.9590229877621
2009-09-24,733.3878794059012
2009-09-25,731.4994482896559
2009-09-28,739.066695723801
2009-09-29,737.8976821423621
2009-09-30,739.5294454153324
2009-10-01,725.7657173632771
2009-10-02,712.1652575107171
2009-10-05,718.7845343395209
2009-10-06,738.0646968921816
2009-10-07,735.838947037534
2009-10-08,751.4193134071782
2009-10-09,749.2333359004116
2009-10-12,755.4878104803726
2009-10-13,750.733792387402
2009-10-14,769.3847043118869
2009-10-15,772.964723757802
2009-10-16,763.9396504712693
2009-10-19,776.8129597794141
2009-10-20,774.4507862368399
2009-10-21,779.8765817228949
2009-10-22,771.1566492230799
2009-10-23,769.2595946784969
2009-10-26,756.7927206647782
2009-10-27,750.9748730818766
2009-10-28,733.0416004946642
2009-10-29,747.0958418541954
2009-10-30,732.8668665124496
2009-11-02,735.0625919575541
2009-11-03,721.3613710020402
2009-11-04,740.588571697765
2009-11-05,747.07902597086
2009-11-06,749.7007701086392
2009-11-09,771.1291816600949
2009-11-10,769.8422736602402
2009-11-11,774.0280381229571
2009-11-12,770.7629939681108
2009-11-13,774.5023511325278
2009-11-16,788.9005493013979
2009-11-17,778.0774788922147
2009-11-18,782.1778103278965
2009-11-19,765.5431882809935
2009-11-20,759.6410634451452
2009-11-23,780.6455784438239
2009-11-24,773.8105228413624
2009-11-25,783.2055667721559
2009-11-26,756.5436477183154
2009-11-27,759.5625426630976
2009-11-30,756.185244541359
2009-12-01,778.7198701513752
2009-12-02,782.3787865881786
2009-12-03,781.2153177386948
2009-12-04,777.7946577476836
2009-12-07,770.800763766372
2009-12-08,754.6209800165387
2009-12-09,747.1738125563586
2009-12-10,753.2615501292705
2009-12-11,752.0468097517632
2009-12-14,760.0801014653788
2009-12-15,755.5227331069392
2009-12-16,763.8320103384978
2009-12-17,743.008931441553
2009-12-18,736.9883744466903
2009-12-21,746.1820138031078
2009-12-22,747.2494445567556
2009-12-23,754.5294182604868
2009-12-24,756.9870672679112
2009-12-25,756.9870672679112
2009-12-28,761.8962696999579
2009-12-29,766.8188125056056
2009-12-30,759.6594623806218
2009-12-31,765.1163230593401
2010-01-01,765.1163230593401
2010-01-04,779.565537801417
2010-01-05,778.7207155332022
2010-01-06,778.4453724432226
2010-01-07,774.1030023185914
2010-01-08,776.6874760036682
2010-01-11,788.7846690083302
2010-01-12,780.9564919613606
2010-01-13,780.2546905490698
2010-01-14,784.3221903431091
2010-01-15,772.7269099841992
2010-01-18,778.9121658015981
2010-01-19,778.7852213594996
2010-01-20,759.0324701547812
2010-01-21,747.0921244410946
2010-01-22,742.7902704560535
2010-01-25,738.8571186254884
2010-01-26,737.1081080089368
2010-01-27,728.7612143151935
2010-01-28,720.3267218392408
2010-01-29,722.5943484373252
2010-02-01,725.1395029600768
2010-02-02,734.5944629090167
2010-02-03,729.7850707149853
2010-02-04,704.9373870878231
2010-02-05,685.9158883666798
2010-02-08,690.5467882320831
2010-02-09,692.9092334141221
2010-02-10,695.8302291596534
2010-02-11,695.8612324870132
2010-02-12,694.0098145555098
2010-02-15,696.1064052376238
2010-02-16,707.3323031956058
2010-02-17,716.8687863377642
2010-02-18,718.8108013997252
2010-02-19,714.8542201492967
2010-02-22,718.9033358756915
2010-02-23,710.4613816272855
2010-02-24,711.4570332845768
2010-02-25,696.497642628012
2010-02-26,710.2818952293604
2010-03-01,709.6818129498498
2010-03-02,719.4839590055302
2010-03-03,731.2001514524721
2010-03-04,728.2197207743591
2010-03-05,739.9779157327963
2010-03-08,742.4711651442826
2010-03-09,738.9872014701289
2010-03-10,747.3066719123876
2010-03-11,745.5689345969282
2010-03-12,750.6813235403744
2010-03-15,740.6090721601274
2010-03-16,750.6427449224906
2010-03-17,758.088568799171
2010-03-18,751.412510578963
2010-03-19,745.6541780070014
2010-03-22,743.4163168367934
2010-03-23,749.3336941510066
2010-03-24,739.8159859833485
2010-03-25,745.8627188458826
2010-03-26,745.0900103973114
2010-03-29,750.1357734646136
2010-03-30,748.3742522762147
2010-03-31,751.8900164541384
2010-04-01,763.4491657794986
2010-04-02,763.4491657794986
2010-04-05,761.946394639891
2010-04-06,760.355108456492
2010-04-07,758.3699293675269
2010-04-08,753.9505433347454
2010-04-09,767.7207649335212
2010-04-12,774.9655255524399
2010-04-13,770.5321917884667
2010-04-14,779.7724303655064
2010-04-15,781.781503578033
2010-04-16,768.8459126828747
2010-04-19,760.538777070911
2010-04-20,769.76579008004
2010-04-21,764.0542855334627
2010-04-22,751.1066098837422
2010-04-23,757.7401504809858
2010-04-26,763.0876741887472
2010-04-27,741.8124330353893
2010-04-28,726.8625636231611
2010-04-29,739.3445959599264
2010-04-30,739.6062986948282
2010-05-03,735.00481812297
2010-05-04,709.3328820419969
2010-05-05,693.3125729762095
2010-05-06,674.6220611016963
2010-05-07,646.0189963940276
2010-05-10,699.7318403177712
2010-05-11,688.1684177210877
2010-05-12,696.4676335298361
2010-05-13,693.316014199789
2010-05-14,665.1310351848385
2010-05-17,657.5446292739248
2010-05-18,665.7099372262386
2010-05-19,642.7972837309052
2010-05-20,626.7756864593078
2010-05-21,634.8956082070993
2010-05-24,632.1398518355006
2010-05-25,609.1371716827832
2010-05-26,622.4656570674634
2010-05-27,641.1564038313942
2010-05-28,645.3701939822602
2010-05-31,643.5092317239834
2010-06-01,647.1658668769395
2010-06-02,642.832295271788
2010-06-03,654.3375043763931
2010-06-04,635.3046771826474
2010-06-07,622.8482586266199
2010-06-08,619.7959529376502
2010-06-09,637.1108776159188
2010-06-10,651.3901251758364
2010-06-11,654.7850255614259
2010-06-14,672.0498757920836
2010-06-15,677.104334186616
2010-06-16,679.1556634576224
2010-06-17,680.2487969225508
2010-06-18,685.211188809687
2010-06-21,693.5585801442788
2010-06-22,684.9164685399987
2010-06-23,675.6309166168685
2010-06-24,668.620180562053
2010-06-25,664.5803586684876
2010-06-28,672.5803564496041
2010-06-29,645.4726346312083
2010-06-30,644.8149318538999
2010-07-01,638.7438161925461
2010-07-02,646.7945991475736
2010-07-05,641.447490288857
2010-07-06,663.8156578371927
2010-07-07,669.88040076438
2010-07-08,679.8732634153067
2010-07-09,683.2334969829645
2010-07-12,682.7357253443179
2010-07-13,697.9386377779
2010-07-14,703.3325256688155
2010-07-15,703.9240931965159
2010-07-16,694.2329025871651
2010-07-19,688.9294292655583
2010-07-20,687.3548539954287
2010-07-21,691.4961733183533
2010-07-22,707.7473369962383
2010-07-23,709.7111763407687
2010-07-26,718.2393918731451
2010-07-27,722.7509837497984
2010-07-28,721.3443661214862
2010-07-29,722.5575102976343
2010-07-30,716.8763678825518
2010-08-02,743.3722370416057
2010-08-03,745.2741551455699
2010-08-04,740.5479160848947
2010-08-05,739.1283402246962
2010-08-06,738.9925868628496
2010-08-09,746.0233631467089
2010-08-10,732.8139736693125
2010-08-11,709.3531506193682
2010-08-12,705.9032825668068
2010-08-13,703.1213359302062
2010-08-16,707.1819343203604
2010-08-17,716.9781673048832
2010-08-18,715.2632940315824
2010-08-19,706.5762402461991
2010-08-20,692.9660466149844
2010-08-23,695.9694318622486
2010-08-24,685.212041500488
2010-08-25,676.5762761480695
2010-08-26,689.1130188988385
2010-08-27,693.6171431083799
2010-08-30,693.9762554374455
2010-08-31,694.0004380273624
2010-09-01,718.4006545077103
2010-09-02,719.4187361134341
2010-09-03,725.6965372670785
2010-09-06,729.3289291973588
2010-09-07,720.0340611849367
2010-09-08,726.5277629244015
2010-09-09,734.616653281745
2010-09-10,733.2344040532599
2010-09-13,746.542873968955
2010-09-14,752.438151826713
2010-09-15,754.9813058453924
2010-09-16,752.0221096085106
2010-09-17,750.2344737093772
2010-09-20,761.3983901141862
2010-09-21,760.1149679426077
2010-09-22,765.3329849219998
2010-09-23,760.9396829976338
2010-09-24,775.3078118270656
2010-09-27,773.4421387224548
2010-09-28,776.0781679321452
2010-09-29,774.9126666874337
2010-09-30,772.7162163353537
2010-10-01,775.1737975581709
2010-10-04,770.2476927814491
2010-10-05,786.8427098962875
2010-10-06,794.3232066708171
2010-10-07,797.1047957336573
2010-10-08,796.1944058063863
2010-10-11,797.6688343868893
2010-10-12,790.8382487196848
2010-10-13,806.5001015588025
2010-10-14,814.3362934967555
2010-10-15,810.409154447112
2010-10-18,808.6597361093541
2010-10-19,795.1628360814818
2010-10-20,806.5690671912142
2010-10-21,812.2117421215164
2010-10-22,806.0042027258825
2010-10-25,813.5267009678222
2010-10-26,804.9513948748432
2010-10-27,793.4066172846219
2010-10-28,803.5357263881939
2010-10-29,802.8164834977891
2010-11-01,805.11615743398
2010-11-02,815.8355179024544
2010-11-03,812.9722765586422
2010-11-04,837.2347747277986
2010-11-05,830.2504080946724
2010-11-08,823.5789976280631
2010-11-09,827.1851341684253
2010-11-10,810.5448213123314
2010-11-11,808.7341583820804
2010-11-12,806.662912724868
2010-11-15,806.9494977882872
2010-11-16,788.5779591385342
2010-11-17,790.5553105697992
2010-11-18,804.0009489778386
2010-11-19,802.0455679294339
2010-11-22,795.6614596138681
2010-11-23,773.5653488715616
2010-11-24,778.7273331679544
2010-11-25,780.8883831102559
2010-11-26,768.5141297137618
2010-11-29,752.0900612644965
2010-11-30,747.7454095380592
2010-12-01,763.6597812630345
2010-12-02,782.7856020293927
2010-12-03,793.72400476669
2010-12-06,789.716280861984
2010-12-07,799.7494373978026
2010-12-08,792.939276705561
2010-12-09,794.0294854428639
2010-12-10,796.8393229485234
2010-12-13,808.9557603237753
2010-12-14,810.8098488017607
2010-12-15,804.189878862442
2010-12-16,799.6608235143839
2010-12-17,794.6193509656013
2010-12-20,796.3898142168788
2010-12-21,805.7890046660813
2010-12-22,804.5501860696564
2010-12-23,804.5549205154808
2010-12-24,806.4544900294254
2010-12-27,802.2335801178032
2010-12-28,803.2602060453576
2010-12-29,806.1982640119016
2010-12-30,804.4291647776624
2010-12-31,808.4536003802561
2011-01-03,810.6368682747545
2011-01-04,812.3610661326097
2011-01-05,802.3628549581663
2011-01-06,797.8003195407618
2011-01-07,794.0081090073983
2011-01-10,785.3295128000289
2011-01-11,791.9196531310414
2011-01-12,808.7087500040535
2011-01-13,820.7349536211665
2011-01-14,820.5140927715759
2011-01-17,817.168902255249
2011-01-18,830.1082851149263
2011-01-19,826.8414115340865
2011-01-20,811.18032748483
2011-01-21,824.8133708055448
2011-01-24,832.3852443392243
2011-01-25,827.7894787998003
2011-01-26,835.4169971791522
2011-01-27,837.7595575029341
2011-01-28,825.0937038648747
2011-01-31,829.6026856447735
2011-02-01,845.1096124387692
2011-02-02,847.2181841888354
2011-02-03,840.6680030165369
2011-02-04,839.287483619534
2011-02-07,845.0533443199671
2011-02-08,851.9883682998945
2011-02-09,852.5107326936237
2011-02-10,844.4688715319871
2011-02-11,843.234963865201
2011-02-14,842.6836932464778
2011-02-15,845.2684236805173
2011-02-16,849.6349632015317
2011-02-17,855.2987832563741
2011-02-18,859.0321361908466
2011-02-21,849.6118570813431
2011-02-22,843.087394309374
2011-02-23,838.8126046485592
2011-02-24,835.1642671244554
2011-02-25,844.6652153706932
2011-02-28,852.4666511825751
2011-03-01,848.5323848598409
2011-03-02,846.4361733378912
2011-03-03,850.4310938635743
2011-03-04,850.0274604036325
2011-03-07,848.2335443168805
2011-03-08,845.6945531572361
2011-03-09,845.9328727469142
2011-03-10,829.9310405637726
2011-03-11,825.3995762058946
2011-03-14,825.8087891528106
2011-03-15,806.5971541941065
2011-03-16,792.4958181955052
2011-03-17,808.9745646357123
2011-03-18,819.4070235661252
2011-03-21,835.0175061932349
2011-03-22,836.5246035665494
2011-03-23,834.5204806228165
2011-03-24,848.2162674472299
2011-03-25,847.4111549485151
2011-03-28,846.6386806505409
2011-03-29,845.7418403229052
2011-03-30,854.5350031356561
2011-03-31,852.4982190937217
2011-04-01,861.5306133630901
2011-04-04,867.3509475648268
2011-04-05,867.4293784708423
2011-04-06,878.9305878778757
2011-04-07,874.8028978775914
2011-04-08,885.4329109891758
2011-04-11,884.7881414666637
2011-04-12,872.1494397907114
2011-04-13,879.5214864865286
2011-04-14,873.2541592706773
2011-04-15,872.4964158955315
2011-04-18,849.8026801233771
2011-04-19,857.9612234208223
2011-04-20,884.3874107893952
2011-04-21,894.1701000019576
2011-04-22,894.1701000019576
2011-04-25,892.0291600661021
2011-04-26,898.2238934977505
2011-04-27,902.2077323881828
