Date,WORLD ex AUSTRALIA ESG LEADERS
2008-03-25,914.560092025325
2008-03-26,913.1185669883276
2008-03-27,910.8462622282561
2008-03-28,906.2977877314418
2008-03-31,905.8011636608343
2008-04-01,923.9464804984761
2008-04-02,931.9588366995237
2008-04-03,934.1206334710666
2008-04-04,938.2663186245671
2008-04-07,941.1163786865035
2008-04-08,932.9870888086006
2008-04-09,926.0038793706142
2008-04-10,928.0800181713337
2008-04-11,918.4195131809105
2008-04-14,911.9177314827348
2008-04-15,914.9047098219354
2008-04-16,935.769756272901
2008-04-17,931.8568161748598
2008-04-18,944.5763442211241
2008-04-21,949.1573101152427
2008-04-22,942.4864064333268
2008-04-23,940.8188201992905
2008-04-24,939.9749422218249
2008-04-25,950.2108542897494
2008-04-28,953.179535851188
2008-04-29,947.2597013213448
2008-04-30,946.6404680869658
2008-05-01,953.1112296587166
2008-05-02,962.6217657191097
2008-05-05,961.9076884044276
2008-05-06,966.3912340832785
2008-05-07,958.8259283420177
2008-05-08,961.3204047229507
2008-05-09,952.5505073258657
2008-05-12,960.3058967117682
2008-05-13,961.2166487697931
2008-05-14,963.5946465391994
2008-05-15,974.317099186138
2008-05-16,980.2147408206733
2008-05-19,983.0891807512264
2008-05-20,976.3135892618005
2008-05-21,966.1110602976678
2008-05-22,967.5819088723239
2008-05-23,958.5909336578787
2008-05-26,954.8085165120297
2008-05-27,956.3754354697959
2008-05-28,959.2578392759548
2008-05-29,963.2309267434449
2008-05-30,969.3475513588256
2008-06-02,963.2050799515239
2008-06-03,960.7425129795984
2008-06-04,959.7901280441083
2008-06-05,967.7647807069166
2008-06-06,953.9712198893831
2008-06-09,948.443987210843
2008-06-10,936.3553536716785
2008-06-11,925.6476322495542
2008-06-12,923.2884030233919
2008-06-13,931.2727572103037
2008-06-16,936.9034168458319
2008-06-17,936.0061548785433
2008-06-18,927.3720428190779
2008-06-19,923.6148287288622
2008-06-20,911.293917561246
2008-06-23,907.4651188115567
2008-06-24,904.616770989799
2008-06-25,911.5438586432856
2008-06-26,894.857067845382
2008-06-27,889.8948073083911
2008-06-30,892.1980165924078
2008-07-01,886.8517057758359
2008-07-02,876.8680562471925
2008-07-03,876.2627598065742
2008-07-04,871.6089759174572
2008-07-07,871.0091729715431
2008-07-08,872.6912889807551
2008-07-09,870.3199359861228
2008-07-10,869.4652853417736
2008-07-11,859.2052521210641
2008-07-14,856.700669332666
2008-07-15,847.2669726319182
2008-07-16,856.9481046521458
2008-07-17,871.8525450350475
2008-07-18,873.7742992066937
2008-07-21,875.0584697232274
2008-07-22,879.778906125554
2008-07-23,884.6536636957253
2008-07-24,871.6650518377941
2008-07-25,870.4943682412026
2008-07-28,861.9207687615883
2008-07-29,867.7067519109711
2008-07-30,880.4736777689857
2008-07-31,876.6394023718948
2008-08-01,867.719789280043
2008-08-04,860.7342356235476
2008-08-05,875.8138756820207
2008-08-06,881.4696923657971
2008-08-07,870.7775123721843
2008-08-08,875.4389696589383
2008-08-11,883.8288310106643
2008-08-12,876.3476452293496
2008-08-13,866.043054558818
2008-08-14,869.0681992105743
2008-08-15,867.4937009792013
2008-08-18,862.6152491129618
2008-08-19,848.5978122214902
2008-08-20,853.1291255910437
2008-08-21,855.6488800982514
2008-08-22,862.1070212146002
2008-08-25,853.5485862854015
2008-08-26,851.9738576147266
2008-08-27,857.0733421349021
2008-08-28,866.7969811944686
2008-08-29,864.8560290647595
2008-09-01,859.0388856426127
2008-09-02,855.8547089763601
2008-09-03,848.9577927381075
2008-09-04,827.3612316684793
2008-09-05,819.8868177646157
2008-09-08,837.4753996973855
2008-09-09,818.3770743191757
2008-09-10,818.8039845627987
2008-09-11,818.8052186242679
2008-09-12,832.3845681405793
2008-09-15,807.7334364981243
2008-09-16,803.556234751301
2008-09-17,781.7298791143502
2008-09-18,797.0421306737584
2008-09-19,838.7142774931932
2008-09-22,820.3592318973136
2008-09-23,812.8748012328988
2008-09-24,809.937310668649
2008-09-25,820.5005666713114
2008-09-26,813.3482070070356
2008-09-29,759.9973488077883
2008-09-30,771.5807665501898
2008-10-01,771.4761543313989
2008-10-02,742.6522818605587
2008-10-03,741.0677169979664
2008-10-06,700.5427750806014
2008-10-07,679.9817911546772
2008-10-08,658.3997861852788
2008-10-09,627.5477106205303
2008-10-10,598.6568873066095
2008-10-13,652.2941175540892
2008-10-14,667.7992141052031
2008-10-15,623.1092774076815
2008-10-16,613.1279879393788
2008-10-17,623.6830847669544
2008-10-20,645.9109831758806
2008-10-21,634.7379702700496
2008-10-22,594.4371735131667
2008-10-23,593.6127901475495
2008-10-24,568.6495550476409
2008-10-27,542.3847879141397
2008-10-28,575.4666596448296
2008-10-29,597.5547394582613
2008-10-30,618.1163722934176
2008-10-31,622.5567295555711
2008-11-03,623.557211001756
2008-11-04,652.8367147122335
2008-11-05,638.455477184825
2008-11-06,602.4905828405768
2008-11-07,610.7327459868795
2008-11-10,610.9114521988088
2008-11-11,589.5957937516743
2008-11-12,568.2861667694139
2008-11-13,585.1015234461115
2008-11-14,575.0486425595839
2008-11-17,562.5290122377914
2008-11-18,564.7900597011326
2008-11-19,539.3332755594397
2008-11-20,509.24809989172576
2008-11-21,522.2762927640287
2008-11-24,556.0891096781061
2008-11-25,564.4148704893644
2008-11-26,572.0468787282696
2008-11-27,576.6885516934682
2008-11-28,581.3625755649547
2008-12-01,541.0982482137962
2008-12-02,551.5872291445522
2008-12-03,561.0852295117434
2008-12-04,549.7582843868795
2008-12-05,553.7341733318458
2008-12-08,582.7633458377197
2008-12-09,577.4893113147098
2008-12-10,584.8642181141544
2008-12-11,579.2025562398888
2008-12-12,575.5240142213092
2008-12-15,579.8355692068869
2008-12-16,596.7982532486463
2008-12-17,604.2348962292581
2008-12-18,599.2236406918488
2008-12-19,592.2209916892457
2008-12-22,583.5609179184645
2008-12-23,580.9144216285704
2008-12-24,580.7949578711922
2008-12-25,581.7369932227177
2008-12-26,584.4044159253484
2008-12-29,588.1000330443046
2008-12-30,599.1738033728072
2008-12-31,601.6135670289711
2009-01-01,601.6135670289711
2009-01-02,616.9987587589259
2009-01-05,616.8244139621723
2009-01-06,620.4153088036832
2009-01-07,615.2649338342335
2009-01-08,614.7677450875491
2009-01-09,604.4451596702667
2009-01-12,592.2525282937304
2009-01-13,583.3325891404575
2009-01-14,565.3995795124227
2009-01-15,559.5087618043066
2009-01-16,567.1484405204793
2009-01-19,562.2835619114818
2009-01-20,537.4451265738983
2009-01-21,548.1614894818892
2009-01-22,542.5214693213777
2009-01-23,538.5620201664049
2009-01-26,548.7919663643877
2009-01-27,557.572573831857
2009-01-28,574.8748505255215
2009-01-29,561.4837959077273
2009-01-30,548.1416645124514
2009-02-02,540.9744130419004
2009-02-03,551.6977746838463
2009-02-04,554.82719449739
2009-02-05,557.0469639668858
2009-02-06,569.3469060085001
2009-02-09,572.4926035144463
2009-02-10,552.7963030567823
2009-02-11,552.2571745047547
2009-02-12,546.8915278406167
2009-02-13,546.4163070482759
2009-02-16,542.8491211015818
2009-02-17,520.3925195657847
2009-02-18,516.7765491165164
2009-02-19,514.308249424419
2009-02-20,503.76984394814434
2009-02-23,494.32362366617133
2009-02-24,501.12893081218624
2009-02-25,499.06080580928165
2009-02-26,499.5989978780489
2009-02-27,492.31390052793853
2009-03-02,467.9721229921774
2009-03-03,462.97716909986195
2009-03-04,473.462887701599
2009-03-05,457.9420619222106
2009-03-06,455.0360028144014
2009-03-09,447.8182144297164
2009-03-10,471.29392724747095
2009-03-11,476.22510767604103
2009-03-12,485.76355463096945
2009-03-13,493.5099288483016
2009-03-16,499.44259597618196
2009-03-17,508.27390239918464
2009-03-18,514.9593042942316
2009-03-19,524.729749644278
2009-03-20,515.7237390185286
2009-03-23,541.2230778441111
2009-03-24,536.8665719120876
2009-03-25,540.3327577808586
2009-03-26,548.5464607489187
2009-03-27,537.465016492253
2009-03-30,517.0842219482169
2009-03-31,526.3323402687586
2009-04-01,535.6083564130331
2009-04-02,558.7354108388951
2009-04-03,560.7529933285724
2009-04-06,555.7347673021285
2009-04-07,545.3448894267214
2009-04-08,548.2735557852942
2009-04-09,567.2955760150302
2009-04-10,567.8657566368556
2009-04-13,569.8988241807327
2009-04-14,566.8833171196031
2009-04-15,567.615023965742
2009-04-16,576.6083843439575
2009-04-17,581.5996881330974
2009-04-20,560.1395089708575
2009-04-21,566.031843542341
2009-04-22,566.7255781287155
2009-04-23,570.4270030537236
2009-04-24,582.1917452785485
2009-04-27,578.142558293341
2009-04-28,571.4008062743749
2009-04-29,583.6243138897729
2009-04-30,589.0137657303103
2009-05-01,591.3413948402577
2009-05-04,608.4864468963218
2009-05-05,608.5474015816832
2009-05-06,616.5498486431103
2009-05-07,614.8949702184806
2009-05-08,627.5495065152049
2009-05-11,621.108483162991
2009-05-12,619.951879195246
2009-05-13,605.8322803957395
2009-05-14,607.8174237284607
2009-05-15,608.1738133720377
2009-05-18,619.0156424703916
2009-05-19,626.2596568622263
2009-05-20,630.0041617396827
2009-05-21,619.9903935914939
2009-05-22,622.7563809947645
2009-05-25,623.7873123385385
2009-05-26,634.2333622669913
2009-05-27,629.6355875779966
2009-05-28,631.325528638745
2009-05-29,640.5126165727696
2009-06-01,657.3318746134229
2009-06-02,660.521366519444
2009-06-03,649.1933599103858
2009-06-04,651.4924940768215
2009-06-05,648.2358257002137
2009-06-08,644.4084884434867
2009-06-09,650.0696788841843
2009-06-10,652.2260290129722
2009-06-11,658.4903588951634
2009-06-12,657.329018266378
2009-06-15,640.41868335306
2009-06-16,634.7461132516559
2009-06-17,630.1688080704625
2009-06-18,633.727888720567
2009-06-19,637.6826275437872
2009-06-22,620.9892772448903
2009-06-23,620.6465117888727
2009-06-24,629.9770998620716
2009-06-25,634.3488143343634
2009-06-26,639.3282324611635
2009-06-29,643.5826465883428
2009-06-30,638.3977859035399
2009-07-01,645.7055713602656
2009-07-02,629.4144959144261
2009-07-03,629.1107173738772
2009-07-06,626.3742600011147
2009-07-07,619.1647039005917
2009-07-08,613.5948651858198
2009-07-09,617.5496314465317
2009-07-10,614.421833970652
2009-07-13,622.9244184757104
2009-07-14,629.1073023993794
2009-07-15,646.5547683889607
2009-07-16,652.149024391778
2009-07-17,653.4701883574581
2009-07-20,662.1269946374293
2009-07-21,668.5686650297837
2009-07-22,669.3139027735275
2009-07-23,681.6657587316458
2009-07-24,684.7861931339443
2009-07-27,687.7278641116884
2009-07-28,684.9937252995984
2009-07-29,682.4455251877376
2009-07-30,692.8379287925313
2009-07-31,696.9494129568789
2009-08-03,710.622804319501
2009-08-04,710.7869241325312
2009-08-05,708.1318913319204
2009-08-06,706.0805632289272
2009-08-07,709.4309939808866
2009-08-10,707.6958718756146
2009-08-11,700.502947058808
2009-08-12,706.8259719739049
2009-08-13,715.4899829500345
2009-08-14,710.1964083406298
2009-08-17,690.547415178549
2009-08-18,698.3412275097796
2009-08-19,702.1310303082548
2009-08-20,710.470298430024
2009-08-21,721.6160999954178
2009-08-24,724.3878798237665
2009-08-25,727.1521774617834
2009-08-26,724.4791088860195
2009-08-27,723.7772635007808
2009-08-28,729.5574173674271
2009-08-31,724.315376116009
2009-09-01,711.7885723598611
2009-09-02,706.5608844822808
2009-09-03,710.1585412453154
2009-09-04,717.2803700432204
2009-09-07,723.8973243638314
2009-09-08,732.1561178243729
2009-09-09,738.1452133593647
2009-09-10,743.8786799249509
2009-09-11,747.1297169588714
2009-09-14,746.630322976246
2009-09-15,748.8509229698461
2009-09-16,760.2423491750731
2009-09-17,761.8661005200554
2009-09-18,760.8159576618549
2009-09-21,754.2877505675525
2009-09-22,761.8725038601538
2009-09-23,758.3856734914897
2009-09-24,748.8714207015623
2009-09-25,744.4402205280902
2009-09-28,752.3343196928195
2009-09-29,749.5285777548917
2009-09-30,751.247949882153
2009-10-01,734.2004177673833
2009-10-02,726.0460208358364
2009-10-05,733.4721179863319
2009-10-06,747.8927968040564
2009-10-07,748.7969172429247
2009-10-08,758.2431791587561
2009-10-09,760.5088390764674
2009-10-12,764.8627149644556
2009-10-13,761.6317919282568
2009-10-14,774.8962069264606
2009-10-15,777.3683193417985
2009-10-16,770.062325005686
2009-10-19,780.4523901168822
2009-10-20,777.2584039348656
2009-10-21,774.8008397566105
2009-10-22,775.5963210851062
2009-10-23,767.5249504052975
2009-10-26,758.5090329295205
2009-10-27,752.3289315880761
2009-10-28,738.0168044787488
2009-10-29,752.338870785549
2009-10-30,738.7208562258179
2009-11-02,740.9769275998208
2009-11-03,737.1457655000081
2009-11-04,744.8494733257215
2009-11-05,754.7768335946953
2009-11-06,756.5107138440637
2009-11-09,773.4816576192943
2009-11-10,772.85460861543
2009-11-11,776.5722737507167
2009-11-12,769.9166778154047
2009-11-13,774.4267464875709
2009-11-16,786.301008295147
2009-11-17,782.4514673252544
2009-11-18,783.7285889834864
2009-11-19,770.1452407715143
2009-11-20,767.0891925801411
2009-11-23,779.9989188551945
2009-11-24,776.3531434404466
2009-11-25,783.8580868461756
2009-11-26,772.9464529169676
2009-11-27,767.1608937721602
2009-11-30,769.9106043570195
2009-12-01,786.0047103871221
2009-12-02,787.045881043035
2009-12-03,784.3645472689977
2009-12-04,784.7269733073272
2009-12-07,782.4726493364024
2009-12-08,773.0661275802685
2009-12-09,771.1037959836251
2009-12-10,774.6550018738
2009-12-11,775.5796870492992
2009-12-14,783.1718505782937
2009-12-15,778.1533965363315
2009-12-16,784.524909364577
2009-12-17,771.0276783773537
2009-12-18,770.3729251378876
2009-12-21,778.5421561614742
2009-12-22,781.0111881143675
2009-12-23,785.361685843085
2009-12-24,789.0527208867421
2009-12-25,788.5501653014044
2009-12-28,791.7047072586835
2009-12-29,792.1224581551661
2009-12-30,787.8574476654771
2009-12-31,785.320726266422
2010-01-01,785.320726266422
2010-01-04,798.3057451867928
2010-01-05,799.7632178250136
2010-01-06,800.2138829845637
2010-01-07,799.0053858587519
2010-01-08,803.0322486783688
2010-01-11,808.877280866069
2010-01-12,804.7841923782219
2010-01-13,807.1019910577351
2010-01-14,811.7982651157016
2010-01-15,803.3852919600325
2010-01-18,804.9259781185638
2010-01-19,808.560510175831
2010-01-20,795.8635220843339
2010-01-21,786.2479538543323
2010-01-22,774.7066831961884
2010-01-25,774.4640542908364
2010-01-26,770.522067153439
2010-01-27,768.6512174089586
2010-01-28,761.1127762278638
2010-01-29,756.2075244429832
2010-02-01,763.6547001291068
2010-02-02,774.4217337623049
2010-02-03,770.3558951842267
2010-02-04,748.7536820879661
2010-02-05,742.4027855989406
2010-02-08,739.7872209097898
2010-02-09,745.4611900052204
2010-02-10,746.0429620251464
2010-02-11,750.19213946532
2010-02-12,750.0043099706677
2010-02-15,749.902617878779
2010-02-16,760.8824981945772
2010-02-17,766.9515978514352
2010-02-18,770.8335762542447
2010-02-19,768.2392425702088
2010-02-22,771.453461707513
2010-02-23,763.3296795344216
2010-02-24,766.8390806595478
2010-02-25,761.5677116998743
2010-02-26,766.6044792847872
2010-03-01,770.265373689837
2010-03-02,776.842590706831
2010-03-03,782.3827292436517
2010-03-04,780.8200740022618
2010-03-05,791.1588797582011
2010-03-08,793.7891372760673
2010-03-09,792.7446298869434
2010-03-10,796.5912571315329
2010-03-11,798.7893701292156
2010-03-12,802.6740243788502
2010-03-15,799.7389614003691
2010-03-16,806.6307898578102
2010-03-17,812.4167913274149
2010-03-18,808.0802460202892
2010-03-19,804.0251933228411
2010-03-22,806.221109287293
2010-03-23,811.1089985883694
2010-03-24,802.9615776777032
2010-03-25,803.9614935002079
2010-03-26,804.777322855768
2010-03-29,809.7694638504308
2010-03-30,810.2599316333088
2010-03-31,810.2462938643981
2010-04-01,818.3021035786954
2010-04-02,818.6728291989098
2010-04-05,821.9047676018962
2010-04-06,821.4232178493215
2010-04-07,818.1836873017442
2010-04-08,816.9065039955069
2010-04-09,825.0495453560987
2010-04-12,829.334874056059
2010-04-13,827.72389002153
2010-04-14,836.1176949682169
2010-04-15,838.6534848321301
2010-04-16,826.0730114257946
2010-04-19,823.4115326751854
2010-04-20,829.8436849598962
2010-04-21,828.0782929627957
2010-04-22,823.8194137397852
2010-04-23,829.0364703382629
2010-04-26,831.4696187927217
2010-04-27,813.6419341283487
2010-04-28,806.4949134423028
2010-04-29,817.3277614407139
2010-04-30,812.0317992319037
2010-05-03,815.2819463593737
2010-05-04,794.5767479970509
2010-05-05,786.1627529014676
2010-05-06,764.788016793945
2010-05-07,746.8860795889415
2010-05-10,785.533836758708
2010-05-11,779.5777750745834
2010-05-12,790.185887357074
2010-05-13,784.6946888367241
2010-05-14,764.5262662140468
2010-05-17,760.6505748747728
2010-05-18,757.9250229842452
2010-05-19,748.0759003503144
2010-05-20,727.1020263686955
2010-05-21,734.0426837118625
2010-05-24,727.2429104798281
2010-05-25,717.6846862662508
2010-05-26,720.047728186504
2010-05-27,740.5985143651399
2010-05-28,737.1559749116636
2010-05-31,737.3371779021159
2010-06-01,731.6032159449277
2010-06-02,738.8834945858481
2010-06-03,746.53760833739
2010-06-04,725.2001085599596
2010-06-07,713.2169274407371
2010-06-08,715.656315556775
2010-06-09,719.4680995477753
2010-06-10,737.2706021000405
2010-06-11,740.5469683615845
2010-06-14,748.8486884509965
2010-06-15,760.9991562725344
2010-06-16,762.4386360149973
2010-06-17,762.8266977188099
2010-06-18,764.179275151842
2010-06-21,767.0458721883267
2010-06-22,756.4948762955057
2010-06-23,751.1510927057402
2010-06-24,742.3809655106077
2010-06-25,741.3558365622781
2010-06-28,743.4988945736341
2010-06-29,720.1821659670883
2010-06-30,715.3131907642339
2010-07-01,712.6435676629388
2010-07-02,712.8686245496791
2010-07-05,711.3291331338928
2010-07-06,723.3324774811626
2010-07-07,738.0455326138336
2010-07-08,745.6267797425612
2010-07-09,750.1938089324582
2010-07-12,749.486141535499
2010-07-13,762.8287961006696
2010-07-14,765.2366611998689
2010-07-15,766.1844443412907
2010-07-16,749.2477468230908
2010-07-19,749.5053067572064
2010-07-20,751.2984833318255
2010-07-21,747.4574244621583
2010-07-22,762.4786886869747
2010-07-23,767.7833686689044
2010-07-26,776.1662134256011
2010-07-27,775.9819769708612
2010-07-28,775.102054720669
2010-07-29,773.6883452497646
2010-07-30,770.8887582079846
2010-08-02,789.7073639610431
2010-08-03,789.0106228575924
2010-08-04,788.4331966209638
2010-08-05,789.0689624979856
2010-08-06,788.3909500315634
2010-08-09,792.1074526821434
2010-08-10,784.264376610293
2010-08-11,762.0841438168605
2010-08-12,756.6239766077869
2010-08-13,753.7558444168311
2010-08-16,755.9707893749762
2010-08-17,764.9584809136095
2010-08-18,766.534646844113
2010-08-19,757.7366327909215
2010-08-20,748.9906476222169
2010-08-23,748.3521697315915
2010-08-24,738.3950549623562
2010-08-25,734.6165181952123
2010-08-26,737.2502721751068
2010-08-27,745.5641146989216
2010-08-30,741.3662999448667
2010-08-31,739.4506309262323
2010-09-01,759.3523010307069
2010-09-02,764.4767687014128
2010-09-03,772.7334818811238
2010-09-06,775.91195473675
2010-09-07,767.399495597942
2010-09-08,770.1216507181347
2010-09-09,775.308918431581
2010-09-10,777.0578831665829
2010-09-13,787.437780698518
2010-09-14,790.4446921775728
2010-09-15,791.3977715030345
2010-09-16,790.2978049827118
2010-09-17,790.4947926298308
2010-09-20,800.4760263606557
2010-09-21,798.8401916834491
2010-09-22,799.3700617009533
2010-09-23,794.3913101088015
2010-09-24,808.19952408621
2010-09-27,806.0092092402073
2010-09-28,809.1568126429888
2010-09-29,809.1702438007253
2010-09-30,806.0414063527285
2010-10-01,809.4167722478379
2010-10-04,803.39713978275
2010-10-05,820.516528492582
2010-10-06,824.4718459224672
2010-10-07,824.5058709695546
2010-10-08,827.2293971459941
2010-10-11,827.7430162446061
2010-10-12,825.9465955547863
2010-10-13,835.914908808281
2010-10-14,839.155330412362
2010-10-15,837.7062806870608
2010-10-18,840.6085705183684
2010-10-19,828.7456477005023
2010-10-20,837.8211807109655
2010-10-21,841.1149476984873
2010-10-22,839.247411113122
2010-10-25,843.1488988259961
2010-10-26,838.36732511983
2010-10-27,831.9196715815577
2010-10-28,836.7469475519089
2010-10-29,837.4083252110164
2010-11-01,837.0224886995751
2010-11-02,843.8306264049619
2010-11-03,843.0146414010381
2010-11-04,863.0145906922809
2010-11-05,863.4037244059629
2010-11-08,861.3253916578425
2010-11-09,859.2086942097247
2010-11-10,854.3991458890863
2010-11-11,851.5574208715796
2010-11-12,844.381998092184
2010-11-15,844.4702490459329
2010-11-16,828.6942489903522
2010-11-17,831.542048667131
2010-11-18,844.8032235821803
2010-11-19,846.3926800194248
2010-11-22,843.9235361743329
2010-11-23,830.1688751935542
2010-11-24,837.4691041484128
2010-11-25,838.7897061004772
2010-11-26,829.9010029430843
2010-11-29,822.7577392206587
2010-11-30,817.8081062366849
2010-12-01,833.1203314798629
2010-12-02,847.2983586922434
2010-12-03,853.8898083402588
2010-12-06,851.998703715928
2010-12-07,854.5618114847773
2010-12-08,853.2279236457827
2010-12-09,855.6285717550983
2010-12-10,858.2589545455654
2010-12-13,864.1612774546418
2010-12-14,865.7273708273617
2010-12-15,860.8192957312616
2010-12-16,861.4425668857167
2010-12-17,860.5929975128905
2010-12-20,861.5674244416001
2010-12-21,869.0321123709793
2010-12-22,869.5866254563223
2010-12-23,869.4170040162486
2010-12-24,870.3259162928148
2010-12-27,869.13183261262
2010-12-28,870.507097134888
2010-12-29,872.949709761362
2010-12-30,870.9312371789649
2010-12-31,873.6733574503818
2011-01-03,878.1903762281913
2011-01-04,878.6676828370388
2011-01-05,875.6902324721392
2011-01-06,874.0403615226988
2011-01-07,872.4423061145765
2011-01-10,868.4809835627232
2011-01-11,872.7883548863406
2011-01-12,884.238355426696
2011-01-13,889.1938690748837
2011-01-14,891.1731109597911
2011-01-17,890.2334947886899
2011-01-18,896.4055884814605
2011-01-19,891.3727251033179
2011-01-20,882.7913558577502
2011-01-21,887.6057349067432
2011-01-24,894.1147224707285
2011-01-25,893.2337927473047
2011-01-26,897.9151405572768
2011-01-27,899.0091955539407
2011-01-28,885.936623706347
2011-01-31,890.637990989087
2011-02-01,904.2789414087345
2011-02-02,905.5813431973659
2011-02-03,903.1616979727497
2011-02-04,904.3071460870946
2011-02-07,909.2237206217928
2011-02-08,915.1126089120042
2011-02-09,912.1149390506442
2011-02-10,908.617901991321
2011-02-11,911.2173027678618
2011-02-14,912.9291626654758
2011-02-15,912.0947985708627
2011-02-16,917.8072110105807
2011-02-17,922.5865095647129
2011-02-18,924.9797890801461
2011-02-21,921.7293722384984
2011-02-22,907.9255742959747
2011-02-23,900.9411410839192
2011-02-24,899.1752652262246
2011-02-25,909.5421132323022
2011-02-28,916.2237862213589
2011-03-01,908.4512865123231
2011-03-02,906.9497396368525
2011-03-03,916.6649297097066
2011-03-04,913.8337299765012
2011-03-07,907.4978982234367
2011-03-08,908.9667058616061
2011-03-09,909.6992727589675
2011-03-10,893.1026618183698
2011-03-11,894.3362677598772
2011-03-14,885.3451727558089
2011-03-15,866.0285356507874
2011-03-16,858.6340701248408
2011-03-17,872.2656151355695
2011-03-18,877.0306261527979
2011-03-21,889.9035316713915
2011-03-22,892.8890404514918
2011-03-23,892.0014433579593
2011-03-24,900.320634458762
2011-03-25,900.8948622474259
2011-03-28,897.959122963982
2011-03-29,899.9461307588939
2011-03-30,907.658005616386
2011-03-31,906.816112329169
2011-04-01,911.3082513528457
2011-04-04,914.4251046649675
2011-04-05,912.0169825727644
2011-04-06,915.5765083313564
2011-04-07,912.8779588905338
2011-04-08,916.3544652053786
2011-04-11,914.690874899439
2011-04-12,906.169241812704
2011-04-13,910.0131186108778
2011-04-14,908.8730152073512
2011-04-15,909.6342681883632
2011-04-18,895.2272180165575
2011-04-19,900.6288578587553
2011-04-20,917.8902450739063
2011-04-21,924.8122423113691
2011-04-22,924.8384786252892
2011-04-25,922.4979526681439
2011-04-26,929.406972681216
2011-04-27,933.0256533671247
2011-04-28,942.3413612428853
