Date,WORLD ESG LEADERS
2008-01-29,89.53917
2008-01-30,89.015553
2008-01-31,89.968092
2008-02-01,91.179523
2008-02-04,90.921067
2008-02-05,87.851927
2008-02-06,87.235202
2008-02-07,86.560625
2008-02-08,86.507873
2008-02-11,86.439252
2008-02-12,87.94622
2008-02-13,88.368207
2008-02-14,88.385874
2008-02-15,87.871057
2008-02-18,88.28327
2008-02-19,88.699649
2008-02-20,88.1449
2008-02-21,88.539228
2008-02-22,88.607419
2008-02-25,90.131001
2008-02-26,91.308258
2008-02-27,91.978036
2008-02-28,91.163686
2008-02-29,89.341809
2008-03-03,88.412167
2008-03-04,87.898782
2008-03-05,88.742565
2008-03-06,87.902449
2008-03-07,86.892523
2008-03-10,85.8202
2008-03-11,87.641061
2008-03-12,88.307443
2008-03-13,88.067868
2008-03-14,86.761276
2008-03-17,85.036973
2008-03-18,87.850567
2008-03-19,86.449222
2008-03-20,86.642443
2008-03-21,86.818595
2008-03-24,87.325028
2008-03-25,89.498987
2008-03-26,89.305505
2008-03-27,89.131718
2008-03-28,88.540046
2008-03-31,88.640372
2008-04-01,90.366394
2008-04-02,91.250355
2008-04-03,91.515101
2008-04-04,91.878629
2008-04-07,92.088482
2008-04-08,91.299932
2008-04-09,90.59453
2008-04-10,90.72861
2008-04-11,89.789638
2008-04-14,89.023768
2008-04-15,89.336851
2008-04-16,91.466059
2008-04-17,91.160578
2008-04-18,92.131547
2008-04-21,92.606787
2008-04-22,91.928526
2008-04-23,91.881289
2008-04-24,91.784684
2008-04-25,92.676227
2008-04-28,93.022504
2008-04-29,92.432486
2008-04-30,92.480609
2008-05-01,92.933592
2008-05-02,93.910989
2008-05-05,93.821097
2008-05-06,94.164179
2008-05-07,93.430682
2008-05-08,93.611189
2008-05-09,92.862063
2008-05-12,93.675879
2008-05-13,93.590395
2008-05-14,93.912958
2008-05-15,94.908536
2008-05-16,95.589517
2008-05-19,95.942182
2008-05-20,95.223621
2008-05-21,94.314827
2008-05-22,94.482153
2008-05-23,93.568335
2008-05-26,93.185116
2008-05-27,93.250997
2008-05-28,93.440259
2008-05-29,93.826861
2008-05-30,94.271799
2008-06-02,93.56829
2008-06-03,93.169002
2008-06-04,92.98026
2008-06-05,93.809988
2008-06-06,92.558319
2008-06-09,92.013024
2008-06-10,90.70272
2008-06-11,89.693975
2008-06-12,89.401833
2008-06-13,90.247318
2008-06-16,90.647663
2008-06-17,90.614255
2008-06-18,89.791633
2008-06-19,89.446646
2008-06-20,88.206006
2008-06-23,87.80748
2008-06-24,87.621983
2008-06-25,88.275448
2008-06-26,86.780937
2008-06-27,86.271968
2008-06-30,86.493222
2008-07-01,85.760342
2008-07-02,84.845845
2008-07-03,84.856091
2008-07-04,84.538781
2008-07-07,84.29969
2008-07-08,84.338564
2008-07-09,84.178428
2008-07-10,83.996229
2008-07-11,82.986714
2008-07-14,82.688932
2008-07-15,81.816253
2008-07-16,82.919131
2008-07-17,84.517526
2008-07-18,84.658761
2008-07-21,84.915552
2008-07-22,85.368195
2008-07-23,85.946437
2008-07-24,84.811428
2008-07-25,84.514411
2008-07-28,83.609343
2008-07-29,84.022555
2008-07-30,85.268406
2008-07-31,84.76668
2008-08-01,83.90248
2008-08-04,83.338039
2008-08-05,84.752785
2008-08-06,85.327654
2008-08-07,84.329561
2008-08-08,84.625452
2008-08-11,85.4984
2008-08-12,84.781616
2008-08-13,83.661537
2008-08-14,83.914021
2008-08-15,83.698827
2008-08-18,83.32042
2008-08-19,81.896749
2008-08-20,82.351883
2008-08-21,82.672062
2008-08-22,83.337176
2008-08-25,82.619749
2008-08-26,82.384529
2008-08-27,82.948564
2008-08-28,84.01391
2008-08-29,83.862384
2008-09-01,83.279823
2008-09-02,82.907638
2008-09-03,82.290522
2008-09-04,80.17306
2008-09-05,79.202308
2008-09-08,81.172617
2008-09-09,79.36685
2008-09-10,79.428644
2008-09-11,79.295422
2008-09-12,80.62101
2008-09-15,78.029445
2008-09-16,77.273423
2008-09-17,75.103058
2008-09-18,76.613389
2008-09-19,80.775164
2008-09-22,79.326955
2008-09-23,78.577261
2008-09-24,78.284964
2008-09-25,79.427184
2008-09-26,78.678172
2008-09-29,73.420749
2008-09-30,74.356983
2008-10-01,74.466386
2008-10-02,71.884641
2008-10-03,71.965984
2008-10-06,67.833611
2008-10-07,65.877862
2008-10-08,63.615182
2008-10-09,60.79527
2008-10-10,57.46037
2008-10-13,62.597934
2008-10-14,64.336067
2008-10-15,60.191694
2008-10-16,59.16015
2008-10-17,60.201039
2008-10-20,62.507104
2008-10-21,61.315249
2008-10-22,57.341154
2008-10-23,57.3923
2008-10-24,54.893704
2008-10-27,52.815887
2008-10-28,56.478485
2008-10-29,58.305426
2008-10-30,59.975711
2008-10-31,60.263474
2008-11-03,60.447538
2008-11-04,63.336896
2008-11-05,61.940289
2008-11-06,58.292753
2008-11-07,59.109719
2008-11-10,59.199174
2008-11-11,56.999088
2008-11-12,54.863155
2008-11-13,56.315727
2008-11-14,55.570607
2008-11-17,54.209845
2008-11-18,54.453576
2008-11-19,52.077147
2008-11-20,48.952391
2008-11-21,50.253111
2008-11-24,53.610319
2008-11-25,54.466731
2008-11-26,55.198497
2008-11-27,55.704423
2008-11-28,56.218168
2008-12-01,52.313468
2008-12-02,53.254008
2008-12-03,54.079167
2008-12-04,53.141175
2008-12-05,53.27548
2008-12-08,56.40351
2008-12-09,55.869843
2008-12-10,56.551065
2008-12-11,56.082089
2008-12-12,55.580185
2008-12-15,56.009776
2008-12-16,57.640254
2008-12-17,58.464795
2008-12-18,58.046451
2008-12-19,57.139556
2008-12-22,56.234975
2008-12-23,55.955136
2008-12-24,55.97017
2008-12-25,56.051523
2008-12-26,56.268037
2008-12-29,56.746609
2008-12-30,57.729627
2008-12-31,57.94766
2009-01-01,57.94766
2009-01-02,59.535159
2009-01-05,59.580812
2009-01-06,59.988283
2009-01-07,59.444686
2009-01-08,59.370947
2009-01-09,58.38226
2009-01-12,57.125936
2009-01-13,56.187991
2009-01-14,54.487313
2009-01-15,53.849414
2009-01-16,54.619702
2009-01-19,54.148697
2009-01-20,51.635374
2009-01-21,52.550409
2009-01-22,52.026109
2009-01-23,51.695123
2009-01-26,52.76108
2009-01-27,53.590555
2009-01-28,55.350799
2009-01-29,53.999368
2009-01-30,52.706074
2009-02-02,52.074364
2009-02-03,53.110287
2009-02-04,53.390213
2009-02-05,53.540797
2009-02-06,54.804125
2009-02-09,55.236761
2009-02-10,53.336051
2009-02-11,53.162962
2009-02-12,52.664966
2009-02-13,52.690842
2009-02-16,52.275748
2009-02-17,50.072155
2009-02-18,49.73942
2009-02-19,49.589436
2009-02-20,48.510071
2009-02-23,47.584448
2009-02-24,48.119931
2009-02-25,47.915421
2009-02-26,48.126269
2009-02-27,47.254958
2009-03-02,44.898263
2009-03-03,44.447421
2009-03-04,45.475388
2009-03-05,44.014185
2009-03-06,43.778237
2009-03-09,43.239526
2009-03-10,45.530502
2009-03-11,46.042449
2009-03-12,46.989992
2009-03-13,47.744692
2009-03-16,48.353809
2009-03-17,49.197166
2009-03-18,49.76564
2009-03-19,50.712495
2009-03-20,49.821696
2009-03-23,52.319165
2009-03-24,51.860829
2009-03-25,52.240333
2009-03-26,53.042176
2009-03-27,52.034849
2009-03-30,50.02234
2009-03-31,50.934034
2009-04-01,51.741557
2009-04-02,54.155592
2009-04-03,54.286017
2009-04-06,53.809277
2009-04-07,52.836287
2009-04-08,52.964868
2009-04-09,54.766353
2009-04-10,54.824416
2009-04-13,55.066205
2009-04-14,54.842176
2009-04-15,54.881021
2009-04-16,55.686878
2009-04-17,56.151506
2009-04-20,54.07836
2009-04-21,54.554733
2009-04-22,54.674352
2009-04-23,55.137237
2009-04-24,56.330449
2009-04-27,55.964043
2009-04-28,55.194687
2009-04-29,56.413506
2009-04-30,56.9416
2009-05-01,57.08931829
2009-05-04,58.89731031
2009-05-05,58.9548932
2009-05-06,59.78842896
2009-05-07,59.58331097
2009-05-08,60.90790203
2009-05-11,60.24327905
2009-05-12,60.1052409
2009-05-13,58.72674754
2009-05-14,58.83957766
2009-05-15,58.87748565
2009-05-18,59.90664168
2009-05-19,60.77145019
2009-05-20,61.14498999
2009-05-21,60.08430582
2009-05-22,60.4001011
2009-05-25,60.51336649
2009-05-26,61.54188274
2009-05-27,61.13313812
2009-05-28,61.25817016
2009-05-29,62.24103308
2009-06-01,63.90814624
2009-06-02,64.24857061
2009-06-03,63.13853387
2009-06-04,63.33325012
2009-06-05,63.02382768
2009-06-08,62.53339002
2009-06-09,63.12059799
2009-06-10,63.40509433
2009-06-11,63.99620166
2009-06-12,63.81880424
2009-06-15,62.10203347
2009-06-16,61.66661455
2009-06-17,61.10844826
2009-06-18,61.57020079
2009-06-19,62.01331789
2009-06-22,60.32744188
2009-06-23,60.20868252
2009-06-24,61.17542452
2009-06-25,61.54796806
2009-06-26,62.1604679
2009-06-29,62.56313634
2009-06-30,62.06809995
2009-07-01,62.68241154
2009-07-02,61.06579453
2009-07-03,61.0490707
2009-07-06,60.67314981
2009-07-07,60.01773203
2009-07-08,59.44359794
2009-07-09,59.8082408
2009-07-10,59.46482808
2009-07-13,60.28449228
2009-07-14,61.00843948
2009-07-15,62.84796817
2009-07-16,63.45947697
2009-07-17,63.58539068
2009-07-20,64.51325096
2009-07-21,65.07713779
2009-07-22,65.10822372
2009-07-23,66.3152904
2009-07-24,66.56500143
2009-07-27,66.93747902
2009-07-28,66.69767098
2009-07-29,66.38808212
2009-07-30,67.50371915
2009-07-31,67.97019707
2009-08-03,69.31415977
2009-08-04,69.44114475
2009-08-05,69.07798312
2009-08-06,68.92157937
2009-08-07,69.24077897
2009-08-10,68.97579408
2009-08-11,68.22532903
2009-08-12,68.88996193
2009-08-13,69.77517467
2009-08-14,69.17891519
2009-08-17,67.21005433
2009-08-18,67.97836009
2009-08-19,68.27808573
2009-08-20,69.1055266
2009-08-21,70.15024441
2009-08-24,70.59164357
2009-08-25,70.8608466
2009-08-26,70.5113172
2009-08-27,70.41910427
2009-08-28,71.13920972
2009-08-31,70.64973181
2009-09-01,69.42564737
2009-09-02,68.80463942
2009-09-03,69.14187018
2009-09-04,69.87681173
2009-09-07,70.61156519
2009-09-08,71.47925427
2009-09-09,72.00991991
2009-09-10,72.49915347
2009-09-11,72.89496956
2009-09-14,72.75275148
2009-09-15,72.95329656
2009-09-16,74.25775081
2009-09-17,74.57469059
2009-09-18,74.35708488
2009-09-21,73.73454833
2009-09-22,74.54170926
2009-09-23,74.25859533
2009-09-24,73.31034119
2009-09-25,72.95271351
2009-09-28,73.70033063
2009-09-29,73.48980949
2009-09-30,73.6692264
2009-10-01,72.02703631
2009-10-02,71.09506661
2009-10-05,71.76357934
2009-10-06,73.22913879
2009-10-07,73.33094546
2009-10-08,74.27926357
2009-10-09,74.5115298
2009-10-12,74.90198515
2009-10-13,74.57879323
2009-10-14,75.95599378
2009-10-15,76.1289464
2009-10-16,75.41241759
2009-10-19,76.31822678
2009-10-20,76.01625517
2009-10-21,75.83422207
2009-10-22,75.84086471
2009-10-23,75.22518855
2009-10-26,74.33729282
2009-10-27,73.69075736
2009-10-28,72.28071761
2009-10-29,73.59307674
2009-10-30,72.31275454
2009-11-02,72.44241924
2009-11-03,72.07919374
2009-11-04,72.82967353
2009-11-05,73.73289955
2009-11-06,73.9743839
2009-11-09,75.75384589
2009-11-10,75.69983424
2009-11-11,76.07283502
2009-11-12,75.43419494
2009-11-13,75.83392391
2009-11-16,76.98989192
2009-11-17,76.52398229
2009-11-18,76.71043547
2009-11-19,75.34680279
2009-11-20,74.95252264
2009-11-23,76.30851869
2009-11-24,75.85127272
2009-11-25,76.59982686
2009-11-26,75.39975121
2009-11-27,74.8365575
2009-11-30,75.20908617
2009-12-01,76.77435496
2009-12-02,76.92738472
2009-12-03,76.66999439
2009-12-04,76.67038702
2009-12-07,76.3794266
2009-12-08,75.5011878
2009-12-09,75.27176436
2009-12-10,75.66092348
2009-12-11,75.71711654
2009-12-14,76.3844686
2009-12-15,75.91365307
2009-12-16,76.41578352
2009-12-17,75.04452503
2009-12-18,74.88743799
2009-12-21,75.67666832
2009-12-22,75.96329875
2009-12-23,76.44232725
2009-12-24,76.84331794
2009-12-25,76.79627899
2009-12-28,77.12787683
2009-12-29,77.29300479
2009-12-30,76.86853037
2009-12-31,76.73648356
2010-01-01,76.73648356
2010-01-04,78.0507065
2010-01-05,78.25163162
2010-01-06,78.19523895
2010-01-07,78.08175666
2010-01-08,78.45641813
2010-01-11,79.06488505
2010-01-12,78.58701553
2010-01-13,78.71457013
2010-01-14,79.13536026
2010-01-15,78.31916512
2010-01-18,78.52388997
2010-01-19,78.75361996
2010-01-20,77.44233248
2010-01-21,76.51133691
2010-01-22,75.4228897
2010-01-25,75.33292462
2010-01-26,74.93500482
2010-01-27,74.6641486
2010-01-28,73.90502227
2010-01-29,73.43127736
2010-02-01,74.01330549
2010-02-02,74.97028682
2010-02-03,74.63958201
2010-02-04,72.53250228
2010-02-05,71.78478283
2010-02-08,71.64464451
2010-02-09,72.18037542
2010-02-10,72.22936276
2010-02-11,72.65928746
2010-02-12,72.58466642
2010-02-15,72.62526195
2010-02-16,73.72932012
2010-02-17,74.40436218
2010-02-18,74.74476833
2010-02-19,74.44906467
2010-02-22,74.82627136
2010-02-23,74.09795087
2010-02-24,74.33589031
2010-02-25,73.66185944
2010-02-26,74.26881365
2010-03-01,74.6790103
2010-03-02,75.40356693
2010-03-03,75.99667361
2010-03-04,75.8430525
2010-03-05,76.87840047
2010-03-08,77.15165973
2010-03-09,77.08708565
2010-03-10,77.52176359
2010-03-11,77.67552552
2010-03-12,78.04350174
2010-03-15,77.65152785
2010-03-16,78.40039181
2010-03-17,79.03974199
2010-03-18,78.6325668
2010-03-19,78.29539216
2010-03-22,78.37781549
2010-03-23,78.92091083
2010-03-24,78.09875021
2010-03-25,78.35353192
2010-03-26,78.40358194
2010-03-29,78.86018106
2010-03-30,78.93422474
2010-03-31,78.92481074
2010-04-01,79.74018345
2010-04-02,79.76491185
2010-04-05,80.04553251
2010-04-06,80.084465
2010-04-07,79.83167585
2010-04-08,79.66832421
2010-04-09,80.44417022
2010-04-12,80.86302562
2010-04-13,80.67318463
2010-04-14,81.6186994
2010-04-15,81.87401727
2010-04-16,80.67416454
2010-04-19,80.37655879
2010-04-20,81.07154164
2010-04-21,80.8919952
2010-04-22,80.35091576
2010-04-23,80.73536927
2010-04-26,81.02277342
2010-04-27,79.42821681
2010-04-28,78.67938262
2010-04-29,79.74810304
2010-04-30,79.27197446
2010-05-03,79.51577191
2010-05-04,77.3497994
2010-05-05,76.41855635
2010-05-06,74.32647743
2010-05-07,72.5115079
2010-05-10,76.39037439
2010-05-11,75.7764693
2010-05-12,76.78082391
2010-05-13,76.35524952
2010-05-14,74.33901019
2010-05-17,73.79082303
2010-05-18,73.56850552
2010-05-19,72.30706146
2010-05-20,70.20971021
2010-05-21,70.91648456
2010-05-24,70.37261451
2010-05-25,69.22052724
2010-05-26,69.5363122
2010-05-27,71.5230721
2010-05-28,71.33331076
2010-05-31,71.30938264
2010-06-01,70.81993847
2010-06-02,71.43638803
2010-06-03,72.25892439
2010-06-04,70.1966724
2010-06-07,68.94084301
2010-06-08,69.19343197
2010-06-09,69.65858581
2010-06-10,71.33560436
2010-06-11,71.68814253
2010-06-14,72.57274382
2010-06-15,73.63660186
2010-06-16,73.78809814
2010-06-17,73.83062267
2010-06-18,74.01080818
2010-06-21,74.47430119
2010-06-22,73.46415904
2010-06-23,72.79257785
2010-06-24,71.91742697
2010-06-25,71.67198632
2010-06-28,71.98055388
2010-06-29,69.60025769
2010-06-30,69.08525078
2010-07-01,68.65306452
2010-07-02,68.7797845
2010-07-05,68.5349367
2010-07-06,69.83357881
2010-07-07,71.11584959
2010-07-08,72.06961819
2010-07-09,72.57852836
2010-07-12,72.57398903
2010-07-13,73.83518199
2010-07-14,74.19588541
2010-07-15,74.2110536
2010-07-16,72.58790131
2010-07-19,72.53786222
2010-07-20,72.70419524
2010-07-21,72.42070169
2010-07-22,73.90140658
2010-07-23,74.4012241
2010-07-26,75.24090802
2010-07-27,75.35510044
2010-07-28,75.24051418
2010-07-29,75.20507729
2010-07-30,74.88917478
2010-08-02,76.77667301
2010-08-03,76.75774648
2010-08-04,76.73874846
2010-08-05,76.79925517
2010-08-06,76.73661131
2010-08-09,77.13223263
2010-08-10,76.2793189
2010-08-11,74.03196646
2010-08-12,73.46413313
2010-08-13,73.23503044
2010-08-16,73.42686423
2010-08-17,74.32454524
2010-08-18,74.42485774
2010-08-19,73.55709571
2010-08-20,72.60060137
2010-08-23,72.54146207
2010-08-24,71.49179646
2010-08-25,71.09796738
2010-08-26,71.4530113
2010-08-27,72.268569
2010-08-30,72.0033354
2010-08-31,71.78
2010-09-01,73.76398603628952
2010-09-02,74.27777928622615
2010-09-03,75.05183564551048
2010-09-06,75.38623929548648
2010-09-07,74.59612258877159
2010-09-08,74.83979101638475
2010-09-09,75.3894274127708
2010-09-10,75.53739724811554
2010-09-13,76.57884007738173
2010-09-14,76.88111447677163
2010-09-15,77.00686590873323
2010-09-16,76.8502165280844
2010-09-17,76.89639521502224
2010-09-20,77.86202264569991
2010-09-21,77.6922841126916
2010-09-22,77.78576995432634
2010-09-23,77.31179280328988
2010-09-24,78.58849803331432
2010-09-27,78.45325557868726
2010-09-28,78.7594117675173
2010-09-29,78.75172641855427
2010-09-30,78.40320586336792
2010-10-01,78.7038127012916
2010-10-04,78.1806016859001
2010-10-05,79.76075281082561
2010-10-06,80.21291473948425
2010-10-07,80.24290069816637
2010-10-08,80.48467752229912
2010-10-11,80.54034890838814
2010-10-12,80.3018279378821
2010-10-13,81.24966494818591
2010-10-14,81.63197616574563
2010-10-15,81.45687298241499
2010-10-18,81.69923401821013
2010-10-19,80.53474351340861
2010-10-20,81.40086112337872
2010-10-21,81.68107415060568
2010-10-22,81.50862863911027
2010-10-25,81.97956220936722
2010-10-26,81.4815628488506
2010-10-27,80.7971183914069
2010-10-28,81.30225586962732
2010-10-29,81.35646221630006
2010-11-01,81.37643583448293
2010-11-02,82.06064367268931
2010-11-03,81.99479630524132
2010-11-04,83.92555419123221
2010-11-05,83.98103912334994
2010-11-08,83.76613964372957
2010-11-09,83.56546635684273
2010-11-10,83.02708195117123
2010-11-11,82.77542789453189
2010-11-12,82.04902282881717
2010-11-15,82.05400731445147
2010-11-16,80.56439587770883
2010-11-17,80.80013171824197
2010-11-18,82.05249587969939
2010-11-19,82.16691449576308
2010-11-22,81.9474983639014
2010-11-23,80.58700780266847
2010-11-24,81.29165078170422
2010-11-25,81.40384085822782
2010-11-26,80.5129992899809
2010-11-29,79.85582594667495
2010-11-30,79.37638431266718
2010-12-01,80.81003303485731
2010-12-02,82.23522931673298
2010-12-03,82.90614782991639
2010-12-06,82.72785984177459
2010-12-07,83.0054416705208
2010-12-08,82.79784226889433
2010-12-09,83.08328610427549
2010-12-10,83.35114619304707
2010-12-13,83.95735728322622
2010-12-14,84.12430343654994
2010-12-15,83.64852579492886
2010-12-16,83.69454846346535
2010-12-17,83.60214513160757
2010-12-20,83.68793195281498
2010-12-21,84.42912099925276
2010-12-22,84.49044374332966
2010-12-23,84.49925131337237
2010-12-24,84.56935227281012
2010-12-27,84.45630021496643
2010-12-28,84.61545974323165
2010-12-29,84.8557553382398
2010-12-30,84.66914755655827
2010-12-31,84.92612714678803
2011-01-03,85.32078291482443
2011-01-04,85.30590179248456
2011-01-05,84.98002278218986
2011-01-06,84.82215481638025
2011-01-07,84.67663487686954
2011-01-10,84.28881763442806
2011-01-11,84.66158405865998
2011-01-12,85.75194492332594
2011-01-13,86.28094894889726
2011-01-14,86.4411139281112
2011-01-17,86.34474712135456
2011-01-18,86.9636725153497
2011-01-19,86.54147343842443
2011-01-20,85.63827825310173
2011-01-21,86.10152959853248
2011-01-24,86.76246676370873
2011-01-25,86.68160140318453
2011-01-26,87.1215700244283
2011-01-27,87.22219120889935
2011-01-28,85.9848238385873
2011-01-31,86.4320042920843
2011-02-01,87.74476306384577
2011-02-02,87.86573968966877
2011-02-03,87.671389353647
2011-02-04,87.82036214622863
2011-02-07,88.29227511098226
2011-02-08,88.87162672009957
2011-02-09,88.60662545796812
2011-02-10,88.26205653707548
2011-02-11,88.46565416075032
2011-02-14,88.67485861118834
2011-02-15,88.58043111319202
2011-02-16,89.12630965145837
2011-02-17,89.61193898431281
2011-02-18,89.84541726580439
2011-02-21,89.51694731887586
2011-02-22,88.16249414121071
2011-02-23,87.5032579549455
2011-02-24,87.34468320893652
2011-02-25,88.36275371264087
2011-02-28,88.98052507654232
2011-03-01,88.23849285039327
2011-03-02,88.08849059030888
2011-03-03,88.96368395803935
2011-03-04,88.74294712099992
2011-03-07,88.12272000655736
2011-03-08,88.24470634240863
2011-03-09,88.2952805873984
2011-03-10,86.67623327841707
2011-03-11,86.77078354686768
2011-03-14,85.92694232866255
2011-03-15,84.0056370378831
2011-03-16,83.30167237560778
2011-03-17,84.5482413567942
2011-03-18,85.09045572321378
2011-03-21,86.34627374512341
2011-03-22,86.65688208041253
2011-03-23,86.58150250600919
2011-03-24,87.43308918159053
2011-03-25,87.549692755176
2011-03-28,87.27197443786923
2011-03-29,87.46320693650472
2011-03-30,88.26063457217678
2011-03-31,88.19905773049348
2011-04-01,88.65366157488285
2011-04-04,88.93950783313376
2011-04-05,88.71289201121698
2011-04-06,89.1010912991866
2011-04-07,88.87109076160223
2011-04-08,89.25432891011997
2011-04-11,89.11233501039449
2011-04-12,88.23168230495541
2011-04-13,88.63067365874224
2011-04-14,88.50653585196945
2011-04-15,88.555236534665
2011-04-18,87.19678656008502
2011-04-19,87.65777529824777
2011-04-20,89.38711381906971
2011-04-21,90.11180153080109
2011-04-22,90.11423405832086
2011-04-25,89.88117434961212
2011-04-26,90.54654577132054
2011-04-27,90.87013989645452
2011-04-28,91.79473848201386
2011-04-29,92.07928756978686
2011-05-02,92.40912366013697
2011-05-03,91.85068187312193
2011-05-04,91.10236638704383
2011-05-05,90.18540653823618
2011-05-06,90.44431846090241
2011-05-09,90.0490899005354
2011-05-10,90.88406485669768
2011-05-11,90.41105171818376
2011-05-12,90.00863397021496
2011-05-13,89.50345246015479
2011-05-16,89.18072568975941
2011-05-17,88.674935965799
2011-05-18,89.49280272408517
2011-05-19,89.70976670439077
2011-05-20,89.12118650688478
2011-05-23,87.61688078952662
2011-05-24,87.73376329042661
2011-05-25,88.02831920959501
2011-05-26,88.43583742362487
2011-05-27,89.19103084220302
2011-05-30,89.17482829726424
2011-05-31,90.2412459714506
2011-06-01,88.97432410879811
2011-06-02,88.34179828382895
2011-06-03,87.99116687976515
2011-06-06,87.40483302620254
2011-06-07,87.56757642553882
2011-06-08,86.83407733642021
2011-06-09,87.20601711024793
2011-06-10,85.89249560580028
2011-06-13,85.89388235413197
2011-06-14,87.11730547664484
2011-06-15,85.6760276692324
2011-06-16,84.98286957349195
2011-06-17,85.45030448690999
2011-06-20,85.57441292244086
2011-06-21,86.89392521278958
2011-06-22,86.71965290241691
2011-06-23,85.54159437849756
2011-06-24,85.18549654900058
2011-06-27,85.54180417266474
2011-06-28,86.56029796287424
2011-06-29,87.7031640684907
2011-06-30,88.80571030910859
2011-07-01,89.64869597443575
2011-07-04,89.93372828959973
2011-07-05,89.75950070297323
2011-07-06,89.5229847478027
2011-07-07,90.2022033718568
2011-07-08,89.53236957769164
2011-07-11,87.71044437068852
2011-07-12,87.28240836158186
2011-07-13,88.10903493126665
2011-07-14,87.3913052003291
2011-07-15,87.69737048793812
2011-07-18,86.59546358937249
2011-07-19,87.86056328948204
2011-07-20,88.28762561268677
2011-07-21,89.52816241764806
2011-07-22,89.86114942695419
2011-07-25,89.31589688426851
2011-07-26,89.40864466551145
2011-07-27,87.82045768320974
2011-07-28,87.48684521107471
2011-07-29,87.1253238390279
2011-08-01,86.5006987511569
2011-08-02,84.6311015758425
2011-08-03,84.28038321459042
2011-08-04,80.72263891457402
2011-08-05,79.82465990286607
2011-08-08,75.94693469904767
2011-08-09,78.04355280310341
2011-08-10,75.88390075487055
2011-08-11,78.37415864540827
2011-08-12,79.31740597132976
2011-08-15,80.75421873594928
2011-08-16,80.25903805766781
2011-08-17,80.45340265813613
2011-08-18,76.90901930549674
2011-08-19,75.79599369942528
2011-08-22,75.84902270886862
2011-08-23,77.57062630217331
2011-08-24,78.32564538584256
2011-08-25,77.28687145396086
2011-08-26,77.85318526963806
2011-08-29,79.7300669101267
2011-08-30,80.11003008987092
2011-08-31,81.158760593746
2011-09-01,80.72809477334589
2011-09-02,78.88214258994246
2011-09-05,77.4296348308812
2011-09-06,76.65016015126824
2011-09-07,78.74756119212218
2011-09-08,78.51485618135438
2011-09-09,76.19050879994765
2011-09-12,75.37374511485265
2011-09-13,76.21997286047842
2011-09-14,76.91997100022742
2011-09-15,78.59430009986919
2011-09-16,79.04792147346443
2011-09-19,77.76306942333113
2011-09-20,78.09702005082319
2011-09-21,76.57255303959687
2011-09-22,73.48203442496704
2011-09-23,73.88060341015112
2011-09-26,74.85747123163955
2011-09-27,76.99758072413866
2011-09-28,75.94914325773685
2011-09-29,76.5033292602616
2011-09-30,74.84329588910711
2011-10-03,72.90925481693961
2011-10-04,72.88971492617989
2011-10-05,74.23022565047339
2011-10-06,76.16165577735372
2011-10-07,76.38368326042362
2011-10-10,78.33091827119829
2011-10-11,78.4406669023999
2011-10-12,79.5257037621299
2011-10-13,79.12014413859438
2011-10-14,80.1952445934354
2011-10-17,79.25218156838658
2011-10-18,79.63716127987544
2011-10-19,79.60488176841093
2011-10-20,79.08303349759807
2011-10-21,81.05570523241401
