Date,KOKUSAI ESG LEADERS
2007-09-28,1000.0
2007-10-01,1011.6071479683319
2007-10-02,1010.5642162771398
2007-10-03,1008.2564930571365
2007-10-04,1008.9168275686151
2007-10-05,1019.8237789311339
2007-10-08,1014.7952849514642
2007-10-09,1022.1389892823037
2007-10-10,1024.3595871689292
2007-10-11,1026.136250857873
2007-10-12,1025.7314359074585
2007-10-15,1017.2919517363214
2007-10-16,1006.3403645987435
2007-10-17,1012.9489321930257
2007-10-18,1014.0425823527099
2007-10-19,997.1509030618673
2007-10-22,991.3706256448016
2007-10-23,1004.42405235978
2007-10-24,1000.993542798228
2007-10-25,1009.6778112049758
2007-10-26,1021.3501094006184
2007-10-29,1028.9051326108022
2007-10-30,1024.0039098485395
2007-10-31,1037.1263381808085
2007-11-01,1017.5204373607552
2007-11-02,1018.9445351156011
2007-11-05,1013.8234086779324
2007-11-06,1025.0418001495423
2007-11-07,1010.7672699719735
2007-11-08,1004.1252454114672
2007-11-09,986.5695538214087
2007-11-12,974.7516094381504
2007-11-13,993.4244455386987
2007-11-14,996.3026756279177
2007-11-15,981.6742549436872
2007-11-16,981.8413154171208
2007-11-19,966.8695887565455
2007-11-20,977.0067372920033
2007-11-21,958.9543041350913
2007-11-22,963.6404006131665
2007-11-23,975.9490941263122
2007-11-26,966.0225630785926
2007-11-27,971.1078593708036
2007-11-28,993.810598994843
2007-11-29,996.4389503672038
2007-11-30,1001.4309456969443
2007-12-03,997.8872579702441
2007-12-04,991.7922406349343
2007-12-05,1003.00259376753
2007-12-06,1009.457720633577
2007-12-07,1012.8654369420184
2007-12-10,1021.4445076350956
2007-12-11,1005.5494917432068
2007-12-12,1009.4194652145932
2007-12-13,997.1385279615092
2007-12-14,985.9351299261789
2007-12-17,967.9987769902119
2007-12-18,971.1019468365353
2007-12-19,969.2436432729755
2007-12-20,971.798230949381
2007-12-21,988.0964126155768
2007-12-24,994.1931592768907
2007-12-25,994.1931592768907
2007-12-26,996.6347735268688
2007-12-27,992.2493031188108
2007-12-28,996.2256838429972
2007-12-31,990.258154919019
2008-01-01,990.258154919019
2008-01-02,979.6032527127913
2008-01-03,977.1540386870859
2008-01-04,956.6379353254551
2008-01-07,954.2714937218853
2008-01-08,949.4982552446983
2008-01-09,948.2529630845603
2008-01-10,950.305677301973
2008-01-11,941.0238744265218
2008-01-14,950.1646819865307
2008-01-15,925.6999407028128
2008-01-16,912.3116145706389
2008-01-17,898.2964191052303
2008-01-18,890.0977292598494
2008-01-21,862.4476338694777
2008-01-22,869.526106837783
2008-01-23,869.138990853127
2008-01-24,898.1285850532622
2008-01-25,893.997882705912
2008-01-28,899.5789249712133
2008-01-29,906.2757452681442
2008-01-30,901.5613920654913
2008-01-31,909.9915823093621
2008-02-01,926.1831127456356
2008-02-04,922.0977124221959
2008-02-05,889.5340808961512
2008-02-06,887.8811420481255
2008-02-07,880.5650040843841
2008-02-08,882.6813988545854
2008-02-11,883.295602681866
2008-02-12,900.7492073492268
2008-02-13,905.6134866261399
2008-02-14,901.8394493384817
2008-02-15,896.2050652381488
2008-02-18,901.3076172192998
2008-02-19,904.6533047815705
2008-02-20,902.2674036926771
2008-02-21,902.9794082401137
2008-02-22,904.2201675240362
2008-02-25,918.9162987878988
2008-02-26,931.257927904443
2008-02-27,936.5876635803604
2008-02-28,927.9217011478538
2008-02-29,908.5789956153984
2008-03-03,903.2717694041714
2008-03-04,896.9396307709922
2008-03-05,907.7980255815023
2008-03-06,896.0085384068894
2008-03-07,886.8756565612968
2008-03-10,875.0772015467139
2008-03-11,896.8242274508922
2008-03-12,902.7061321042075
2008-03-13,902.1935872990446
2008-03-14,889.5842564637499
2008-03-17,871.5029694514016
2008-03-18,903.5114764454954
2008-03-19,885.5768640407653
2008-03-20,887.3870621821977
2008-03-21,887.3870621821977
2008-03-24,896.0022888601151
2008-03-25,917.3992377686309
2008-03-26,914.9452432313077
2008-03-27,914.4455231937519
2008-03-28,907.2317886481956
2008-03-31,909.2708795868767
2008-04-01,929.8020195414912
2008-04-02,935.6059379366446
2008-04-03,936.5880989260762
2008-04-04,941.7074018346381
2008-04-07,944.1295321352156
2008-04-08,937.122787264981
2008-04-09,930.4259002951613
2008-04-10,932.3281789403998
2008-04-11,918.9266225002664
2008-04-14,913.9236028730488
2008-04-15,917.7855186795103
2008-04-16,939.7879280478545
2008-04-17,934.1971228638187
2008-04-18,948.1960610856553
2008-04-21,950.2972404848484
2008-04-22,945.33146604211
2008-04-23,944.7390832864112
2008-04-24,943.904085828352
2008-04-25,951.5588100086206
2008-04-28,953.504879957752
2008-04-29,945.5911433586682
2008-04-30,946.7085425678648
2008-05-01,953.4898509345135
2008-05-02,963.5668078153603
2008-05-05,963.1015444796125
2008-05-06,966.830483761166
2008-05-07,957.3800997496674
2008-05-08,960.9891157499925
2008-05-09,954.1338944286198
2008-05-12,964.1485851949788
2008-05-13,963.4146964139198
2008-05-14,965.6818345040425
2008-05-15,974.9557547091654
2008-05-16,980.6546635595874
2008-05-19,983.7393827245146
2008-05-20,976.0324822695353
2008-05-21,966.7662163344057
2008-05-22,968.1948083509396
2008-05-23,957.4425561128388
2008-05-26,956.2790066560102
2008-05-27,956.5826899324665
2008-05-28,962.1285706531637
2008-05-29,964.0377156887776
2008-05-30,968.2349260269068
2008-06-02,958.3560380667029
2008-06-03,957.6168731565195
2008-06-04,954.2471428734588
2008-06-05,965.025817018507
2008-06-06,948.4833143360228
2008-06-09,946.3405947345123
2008-06-10,934.3274606270157
2008-06-11,921.4229005822709
2008-06-12,921.4929811026325
2008-06-13,929.7332055730325
2008-06-16,933.1825520757628
2008-06-17,932.3384024366516
2008-06-18,921.9432055522929
2008-06-19,920.6156576771405
2008-06-20,907.6830015305338
2008-06-23,904.8130602119901
2008-06-24,901.3537987563701
2008-06-25,909.5877282405165
2008-06-26,890.929733054251
2008-06-27,886.7131718273246
2008-06-30,889.0551956065839
2008-07-01,882.548956348332
2008-07-02,873.7040502801234
2008-07-03,873.2923139242514
2008-07-04,868.9362669074732
2008-07-07,866.8048759685752
2008-07-08,870.4893691963092
2008-07-09,868.3853566164524
2008-07-10,866.4196122815293
2008-07-11,854.999328643259
2008-07-14,853.0524421973226
2008-07-15,842.5683153264756
2008-07-16,854.37405763373
2008-07-17,871.2944734570071
2008-07-18,875.1136486611139
2008-07-21,878.030532209455
2008-07-22,879.1529733227943
2008-07-23,884.599808195514
2008-07-24,868.2517153135642
2008-07-25,868.7553180399709
2008-07-28,857.8285540068858
2008-07-29,866.0108567625657
2008-07-30,878.573683821405
2008-07-31,874.5111750292369
2008-08-01,865.9658428652617
2008-08-04,860.9500667954967
2008-08-05,876.8578886655401
2008-08-06,882.3364211830966
2008-08-07,872.4904488459215
2008-08-08,877.9243144162419
2008-08-11,885.1551501200574
2008-08-12,877.0555114603344
2008-08-13,865.8636795685667
2008-08-14,870.8276488662259
2008-08-15,869.1319412814534
2008-08-18,862.2848046140434
2008-08-19,848.3158841591916
2008-08-20,854.1315932603366
2008-08-21,855.9620853974728
2008-08-22,865.9003082023233
2008-08-25,854.2737193431257
2008-08-26,853.2613787001542
2008-08-27,859.3836719710181
2008-08-28,870.9742173336889
2008-08-29,865.1799573052697
2008-09-01,860.1261318707427
2008-09-02,858.7484235314031
2008-09-03,849.5262001105924
2008-09-04,826.4423934771133
2008-09-05,818.2415046081114
2008-09-08,836.9115077147728
2008-09-09,816.8247345137775
2008-09-10,817.4017603150887
2008-09-11,817.9353361739197
2008-09-12,833.712263488283
2008-09-15,804.811735019882
2008-09-16,803.5556815982994
2008-09-17,778.6664424520382
2008-09-18,798.4542355950618
2008-09-19,843.3041822186015
2008-09-22,822.792066673967
2008-09-23,812.7750878412168
2008-09-24,810.2423862104987
2008-09-25,822.3998808035977
2008-09-26,814.4043670554017
2008-09-29,755.4471169757775
2008-09-30,771.5661657762043
2008-10-01,771.0023618348328
2008-10-02,740.9057676974844
2008-10-03,742.2872899875356
2008-10-06,694.9244849443655
2008-10-07,676.3260372094996
2008-10-08,655.3526613366498
2008-10-09,622.5626764531077
2008-10-10,593.4187513912465
2008-10-13,654.8771508148841
2008-10-14,663.5037925790056
2008-10-15,613.066292237755
2008-10-16,608.7413390549972
2008-10-17,618.8889588207393
2008-10-20,641.472211694186
2008-10-21,625.8656133219246
2008-10-22,585.6925909359302
2008-10-23,584.6316013306074
2008-10-24,558.6828708155671
2008-10-27,535.7664938286953
2008-10-28,570.2719833903626
2008-10-29,592.7843095143859
2008-10-30,608.4338418646818
2008-10-31,617.5906407554078
2008-11-03,620.9274062981368
2008-11-04,650.09403962075
2008-11-05,628.6592179055752
2008-11-06,592.7040912255354
