Date,PACIFIC ex JAPAN ESG LEADERS
2008-03-04,852.219718054704
2008-03-05,853.9558248797657
2008-03-06,859.0849706789669
2008-03-07,829.2435348245253
2008-03-10,816.6453548297006
2008-03-11,828.2421013238568
2008-03-12,854.4059009524358
2008-03-13,836.9061019151089
2008-03-14,840.7147370673197
2008-03-17,805.1421571817433
2008-03-18,820.3409021004884
2008-03-19,846.9220200662081
2008-03-20,813.8576365937929
2008-03-21,813.8576365937929
2008-03-24,822.1383891496423
2008-03-25,860.0673540501377
2008-03-26,872.1779618655285
2008-03-27,870.1584640086409
2008-03-28,865.0682115462818
2008-03-31,857.358577608782
2008-04-01,847.7760185591874
2008-04-02,881.2273976625414
2008-04-03,899.2208504576278
2008-04-04,902.78486432931
2008-04-07,895.9325114467457
2008-04-08,886.4678684803939
2008-04-09,871.0171722909595
2008-04-10,863.8359153851709
2008-04-11,866.7253335737211
2008-04-14,844.9171372416644
2008-04-15,855.0660573305893
2008-04-16,873.0228847007942
2008-04-17,875.1860879207555
2008-04-18,856.9814047318155
2008-04-21,899.499923632565
2008-04-22,900.7049518243342
2008-04-23,913.8218696952199
2008-04-24,898.9007921440727
2008-04-25,894.5480321245756
2008-04-28,906.2385404854725
2008-04-29,905.8366032704736
2008-04-30,915.0283462436023
2008-05-01,901.9936580190562
2008-05-02,927.5055862279373
2008-05-05,935.3004068119748
2008-05-06,929.8955831468319
2008-05-07,911.9599081946269
2008-05-08,924.9329401175459
2008-05-09,926.623341026442
2008-05-12,945.8875957383319
2008-05-13,939.3308129337294
2008-05-14,928.9110137429998
2008-05-15,932.3553075109648
2008-05-16,944.3127887062403
2008-05-19,944.5139807378407
2008-05-20,942.5891872322017
2008-05-21,939.2973148756749
2008-05-22,929.1224731154911
2008-05-23,921.7236367600708
2008-05-26,916.4310250275896
2008-05-27,918.5940381291006
2008-05-28,916.8622472424084
2008-05-29,918.9144107382841
2008-05-30,919.4688036904058
2008-06-02,913.1999957988033
2008-06-03,900.0216364546513
2008-06-04,907.640575812377
2008-06-05,907.3141018919717
2008-06-06,916.5466488167715
2008-06-09,909.6645314261247
2008-06-10,874.6717453849369
2008-06-11,883.0459414310527
2008-06-12,851.150127677987
2008-06-13,859.1671276489299
2008-06-16,859.9908883078176
2008-06-17,864.3656671899007
2008-06-18,865.6777819669867
2008-06-19,853.9506149999748
2008-06-20,846.6694416132432
2008-06-23,846.8718843802232
2008-06-24,848.1051466723032
2008-06-25,847.110509983987
2008-06-26,858.2436363993737
2008-06-27,850.8489254367151
2008-06-30,844.3264165982708
2008-07-01,823.0250655040901
2008-07-02,828.4293904830222
2008-07-03,818.9867076166664
2008-07-04,832.3492464155472
2008-07-07,815.5262439656658
2008-07-08,798.3963244426212
2008-07-09,815.9756165555979
2008-07-10,810.2907299993325
2008-07-11,818.0560448910984
2008-07-14,811.4020680464213
2008-07-15,794.9228683952551
2008-07-16,805.6878413978458
2008-07-17,826.0418575878778
2008-07-18,820.2728146620301
2008-07-21,850.8799446965681
2008-07-22,837.9174625737616
2008-07-23,852.8131088677552
2008-07-24,864.2119878435248
2008-07-25,827.9120479276745
2008-07-28,807.7021736117127
2008-07-29,786.3048644963136
2008-07-30,795.3074666644405
2008-07-31,795.9655553787732
2008-08-01,780.9542567370552
2008-08-04,780.3175564366696
2008-08-05,769.8903063820966
2008-08-06,788.0730626136394
2008-08-07,790.0251666103046
2008-08-08,777.6723156527854
2008-08-11,790.0096915508177
2008-08-12,783.2025013486758
2008-08-13,762.4929841885784
2008-08-14,759.250262004094
2008-08-15,752.3649754452697
2008-08-18,753.2612734521248
2008-08-19,737.4481101033865
2008-08-20,744.6037071950789
2008-08-21,738.6794976370985
2008-08-22,738.2773797573227
2008-08-25,752.8741432869625
2008-08-26,743.6665527497379
2008-08-27,747.6016739640542
2008-08-28,752.6822746981808
2008-08-29,762.6620132228754
2008-09-01,749.177923000397
2008-09-02,748.6222253491643
2008-09-03,738.226468487249
2008-09-04,728.7014216911258
2008-09-05,697.8830359530183
2008-09-08,740.66285758437
2008-09-09,723.7619822697392
2008-09-10,717.5603431595159
2008-09-11,693.1810710831737
2008-09-12,717.5360483818607
2008-09-15,701.1109712805608
2008-09-16,675.0167471966091
2008-09-17,669.2216720593947
2008-09-18,663.131889511692
2008-09-19,714.3250866473376
2008-09-22,753.0268873844652
2008-09-23,734.8734674031492
2008-09-24,743.9962699305393
2008-09-25,738.6002177988856
2008-09-26,734.3973398177682
2008-09-29,712.3603696385902
2008-09-30,674.6824731720683
2008-10-01,699.7454971345134
2008-10-02,687.4681447002849
2008-10-03,683.3749603428038
2008-10-06,617.7518475136712
2008-10-07,628.3233109504788
2008-10-08,563.1839127996473
2008-10-09,583.8164788601222
2008-10-10,508.5677694985209
2008-10-13,552.1844636320684
2008-10-14,584.9333273057736
2008-10-15,565.9535749761609
2008-10-16,526.1622295839395
2008-10-17,533.6790945951528
2008-10-20,560.8598465583267
2008-10-21,565.5506325986543
2008-10-22,542.9467342743059
2008-10-23,518.1797040376941
2008-10-24,472.39653233686334
2008-10-27,447.97711434131804
2008-10-28,466.8212149565466
2008-10-29,499.4713518069911
2008-10-30,522.827804702235
2008-10-31,511.8394753681365
2008-11-03,546.8248137168938
2008-11-04,562.8889060152077
2008-11-05,572.0473988922361
2008-11-06,538.5178246806631
2008-11-07,532.5194765390273
2008-11-10,539.0275944146576
2008-11-11,497.451527081093
2008-11-12,490.8821426553443
2008-11-13,464.2762192702912
2008-11-14,477.49438843627996
2008-11-17,463.4629364608338
2008-11-18,447.8608459468367
2008-11-19,449.8158980630583
2008-11-20,414.87492436168293
2008-11-21,424.4828904259284
2008-11-24,437.9274033761694
2008-11-25,460.3570466032665
2008-11-26,455.1531117539394
2008-11-27,463.05968558965014
2008-11-28,475.3869896517286
2008-12-01,464.5452847504519
2008-12-02,448.9384564260996
2008-12-03,452.87304573710867
2008-12-04,456.41415949943496
2008-12-05,448.02028403808043
2008-12-08,485.3722697590612
2008-12-09,473.8560544620598
2008-12-10,475.3353143015073
2008-12-11,475.8068416561657
2008-12-12,459.6797396335453
2008-12-15,473.56245370588897
2008-12-16,474.3808178687981
2008-12-17,484.36839346953974
2008-12-18,490.51353696036944
2008-12-19,487.5422897271541
2008-12-22,477.34156774977157
2008-12-23,474.963389054889
2008-12-24,481.0758710838884
2008-12-25,481.0758710838884
2008-12-26,479.8926990545535
2008-12-29,494.450694541613
2008-12-30,493.0799409456641
2008-12-31,501.9498328542952
2009-01-01,501.9498328542952
2009-01-02,505.978545880923
2009-01-05,504.58264099111136
2009-01-06,512.6420955906561
2009-01-07,511.52015636822676
2009-01-08,501.8802971195609
2009-01-09,502.24650787787954
2009-01-12,487.3396598070574
2009-01-13,474.4014640615842
2009-01-14,473.91928602212323
2009-01-15,455.8588853198777
2009-01-16,465.4540050122976
2009-01-19,468.55891578762504
2009-01-20,448.91373166414945
2009-01-21,439.0805238760876
2009-01-22,445.8363611715177
2009-01-23,427.65342685259634
2009-01-26,431.87245664377195
2009-01-27,440.5193861316804
2009-01-28,452.48615592707824
2009-01-29,453.6297433935719
2009-01-30,445.7874160553802
2009-02-02,435.881574811565
2009-02-03,447.82599497485603
2009-02-04,447.5331637909146
2009-02-05,441.87621524865614
2009-02-06,457.7343912012998
2009-02-09,465.26176826074317
2009-02-10,456.78924026042864
2009-02-11,447.0512434478112
2009-02-12,448.92705316314334
2009-02-13,463.83657279929776
2009-02-16,452.6994843340816
2009-02-17,439.3108148010939
2009-02-18,437.2207015114571
2009-02-19,447.47328106129817
2009-02-20,434.89586870225094
2009-02-23,437.9096676906907
2009-02-24,435.55043811892415
2009-02-25,437.53570810540754
2009-02-26,444.8298856687809
2009-02-27,437.2942459678704
2009-03-02,421.33296520276247
2009-03-03,419.91001176634006
2009-03-04,419.200581396298
2009-03-05,416.5855615494668
2009-03-06,410.91217611451924
2009-03-09,402.09409071220813
2009-03-10,416.3110055665463
2009-03-11,424.4494423293761
2009-03-12,422.12720447601123
2009-03-13,440.76009017895495
2009-03-16,447.60693816443995
2009-03-17,458.2059028353531
2009-03-18,460.1867410756001
2009-03-19,484.71161609665137
2009-03-20,479.9966278707126
2009-03-23,499.58997277665634
2009-03-24,502.67499148326976
2009-03-25,507.0117189463814
2009-03-26,512.6377125776426
2009-03-27,509.105655945077
2009-03-30,493.19566956761327
2009-03-31,498.4540013328455
2009-04-01,498.2128138805562
2009-04-02,527.4076940476396
2009-04-03,531.4250837225483
2009-04-06,536.8809227599968
2009-04-07,534.8320466668239
2009-04-08,520.0342994256629
2009-04-09,529.4107179013668
2009-04-10,529.4107179013668
2009-04-13,535.647938946128
2009-04-14,548.3731793921252
2009-04-15,541.9095460744602
2009-04-16,543.051976539878
2009-04-17,544.5294258680157
2009-04-20,536.3070434626919
2009-04-21,526.5378420950397
2009-04-22,526.14512136913
2009-04-23,538.8625683960215
2009-04-24,541.8202731924378
2009-04-27,537.3587319460315
2009-04-28,524.8769404272535
2009-04-29,529.6391421011682
2009-04-30,546.2953462871104
2009-05-01,540.6392983394102
2009-05-04,565.5557363531484
2009-05-05,566.8032293828833
2009-05-06,571.3759190671827
2009-05-07,586.6463631909018
2009-05-08,590.3534127357021
2009-05-11,589.2476566727559
2009-05-12,584.6083029105531
2009-05-13,578.6595426135005
2009-05-14,561.5547076044832
2009-05-15,566.5621819276201
2009-05-18,568.6908233113695
2009-05-19,588.2763771809019
2009-05-20,589.828490048553
2009-05-21,580.1891966659995
2009-05-22,584.6380876689245
2009-05-25,577.1569934607995
2009-05-26,581.9747728169542
2009-05-27,590.6622563884694
2009-05-28,581.3868708614809
2009-05-29,602.1370495609673
2009-06-01,615.8478151230822
2009-06-02,626.1489659412897
2009-06-03,630.4886440520382
2009-06-04,621.6784827673589
2009-06-05,619.2628217797292
2009-06-08,606.3146931611916
2009-06-09,612.39836059744
2009-06-10,631.327693703461
2009-06-11,638.5017692192637
2009-06-12,638.7489569335539
2009-06-15,623.680859721532
2009-06-16,618.3429301011442
2009-06-17,605.1683059606787
2009-06-18,616.2655090649005
2009-06-19,623.5136830718587
2009-06-22,615.9459760306424
2009-06-23,595.9384821607632
2009-06-24,608.2499827268782
2009-06-25,609.344852437619
2009-06-26,627.0056539557017
2009-06-29,622.2235058853112
2009-06-30,630.1536640729527
2009-07-01,619.3850144992361
2009-07-02,609.690100080772
2009-07-03,608.3622620638312
2009-07-06,598.4820587244845
2009-07-07,601.281068174077
2009-07-08,594.6776563872644
2009-07-09,592.2557813554854
2009-07-10,593.1724828508978
2009-07-13,584.8556109005448
2009-07-14,609.1702297489046
2009-07-15,628.0121275471652
2009-07-16,637.9145444861163
2009-07-17,638.8873571876229
2009-07-20,653.1274827321995
2009-07-21,654.0953468460183
2009-07-22,652.1914112174001
2009-07-23,653.8888945409602
2009-07-24,654.514290145704
2009-07-27,664.240311060417
2009-07-28,676.9177907765221
2009-07-29,665.8931487094054
2009-07-30,684.2246745629578
2009-07-31,696.1076506537191
2009-08-03,709.4062148084419
2009-08-04,714.1900576005742
2009-08-05,704.8373345996448
2009-08-06,717.8197945555496
2009-08-07,711.744796708739
2009-08-10,712.4514173676729
2009-08-11,715.2308479751118
2009-08-12,716.3308628469006
2009-08-13,745.0947192834124
2009-08-14,746.8468384284967
2009-08-17,723.1804040508127
2009-08-18,725.0343518479683
2009-08-19,721.2223309813076
2009-08-20,725.1866431336574
2009-08-21,713.6241453652225
2009-08-24,738.0480055456562
2009-08-25,733.9683096997428
2009-08-26,734.4899469127979
2009-08-27,736.8391216570207
2009-08-28,751.9764434390908
2009-08-31,751.2618545631965
2009-09-01,756.2091814933573
2009-09-02,739.4369970368505
2009-09-03,742.0643933643971
2009-09-04,753.8364212332027
2009-09-07,764.3837052618043
2009-09-08,782.8350587029253
2009-09-09,783.544020459317
2009-09-10,785.3401262019568
2009-09-11,794.4651254248174
2009-09-14,777.1121783941805
2009-09-15,775.857708725709
2009-09-16,803.0995013382844
2009-09-17,816.4683407419548
2009-09-18,809.7320538166382
2009-09-21,802.7155251104743
2009-09-22,812.8912919481887
2009-09-23,822.9828505090398
2009-09-24,815.3604529508867
2009-09-25,818.1871979522665
2009-09-28,816.2749858920203
2009-09-29,830.3873713845054
2009-09-30,838.6335383370921
2009-10-01,828.1735283413465
2009-10-02,801.8104425914681
2009-10-05,801.5476807004599
2009-10-06,817.4810613163279
2009-10-07,833.6236356197633
2009-10-08,862.6298235732907
2009-10-09,861.5338987120476
2009-10-12,858.7818229599578
2009-10-13,867.4716520842138
2009-10-14,883.9856067119985
2009-10-15,894.3551606409587
2009-10-16,886.4579178709558
2009-10-19,885.0794882797147
2009-10-20,891.816919365614
2009-10-21,891.2137908922996
2009-10-22,882.2636089432533
2009-10-23,893.4433167909322
2009-10-26,886.0618981200402
2009-10-27,871.8292094746063
2009-10-28,845.8750048218949
2009-10-29,837.9885056029551
2009-10-30,841.3778895451571
2009-11-02,826.2790200606296
2009-11-03,820.0221601498503
2009-11-04,829.143515026652
2009-11-05,827.7684659007004
2009-11-06,846.0630033488587
2009-11-09,873.5755484530914
2009-11-10,880.8200350963664
2009-11-11,883.2790721746603
2009-11-12,878.5108647924072
2009-11-13,874.3636774238415
2009-11-16,880.8648726234941
2009-11-17,863.0758072802427
2009-11-18,866.7224451959522
2009-11-19,857.5828441434759
2009-11-20,847.0890595291328
2009-11-23,859.5295226133204
2009-11-24,848.0552432941388
2009-11-25,859.7122662667044
2009-11-26,842.9362222492333
2009-11-27,815.6224133177452
2009-11-30,846.2441902732018
2009-12-01,857.2808119929438
2009-12-02,868.1165446457418
2009-12-03,867.9772297620866
2009-12-04,849.3059016300638
2009-12-07,843.2504039858712
2009-12-08,836.2217092196198
2009-12-09,830.2195233405711
2009-12-10,835.4726159866186
2009-12-11,833.5625092741583
2009-12-14,837.2039643766785
2009-12-15,835.146906589504
2009-12-16,825.1447762231431
2009-12-17,809.6277563738533
2009-12-18,808.0182659760837
2009-12-21,802.0710612344159
2009-12-22,807.3283184349092
2009-12-23,818.3102039073549
2009-12-24,829.2555488577276
2009-12-25,829.2555488577276
2009-12-28,833.0837484237725
2009-12-29,847.3665874584759
2009-12-30,843.7068982917499
2009-12-31,854.3034152014419
2010-01-01,854.3034152014419
2010-01-04,866.2900070484901
2010-01-05,876.8426898310513
2010-01-06,876.8931600949611
2010-01-07,875.7388606545434
2010-01-08,878.6798119047772
2010-01-11,894.1195275350703
2010-01-12,885.5360862397125
2010-01-13,874.7515696712462
2010-01-14,885.5896472291835
2010-01-15,883.0501818906021
2010-01-18,890.0917133161306
2010-01-19,879.3096600965017
2010-01-20,865.7257947713712
2010-01-21,857.3377673809
2010-01-22,845.5089113361039
2010-01-25,837.9881894760777
2010-01-26,832.4496612492777
2010-01-27,819.8324671401269
2010-01-28,824.8213833847099
2010-01-29,806.5341092711523
2010-02-01,797.7800197404382
2010-02-02,803.4557906804897
2010-02-03,807.6197479159118
2010-02-04,793.1034574273194
2010-02-05,774.3862761148793
2010-02-08,781.6379235750918
2010-02-09,780.4236500904817
2010-02-10,778.1662240627428
2010-02-11,793.9710556173153
2010-02-12,791.6408146773251
2010-02-15,796.4374988320594
2010-02-16,813.7041915436706
2010-02-17,834.1302095323681
2010-02-18,833.4328856517279
2010-02-19,820.7949201460839
2010-02-22,840.6935378906288
2010-02-23,842.0270601387624
2010-02-24,830.0944867774981
2010-02-25,813.4055442660842
2010-02-26,836.122671118001
2010-03-01,850.7433890447287
2010-03-02,858.3528365764614
2010-03-03,864.2720690337487
2010-03-04,861.16596101911
2010-03-05,870.4459426892032
2010-03-08,876.2828629192172
2010-03-09,881.6474048303605
2010-03-10,887.8386080096664
2010-03-11,884.6606540345807
2010-03-12,887.0476990031623
2010-03-15,878.2814373036614
2010-03-16,882.8651421597834
2010-03-17,900.5857407565662
2010-03-18,899.9757259457189
2010-03-19,898.0092796514957
2010-03-22,889.5197354725481
2010-03-23,902.953768939941
2010-03-24,897.247392335298
2010-03-25,896.5040688556404
2010-03-26,896.5884142315193
2010-03-29,905.9521392684825
2010-03-30,909.881930349954
2010-03-31,902.8075069039583
2010-04-01,911.0439052326187
2010-04-02,911.0439052326187
2010-04-05,910.661429732
2010-04-06,920.7962753408754
2010-04-07,925.0382984154392
2010-04-08,922.1922665215559
2010-04-09,928.2256212980654
2010-04-12,929.8288231072204
2010-04-13,922.0509356945396
2010-04-14,940.6941265127731
2010-04-15,940.5514804687922
2010-04-16,932.8810622324701
2010-04-19,915.1132414731813
2010-04-20,926.4630111011683
2010-04-21,930.6441555878033
2010-04-22,921.1158413242571
2010-04-23,910.4921875989467
2010-04-26,916.7007075944932
2010-04-27,911.9338702235234
2010-04-28,902.5611993967126
2010-04-29,899.5630401570032
2010-04-30,905.9231753672358
2010-05-03,901.7618907810624
2010-05-04,885.2956435668386
2010-05-05,866.6588197423742
2010-05-06,842.1580035687936
2010-05-07,809.2829811998731
2010-05-10,842.8894072478334
2010-05-11,832.732204592751
2010-05-12,835.420983321713
2010-05-13,851.7456800108108
2010-05-14,833.5699579180243
2010-05-17,804.6234759356944
2010-05-18,801.8369925534834
2010-05-19,761.5306535006155
2010-05-20,730.6886973846537
2010-05-21,738.1361296953052
2010-05-24,755.7989594575499
2010-05-25,722.4349938861034
2010-05-26,738.1648387917203
2010-05-27,756.4611325305186
2010-05-28,774.1192707934147
2010-05-31,763.3024823490341
2010-06-01,761.694014981331
2010-06-02,748.9988914149159
2010-06-03,774.7257966283009
2010-06-04,761.4925831977777
2010-06-07,732.6969546925956
2010-06-08,744.3253391773565
2010-06-09,756.8157109980211
2010-06-10,774.7094767858404
2010-06-11,788.7716441208761
2010-06-14,801.8589653657591
2010-06-15,798.0210076244948
2010-06-16,807.6469734155261
2010-06-17,802.9346176548482
2010-06-18,812.8955785251978
2010-06-21,832.256100999362
2010-06-22,820.4632939687472
2010-06-23,801.7198733705721
2010-06-24,795.211457667994
2010-06-25,785.1148871374128
2010-06-28,787.776239028227
2010-06-29,764.2070287829902
2010-06-30,752.2288490328453
2010-07-01,737.0085146187633
2010-07-02,743.863872260191
2010-07-05,735.4683755212545
2010-07-06,759.6940692898837
2010-07-07,756.726473398165
2010-07-08,784.3451514716288
2010-07-09,794.5655074629743
2010-07-12,795.2501781157798
2010-07-13,795.1472604639163
2010-07-14,814.0247791337198
2010-07-15,804.7747305699207
2010-07-16,797.943098544937
2010-07-19,782.3597603031013
2010-07-20,796.5445151590036
2010-07-21,800.866052558515
2010-07-22,799.6996873857988
2010-07-23,815.3141346064639
2010-07-26,825.5518599897968
2010-07-27,831.3155413715716
2010-07-28,830.4401200736522
2010-07-29,836.7189374553157
2010-07-30,834.9032129838436
2010-08-02,850.9123129094027
2010-08-03,852.4928876270261
2010-08-04,847.5321919126368
2010-08-05,848.6749648242288
2010-08-06,849.7588405958172
2010-08-09,854.9816693042917
2010-08-10,842.2536378234165
2010-08-11,820.5000005462829
2010-08-12,810.3312358726964
2010-08-13,818.4449094597668
2010-08-16,817.068998114199
2010-08-17,828.8232182022558
2010-08-18,829.2787970928084
2010-08-19,826.1349054179243
2010-08-20,813.9802472779326
2010-08-23,816.9665754171821
2010-08-24,802.9037849319839
2010-08-25,786.8079580709605
2010-08-26,803.4392067656406
2010-08-27,812.2118221452001
2010-08-30,828.0786932837167
2010-08-31,816.6523785856651
2010-09-01,846.3559184410337
2010-09-02,854.808130502696
2010-09-03,856.3238145143239
2010-09-06,868.1091184060448
2010-09-07,868.8947736003087
2010-09-08,865.9353285510867
2010-09-09,881.5353495081138
2010-09-10,880.1578188800679
2010-09-13,898.3945296434771
2010-09-14,902.9537651009158
2010-09-15,911.4356642672923
2010-09-16,899.9819519484212
2010-09-17,907.3592195986564
2010-09-20,916.0746297901936
2010-09-21,911.8646245328315
2010-09-22,922.3444603099183
2010-09-23,919.8313485069066
2010-09-24,919.94240821489
2010-09-27,935.8308060616291
2010-09-28,937.6813127881217
2010-09-29,936.6147629997699
2010-09-30,924.1454998288585
2010-10-01,921.934332132114
2010-10-04,929.8381196892949
2010-10-05,929.2253211083962
2010-10-06,947.8242660554574
2010-10-07,954.0652418925876
2010-10-08,952.0120554299413
2010-10-11,955.6744626803918
2010-10-12,940.3232629769996
2010-10-13,947.6498435916116
2010-10-14,965.9688207043058
2010-10-15,957.6649173605891
2010-10-18,950.5270412597986
2010-10-19,938.2894136854305
2010-10-20,942.7466459089438
2010-10-21,937.7778067028044
2010-10-22,936.6380019661142
2010-10-25,961.1607906126754
2010-10-26,947.6741857780646
2010-10-27,926.6013294295946
2010-10-28,939.0873318300324
2010-10-29,936.9517809572004
2010-11-01,952.3113179426763
2010-11-02,963.0661412897098
2010-11-03,967.0689517330343
2010-11-04,984.9289589605179
2010-11-05,990.4942481297552
2010-11-08,987.6557371581611
2010-11-09,985.9211705530295
2010-11-10,966.702827825052
2010-11-11,968.3477929898261
2010-11-12,954.8988152145741
2010-11-15,953.5648402927997
2010-11-16,946.8003495616847
2010-11-17,938.8557667893947
2010-11-18,946.4269952456839
2010-11-19,939.5517535658425
2010-11-22,941.3884662463252
2010-11-23,920.0541178801727
2010-11-24,927.1042668156413
2010-11-25,925.1728088828687
2010-11-26,910.0232571788845
2010-11-29,913.893449704757
2010-11-30,909.3270745008582
2010-12-01,913.3905446894556
2010-12-02,936.9019605739338
2010-12-03,948.7463183177251
2010-12-06,947.1897586686315
2010-12-07,956.2044481793766
2010-12-08,937.3521254205227
2010-12-09,950.5130126931954
2010-12-10,955.4259836583041
2010-12-13,968.3934459895762
2010-12-14,973.4631987994939
2010-12-15,966.1923082873766
2010-12-16,961.521143220219
2010-12-17,959.6846965351956
2010-12-20,958.2494410293549
2010-12-21,970.2325971299126
2010-12-22,971.6987872737461
2010-12-23,975.9087387243408
2010-12-24,973.3417492053921
2010-12-27,972.8970766188597
2010-12-28,978.6114736147777
2010-12-29,983.6707191099739
2010-12-30,984.0362086053221
2010-12-31,983.298486062339
2011-01-03,981.2703473500928
2011-01-04,971.4011156626258
2011-01-05,961.3204510512038
2011-01-06,959.2575173220403
2011-01-07,959.812334310108
2011-01-10,953.9704816744835
2011-01-11,948.8233794077363
2011-01-12,956.317690560833
2011-01-13,971.2171530673509
2011-01-14,965.9976145121445
2011-01-17,963.3191446465325
2011-01-18,973.3757727336175
2011-01-19,984.2841505149776
2011-01-20,960.0397621518289
2011-01-21,963.306547712306
2011-01-24,975.0514474421614
2011-01-25,974.5967149188966
2011-01-26,975.828746366555
2011-01-27,975.5379401591633
2011-01-28,970.4223724803984
2011-01-31,971.2443591201503
2011-02-01,981.3430746071474
2011-02-02,984.2331355357843
2011-02-03,990.3185817017803
2011-02-04,999.2284289766349
2011-02-07,1001.2294280233003
2011-02-08,1007.4223239738692
2011-02-09,1008.1348082726585
2011-02-10,999.8728975987341
2011-02-11,992.293168625808
2011-02-14,1003.2919188472852
2011-02-15,999.2495235862333
2011-02-16,1002.7758705048144
2011-02-17,1011.6652870597718
2011-02-18,1016.2509400491355
2011-02-21,1010.5356666443209
2011-02-22,992.8805041255885
2011-02-23,990.1789784595298
2011-02-24,989.1239317361769
2011-02-25,1003.172795845105
2011-02-28,1003.064044048468
2011-03-01,999.6873182204891
2011-03-02,994.6824124508362
2011-03-03,988.931676469565
2011-03-04,999.9010274810836
2011-03-07,992.4269944749395
2011-03-08,992.3975977932843
2011-03-09,989.2726574000185
2011-03-10,971.7276631928557
2011-03-11,965.3907087177738
2011-03-14,963.444698573497
2011-03-15,932.3923184561523
2011-03-16,928.7267116822507
2011-03-17,922.5387415459254
2011-03-18,942.9789228060129
2011-03-21,958.3293391432143
2011-03-22,967.1608647544532
2011-03-23,968.1726245666501
2011-03-24,984.3729280122647
2011-03-25,996.7602357390899
2011-03-28,994.9582356814282
2011-03-29,997.0785965444417
2011-03-30,1017.1080306987196
2011-03-31,1020.9156998848007
2011-04-01,1029.5144353766057
2011-04-04,1032.5311345707353
2011-04-05,1032.2153017999824
2011-04-06,1044.3964121872907
2011-04-07,1047.6358547407606
2011-04-08,1061.549444835671
2011-04-11,1063.8161549715041
2011-04-12,1043.5979954249558
2011-04-13,1053.3911719742184
2011-04-14,1049.086313495763
2011-04-15,1044.768477005881
2011-04-18,1039.9395874608945
2011-04-19,1030.2967015838158
2011-04-20,1057.5071013702857
2011-04-21,1075.848968422461
2011-04-22,1075.848968422461
