Date,EUROPE ex SWITZERLAND ESG LEADERS
2013-10-14,1455.0829618667437
2013-10-15,1458.2696268854452
2013-10-16,1461.0968475213062
2013-10-17,1481.1484655616498
2013-10-18,1496.395318120904
2013-10-21,1500.6516327325928
2013-10-22,1519.6375613922592
2013-10-23,1511.395317593878
2013-10-24,1521.1701779994066
2013-10-25,1517.8715497132373
2013-10-28,1513.9781276132687
2013-10-29,1518.1980368560817
2013-10-30,1515.6177867697563
2013-10-31,1503.9141216225976
2013-11-01,1489.9495484174633
2013-11-04,1499.9951135759782
2013-11-05,1492.3944161402587
2013-11-06,1503.3697003315633
2013-11-07,1486.1164730350788
2013-11-08,1480.9106793431795
2013-11-11,1491.090377210518
2013-11-12,1484.814588151691
2013-11-13,1473.7654523879307
2013-11-14,1492.2282074440575
2013-11-15,1495.8051719588607
2013-11-18,1509.7324324979472
2013-11-19,1500.9627802656516
2013-11-20,1497.081412312397
2013-11-21,1495.0061464941366
2013-11-22,1502.8690728370295
2013-11-25,1508.0853425386613
2013-11-26,1505.5734565126272
2013-11-27,1516.6672501584646
2013-11-28,1524.739191209712
2013-11-29,1525.3623417199553
2013-12-02,1514.0190589446686
2013-12-03,1496.4566248713982
2013-12-04,1482.1309016101447
2013-12-05,1476.9664038019762
2013-12-06,1489.4000584919345
2013-12-09,1495.9704451447715
2013-12-10,1491.198845246708
2013-12-11,1484.183851064234
2013-12-12,1466.506246220891
2013-12-13,1463.3519303470905
2013-12-16,1485.1039927995603
2013-12-17,1469.3566461838086
2013-12-18,1484.1989590801697
2013-12-19,1501.8461321721295
2013-12-20,1511.8141346816483
2013-12-23,1527.0949419173342
2013-12-24,1527.986077606388
2013-12-25,1527.986077606388
2013-12-26,1531.7409390307776
2013-12-27,1554.3369146625173
2013-12-30,1556.932580716508
2013-12-31,1559.278629959977
2014-01-01,1559.278629959977
2014-01-02,1533.7486365233656
2014-01-03,1535.736697127545
2014-01-06,1536.2791366931729
2014-01-07,1544.5258439626264
2014-01-08,1543.4961252104865
2014-01-09,1535.234171719879
2014-01-10,1551.794351068629
2014-01-13,1550.336047821212
2014-01-14,1557.4329133794972
2014-01-15,1562.3694568772123
2014-01-16,1559.598137375269
2014-01-17,1565.4601808666062
2014-01-20,1564.3703517517167
2014-01-21,1564.3653079693956
2014-01-22,1567.4776352626445
2014-01-23,1561.6603286393415
2014-01-24,1524.2648185007
2014-01-27,1507.885028263277
2014-01-28,1513.9516310261827
2014-01-29,1500.7395248767978
2014-01-30,1492.9844948134062
2014-01-31,1481.6105626475255
2014-02-03,1466.4680558307284
2014-02-04,1463.3317319833066
2014-02-05,1468.0812390056667
2014-02-06,1499.0125263677007
2014-02-07,1509.0284833899598
2014-02-10,1512.6196381083594
2014-02-11,1537.380640389274
2014-02-12,1540.3537542616068
2014-02-13,1548.0429981688137
2014-02-14,1558.4362160582964
2014-02-17,1567.2113883422376
2014-02-18,1571.5319886440018
2014-02-19,1574.2756213392277
2014-02-20,1570.727519999718
2014-02-21,1579.12606404676
2014-02-24,1586.115579056569
2014-02-25,1589.307431510965
2014-02-26,1576.7530942666826
2014-02-27,1575.6046377708535
2014-02-28,1592.7522592197977
2014-03-03,1553.522588074452
2014-03-04,1583.0099624243278
2014-03-05,1580.7367804254475
2014-03-06,1591.705149469668
2014-03-07,1576.9302031765703
2014-03-10,1568.1660312916638
2014-03-11,1566.7175238722525
2014-03-12,1555.86880180513
2014-03-13,1541.386343339194
2014-03-14,1530.3191012797088
2014-03-17,1548.2432716864653
2014-03-18,1554.2325936516722
2014-03-19,1552.813620063141
2014-03-20,1538.1306962286496
2014-03-21,1538.2351429822284
2014-03-24,1525.094562077621
2014-03-25,1544.9324420012913
2014-03-26,1558.5197584399257
2014-03-27,1555.5033538785103
2014-03-28,1566.1809396635924
2014-03-31,1570.1365437807324
2014-04-01,1580.7409704533413
2014-04-02,1580.3854622488543
2014-04-03,1574.5559211874765
2014-04-04,1580.946440968091
2014-04-07,1567.0214660422657
2014-04-08,1568.1070770613278
2014-04-09,1580.03079693141
2014-04-10,1577.0551156209983
2014-04-11,1556.973134121199
2014-04-14,1555.781766721868
2014-04-15,1542.8816028903173
2014-04-16,1561.3374995384518
2014-04-17,1570.3811649373288
2014-04-18,1570.3811649373288
2014-04-21,1567.7302194413141
2014-04-22,1589.381999690111
2014-04-23,1584.975061683097
2014-04-24,1590.5696691017135
2014-04-25,1582.1181716648935
2014-04-28,1585.168404306545
2014-04-29,1602.6496424660656
2014-04-30,1606.2331271373212
2014-05-01,1608.8976248153153
2014-05-02,1604.8488992659181
2014-05-05,1601.8641456386092
2014-05-06,1606.6466326831676
2014-05-07,1605.4552646987386
2014-05-08,1614.2822104346499
2014-05-09,1599.006126211229
2014-05-12,1609.8655086557687
2014-05-13,1610.366258201682
2014-05-14,1610.4296604526785
2014-05-15,1597.565806347226
2014-05-16,1600.6601819896312
2014-05-19,1605.199273478403
2014-05-20,1600.1851670064618
2014-05-21,1605.3746532874522
2014-05-22,1605.540751416774
2014-05-23,1604.731225998467
2014-05-26,1616.8454638172088
2014-05-27,1619.3508394981654
2014-05-28,1616.0202641555018
2014-05-29,1619.2722507346534
2014-05-30,1622.4491996199254
2014-06-02,1621.409881712585
2014-06-03,1616.1481868480464
2014-06-04,1616.2112840474879
2014-06-05,1622.9041211516635
2014-06-06,1636.6526218398983
2014-06-09,1638.6249252564148
2014-06-10,1634.2179399347726
2014-06-11,1625.153937291834
2014-06-12,1629.4912587795966
2014-06-13,1622.5241732935758
2014-06-16,1618.8560680666021
2014-06-17,1620.4537003703044
2014-06-18,1620.355586773046
2014-06-19,1635.6460390445357
2014-06-20,1625.6375851665798
2014-06-23,1619.7087040274407
2014-06-24,1616.4517033200461
2014-06-25,1604.3900499048993
2014-06-26,1601.2432998813986
2014-06-27,1607.513190898438
2014-06-30,1613.7211552591386
2014-07-01,1624.3893296640433
2014-07-02,1627.5864041943285
2014-07-03,1638.172557094065
2014-07-04,1631.5353628347457
2014-07-07,1619.3317495064562
2014-07-08,1597.1518908744304
2014-07-09,1600.8034506883612
2014-07-10,1578.8417225986423
2014-07-11,1581.3228303924604
2014-07-14,1597.7020568284843
2014-07-15,1585.0596206098037
2014-07-16,1604.2950473279222
2014-07-17,1588.2255967861622
2014-07-18,1586.6113131742627
2014-07-21,1578.3921916902293
2014-07-22,1593.6520578471711
2014-07-23,1593.8134213583883
2014-07-24,1597.2788223495777
2014-07-25,1582.1334101041139
2014-07-28,1582.8469894659795
2014-07-29,1585.4698755509737
2014-07-30,1574.5543990255433
2014-07-31,1550.9754385175456
2014-08-01,1533.5434581944762
2014-08-04,1531.1792134835073
2014-08-05,1532.0356220443082
2014-08-06,1517.9091019928828
2014-08-07,1506.3725105099604
2014-08-08,1502.0441151522723
2014-08-11,1520.4039287665964
2014-08-12,1514.5548407637832
2014-08-13,1524.5116861693184
2014-08-14,1529.2140481025017
2014-08-15,1524.1996661898083
2014-08-18,1539.3651550854777
2014-08-19,1542.4505329514318
2014-08-20,1538.6970452590645
2014-08-21,1547.7550560319717
2014-08-22,1539.4319898356025
2014-08-25,1551.6349489948902
2014-08-26,1562.6928998851674
2014-08-27,1563.828905832106
2014-08-28,1551.5044598746051
2014-08-29,1553.0649224410956
2014-09-01,1550.5383589662504
2014-09-02,1549.5325705064568
2014-09-03,1561.5745920711918
2014-09-04,1559.2884679061883
2014-09-05,1550.2802033153316
2014-09-08,1540.8117130386088
2014-09-09,1529.369279374759
2014-09-10,1530.4166994976727
2014-09-11,1529.5000445949413
2014-09-12,1531.0832488288206
2014-09-15,1528.1282422533848
2014-09-16,1522.9881969054402
2014-09-17,1532.1552875957818
2014-09-18,1544.6394085986572
2014-09-19,1538.3623564237928
2014-09-22,1528.7593842485487
2014-09-23,1511.2069488510624
2014-09-24,1514.4243173491843
2014-09-25,1494.2988171785325
2014-09-26,1491.496389099602
2014-09-29,1484.7016765219353
2014-09-30,1483.3866034982686
2014-10-01,1465.47193401844
2014-10-02,1437.6701681798754
2014-10-03,1437.2099537481304
2014-10-06,1446.9238799342581
2014-10-07,1434.7226261614485
2014-10-08,1429.5710686929904
2014-10-09,1426.1420259830056
2014-10-10,1395.0756231486564
2014-10-13,1401.2767811860938
2014-10-14,1399.0982726957116
2014-10-15,1366.7871516677376
2014-10-16,1366.3451604003014
2014-10-17,1404.2907170790977
2014-10-20,1396.3127817223856
2014-10-21,1420.0071925855873
2014-10-22,1422.3145498157091
2014-10-23,1429.448679236258
2014-10-24,1426.2047380840913
2014-10-27,1421.930164332959
2014-10-28,1439.1149515083857
2014-10-29,1443.8662283607707
2014-10-30,1435.7480766062997
2014-10-31,1450.1064542011306
2014-11-03,1432.9629835349224
2014-11-04,1429.0719743683478
2014-11-05,1444.6739143908153
2014-11-06,1444.3232829499746
2014-11-07,1434.5306836256027
2014-11-10,1449.3892168324091
2014-11-11,1456.0879851757381
2014-11-12,1444.4945671353935
2014-11-13,1447.0540768175135
2014-11-14,1449.1299825294793
2014-11-17,1452.4228740293224
2014-11-18,1469.774060164857
2014-11-19,1470.810886352192
2014-11-20,1466.0989609215214
2014-11-21,1478.8118685124248
2014-11-24,1484.142922318425
2014-11-25,1493.32872602648
2014-11-26,1497.523549260706
2014-11-27,1496.756146659512
2014-11-28,1493.7163982325608
2014-12-01,1488.5434946186922
2014-12-02,1488.5611194028738
2014-12-03,1485.8129234441374
2014-12-04,1479.7265862367542
2014-12-05,1490.751449253031
2014-12-08,1481.1276273813992
2014-12-09,1461.6082539827519
2014-12-10,1456.66917066609
2014-12-11,1453.2680006241808
2014-12-12,1422.5805877110113
2014-12-15,1388.231154201211
2014-12-16,1421.0559681470772
2014-12-17,1407.627629613372
2014-12-18,1438.3983872993526
2014-12-19,1444.0324384125113
2014-12-22,1450.5055793114632
2014-12-23,1451.0639816122848
2014-12-24,1451.3659432289915
2014-12-25,1451.3659432289915
2014-12-26,1450.0203198662693
2014-12-29,1452.2123521482608
2014-12-30,1436.4325323943297
2014-12-31,1435.7467120976128
2015-01-01,1435.7467120976128
2015-01-02,1420.856773301684
2015-01-05,1379.8662123359295
2015-01-06,1367.5163734950431
2015-01-07,1361.0249920751914
2015-01-08,1395.4987625713738
2015-01-09,1384.7552322753118
2015-01-12,1390.6213562490368
2015-01-13,1408.455616820949
2015-01-14,1389.3276085461064
2015-01-15,1398.139478653215
2015-01-16,1400.5945537070616
2015-01-19,1422.2805648644496
2015-01-20,1425.2752467874532
2015-01-21,1439.5556225712587
2015-01-22,1447.1649921839262
2015-01-23,1449.4029418947782
2015-01-26,1460.827811570142
2015-01-27,1465.0341645232868
2015-01-28,1463.0521691575154
2015-01-29,1465.0545340512335
2015-01-30,1449.8181168780873
2015-02-02,1458.6822013611297
2015-02-03,1482.463207247297
2015-02-04,1483.0959860195696
2015-02-05,1488.0884991453524
2015-02-06,1480.0555533338447
2015-02-09,1464.3740243403242
2015-02-10,1474.6747604562493
2015-02-11,1469.576616902912
2015-02-12,1491.094247755803
2015-02-13,1504.274289839371
2015-02-16,1498.302907386143
2015-02-17,1499.03337257554
2015-02-18,1509.2403851384147
2015-02-19,1518.0666245150107
2015-02-20,1519.38343692023
2015-02-23,1526.4998963628188
2015-02-24,1531.5143635510485
2015-02-25,1531.9311257868158
2015-02-26,1528.0705758904053
2015-02-27,1532.6498006488887
2015-03-02,1528.4734841872635
2015-03-03,1515.247968898103
2015-03-04,1509.5507835290612
2015-03-05,1518.9093767926383
2015-03-06,1497.1390959726234
2015-03-09,1492.6786674867005
2015-03-10,1461.682107337295
2015-03-11,1464.2978345167228
2015-03-12,1468.3466655745772
2015-03-13,1461.4876556123045
2015-03-16,1486.3475397036336
2015-03-17,1478.8362661242886
2015-03-18,1489.126923608447
2015-03-19,1493.8845695558985
2015-03-20,1529.831576501986
2015-03-23,1536.0930823728158
2015-03-24,1538.3777475966933
2015-03-25,1533.6520109354396
2015-03-26,1512.092795588648
2015-03-27,1515.3053615395636
2015-03-30,1522.7418111559703
2015-03-31,1500.2933996940797
2015-04-01,1506.6481945385092
2015-04-02,1522.9213765896259
2015-04-03,1522.9213765896259
2015-04-06,1542.123123564973
2015-04-07,1545.351278063879
2015-04-08,1539.882949913437
2015-04-09,1541.0719795129048
2015-04-10,1547.8256868974286
2015-04-13,1541.4950390029987
2015-04-14,1551.6012735233692
2015-04-15,1546.9389158884017
2015-04-16,1547.0999195140168
2015-04-17,1530.1184886380815
2015-04-20,1540.5281936611148
2015-04-21,1549.1492545866756
2015-04-22,1545.427470911042
2015-04-23,1548.0974553576561
2015-04-24,1565.4562032153574
2015-04-27,1589.1824441283711
2015-04-28,1578.5662929280163
2015-04-29,1568.7319693761792
2015-04-30,1573.2466519275129
2015-05-01,1566.4072853824719
2015-05-04,1568.2036546530373
2015-05-05,1544.8273939731423
2015-05-06,1561.4954890380252
2015-05-07,1550.646979858858
2015-05-08,1591.5804133283905
2015-05-11,1588.2866887543444
2015-05-12,1579.5547834014835
2015-05-13,1591.7068345338553
2015-05-14,1607.9820747499232
2015-05-15,1609.992477055975
2015-05-18,1605.7715277978698
2015-05-19,1599.867774079684
2015-05-20,1603.6651438610656
2015-05-21,1612.4914784181485
2015-05-22,1600.0420561943592
2015-05-25,1595.9109777944695
2015-05-26,1565.7247054398756
2015-05-27,1583.2955820399907
2015-05-28,1580.035007542701
2015-05-29,1560.6892056240652
2015-06-01,1552.381855829917
2015-06-02,1567.8195412101657
2015-06-03,1586.622249051853
2015-06-04,1575.6401534975619
2015-06-05,1537.8069312189516
2015-06-08,1535.1649936328351
2015-06-09,1534.6139194534803
2015-06-10,1571.6664567229586
2015-06-11,1572.168584298179
2015-06-12,1561.8889309690105
2015-06-15,1537.0680557393105
2015-06-16,1543.0820626206412
2015-06-17,1535.1698175556178
2015-06-18,1561.3105988081813
2015-06-19,1556.780988001183
2015-06-22,1603.4972293487217
2015-06-23,1590.9979095391832
2015-06-24,1584.0589569335318
2015-06-25,1581.486320033525
2015-06-26,1576.31539105755
2015-06-29,1533.180357018485
2015-06-30,1514.3878388190224
2015-07-01,1532.971033859041
2015-07-02,1523.345991924794
2015-07-03,1514.7938648766353
2015-07-06,1493.3231486428547
2015-07-07,1449.9006028062101
2015-07-08,1468.9353082866287
2015-07-09,1499.5106832384274
2015-07-10,1549.4756335426198
2015-07-13,1558.282574689523
2015-07-14,1562.6870520209343
2015-07-15,1564.5523133250126
2015-07-16,1578.4140639861625
2015-07-17,1572.0707726482287
2015-07-20,1579.4626522107847
2015-07-21,1572.6896089710938
2015-07-22,1559.4425296065938
2015-07-23,1561.73856138
2015-07-24,1546.6763043296887
2015-07-27,1534.6032263586972
2015-07-28,1542.1615501434203
2015-07-29,1553.9701956790902
2015-07-30,1548.4824126140709
2015-07-31,1566.2256192571554
2015-08-03,1570.253749019679
2015-08-04,1567.3379748587797
2015-08-05,1573.4512812783723
2015-08-06,1569.9934095100482
2015-08-07,1558.4279398362494
2015-08-10,1576.6823587282404
2015-08-11,1562.2909362325515
2015-08-12,1537.1158642505084
2015-08-13,1545.7057403356157
2015-08-14,1541.4507653010312
2015-08-17,1539.8027589579394
2015-08-18,1537.5765883291479
2015-08-19,1511.973861863997
2015-08-20,1499.4616525651875
2015-08-21,1466.5300492854917
2015-08-24,1420.3011412733936
2015-08-25,1458.254730180482
2015-08-26,1432.0478260822424
2015-08-27,1456.3787132128232
2015-08-28,1461.7093570415348
2015-08-31,1458.2127282464216
2015-09-01,1423.551207750935
2015-09-02,1426.6853375134187
2015-09-03,1441.6234126248373
2015-09-04,1405.7175006312864
2015-09-07,1418.5686625661547
2015-09-08,1440.9997891226321
2015-09-09,1457.5170486864083
2015-09-10,1447.673815765633
2015-09-11,1439.824989405174
2015-09-14,1430.131615671102
2015-09-15,1437.6415090956912
2015-09-16,1461.0878394220224
2015-09-17,1459.9926999720565
2015-09-18,1439.7546675587682
2015-09-21,1433.090814529385
2015-09-22,1383.5946839509145
2015-09-23,1388.8543556748295
2015-09-24,1376.547861149444
2015-09-25,1404.2749427901044
2015-09-28,1379.4634734896133
2015-09-29,1370.9113992138605
2015-09-30,1400.8477262644305
2015-10-01,1399.7331720522961
2015-10-02,1415.40908903957
2015-10-05,1450.051824683532
2015-10-06,1464.72428256791
2015-10-07,1464.138350476914
2015-10-08,1472.360392340688
2015-10-09,1485.969185012944
2015-10-12,1485.2909451717562
2015-10-13,1470.9246536688008
2015-10-14,1465.9546843118703
2015-10-15,1481.2555066779787
2015-10-16,1489.2103683715143
2015-10-19,1486.743934161136
2015-10-20,1486.5974025975001
2015-10-21,1489.2495417024425
