Date,WORLD ex UK ESG LEADERS
2008-01-25,894.1593336461085
2008-01-28,896.2517546522269
2008-01-29,903.9932317537703
2008-01-30,898.9863710000085
2008-01-31,909.6481014240267
2008-02-01,923.4373891265046
2008-02-04,920.8376389178575
2008-02-05,891.5902970340801
2008-02-06,884.7067763740782
2008-02-07,881.8714222167728
2008-02-08,879.4184187989883
2008-02-11,882.2805033079073
2008-02-12,894.7592607983578
2008-02-13,899.768777448705
2008-02-14,900.1038961089241
2008-02-15,897.3334840158674
2008-02-18,899.616456375451
2008-02-19,905.0216730985209
2008-02-20,900.4567167297523
2008-02-21,902.9827433686655
2008-02-22,903.9677567997044
2008-02-25,918.1252508799843
2008-02-26,928.3167215735408
2008-02-27,935.6248013231817
2008-02-28,928.7424274088074
2008-02-29,910.0627516231428
2008-03-03,901.4660874979099
2008-03-04,896.6231965534745
2008-03-05,903.6095475747921
2008-03-06,895.3167712757778
2008-03-07,883.1146410576143
2008-03-10,871.4630624582495
2008-03-11,892.2387256213559
2008-03-12,898.404569381573
2008-03-13,896.884786356859
2008-03-14,884.5689007116338
2008-03-17,870.4439638198684
2008-03-18,896.3758889169615
2008-03-19,883.3988161808973
2008-03-20,885.9461544057451
2008-03-21,888.065673579288
2008-03-24,894.6938876485766
2008-03-25,915.0660407908233
2008-03-26,914.991154974994
2008-03-27,910.7496404180309
2008-03-28,906.9529134278328
2008-03-31,906.7591837970105
2008-04-01,923.1377365993139
2008-04-02,931.803921860458
2008-04-03,934.9406487626951
2008-04-04,939.3034114480188
2008-04-07,941.129651756926
2008-04-08,934.1069353754905
2008-04-09,925.9904498667179
2008-04-10,927.8194743677262
2008-04-11,919.405107613479
2008-04-14,912.2652100968569
2008-04-15,915.8470139176313
2008-04-16,936.5019317381957
2008-04-17,933.1113829149103
2008-04-18,943.3729705934403
2008-04-21,951.6998095073873
2008-04-22,944.1258821896982
2008-04-23,943.0727103828797
2008-04-24,941.3091711379169
2008-04-25,950.2176798784201
2008-04-28,953.5564058726355
2008-04-29,948.9711905844349
2008-04-30,947.8136296338861
2008-05-01,954.1274902489828
2008-05-02,963.0715297262578
2008-05-05,963.1175529626548
2008-05-06,967.7090834629604
2008-05-07,959.7482304009814
2008-05-08,962.5847825822232
2008-05-09,955.2031174469009
2008-05-12,963.2695957098055
2008-05-13,964.9246840742188
2008-05-14,967.9166329914598
2008-05-15,979.0766229964372
2008-05-16,984.9767839589792
2008-05-19,987.5547794716416
2008-05-20,982.0229952036459
2008-05-21,971.891916255546
2008-05-22,971.8732224667883
2008-05-23,962.7246246499342
2008-05-26,958.4291178836639
2008-05-27,961.0330976881272
2008-05-28,962.9382259545674
2008-05-29,968.0850063623724
2008-05-30,974.3346459892446
2008-06-02,968.989117084642
2008-06-03,964.1273580262916
2008-06-04,964.9854966175108
2008-06-05,972.5763049177333
2008-06-06,959.0725193950608
2008-06-09,953.5487605580066
2008-06-10,940.7931654642225
2008-06-11,931.5236687328147
2008-06-12,926.9380993205102
2008-06-13,935.7045783202932
2008-06-16,941.1261490575596
2008-06-17,940.2417235557898
2008-06-18,932.2230715970238
2008-06-19,927.7423655445929
2008-06-20,915.2676507679104
2008-06-23,911.1542432190078
2008-06-24,908.6905871833275
2008-06-25,914.9994113258267
2008-06-26,899.8197098721432
2008-06-27,894.202897817456
2008-06-30,895.0741620156465
2008-07-01,890.6665318420893
2008-07-02,880.466593389744
2008-07-03,879.0215590280037
2008-07-04,875.8740171406732
2008-07-07,873.2883293854263
2008-07-08,874.6338513165842
2008-07-09,870.6211377799324
2008-07-10,871.7833928890929
2008-07-11,864.0918260178984
2008-07-14,860.2473508261496
2008-07-15,851.0689170471629
2008-07-16,862.0103405246391
2008-07-17,875.6193647437557
2008-07-18,875.58759204242
2008-07-21,877.4399011258002
2008-07-22,883.5505287938582
2008-07-23,887.193211221352
2008-07-24,876.1952338655369
2008-07-25,873.2977347247881
2008-07-28,863.9415261978996
2008-07-29,868.9909420428431
2008-07-30,881.3914549812285
2008-07-31,877.3873324320107
2008-08-01,868.0149634034267
2008-08-04,861.3430460591096
2008-08-05,874.5249637341375
2008-08-06,881.241090512814
2008-08-07,870.6445388231936
2008-08-08,875.3421875044123
2008-08-11,883.7836443345832
2008-08-12,876.5108336108514
2008-08-13,868.3081592132788
2008-08-14,870.3053186156944
2008-08-15,869.1730271402954
2008-08-18,864.3493880931765
2008-08-19,851.3221192009008
2008-08-20,855.6771689934981
2008-08-21,857.8054002023505
2008-08-22,863.0543889250881
2008-08-25,854.6210964674336
2008-08-26,853.4636339040111
2008-08-27,858.3679197765902
2008-08-28,868.3964439812372
2008-08-29,866.5343626957391
2008-09-01,861.24691491313
2008-09-02,857.1138666638684
2008-09-03,851.837698408675
2008-09-04,830.4181234710434
2008-09-05,823.0173482050003
2008-09-08,840.3938523711262
2008-09-09,818.8926486646741
2008-09-10,820.227642029821
2008-09-11,820.5080968696108
2008-09-12,833.2430745158498
2008-09-15,808.6573508310863
2008-09-16,806.6605262100543
2008-09-17,783.8233140803202
2008-09-18,799.7076601829457
2008-09-19,838.2303514335987
2008-09-22,821.8909748961793
2008-09-23,813.9204837325324
2008-09-24,811.9945579706437
2008-09-25,821.5636611523374
2008-09-26,815.4824783977011
2008-09-29,762.6724430255622
2008-09-30,772.3523654511008
2008-10-01,773.0562972472842
2008-10-02,743.0763498985029
2008-10-03,739.1712472173098
2008-10-06,700.0462437230877
2008-10-07,677.1846676106352
2008-10-08,655.6975962727507
2008-10-09,625.3370513177344
2008-10-10,598.2204689703537
2008-10-13,650.3818886193933
2008-10-14,666.8045401706614
2008-10-15,623.4378249974325
2008-10-16,615.0695066847115
2008-10-17,623.7528738278381
2008-10-20,646.5868309357625
2008-10-21,637.0383048929627
2008-10-22,598.074073248607
2008-10-23,595.9239866081648
2008-10-24,572.5451181521402
2008-10-27,545.7099378448152
2008-10-28,580.8377204223261
2008-10-29,598.8117771573259
2008-10-30,620.3450173148533
2008-10-31,623.8933132021646
2008-11-03,627.0724757060132
2008-11-04,656.1640948014896
2008-11-05,641.8286780229678
2008-11-06,605.6369102628577
2008-11-07,613.5779016562644
2008-11-10,614.8155774731831
2008-11-11,592.6857912510794
2008-11-12,571.09405642782
2008-11-13,589.434142855164
2008-11-14,578.3701314727064
2008-11-17,565.094952399623
2008-11-18,565.6057457776877
2008-11-19,540.6490577556629
2008-11-20,508.86161828245673
2008-11-21,525.105934628749
2008-11-24,557.0572516587871
2008-11-25,565.2524833171037
2008-11-26,573.1829295657066
2008-11-27,577.8635848353141
2008-11-28,582.3783287438656
2008-12-01,543.4622828574821
2008-12-02,552.736142999554
2008-12-03,562.459172426187
2008-12-04,551.0385832926739
2008-12-05,555.8839826791159
2008-12-08,584.3021306963981
2008-12-09,577.3893558339784
2008-12-10,585.5376587744173
2008-12-11,578.9577670507665
2008-12-12,575.7766000484869
2008-12-15,579.4188805042996
2008-12-16,597.651776295455
2008-12-17,606.1954263307582
2008-12-18,601.4071893729508
2008-12-19,596.0691223220987
2008-12-22,587.4587421060402
2008-12-23,584.7050339244508
2008-12-24,584.9648485592359
2008-12-25,585.9798961700136
2008-12-26,588.8395830084877
2008-12-29,593.0443800443217
2008-12-30,604.1353692293059
2008-12-31,606.6458663373015
2009-01-01,606.6458663373015
2009-01-02,621.7395805544379
2009-01-05,620.433713062764
2009-01-06,623.3578952241744
2009-01-07,617.2599415301105
2009-01-08,616.4594309079324
2009-01-09,605.9150799241086
2009-01-12,593.7433985478992
2009-01-13,585.1686948722798
2009-01-14,568.9023290890067
2009-01-15,562.6997966985055
2009-01-16,570.1395164153973
2009-01-19,566.9987989359665
2009-01-20,541.946806647589
2009-01-21,553.8697552870997
2009-01-22,548.2138419827596
2009-01-23,543.5788915279414
2009-01-26,551.9422599270462
2009-01-27,561.1413871277958
2009-01-28,578.2189450727104
2009-01-29,565.362909083209
2009-01-30,550.3578922308116
2009-02-02,544.5537452881695
2009-02-03,554.435263485586
2009-02-04,555.9817998462474
2009-02-05,557.6762872393737
2009-02-06,570.3514739946346
2009-02-09,573.2803123993575
2009-02-10,553.8171570893815
2009-02-11,553.9693081958301
2009-02-12,549.160699132535
2009-02-13,548.6489058442434
2009-02-16,545.5460166732587
2009-02-17,522.4444253482126
2009-02-18,518.833598049489
2009-02-19,516.4675292178092
2009-02-20,505.9822227390869
2009-02-23,495.15537980945123
2009-02-24,503.61226598636705
2009-02-25,501.6691874687261
2009-02-26,500.7680309774247
2009-02-27,493.8381929379676
2009-03-02,471.1365144535142
2009-03-03,467.01695713559354
2009-03-04,476.42078441147163
2009-03-05,461.12159001572957
2009-03-06,457.8880005986233
2009-03-09,451.7580151936895
2009-03-10,475.1166390625768
2009-03-11,481.71846382965975
2009-03-12,491.1488729973177
2009-03-13,498.9523472242752
2009-03-16,503.4631857929851
2009-03-17,513.3477720027325
2009-03-18,521.3853466962028
2009-03-19,530.9472937495599
2009-03-20,521.3582239624582
2009-03-23,548.0000445700225
2009-03-24,543.1514065425109
2009-03-25,548.029087085054
2009-03-26,557.2524239328998
2009-03-27,546.5504851542072
2009-03-30,526.1590661104808
2009-03-31,532.9792059403744
2009-04-01,541.7498144870331
2009-04-02,563.9317238372545
2009-04-03,567.501739691906
2009-04-06,562.3963950565472
2009-04-07,552.1283669034317
2009-04-08,555.0505594270196
2009-04-09,574.831608715725
2009-04-10,575.4478082077006
2009-04-13,577.3942034086374
2009-04-14,574.1448279624254
2009-04-15,574.3887267169437
2009-04-16,583.3456268374156
2009-04-17,588.5765797023411
2009-04-20,567.8377048145811
2009-04-21,573.3565501003163
2009-04-22,573.9366279997554
2009-04-23,578.9171523596442
2009-04-24,589.8173172418557
2009-04-27,585.1632549596258
2009-04-28,578.5358746082408
2009-04-29,590.1181902733078
2009-04-30,595.5964441977613
2009-05-01,597.5297206641125
2009-05-04,616.6897281281575
2009-05-05,614.7477080364138
2009-05-06,622.3848287936979
2009-05-07,621.3640272213056
2009-05-08,634.1512192502411
2009-05-11,627.5771535873035
2009-05-12,625.28322239628
2009-05-13,611.814425214861
2009-05-14,612.2297118507989
2009-05-15,612.862307103542
2009-05-18,622.6212309923267
2009-05-19,630.1008326995009
2009-05-20,633.9061111441271
2009-05-21,624.2829242115761
2009-05-22,626.6595205218547
2009-05-25,627.2432928994506
2009-05-26,637.8134359737901
2009-05-27,632.2488942991054
2009-05-28,634.7533890440192
2009-05-29,644.6495675867795
2009-06-01,661.1675231125407
2009-06-02,665.1814532855018
2009-06-03,654.9413567791073
2009-06-04,657.5130378388299
2009-06-05,654.4450818938361
2009-06-08,650.3040495639185
2009-06-09,655.5208658018845
2009-06-10,657.8986101460758
2009-06-11,663.44146094897
2009-06-12,662.4547555600984
2009-06-15,645.9801361786898
2009-06-16,639.1021578963323
2009-06-17,634.5266284607765
2009-06-18,638.443663478031
2009-06-19,641.9684658604474
2009-06-22,625.4260912343511
2009-06-23,624.3310040934834
2009-06-24,633.6383319864948
2009-06-25,639.8677656833039
2009-06-26,645.105225732203
2009-06-29,648.7271180007187
2009-06-30,644.8020608554232
2009-07-01,650.5070785591145
2009-07-02,634.6714552377222
2009-07-03,634.3967584875195
2009-07-06,631.7336856039801
2009-07-07,624.4105200747904
2009-07-08,619.1921590880149
2009-07-09,622.4306536412972
2009-07-10,619.5841580768802
2009-07-13,627.6512057076807
2009-07-14,634.4312472333166
2009-07-15,651.8117791324547
2009-07-16,657.9863689956892
2009-07-17,659.4446389773502
2009-07-20,667.7808757061698
2009-07-21,674.3960838304066
2009-07-22,674.7502515642086
2009-07-23,686.525116531857
2009-07-24,690.0422701066891
2009-07-27,693.17863883755
2009-07-28,691.4875419898744
2009-07-29,688.0133107996103
2009-07-30,698.4988695703051
2009-07-31,703.3002304036044
2009-08-03,715.8158293287606
2009-08-04,716.8371266765232
2009-08-05,713.1813045026811
2009-08-06,711.3608398673005
2009-08-07,714.7866977950492
2009-08-10,713.3906983291498
2009-08-11,706.8750632104193
2009-08-12,712.7178482332621
2009-08-13,722.4508151940074
2009-08-14,718.0594450836065
2009-08-17,697.8700765114224
2009-08-18,704.2978068634619
2009-08-19,708.4762661876357
2009-08-20,716.4702183754184
2009-08-21,726.3697914283285
2009-08-24,730.7298670820543
2009-08-25,733.2310534050997
2009-08-26,731.5519921009497
2009-08-27,731.5291369087339
2009-08-28,737.5277247089845
2009-08-31,732.0931189715128
2009-09-01,720.8219419019144
2009-09-02,714.357118832245
2009-09-03,718.0341905319385
2009-09-04,724.9215871801679
2009-09-07,731.3437815301054
2009-09-08,740.1668077630852
2009-09-09,745.6045389306605
2009-09-10,751.5484355980715
2009-09-11,754.9706427564964
2009-09-14,753.8007115956018
2009-09-15,756.5769115784008
2009-09-16,768.3753854594846
2009-09-17,769.9863599777389
2009-09-18,769.4923396130098
2009-09-21,763.2521811748461
2009-09-22,771.0717828980787
2009-09-23,767.2220213203492
2009-09-24,759.7461106657428
2009-09-25,755.611699716496
2009-09-28,763.0454911913652
2009-09-29,760.466732248257
2009-09-30,762.7504208983353
2009-10-01,745.0672175104402
2009-10-02,736.6579733677578
2009-10-05,743.7403195434132
2009-10-06,758.6541127894985
2009-10-07,760.9600776103177
2009-10-08,771.0674476961142
2009-10-09,774.2499927025169
2009-10-12,778.9040307699495
2009-10-13,776.5361324008894
2009-10-14,789.6777897187212
2009-10-15,791.5660299545298
2009-10-16,783.8111273511773
2009-10-19,793.3522725197088
2009-10-20,790.4695986967936
2009-10-21,786.4713841865367
2009-10-22,787.8966717064407
2009-10-23,780.5534809029099
2009-10-26,771.3698784755662
2009-10-27,764.0723983898787
2009-10-28,748.7391196483045
2009-10-29,761.523447683795
2009-10-30,748.7607100980167
2009-11-02,750.1539089721695
2009-11-03,747.1418457589219
2009-11-04,753.3996445797544
2009-11-05,763.8309668656688
2009-11-06,766.2187994410912
2009-11-09,783.8572818093545
2009-11-10,783.3871340502084
2009-11-11,787.7016860877407
2009-11-12,780.0171469501555
2009-11-13,783.4114503049336
2009-11-16,794.4163843455922
2009-11-17,789.7374567018313
2009-11-18,791.6075934572906
2009-11-19,778.2615145564405
2009-11-20,775.0411985059958
2009-11-23,787.3245412003416
2009-11-24,783.5684622106071
2009-11-25,791.0807169345039
2009-11-26,782.1440128839382
2009-11-27,773.889623579544
2009-11-30,779.67850415057
2009-12-01,794.1663222778409
2009-12-02,795.4486838950546
2009-12-03,793.15045625758
2009-12-04,792.686784377627
2009-12-07,791.0063687472634
2009-12-08,782.751752462824
2009-12-09,781.0927227974541
2009-12-10,784.0584432333242
2009-12-11,784.8494914842155
2009-12-14,791.9127025398042
2009-12-15,787.1170011709422
2009-12-16,791.9380104944923
2009-12-17,780.0271119373681
2009-12-18,779.9108745856079
2009-12-21,786.7931717472978
2009-12-22,790.017915949352
2009-12-23,794.5402702511911
2009-12-24,798.8721711540431
2009-12-25,798.3316957362813
2009-12-28,801.5396799139044
2009-12-29,802.3457190894654
2009-12-30,797.8597790626684
2009-12-31,794.6388671295907
2010-01-01,794.6388671295907
2010-01-04,808.1300916920592
2010-01-05,810.7055255923992
2010-01-06,811.4656320736691
2010-01-07,810.8958943713898
2010-01-08,815.0685826499649
2010-01-11,820.9986134171207
2010-01-12,816.3782060709414
2010-01-13,818.4265658141107
2010-01-14,823.6675629475283
2010-01-15,815.7557841567534
2010-01-18,816.9082792988153
2010-01-19,819.5147173113334
2010-01-20,807.0073961369453
2010-01-21,797.9825839339159
2010-01-22,785.6096052649697
2010-01-25,785.0186538295346
2010-01-26,780.4839270335949
2010-01-27,778.5600053897592
2010-01-28,771.8776994736661
2010-01-29,765.2583238993299
2010-02-01,772.6287632141224
2010-02-02,783.540851591687
2010-02-03,780.0693750211858
2010-02-04,758.2842738154905
2010-02-05,752.5591760446416
2010-02-08,749.9395873173358
2010-02-09,755.8662413092627
2010-02-10,755.7770467507439
2010-02-11,760.6242202241874
2010-02-12,760.1508110754905
2010-02-15,759.9234047308355
2010-02-16,771.6098463224307
2010-02-17,778.1201134760767
2010-02-18,782.1022272125787
2010-02-19,779.492460460459
2010-02-22,783.69514077575
2010-02-23,775.5380825777494
2010-02-24,778.1072092015214
2010-02-25,773.4326113332153
2010-02-26,779.3369509856853
2010-03-01,785.6937961207339
2010-03-02,792.0185118835091
2010-03-03,796.9793168678664
2010-03-04,795.351158499893
2010-03-05,805.6262523241116
2010-03-08,808.843567457693
2010-03-09,808.5863507951516
2010-03-10,812.5932350494838
2010-03-11,814.655669084113
2010-03-12,818.2754919402332
2010-03-15,815.7554505193344
2010-03-16,822.5035214815614
2010-03-17,828.6948134647511
2010-03-18,824.2016979568984
2010-03-19,820.877914708373
2010-03-22,822.8949055608305
2010-03-23,828.7013074284054
2010-03-24,820.5811558694445
2010-03-25,820.8928064102271
2010-03-26,822.0755426780245
2010-03-29,827.2101384666021
2010-03-30,827.715104334293
2010-03-31,826.8861005077954
2010-04-01,834.4080854117716
2010-04-02,834.8067844674533
2010-04-05,838.1948332457595
2010-04-06,838.6382084847451
2010-04-07,835.3117878422973
2010-04-08,834.092385332878
2010-04-09,841.5671107661959
2010-04-12,845.9809396977668
2010-04-13,844.0860105166049
2010-04-14,853.2853719576979
2010-04-15,855.1724216240237
2010-04-16,842.7255637489052
2010-04-19,839.9239810830032
2010-04-20,846.6969868706319
2010-04-21,845.4981437567085
2010-04-22,841.2179124021653
2010-04-23,845.7248455939016
2010-04-26,847.4064747639867
2010-04-27,831.1714233359438
2010-04-28,824.2557909065202
2010-04-29,834.2660272280473
2010-04-30,829.2852332510342
2010-05-03,833.0657425420087
2010-05-04,812.0629850810191
2010-05-05,803.0597140471282
2010-05-06,780.8094417649429
2010-05-07,763.5107023718767
2010-05-10,801.0792148203261
2010-05-11,795.7919698309443
2010-05-12,806.3066579079115
2010-05-13,801.9118497360681
2010-05-14,782.3060602934655
2010-05-17,776.9414332403969
2010-05-18,773.3651453632015
2010-05-19,762.6998134442041
2010-05-20,740.1507694917954
2010-05-21,747.5609610612252
2010-05-24,741.1576778125859
2010-05-25,731.278098749203
2010-05-26,733.1651697766484
2010-05-27,753.8272520145623
2010-05-28,750.875602483565
2010-05-31,750.1080749845339
2010-06-01,742.3781678615626
2010-06-02,750.0686008991731
2010-06-03,758.4026564373396
2010-06-04,736.2884502347932
2010-06-07,723.0440037992844
2010-06-08,727.4322808919356
2010-06-09,729.8927901647337
2010-06-10,748.6318695616981
2010-06-11,753.2610184155812
2010-06-14,760.7264330040447
2010-06-15,773.0453691343923
2010-06-16,774.6263656460133
2010-06-17,775.101135629246
2010-06-18,776.8781916704676
2010-06-21,780.1630387061111
2010-06-22,769.057684975601
2010-06-23,762.6047947557227
2010-06-24,753.3270920309405
2010-06-25,751.874196130673
2010-06-28,753.5937235306874
2010-06-29,729.9863809556991
2010-06-30,725.0202157066935
2010-07-01,722.0723347555844
2010-07-02,721.9454719240128
2010-07-05,720.3353689350052
2010-07-06,731.8998041880844
2010-07-07,747.0976940186052
2010-07-08,755.8026902912901
2010-07-09,761.0680701054034
2010-07-12,760.2163480998051
2010-07-13,772.5536802650848
2010-07-14,775.8075077241309
2010-07-15,776.1743489274149
2010-07-16,758.7633581012822
2010-07-19,758.8021915490567
2010-07-20,761.557851204167
2010-07-21,756.4975149841049
2010-07-22,770.6833381729583
2010-07-23,776.347586320412
2010-07-26,785.2067009686867
2010-07-27,784.6341819863261
2010-07-28,783.9725632032109
2010-07-29,783.1565292904745
2010-07-30,780.684778354765
2010-08-02,798.0721513177459
2010-08-03,797.1701799867128
2010-08-04,796.9301477754644
2010-08-05,798.2543874930024
2010-08-06,797.2760502389702
2010-08-09,800.2982254367223
2010-08-10,792.6311328199333
2010-08-11,769.8189170696012
2010-08-12,763.4395252196082
2010-08-13,760.8435654666921
2010-08-16,762.5693690802799
2010-08-17,772.0989755471261
2010-08-18,774.0476050081124
2010-08-19,765.5783996164166
2010-08-20,756.3547083081816
2010-08-23,755.1400572192072
2010-08-24,745.0547007052976
2010-08-25,740.7756256747693
2010-08-26,743.1036966709949
2010-08-27,752.0170644619424
2010-08-30,748.3157498701274
2010-08-31,745.7600073021264
2010-09-01,766.3381628613613
2010-09-02,772.7013424932471
2010-09-03,780.8588162954517
2010-09-06,784.7281805744597
2010-09-07,776.4495600844645
2010-09-08,777.8928818637264
2010-09-09,783.3758521818487
2010-09-10,785.6691345686108
2010-09-13,796.509450146898
2010-09-14,799.4981750442233
2010-09-15,799.9917540282804
2010-09-16,798.6049852840418
2010-09-17,799.4726709233129
2010-09-20,809.5223310602419
2010-09-21,808.3055619104515
2010-09-22,809.1657481721458
2010-09-23,803.4663919365005
2010-09-24,816.8273855229132
2010-09-27,815.6075380415996
2010-09-28,819.336244938072
2010-09-29,819.7066378851974
2010-09-30,816.587579231507
2010-10-01,819.0419170845032
2010-10-04,813.1095970127192
2010-10-05,829.664686774074
2010-10-06,834.6176843855144
2010-10-07,834.8262237518446
2010-10-08,837.9139149743713
2010-10-11,838.364511287536
2010-10-12,836.3603733767318
2010-10-13,845.9939690338426
2010-10-14,849.4626986179005
2010-10-15,848.0145062469235
2010-10-18,850.8635607414391
2010-10-19,838.8350048790796
2010-10-20,847.9167160805591
2010-10-21,851.1770641638861
2010-10-22,850.1001362649916
2010-10-25,855.2319620289153
2010-10-26,849.2832336634501
2010-10-27,842.6690606289939
2010-10-28,846.9431920054413
2010-10-29,847.5028235617624
2010-11-01,847.0343109878671
2010-11-02,854.2725494753103
2010-11-03,853.0274236404414
2010-11-04,872.0785007786457
2010-11-05,873.1338297890891
2010-11-08,871.3011924302881
2010-11-09,869.2335233734508
2010-11-10,864.1003171085978
2010-11-11,860.7384278034806
2010-11-12,852.4324705615477
2010-11-15,852.6575598613789
2010-11-16,838.5746555748541
2010-11-17,840.9011104521857
2010-11-18,853.9026227418134
2010-11-19,856.1617317592934
2010-11-22,854.3859157629151
2010-11-23,840.6767481995802
2010-11-24,848.2645006192215
2010-11-25,848.9667793301724
2010-11-26,839.9320860568814
2010-11-29,834.6307814292222
2010-11-30,829.2845549331169
2010-12-01,844.1529213250286
2010-12-02,858.9773248483348
2010-12-03,866.1039614049697
2010-12-06,863.8235264808721
2010-12-07,865.6407427716867
2010-12-08,863.6339081594514
2010-12-09,866.9905109114139
2010-12-10,869.9030185679505
2010-12-13,875.7782619706716
2010-12-14,877.8878314797987
2010-12-15,873.6179905877312
2010-12-16,874.1901317395545
2010-12-17,873.7783153412557
2010-12-20,874.3047525597177
2010-12-21,882.5571265374579
2010-12-22,883.3260939658837
2010-12-23,883.0921789523487
2010-12-24,883.3899057080746
2010-12-27,882.4616951049992
2010-12-28,884.3477495436434
2010-12-29,887.274813117072
2010-12-30,885.8996603747192
2010-12-31,888.3600414858787
2011-01-03,894.0618553155635
2011-01-04,891.3476379460863
2011-01-05,887.5855196433644
2011-01-06,886.0015059634904
2011-01-07,884.2520265262394
2011-01-10,880.2123793811307
2011-01-11,884.0868814121003
2011-01-12,895.3185897593956
2011-01-13,900.9536337840595
2011-01-14,902.8835677205042
2011-01-17,901.7218052452458
2011-01-18,907.3195727779763
2011-01-19,903.4998538117537
2011-01-20,895.565388369309
2011-01-21,899.6419498081702
2011-01-24,906.5507905419229
2011-01-25,906.9224849249379
2011-01-26,910.8820458727864
2011-01-27,911.8887632121576
2011-01-28,899.5784528056049
2011-01-31,903.8826667290617
2011-02-01,916.9080643565044
2011-02-02,917.5427015993022
2011-02-03,915.2493796020718
2011-02-04,917.1956765659515
2011-02-07,921.9127225057779
2011-02-08,927.9526405233751
2011-02-09,924.9580342879559
2011-02-10,921.5919694443542
2011-02-11,923.7395448402051
2011-02-14,926.2384156319133
2011-02-15,924.6159218763717
2011-02-16,930.5697277008038
2011-02-17,935.4018929739376
2011-02-18,937.871002006942
2011-02-21,935.1933134239105
2011-02-22,920.4825482073394
2011-02-23,913.3627939286164
2011-02-24,912.4770952616581
2011-02-25,923.1349352132479
2011-02-28,929.7531537846448
2011-03-01,922.0697695903629
2011-03-02,920.1774738355897
2011-03-03,929.1862827149439
2011-03-04,927.1412760004805
2011-03-07,920.1689178801469
2011-03-08,921.6309090139658
2011-03-09,922.0848828218498
2011-03-10,905.571200422713
2011-03-11,906.9397026903166
2011-03-14,896.9567337373577
2011-03-15,876.6364402117421
2011-03-16,870.3854151587416
2011-03-17,882.5036494855751
2011-03-18,888.4494782852338
2011-03-21,901.140253443522
2011-03-22,904.5751346331856
2011-03-23,904.3027331467357
2011-03-24,913.2341742505998
2011-03-25,914.7976074616475
2011-03-28,911.6326089228908
2011-03-29,913.6038917764793
2011-03-30,921.999098522134
2011-03-31,922.4679782859893
2011-04-01,926.1355289959675
2011-04-04,928.6782553707993
2011-04-05,925.5262412205606
2011-04-06,929.0845359063754
2011-04-07,926.7314997199031
2011-04-08,930.3812644163372
2011-04-11,928.6546362913623
2011-04-12,920.4550130675415
2011-04-13,923.9644458905723
2011-04-14,922.8470889441876
2011-04-15,923.047164164508
2011-04-18,909.7596870585801
2011-04-19,914.1574361345178
2011-04-20,931.6096761926538
2011-04-21,939.2423375099302
2011-04-22,939.2704619713631
2011-04-25,937.1920495805031
2011-04-26,944.2359529403063
2011-04-27,947.0174741998022
2011-04-28,956.8604103150428
