Date,WORLD ex EMU EQUAL WEIGHTED
1999-08-03,1307.056037238514
1999-08-04,1292.7134721635268
1999-08-05,1278.3322547481753
1999-08-06,1270.7507946557093
1999-08-09,1276.2154736165435
1999-08-10,1267.2755795763464
1999-08-11,1279.9895216097393
1999-08-12,1288.7638683039074
1999-08-13,1303.8706009275033
1999-08-16,1319.2483481339646
1999-08-17,1327.9624270953868
1999-08-18,1325.9805966794452
1999-08-19,1316.6199519690053
1999-08-20,1328.1810540287688
1999-08-23,1349.4319023832506
1999-08-24,1349.2738897453282
1999-08-25,1354.0803860025887
1999-08-26,1345.6566830295503
1999-08-27,1337.5065537101711
1999-08-30,1338.3891852267673
1999-08-31,1313.412440404413
1999-09-01,1326.397692102182
1999-09-02,1307.1703255422044
1999-09-03,1328.4064020469084
1999-09-06,1336.5526958408427
1999-09-07,1325.657749791656
1999-09-08,1320.7562672349818
1999-09-09,1340.8280287447042
1999-09-10,1350.917399397395
1999-09-13,1367.9201512156374
1999-09-14,1356.5902385366894
1999-09-15,1355.281452161891
1999-09-16,1339.7958170492684
1999-09-17,1338.1138656672572
1999-09-20,1339.0434413396285
1999-09-21,1332.0782962485985
1999-09-22,1315.5773969531272
1999-09-23,1316.3774963090882
1999-09-24,1294.7554021856802
1999-09-27,1298.245160683769
1999-09-28,1298.7127756138043
1999-09-29,1280.8337168090575
1999-09-30,1292.8715011200302
1999-10-01,1292.2695004560821
1999-10-04,1296.6368840237822
1999-10-05,1293.684128597898
1999-10-06,1294.1991269925607
1999-10-07,1294.4439226796037
1999-10-08,1307.7506029650337
1999-10-11,1307.7662329336458
1999-10-12,1289.7976305316706
1999-10-13,1264.6287928914353
1999-10-14,1263.8639596076803
1999-10-15,1237.9502889243147
1999-10-18,1230.0644771443096
1999-10-19,1238.2622965870157
1999-10-20,1253.288674549303
1999-10-21,1244.200515470787
1999-10-22,1266.7565713796414
1999-10-25,1273.2094964485875
1999-10-26,1278.5068850883076
1999-10-27,1282.5890459450434
1999-10-28,1296.5229767413373
1999-10-29,1321.7337116367448
1999-11-01,1320.5057105625717
1999-11-02,1323.9114431955916
1999-11-03,1323.3624746363332
1999-11-04,1334.874359188647
1999-11-05,1332.746873356372
1999-11-08,1332.9753564343355
1999-11-09,1328.3246000672982
1999-11-10,1332.91938421156
1999-11-11,1329.7977318042674
1999-11-12,1345.438751226394
1999-11-15,1345.0887423317702
1999-11-16,1349.154815133118
1999-11-17,1352.9807928518935
1999-11-18,1370.558933645941
1999-11-19,1371.9883202233852
1999-11-22,1368.3172975178645
1999-11-23,1372.671095860367
1999-11-24,1376.426217308724
1999-11-25,1373.3568792413073
1999-11-26,1394.3130162384855
1999-11-29,1400.7896793316493
1999-11-30,1386.8877521272182
1999-12-01,1392.1986802680735
1999-12-02,1404.792754807554
1999-12-03,1418.5238261445472
1999-12-06,1386.7262765532125
1999-12-07,1385.922367326835
1999-12-08,1376.9140359752453
1999-12-09,1386.1532898126213
1999-12-10,1391.6579213863406
1999-12-13,1389.8639163687678
1999-12-14,1392.3289972828393
1999-12-15,1393.644254030434
1999-12-16,1380.0873446922303
1999-12-17,1393.797883751887
1999-12-20,1393.1980542139859
1999-12-21,1394.1095560029867
1999-12-22,1406.2264602761263
1999-12-23,1407.5225835159795
1999-12-24,1408.7178538381477
1999-12-27,1414.8028529465244
1999-12-28,1422.2959753778534
1999-12-29,1430.5889771373868
1999-12-30,1436.841299419466
1999-12-31,1439.0680962533113
2000-01-03,1424.7738542628201
2000-01-04,1377.0727380034589
2000-01-05,1360.5034405112215
2000-01-06,1353.2664452467984
2000-01-07,1379.546924625853
2000-01-10,1395.9902890727994
2000-01-11,1391.946656308359
2000-01-12,1384.2961972457058
2000-01-13,1397.7612838316265
2000-01-14,1424.9416084911757
2000-01-17,1445.638776701463
2000-01-18,1430.668216134093
2000-01-19,1421.7213323592125
2000-01-20,1417.7684150368632
2000-01-21,1416.178203803495
2000-01-24,1407.840163742008
2000-01-25,1390.4792915033106
2000-01-26,1403.881439573017
2000-01-27,1423.268311321297
2000-01-28,1414.6204579749565
2000-01-31,1416.3080185297224
2000-02-01,1422.2067181486113
2000-02-02,1425.3118876184153
2000-02-03,1417.5789402435262
2000-02-04,1420.1534799078802
2000-02-07,1416.9840400068792
2000-02-08,1405.758238686269
2000-02-09,1395.4719613195593
2000-02-10,1394.7558250380478
2000-02-11,1381.653128058788
2000-02-14,1382.2201224574128
2000-02-15,1375.2529498474892
2000-02-16,1378.6658607313593
2000-02-17,1378.3211974510552
2000-02-18,1361.519406456434
2000-02-21,1344.7385048218598
2000-02-22,1314.8733585890946
2000-02-23,1325.5665293220734
2000-02-24,1334.151886999035
2000-02-25,1361.7024062511416
2000-02-28,1379.5957092786525
2000-02-29,1389.0287181915478
2000-03-01,1403.3954885379578
2000-03-02,1404.381289768934
2000-03-03,1418.5076411465807
2000-03-06,1409.3818946669303
2000-03-07,1409.2315803020508
2000-03-08,1402.9488284563724
2000-03-09,1399.5116781792087
2000-03-10,1410.6760991966908
2000-03-13,1403.2949652800055
2000-03-14,1402.2656172959423
2000-03-15,1405.8639840925387
2000-03-16,1441.5945638156775
2000-03-17,1448.9341498955519
2000-03-20,1444.0257957428469
2000-03-21,1450.663185018094
2000-03-22,1462.5948150965687
2000-03-23,1458.1573978758045
2000-03-24,1466.715397872923
2000-03-27,1478.0737467780616
2000-03-28,1488.2441985106054
2000-03-29,1515.5516198720284
2000-03-30,1503.9183515203258
2000-03-31,1520.8235421307825
2000-04-03,1530.2564555887675
2000-04-04,1528.2877812471256
2000-04-05,1514.1502765311543
2000-04-06,1529.7972199324347
2000-04-07,1526.425233553781
2000-04-10,1523.563581092192
2000-04-11,1514.6250106248751
2000-04-12,1537.4126686111365
2000-04-13,1533.8977546033425
2000-04-14,1503.0366912535321
2000-04-17,1473.6717861747502
2000-04-18,1501.346176838476
2000-04-19,1522.4581920140322
2000-04-20,1526.685871079682
2000-04-21,1514.8326724151475
2000-04-24,1535.7338892866148
2000-04-25,1571.8078130635238
2000-04-26,1569.9379724890186
2000-04-27,1577.1891624758357
2000-04-28,1571.2100336363976
2000-05-01,1581.007230783133
2000-05-02,1590.1986049646962
2000-05-03,1605.0509295790935
2000-05-04,1607.2494834584825
2000-05-05,1610.1232908381494
2000-05-08,1607.2781541923373
2000-05-09,1588.085422928274
2000-05-10,1567.710441839869
2000-05-11,1586.196426147643
2000-05-12,1598.3954839630599
2000-05-15,1591.6536524867554
2000-05-16,1619.7322689539421
2000-05-17,1629.8838029236053
2000-05-18,1623.840593179649
2000-05-19,1622.9951738744362
2000-05-22,1592.6255469563253
2000-05-23,1585.4990441409484
2000-05-24,1581.7675788004415
2000-05-25,1577.7955959522815
2000-05-26,1542.7807349368159
2000-05-29,1544.367567766377
2000-05-30,1548.6753015709326
2000-05-31,1543.7765660695677
2000-06-01,1557.6127754939598
2000-06-02,1557.8744454760622
2000-06-05,1567.4171648622885
2000-06-06,1555.5422158824515
2000-06-07,1561.7874574955545
2000-06-08,1564.6640076724698
2000-06-09,1566.240616643247
2000-06-12,1566.3187636832233
2000-06-13,1554.7398686770075
2000-06-14,1557.4483768319963
2000-06-15,1558.8913348162046
2000-06-16,1546.6466558353036
2000-06-19,1552.217812638917
2000-06-20,1565.7909894808402
2000-06-21,1580.7985477695456
2000-06-22,1586.000896620581
2000-06-23,1587.232508798919
2000-06-26,1579.7764952348653
2000-06-27,1582.3119027489008
2000-06-28,1585.294779586831
2000-06-29,1579.9177516507823
2000-06-30,1573.859516620534
2000-07-03,1603.9544829277233
2000-07-04,1603.5716713545482
2000-07-05,1581.0217480955419
2000-07-06,1581.0041962537427
2000-07-07,1599.6734185395494
2000-07-10,1605.2727444902696
2000-07-11,1614.6446181048668
2000-07-12,1625.8128635383823
2000-07-13,1625.3201988075753
2000-07-14,1628.9190513579756
2000-07-17,1629.287532688749
2000-07-18,1618.7867018377124
2000-07-19,1627.5170019792874
2000-07-20,1632.8406727566355
2000-07-21,1609.3722061929088
2000-07-24,1597.4794507042077
2000-07-25,1583.0340613066244
2000-07-26,1574.0090050015524
2000-07-27,1572.610700052692
2000-07-28,1572.253228115658
2000-07-31,1569.4711817138634
2000-08-01,1585.8949174377506
2000-08-02,1609.3760870576755
2000-08-03,1621.4306988239573
2000-08-04,1624.2576401958484
2000-08-07,1639.7163025105147
2000-08-08,1653.232137540286
2000-08-09,1665.6564670863058
2000-08-10,1643.6995185942062
2000-08-11,1663.8966433441647
2000-08-14,1671.0233326488096
2000-08-15,1657.7963888374006
2000-08-16,1666.4977138802296
2000-08-17,1658.8077205579038
2000-08-18,1668.532932195851
2000-08-21,1673.2492236256844
2000-08-22,1692.5493774507684
2000-08-23,1699.7411714443517
2000-08-24,1688.9537797539074
2000-08-25,1689.958778515785
2000-08-28,1698.592482197723
2000-08-29,1698.9252780227014
2000-08-30,1699.1903198235393
2000-08-31,1709.63638435062
2000-09-01,1697.0762016266408
2000-09-04,1699.7210793075653
2000-09-05,1718.1179621672
2000-09-06,1726.5802044070417
2000-09-07,1737.1665845381985
2000-09-08,1741.0286454649097
2000-09-11,1739.03847437607
2000-09-12,1730.1697168925073
2000-09-13,1724.9355216265487
2000-09-14,1728.2150623221296
2000-09-15,1714.6581512364753
2000-09-18,1710.9403203232587
2000-09-19,1713.4210035401265
2000-09-20,1727.4179046417498
2000-09-21,1708.9756856576041
2000-09-22,1649.3532945658137
2000-09-25,1670.7572412635202
2000-09-26,1655.8028959338637
2000-09-27,1647.967399040557
2000-09-28,1657.3346582041097
2000-09-29,1666.8726201224586
2000-10-02,1668.0819291061669
2000-10-03,1680.3765438338235
2000-10-04,1684.4945139188874
2000-10-05,1686.2433477500203
2000-10-06,1674.72847310342
2000-10-09,1667.775287846064
2000-10-10,1662.1313372183163
2000-10-11,1634.1229491596264
2000-10-12,1636.5648932789722
2000-10-13,1644.4808928907162
2000-10-16,1669.7439361645738
2000-10-17,1643.0574189726335
2000-10-18,1636.7883690195893
2000-10-19,1667.488753765136
2000-10-20,1686.6822926347693
2000-10-23,1695.4196659847319
2000-10-24,1704.0270025006603
2000-10-25,1703.8738385557772
2000-10-26,1700.223589256416
2000-10-27,1684.7238166376687
2000-10-30,1692.7640812109519
2000-10-31,1703.773266510721
2000-11-01,1704.042663419047
2000-11-02,1707.2698264328146
2000-11-03,1708.130117649195
2000-11-06,1725.8103556983522
2000-11-07,1724.8072025248498
2000-11-08,1727.0816625048212
2000-11-09,1707.6526391750342
2000-11-10,1681.3621390070218
2000-11-13,1669.7566460231983
2000-11-14,1685.2284458364616
2000-11-15,1686.9918684988056
2000-11-16,1681.9385034395189
2000-11-17,1684.007298007076
2000-11-20,1675.0097417438262
2000-11-21,1669.768119644469
2000-11-22,1657.7156385058342
2000-11-23,1660.410871144332
2000-11-24,1676.5792896974763
2000-11-27,1675.6686471558876
2000-11-28,1657.93138565296
2000-11-29,1644.6238358916296
2000-11-30,1623.3995330316422
2000-12-01,1640.8408637151597
2000-12-04,1618.2195454640246
2000-12-05,1644.9635223329356
2000-12-06,1641.1272034038739
2000-12-07,1622.062297347884
2000-12-08,1646.7301940084196
2000-12-11,1686.5033682280975
2000-12-12,1683.8343111361123
2000-12-13,1673.985355664937
2000-12-14,1636.3516191659864
2000-12-15,1598.4467929119771
2000-12-18,1606.3223568875414
2000-12-19,1598.3424303114093
2000-12-20,1548.0498060975945
2000-12-21,1529.8201281909803
2000-12-22,1535.6305197777433
2000-12-25,1547.8397691488917
2000-12-26,1542.3555600882084
2000-12-27,1554.6067690713473
2000-12-28,1569.3383982812663
2000-12-29,1549.1326042932922
2001-01-01,1549.1326042932922
2001-01-02,1519.3253322313183
2001-01-03,1537.4296916351805
2001-01-04,1542.0796457412082
2001-01-05,1521.3923144899975
2001-01-08,1525.4717348133559
2001-01-09,1531.2128668149908
2001-01-10,1533.1282480855243
2001-01-11,1517.1895389746232
2001-01-12,1517.1039521486534
2001-01-15,1526.7210700836738
2001-01-16,1534.415341552211
2001-01-17,1556.4271998382296
2001-01-18,1544.6118885629414
2001-01-19,1560.775192599309
2001-01-22,1563.5398098476849
2001-01-23,1567.4949369355004
2001-01-24,1592.034183585191
2001-01-25,1599.1507582659883
2001-01-26,1591.7423468519166
2001-01-29,1609.7330175018885
2001-01-30,1609.3298145924082
2001-01-31,1605.582420837987
2001-02-01,1599.6563573500023
2001-02-02,1596.664490035592
2001-02-05,1580.0201566710832
2001-02-06,1594.2397068276664
2001-02-07,1585.975096360355
2001-02-08,1599.4082772450465
2001-02-09,1580.8560014827685
2001-02-12,1580.1096894666148
2001-02-13,1592.0908014906195
2001-02-14,1595.2065936170363
2001-02-15,1627.9517466856203
2001-02-16,1593.699325743752
2001-02-19,1580.647825418329
2001-02-20,1593.767322323317
2001-02-21,1571.3381627020246
2001-02-22,1572.4624907243453
2001-02-23,1570.6235506874536
2001-02-26,1584.8565562012113
2001-02-27,1571.10670913519
2001-02-28,1556.9887165906182
2001-03-01,1533.9428429171192
2001-03-02,1509.7971042464808
2001-03-05,1523.749275943439
2001-03-06,1541.5598046243372
2001-03-07,1551.8501765356386
2001-03-08,1544.619929103515
2001-03-09,1530.5799399809425
2001-03-12,1490.8229997477968
2001-03-13,1491.4117861584011
2001-03-14,1473.0230486970397
2001-03-15,1491.2073873305626
2001-03-16,1478.0479214822756
2001-03-19,1487.845528077246
2001-03-20,1472.5000803302942
2001-03-21,1481.7266083083
2001-03-22,1471.2630717177592
2001-03-23,1484.5295677321922
2001-03-26,1517.9565474765993
2001-03-27,1524.8804366604006
2001-03-28,1530.7992976253852
2001-03-29,1520.9962795185984
2001-03-30,1514.7147539476678
2001-04-02,1497.616242087898
2001-04-03,1474.4899133130464
2001-04-04,1459.9006090429382
2001-04-05,1504.0609638007775
2001-04-06,1487.8399062520068
2001-04-09,1486.4625953256598
2001-04-10,1524.544164886119
2001-04-11,1539.8047385747252
2001-04-12,1543.7552439907608
2001-04-13,1544.5202799816782
2001-04-16,1553.0686768696885
2001-04-17,1561.265372505985
2001-04-18,1620.6078181378814
2001-04-19,1617.0835060281154
2001-04-20,1593.4021021701924
2001-04-23,1587.7203449582323
2001-04-24,1589.2126728958112
2001-04-25,1594.885661478779
2001-04-26,1600.5292806123389
2001-04-27,1626.0599620903101
2001-04-30,1644.6125401744396
2001-05-01,1662.6509408375857
2001-05-02,1669.7006855372279
2001-05-03,1656.8956315188486
2001-05-04,1661.7878894063804
2001-05-07,1667.2060897098406
2001-05-08,1666.2528683155151
2001-05-09,1657.3637470661922
2001-05-10,1667.135442674445
2001-05-11,1674.7605394400732
2001-05-14,1662.7622416059212
2001-05-15,1664.404991231004
2001-05-16,1665.0781697317238
2001-05-17,1690.080352468293
2001-05-18,1696.3525065228814
2001-05-21,1723.3298882636166
2001-05-22,1739.5598382290912
2001-05-23,1745.2082893374343
2001-05-24,1747.9651714560102
2001-05-25,1739.9461320942928
2001-05-28,1730.2686284512677
2001-05-29,1739.0918953369314
2001-05-30,1707.4170675627195
2001-05-31,1726.0929722871276
2001-06-01,1733.5279603449287
2001-06-04,1734.1425319682492
2001-06-05,1738.031191311663
2001-06-06,1732.726138087986
2001-06-07,1731.7822409686964
2001-06-08,1730.9803855845341
2001-06-11,1724.2881876067097
2001-06-12,1692.172286218085
2001-06-13,1690.156132586444
2001-06-14,1659.131809300619
2001-06-15,1643.4524426616879
2001-06-18,1633.6025820753644
2001-06-19,1637.5402309455449
2001-06-20,1644.884776856457
2001-06-21,1652.5474728246145
2001-06-22,1652.7593326378603
2001-06-25,1637.820615164974
2001-06-26,1637.4844634378578
2001-06-27,1637.7358791370082
2001-06-28,1659.4512726135274
2001-06-29,1676.5939098912147
2001-07-02,1679.9545110242227
2001-07-03,1678.9883652377712
2001-07-04,1672.5893826617141
2001-07-05,1672.8966876988238
2001-07-06,1629.8877678705355
2001-07-09,1619.7386846185407
2001-07-10,1606.8355200635074
2001-07-11,1590.8366046566714
2001-07-12,1631.417976216608
2001-07-13,1634.6394915908202
2001-07-16,1620.148027354788
2001-07-17,1620.0207906530754
2001-07-18,1581.026976893019
2001-07-19,1591.5807006679631
2001-07-20,1582.2724897117516
2001-07-23,1567.279315636097
2001-07-24,1549.0969049461635
2001-07-25,1549.5235828320253
2001-07-26,1559.8274873757573
2001-07-27,1571.274363314269
2001-07-30,1563.450864828906
2001-07-31,1579.2305244137908
2001-08-01,1583.3144287396608
2001-08-02,1597.4756612001593
2001-08-03,1581.1090782560448
2001-08-06,1583.6510315180471
2001-08-07,1592.194103482524
2001-08-08,1579.3490036163385
2001-08-09,1545.140286092355
2001-08-10,1538.9879319373458
2001-08-13,1529.3901354377256
2001-08-14,1543.8752403439614
2001-08-15,1529.0223763040872
2001-08-16,1521.9260160703584
2001-08-17,1506.9820682913132
2001-08-20,1504.1750999002413
2001-08-21,1506.5554369045678
2001-08-22,1503.7998056550744
2001-08-23,1510.8278936094505
2001-08-24,1521.538189052051
2001-08-27,1527.2993438089115
2001-08-28,1514.1222655155807
2001-08-29,1501.1858357593737
2001-08-30,1482.662757127916
2001-08-31,1483.2331168833823
2001-09-03,1472.979088949402
2001-09-04,1504.0708859435229
2001-09-05,1492.9834185130305
2001-09-06,1469.0018988384313
2001-09-07,1430.7146467085463
2001-09-10,1415.087164700831
2001-09-11,1395.114511552321
2001-09-12,1360.4331464709385
2001-09-13,1368.3854595266132
2001-09-14,1356.021166617087
2001-09-17,1297.4077411882936
2001-09-18,1289.675118424636
2001-09-19,1275.0517953553986
2001-09-20,1246.1167307340545
2001-09-21,1229.4805204942074
2001-09-24,1256.1532842702784
2001-09-25,1254.8630130191284
2001-09-26,1252.2064771209268
2001-09-27,1254.423958765216
2001-09-28,1296.6310498087325
2001-10-01,1289.6007237768456
2001-10-02,1301.6882629020372
2001-10-03,1303.4774945362035
2001-10-04,1331.2395210824436
2001-10-05,1324.3510766346694
2001-10-08,1317.2521441533424
2001-10-09,1310.1321118598432
2001-10-10,1329.4129460141482
2001-10-11,1369.8514333827532
2001-10-12,1366.0493701978949
2001-10-15,1361.7574235202828
2001-10-16,1370.0102150067628
2001-10-17,1372.9089523537602
2001-10-18,1355.6615107015532
2001-10-19,1359.3093243265348
2001-10-22,1374.8212246671794
2001-10-23,1392.011309884146
2001-10-24,1388.9420655670467
2001-10-25,1392.7238668009402
2001-10-26,1401.2250306837905
2001-10-29,1362.8263803892755
2001-10-30,1337.4855926188895
2001-10-31,1346.8631220856157
2001-11-01,1349.5396118992066
2001-11-02,1356.193872642468
2001-11-05,1380.8810311078553
2001-11-06,1397.1275223203431
2001-11-07,1387.7313095406837
2001-11-08,1406.2396550734468
2001-11-09,1402.582582114416
2001-11-12,1393.4019518511213
2001-11-13,1422.6499332714275
2001-11-14,1430.2800138082964
2001-11-15,1447.0831486091813
2001-11-16,1444.3567660024114
2001-11-19,1470.0099475016539
2001-11-20,1455.0258505260838
2001-11-21,1456.971939446057
2001-11-22,1455.7455957346942
2001-11-23,1464.5585101428715
2001-11-26,1476.6747149508458
2001-11-27,1471.0832496841485
2001-11-28,1444.6966926041287
2001-11-29,1446.7356602962773
2001-11-30,1445.7945921877874
2001-12-03,1434.4875530266959
2001-12-04,1451.0204064919953
2001-12-05,1488.3425677341227
2001-12-06,1489.8596880476207
2001-12-07,1479.0633427555567
2001-12-10,1460.0887270771223
2001-12-11,1453.7382932609537
2001-12-12,1451.4962979665063
2001-12-13,1422.952364408993
2001-12-14,1411.2238046915468
2001-12-17,1406.0763442199232
2001-12-18,1417.56592563744
2001-12-19,1419.4287106296545
2001-12-20,1416.25305265288
2001-12-21,1431.1601181200447
2001-12-24,1445.3695518525435
2001-12-25,1443.853590652027
2001-12-26,1442.506930273755
2001-12-27,1448.0116009757521
2001-12-28,1468.311880814257
2001-12-31,1452.8843125938229
2002-01-01,1452.8843125938229
2002-01-02,1431.8199242711232
2002-01-03,1450.8820498932657
2002-01-04,1479.0439939557186
2002-01-07,1482.331009745252
2002-01-08,1468.5091085128674
2002-01-09,1468.3930132111432
2002-01-10,1455.4151881314522
2002-01-11,1453.005911599356
2002-01-14,1436.8074664847525
2002-01-15,1437.5752364651075
2002-01-16,1432.233228610231
2002-01-17,1440.5105895725014
2002-01-18,1436.1645761392006
2002-01-21,1437.9820347680416
2002-01-22,1424.0755893873359
2002-01-23,1427.9920614839375
2002-01-24,1443.5301905589763
2002-01-25,1465.2185437002834
2002-01-28,1477.332605071399
2002-01-29,1457.1592359327694
2002-01-30,1452.2545285119397
2002-01-31,1468.6770234188773
2002-02-01,1460.2786928218582
2002-02-04,1433.9121015249852
2002-02-05,1414.9090507635137
2002-02-06,1408.5530828693816
2002-02-07,1407.4415019295122
2002-02-08,1418.3100492449228
2002-02-11,1427.3562061488594
2002-02-12,1436.516245250087
2002-02-13,1450.6110081964703
2002-02-14,1459.755748542788
2002-02-15,1448.8167443117286
2002-02-18,1452.198875026689
2002-02-19,1420.101161442524
2002-02-20,1424.1196258770456
2002-02-21,1430.0027329848056
2002-02-22,1422.5179503761324
2002-02-25,1439.6032251014055
2002-02-26,1446.9014541788647
2002-02-27,1467.039322765152
2002-02-28,1467.1280747666115
2002-03-01,1492.575590719591
2002-03-04,1537.1321435730724
2002-03-05,1533.962826582534
2002-03-06,1538.5887294432807
2002-03-07,1557.5803198683143
2002-03-08,1575.9320348269764
2002-03-11,1584.6507091140595
2002-03-12,1568.6636930374234
2002-03-13,1544.641995453264
2002-03-14,1541.0332708913475
2002-03-15,1551.6638893866298
2002-03-18,1551.8336369921847
2002-03-19,1558.6419986721194
2002-03-20,1544.3694086326225
2002-03-21,1547.186319393655
2002-03-22,1539.2102349515187
2002-03-25,1527.2702048041738
2002-03-26,1528.1977268826042
2002-03-27,1547.1046475026035
2002-03-28,1555.5925944930068
2002-03-29,1548.286009358525
2002-04-01,1533.440436407131
2002-04-02,1527.7440194381313
2002-04-03,1529.131904588473
2002-04-04,1529.09573306665
2002-04-05,1538.4432511703562
2002-04-08,1542.4305812497141
2002-04-09,1531.606339148681
2002-04-10,1538.5798009849168
2002-04-11,1513.3227427363217
2002-04-12,1518.530568265476
2002-04-15,1522.1713333286127
2002-04-16,1542.2207520207398
2002-04-17,1545.6003785385785
2002-04-18,1542.773045601714
2002-04-19,1544.7779367640942
2002-04-22,1541.314691529808
2002-04-23,1537.7203823466884
2002-04-24,1527.8195547051243
2002-04-25,1517.9050316298753
2002-04-26,1506.258406266026
2002-04-29,1492.2936427222537
2002-04-30,1498.1161706382718
2002-05-01,1499.539157366553
2002-05-02,1506.8505188047125
2002-05-03,1491.4552023480153
2002-05-06,1473.8460709754142
2002-05-07,1466.875842502812
2002-05-08,1498.604740915953
2002-05-09,1493.7734107038661
2002-05-10,1478.2692983285601
2002-05-13,1485.289857568639
2002-05-14,1506.4748439903442
2002-05-15,1511.537959874409
2002-05-16,1515.3333535355546
2002-05-17,1510.7140540956016
2002-05-20,1507.8060090860438
