Date,WORLD ex USA EQUAL WEIGHTED
1999-05-14,1216.0999365461807
1999-05-17,1196.6932970623677
1999-05-18,1201.6916907656025
1999-05-19,1194.661999273388
1999-05-20,1199.9363133846173
1999-05-21,1206.3323254404318
1999-05-24,1207.4057716722207
1999-05-25,1194.654908141388
1999-05-26,1202.8931340277838
1999-05-27,1199.8228143051883
1999-05-28,1198.9550429359965
1999-05-31,1203.0007715034058
1999-06-01,1208.514771342232
1999-06-02,1219.177726723272
1999-06-03,1217.9867750115884
1999-06-04,1225.2495720260017
1999-06-07,1238.2996976608172
1999-06-08,1236.4971201667386
1999-06-09,1242.2426023810722
1999-06-10,1245.2826904774588
1999-06-11,1256.9303176945764
1999-06-14,1251.1750139290937
1999-06-15,1252.0147463099802
1999-06-16,1263.0823889003668
1999-06-17,1272.0901179090974
1999-06-18,1266.8863168721691
1999-06-21,1278.250183412661
1999-06-22,1279.0235459198207
1999-06-23,1270.7738379568084
1999-06-24,1263.5075118273712
1999-06-25,1254.3722816789368
1999-06-28,1264.3924448579173
1999-06-29,1270.017824561232
1999-06-30,1266.7750602118767
1999-07-01,1287.7802104429434
1999-07-02,1297.5509087267253
1999-07-05,1305.6834041393124
1999-07-06,1302.4850530599128
1999-07-07,1298.314378305006
1999-07-08,1299.8729626914755
1999-07-09,1301.9930097598149
1999-07-12,1308.1565707619175
1999-07-13,1297.5797255154941
1999-07-14,1301.66932951499
1999-07-15,1307.1427450384017
1999-07-16,1300.3150439047142
1999-07-19,1311.2015552190844
1999-07-20,1286.569215787184
1999-07-21,1274.273768150407
1999-07-22,1265.818726877089
1999-07-23,1259.7617157402215
1999-07-26,1238.8818489909208
1999-07-27,1240.4633027171471
1999-07-28,1246.618243964608
1999-07-29,1240.3071993810331
1999-07-30,1255.4144761957646
1999-08-02,1253.6256439000613
1999-08-03,1256.8843820728518
1999-08-04,1249.79606761525
1999-08-05,1232.4376052173081
1999-08-06,1227.6369629929304
1999-08-09,1233.2835744129475
1999-08-10,1227.3435164284272
1999-08-11,1233.97529518663
1999-08-12,1248.658423946893
1999-08-13,1259.1800414516908
1999-08-16,1274.9471739536777
1999-08-17,1279.2101380042186
1999-08-18,1280.7398110663034
1999-08-19,1272.9992295715413
1999-08-20,1284.4885706831117
1999-08-23,1300.7439876626715
1999-08-24,1300.073004739083
1999-08-25,1304.3001346806554
1999-08-26,1300.3141927056522
1999-08-27,1297.374354597842
1999-08-30,1303.8415694197279
1999-08-31,1280.4988561500165
1999-09-01,1296.0385202632337
1999-09-02,1281.147542965321
1999-09-03,1293.8199797373816
1999-09-06,1303.2675629710143
1999-09-07,1295.340623834059
1999-09-08,1292.4006719736822
1999-09-09,1312.4571817532856
1999-09-10,1320.1420191021102
1999-09-13,1334.8605166153845
1999-09-14,1326.047475653137
1999-09-15,1325.307931752995
1999-09-16,1309.0519844443922
1999-09-17,1303.9465169678501
1999-09-20,1308.2904742006453
1999-09-21,1308.9502944468024
1999-09-22,1290.69412384692
1999-09-23,1297.4339043620985
1999-09-24,1274.239945085053
1999-09-27,1276.4213224281161
1999-09-28,1279.1471918516297
1999-09-29,1263.5674960850577
1999-09-30,1275.3467032121196
1999-10-01,1276.9247290433243
1999-10-04,1279.237633323679
1999-10-05,1278.9502223197192
1999-10-06,1276.0504990447812
1999-10-07,1280.906514487324
1999-10-08,1286.2684175252593
1999-10-11,1286.6584774704834
1999-10-12,1275.6837916186266
1999-10-13,1255.7897683586318
1999-10-14,1253.8282906102702
1999-10-15,1236.9553744530801
1999-10-18,1223.2706544586079
1999-10-19,1232.1867687675021
1999-10-20,1240.5013867137109
1999-10-21,1231.9527242619988
1999-10-22,1246.816867444316
1999-10-25,1252.8678982667602
1999-10-26,1260.4602065472127
1999-10-27,1257.5327003348757
1999-10-28,1261.5270569441875
1999-10-29,1283.9673422346837
1999-11-01,1285.0717340265073
1999-11-02,1288.4621070651747
1999-11-03,1288.0992610207668
1999-11-04,1298.5003687566907
1999-11-05,1293.8065725305833
1999-11-08,1289.9139533056864
1999-11-09,1289.2813513107624
1999-11-10,1294.6269314631002
1999-11-11,1291.2103330535067
1999-11-12,1297.8000428041946
1999-11-15,1297.4335229586359
1999-11-16,1296.7401003188147
1999-11-17,1307.2043280318692
1999-11-18,1319.7170397250973
1999-11-19,1320.792376934537
1999-11-22,1317.176753741413
1999-11-23,1324.0048173709633
1999-11-24,1321.2228408424994
1999-11-25,1324.0097318891114
1999-11-26,1341.3366174813107
1999-11-29,1348.067205134434
1999-11-30,1333.6877048428123
1999-12-01,1338.6493296759447
1999-12-02,1348.343664270967
1999-12-03,1361.4452135058677
1999-12-06,1343.4990207430126
1999-12-07,1348.5915122719684
1999-12-08,1342.7103604468084
1999-12-09,1353.7469228825855
1999-12-10,1356.7829748338802
1999-12-13,1357.002954856279
1999-12-14,1359.474713952064
1999-12-15,1356.1697698258704
1999-12-16,1351.6277664654767
1999-12-17,1362.567492713153
1999-12-20,1366.2347920409359
1999-12-21,1362.579778056557
1999-12-22,1378.0416266375996
1999-12-23,1379.920886049952
1999-12-24,1384.6816041929858
1999-12-27,1389.6339274059308
1999-12-28,1393.8005323882974
1999-12-29,1399.3949848686084
1999-12-30,1406.8515017264954
1999-12-31,1406.576758716031
2000-01-03,1404.552452341153
2000-01-04,1365.5447100141748
2000-01-05,1345.478888966486
2000-01-06,1337.3616624318227
2000-01-07,1359.1015094793274
2000-01-10,1374.1889868853564
2000-01-11,1373.7869873035047
2000-01-12,1367.3159625266421
2000-01-13,1378.5485458907392
2000-01-14,1403.9016206335475
2000-01-17,1423.8416649352946
2000-01-18,1409.0614058015842
2000-01-19,1397.6579084778534
2000-01-20,1399.4772820520568
2000-01-21,1394.8005760523133
2000-01-24,1395.7951624020836
2000-01-25,1376.464670029808
2000-01-26,1386.2277445482523
2000-01-27,1402.1114397127792
2000-01-28,1400.6990154753446
2000-01-31,1391.5387917697976
2000-02-01,1392.9440238679697
2000-02-02,1396.9772252004516
2000-02-03,1394.5708666928022
2000-02-04,1398.8151869612266
2000-02-07,1395.150080455222
2000-02-08,1388.6478918448204
2000-02-09,1386.3243550557195
2000-02-10,1386.6113889854305
2000-02-11,1382.2247250027883
2000-02-14,1378.0873879952323
2000-02-15,1364.634560255001
2000-02-16,1371.6729272706866
2000-02-17,1371.9429472323036
2000-02-18,1364.2406241910528
2000-02-21,1344.3967057386724
2000-02-22,1321.5775580830832
2000-02-23,1335.9689525147544
2000-02-24,1342.4046428465663
2000-02-25,1370.2645184333978
2000-02-28,1377.6832377680203
2000-02-29,1384.7241725465337
2000-03-01,1404.707631264085
2000-03-02,1414.3987991891584
2000-03-03,1420.933224051431
2000-03-06,1422.320350441083
2000-03-07,1426.842062481433
2000-03-08,1414.3949840805305
2000-03-09,1410.6642067299224
2000-03-10,1421.9964492909753
2000-03-13,1407.7754398595926
2000-03-14,1410.0868626476476
2000-03-15,1392.273002013723
2000-03-16,1407.8752048349568
2000-03-17,1419.716824152628
2000-03-20,1420.5946304329054
2000-03-21,1417.3464825180897
2000-03-22,1425.4123775673108
2000-03-23,1415.2734373002504
2000-03-24,1431.0622255788307
2000-03-27,1444.9140450623074
2000-03-28,1457.307299189449
2000-03-29,1476.2388684752507
2000-03-30,1454.2333722691062
2000-03-31,1467.7012036931944
2000-04-03,1469.447235647691
2000-04-04,1471.4197851505062
2000-04-05,1454.8827814347355
2000-04-06,1469.6959048961244
2000-04-07,1469.7300994901022
2000-04-10,1467.3171371914352
2000-04-11,1451.246341331106
2000-04-12,1470.207100210435
2000-04-13,1469.693074930398
2000-04-14,1459.4792067671237
2000-04-17,1417.4507357117202
2000-04-18,1438.3954156183024
2000-04-19,1457.536378881712
2000-04-20,1460.7505579652407
2000-04-21,1450.1551830829571
2000-04-24,1465.832472040477
2000-04-25,1484.5017079992854
2000-04-26,1488.2450055806175
2000-04-27,1488.2091692132512
2000-04-28,1488.7143593326311
2000-05-01,1492.2969855516699
2000-05-02,1509.9885253830087
2000-05-03,1523.3113175020299
2000-05-04,1526.5788185904435
2000-05-05,1527.5597633189448
2000-05-08,1522.0987539414107
2000-05-09,1506.8963580178502
2000-05-10,1492.2205911630133
2000-05-11,1498.51562605374
2000-05-12,1512.9547205892816
2000-05-15,1503.082309121541
2000-05-16,1525.4397609038526
2000-05-17,1528.631373574558
2000-05-18,1525.0146362611579
2000-05-19,1522.1389375610552
2000-05-22,1494.3876915936155
2000-05-23,1493.7821473669944
2000-05-24,1479.6016672901385
2000-05-25,1487.597000610964
2000-05-26,1462.0605757479127
2000-05-29,1467.554822986273
2000-05-30,1467.9709754160597
2000-05-31,1461.304509759534
2000-06-01,1472.0661005873249
2000-06-02,1474.1503974065147
2000-06-05,1485.3427994423148
2000-06-06,1482.742751645877
2000-06-07,1486.9053931247859
2000-06-08,1492.241381606829
2000-06-09,1494.526845149932
2000-06-12,1498.29408910267
2000-06-13,1487.5181263794402
2000-06-14,1490.0790345446885
2000-06-15,1487.013486346431
2000-06-16,1483.8472146758531
2000-06-19,1487.378660451116
2000-06-20,1500.8501055900508
2000-06-21,1508.1021937651371
2000-06-22,1513.6311001596373
2000-06-23,1515.9706400024268
2000-06-26,1509.5374808655242
2000-06-27,1513.5835805113113
2000-06-28,1517.7758577150312
2000-06-29,1511.75214075208
2000-06-30,1517.1434876700575
2000-07-03,1538.5717181514867
2000-07-04,1539.4318170227757
2000-07-05,1522.8878416693678
2000-07-06,1520.8716950867533
2000-07-07,1534.8722054434743
2000-07-10,1538.885086445286
2000-07-11,1543.2947543830524
2000-07-12,1551.1780771510785
2000-07-13,1547.9476877500013
2000-07-14,1552.0466749118887
2000-07-17,1553.1643118869997
2000-07-18,1544.3842898595801
2000-07-19,1549.8711118186675
2000-07-20,1555.0432004447407
2000-07-21,1539.30873474882
2000-07-24,1531.9678098319323
2000-07-25,1522.1167862949821
2000-07-26,1519.7659000907067
2000-07-27,1510.7142288088214
2000-07-28,1509.7235490649937
2000-07-31,1506.8671865644728
2000-08-01,1517.01697702966
2000-08-02,1533.6819642847624
2000-08-03,1535.0023130896964
2000-08-04,1537.1499099336309
2000-08-07,1549.4206402593634
2000-08-08,1553.7504713732765
2000-08-09,1570.8945991179078
2000-08-10,1559.8273032945451
2000-08-11,1571.4945951814286
2000-08-14,1575.307475443206
2000-08-15,1571.6909048026182
2000-08-16,1580.4296164213872
2000-08-17,1571.0994562948097
2000-08-18,1578.4093102344832
2000-08-21,1581.4912008959511
2000-08-22,1596.0073029774153
2000-08-23,1602.0017585047617
2000-08-24,1594.7835873142942
2000-08-25,1598.9216632207647
2000-08-28,1604.5966088029647
2000-08-29,1603.1391628448166
2000-08-30,1600.704496357406
2000-08-31,1604.3106031522043
2000-09-01,1603.2327991966117
2000-09-04,1607.7589196665701
2000-09-05,1614.6961826275344
2000-09-06,1616.0137961315136
2000-09-07,1621.4959850558328
2000-09-08,1620.1073660284007
2000-09-11,1613.910696285855
2000-09-12,1604.5499035553014
2000-09-13,1597.4878780192512
2000-09-14,1601.6857742795326
2000-09-15,1592.9400689105732
2000-09-18,1591.006471764947
2000-09-19,1589.9156279404976
2000-09-20,1601.7132598817834
2000-09-21,1583.562913688611
2000-09-22,1538.749531390514
2000-09-25,1559.791011766026
2000-09-26,1550.5131265056252
2000-09-27,1544.5824719545653
2000-09-28,1542.5376556019464
2000-09-29,1556.180844450444
2000-10-02,1562.5908463953892
2000-10-03,1574.387827421342
2000-10-04,1571.9509461061093
2000-10-05,1576.3430532037628
2000-10-06,1572.1617790060209
2000-10-09,1558.015756226989
2000-10-10,1557.1574202880784
2000-10-11,1532.3969595623603
2000-10-12,1539.7376066711875
2000-10-13,1536.0131945215098
2000-10-16,1550.9820988750623
2000-10-17,1532.9094393769337
2000-10-18,1521.1145371883952
2000-10-19,1539.4261418996427
2000-10-20,1556.9896154390715
2000-10-23,1563.359764560432
2000-10-24,1573.5916078044447
2000-10-25,1573.5813020749222
2000-10-26,1569.369111818643
2000-10-27,1559.543880802058
2000-10-30,1557.8451220893605
2000-10-31,1564.3842727581432
2000-11-01,1573.3058024450654
2000-11-02,1575.6859996154478
2000-11-03,1582.5631838182803
2000-11-06,1598.6591617918366
2000-11-07,1597.1627278626422
2000-11-08,1598.721032706958
2000-11-09,1583.3698939478902
2000-11-10,1566.0718648939346
2000-11-13,1548.3667632266217
2000-11-14,1561.826598586803
2000-11-15,1562.3830798838544
2000-11-16,1558.5717174122626
2000-11-17,1558.0944075823072
2000-11-20,1548.7214126314984
2000-11-21,1541.223858585556
2000-11-22,1529.7099923329606
2000-11-23,1533.1080903059697
2000-11-24,1544.762534238952
2000-11-27,1548.7490587805185
2000-11-28,1536.1593676908494
2000-11-29,1521.935953399471
2000-11-30,1507.69321010559
2000-12-01,1522.0679163726268
2000-12-04,1500.7948922301275
2000-12-05,1513.9090978561928
2000-12-06,1518.354216570674
2000-12-07,1505.7217702137987
2000-12-08,1516.2223303690366
2000-12-11,1546.6418567985847
2000-12-12,1542.502143428162
2000-12-13,1537.1821727582244
2000-12-14,1513.5932899835075
2000-12-15,1486.6147886291299
2000-12-18,1488.3383615893174
2000-12-19,1485.7948766826191
2000-12-20,1450.8739763931824
2000-12-21,1433.2288451360728
2000-12-22,1430.8695220921852
2000-12-25,1442.7279636700957
2000-12-26,1435.3539332238447
2000-12-27,1442.7854592096407
2000-12-28,1451.9669024462692
2000-12-29,1446.4544872021077
2001-01-01,1446.4544872021077
2001-01-02,1433.7838596111587
2001-01-03,1424.2834165387133
2001-01-04,1438.2653784266527
2001-01-05,1432.2770877353182
2001-01-08,1432.9299453277413
2001-01-09,1429.6032775825756
2001-01-10,1425.283574832389
2001-01-11,1411.5281696705938
2001-01-12,1417.8659871524173
2001-01-15,1424.9658708241452
2001-01-16,1424.6813883886462
2001-01-17,1446.1752229459403
2001-01-18,1439.9675706561718
2001-01-19,1457.9483093731935
2001-01-22,1458.80178964649
2001-01-23,1455.2228560097128
2001-01-24,1468.0598935969044
2001-01-25,1477.8095766012557
2001-01-26,1472.2867275065657
2001-01-29,1482.3045670927547
2001-01-30,1482.618683317735
2001-01-31,1487.4143518243616
2001-02-01,1486.3725964298394
2001-02-02,1485.2943073756871
2001-02-05,1469.7696611816796
2001-02-06,1480.607658815073
2001-02-07,1470.187577958414
2001-02-08,1478.4048813294937
2001-02-09,1466.8569002538622
2001-02-12,1465.2091422169192
2001-02-13,1474.4357823987725
2001-02-14,1474.0017818846259
2001-02-15,1497.7946877047593
2001-02-16,1476.5770737444952
2001-02-19,1466.4118103392484
2001-02-20,1480.4328736301852
2001-02-21,1465.21203702461
2001-02-22,1465.143241116774
2001-02-23,1464.3761953952587
2001-02-26,1470.883181458869
2001-02-27,1466.5002757083316
2001-02-28,1455.2555964485596
2001-03-01,1434.4517322067409
2001-03-02,1413.0992086144468
2001-03-05,1421.4279039756284
2001-03-06,1438.4327825008895
2001-03-07,1442.8889716013412
2001-03-08,1437.552141644983
2001-03-09,1431.1435785328595
2001-03-12,1403.7030549788271
2001-03-13,1390.7462458704692
2001-03-14,1374.6941999135472
2001-03-15,1393.1756787491113
2001-03-16,1378.2145773367993
2001-03-19,1375.342692206707
2001-03-20,1373.3629366216887
2001-03-21,1379.9952776419054
2001-03-22,1352.8642453465943
2001-03-23,1369.9939568223829
2001-03-26,1404.659490459975
2001-03-27,1409.7904554002205
2001-03-28,1420.9102554266897
2001-03-29,1409.982037214489
2001-03-30,1403.69735170602
2001-04-02,1390.4434092636184
2001-04-03,1376.9539771432203
2001-04-04,1368.7319322799497
2001-04-05,1399.0324184957112
2001-04-06,1396.6462385674786
2001-04-09,1391.944489376093
2001-04-10,1416.5330665818678
2001-04-11,1433.997685003024
2001-04-12,1437.2309745169505
2001-04-13,1437.97876233872
2001-04-16,1442.9560330662018
2001-04-17,1442.470093893957
2001-04-18,1484.8203860275826
2001-04-19,1483.6001572499213
2001-04-20,1469.7291715310523
2001-04-23,1466.1286568104022
2001-04-24,1469.314529113416
2001-04-25,1470.0572429139188
2001-04-26,1476.0214539733372
2001-04-27,1492.9774434645096
2001-04-30,1512.0443097885793
2001-05-01,1526.4605417403814
2001-05-02,1530.1362793346477
2001-05-03,1523.1990256526683
2001-05-04,1520.4132292257532
2001-05-07,1527.8372039450699
2001-05-08,1525.707652092351
2001-05-09,1516.4437810006773
2001-05-10,1527.0766247452307
2001-05-11,1532.7893635010591
2001-05-14,1517.6263638522175
2001-05-15,1522.2908148048589
2001-05-16,1509.6654143670958
2001-05-17,1531.762342343282
2001-05-18,1536.6283916409386
2001-05-21,1552.9120173997178
2001-05-22,1567.5441426773937
2001-05-23,1576.4943641904774
2001-05-24,1575.9290920113012
2001-05-25,1569.1535224632646
2001-05-28,1563.2984319329667
2001-05-29,1569.647288607788
2001-05-30,1547.219381614633
2001-05-31,1556.2343257424375
2001-06-01,1558.944962661196
2001-06-04,1560.7131452580304
2001-06-05,1559.9737541022878
2001-06-06,1558.7870035289216
2001-06-07,1557.882279377861
2001-06-08,1561.7648246932583
2001-06-11,1553.151225040837
2001-06-12,1520.541990951847
2001-06-13,1526.7523889506485
2001-06-14,1508.987214184499
2001-06-15,1493.3158557734348
2001-06-18,1484.8038021736406
2001-06-19,1486.2817910409722
2001-06-20,1481.8890417074147
2001-06-21,1485.4064106016779
2001-06-22,1493.411268457347
2001-06-25,1482.8990482339811
2001-06-26,1478.543817226213
2001-06-27,1475.350734150952
2001-06-28,1486.4531829255043
2001-06-29,1501.6484567695975
2001-07-02,1504.5112676998301
2001-07-03,1504.3085616186472
2001-07-04,1496.3421667265504
2001-07-05,1492.4018805966746
2001-07-06,1459.2606904115955
2001-07-09,1447.881267262199
2001-07-10,1445.158797879196
2001-07-11,1427.9456278236946
2001-07-12,1451.025552944867
2001-07-13,1452.6971051657747
2001-07-16,1444.4758934089396
2001-07-17,1434.8605081578196
2001-07-18,1410.6855597944998
2001-07-19,1422.2883935634177
2001-07-20,1414.781644407483
2001-07-23,1406.394170514344
2001-07-24,1400.7064130975962
2001-07-25,1394.3205645269904
2001-07-26,1400.4674538876864
2001-07-27,1413.219593244412
2001-07-30,1409.0155958761313
2001-07-31,1423.4568621425915
2001-08-01,1428.4557592869774
2001-08-02,1442.6782771439273
2001-08-03,1429.30933468747
2001-08-06,1434.5015536823507
2001-08-07,1438.507816602648
2001-08-08,1429.9523724320873
2001-08-09,1400.1487619846941
2001-08-10,1394.0853342186372
2001-08-13,1388.285895048207
2001-08-14,1404.3291546023042
2001-08-15,1400.0794755230836
2001-08-16,1389.4827912191406
2001-08-17,1378.5291686638677
2001-08-20,1370.5615951539394
2001-08-21,1379.1828129950918
2001-08-22,1376.026614778825
2001-08-23,1381.5872606511616
2001-08-24,1387.7324086329766
2001-08-27,1393.8029261432398
2001-08-28,1382.430677431176
2001-08-29,1374.4365603274869
2001-08-30,1356.6083411791587
2001-08-31,1354.5175033200658
2001-09-03,1340.7303303124388
2001-09-04,1362.0219218026002
2001-09-05,1348.6136131004973
2001-09-06,1331.5575580117359
2001-09-07,1305.5419262254995
2001-09-10,1282.540146862435
2001-09-11,1249.419964803115
2001-09-12,1213.6775282598276
2001-09-13,1223.4398867642794
2001-09-14,1202.4303221675498
2001-09-17,1175.035625713
2001-09-18,1169.983462692051
2001-09-19,1163.1373324477136
2001-09-20,1133.1909631602903
2001-09-21,1110.7603651853103
2001-09-24,1132.3586037331684
2001-09-25,1137.463822897635
2001-09-26,1145.2089774907854
2001-09-27,1147.0905879781483
2001-09-28,1179.0872436441643
2001-10-01,1176.3455750865216
2001-10-02,1184.9245056132154
2001-10-03,1176.4015711609534
2001-10-04,1209.2592277683664
2001-10-05,1203.7101449591391
2001-10-08,1200.6043675719845
2001-10-09,1197.9456291121214
2001-10-10,1207.1802586906688
2001-10-11,1239.742551904506
2001-10-12,1241.0667083392852
2001-10-15,1232.9629036774236
2001-10-16,1243.637331506957
2001-10-17,1261.2378349400226
2001-10-18,1244.4976266303913
2001-10-19,1239.4683132282835
2001-10-22,1249.203173438059
2001-10-23,1272.2142759353603
2001-10-24,1273.9088239802024
2001-10-25,1267.631684523413
2001-10-26,1278.8626843995826
2001-10-29,1251.7971369928453
2001-10-30,1229.924065975263
2001-10-31,1241.3593046835613
2001-11-01,1240.6306360308565
2001-11-02,1244.942648096933
2001-11-05,1264.432595377098
2001-11-06,1273.841564782944
2001-11-07,1269.184777834098
2001-11-08,1289.542132898831
2001-11-09,1282.6774359912258
2001-11-12,1268.6935388858903
2001-11-13,1290.2163098744427
2001-11-14,1298.3296402299388
2001-11-15,1317.4742073244788
2001-11-16,1319.3340613417686
2001-11-19,1342.333572445008
2001-11-20,1331.2518929592704
2001-11-21,1330.7483964744442
2001-11-22,1335.091553159356
2001-11-23,1334.3966394190552
2001-11-26,1342.8772815744087
2001-11-27,1338.6145978869768
2001-11-28,1320.4863042677057
2001-11-29,1319.7086170482842
2001-11-30,1327.0892001290563
2001-12-03,1314.7220230075545
2001-12-04,1323.9506692277655
2001-12-05,1357.6188707604226
2001-12-06,1362.7618529303459
2001-12-07,1356.8837246614792
2001-12-10,1340.5899779627825
2001-12-11,1334.9146940183878
2001-12-12,1332.4420949692217
2001-12-13,1306.9726264143987
2001-12-14,1294.6581181613406
2001-12-17,1294.3279060939722
2001-12-18,1299.0066341310235
2001-12-19,1295.0967211491484
2001-12-20,1292.2912275016722
2001-12-21,1302.429484778142
2001-12-24,1311.2383385241972
2001-12-25,1309.8140079963503
2001-12-26,1305.9205058146536
2001-12-27,1316.5152627285145
2001-12-28,1332.7799491307792
2001-12-31,1326.9404209930822
2002-01-01,1326.9404209930822
2002-01-02,1310.64628148015
2002-01-03,1328.6621139700537
2002-01-04,1351.3563023336762
2002-01-07,1354.120953169186
2002-01-08,1338.602258037389
2002-01-09,1339.315356908175
2002-01-10,1325.473461593978
2002-01-11,1327.9764337482093
2002-01-14,1313.7453064295644
2002-01-15,1311.3559791527605
2002-01-16,1308.5861544272148
2002-01-17,1314.6278738330348
2002-01-18,1317.2636284816288
2002-01-21,1316.8280823936234
2002-01-22,1307.023259865588
2002-01-23,1305.6563537657223
2002-01-24,1316.9646164179842
2002-01-25,1328.4912286237218
2002-01-28,1341.611771948226
2002-01-29,1332.1652633109547
2002-01-30,1319.423218552814
2002-01-31,1331.6069092873815
2002-02-01,1325.9806088619257
2002-02-04,1312.3383763613328
2002-02-05,1292.8195100298883
2002-02-06,1288.3124977592618
2002-02-07,1291.9836594088251
2002-02-08,1295.8716548221098
2002-02-11,1301.6056128733958
2002-02-12,1312.6441388149349
2002-02-13,1321.8204270052086
2002-02-14,1334.1872715660795
2002-02-15,1327.8914014751383
2002-02-18,1328.2652872590163
2002-02-19,1302.903741131655
2002-02-20,1298.8493682293763
2002-02-21,1313.6011858268173
2002-02-22,1305.2308598343025
2002-02-25,1312.2395445962202
2002-02-26,1318.391957849541
2002-02-27,1341.719456950776
2002-02-28,1345.1791710253078
2002-03-01,1362.3196167466335
2002-03-04,1401.075201216399
2002-03-05,1396.8373628562786
2002-03-06,1396.795252606719
2002-03-07,1422.6471910623868
2002-03-08,1434.8789541826395
2002-03-11,1440.030189459078
2002-03-12,1422.893076928821
2002-03-13,1406.441137527997
2002-03-14,1408.5393555286705
2002-03-15,1417.4918913587417
2002-03-18,1416.796207326545
2002-03-19,1423.9869212300684
2002-03-20,1416.3628048095027
2002-03-21,1414.1211340027846
2002-03-22,1408.9822898386167
2002-03-25,1403.0274988446938
2002-03-26,1401.8273129999318
2002-03-27,1413.6076249843939
2002-03-28,1422.1946841313274
2002-03-29,1414.8886540337282
2002-04-01,1403.8426913334856
2002-04-02,1403.553162072351
2002-04-03,1410.6106172056038
2002-04-04,1408.568699086813
2002-04-05,1417.604206732504
2002-04-08,1411.7717599970022
2002-04-09,1405.780741598153
2002-04-10,1411.9959750198275
2002-04-11,1396.3232078108663
2002-04-12,1396.0324832617703
2002-04-15,1403.3784005543341
2002-04-16,1416.981316039143
2002-04-17,1424.6764084313838
2002-04-18,1423.8797982673373
2002-04-19,1426.5811881558584
2002-04-22,1428.9729962000301
2002-04-23,1427.0622040000812
2002-04-24,1421.4601680753333
2002-04-25,1412.1783494534889
2002-04-26,1407.8546357442563
2002-04-29,1399.8646684429325
2002-04-30,1399.2773136917574
2002-05-01,1402.458391773642
2002-05-02,1407.1817821785623
2002-05-03,1398.75979848235
2002-05-06,1391.2255721820231
2002-05-07,1381.594676996342
2002-05-08,1400.6468223301088
2002-05-09,1401.955362972878
2002-05-10,1395.482997010984
2002-05-13,1396.1822919936026
2002-05-14,1406.075943111454
2002-05-15,1415.6199434940104
2002-05-16,1419.1465280606706
2002-05-17,1419.0233179227073
2002-05-20,1419.7706592469917
2002-05-21,1426.49582470323
