Date,PACIFIC EQUAL WEIGHTED
1999-08-03,1417.3831338346488
1999-08-04,1400.913300473069
1999-08-05,1378.5236984137669
1999-08-06,1364.2346964480653
1999-08-09,1365.876261363784
1999-08-10,1365.4079116374214
1999-08-11,1362.4574295048433
1999-08-12,1378.436140463103
1999-08-13,1383.763658668828
1999-08-16,1419.57495410883
1999-08-17,1425.7370699294884
1999-08-18,1435.300451641422
1999-08-19,1427.5601559149761
1999-08-20,1445.3587986567395
1999-08-23,1471.379547641697
1999-08-24,1471.9694744291469
1999-08-25,1469.260346714683
1999-08-26,1458.4270933346108
1999-08-27,1448.368420561808
1999-08-30,1466.8067047398142
1999-08-31,1432.7916733389497
1999-09-01,1460.7532526497848
1999-09-02,1442.3167529069667
1999-09-03,1445.4008954487103
1999-09-06,1458.9625716528178
1999-09-07,1439.2599093327085
1999-09-08,1431.8280929264192
1999-09-09,1470.0815636274383
1999-09-10,1482.7793576354627
1999-09-13,1527.944207868851
1999-09-14,1518.1045460974924
1999-09-15,1525.5706184362018
1999-09-16,1494.2566223314107
1999-09-17,1478.3696558783686
1999-09-20,1482.8803486251404
1999-09-21,1504.4703827872356
1999-09-22,1472.4158547002567
1999-09-23,1482.2962168837807
1999-09-24,1444.035698882892
1999-09-27,1426.9692552227295
1999-09-28,1446.8980687388678
1999-09-29,1421.7627738345977
1999-09-30,1448.1088632694248
1999-10-01,1459.4080235559236
1999-10-04,1449.650758684846
1999-10-05,1446.6490750681135
1999-10-06,1439.873850517807
1999-10-07,1446.4560821398202
1999-10-08,1459.5103453408906
1999-10-11,1464.2603491822797
1999-10-12,1454.7149495397007
1999-10-13,1420.1813880404839
1999-10-14,1421.3689661442336
1999-10-15,1407.0210049491393
1999-10-18,1387.0973036799319
1999-10-19,1390.1438693591895
1999-10-20,1412.0254458509169
1999-10-21,1403.5670246941922
1999-10-22,1424.4039520000533
1999-10-25,1443.234381573412
1999-10-26,1450.3936811201997
1999-10-27,1447.5456626127789
1999-10-28,1443.2729205737458
1999-10-29,1475.744241967082
1999-11-01,1477.059045024916
1999-11-02,1484.1757272555467
1999-11-03,1479.4552898219424
1999-11-04,1499.3360040780576
1999-11-05,1483.3906353359218
1999-11-08,1477.9280115266713
1999-11-09,1476.3530604482032
1999-11-10,1487.1666754851037
1999-11-11,1467.6532472584188
1999-11-12,1476.5108589442782
1999-11-15,1462.6305634741318
1999-11-16,1455.8969823246073
1999-11-17,1482.816424300368
1999-11-18,1507.6341819137729
1999-11-19,1515.3590010253904
1999-11-22,1520.336164543771
1999-11-23,1530.352074458666
1999-11-24,1523.6233096406552
1999-11-25,1506.824403729193
1999-11-26,1549.8714513775747
1999-11-29,1567.9547207871076
1999-11-30,1549.0838422746874
1999-12-01,1559.936131935177
1999-12-02,1571.752789085876
1999-12-03,1574.0844738426852
1999-12-06,1535.7828669493263
1999-12-07,1544.2614682467497
1999-12-08,1529.560692057584
1999-12-09,1542.4522735807752
1999-12-10,1550.103552164218
1999-12-13,1538.487351700521
1999-12-14,1542.5013121247052
1999-12-15,1540.1511396971173
1999-12-16,1520.1121091614905
1999-12-17,1529.9545563985191
1999-12-20,1533.513007072393
1999-12-21,1533.6338489402235
1999-12-22,1551.6052625840734
1999-12-23,1538.0431279458417
1999-12-24,1536.4861341759345
1999-12-27,1540.981255654642
1999-12-28,1543.4385228626402
1999-12-29,1546.8298262998385
1999-12-30,1551.125744210395
1999-12-31,1551.125744210395
2000-01-03,1547.7049139659753
2000-01-04,1499.974203783235
2000-01-05,1467.6807142245868
2000-01-06,1430.3739081843455
2000-01-07,1450.87566111373
2000-01-10,1464.769645296321
2000-01-11,1476.2283427816078
2000-01-12,1468.560330398825
2000-01-13,1489.1584671837334
2000-01-14,1532.4193228893248
2000-01-17,1572.5700573247464
2000-01-18,1556.1388452555661
2000-01-19,1537.660000903263
2000-01-20,1547.3992379929396
2000-01-21,1544.6390805609826
2000-01-24,1546.2616356720791
2000-01-25,1523.6282203546941
2000-01-26,1539.4945343441027
2000-01-27,1567.2290399785643
2000-01-28,1568.4535628889337
2000-01-31,1569.164330604922
2000-02-01,1559.218991528963
2000-02-02,1563.337055993559
2000-02-03,1546.0074058313883
2000-02-04,1556.3250673269501
2000-02-07,1552.4897874799601
2000-02-08,1520.6226200866608
2000-02-09,1521.2026358754097
2000-02-10,1526.0423207127667
2000-02-11,1518.5882699179474
2000-02-14,1509.0057725036693
2000-02-15,1485.1076441365021
2000-02-16,1485.1006602695509
2000-02-17,1480.4043787251715
2000-02-18,1465.8416726935393
2000-02-21,1427.1558287812632
2000-02-22,1388.2771101638073
2000-02-23,1403.4535130316356
2000-02-24,1420.9211508863762
2000-02-25,1466.1515816146737
2000-02-28,1487.9017074810786
2000-02-29,1491.8775104509368
2000-03-01,1506.304861854408
2000-03-02,1509.7564463165804
2000-03-03,1517.9981518161262
2000-03-06,1515.7166966355094
2000-03-07,1538.241893638984
2000-03-08,1527.7831771332897
2000-03-09,1517.5650228721006
2000-03-10,1541.1146066993053
2000-03-13,1535.2705196209743
2000-03-14,1536.1670613552812
2000-03-15,1516.2536901927917
2000-03-16,1523.310273230096
2000-03-17,1550.3060512359027
2000-03-20,1542.503482032717
2000-03-21,1537.79979680703
2000-03-22,1548.7609374765743
2000-03-23,1534.2946297582444
2000-03-24,1548.8038693762148
2000-03-27,1585.3733803215105
2000-03-28,1609.3547976413874
2000-03-29,1653.569438475153
2000-03-30,1626.7279578292655
2000-03-31,1652.6840451455014
2000-04-03,1658.2385374920063
2000-04-04,1658.335403915935
2000-04-05,1653.2344368922431
2000-04-06,1659.6980175479207
2000-04-07,1659.1268424197756
2000-04-10,1647.644015488149
2000-04-11,1626.0653493600455
2000-04-12,1664.881108273142
2000-04-13,1663.0282540049507
2000-04-14,1674.6657444227367
2000-04-17,1598.3236686976963
2000-04-18,1632.3130062837652
2000-04-19,1660.4426231928107
2000-04-20,1649.9263321354972
2000-04-21,1618.775313938317
2000-04-24,1663.7470862694388
2000-04-25,1684.1247223424446
2000-04-26,1674.1141534617102
2000-04-27,1682.7413455029646
2000-04-28,1665.6029587569053
2000-05-01,1671.3013773199548
2000-05-02,1691.4164657952813
2000-05-03,1722.1547645438566
2000-05-04,1731.6835418820683
2000-05-05,1730.4280696288974
2000-05-08,1724.8852485605921
2000-05-09,1692.9910537178812
2000-05-10,1677.898042072331
2000-05-11,1678.8988305413684
2000-05-12,1698.3578955201688
2000-05-15,1681.3507935271255
2000-05-16,1708.7108183075031
2000-05-17,1727.614814158486
2000-05-18,1719.065863195378
2000-05-19,1743.6332839077713
2000-05-22,1696.6513315928808
2000-05-23,1700.422395476738
2000-05-24,1677.988030116057
2000-05-25,1682.888556524694
2000-05-26,1642.1029993701502
2000-05-29,1645.7481079421664
2000-05-30,1634.0893162468299
2000-05-31,1616.8486212723953
2000-06-01,1625.3559785629586
2000-06-02,1615.18685790886
2000-06-05,1649.6729209608327
2000-06-06,1655.2875039633277
2000-06-07,1667.6406038786079
2000-06-08,1675.6912867071237
2000-06-09,1678.6695130428295
2000-06-12,1690.0972934130136
2000-06-13,1674.635050171891
2000-06-14,1672.1695230086525
2000-06-15,1670.7150296381046
2000-06-16,1664.6971114522046
2000-06-19,1676.1049455829866
2000-06-20,1704.0920663903366
2000-06-21,1733.3763429694397
2000-06-22,1747.8533834541497
2000-06-23,1752.5245551679857
2000-06-26,1736.5380199832948
2000-06-27,1755.1380696013466
2000-06-28,1760.740491463594
2000-06-29,1767.1155007877667
2000-06-30,1767.2686898579198
2000-07-03,1801.8511415994708
2000-07-04,1794.8933039550818
2000-07-05,1766.1495566163667
2000-07-06,1757.1348582259893
2000-07-07,1774.0390229488123
2000-07-10,1793.8864560930606
2000-07-11,1800.0833336253274
2000-07-12,1797.9755143632551
2000-07-13,1779.675533949314
2000-07-14,1781.2475711437287
2000-07-17,1779.1290118391792
2000-07-18,1759.1945396342924
2000-07-19,1769.3224097175687
2000-07-20,1770.5213376844652
2000-07-21,1741.3925666966143
2000-07-24,1720.1452456659554
2000-07-25,1700.5314253672807
2000-07-26,1700.5868119910042
2000-07-27,1686.167348637593
2000-07-28,1683.8564298139622
2000-07-31,1669.3704880840626
2000-08-01,1692.128021747622
2000-08-02,1724.456315454685
2000-08-03,1733.1217810844296
2000-08-04,1726.6656295961234
2000-08-07,1743.4171490976285
2000-08-08,1747.8512748729672
2000-08-09,1775.0877175132136
2000-08-10,1755.0153123825826
2000-08-11,1775.8952224720947
2000-08-14,1766.5325012281555
2000-08-15,1763.732750953144
2000-08-16,1778.378539265506
2000-08-17,1762.4580650368937
2000-08-18,1777.5786188028671
2000-08-21,1773.7061767267737
2000-08-22,1811.4465483893712
2000-08-23,1822.2108315770595
2000-08-24,1810.2329369524605
2000-08-25,1812.5143243199477
2000-08-28,1820.3085018181353
2000-08-29,1824.6094591641465
2000-08-30,1812.874007335902
2000-08-31,1810.283294675651
2000-09-01,1796.3175056128646
2000-09-04,1799.5269472407156
2000-09-05,1813.6655350933904
2000-09-06,1810.2179839814876
2000-09-07,1833.1852591559034
2000-09-08,1841.693068159443
2000-09-11,1824.9991718229928
2000-09-12,1808.2383503049623
2000-09-13,1801.599935169148
2000-09-14,1800.0711890665223
2000-09-15,1792.1729506714362
2000-09-18,1798.7218726353772
2000-09-19,1808.3390697311859
2000-09-20,1847.5302076205974
2000-09-21,1824.7003746357614
2000-09-22,1722.669684599657
2000-09-25,1756.9305799995325
2000-09-26,1745.2512375556594
2000-09-27,1723.948007058242
2000-09-28,1724.5110260002666
2000-09-29,1747.856101993518
2000-10-02,1755.964361859687
2000-10-03,1776.1627911456458
2000-10-04,1774.70705516012
2000-10-05,1776.4131234342867
2000-10-06,1779.6652681982018
2000-10-09,1770.1298377565822
2000-10-10,1772.0642167043773
2000-10-11,1746.570586055475
2000-10-12,1760.8818637955007
2000-10-13,1749.8878691460418
2000-10-16,1776.1111797695485
2000-10-17,1754.0949472954117
2000-10-18,1738.5860478042996
2000-10-19,1753.2877087945444
2000-10-20,1779.0349470417796
2000-10-23,1781.7791618668446
2000-10-24,1782.124419345747
2000-10-25,1788.2889335895898
2000-10-26,1786.3469078573903
2000-10-27,1757.3114619832058
2000-10-30,1741.682172242872
2000-10-31,1732.214052285107
2000-11-01,1755.2876699085673
2000-11-02,1757.2740651383472
2000-11-03,1768.5163489180454
2000-11-06,1802.8328022354751
2000-11-07,1800.991814845298
2000-11-08,1805.1856105342163
2000-11-09,1780.9372841733466
2000-11-10,1758.271865436054
2000-11-13,1741.222871011248
2000-11-14,1744.769103178745
2000-11-15,1743.7512474251746
2000-11-16,1733.9939621237856
2000-11-17,1740.1963836437894
2000-11-20,1738.028778340837
2000-11-21,1722.8172790964636
2000-11-22,1729.24720703036
2000-11-23,1732.3244780794803
2000-11-24,1735.935448973411
2000-11-27,1737.320499660659
2000-11-28,1728.424981578571
2000-11-29,1705.3352783006505
2000-11-30,1702.502077198803
2000-12-01,1722.1881760836318
2000-12-04,1697.1253205018409
2000-12-05,1694.3225780096227
2000-12-06,1703.906678019281
2000-12-07,1681.2819284339441
2000-12-08,1685.9704606677947
2000-12-11,1735.1716124400014
2000-12-12,1733.5093142773874
2000-12-13,1729.4531461684244
2000-12-14,1696.8286531214333
2000-12-15,1658.1245399254262
2000-12-18,1653.7554121891305
2000-12-19,1636.5058104539671
2000-12-20,1595.1423963446255
2000-12-21,1562.6669365000366
2000-12-22,1549.214645390238
2000-12-25,1581.5722200893954
2000-12-26,1564.5389051276072
2000-12-27,1563.1057780430544
2000-12-28,1567.1295099656334
2000-12-29,1551.6190551085595
2001-01-01,1551.6190551085595
2001-01-02,1535.259073660154
2001-01-03,1535.148851204704
2001-01-04,1533.1867855050893
2001-01-05,1529.418180755551
2001-01-08,1528.070401621291
2001-01-09,1518.494606221232
2001-01-10,1503.3651286845607
2001-01-11,1460.083333287695
2001-01-12,1464.1241535758052
2001-01-15,1470.9166238780651
2001-01-16,1487.8884365540778
2001-01-17,1502.774365206325
2001-01-18,1498.4019724481816
2001-01-19,1527.1461671580678
2001-01-22,1533.0261863805163
2001-01-23,1527.0496963935516
2001-01-24,1539.5088182727839
2001-01-25,1556.5190887932129
2001-01-26,1546.8178855987815
2001-01-29,1561.1542682250442
2001-01-30,1555.868632934023
2001-01-31,1562.3770865694792
2001-02-01,1560.9220924712201
2001-02-02,1560.542760450599
2001-02-05,1532.8141711167418
2001-02-06,1543.9126045435796
2001-02-07,1533.697573493996
2001-02-08,1544.260669150025
2001-02-09,1535.8301108857904
2001-02-12,1530.8975517651518
2001-02-13,1543.7322497098337
2001-02-14,1553.5833290748844
2001-02-15,1585.9875714703976
2001-02-16,1562.9630153397973
2001-02-19,1541.8051044575743
2001-02-20,1575.0196170409838
2001-02-21,1555.817202625102
2001-02-22,1558.8051376540327
2001-02-23,1572.1773826461524
2001-02-26,1574.9119127885979
2001-02-27,1565.8775586778272
2001-02-28,1547.1118126564893
2001-03-01,1520.6349887928086
2001-03-02,1473.0584653187839
2001-03-05,1479.2227684723446
2001-03-06,1501.9535634769077
2001-03-07,1503.3162637451355
2001-03-08,1494.5610898305688
2001-03-09,1495.36974116084
2001-03-12,1458.9911628730297
2001-03-13,1446.16385547105
2001-03-14,1438.748060257604
2001-03-15,1465.8331315449777
2001-03-16,1466.3620191385178
2001-03-19,1473.2401092441607
2001-03-20,1462.446368889942
2001-03-21,1518.3474742872663
2001-03-22,1508.8983908330226
2001-03-23,1527.5558869933495
2001-03-26,1573.5472333905625
2001-03-27,1562.8686523753097
2001-03-28,1598.151722809949
2001-03-29,1564.7632165984926
2001-03-30,1533.9303580366648
2001-04-02,1511.4535545550643
2001-04-03,1534.685058117193
2001-04-04,1525.6688485999732
2001-04-05,1561.5798055245245
2001-04-06,1563.1230532936565
2001-04-09,1531.2405865860435
2001-04-10,1547.861869415429
2001-04-11,1580.988521001759
2001-04-12,1592.4042571024997
2001-04-13,1594.3188546769338
2001-04-16,1600.5695867578688
2001-04-17,1598.4893749519042
2001-04-18,1653.9451726440263
2001-04-19,1651.4307207720128
2001-04-20,1628.781406740095
2001-04-23,1637.8081349000217
2001-04-24,1643.181528598245
2001-04-25,1646.4714888405879
2001-04-26,1652.39211791281
2001-04-27,1664.0682072677496
2001-04-30,1682.2495313816064
2001-05-01,1725.2141716327621
2001-05-02,1730.929830692874
2001-05-03,1739.0128886592988
2001-05-04,1732.1512166058428
2001-05-07,1738.9620807341064
2001-05-08,1722.0864699174463
2001-05-09,1704.8702356716497
2001-05-10,1705.9581189391718
2001-05-11,1723.5559915115796
2001-05-14,1699.1715491106268
2001-05-15,1699.3580616142037
2001-05-16,1668.1069712774517
2001-05-17,1699.1448327611472
2001-05-18,1695.2370094490536
2001-05-21,1723.9481987020345
2001-05-22,1738.9473480809338
2001-05-23,1770.8287728221799
2001-05-24,1770.8495628795822
2001-05-25,1760.0121807060718
2001-05-28,1744.2651150981546
2001-05-29,1769.183474973449
2001-05-30,1738.6869168420858
2001-05-31,1748.9173278473734
2001-06-01,1753.6422501629795
2001-06-04,1753.353700793077
2001-06-05,1741.1535080272836
2001-06-06,1746.2581095726614
2001-06-07,1756.540438815685
2001-06-08,1766.46701005262
2001-06-11,1760.3403499816918
2001-06-12,1710.4240994092404
2001-06-13,1717.4305170096043
2001-06-14,1701.4117490621393
2001-06-15,1683.9305924146624
2001-06-18,1672.8313771069604
2001-06-19,1671.3001036496926
2001-06-20,1676.6261808615777
2001-06-21,1685.7367312749666
2001-06-22,1700.3657434802699
2001-06-25,1684.5537170085145
2001-06-26,1693.411404900089
2001-06-27,1686.012281487181
2001-06-28,1688.3865376052174
2001-06-29,1712.2776330399834
2001-07-02,1700.1057144509573
2001-07-03,1708.309964358265
2001-07-04,1696.2605946503113
2001-07-05,1699.6372977072067
2001-07-06,1654.3961112862557
2001-07-09,1633.968763242931
2001-07-10,1634.135644067337
2001-07-11,1612.6699566069065
2001-07-12,1651.2370884740662
2001-07-13,1649.0018782977215
2001-07-16,1641.956555371325
2001-07-17,1627.5368212038236
2001-07-18,1581.86452135552
2001-07-19,1587.9851361550268
2001-07-20,1583.6256001679737
2001-07-23,1558.397321607859
2001-07-24,1561.647276236853
2001-07-25,1561.2295777656007
2001-07-26,1566.0993598500481
2001-07-27,1573.1324793424706
2001-07-30,1549.8645306794292
2001-07-31,1574.0757053302636
2001-08-01,1581.2152199426341
2001-08-02,1610.4990336077751
2001-08-03,1587.8919173772051
2001-08-06,1600.666421832489
2001-08-07,1614.0900163694698
2001-08-08,1612.0596376075746
2001-08-09,1564.6464511152549
2001-08-10,1561.7233232413894
2001-08-13,1540.7943675870035
2001-08-14,1570.5520557678385
2001-08-15,1569.9975683536468
2001-08-16,1553.1579700620084
2001-08-17,1550.2470144132471
2001-08-20,1534.1986524856381
2001-08-21,1545.138571734014
2001-08-22,1545.1879747107066
2001-08-23,1548.4887423091461
2001-08-24,1545.4229658998763
2001-08-27,1558.506543873245
2001-08-28,1547.7339607234453
2001-08-29,1534.4282093948389
2001-08-30,1516.5350260974035
2001-08-31,1509.9452978632692
2001-09-03,1486.9381035699842
2001-09-04,1526.3464523571552
2001-09-05,1503.9932357062069
2001-09-06,1491.5337964861858
2001-09-07,1460.2225768705712
2001-09-10,1426.6813967167532
2001-09-11,1437.224245683893
2001-09-12,1340.6772515628872
2001-09-13,1358.9297674947113
2001-09-14,1379.039888515472
2001-09-17,1306.0541904441893
2001-09-18,1320.2386606032032
2001-09-19,1331.5478682015673
2001-09-20,1321.749992709085
2001-09-21,1302.6075609730997
2001-09-24,1299.0697613134412
2001-09-25,1298.2555196616804
2001-09-26,1297.021129569992
2001-09-27,1293.6123125124975
2001-09-28,1338.601293148789
2001-10-01,1346.3957952526969
2001-10-02,1362.3923135025943
2001-10-03,1344.444967831613
2001-10-04,1377.9572312234284
2001-10-05,1370.0308285288982
2001-10-08,1368.2698118485378
2001-10-09,1352.7056017061598
2001-10-10,1351.3718734173383
2001-10-11,1385.4306541454973
2001-10-12,1393.0015980315804
2001-10-15,1393.3925103901745
2001-10-16,1396.2894260978633
2001-10-17,1413.670240906952
2001-10-18,1392.3120615991784
2001-10-19,1399.1903417512517
2001-10-22,1406.265906527871
2001-10-23,1429.724594636118
2001-10-24,1428.533412558623
2001-10-25,1434.0451159579436
2001-10-26,1429.6112000579199
2001-10-29,1394.7146056629426
2001-10-30,1382.386060894882
2001-10-31,1379.636994088888
2001-11-01,1373.1038512728915
2001-11-02,1375.320915264678
2001-11-05,1389.5667507696621
2001-11-06,1407.2789392745995
2001-11-07,1379.7992491501502
2001-11-08,1401.4223290896832
2001-11-09,1391.3166479410925
2001-11-12,1385.9186089992206
2001-11-13,1385.0215405678314
2001-11-14,1384.1715636738838
2001-11-15,1412.7711100618894
2001-11-16,1405.4976331236826
2001-11-19,1425.5316781374459
2001-11-20,1424.1610363041073
2001-11-21,1430.3469542678865
2001-11-22,1423.3811081366787
2001-11-23,1425.6377237864606
2001-11-26,1444.8964428959398
2001-11-27,1443.482493510253
2001-11-28,1418.2551596403916
2001-11-29,1415.0269685454393
2001-11-30,1418.906151495506
2001-12-03,1397.7568250958684
2001-12-04,1399.4413769687526
2001-12-05,1423.9709104657168
2001-12-06,1426.5554714711723
2001-12-07,1412.100767601153
2001-12-10,1393.64230727703
2001-12-11,1381.0794049755887
2001-12-12,1392.8794484547113
2001-12-13,1364.0198279144934
2001-12-14,1345.2723293085635
2001-12-17,1319.6949005188976
2001-12-18,1323.6171848912913
2001-12-19,1330.0229078243044
2001-12-20,1338.3724414018347
2001-12-21,1342.9043789923796
2001-12-24,1356.1087142950773
2001-12-25,1352.249762759686
2001-12-26,1339.8990340937207
2001-12-27,1344.6959262003581
2001-12-28,1368.5820051834237
2001-12-31,1358.228342539532
2002-01-01,1358.228342539532
2002-01-02,1333.4140368263756
2002-01-03,1344.1873268211295
2002-01-04,1378.3677898810422
2002-01-07,1388.4224875707687
2002-01-08,1365.0170075217932
2002-01-09,1360.894122205984
2002-01-10,1345.584102021809
2002-01-11,1343.0819209028284
2002-01-14,1338.8698461391323
2002-01-15,1326.693662726761
2002-01-16,1334.2793283719996
2002-01-17,1332.1016915537302
2002-01-18,1345.2774759764527
2002-01-21,1352.5279421200469
2002-01-22,1327.574064506924
2002-01-23,1321.9801889839641
2002-01-24,1329.1401809219483
2002-01-25,1358.9725211434193
2002-01-28,1380.3901958531987
2002-01-29,1368.514257417345
2002-01-30,1353.5132004151653
2002-01-31,1360.351977838111
2002-02-01,1343.1502160155571
2002-02-04,1326.1737368010565
2002-02-05,1302.7410003065577
2002-02-06,1304.3455606222467
2002-02-07,1308.7468070508842
2002-02-08,1312.6604206186557
2002-02-11,1318.0641852421136
2002-02-12,1343.4014606485307
2002-02-13,1353.9964400428835
2002-02-14,1371.5019455254837
2002-02-15,1361.7180635365155
2002-02-18,1369.8969937375678
2002-02-19,1334.675706292352
2002-02-20,1333.5491584979675
2002-02-21,1355.933898586718
2002-02-22,1348.7610884527755
2002-02-25,1347.7805746410106
2002-02-26,1346.4633978564382
2002-02-27,1378.335199126644
2002-02-28,1388.2248455214767
2002-03-01,1412.557092912356
2002-03-04,1469.5972173756338
2002-03-05,1464.9595212389574
2002-03-06,1461.5386253448175
2002-03-07,1508.0589663753299
2002-03-08,1524.8976882968782
2002-03-11,1542.9581077058738
2002-03-12,1516.4504351859214
2002-03-13,1479.3600588587365
2002-03-14,1484.2778591430267
2002-03-15,1495.3188479844648
2002-03-18,1477.6121063048904
2002-03-19,1491.5428474226503
2002-03-20,1480.416517645567
2002-03-21,1477.8861078531693
2002-03-22,1455.9076824594006
2002-03-25,1451.5959903897815
2002-03-26,1447.3379306046068
2002-03-27,1468.2737834821974
2002-03-28,1475.9628978835776
2002-03-29,1457.9901558661131
2002-04-01,1431.9956864064895
2002-04-02,1437.5301530282682
2002-04-03,1458.5756891068024
2002-04-04,1469.5359563510679
2002-04-05,1481.0738996204595
2002-04-08,1486.8982347085491
2002-04-09,1468.2837891665567
2002-04-10,1473.8245614128693
2002-04-11,1455.6231461532143
2002-04-12,1445.9534063302613
2002-04-15,1459.0264739710244
2002-04-16,1471.8799520566292
2002-04-17,1485.7441702513602
2002-04-18,1496.083333232447
2002-04-19,1492.398210214689
2002-04-22,1508.5784174798996
2002-04-23,1512.0679441812092
2002-04-24,1503.6809109518747
2002-04-25,1503.1602466365607
2002-04-26,1494.5383877884442
2002-04-29,1483.6317373959448
2002-04-30,1474.9999850158597
2002-05-01,1483.7282185780657
2002-05-02,1492.3843415756764
2002-05-03,1485.0264420947642
2002-05-06,1474.1100007511193
2002-05-07,1463.3141633472833
2002-05-08,1473.3560552183333
2002-05-09,1482.0515566236531
2002-05-10,1476.3516951188953
2002-05-13,1469.1039658700922
2002-05-14,1471.0942044624533
2002-05-15,1490.8828033531054
2002-05-16,1502.1304960224788
2002-05-17,1509.2224054274254
2002-05-20,1515.4337171521552
2002-05-21,1535.1548960683847
