Date,EAFE ex JAPAN EQUAL WEIGHTED
1999-05-26,1178.4725316955366
1999-05-27,1174.6065160471608
1999-05-28,1172.6306029135287
1999-05-31,1174.75325159204
1999-06-01,1175.93962823706
1999-06-02,1183.620167032521
1999-06-03,1189.8380048807905
1999-06-04,1197.1233486448325
1999-06-07,1206.3264277473206
1999-06-08,1204.7134591358722
1999-06-09,1207.940491347037
1999-06-10,1202.2558425479913
1999-06-11,1211.6408136128236
1999-06-14,1209.8860383691242
1999-06-15,1209.4115406518476
1999-06-16,1218.7439923502784
1999-06-17,1223.190127316401
1999-06-18,1223.9572076321322
1999-06-21,1236.9917646705726
1999-06-22,1234.9119162100885
1999-06-23,1227.700594523734
1999-06-24,1220.9207318762035
1999-06-25,1213.4164282315637
1999-06-28,1218.8239503714958
1999-06-29,1221.098092780783
1999-06-30,1219.0071449634877
1999-07-01,1237.4168577517378
1999-07-02,1246.0822712381187
1999-07-05,1258.3853309076378
1999-07-06,1254.718763274813
1999-07-07,1250.1961215195388
1999-07-08,1253.231382213753
1999-07-09,1255.006566293745
1999-07-12,1257.6542690208955
1999-07-13,1242.862826609474
1999-07-14,1242.5882336924808
1999-07-15,1251.4735992270887
1999-07-16,1246.6891319636613
1999-07-19,1246.7648674423365
1999-07-20,1228.989703661035
1999-07-21,1213.3611521549876
1999-07-22,1209.6148997763082
1999-07-23,1200.8706525753964
1999-07-26,1184.1860331634193
1999-07-27,1187.4002914096397
1999-07-28,1192.8704889680462
1999-07-29,1181.5065048082429
1999-07-30,1194.5355837866734
1999-08-02,1191.2402365210778
1999-08-03,1194.1499586177758
1999-08-04,1192.4341616819963
1999-08-05,1176.328967769549
1999-08-06,1176.5214920773442
1999-08-09,1183.066508875202
1999-08-10,1170.8140896198781
1999-08-11,1176.5062370243886
1999-08-12,1193.5910944580257
1999-08-13,1204.6487301078532
1999-08-16,1211.5749451100696
1999-08-17,1210.696369831423
1999-08-18,1213.1549443459214
1999-08-19,1204.7789061730466
1999-08-20,1212.5553727620133
1999-08-23,1223.761213171565
1999-08-24,1223.4770365522336
1999-08-25,1230.8458624456075
1999-08-26,1233.3331986680166
1999-08-27,1231.8601257152259
1999-08-30,1232.0225333283904
1999-08-31,1213.3889075031652
1999-09-01,1221.4738820484843
1999-09-02,1209.3090633684403
1999-09-03,1223.7885052222562
1999-09-06,1232.201043266764
1999-09-07,1232.484525667251
1999-09-08,1230.9293858413846
1999-09-09,1240.5543288038941
1999-09-10,1245.4698552344446
1999-09-13,1244.4137195639798
1999-09-14,1235.767302539711
1999-09-15,1227.2443554325248
1999-09-16,1220.3743083497252
1999-09-17,1222.5626221722275
1999-09-20,1224.438215588178
1999-09-21,1211.0647182133093
1999-09-22,1201.079808421092
1999-09-23,1209.1806680000198
1999-09-24,1195.658679826869
1999-09-27,1204.490381628398
1999-09-28,1198.680275179728
1999-09-29,1187.2916010290646
1999-09-30,1189.0016430507826
1999-10-01,1187.238122848251
1999-10-04,1194.844264399018
1999-10-05,1200.4556430956566
1999-10-06,1200.9406012519569
1999-10-07,1206.2872832216274
1999-10-08,1206.8202634272682
1999-10-11,1204.7461148759123
1999-10-12,1193.0802961489076
1999-10-13,1180.8135533352436
1999-10-14,1178.5945092604456
1999-10-15,1158.450065699582
1999-10-18,1146.2150275146146
1999-10-19,1156.9057857003584
1999-10-20,1159.8569533634106
1999-10-21,1152.3334541385896
1999-10-22,1164.0579130122874
1999-10-25,1164.2387317472433
1999-10-26,1170.7873117076979
1999-10-27,1167.1368858191165
1999-10-28,1176.7241063799793
1999-10-29,1190.2326064987667
1999-11-01,1194.7223380366363
1999-11-02,1196.3261882047086
1999-11-03,1200.9765665419134
1999-11-04,1207.1963738028667
1999-11-05,1208.1749083413024
1999-11-08,1205.3942919983672
1999-11-09,1204.1582491785662
1999-11-10,1208.2293923937266
1999-11-11,1216.036575058443
1999-11-12,1221.8586083792
1999-11-15,1229.6712403576375
1999-11-16,1232.9350579228872
1999-11-17,1230.8360721484328
1999-11-18,1237.3150316960957
1999-11-19,1236.926867776446
1999-11-22,1229.1973509583966
1999-11-23,1232.5732235193695
1999-11-24,1230.263858247247
1999-11-25,1242.304753347922
1999-11-26,1246.9237657868807
1999-11-29,1250.113436241203
1999-11-30,1239.3196058956687
1999-12-01,1244.0959381618904
1999-12-02,1255.6202727596412
1999-12-03,1272.2503516226918
1999-12-06,1262.4413159746653
1999-12-07,1263.503454819952
1999-12-08,1262.659242318939
1999-12-09,1269.59641788505
1999-12-10,1269.677148727345
1999-12-13,1274.344515996936
1999-12-14,1278.4047338662833
1999-12-15,1272.4108148646012
1999-12-16,1274.421426782364
1999-12-17,1287.1690017682165
1999-12-20,1292.162332532465
1999-12-21,1286.6212345016436
1999-12-22,1299.1138212444248
1999-12-23,1305.8786381755333
1999-12-24,1312.749387530977
1999-12-27,1317.0413806677786
1999-12-28,1318.2932607350565
1999-12-29,1324.2700083188424
1999-12-30,1336.1822158594152
1999-12-31,1336.1822158594152
2000-01-03,1336.8064958950195
2000-01-04,1301.8797109851837
2000-01-05,1274.8218014975246
2000-01-06,1275.4082591978786
2000-01-07,1298.8536530922431
2000-01-10,1319.4718591866242
2000-01-11,1315.7177444647375
2000-01-12,1308.8349300203276
2000-01-13,1312.6446252293945
2000-01-14,1329.8962687166152
2000-01-17,1331.9492491453682
2000-01-18,1316.7424623028314
2000-01-19,1307.7327615431147
2000-01-20,1307.863098824534
2000-01-21,1302.2838350946722
2000-01-24,1304.8090212583074
2000-01-25,1284.544441984926
2000-01-26,1292.2281852159028
2000-01-27,1301.3419509034493
2000-01-28,1299.9863699100474
2000-01-31,1282.627196885756
2000-02-01,1289.9632277635324
2000-02-02,1298.020791755413
2000-02-03,1304.2619230402074
2000-02-04,1304.472937110678
2000-02-07,1304.2833557605666
2000-02-08,1312.8380111993426
2000-02-09,1312.3785672742679
2000-02-10,1310.770768824084
2000-02-11,1308.3233463527465
2000-02-14,1302.431372530908
2000-02-15,1294.371770681738
2000-02-16,1304.9070304881666
2000-02-17,1311.3158521248931
2000-02-18,1305.447088161728
2000-02-21,1293.8536940873914
2000-02-22,1279.8272779846561
2000-02-23,1295.992726375771
2000-02-24,1298.3781661711748
2000-02-25,1316.8465746104841
2000-02-28,1308.9981988084935
2000-02-29,1321.044274538761
2000-03-01,1333.6513643780522
2000-03-02,1343.8385378254554
2000-03-03,1350.1817512061925
2000-03-06,1353.8631258916062
2000-03-07,1349.3620684868133
2000-03-08,1340.7749457540128
2000-03-09,1337.9015883453258
2000-03-10,1342.1040256788297
2000-03-13,1325.27870097933
2000-03-14,1332.9922825520332
2000-03-15,1320.1784676557595
2000-03-16,1342.2135361481544
2000-03-17,1350.0956755292873
2000-03-20,1352.2277837928111
2000-03-21,1353.4460497829946
2000-03-22,1363.6109653134752
2000-03-23,1356.0887192142109
2000-03-24,1371.5800341095157
2000-03-27,1375.8143629607896
2000-03-28,1383.174725077674
2000-03-29,1387.3994670436825
2000-03-30,1371.536768257514
2000-03-31,1373.960248249712
2000-04-03,1370.5101999506717
2000-04-04,1378.3646372432158
2000-04-05,1355.5962243204726
2000-04-06,1372.9291425030956
2000-04-07,1376.9883370770417
2000-04-10,1375.197688941791
2000-04-11,1362.1449079016934
2000-04-12,1370.376872772212
2000-04-13,1370.2424809442782
2000-04-14,1357.5936794587315
2000-04-17,1321.2620095090392
2000-04-18,1338.4141007653861
2000-04-19,1353.879494538676
2000-04-20,1364.0351609579675
2000-04-21,1364.0351609579675
2000-04-24,1363.441362386388
2000-04-25,1382.5158527329666
2000-04-26,1392.52172334309
2000-04-27,1389.7445824352324
2000-04-28,1399.6493439794647
2000-05-01,1398.1969788165854
2000-05-02,1416.378293433417
2000-05-03,1421.3483160348346
2000-05-04,1419.2718774848167
2000-05-05,1424.0277950011168
2000-05-08,1418.4494874689399
2000-05-09,1407.322863227445
2000-05-10,1388.783687280682
2000-05-11,1396.3085384461544
2000-05-12,1408.875782549938
2000-05-15,1398.3820832825584
2000-05-16,1417.8471600863654
2000-05-17,1411.5322134949338
2000-05-18,1411.8550771376356
2000-05-19,1394.5044968740203
2000-05-22,1377.1848553685986
2000-05-23,1376.6991837781181
2000-05-24,1364.5454189030497
2000-05-25,1375.2034929672454
2000-05-26,1354.8804252375621
2000-05-29,1359.5883955063246
2000-05-30,1364.8621611949293
2000-05-31,1364.6849431417386
2000-06-01,1375.8857035711508
2000-06-02,1389.8247389812097
2000-06-05,1395.1108581098945
2000-06-06,1391.2033073434384
2000-06-07,1391.3856452596362
2000-06-08,1394.4632550635947
2000-06-09,1394.4396654587079
2000-06-12,1394.0718479555965
2000-06-13,1385.7511620035705
2000-06-14,1392.2686913193663
2000-06-15,1390.5535047195651
2000-06-16,1391.2743634302046
2000-06-19,1385.6131621814177
2000-06-20,1391.6110763786178
2000-06-21,1388.6784898161602
2000-06-22,1390.9531906756777
2000-06-23,1392.4933184272948
2000-06-26,1392.9203132410576
2000-06-27,1390.125755226437
2000-06-28,1393.5607837322466
2000-06-29,1381.0346905868619
2000-06-30,1390.549693396908
2000-07-03,1404.5050650623646
2000-07-04,1408.0131338027222
2000-07-05,1399.7311489550953
2000-07-06,1400.6737310622302
2000-07-07,1413.8144838016622
2000-07-10,1414.7795370370811
2000-07-11,1416.5985636061257
2000-07-12,1431.0913387724331
2000-07-13,1431.5721922687085
2000-07-14,1436.7084160721522
2000-07-17,1440.8800934306773
2000-07-18,1436.959696226957
2000-07-19,1441.3694214113013
2000-07-20,1449.450180365648
2000-07-21,1445.4532690959657
2000-07-24,1443.4454307247313
2000-07-25,1437.1151636590953
2000-07-26,1437.2786843983442
2000-07-27,1429.8794044609042
2000-07-28,1431.1101692730374
2000-07-31,1432.893218807918
2000-08-01,1436.6007594417506
2000-08-02,1446.2806574166893
2000-08-03,1443.7614997241171
2000-08-04,1449.4386375583879
2000-08-07,1460.335002519784
2000-08-08,1460.8446967623436
2000-08-09,1470.0640086023598
2000-08-10,1467.5718995848936
2000-08-11,1472.1252772183702
2000-08-14,1482.0211898099403
2000-08-15,1480.7530616020554
2000-08-16,1488.3764430420697
2000-08-17,1485.398870346285
2000-08-18,1487.1235725002514
2000-08-21,1494.6664810014026
2000-08-22,1496.231862994045
2000-08-23,1494.6275562640567
2000-08-24,1486.7257432270806
2000-08-25,1486.7712315042857
2000-08-28,1491.9166894426273
2000-08-29,1490.2233554593895
2000-08-30,1490.3901171752614
2000-08-31,1495.3101235962836
2000-09-01,1498.978178858638
2000-09-04,1506.2859921796005
2000-09-05,1507.2547564975243
2000-09-06,1509.7510134248269
2000-09-07,1504.300257228291
2000-09-08,1497.5130607924991
2000-09-11,1494.6999411923214
2000-09-12,1487.2068928646293
2000-09-13,1477.5410518847427
2000-09-14,1481.2352836679215
2000-09-15,1469.859845186078
2000-09-18,1459.8193013888006
2000-09-19,1452.4612155512546
2000-09-20,1450.585927457834
2000-09-21,1435.2204094034007
2000-09-22,1419.5397837638852
2000-09-25,1435.5508363404513
2000-09-26,1428.8619084387142
2000-09-27,1431.5931543834945
2000-09-28,1430.2107974002367
2000-09-29,1437.2731604353194
2000-10-02,1444.0750285811423
2000-10-03,1451.5908472838796
2000-10-04,1446.3635004143757
2000-10-05,1451.4263370117105
2000-10-06,1446.2298013908517
2000-10-09,1426.6015612831607
2000-10-10,1427.2073573153718
2000-10-11,1404.6652104209454
2000-10-12,1408.9581574660358
2000-10-13,1407.6028132861918
2000-10-16,1418.7704763064548
2000-10-17,1404.2653453450948
2000-10-18,1394.2242222408202
2000-10-19,1414.5587801920594
2000-10-20,1430.8862643094094
2000-10-23,1437.6677305699886
2000-10-24,1451.0708262024361
2000-10-25,1449.0651242692331
2000-10-26,1444.8239830692357
2000-10-27,1447.692024010615
2000-10-30,1452.4361166460767
2000-10-31,1462.2250360102412
2000-11-01,1467.4990942794157
2000-11-02,1469.7096666132115
2000-11-03,1476.6947452078782
2000-11-06,1482.9400619951612
2000-11-07,1481.6824810214866
2000-11-08,1481.0610915029956
2000-11-09,1472.5804006020426
2000-11-10,1461.395669059853
2000-11-13,1442.842385367367
2000-11-14,1461.0113823222505
2000-11-15,1464.0229080557924
2000-11-16,1465.3114497348995
2000-11-17,1461.7156554474993
2000-11-20,1449.7706137181501
2000-11-21,1446.5884435795351
2000-11-22,1430.296325640863
2000-11-23,1433.304199138361
2000-11-24,1445.5262603220042
2000-11-27,1448.441125955791
2000-11-28,1435.1914974474428
2000-11-29,1425.7961941137823
2000-11-30,1405.6384114781715
2000-12-01,1421.4924230518811
2000-12-04,1402.27525057594
2000-12-05,1424.7534558215875
2000-12-06,1431.028287041172
2000-12-07,1423.7419818282096
2000-12-08,1433.3248108708842
2000-12-11,1456.0316180768025
2000-12-12,1451.708894486911
2000-12-13,1449.9203172907464
2000-12-14,1432.2157955352116
2000-12-15,1407.8375449636535
2000-12-18,1410.2827123732068
2000-12-19,1416.94892830662
2000-12-20,1384.6822858192936
2000-12-21,1373.4376971444406
2000-12-22,1374.1933699574479
2000-12-25,1374.1933699574479
2000-12-26,1372.0035334846045
2000-12-27,1383.0399708815855
2000-12-28,1392.0734849177302
2000-12-29,1392.2831421989122
2001-01-01,1392.2831421989122
2001-01-02,1384.6848623030457
2001-01-03,1366.9295457848445
2001-01-04,1399.4805049753982
2001-01-05,1399.8038515169105
2001-01-08,1398.7588810662173
2001-01-09,1399.3757406444897
2001-01-10,1396.5421713969954
2001-01-11,1394.3403489979098
2001-01-12,1403.5649721118396
2001-01-15,1407.9451666678558
2001-01-16,1397.376829955658
2001-01-17,1420.999211146376
2001-01-18,1416.1636473657802
2001-01-19,1429.1613571598396
2001-01-22,1425.5473435725462
2001-01-23,1421.3104926646922
2001-01-24,1431.5529607947524
2001-01-25,1436.5762193797557
2001-01-26,1431.3724446473889
2001-01-29,1437.6679044686625
2001-01-30,1439.9754378068449
2001-01-31,1447.4521054575744
2001-02-01,1447.1366513930673
2001-02-02,1445.1619066488076
2001-02-05,1434.615434258874
2001-02-06,1446.4482531836663
2001-02-07,1436.994378943798
2001-02-08,1442.2878202001684
2001-02-09,1428.571584908544
2001-02-12,1432.2120424510135
2001-02-13,1439.650953296332
2001-02-14,1431.5088305704196
2001-02-15,1447.3698315641925
2001-02-16,1432.6025945096062
2001-02-19,1428.5312135434858
2001-02-20,1434.1946888223724
2001-02-21,1428.2632917114227
2001-02-22,1424.738564391501
2001-02-23,1416.2841336718266
2001-02-26,1422.5867711327123
2001-02-27,1421.3351648652092
2001-02-28,1415.9254021742004
2001-03-01,1398.0207521400337
2001-03-02,1396.400927285779
2001-03-05,1404.2299153314261
2001-03-06,1416.020641279517
2001-03-07,1419.7865563494872
2001-03-08,1415.185303734647
2001-03-09,1404.4334810048213
2001-03-12,1381.5183050804155
2001-03-13,1364.6715783247382
2001-03-14,1345.5808628734926
2001-03-15,1358.4490229560463
2001-03-16,1338.5771803992545
2001-03-19,1327.6439827476772
2001-03-20,1332.8698150273954
2001-03-21,1310.2384636787592
2001-03-22,1272.2132852997058
2001-03-23,1289.3868590549725
2001-03-26,1315.8865399445092
2001-03-27,1328.20240177562
2001-03-28,1325.2540691689087
2001-03-29,1326.6555468030383
2001-03-30,1330.3170132405207
2001-04-02,1323.1511669609272
2001-04-03,1294.6418681919333
2001-04-04,1283.9605814676158
2001-04-05,1309.2378804557904
2001-04-06,1308.0669680997535
2001-04-09,1313.4095161430223
2001-04-10,1337.7976509710354
2001-04-11,1349.3059543107768
2001-04-12,1348.7199619369014
2001-04-13,1348.7199619369014
2001-04-16,1353.5048736126516
2001-04-17,1348.5338387520328
2001-04-18,1375.71352104114
2001-04-19,1377.5672372482977
2001-04-20,1370.9269516217182
2001-04-23,1359.198206977207
2001-04-24,1361.6757361003965
2001-04-25,1357.1555686206661
2001-04-26,1363.9120646573429
2001-04-27,1383.0320775160028
2001-04-30,1402.7212569709725
2001-05-01,1401.501205479491
2001-05-02,1404.7370835783906
2001-05-03,1392.7974518404758
2001-05-04,1389.4485485706682
2001-05-07,1397.8028511362497
2001-05-08,1404.5621136886502
2001-05-09,1400.0904811305775
2001-05-10,1417.6979122172072
2001-05-11,1419.163038137051
2001-05-14,1408.1710297912741
2001-05-15,1414.3540253517185
2001-05-16,1410.526399249066
2001-05-17,1427.4306862752242
2001-05-18,1433.9440639895809
2001-05-21,1445.4948412995313
2001-05-22,1456.2269060742767
2001-05-23,1453.208189273255
2001-05-24,1453.0493285687357
2001-05-25,1450.826462392373
2001-05-28,1450.7215931647142
2001-05-29,1445.0815447049397
2001-05-30,1429.2800530352627
2001-05-31,1432.452250302888
2001-06-01,1430.8259144216977
2001-06-04,1435.6904966676968
2001-06-05,1442.9097118054303
2001-06-06,1440.82630846325
2001-06-07,1437.0822107548395
2001-06-08,1439.9963982215138
2001-06-11,1428.625339873054
2001-06-12,1406.9170571214026
2001-06-13,1415.0610963972545
2001-06-14,1397.636943777587
2001-06-15,1386.5976784085942
2001-06-18,1379.4905191243577
2001-06-19,1382.6061438142467
2001-06-20,1371.6089283164542
2001-06-21,1372.8878271866315
2001-06-22,1377.8102315158542
2001-06-25,1371.2603508727138
2001-06-26,1361.3149370799154
2001-06-27,1360.6652306267845
2001-06-28,1374.226165481483
2001-06-29,1382.722085474459
2001-07-02,1390.1097321747566
2001-07-03,1386.8274585073343
2001-07-04,1383.024362114316
2001-07-05,1377.3440053897566
2001-07-06,1350.2497789566103
2001-07-09,1341.7354020229586
2001-07-10,1341.3280746852947
2001-07-11,1326.0327461379106
2001-07-12,1339.0849414911618
2001-07-13,1342.816332043077
2001-07-16,1339.071254674362
2001-07-17,1328.9313993263872
2001-07-18,1317.243476097877
2001-07-19,1330.0228202354122
2001-07-20,1320.9044460857237
2001-07-23,1324.2648671612624
2001-07-24,1313.2365564541758
2001-07-25,1300.6161579164416
2001-07-26,1306.6538650209818
2001-07-27,1320.5363650196198
2001-07-30,1328.126571416149
2001-07-31,1336.8393766090533
2001-08-01,1342.305547952767
2001-08-02,1347.1190574387235
2001-08-03,1335.882217199468
2001-08-06,1336.5526961641367
2001-08-07,1335.7682743110672
2001-08-08,1327.2467217782744
2001-08-09,1307.7941209727417
2001-08-10,1302.337280333829
2001-08-13,1305.0491957701408
2001-08-14,1312.4320900660155
2001-08-15,1307.4240820465693
2001-08-16,1298.7363354329839
2001-08-17,1288.9163915465717
2001-08-20,1284.190885795743
2001-08-21,1291.4814424781514
2001-08-22,1286.516967025927
2001-08-23,1293.818413406928
2001-08-24,1302.279497611766
2001-08-27,1306.4894018268903
2001-08-28,1296.811574053185
2001-08-29,1293.0678188248394
2001-08-30,1278.1930342844646
2001-08-31,1276.0432232129542
2001-09-03,1267.1450635849078
2001-09-04,1278.2717828633115
2001-09-05,1268.9975612579956
2001-09-06,1248.144143146079
2001-09-07,1223.1765880051732
2001-09-10,1205.9658691661573
2001-09-11,1158.8638154816651
2001-09-12,1142.9714604807803
2001-09-13,1146.6061610430654
2001-09-14,1104.8613102574986
2001-09-17,1088.9346258478608
2001-09-18,1075.130570465144
2001-09-19,1062.5335096157949
2001-09-20,1024.194162930242
2001-09-21,995.8073905206567
2001-09-24,1029.0342666159822
2001-09-25,1038.6578975427776
2001-09-26,1051.7000688106434
2001-09-27,1058.1168218731693
2001-09-28,1083.578766764954
2001-10-01,1075.5012807667676
2001-10-02,1080.7880970629285
2001-10-03,1077.9750398092667
2001-10-04,1108.8996840481282
2001-10-05,1106.5191858147095
2001-10-08,1100.3763892280194
2001-10-09,1107.5267437112568
2001-10-10,1119.1006887486503
2001-10-11,1145.1915196297973
2001-10-12,1143.3351552005965
2001-10-15,1135.109264678306
2001-10-16,1145.245116588008
2001-10-17,1165.6234748978814
2001-10-18,1151.2730751202266
2001-10-19,1139.208043909436
2001-10-22,1148.3434794370219
2001-10-23,1170.367589135066
2001-10-24,1173.3671679697736
2001-10-25,1160.9556288434876
2001-10-26,1178.1245958585953
2001-10-29,1158.7270425646743
2001-10-30,1137.010250950541
2001-10-31,1152.8646940913445
2001-11-01,1154.5361818291733
2001-11-02,1158.849359064499
2001-11-05,1179.0657417665343
2001-11-06,1184.7847860171178
2001-11-07,1190.1423628373614
2001-11-08,1209.3549937350697
2001-11-09,1204.9004592228807
2001-11-12,1190.419223521581
2001-11-13,1218.7585719935648
2001-11-14,1230.7192815914357
2001-11-15,1245.2808970456692
2001-11-16,1247.6811788999903
2001-11-19,1267.089017722209
2001-11-20,1253.9861430442706
2001-11-21,1252.340795357919
2001-11-22,1258.8637653545147
2001-11-23,1258.080328330014
2001-11-26,1259.0626506956253
2001-11-27,1256.1921406049887
2001-11-28,1244.221987583848
2001-11-29,1243.2025418744947
2001-11-30,1251.247322387016
2001-12-03,1246.0015624687755
2001-12-04,1258.5538145334829
2001-12-05,1290.952580105758
2001-12-06,1297.6671848162523
2001-12-07,1296.4178696122578
2001-12-10,1283.8405798244078
2001-12-11,1282.2194331781095
2001-12-12,1271.202427088076
2001-12-13,1251.4911806137538
2001-12-14,1241.6532274995855
2001-12-17,1251.622134543817
2001-12-18,1255.9028412564112
2001-12-19,1252.802370529144
2001-12-20,1245.1744498105336
2001-12-21,1257.01847932425
2001-12-24,1264.859738895205
2001-12-25,1264.859738895205
2001-12-26,1265.2587198073024
2001-12-27,1276.9657738405458
2001-12-28,1289.3268636282044
2001-12-31,1286.484462680454
2002-01-01,1286.484462680454
2002-01-02,1279.2655683700984
2002-01-03,1299.3713042191557
2002-01-04,1316.6003970254574
2002-01-07,1316.3189870331898
2002-01-08,1310.765730750789
2002-01-09,1313.7562215972684
2002-01-10,1305.6081910295527
2002-01-11,1311.2584579308002
2002-01-14,1292.9432076673465
2002-01-15,1295.1306488894124
2002-01-16,1284.9769691638126
2002-01-17,1294.9942106686678
2002-01-18,1290.6470609127653
2002-01-21,1288.653898323182
2002-01-22,1290.5166499406653
2002-01-23,1291.4201334307509
2002-01-24,1303.1075981228903
2002-01-25,1308.2489309171824
2002-01-28,1316.7864342182722
2002-01-29,1310.0943468624432
2002-01-30,1295.2264697431058
2002-01-31,1311.3337511493187
2002-02-01,1311.5995429587554
2002-02-04,1303.2210700787182
2002-02-05,1288.5099591782152
2002-02-06,1282.495744414491
2002-02-07,1281.922376912776
2002-02-08,1285.9710043523696
2002-02-11,1292.4442071720327
2002-02-12,1292.5731018727547
2002-02-13,1298.8734876580986
2002-02-14,1310.5876196927404
2002-02-15,1307.383702319622
2002-02-18,1302.9461722232793
2002-02-19,1286.362281564649
2002-02-20,1281.5695227292554
2002-02-21,1287.2037266666575
2002-02-22,1274.8585493412136
2002-02-25,1283.328382489764
2002-02-26,1294.3402821483342
2002-02-27,1308.3252857068828
2002-02-28,1307.5030586072644
2002-03-01,1317.4933028412934
2002-03-04,1343.2686107119896
2002-03-05,1341.4413309987985
2002-03-06,1341.9400701377147
2002-03-07,1355.768858154334
2002-03-08,1366.3832519397022
2002-03-11,1363.1838481589425
2002-03-12,1352.3862640660395
2002-03-13,1349.6052490419524
2002-03-14,1350.4611351854953
2002-03-15,1354.9753494757772
2002-03-18,1365.7489932981125
2002-03-19,1367.0245853767465
2002-03-20,1363.1067403535942
2002-03-21,1362.081059316535
2002-03-22,1368.0468192351354
2002-03-25,1363.6019821052118
2002-03-26,1360.8880173159982
2002-03-27,1365.942014241522
2002-03-28,1376.965400183425
2002-03-29,1376.965400183425
2002-04-01,1375.4145771143596
2002-04-02,1368.6635097128787
2002-04-03,1364.9092598862528
2002-04-04,1355.8562915118966
2002-04-05,1362.117267575163
2002-04-08,1348.641593902633
2002-04-09,1350.717450139749
2002-04-10,1353.8553394391852
2002-04-11,1344.9889299124707
2002-04-12,1349.6637828255111
2002-04-15,1352.7817057420777
2002-04-16,1363.6403464271161
2002-04-17,1369.2192558260845
2002-04-18,1362.6384602474782
2002-04-19,1367.8968803085488
2002-04-22,1363.413313781026
2002-04-23,1361.4995662592144
2002-04-24,1357.206089093208
2002-04-25,1342.0944634692914
2002-04-26,1342.5887855877197
2002-04-29,1335.5585750067785
2002-04-30,1338.5041028741884
2002-05-01,1337.300468820078
2002-05-02,1341.2288239940663
2002-05-03,1332.7241810984706
2002-05-06,1327.3826092950153
2002-05-07,1320.0847891426802
2002-05-08,1341.3489505116027
2002-05-09,1338.4554338453884
2002-05-10,1331.6496049778325
2002-05-13,1335.6505758075432
2002-05-14,1349.109988091779
2002-05-15,1353.9427460738639
2002-05-16,1351.736969687105
2002-05-17,1347.495587260915
2002-05-20,1343.7848003426425
2002-05-21,1342.470245301569
