Date,WORLD ex EUROPE EQUAL WEIGHTED
1999-08-03,1318.9901749382311
1999-08-04,1300.961463148632
1999-08-05,1288.110441256893
1999-08-06,1277.9813068839364
1999-08-09,1283.5188536371788
1999-08-10,1274.5084007857054
1999-08-11,1286.6782960657185
1999-08-12,1293.6971107323122
1999-08-13,1309.3820308383774
1999-08-16,1327.6360366051424
1999-08-17,1338.743387592874
1999-08-18,1336.105240675406
1999-08-19,1326.5032313933755
1999-08-20,1339.4158052529674
1999-08-23,1362.7780448560304
1999-08-24,1363.905673371676
1999-08-25,1368.2904060942658
1999-08-26,1357.7410603379972
1999-08-27,1347.4067371839394
1999-08-30,1348.4515467570457
1999-08-31,1321.6298746455193
1999-09-01,1335.6277942846914
1999-09-02,1314.1308061227744
1999-09-03,1335.3960308299056
1999-09-06,1343.3884025983655
1999-09-07,1330.6393747659745
1999-09-08,1324.526929096715
1999-09-09,1347.8118904574144
1999-09-10,1361.3024739561065
1999-09-13,1384.385044908044
1999-09-14,1374.1406671852662
1999-09-15,1374.1960014842398
1999-09-16,1355.4373878056608
1999-09-17,1353.3646163578783
1999-09-20,1352.7854115259315
1999-09-21,1348.0853531753742
1999-09-22,1330.4883053139108
1999-09-23,1328.600560727772
1999-09-24,1305.595225377882
1999-09-27,1305.2220256310388
1999-09-28,1308.5680903886966
1999-09-29,1289.9417991749244
1999-09-30,1304.4245910794357
1999-10-01,1304.8839585226747
1999-10-04,1307.946981902912
1999-10-05,1303.6252747477893
1999-10-06,1304.48737310141
1999-10-07,1303.747347747499
1999-10-08,1319.2703471246016
1999-10-11,1320.559180713915
1999-10-12,1302.107604391308
1999-10-13,1273.9526957472735
1999-10-14,1274.1459290199598
1999-10-15,1247.795864646269
1999-10-18,1240.7255756585128
1999-10-19,1246.1148760802685
1999-10-20,1264.9477656687347
1999-10-21,1257.4537578976947
1999-10-22,1283.0834770542212
1999-10-25,1291.394333796484
1999-10-26,1294.3464505196519
1999-10-27,1300.3898878562707
1999-10-28,1316.1299018129932
1999-10-29,1344.0088700111824
1999-11-01,1340.8270634508385
1999-11-02,1343.3533507428222
1999-11-03,1341.1915888074388
1999-11-04,1353.6996646508396
1999-11-05,1351.0655095940715
1999-11-08,1352.157896605064
1999-11-09,1345.6145763557913
1999-11-10,1351.126133826738
1999-11-11,1345.407843946635
1999-11-12,1363.447191277098
1999-11-15,1360.6931901436355
1999-11-16,1364.924132378347
1999-11-17,1370.021731197966
1999-11-18,1389.5336751369805
1999-11-19,1391.787326121833
1999-11-22,1388.0614741914965
1999-11-23,1390.026484663404
1999-11-24,1396.4243746645666
1999-11-25,1389.6124753869096
1999-11-26,1415.1948155569573
1999-11-29,1422.0610192051074
1999-11-30,1407.9550805534357
1999-12-01,1413.4275410820649
1999-12-02,1425.674528329175
1999-12-03,1437.357773916278
1999-12-06,1401.2773131861043
1999-12-07,1400.4162969221677
1999-12-08,1389.9101977196303
1999-12-09,1400.7550253002714
1999-12-10,1406.059403184215
1999-12-13,1401.954352036149
1999-12-14,1404.318996105721
1999-12-15,1408.6299707015426
1999-12-16,1391.472755177146
1999-12-17,1403.5053968907077
1999-12-20,1403.3922936458341
1999-12-21,1405.8081962741765
1999-12-22,1416.7842418747966
1999-12-23,1417.0567106976791
1999-12-24,1417.6459752446965
1999-12-27,1423.1230679773728
1999-12-28,1431.7470621727282
1999-12-29,1440.582807152763
1999-12-30,1445.388296336995
1999-12-31,1448.2462270809328
2000-01-03,1429.736807978886
2000-01-04,1379.6556648580647
2000-01-05,1365.0856293875745
2000-01-06,1353.0629059473815
2000-01-07,1382.1684332004559
2000-01-10,1397.005149105245
2000-01-11,1391.652611616443
2000-01-12,1384.7946912210286
2000-01-13,1401.3415799718641
2000-01-14,1432.0666964977468
2000-01-17,1456.3726150639063
2000-01-18,1441.9304660446428
2000-01-19,1433.298269524374
2000-01-20,1431.0883772390812
2000-01-21,1429.529822372429
2000-01-24,1416.3337222046678
2000-01-25,1401.3762972151317
2000-01-26,1415.1612807673282
2000-01-27,1437.0380489066415
2000-01-28,1427.2735548682037
2000-01-31,1434.4184738534364
2000-02-01,1441.103959769871
2000-02-02,1443.6938749890783
2000-02-03,1432.3665259247541
2000-02-04,1438.5970207551893
2000-02-07,1435.077407502326
2000-02-08,1415.154039593667
2000-02-09,1400.5957324761337
2000-02-10,1403.7908995324112
2000-02-11,1390.165663300785
2000-02-14,1393.1074296790898
2000-02-15,1385.5946916299042
2000-02-16,1383.1735638849968
2000-02-17,1380.4327563126658
2000-02-18,1359.2664781235646
2000-02-21,1340.3571795969463
2000-02-22,1307.1816148095738
2000-02-23,1315.9378007781318
2000-02-24,1326.196349924032
2000-02-25,1355.3546380528644
2000-02-28,1378.6046720226204
2000-02-29,1388.3323682103187
2000-03-01,1398.048825420071
2000-03-02,1397.4187540820003
2000-03-03,1412.1608580872507
2000-03-06,1399.4778646782481
2000-03-07,1399.3873658819753
2000-03-08,1395.8280143513448
2000-03-09,1391.6090286280316
2000-03-10,1404.075649137837
2000-03-13,1400.2734822881296
2000-03-14,1395.5152935459382
2000-03-15,1404.1306075361858
2000-03-16,1440.6218156883072
2000-03-17,1449.63110635599
2000-03-20,1442.5282868677627
2000-03-21,1449.9806696648182
2000-03-22,1461.15973180144
2000-03-23,1456.2572897619177
2000-03-24,1462.5801757450386
2000-03-27,1476.5830629898107
2000-03-28,1487.3133005614457
2000-03-29,1520.1353121353172
2000-03-30,1509.3613064244016
2000-03-31,1527.8828720821652
2000-04-03,1540.623875119986
2000-04-04,1536.977612138668
2000-04-05,1527.3017518248644
2000-04-06,1542.2421814197137
2000-04-07,1536.603529832911
2000-04-10,1532.7501372299396
2000-04-11,1525.7141258132224
2000-04-12,1552.0774865868405
2000-04-13,1547.120430782516
2000-04-14,1514.0145039564734
2000-04-17,1487.3583671852587
2000-04-18,1517.0981629552043
2000-04-19,1537.7620753387853
2000-04-20,1540.2622431618897
2000-04-21,1525.3203261795002
2000-04-24,1551.6230957624432
2000-04-25,1589.9344735489249
2000-04-26,1583.5460673013897
2000-04-27,1593.534953908464
2000-04-28,1583.3042597903034
2000-05-01,1595.3429335488588
2000-05-02,1599.3275296729732
2000-05-03,1616.8684932432045
2000-05-04,1622.385830522036
2000-05-05,1628.583017779346
2000-05-08,1624.947801988692
2000-05-09,1603.1005556159573
2000-05-10,1583.8579694077928
2000-05-11,1603.9397466815021
2000-05-12,1613.967303842978
2000-05-15,1608.81035656564
2000-05-16,1638.4498342294182
2000-05-17,1651.4173151964785
2000-05-18,1644.1635012752465
2000-05-19,1647.8542124916667
2000-05-22,1613.6173522815009
2000-05-23,1606.41735440812
2000-05-24,1603.9342790363214
2000-05-25,1594.9000317243067
2000-05-26,1556.786025934642
2000-05-29,1558.3166104444688
2000-05-30,1560.366596075348
2000-05-31,1553.8477229165965
2000-06-01,1568.569009743362
2000-06-02,1563.6590139243688
2000-06-05,1575.3622137955624
2000-06-06,1562.3666504215064
2000-06-07,1571.5020191786566
2000-06-08,1575.6869845777162
2000-06-09,1580.1970883237514
2000-06-12,1580.5617732435542
2000-06-13,1568.8558781572017
2000-06-14,1571.2315634562422
2000-06-15,1572.2794812430604
2000-06-16,1556.6233393091225
2000-06-19,1564.477071549049
2000-06-20,1578.3538908537455
2000-06-21,1599.011191535198
2000-06-22,1603.3663107081288
2000-06-23,1605.0292411570954
2000-06-26,1596.7343071301693
2000-06-27,1603.287768504292
2000-06-28,1605.6668958908083
2000-06-29,1601.6690616113158
2000-06-30,1591.2793864446733
2000-07-03,1624.184503430692
2000-07-04,1622.2753047425756
2000-07-05,1596.9544250063711
2000-07-06,1595.7460837350527
2000-07-07,1615.57642045369
2000-07-10,1623.9667808649228
2000-07-11,1634.5169151544133
2000-07-12,1643.9746348579442
2000-07-13,1642.5392871616248
2000-07-14,1644.5835299884077
2000-07-17,1644.415286113815
2000-07-18,1632.5802529112548
2000-07-19,1641.336960100928
2000-07-20,1645.4901673345555
2000-07-21,1618.2894538863331
2000-07-24,1602.4746453050218
2000-07-25,1586.774744200443
2000-07-26,1577.0830670201053
2000-07-27,1576.4790208745126
2000-07-28,1574.2861439931069
2000-07-31,1569.443014232038
2000-08-01,1589.171602770075
2000-08-02,1617.4177780847874
2000-08-03,1632.6482821581342
2000-08-04,1633.3475472203188
2000-08-07,1649.2480517814965
2000-08-08,1665.5092368929809
2000-08-09,1676.5791362056768
2000-08-10,1652.5791191485048
2000-08-11,1675.5343938574165
2000-08-14,1679.7812929231343
2000-08-15,1665.0308735473066
2000-08-16,1674.1820927730578
2000-08-17,1666.939468478768
2000-08-18,1677.1772388258485
2000-08-21,1680.267927519972
2000-08-22,1705.7656725606494
2000-08-23,1713.1839849528217
2000-08-24,1701.8569964819649
2000-08-25,1703.8527726094599
2000-08-28,1713.0715547899088
2000-08-29,1714.8925387110264
2000-08-30,1713.8219800588552
2000-08-31,1723.4797337714806
2000-09-01,1708.770899820442
2000-09-04,1710.461047861942
2000-09-05,1734.1205081484957
2000-09-06,1743.518658534218
2000-09-07,1760.0623468338908
2000-09-08,1768.200421396818
2000-09-11,1767.0784974389833
2000-09-12,1759.568383821437
2000-09-13,1753.6864061699096
2000-09-14,1754.5908996137098
2000-09-15,1742.2428701436866
2000-09-18,1737.4713829386824
2000-09-19,1742.2574705531972
2000-09-20,1759.9817030355957
2000-09-21,1739.8670331529563
2000-09-22,1667.8326245417504
2000-09-25,1689.7409537839244
2000-09-26,1674.0160747154741
2000-09-27,1662.6481561762103
2000-09-28,1675.3180601452764
2000-09-29,1683.4277712274454
2000-10-02,1684.236135145031
2000-10-03,1697.0670997231064
2000-10-04,1702.5349610472513
2000-10-05,1703.0416878570657
2000-10-06,1690.0508449107783
2000-10-09,1687.5394042827438
2000-10-10,1681.2285467127977
2000-10-11,1651.8691664832475
2000-10-12,1650.9810125866688
2000-10-13,1660.2628597409566
2000-10-16,1688.751436171344
2000-10-17,1659.757461029976
2000-10-18,1652.8519473723704
2000-10-19,1684.9175953879037
2000-10-20,1704.192292309116
2000-10-23,1711.3695282548545
2000-10-24,1716.8031499086335
2000-10-25,1717.8833182431604
2000-10-26,1715.8183721836756
2000-10-27,1695.6660728926165
2000-10-30,1704.6861253245827
2000-10-31,1714.675895932685
2000-11-01,1715.8742600068367
2000-11-02,1719.1586810715385
2000-11-03,1719.4312241023454
2000-11-06,1740.4153085764547
2000-11-07,1741.0099902583042
2000-11-08,1743.5682282571306
2000-11-09,1723.1117104372015
2000-11-10,1692.2140012286045
2000-11-13,1681.781207287552
2000-11-14,1697.4014282205644
2000-11-15,1699.781076023034
2000-11-16,1692.059217233047
2000-11-17,1693.9332864445325
2000-11-20,1684.7870694461003
2000-11-21,1679.6262919831383
2000-11-22,1671.176161758853
2000-11-23,1675.3339957750545
2000-11-24,1691.826575052143
2000-11-27,1687.3412440722536
2000-11-28,1670.223749696351
2000-11-29,1656.6637073677352
2000-11-30,1636.7254463320148
2000-12-01,1652.9754422033732
2000-12-04,1630.0170884545785
2000-12-05,1656.052666725177
2000-12-06,1649.8304640238714
2000-12-07,1629.9981517086624
2000-12-08,1655.7732942504447
2000-12-11,1697.631105940609
2000-12-12,1695.5362955508674
2000-12-13,1682.5009125561228
2000-12-14,1640.5588593746133
2000-12-15,1601.1730715752346
2000-12-18,1609.8011606520677
2000-12-19,1599.2524057629716
2000-12-20,1546.147264233006
2000-12-21,1526.680581708083
2000-12-22,1533.5891671889522
2000-12-25,1549.1202945400737
2000-12-26,1542.9778692029988
2000-12-27,1553.4273243706048
2000-12-28,1568.937163584204
2000-12-29,1544.5051241436902
2001-01-01,1544.5051241436902
2001-01-02,1509.1827174691227
2001-01-03,1539.0221532632488
2001-01-04,1534.8889939861492
2001-01-05,1509.7446927089047
2001-01-08,1512.8170214660101
2001-01-09,1518.9607451539023
2001-01-10,1521.6393650639434
2001-01-11,1502.572287561957
2001-01-12,1502.6346440541618
2001-01-15,1512.5313814246065
2001-01-16,1527.4727430241094
2001-01-17,1544.7002368281842
2001-01-18,1531.2472803499668
2001-01-19,1548.4360743158786
2001-01-22,1555.1602887762501
2001-01-23,1560.8210135357276
2001-01-24,1586.5526426720553
2001-01-25,1594.1575149624912
2001-01-26,1585.826803535975
2001-01-29,1606.2120913921206
2001-01-30,1605.0888922771057
2001-01-31,1600.7425638049224
2001-02-01,1593.8297789523565
2001-02-02,1590.056224102601
2001-02-05,1572.218818740493
2001-02-06,1586.716188110608
2001-02-07,1578.2880251445106
2001-02-08,1595.092494708062
2001-02-09,1576.6351717502425
2001-02-12,1576.0198196491824
2001-02-13,1587.4643092168455
2001-02-14,1592.5108237413801
2001-02-15,1628.1357881680644
2001-02-16,1592.3443258264183
2001-02-19,1577.7593457074393
2001-02-20,1592.9226950260843
2001-02-21,1567.0507630142667
2001-02-22,1568.9747399719179
2001-02-23,1569.878003664845
2001-02-26,1587.3919300510156
2001-02-27,1570.2159610879162
2001-02-28,1554.803201583446
2001-03-01,1532.192786730855
2001-03-02,1502.000947359004
2001-03-05,1515.5574802773892
2001-03-06,1533.954420896556
2001-03-07,1546.2693921621244
2001-03-08,1538.0736857951554
2001-03-09,1524.134740522721
2001-03-12,1481.72800837146
2001-03-13,1487.869882710654
2001-03-14,1471.722499749887
2001-03-15,1488.6322164973997
2001-03-16,1479.975203260484
2001-03-19,1496.8388646750411
2001-03-20,1475.82101980121
2001-03-21,1494.1812910230121
2001-03-22,1493.7222897319757
2001-03-23,1504.6295331325398
2001-03-26,1537.0680996516603
2001-03-27,1540.819775657549
2001-03-28,1549.5667454847944
2001-03-29,1536.5508902451534
2001-03-30,1528.0614050833822
2001-04-02,1509.5504624275165
2001-04-03,1490.5305047214697
2001-04-04,1475.8792279536424
2001-04-05,1522.4924870608393
2001-04-06,1503.1303293632766
2001-04-09,1497.5105003595534
2001-04-10,1536.8751557506484
2001-04-11,1553.1617085995804
2001-04-12,1560.05782200118
2001-04-13,1561.0208478806937
2001-04-16,1570.1173059286818
2001-04-17,1580.1307756725605
2001-04-18,1643.6564303218238
2001-04-19,1639.0217391906701
2001-04-20,1611.2869432154002
2001-04-23,1606.9060156059752
2001-04-24,1608.6558197489812
2001-04-25,1617.6807651491324
2001-04-26,1623.3540848935506
2001-04-27,1647.1029734413491
2001-04-30,1664.2025494881602
2001-05-01,1688.909408991899
2001-05-02,1697.0122775285947
2001-05-03,1685.5971940650713
2001-05-04,1690.1059917053062
2001-05-07,1693.0990236040586
2001-05-08,1689.5972497691198
2001-05-09,1681.710641473196
2001-05-10,1688.1499137165285
2001-05-11,1698.2300041026108
2001-05-14,1688.0445414572166
2001-05-15,1686.6381729143648
2001-05-16,1688.1471651884535
2001-05-17,1715.007827092506
2001-05-18,1718.681730196555
2001-05-21,1747.3193194818155
2001-05-22,1763.3100449037365
2001-05-23,1771.8488755735668
2001-05-24,1777.0118099580188
2001-05-25,1766.1954475113714
2001-05-28,1755.2365693971883
2001-05-29,1766.8212141227887
2001-05-30,1731.7462791645646
2001-05-31,1752.9955308969368
2001-06-01,1763.0196475849282
2001-06-04,1762.1357848966747
2001-06-05,1764.9651791147999
2001-06-06,1762.0526703868507
2001-06-07,1765.046350997696
2001-06-08,1764.961409700722
2001-06-11,1761.5379014916448
2001-06-12,1728.2689472052077
2001-06-13,1722.935014585375
2001-06-14,1689.9700591831154
2001-06-15,1674.1065161614986
2001-06-18,1662.5131426815124
2001-06-19,1666.0012389767373
2001-06-20,1679.7404935465547
2001-06-21,1686.4349909201364
2001-06-22,1686.4698831677476
2001-06-25,1669.2339382967268
2001-06-26,1674.271501934346
2001-06-27,1672.3806860242864
2001-06-28,1692.7596580259742
2001-06-29,1713.3395444797702
2001-07-02,1712.770774649013
2001-07-03,1715.0393216581194
2001-07-04,1709.5499261158375
2001-07-05,1713.6902993373506
2001-07-06,1667.1491020462126
2001-07-09,1655.921529176934
2001-07-10,1639.8138385660964
2001-07-11,1623.8424939320466
2001-07-12,1669.3170673717889
2001-07-13,1673.885319037816
2001-07-16,1657.0254707505878
2001-07-17,1661.0580937126692
2001-07-18,1614.4080839285994
2001-07-19,1623.2441780848894
2001-07-20,1613.5752820671769
2001-07-23,1594.980394900031
2001-07-24,1578.801036705944
2001-07-25,1583.810368664427
2001-07-26,1594.6343534987463
2001-07-27,1603.0963687391338
2001-07-30,1589.8987642000588
2001-07-31,1606.900727088616
2001-08-01,1609.9060082906965
2001-08-02,1625.0026354949314
2001-08-03,1607.4528051135067
2001-08-06,1612.1681262835343
2001-08-07,1622.703548189884
2001-08-08,1609.9327261999847
2001-08-09,1574.1243384798236
2001-08-10,1568.2461243534608
2001-08-13,1556.6096636058467
2001-08-14,1571.4821327329728
2001-08-15,1553.746002752418
2001-08-16,1547.3678070817266
2001-08-17,1532.3815858265664
2001-08-20,1529.9299116885595
2001-08-21,1529.6415572991507
2001-08-22,1528.4013862206996
2001-08-23,1535.3930728528333
2001-08-24,1544.938009756292
2001-08-27,1552.0711575683904
2001-08-28,1537.9106291823896
2001-08-29,1523.2841880839076
2001-08-30,1504.4215491525067
2001-08-31,1506.0423795888412
2001-09-03,1495.9679267737038
2001-09-04,1529.9190115868257
2001-09-05,1516.7201543620695
2001-09-06,1493.9810689220503
2001-09-07,1454.1513201502028
2001-09-10,1440.3732931838053
2001-09-11,1433.7551145164882
2001-09-12,1387.6017832880395
2001-09-13,1394.749144056512
2001-09-14,1391.8091016169335
2001-09-17,1317.199456813962
2001-09-18,1315.9884489010567
2001-09-19,1304.0397663773783
2001-09-20,1280.5174068763868
2001-09-21,1268.789975626171
2001-09-24,1289.8376549916752
2001-09-25,1283.811739803517
2001-09-26,1276.9914980865901
2001-09-27,1279.6883374049073
2001-09-28,1325.1638298731502
2001-10-01,1320.7917904311169
2001-10-02,1337.5807444068498
2001-10-03,1340.4048107021545
2001-10-04,1364.0631492872008
2001-10-05,1355.8645951236242
2001-10-08,1349.1150878224626
2001-10-09,1337.8591877911078
2001-10-10,1359.76612923432
2001-10-11,1400.6145404671493
2001-10-12,1396.2426451353003
2001-10-15,1394.5930656479206
2001-10-16,1402.7681327499442
2001-10-17,1397.5348790834148
2001-10-18,1381.694275821133
2001-10-19,1391.3786529095694
2001-10-22,1408.6782402483263
2001-10-23,1423.5649880201092
2001-10-24,1418.6460103086195
2001-10-25,1428.0418381287482
2001-10-26,1431.7293811058398
2001-10-29,1389.596077636276
2001-10-30,1365.6547516657151
2001-10-31,1372.3695186701366
2001-11-01,1375.6044645585516
2001-11-02,1380.5748821820855
2001-11-05,1405.3633875928424
2001-11-06,1423.7351511062886
2001-11-07,1409.1739611880869
2001-11-08,1425.0745867107883
2001-11-09,1420.690009581552
2001-11-12,1416.1645461790679
2001-11-13,1441.3807481652027
2001-11-14,1447.3294431175723
2001-11-15,1464.585645810585
2001-11-16,1460.6696529544138
2001-11-19,1488.8181431993237
2001-11-20,1475.365662162426
2001-11-21,1479.138123002246
2001-11-22,1474.5078782020337
2001-11-23,1487.9841398999044
2001-11-26,1501.5464586084108
2001-11-27,1496.124563049549
2001-11-28,1466.070443876292
2001-11-29,1470.0469001403028
2001-11-30,1466.8540023249184
2001-12-03,1453.8786024284968
2001-12-04,1471.436579877589
2001-12-05,1509.2201376123558
2001-12-06,1507.3619940371789
2001-12-07,1494.9378491779587
2001-12-10,1475.871855710558
2001-12-11,1468.7647352368554
2001-12-12,1469.2693778224123
2001-12-13,1439.1694874246978
2001-12-14,1426.0239956009143
2001-12-17,1417.3196978964766
2001-12-18,1429.4937477924416
2001-12-19,1434.8547817191313
2001-12-20,1431.8462981717607
2001-12-21,1446.5074744701428
2001-12-24,1462.32569976693
2001-12-25,1460.3833198909763
2001-12-26,1457.8240604917169
2001-12-27,1460.545850404095
2001-12-28,1482.4981606778836
2001-12-31,1463.771152476106
2002-01-01,1463.771152476106
2002-01-02,1440.2820090606988
2002-01-03,1457.2070107487841
2002-01-04,1487.697303093299
2002-01-07,1492.0872440550702
2002-01-08,1478.2131700656046
2002-01-09,1476.0544293165697
2002-01-10,1462.0049234004848
2002-01-11,1455.9528215361381
2002-01-14,1441.8777953728109
2002-01-15,1443.1800389693942
2002-01-16,1440.2499328694264
2002-01-17,1447.9915517741324
2002-01-18,1444.4122431654127
2002-01-21,1447.6443948314363
2002-01-22,1430.1473425221416
2002-01-23,1435.4024654529424
2002-01-24,1451.0987534707904
2002-01-25,1480.371111241236
2002-01-28,1494.1025915923549
2002-01-29,1472.2279937809687
2002-01-30,1469.3869310470932
2002-01-31,1484.390298430925
2002-02-01,1472.891725704771
2002-02-04,1441.746027673419
2002-02-05,1421.250202623391
2002-02-06,1414.8047908758638
2002-02-07,1412.5542588209494
2002-02-08,1425.1285457446206
2002-02-11,1435.267249573606
2002-02-12,1446.0527072649554
2002-02-13,1462.750158801621
2002-02-14,1472.4398241742283
2002-02-15,1458.626050783333
2002-02-18,1465.4968986104868
2002-02-19,1429.8545221255451
2002-02-20,1437.3737340417617
2002-02-21,1442.2927510128143
2002-02-22,1436.02289278919
2002-02-25,1453.5398012643436
2002-02-26,1459.3645239577488
2002-02-27,1479.842246538913
2002-02-28,1481.2736371665294
2002-03-01,1510.0543920112525
2002-03-04,1559.700929833004
2002-03-05,1557.1378106649372
2002-03-06,1563.5626979802246
2002-03-07,1581.8019907653736
2002-03-08,1600.415245186416
2002-03-11,1613.339965322751
2002-03-12,1596.610515530728
2002-03-13,1566.149862617722
2002-03-14,1561.5728252666952
2002-03-15,1573.8988089837044
2002-03-18,1570.631418997777
2002-03-19,1579.557046338343
2002-03-20,1562.5427888469803
2002-03-21,1565.2969985153943
2002-03-22,1553.1487632539865
2002-03-25,1539.6542752011442
2002-03-26,1540.3943393840934
2002-03-27,1562.4664959184943
2002-03-28,1570.590862277071
2002-03-29,1561.2859508041518
2002-04-01,1541.695819606589
2002-04-02,1534.1329120761734
2002-04-03,1536.9599081609779
2002-04-04,1540.1083229916849
2002-04-05,1548.6894508450503
2002-04-08,1557.992228182387
2002-04-09,1543.374309732885
2002-04-10,1551.8045874449585
2002-04-11,1524.0116775348565
2002-04-12,1528.7314026435015
2002-04-15,1532.7778802312953
2002-04-16,1555.7797201182238
2002-04-17,1559.1220817201229
2002-04-18,1558.5346921101514
2002-04-19,1559.5957936112127
2002-04-22,1556.5258101536476
2002-04-23,1553.7171927183874
2002-04-24,1542.5031369929814
2002-04-25,1535.6199783076977
2002-04-26,1521.2564641481083
2002-04-29,1505.090142728406
2002-04-30,1510.9101670480406
2002-05-01,1513.5406798503789
2002-05-02,1518.2213172202814
2002-05-03,1500.6092912110132
2002-05-06,1479.8884555076368
2002-05-07,1474.2150832144325
2002-05-08,1507.272578916882
2002-05-09,1502.1305641827112
2002-05-10,1484.6267957465523
2002-05-13,1493.3553010318549
2002-05-14,1517.6290800816366
2002-05-15,1522.789597134828
2002-05-16,1528.2467740828297
2002-05-17,1524.4561795657248
2002-05-20,1521.338055796435
2002-05-21,1526.1989516315662
2002-05-22,1523.6021749505462
