Date,EAFE EQUAL WEIGHTED
1999-04-08,1148.1613195360974
1999-04-09,1156.6184309119237
1999-04-12,1148.6283201101878
1999-04-13,1165.7891913528608
1999-04-14,1177.0498274455986
1999-04-15,1184.378088781297
1999-04-16,1202.5241406191935
1999-04-19,1222.8414635040913
1999-04-20,1204.0373302482915
1999-04-21,1199.2868262256284
1999-04-22,1206.137156292508
1999-04-23,1208.734594320618
1999-04-26,1217.246455510406
1999-04-27,1221.6956531457781
1999-04-28,1223.6000590177357
1999-04-29,1227.9582077191465
1999-04-30,1232.1037211231294
1999-05-03,1234.7646699379843
1999-05-04,1233.735155534731
1999-05-05,1224.7267599490199
1999-05-06,1236.222642463232
1999-05-07,1229.6424275475902
1999-05-10,1229.36562343763
1999-05-11,1228.8961620546759
1999-05-12,1232.0976106725918
1999-05-13,1233.2932819769005
1999-05-14,1218.969962706307
1999-05-17,1196.6300032018466
1999-05-18,1201.60789691049
1999-05-19,1193.1102362784773
1999-05-20,1199.0460261450678
1999-05-21,1205.506145433354
1999-05-24,1206.4433724008297
1999-05-25,1195.245627075145
1999-05-26,1204.0389594232781
1999-05-27,1202.102138712037
1999-05-28,1200.0437201988866
1999-05-31,1203.8260918597337
1999-06-01,1210.7053145232637
1999-06-02,1220.8811054234245
1999-06-03,1219.11029349466
1999-06-04,1225.1959756775175
1999-06-07,1238.2564731867722
1999-06-08,1238.7592677725895
1999-06-09,1245.3974961471315
1999-06-10,1248.1196736161617
1999-06-11,1259.9322070626404
1999-06-14,1252.785028608198
1999-06-15,1254.2502677791717
1999-06-16,1264.4132844753058
1999-06-17,1274.2080812360757
1999-06-18,1268.3032707081923
1999-06-21,1279.9622545836103
1999-06-22,1280.8046171269655
1999-06-23,1270.5261858395936
1999-06-24,1263.9666141110642
1999-06-25,1253.9149984020871
1999-06-28,1263.8610060689507
1999-06-29,1269.0200598487288
1999-06-30,1264.3267273974225
1999-07-01,1285.8934794595364
1999-07-02,1294.6496201916266
1999-07-05,1301.7395070968273
1999-07-06,1299.1300328749346
1999-07-07,1295.398170715295
1999-07-08,1296.669152680832
1999-07-09,1298.242579941508
1999-07-12,1305.5376412667642
1999-07-13,1295.8513501243604
1999-07-14,1298.8622647868515
1999-07-15,1305.3124764111403
1999-07-16,1297.8318803611025
1999-07-19,1310.0018491298233
1999-07-20,1287.0971907024752
1999-07-21,1275.127621408999
1999-07-22,1265.7422128227581
1999-07-23,1259.2237299572682
1999-07-26,1239.3592329750618
1999-07-27,1240.6250351000647
1999-07-28,1246.83060336703
1999-07-29,1242.1769524414442
1999-07-30,1256.8951903065463
1999-08-02,1255.0084038823572
1999-08-03,1257.937744770495
1999-08-04,1250.8911481126038
1999-08-05,1232.965493607757
1999-08-06,1227.6707066559702
1999-08-09,1232.953736679458
1999-08-10,1227.3718476748177
1999-08-11,1231.3831799184918
1999-08-12,1247.3200591690868
1999-08-13,1256.8556405381748
1999-08-16,1274.0833639126904
1999-08-17,1277.7889168934853
1999-08-18,1280.3728787165057
1999-08-19,1272.4842883438555
1999-08-20,1284.75811130786
1999-08-23,1301.1946327798219
1999-08-24,1300.6742953426728
1999-08-25,1304.8592656766473
1999-08-26,1301.1384406711531
1999-08-27,1297.50963212279
1999-08-30,1304.9785773118906
1999-08-31,1281.123964177674
1999-09-01,1297.248275121434
1999-09-02,1282.6509183583685
1999-09-03,1294.4458400076628
1999-09-06,1304.1966399212986
1999-09-07,1296.029294212917
1999-09-08,1292.3310806772117
1999-09-09,1311.7301020632246
1999-09-10,1318.477991506435
1999-09-13,1333.23852653399
1999-09-14,1323.9582687326485
1999-09-15,1323.6121431228619
1999-09-16,1307.774763119276
1999-09-17,1301.7860570246646
1999-09-20,1306.4629057882862
1999-09-21,1307.7582273967016
1999-09-22,1289.308735903531
1999-09-23,1297.2954979940696
1999-09-24,1274.1255541127778
1999-09-27,1273.276372986644
1999-09-28,1276.5598560548976
1999-09-29,1260.8826687942567
1999-09-30,1273.237222881849
1999-10-01,1275.8369870840556
1999-10-04,1277.0741438270459
1999-10-05,1277.1311455277005
1999-10-06,1275.1103021324143
1999-10-07,1280.8223428543022
1999-10-08,1286.2403090606317
1999-10-11,1286.8506473199657
1999-10-12,1276.5850108920743
1999-10-13,1256.4274399657552
1999-10-14,1255.34201052374
1999-10-15,1239.2427119690099
1999-10-18,1224.5440332413382
1999-10-19,1234.04407884214
1999-10-20,1242.3397809882833
1999-10-21,1233.585059953278
1999-10-22,1247.638434930923
1999-10-25,1254.263522296786
1999-10-26,1262.3385017036128
1999-10-27,1259.682000703122
1999-10-28,1263.1181111130995
1999-10-29,1284.6108882642736
1999-11-01,1286.63968893603
1999-11-02,1290.8392951414753
1999-11-03,1290.9530415546492
1999-11-04,1302.6444737239892
1999-11-05,1297.0134567061955
1999-11-08,1293.2539946958084
1999-11-09,1292.5097032976882
1999-11-10,1298.3886644091076
1999-11-11,1293.9531515501442
1999-11-12,1298.992624059446
1999-11-15,1298.1144485500242
1999-11-16,1297.5045698260826
1999-11-17,1308.235539305308
1999-11-18,1321.828058266543
1999-11-19,1322.7829303040812
1999-11-22,1319.778864849583
1999-11-23,1326.3903236209335
1999-11-24,1321.7539458747856
1999-11-25,1323.744718871639
1999-11-26,1341.8409615190287
1999-11-29,1349.730968704767
1999-11-30,1336.2560171308967
1999-12-01,1343.0687365462225
1999-12-02,1354.1381032417382
1999-12-03,1365.8138131917237
1999-12-06,1346.3233980363875
1999-12-07,1350.0558724030225
1999-12-08,1342.7884100022488
1999-12-09,1350.268561301188
1999-12-10,1354.4133679325896
1999-12-13,1353.214771778497
1999-12-14,1356.7732877983624
1999-12-15,1352.8908325276554
1999-12-16,1347.8224033208196
1999-12-17,1357.099157297706
1999-12-20,1361.3588172139323
1999-12-21,1358.9614004500581
1999-12-22,1374.13471440898
1999-12-23,1374.9278723942489
1999-12-24,1377.6461169695683
1999-12-27,1381.750377215677
1999-12-28,1383.2131504234123
1999-12-29,1387.860563002661
1999-12-30,1396.6093214842363
1999-12-31,1396.6093214842363
2000-01-03,1395.475356381069
2000-01-04,1355.4624000132665
2000-01-05,1330.1861566195382
2000-01-06,1319.4074131124387
2000-01-07,1340.796678806916
2000-01-10,1357.1748436357905
2000-01-11,1360.1579173558564
2000-01-12,1352.6873140216203
2000-01-13,1363.8323421928721
2000-01-14,1389.3702208555626
2000-01-17,1407.0902043328886
2000-01-18,1390.3173567916824
2000-01-19,1379.0250540138297
2000-01-20,1381.7714991844962
2000-01-21,1378.28940911097
2000-01-24,1381.753210193336
2000-01-25,1360.77116057381
2000-01-26,1370.8175661597386
2000-01-27,1385.500290490141
2000-01-28,1385.8100649916494
2000-01-31,1375.4110135031694
2000-02-01,1375.5265071343179
2000-02-02,1381.854021051235
2000-02-03,1381.6863145294344
2000-02-04,1385.7842664799741
2000-02-07,1382.6062308102016
2000-02-08,1379.7759788370186
2000-02-09,1379.7174152633802
2000-02-10,1378.6431829238088
2000-02-11,1375.309951193455
2000-02-14,1369.0533502097333
2000-02-15,1354.7486690917167
2000-02-16,1361.7598199504837
2000-02-17,1364.0185496139723
2000-02-18,1357.0493519969093
2000-02-21,1335.9863135907672
2000-02-22,1315.5847233977836
2000-02-23,1331.7985852694815
2000-02-24,1339.5624211376576
2000-02-25,1367.1227187915638
2000-02-28,1371.9975848199238
2000-02-29,1380.4988550724102
2000-03-01,1397.508109681371
2000-03-02,1405.516046878309
2000-03-03,1412.345162515431
2000-03-06,1414.5882683383118
2000-03-07,1420.0200772859457
2000-03-08,1409.2467630937053
2000-03-09,1405.0104594600632
2000-03-10,1416.0951661873942
2000-03-13,1403.6985009714892
2000-03-14,1409.0519122388107
2000-03-15,1394.3221177653697
2000-03-16,1413.0069948808616
2000-03-17,1425.4751529767082
2000-03-20,1424.3310670202247
2000-03-21,1422.871744725431
2000-03-22,1431.7407983046355
2000-03-23,1421.9383171750383
2000-03-24,1437.8877962285928
2000-03-27,1454.1658280151478
2000-03-28,1467.9542493274341
2000-03-29,1488.0320793602223
2000-03-30,1468.0791702361346
2000-03-31,1482.8233432482637
2000-04-03,1482.0819623736068
2000-04-04,1486.4420350536482
2000-04-05,1469.4081075767049
2000-04-06,1481.9063520096865
2000-04-07,1483.7675350649195
2000-04-10,1479.5255894479587
2000-04-11,1462.849463994947
2000-04-12,1483.3873029752474
2000-04-13,1483.1441847315264
2000-04-14,1477.0088533461794
2000-04-17,1429.6672897250976
2000-04-18,1450.9615648052488
2000-04-19,1469.3341743481349
2000-04-20,1471.3953348172815
2000-04-21,1458.181919902269
2000-04-24,1477.2953186625532
2000-04-25,1495.577835022534
2000-04-26,1497.7842670111156
2000-04-27,1496.7475192985419
2000-04-28,1496.2056502679616
2000-05-01,1498.8663592207959
2000-05-02,1517.966882916459
2000-05-03,1530.0909389045585
2000-05-04,1533.231765876249
2000-05-05,1533.5315202401273
2000-05-08,1530.7064708164387
2000-05-09,1513.4379924477637
2000-05-10,1498.375168362976
2000-05-11,1504.1344307622173
2000-05-12,1519.9384385961937
2000-05-15,1509.5839061347913
2000-05-16,1530.63267482338
2000-05-17,1534.197269095368
2000-05-18,1532.402956326409
2000-05-19,1530.6791920503165
2000-05-22,1503.014190182071
2000-05-23,1504.8941286096158
2000-05-24,1490.354832342669
2000-05-25,1500.576528069111
2000-05-26,1474.8528041429854
2000-05-29,1479.43554363442
2000-05-30,1479.3067967096783
2000-05-31,1472.6410123541427
2000-06-01,1482.2554784417262
2000-06-02,1486.6156786050728
2000-06-05,1500.9137128509349
2000-06-06,1501.0298166866835
2000-06-07,1504.9138021965148
2000-06-08,1509.0409632597084
2000-06-09,1509.2916387982002
2000-06-12,1513.230129751545
2000-06-13,1502.8064433373977
2000-06-14,1504.431871600741
2000-06-15,1501.4076469979434
2000-06-16,1498.6408636145748
2000-06-19,1501.5781001758714
2000-06-20,1516.9081875801553
2000-06-21,1523.8375479549175
2000-06-22,1529.888120316308
2000-06-23,1531.906433189419
2000-06-26,1525.2811865250778
2000-06-27,1530.4065148841657
2000-06-28,1534.7583200592342
2000-06-29,1529.1518327378647
2000-06-30,1535.3260102181462
2000-07-03,1557.9741100785247
2000-07-04,1557.6687846710076
2000-07-05,1541.9747514876317
2000-07-06,1538.878033713495
2000-07-07,1552.3361754673656
2000-07-10,1558.5675233112916
2000-07-11,1561.8485342831593
2000-07-12,1567.9085763506714
2000-07-13,1562.1229866796673
2000-07-14,1567.2759331635214
2000-07-17,1567.859906205861
2000-07-18,1557.2048225848575
2000-07-19,1562.6869160774502
2000-07-20,1568.1153530677022
2000-07-21,1551.935628240038
2000-07-24,1543.2693043235106
2000-07-25,1533.4612727316455
2000-07-26,1532.0662272692325
2000-07-27,1521.3786208009083
2000-07-28,1519.7981735738497
2000-07-31,1517.038366757911
2000-08-01,1527.6650366948138
2000-08-02,1543.8733955515497
2000-08-03,1544.0337953539733
2000-08-04,1546.352628570974
2000-08-07,1560.2571523927181
2000-08-08,1562.0867115525966
2000-08-09,1580.5522153546583
2000-08-10,1570.2836731296688
2000-08-11,1581.835560779531
2000-08-14,1583.7094710349372
2000-08-15,1581.6825380261423
2000-08-16,1589.6960255118208
2000-08-17,1579.7090504770501
2000-08-18,1587.1900639811436
2000-08-21,1589.0948479782182
2000-08-22,1604.1974937070831
2000-08-23,1610.1263404100516
2000-08-24,1601.7868367238957
2000-08-25,1604.44096501476
2000-08-28,1610.2152061748513
2000-08-29,1610.2029417776857
2000-08-30,1605.3474388691552
2000-08-31,1607.1296276100893
2000-09-01,1605.814658633716
2000-09-04,1610.7404995651143
2000-09-05,1614.82778949906
2000-09-06,1615.3123504951777
2000-09-07,1621.9040331901344
2000-09-08,1620.3475203338637
2000-09-11,1611.3251811661569
2000-09-12,1600.0774149437138
2000-09-13,1592.6224208226026
2000-09-14,1595.844786119065
2000-09-15,1586.8897227623106
2000-09-18,1585.5173543714764
2000-09-19,1584.8131660173044
2000-09-20,1597.886684473421
2000-09-21,1580.752773358016
2000-09-22,1537.4183235872904
2000-09-25,1558.2080379793094
2000-09-26,1549.3682280771554
2000-09-27,1543.0161710427494
2000-09-28,1541.4787617548566
2000-09-29,1555.233336363551
2000-10-02,1563.0329197669366
2000-10-03,1574.4950118163265
2000-10-04,1571.259762828714
2000-10-05,1574.9520833626
2000-10-06,1572.3899098737395
2000-10-09,1557.739569799765
2000-10-10,1558.7798261245603
2000-10-11,1535.3092036826736
2000-10-12,1543.424680383527
2000-10-13,1539.7579326392204
2000-10-16,1554.0831399483357
2000-10-17,1538.6709652727343
2000-10-18,1525.4951343437654
2000-10-19,1542.9609910768
2000-10-20,1559.3658729143324
2000-10-23,1564.6285149641549
2000-10-24,1574.963625888
2000-10-25,1575.0094845612982
2000-10-26,1571.4210871269133
2000-10-27,1562.9472326618927
2000-10-30,1560.2843912881435
2000-10-31,1565.5408347262521
2000-11-01,1575.5776040867263
2000-11-02,1578.5978867113638
2000-11-03,1586.2887939898121
2000-11-06,1603.1141836625923
2000-11-07,1600.799973686125
2000-11-08,1602.0609377583403
2000-11-09,1586.9366754625128
2000-11-10,1572.0065349456322
2000-11-13,1554.4143775236146
2000-11-14,1566.3103550285923
2000-11-15,1567.211302712327
2000-11-16,1563.8829800866824
2000-11-17,1563.86407392853
2000-11-20,1554.3804941732478
2000-11-21,1546.798794502407
2000-11-22,1536.0945882329713
2000-11-23,1538.1063429938042
2000-11-24,1547.3479578849406
2000-11-27,1551.406148479306
2000-11-28,1540.3093887568236
2000-11-29,1527.0083785081113
2000-11-30,1514.0596432728812
2000-12-01,1529.705424476977
2000-12-04,1507.7842673608236
2000-12-05,1521.019184764436
2000-12-06,1527.3302867218158
2000-12-07,1512.7974198891425
2000-12-08,1521.1445458089852
2000-12-11,1553.8492599806204
2000-12-12,1550.3819364154415
2000-12-13,1546.1502919223667
2000-12-14,1523.181173970967
2000-12-15,1494.4490939936838
2000-12-18,1494.8907519533523
2000-12-19,1491.1144760908333
2000-12-20,1454.1785428840258
2000-12-21,1434.7917358000943
2000-12-22,1431.730220730665
2000-12-25,1444.906713568908
2000-12-26,1437.261289270798
2000-12-27,1443.7565274008884
2000-12-28,1451.2598016469256
2000-12-29,1446.3964396737806
2001-01-01,1446.3964396737806
2001-01-02,1435.8931002213765
2001-01-03,1423.9742002979906
2001-01-04,1440.8616971918152
2001-01-05,1437.590324886586
2001-01-08,1437.5084842951
2001-01-09,1433.4092903444282
2001-01-10,1426.9282296025415
2001-01-11,1412.0453130246397
2001-01-12,1418.8122929844703
2001-01-15,1424.0654276603975
2001-01-16,1422.958008229927
2001-01-17,1444.755484906425
2001-01-18,1440.4073323293583
2001-01-19,1456.115522505619
2001-01-22,1455.7736530891304
2001-01-23,1452.2802216386376
2001-01-24,1463.3552487001468
2001-01-25,1473.248082831265
2001-01-26,1466.9854174462018
2001-01-29,1475.7908662221337
2001-01-30,1475.3888526317887
2001-01-31,1481.8172093469138
2001-02-01,1481.0892592928858
2001-02-02,1479.0514834138914
2001-02-05,1464.100125235661
2001-02-06,1474.6601345738934
2001-02-07,1464.803913472774
2001-02-08,1471.1871947328434
2001-02-09,1459.5025770474729
2001-02-12,1459.799209764606
2001-02-13,1468.7514182543987
2001-02-14,1468.3655392106887
2001-02-15,1490.975522493367
2001-02-16,1472.0049383535984
2001-02-19,1462.406475514716
2001-02-20,1476.8522529761042
2001-02-21,1464.9413752188334
2001-02-22,1463.7860624423658
2001-02-23,1462.8899390101894
2001-02-26,1467.8567662553735
2001-02-27,1465.305356719687
2001-02-28,1454.28987392242
2001-03-01,1433.3551042768827
2001-03-02,1412.0173472213708
2001-03-05,1420.0343084508606
2001-03-06,1437.8661259915257
2001-03-07,1441.2080857447552
2001-03-08,1435.964452555817
2001-03-09,1429.4236147433987
2001-03-12,1400.179942086595
2001-03-13,1385.1761832404352
2001-03-14,1368.8233368462543
2001-03-15,1389.2103467003562
2001-03-16,1373.9197541996343
2001-03-19,1369.5730192706435
2001-03-20,1369.328798374314
2001-03-21,1378.5922246267419
2001-03-22,1348.6615104369032
2001-03-23,1368.9670108700059
2001-03-26,1406.082214814067
2001-03-27,1411.6870564413007
2001-03-28,1424.4582084577312
2001-03-29,1411.689687771242
2001-03-30,1401.9495362122295
2001-04-02,1387.5558667188775
2001-04-03,1379.1786534406378
2001-04-04,1371.5005701192247
2001-04-05,1401.548208683529
2001-04-06,1400.046821418265
2001-04-09,1392.6229288449945
2001-04-10,1412.9336414717554
2001-04-11,1431.1096759720958
2001-04-12,1434.9917065259133
2001-04-13,1435.818314161397
2001-04-16,1439.9441695727528
2001-04-17,1438.4648248962728
2001-04-18,1479.181563148973
2001-04-19,1476.8845073508214
2001-04-20,1463.383358024086
2001-04-23,1461.537053526872
2001-04-24,1466.0095167204827
2001-04-25,1465.8238267406678
2001-04-26,1472.1284971580542
2001-04-27,1487.8636734946422
2001-04-30,1506.2252817066753
2001-05-01,1523.3334740257444
2001-05-02,1526.3417755606142
2001-05-03,1521.0429389636854
2001-05-04,1517.878208002754
2001-05-07,1525.2151436292847
2001-05-08,1521.5134434494414
2001-05-09,1510.0635034682916
2001-05-10,1519.5236941684166
2001-05-11,1526.6732159226594
2001-05-14,1510.5734198150417
2001-05-15,1514.776134036479
2001-05-16,1499.7188184182
2001-05-17,1520.6365977743249
2001-05-18,1524.0388731877204
2001-05-21,1541.4139794659072
2001-05-22,1554.0538419740167
2001-05-23,1565.1092261378067
2001-05-24,1564.6212056939046
2001-05-25,1558.0324583682866
2001-05-28,1552.0135715683796
2001-05-29,1558.8454427644617
2001-05-30,1538.0867715533384
2001-05-31,1546.0624410114028
2001-06-01,1545.985828220757
2001-06-04,1548.6134872002376
2001-06-05,1548.2653318484795
2001-06-06,1546.9566618923454
2001-06-07,1546.9513878548692
2001-06-08,1551.1389178771547
2001-06-11,1539.8939315044893
2001-06-12,1507.2388505980166
2001-06-13,1514.2883084093253
2001-06-14,1497.765909989758
2001-06-15,1482.9691450579567
2001-06-18,1474.7185325682954
2001-06-19,1475.9968513487738
2001-06-20,1470.1180439653563
2001-06-21,1474.3321771091817
2001-06-22,1482.9767712840521
2001-06-25,1472.967607338772
2001-06-26,1468.4498701696164
2001-06-27,1465.1888157851936
2001-06-28,1475.13887040178
2001-06-29,1488.7700297685396
2001-07-02,1490.8784400934683
2001-07-03,1490.439213466247
2001-07-04,1482.620877696518
2001-07-05,1478.9982683996325
2001-07-06,1446.5512364251192
2001-07-09,1435.1735102272503
2001-07-10,1434.1613196856408
2001-07-11,1417.1290946508223
2001-07-12,1438.8415108566721
2001-07-13,1439.705403870457
2001-07-16,1433.4890850658135
2001-07-17,1422.1243996752962
2001-07-18,1399.2249697663876
2001-07-19,1410.848238484839
2001-07-20,1403.9160177348929
2001-07-23,1395.2635170546157
2001-07-24,1389.8296455191157
2001-07-25,1382.0922902961468
2001-07-26,1388.2299737021146
2001-07-27,1400.4873238795112
2001-07-30,1396.0052693832085
2001-07-31,1410.406497856491
2001-08-01,1415.7797763401513
2001-08-02,1430.1631962736108
2001-08-03,1415.850972468401
2001-08-06,1420.545013659296
2001-08-07,1425.2114550600863
2001-08-08,1418.092122897666
2001-08-09,1388.2992930465116
2001-08-10,1383.9171895014845
2001-08-13,1378.1789181790773
2001-08-14,1394.7744319219155
2001-08-15,1392.0942410523037
2001-08-16,1380.5982984964876
2001-08-17,1371.2143566952525
2001-08-20,1362.6899869851834
2001-08-21,1372.0374712612547
2001-08-22,1369.175327823379
2001-08-23,1374.3821074784191
2001-08-24,1379.591646768205
2001-08-27,1385.9204234555004
2001-08-28,1375.4841023671568
2001-08-29,1367.903259754182
2001-08-30,1350.5790587983402
2001-08-31,1348.401431864953
2001-09-03,1332.3951316732264
2001-09-04,1353.2228352404127
2001-09-05,1337.7940971592018
2001-09-06,1319.7938152454642
2001-09-07,1293.9614345157825
2001-09-10,1268.9320470963326
2001-09-11,1238.9640539215784
2001-09-12,1198.640919613806
2001-09-13,1208.885842287409
2001-09-14,1190.781133625154
2001-09-17,1159.684952092719
2001-09-18,1155.9631308552248
2001-09-19,1151.192246253314
2001-09-20,1121.2670619430392
2001-09-21,1096.447798945433
2001-09-24,1118.1279153605697
2001-09-25,1124.9812930843077
2001-09-26,1133.4609217140226
2001-09-27,1134.4167480659012
2001-09-28,1166.046872254392
2001-10-01,1163.4971501216073
2001-10-02,1172.2835099952856
2001-10-03,1163.62819806951
2001-10-04,1195.621896867991
2001-10-05,1189.7014810590429
2001-10-08,1186.5284255344302
2001-10-09,1183.351213146499
2001-10-10,1191.157142623019
2001-10-11,1220.2720966634497
2001-10-12,1222.2593143001807
2001-10-15,1214.9871867806194
2001-10-16,1223.8196541210807
2001-10-17,1242.8031268856982
2001-10-18,1226.4525097945457
2001-10-19,1221.0358381755339
2001-10-22,1229.6951168403114
2001-10-23,1251.7907409980094
2001-10-24,1253.7178044977868
2001-10-25,1247.6607220727187
2001-10-26,1257.3562074276483
2001-10-29,1232.2144976572533
2001-10-30,1212.4025925828093
2001-10-31,1222.0154737414655
2001-11-01,1220.9062272330027
2001-11-02,1224.6313369489833
2001-11-05,1242.8115675926233
2001-11-06,1252.4539525007838
2001-11-07,1246.261470716296
2001-11-08,1266.2314233705192
2001-11-09,1258.111391215406
2001-11-12,1244.0886398579798
2001-11-13,1261.7495741744078
2001-11-14,1268.4712116316155
2001-11-15,1287.516414527827
2001-11-16,1287.3090888760094
2001-11-19,1306.3944909526717
2001-11-20,1297.303037533926
2001-11-21,1298.4888190800887
2001-11-22,1301.3234214170361
2001-11-23,1300.0984500963507
2001-11-26,1308.8772472169485
2001-11-27,1304.5366881068298
2001-11-28,1287.6468554792912
2001-11-29,1286.4669481878911
2001-11-30,1293.885997766121
2001-12-03,1281.0109457007763
2001-12-04,1288.8266006874514
2001-12-05,1317.850779724376
2001-12-06,1323.526468255029
2001-12-07,1315.4611883467946
2001-12-10,1298.933954287439
2001-12-11,1292.7953669387655
2001-12-12,1290.991649984993
2001-12-13,1267.0525352429693
2001-12-14,1254.206692042715
2001-12-17,1251.3770987876292
2001-12-18,1254.9301900579471
2001-12-19,1253.087606396672
2001-12-20,1252.4508302481918
2001-12-21,1261.57629349945
2001-12-24,1269.7076316124903
2001-12-25,1268.0748183864055
2001-12-26,1263.5502633327853
2001-12-27,1273.7678723267325
2001-12-28,1290.3234498778068
2001-12-31,1285.029896045805
2002-01-01,1285.029896045805
2002-01-02,1271.1350160639179
2002-01-03,1288.0717553634167
2002-01-04,1309.5921528164279
2002-01-07,1311.5231106337178
2002-01-08,1296.8868875471908
2002-01-09,1297.702861574881
2002-01-10,1285.4130323529198
2002-01-11,1288.1579146015724
2002-01-14,1274.7662115222795
2002-01-15,1271.2545088528839
2002-01-16,1267.0962420266935
2002-01-17,1273.9399084791924
2002-01-18,1277.213654218987
2002-01-21,1277.3218911569438
2002-01-22,1267.7517454178285
2002-01-23,1266.2403938786442
2002-01-24,1276.3594471899546
2002-01-25,1286.768414592147
2002-01-28,1300.304879940185
2002-01-29,1290.1370358811598
2002-01-30,1276.9820239483663
2002-01-31,1288.8341139468246
2002-02-01,1282.6150077241043
2002-02-04,1270.6974827671306
2002-02-05,1252.2513883432575
2002-02-06,1248.3236308369942
2002-02-07,1252.0167622284916
2002-02-08,1255.1821132091695
2002-02-11,1260.7027498182576
2002-02-12,1271.7732672222814
2002-02-13,1279.7912630347462
2002-02-14,1292.2285248278017
2002-02-15,1286.3028225723237
2002-02-18,1285.8742968620202
2002-02-19,1261.2293812387195
2002-02-20,1257.214369211986
2002-02-21,1271.6386031734075
2002-02-22,1263.135123775106
2002-02-25,1268.9944911993007
2002-02-26,1275.0429288918456
2002-02-27,1297.2832542525673
2002-02-28,1300.3755932673294
2002-03-01,1317.123527348784
2002-03-04,1356.7582651614478
2002-03-05,1352.8385575046798
2002-03-06,1352.3442305825063
2002-03-07,1380.4319425267765
2002-03-08,1394.4559827722462
2002-03-11,1400.124739802991
2002-03-12,1381.9894310206514
2002-03-13,1365.2131358947443
2002-03-14,1368.5473632017613
2002-03-15,1376.6376424041966
2002-03-18,1374.7504170841585
2002-03-19,1381.6846301645871
2002-03-20,1373.291080591007
2002-03-21,1371.956501305804
2002-03-22,1365.5175610309154
2002-03-25,1360.9395263635356
2002-03-26,1359.6475115792832
2002-03-27,1369.9678517579775
2002-03-28,1379.133946413928
2002-03-29,1371.3260870062845
2002-04-01,1360.60582074167
2002-04-02,1360.1864990190072
2002-04-03,1367.6508010613593
2002-04-04,1366.7210802747747
2002-04-05,1374.882984183967
2002-04-08,1368.9529311148056
2002-04-09,1363.2442905229386
2002-04-10,1368.8890942560856
2002-04-11,1354.1141749660696
2002-04-12,1352.3651399894786
2002-04-15,1360.0415208282975
2002-04-16,1372.773048475662
2002-04-17,1380.8532843024284
2002-04-18,1381.27282186756
2002-04-19,1382.7940803578517
2002-04-22,1386.4315564303017
2002-04-23,1386.1527340002297
2002-04-24,1380.3284748496021
2002-04-25,1371.064591687492
2002-04-26,1367.0012218560637
2002-04-29,1359.9828822140016
2002-04-30,1358.260196658565
2002-05-01,1361.3833103518932
2002-05-02,1365.8728957132469
2002-05-03,1358.5935395589624
2002-05-06,1352.0245839232502
2002-05-07,1341.6610422189385
2002-05-08,1358.9902740773634
2002-05-09,1361.459790646037
2002-05-10,1355.0557672580521
2002-05-13,1354.4069958344116
2002-05-14,1362.4233464994518
2002-05-15,1373.0570463960776
2002-05-16,1376.6347826565855
2002-05-17,1377.438583513103
2002-05-20,1378.0659643404715
2002-05-21,1385.2763864313704
2002-05-22,1377.6851432815145
2002-05-23,1381.349736627644
