Date,KOKUSAI EQUAL WEIGHTED
1999-12-20,1288.3442428239714
1999-12-21,1286.5804472968148
1999-12-22,1296.1526751749707
1999-12-23,1305.0543347486969
1999-12-24,1310.2542275330918
1999-12-27,1315.3117480325852
1999-12-28,1321.3945104549564
1999-12-29,1330.2490812910567
1999-12-30,1339.6250327987425
1999-12-31,1341.6541598485676
2000-01-03,1330.031462294673
2000-01-04,1288.6655273245906
2000-01-05,1272.2679274562342
2000-01-06,1276.4848998599093
2000-01-07,1304.8773245371965
2000-01-10,1323.5824138516905
2000-01-11,1313.6494431094764
2000-01-12,1307.059109248074
2000-01-13,1314.3309207363595
2000-01-14,1332.478464506908
2000-01-17,1337.6805635748447
2000-01-18,1323.4546668359164
2000-01-19,1317.8756146634394
2000-01-20,1313.1532518799474
2000-01-21,1309.5045840316454
2000-01-24,1301.1612185398812
2000-01-25,1285.492765327258
2000-01-26,1294.7762047090737
2000-01-27,1306.7473930017757
2000-01-28,1298.5801148865403
2000-01-31,1292.6381197369265
2000-02-01,1305.2398221709875
2000-02-02,1310.712895597583
2000-02-03,1312.3129568442644
2000-02-04,1313.4350971617969
2000-02-07,1312.09538439028
2000-02-08,1313.86483164998
2000-02-09,1303.062486787385
2000-02-10,1302.722163269718
2000-02-11,1294.0044717205176
2000-02-14,1295.627539040267
2000-02-15,1293.2429997123004
2000-02-16,1298.0628155830175
2000-02-17,1301.6558654111955
2000-02-18,1287.8251659330276
2000-02-21,1280.0729907928824
2000-02-22,1260.7381704953061
2000-02-23,1271.9387730277356
2000-02-24,1274.8945551234444
2000-02-25,1292.0167011812466
2000-02-28,1296.4184688850473
2000-02-29,1309.4829852546625
2000-03-01,1319.2432586702039
2000-03-02,1323.6984799936758
2000-03-03,1335.6926886404392
2000-03-06,1329.1687002873434
2000-03-07,1318.212266836918
2000-03-08,1314.1024829358419
2000-03-09,1312.8745822318197
2000-03-10,1316.3075997184383
2000-03-13,1305.3439183428052
2000-03-14,1306.1055487318736
2000-03-15,1312.0518042139129
2000-03-16,1350.4208013733783
2000-03-17,1352.2226107069232
2000-03-20,1350.9826013247598
2000-03-21,1359.0534847658944
2000-03-22,1369.6920216929357
2000-03-23,1366.6671412008193
2000-03-24,1375.5859511938381
2000-03-27,1375.4768865129956
2000-03-28,1379.3478945858128
2000-03-29,1390.6881036914542
2000-03-30,1382.6545056507907
2000-03-31,1388.7084532008985
2000-04-03,1394.230659299425
2000-04-04,1396.1980460523175
2000-04-05,1376.9432540088583
2000-04-06,1396.3964245259622
2000-04-07,1394.8060621825057
2000-04-10,1394.9724569069497
2000-04-11,1389.5594968747773
2000-04-12,1400.413001999779
2000-04-13,1397.2563559357725
2000-04-14,1360.3330079883287
2000-04-17,1345.849603731354
2000-04-18,1366.407637062427
2000-04-19,1381.2075462742607
2000-04-20,1393.0693696613203
2000-04-21,1393.0693696613203
2000-04-24,1396.2988145147758
2000-04-25,1429.463712254226
2000-04-26,1434.321854325273
2000-04-27,1437.073240213096
2000-04-28,1441.5468427251262
2000-05-01,1447.7242450064225
2000-05-02,1454.4099349907142
2000-05-03,1459.5223032155714
2000-05-04,1458.9679677742247
2000-05-05,1467.015078274151
2000-05-08,1462.8928320565803
2000-05-09,1451.2171653980074
2000-05-10,1430.8970326617643
2000-05-11,1450.3352471342168
2000-05-12,1458.4502608893358
2000-05-15,1454.3972451102602
2000-05-16,1478.7056689749495
2000-05-17,1477.834949498556
2000-05-18,1475.6437946937106
2000-05-19,1458.974243528069
2000-05-22,1439.645807574567
2000-05-23,1432.4897028204166
2000-05-24,1431.469516324968
2000-05-25,1429.2484907538706
2000-05-26,1402.8914254587796
2000-05-29,1405.5730414823588
2000-05-30,1414.5989443975445
2000-05-31,1415.847053558677
2000-06-01,1430.6646620230067
2000-06-02,1439.6040028430418
2000-06-05,1438.929347575087
2000-06-06,1424.820282158193
2000-06-07,1427.136575964132
2000-06-08,1429.2147396658163
2000-06-09,1431.4315119345886
2000-06-12,1427.2688392003797
2000-06-13,1419.0495041862
2000-06-14,1425.8338808508754
2000-06-15,1426.058295850059
2000-06-16,1417.1664832027232
2000-06-19,1415.1922785081697
2000-06-20,1418.9438128975928
2000-06-21,1421.5989479867565
2000-06-22,1420.9216136254786
2000-06-23,1421.4027894092017
2000-06-26,1421.427136669597
2000-06-27,1417.6536777565955
2000-06-28,1419.522043556455
2000-06-29,1406.2969745592243
2000-06-30,1404.5681098834789
2000-07-03,1424.9963323119475
2000-07-04,1428.3581854649042
2000-07-05,1414.9702097026395
2000-07-06,1417.9847113120993
2000-07-07,1434.7338582303585
2000-07-10,1434.2574288278804
2000-07-11,1440.9352213262944
2000-07-12,1457.8418836576766
2000-07-13,1463.8120115477827
2000-07-14,1467.9803516973557
2000-07-17,1471.2599193244503
2000-07-18,1467.3543104773012
2000-07-19,1472.8943311623168
2000-07-20,1480.6210422904085
2000-07-21,1468.659124693165
2000-07-24,1463.4925280357693
2000-07-25,1455.0847786518689
2000-07-26,1447.9689187783126
2000-07-27,1448.18895604544
2000-07-28,1448.1861128448013
2000-07-31,1451.048244409513
2000-08-01,1459.6416614026623
2000-08-02,1474.7972300606452
2000-08-03,1481.3317966658196
2000-08-04,1487.8052028263317
2000-08-07,1500.2887859031023
2000-08-08,1511.0592135678708
2000-08-09,1515.0212961415043
2000-08-10,1503.0334635984154
2000-08-11,1515.2417690038187
2000-08-14,1528.0868162553788
2000-08-15,1517.3635120967012
2000-08-16,1523.5495656677538
2000-08-17,1522.1700690147584
2000-08-18,1525.2846503421529
2000-08-21,1533.7504706145899
2000-08-22,1539.7564900951113
2000-08-23,1540.2853592294473
2000-08-24,1531.3213445511296
2000-08-25,1531.9904744694
2000-08-28,1539.2005024070208
2000-08-29,1537.9030529295626
2000-08-30,1541.541699279866
2000-08-31,1552.7646719123697
2000-09-01,1549.1440276527771
2000-09-04,1553.781023684094
2000-09-05,1566.6919015591652
2000-09-06,1576.2237078668786
2000-09-07,1576.9938759365798
2000-09-08,1575.7933311144852
2000-09-11,1578.9548026387884
2000-09-12,1574.6213991710147
2000-09-13,1566.663224805611
2000-09-14,1570.1227029107472
2000-09-15,1556.8540913241252
2000-09-18,1544.9566153401686
2000-09-19,1540.592367395984
2000-09-20,1538.8704674585804
2000-09-21,1522.6184806486185
2000-09-22,1495.6474546057102
2000-09-25,1509.6865267944374
2000-09-26,1498.1514149853945
2000-09-27,1498.8752815399796
2000-09-28,1507.0217101500077
2000-09-29,1509.267790865103
2000-10-02,1511.273581729669
2000-10-03,1518.307092094771
2000-10-04,1519.5477585556314
2000-10-05,1522.4528931713603
2000-10-06,1508.716438965751
2000-10-09,1498.0478475237023
2000-10-10,1493.1843616922051
2000-10-11,1466.7117237106668
2000-10-12,1463.8172385634368
2000-10-13,1473.4748038827192
2000-10-16,1492.0481042742163
2000-10-17,1469.6071210071664
2000-10-18,1463.71408797879
2000-10-19,1494.4826790212776
2000-10-20,1509.7200979780043
2000-10-23,1518.1686097179925
2000-10-24,1530.2729215017448
2000-10-25,1527.7029005543127
2000-10-26,1524.247621555967
2000-10-27,1521.3677478586415
2000-10-30,1536.1754988283424
2000-10-31,1552.6975313043622
2000-11-01,1548.9192369178813
2000-11-02,1551.9843227526096
2000-11-03,1552.6439729958504
2000-11-06,1559.9484273374678
2000-11-07,1560.2329609864285
2000-11-08,1560.2649853169817
2000-11-09,1548.5093572938233
2000-11-10,1526.9735116295374
2000-11-13,1513.7913806520223
2000-11-14,1535.1300744484786
2000-11-15,1539.0640031540029
2000-11-16,1537.616715285479
2000-11-17,1534.625741651018
2000-11-20,1521.3560218504167
2000-11-21,1520.861104311352
2000-11-22,1502.4441764368069
2000-11-23,1506.2605377015993
2000-11-24,1524.52424862376
2000-11-27,1522.6137850444372
2000-11-28,1505.0734971224924
2000-11-29,1497.3582095364882
2000-11-30,1471.409829533168
2000-12-01,1486.237537075446
2000-12-04,1466.3194616648057
2000-12-05,1500.1592300813575
2000-12-06,1496.2478735191264
2000-12-07,1485.1901726930298
2000-12-08,1508.1989302232134
2000-12-11,1535.5959009974347
2000-12-12,1531.9576594049672
2000-12-13,1522.8150645043124
2000-12-14,1492.72903146942
2000-12-15,1462.4482345825274
2000-12-18,1471.7302302226121
2000-12-19,1474.2717249722689
2000-12-20,1430.0804238136195
2000-12-21,1420.2481744247814
2000-12-22,1430.374568530563
2000-12-25,1430.374568530563
2000-12-26,1430.476658632436
2000-12-27,1445.4276255808736
2000-12-28,1460.88579194756
2000-12-29,1448.753884123424
2001-01-01,1448.753884123424
2001-01-02,1424.1700694994322
2001-01-03,1434.6332434452875
2001-01-04,1452.7155659828131
2001-01-05,1436.0756982904359
2001-01-08,1438.1063772867915
2001-01-09,1446.244537194217
2001-01-10,1451.6518048437542
2001-01-11,1451.5177187079196
2001-01-12,1455.9430343159033
2001-01-15,1463.4747368845794
2001-01-16,1461.7613249780497
2001-01-17,1483.8277690496645
2001-01-18,1472.6060750575996
2001-01-19,1483.1898147950044
2001-01-22,1483.7423454236143
2001-01-23,1487.2476519905206
2001-01-24,1507.9127060179014
2001-01-25,1510.6537471167062
2001-01-26,1504.7451986408755
2001-01-29,1518.4303605940156
2001-01-30,1520.8934380929152
2001-01-31,1520.1876799095003
2001-02-01,1515.5121356432358
2001-02-02,1511.6830368603196
2001-02-05,1501.812108098579
2001-02-06,1515.8351039078475
2001-02-07,1507.3720416087779
2001-02-08,1519.152009724496
2001-02-09,1500.1650042641363
2001-02-12,1503.7120188214258
2001-02-13,1512.1827423148634
2001-02-14,1507.31346984679
2001-02-15,1531.7262821859117
2001-02-16,1504.6283194423713
2001-02-19,1498.8855950716122
2001-02-20,1501.8611425005215
2001-02-21,1486.1294718215252
2001-02-22,1484.274244480603
2001-02-23,1475.0003148823416
2001-02-26,1490.6408237798605
2001-02-27,1480.5949237656748
2001-02-28,1472.5898591697523
2001-03-01,1454.3752444126476
2001-03-02,1448.6161068908987
2001-03-05,1461.4613143158074
2001-03-06,1474.0971785221225
2001-03-07,1485.3090217238987
2001-03-08,1479.5585795536529
2001-03-09,1461.9272405487552
2001-03-12,1429.3007436259998
2001-03-13,1428.4273062396455
2001-03-14,1407.0791690375013
2001-03-15,1417.5761453024322
2001-03-16,1398.4016223604833
2001-03-19,1401.8157715805426
2001-03-20,1393.195254871659
2001-03-21,1371.5918956979535
2001-03-22,1351.19077039541
2001-03-23,1363.0282766546209
2001-03-26,1386.6160856073263
2001-03-27,1401.2597461215275
2001-03-28,1392.5699738335336
2001-03-29,1396.3134572938404
2001-03-30,1403.9369921606874
2001-04-02,1393.9907930982554
2001-04-03,1352.8873976220764
2001-04-04,1338.5432764186705
2001-04-05,1376.0029151244562
2001-04-06,1359.9607564745302
2001-04-09,1371.2119608385651
2001-04-10,1409.9808438711636
2001-04-11,1416.8617105942853
2001-04-12,1417.3794593376758
2001-04-13,1417.3794593376758
2001-04-16,1424.892228413109
2001-04-17,1430.2268870425896
2001-04-18,1474.2908790720344
2001-04-19,1472.8746346431926
2001-04-20,1456.2896505041788
2001-04-23,1442.1974369673844
2001-04-24,1443.0107231337631
2001-04-25,1445.8217599255554
2001-04-26,1452.069717373928
2001-04-27,1477.5928707068476
2001-04-30,1495.9011228226082
2001-05-01,1497.514620052742
2001-05-02,1503.5187952044168
2001-05-03,1484.3058855492525
2001-05-04,1488.3093836194398
2001-05-07,1493.1716895504
2001-05-08,1501.157960016203
2001-05-09,1498.9599803271074
2001-05-10,1514.3838458389982
2001-05-11,1516.2312028975775
2001-05-14,1510.9938184197279
2001-05-15,1513.6902988996924
2001-05-16,1524.473277857024
2001-05-17,1543.562131167087
2001-05-18,1551.9113999054678
2001-05-21,1569.9457480504445
2001-05-22,1583.0716967223896
2001-05-23,1575.4671078815152
2001-05-24,1579.3219004358248
2001-05-25,1573.8365063105223
2001-05-28,1571.4550215647325
2001-05-29,1567.2322976854216
2001-05-30,1542.3235892243213
2001-05-31,1556.6151441784639
2001-06-01,1560.866740488987
2001-06-04,1563.5772043626537
2001-06-05,1574.646125984721
2001-06-06,1569.4288687413502
2001-06-07,1565.4070849166847
2001-06-08,1563.7757751154827
2001-06-11,1556.0133383245923
2001-06-12,1535.9989542363385
2001-06-13,1535.1943647568867
2001-06-14,1506.2703510691708
2001-06-15,1494.041726086921
2001-06-18,1485.1494170511037
2001-06-19,1490.1911260766576
2001-06-20,1490.6306175050722
2001-06-21,1492.9414765576175
2001-06-22,1491.0629157544927
2001-06-25,1480.2587219545997
2001-06-26,1474.0686747296145
2001-06-27,1474.9279661856067
2001-06-28,1497.3145043834254
2001-06-29,1508.8962515614094
2001-07-02,1517.6876103753416
2001-07-03,1514.2055738381748
2001-07-04,1512.1046999198286
2001-07-05,1510.0546716720823
2001-07-06,1475.5382880050417
2001-07-09,1469.261174482084
2001-07-10,1457.6542277376889
2001-07-11,1443.9403238947828
2001-07-12,1470.8107943597263
2001-07-13,1477.2608678264096
2001-07-16,1465.4604666006448
2001-07-17,1466.6845921108998
2001-07-18,1442.401097664218
2001-07-19,1454.8654856106464
2001-07-20,1443.6110298103874
2001-07-23,1441.697989238919
2001-07-24,1421.9357974938362
2001-07-25,1417.2661198622648
2001-07-26,1427.1173559151173
2001-07-27,1439.7266060330483
2001-07-30,1443.6913433314048
2001-07-31,1452.8122992549263
2001-08-01,1456.0053500365896
2001-08-02,1459.4271066129581
2001-08-03,1447.694681276235
2001-08-06,1446.9284027921617
2001-08-07,1449.0506730650386
2001-08-08,1435.1955183591506
2001-08-09,1413.9945562965386
2001-08-10,1407.3060975883632
2001-08-13,1408.3228107505402
2001-08-14,1413.1203942403279
2001-08-15,1397.5894403935217
2001-08-16,1393.328130545915
2001-08-17,1377.3758178159949
2001-08-20,1378.1897279495565
2001-08-21,1378.9443765580245
2001-08-22,1374.7859948990927
2001-08-23,1383.3335391437024
2001-08-24,1396.6768947071964
2001-08-27,1399.8410977267501
2001-08-28,1387.3352079224944
2001-08-29,1379.3062104799858
2001-08-30,1362.5888583461276
2001-08-31,1364.6267453251587
2001-09-03,1359.885869363004
2001-09-04,1377.226969350802
2001-09-05,1369.77849697101
2001-09-06,1344.4364468535118
2001-09-07,1310.9812497920357
2001-09-10,1301.9543211436644
2001-09-11,1262.748269201372
2001-09-12,1254.0631687073778
2001-09-13,1254.9915041097427
2001-09-14,1218.4743763813824
2001-09-17,1181.057617746179
2001-09-18,1166.1160049195223
2001-09-19,1145.332313837946
2001-09-20,1107.084029400737
2001-09-21,1087.0832453876203
2001-09-24,1124.9937145885617
2001-09-25,1127.2529825234446
2001-09-26,1131.3114522612934
2001-09-27,1138.629098244311
2001-09-28,1171.553413989522
2001-10-01,1160.382957090076
2001-10-02,1170.080935826285
2001-10-03,1176.6797999895446
2001-10-04,1201.6597951298024
2001-10-05,1197.0834016634315
2001-10-08,1188.9079414723244
2001-10-09,1191.039156279638
2001-10-10,1214.6679953828132
2001-10-11,1248.6168886778776
2001-10-12,1241.591661341726
2001-10-15,1234.9444196107709
2001-10-16,1246.3197281097587
2001-10-17,1249.574647851053
2001-10-18,1236.5776570589824
2001-10-19,1233.231301579119
2001-10-22,1248.9868994634153
2001-10-23,1265.5143362190456
2001-10-24,1264.360536036523
2001-10-25,1261.087145527684
2001-10-26,1276.4186325887415
2001-10-29,1246.1722260797014
2001-10-30,1219.3861930383423
2001-10-31,1235.4297037744452
2001-11-01,1241.1609283846933
2001-11-02,1246.7172764671448
2001-11-05,1272.4527173886925
2001-11-06,1282.975529946711
2001-11-07,1285.843766586469
2001-11-08,1301.9295563648705
2001-11-09,1299.5223792880786
2001-11-12,1288.8409291633343
2001-11-13,1325.5651023454773
2001-11-14,1337.8734607062204
2001-11-15,1349.4205542187285
2001-11-16,1350.7757922009423
2001-11-19,1376.3349782887308
2001-11-20,1358.7048287071254
2001-11-21,1358.1276363759669
2001-11-22,1361.5202463230187
2001-11-23,1369.8583968082082
2001-11-26,1373.3107756533464
2001-11-27,1368.0663348852559
2001-11-28,1347.823051252728
2001-11-29,1351.1718428590907
2001-11-30,1352.6992077250006
2001-12-03,1347.6273142258442
2001-12-04,1368.0833000363327
2001-12-05,1407.5744587443485
2001-12-06,1409.4106022017033
2001-12-07,1404.7479973400132
2001-12-10,1389.487170653998
2001-12-11,1387.8763121083357
2001-12-12,1376.8692710683788
2001-12-13,1352.7649615900632
2001-12-14,1343.7942946485616
2001-12-17,1353.2037520633098
2001-12-18,1363.5739175407239
2001-12-19,1363.2351293540096
2001-12-20,1353.0124377021548
2001-12-21,1369.7720803556379
2001-12-24,1381.5979818753074
2001-12-25,1381.5979818753074
2001-12-26,1384.5975830779985
2001-12-27,1392.1911955202663
2001-12-28,1407.428945439426
2001-12-31,1395.491750321552
2002-01-01,1395.491750321552
2002-01-02,1382.6865342389838
2002-01-03,1403.9763899279196
2002-01-04,1424.7989771086377
2002-01-07,1424.1195509916554
2002-01-08,1419.04918383744
2002-01-09,1420.8675893104653
2002-01-10,1410.9750707775243
2002-01-11,1410.9314708424156
2002-01-14,1390.4360224518323
2002-01-15,1397.3842064804087
2002-01-16,1385.9375541903
2002-01-17,1398.8693577767344
2002-01-18,1388.480075492706
2002-01-21,1386.9177689939504
2002-01-22,1384.3689108724043
2002-01-23,1390.990362667518
2002-01-24,1407.4213656743188
2002-01-25,1421.376434983213
2002-01-28,1428.9759062556295
2002-01-29,1412.8282496316767
2002-01-30,1407.001619812303
2002-01-31,1425.809406146058
2002-02-01,1423.8284671608474
2002-02-04,1401.5890889151406
2002-02-05,1385.7891319873722
2002-02-06,1376.5667899188697
2002-02-07,1372.860252762304
2002-02-08,1383.36304795699
2002-02-11,1393.0046622392651
2002-02-12,1391.6264703427476
2002-02-13,1404.124396581914
2002-02-14,1412.1644002459936
2002-02-15,1403.4720928261731
2002-02-18,1402.7615054626083
2002-02-19,1378.8546315212384
2002-02-20,1381.9062352176793
2002-02-21,1380.714136410046
2002-02-22,1370.9510800639262
2002-02-25,1389.786934862601
2002-02-26,1401.5732523040044
2002-02-27,1413.7308256335468
2002-02-28,1410.5659803639965
2002-03-01,1429.3890957720726
2002-03-04,1461.1317433396493
2002-03-05,1459.864231691285
2002-03-06,1466.5494589323744
2002-03-07,1470.6361455081203
2002-03-08,1484.9651885488522
2002-03-11,1485.731847823786
2002-03-12,1476.6524233689217
2002-03-13,1466.1790103375656
2002-03-14,1461.170437257921
2002-03-15,1469.1275461296652
2002-03-18,1480.4803006610719
2002-03-19,1482.5987498779355
2002-03-20,1471.4024644466538
2002-03-21,1473.9245547876828
2002-03-22,1477.0781419849238
2002-03-25,1465.537032291777
2002-03-26,1466.1326914092672
2002-03-27,1478.0201788256613
2002-03-28,1488.1396719832205
2002-03-29,1488.1396719832205
2002-04-01,1482.4067745041884
2002-04-02,1470.0788475353513
2002-04-03,1461.4604541344672
2002-04-04,1453.8331318045437
2002-04-05,1459.7764747546482
2002-04-08,1456.2265411468925
2002-04-09,1453.6599909963493
2002-04-10,1459.9439368791052
2002-04-11,1440.126093103787
2002-04-12,1450.610156036224
2002-04-15,1450.4443787857683
2002-04-16,1469.9409020188425
2002-04-17,1470.4495193383452
2002-04-18,1461.713864434644
2002-04-19,1467.3115722963116
2002-04-22,1455.608242520603
2002-04-23,1450.8233361147675
2002-04-24,1442.7963682556801
2002-04-25,1428.2020136683532
2002-04-26,1420.812872468652
2002-04-29,1408.234241126131
2002-04-30,1418.076936798498
2002-05-01,1415.857997185929
2002-05-02,1418.469772681223
2002-05-03,1402.4163875042307
2002-05-06,1387.3546218385777
2002-05-07,1382.72606505772
2002-05-08,1417.6884331146944
2002-05-09,1408.3772445128782
2002-05-10,1392.8022493210267
2002-05-13,1405.0127247819871
2002-05-14,1431.5089113466515
2002-05-15,1430.5749293517085
2002-05-16,1428.911854319317
2002-05-17,1420.4545303405798
2002-05-20,1413.2059807169092
2002-05-21,1408.2194953312116
2002-05-22,1394.733771209983
