Date,EUROPE ex UK EQUAL WEIGHTED
1999-08-13,1111.0964614019854
1999-08-16,1115.4443814923372
1999-08-17,1119.0651703562392
1999-08-18,1114.9774269609022
1999-08-19,1107.7205719677575
1999-08-20,1117.3423328608585
1999-08-23,1125.0073055399562
1999-08-24,1124.626549406172
1999-08-25,1135.0849971933383
1999-08-26,1135.9895777271968
1999-08-27,1137.8472603208247
1999-08-30,1137.1436057238643
1999-08-31,1120.2709377762408
1999-09-01,1129.7832854329636
1999-09-02,1117.6093311455675
1999-09-03,1133.0872353155191
1999-09-06,1139.9015455056463
1999-09-07,1141.422494233205
1999-09-08,1139.1785103362165
1999-09-09,1145.6508854822314
1999-09-10,1151.5853244674292
1999-09-13,1147.5366991637131
1999-09-14,1142.4004572487995
1999-09-15,1137.852221269581
1999-09-16,1131.8385750409668
1999-09-17,1132.433608255366
1999-09-20,1138.1576468821684
1999-09-21,1127.0556929847648
1999-09-22,1119.8349666173094
1999-09-23,1124.4041116107192
1999-09-24,1112.9286997202196
1999-09-27,1117.9719441983516
1999-09-28,1111.252519339925
1999-09-29,1104.8346497733546
1999-09-30,1107.6925859754172
1999-10-01,1106.361553532203
1999-10-04,1113.4923330211418
1999-10-05,1115.2210988155762
1999-10-06,1117.6980814657372
1999-10-07,1122.5125133880967
1999-10-08,1120.1135017907977
1999-10-11,1119.8287370344922
1999-10-12,1113.3063230975579
1999-10-13,1105.3822617738726
1999-10-14,1103.843457762878
1999-10-15,1088.9933770496564
1999-10-18,1077.1953647984892
1999-10-19,1088.948922430144
1999-10-20,1087.329079383184
1999-10-21,1080.3440376038643
1999-10-22,1089.3511176110248
1999-10-25,1087.9528089508497
1999-10-26,1094.9836009833614
1999-10-27,1093.2443345142437
1999-10-28,1102.3305870284446
1999-10-29,1114.9848236351008
1999-11-01,1115.1960309812384
1999-11-02,1115.0792880443898
1999-11-03,1118.7091717334436
1999-11-04,1123.4307446592381
1999-11-05,1125.9220848763416
1999-11-08,1124.0693779203318
1999-11-09,1124.1253710738322
1999-11-10,1127.577373813575
1999-11-11,1132.242996040629
1999-11-12,1132.6346215591766
1999-11-15,1140.0913416941114
1999-11-16,1144.9272408215215
1999-11-17,1147.6599039400724
1999-11-18,1153.7040559702261
1999-11-19,1149.1506636874838
1999-11-22,1139.493637082721
1999-11-23,1138.2365049051016
1999-11-24,1135.6330549343295
1999-11-25,1151.600830014019
1999-11-26,1151.2456416416194
1999-11-29,1151.0975923825288
1999-11-30,1145.4516506724349
1999-12-01,1150.2467910598011
1999-12-02,1160.9919429076156
1999-12-03,1177.8727247795964
1999-12-06,1175.339901842181
1999-12-07,1177.5118762904035
1999-12-08,1177.6387060687975
1999-12-09,1180.3279865728293
1999-12-10,1179.20056762565
1999-12-13,1184.154668519614
1999-12-14,1186.6244869740278
1999-12-15,1183.6400062886846
1999-12-16,1191.5513107975044
1999-12-17,1197.4288180440435
1999-12-20,1203.3591489272417
1999-12-21,1197.3644810911412
1999-12-22,1211.316366843467
1999-12-23,1223.621431201196
1999-12-24,1228.912859263574
1999-12-27,1232.1097365237536
1999-12-28,1231.993371078291
1999-12-29,1237.0795716097948
1999-12-30,1248.198189013495
1999-12-31,1248.198189013495
2000-01-03,1250.7478596568812
2000-01-04,1214.9325892803447
2000-01-05,1193.9344575524815
2000-01-06,1199.8734277894268
2000-01-07,1224.42044811039
2000-01-10,1241.9958821867463
2000-01-11,1238.644561359619
2000-01-12,1232.2824123521614
2000-01-13,1240.2357144535497
2000-01-14,1252.6252875402854
2000-01-17,1255.7225387002513
2000-01-18,1240.6365637897775
2000-01-19,1236.329239653276
2000-01-20,1237.999275835297
2000-01-21,1235.5675279373936
2000-01-24,1238.9947300583847
2000-01-25,1221.3333327075877
2000-01-26,1225.6253328501205
2000-01-27,1229.2576372920043
2000-01-28,1232.207087144751
2000-01-31,1211.0257092376028
2000-02-01,1218.7743004888664
2000-02-02,1230.1671800829308
2000-02-03,1244.0234099639863
2000-02-04,1249.4917145348204
2000-02-07,1248.6689643092877
2000-02-08,1265.997772807581
2000-02-09,1261.4640494388048
2000-02-10,1262.1437147767185
2000-02-11,1265.175072256321
2000-02-14,1263.0396910802262
2000-02-15,1252.5897131950044
2000-02-16,1259.8123571917986
2000-02-17,1265.4254973797078
2000-02-18,1263.7358261501042
2000-02-21,1253.4169779700478
2000-02-22,1249.8273595778053
2000-02-23,1265.880968633847
2000-02-24,1267.3370187815515
2000-02-25,1278.9928754528007
2000-02-28,1269.3963159899388
2000-02-29,1280.2715754348403
2000-03-01,1292.3632372972588
2000-03-02,1305.684199738209
2000-03-03,1309.5042017417281
2000-03-06,1316.7862258450414
2000-03-07,1308.1691236786737
2000-03-08,1299.151797360328
2000-03-09,1300.1289948883177
2000-03-10,1302.174289173584
2000-03-13,1284.5480388810872
2000-03-14,1291.9548653074032
2000-03-15,1282.218873962938
2000-03-16,1307.5781245593428
2000-03-17,1310.5174217941017
2000-03-20,1314.6776511203595
2000-03-21,1313.5406418007228
2000-03-22,1317.8665188796988
2000-03-23,1308.625292468815
2000-03-24,1324.0517550547343
2000-03-27,1324.8131551073106
2000-03-28,1330.92345082851
2000-03-29,1330.5080787438023
2000-03-30,1316.1917191719353
2000-03-31,1321.4271340782452
2000-04-03,1316.639661356855
2000-04-04,1325.323189483651
2000-04-05,1300.550586766869
2000-04-06,1318.6860647411777
2000-04-07,1319.629653399672
2000-04-10,1319.881039492149
2000-04-11,1307.688311754488
2000-04-12,1314.8979417298222
2000-04-13,1315.3205462030153
2000-04-14,1295.465402526727
2000-04-17,1275.5005165329221
2000-04-18,1285.5770966118123
2000-04-19,1291.2848148964513
2000-04-20,1300.8467937216094
2000-04-21,1300.8467937216094
2000-04-24,1301.0967321985072
2000-04-25,1312.1762936488553
2000-04-26,1323.5395819044754
2000-04-27,1311.245375353228
2000-04-28,1323.2150164850648
2000-05-01,1325.7492290552275
2000-05-02,1340.2270740902554
2000-05-03,1337.7525103752062
2000-05-04,1340.4258496734624
2000-05-05,1346.5655219276416
2000-05-08,1344.261272960991
2000-05-09,1340.307182112155
2000-05-10,1330.3953182093421
2000-05-11,1336.8452606790863
2000-05-12,1347.4732473710474
2000-05-15,1346.4252230793957
2000-05-16,1360.9958091412877
2000-05-17,1350.8957119902561
2000-05-18,1357.9624519908502
2000-05-19,1335.9883422137743
2000-05-22,1321.637302910418
2000-05-23,1327.8290129887373
2000-05-24,1316.918859081325
2000-05-25,1332.193669416237
2000-05-26,1319.7262097615555
2000-05-29,1325.6786675428775
2000-05-30,1331.6084570192384
2000-05-31,1333.9393779920765
2000-06-01,1342.243085349069
2000-06-02,1355.5652043382138
2000-06-05,1353.2754367629705
2000-06-06,1350.1519050620852
2000-06-07,1350.1936682804308
2000-06-08,1352.5013728000622
2000-06-09,1353.6367611082655
2000-06-12,1353.0536650276288
2000-06-13,1346.0892314761845
2000-06-14,1351.0246043726984
2000-06-15,1341.8307228307033
2000-06-16,1340.4809285703177
2000-06-19,1336.1599459599015
2000-06-20,1339.1286691108385
2000-06-21,1329.1711506278023
2000-06-22,1324.1895098684984
2000-06-23,1324.3419824138728
2000-06-26,1326.2993428898683
2000-06-27,1324.346249160992
2000-06-28,1328.11879571696
2000-06-29,1311.6219445995869
2000-06-30,1323.184700281242
2000-07-03,1334.5809603526397
2000-07-04,1339.7116787315595
2000-07-05,1338.456795481263
2000-07-06,1339.2319938338692
2000-07-07,1347.5504253489173
2000-07-10,1345.4404053557357
2000-07-11,1345.2588681960694
2000-07-12,1355.4896485335123
2000-07-13,1360.5695265939817
2000-07-14,1368.2167148466754
2000-07-17,1370.749676902794
2000-07-18,1367.7003214240344
2000-07-19,1366.0876555763857
2000-07-20,1373.097167289563
2000-07-21,1366.772790245672
2000-07-24,1367.7805215114083
2000-07-25,1367.547079594913
2000-07-26,1366.6731298172367
2000-07-27,1356.0747184097925
2000-07-28,1352.5278088070622
2000-07-31,1359.4747814490781
2000-08-01,1359.175857571117
2000-08-02,1362.0686830693573
2000-08-03,1352.9149160831507
2000-08-04,1362.4131205981462
2000-08-07,1373.9337156292645
2000-08-08,1371.3202691804652
2000-08-09,1381.3958706740457
2000-08-10,1382.719587286743
2000-08-11,1384.6934202310592
2000-08-14,1392.8424162548554
2000-08-15,1393.1439991787572
2000-08-16,1396.079778631142
2000-08-17,1392.5269899578514
2000-08-18,1390.6879069627976
2000-08-21,1396.2918674720288
2000-08-22,1394.1985133856656
2000-08-23,1396.2132327336496
2000-08-24,1392.4545071166783
2000-08-25,1399.6788468862992
2000-08-28,1402.8506422047208
2000-08-29,1399.377451130558
2000-08-30,1397.466789797774
2000-08-31,1399.2741759304843
2000-09-01,1411.3322798548752
2000-09-04,1417.9787423686678
2000-09-05,1415.730356878509
2000-09-06,1417.2101047692324
2000-09-07,1417.2429343028944
2000-09-08,1412.3251675563808
2000-09-11,1408.2322612542534
2000-09-12,1404.2108927155007
2000-09-13,1395.6115696066813
2000-09-14,1400.9222919842332
2000-09-15,1396.0508602119953
2000-09-18,1384.1105500583512
2000-09-19,1375.0348659985134
2000-09-20,1367.3518060134966
2000-09-21,1354.0495658313912
2000-09-22,1353.2597374672798
2000-09-25,1360.6852365856535
2000-09-26,1356.478064571004
2000-09-27,1358.5666302943816
2000-09-28,1355.1524616642394
2000-09-29,1358.3936788581684
2000-10-02,1369.6045571031084
2000-10-03,1375.189490165273
2000-10-04,1367.8001768054564
2000-10-05,1372.9038838760819
2000-10-06,1365.576944419018
2000-10-09,1347.9696568113777
2000-10-10,1350.1738830311672
2000-10-11,1327.1451776220626
2000-10-12,1326.337329014867
2000-10-13,1327.6671662468232
2000-10-16,1329.1364513941428
2000-10-17,1322.7479953346458
2000-10-18,1306.057374269799
2000-10-19,1325.4849780872828
2000-10-20,1331.882914642369
2000-10-23,1336.5765280369742
2000-10-24,1354.0563170748326
2000-10-25,1349.8374380122
2000-10-26,1346.4982201685027
2000-10-27,1352.3491614515117
2000-10-30,1357.8063917750833
2000-10-31,1373.3907716845808
2000-11-01,1377.0327070098126
2000-11-02,1382.5211788908366
2000-11-03,1389.077293383187
2000-11-06,1393.2496743495083
2000-11-07,1391.606852970067
2000-11-08,1389.3461993071812
2000-11-09,1382.543120066077
2000-11-10,1371.7220478451216
2000-11-13,1350.324849543248
2000-11-14,1369.353120282702
2000-11-15,1372.7538284559257
2000-11-16,1371.4841666645616
2000-11-17,1364.3436304866552
2000-11-20,1346.6694702673444
2000-11-21,1344.3287998303938
2000-11-22,1322.309912109864
2000-11-23,1325.999477514609
2000-11-24,1338.807907224041
2000-11-27,1343.2349897762042
2000-11-28,1334.8020305376363
2000-11-29,1331.3365528636323
2000-11-30,1312.4050175576685
2000-12-01,1320.672276448347
2000-12-04,1297.9271893515236
2000-12-05,1320.4515495642186
2000-12-06,1326.397478088373
2000-12-07,1319.938643762251
2000-12-08,1327.6028590127755
2000-12-11,1342.2148283903564
2000-12-12,1338.7981529503597
2000-12-13,1331.069457368037
2000-12-14,1317.267254569928
2000-12-15,1299.7039523045407
2000-12-18,1301.5234878238418
2000-12-19,1305.986890451374
2000-12-20,1273.0111678302076
2000-12-21,1264.0614585051485
2000-12-22,1271.7389572467355
2000-12-25,1271.7389572467355
2000-12-26,1271.7030379652963
2000-12-27,1279.4463336377328
2000-12-28,1288.3858379894307
2000-12-29,1295.107644574841
2001-01-01,1295.107644574841
2001-01-02,1292.6590022928765
2001-01-03,1271.627982376693
2001-01-04,1299.6229381521964
2001-01-05,1299.1184973241473
2001-01-08,1297.9475460450187
2001-01-09,1295.2894686519066
2001-01-10,1294.8303095879305
2001-01-11,1304.6913376036277
2001-01-12,1317.9949489679755
2001-01-15,1319.5467446652228
2001-01-16,1308.9033429688707
2001-01-17,1330.3556245945342
2001-01-18,1328.9881414864008
2001-01-19,1332.7849481711244
2001-01-22,1331.0854801818239
2001-01-23,1328.7117226140133
2001-01-24,1334.7524748360456
2001-01-25,1339.7376611345546
2001-01-26,1336.083032309591
2001-01-29,1339.7648935382051
2001-01-30,1344.8202449763412
2001-01-31,1356.1127715795665
2001-02-01,1354.3962068183996
2001-02-02,1349.701738231687
2001-02-05,1344.5066517886307
2001-02-06,1354.9975824020025
2001-02-07,1344.3930949368214
2001-02-08,1348.449333746669
2001-02-09,1336.9560471747452
2001-02-12,1339.2954915964247
2001-02-13,1340.5373943076113
2001-02-14,1329.5061925904797
2001-02-15,1343.9138562372077
2001-02-16,1334.2502414973767
2001-02-19,1335.499422361405
2001-02-20,1335.3912104772116
2001-02-21,1328.2688214251014
2001-02-22,1320.4543676780838
2001-02-23,1310.3789792699283
2001-02-26,1319.8002770045273
2001-02-27,1323.5073602632674
2001-02-28,1319.3915727876622
2001-03-01,1302.4158400491895
2001-03-02,1299.782030813434
2001-03-05,1307.11459786667
2001-03-06,1323.0845439392133
2001-03-07,1328.721891860402
2001-03-08,1327.0374622332588
2001-03-09,1315.8650223940876
2001-03-12,1291.5462079368026
2001-03-13,1276.3745999100547
2001-03-14,1253.2242643730679
2001-03-15,1265.2589909181333
2001-03-16,1239.7161148577188
2001-03-19,1227.484629999912
2001-03-20,1235.6806508941763
2001-03-21,1209.0027183390737
2001-03-22,1162.8574417933226
2001-03-23,1185.853349848193
2001-03-26,1215.6749403205556
2001-03-27,1231.395033803245
2001-03-28,1226.9601988677337
2001-03-29,1226.5510260383135
2001-03-30,1236.3340789682568
2001-04-02,1227.0933457155627
2001-04-03,1198.0131912794327
2001-04-04,1192.3122533987805
2001-04-05,1217.4631668806844
2001-04-06,1214.054396926716
2001-04-09,1224.9420110764647
2001-04-10,1244.5520728185438
2001-04-11,1250.1406717125237
2001-04-12,1250.201531581634
2001-04-13,1250.201531581634
2001-04-16,1250.9400635495053
2001-04-17,1249.3298373495413
2001-04-18,1274.1326047690545
2001-04-19,1273.5033208526772
2001-04-20,1266.6737576475564
2001-04-23,1256.1169586670721
2001-04-24,1261.392697528594
2001-04-25,1260.6380589670164
2001-04-26,1269.31815094189
2001-04-27,1282.9838598993197
2001-04-30,1300.984405292741
2001-05-01,1300.854843858755
2001-05-02,1299.8076687682988
2001-05-03,1285.469677942021
2001-05-04,1281.3881116262503
2001-05-07,1288.5919390826157
2001-05-08,1292.689899297873
2001-05-09,1288.0584500161028
2001-05-10,1302.772600685595
2001-05-11,1303.0756127414816
2001-05-14,1296.6514371665724
2001-05-15,1300.8434667685694
2001-05-16,1296.5734259474443
2001-05-17,1309.0794330043623
2001-05-18,1316.818631925798
2001-05-21,1321.7871824795373
2001-05-22,1328.432102434999
2001-05-23,1323.3466501694604
2001-05-24,1326.0448513218073
2001-05-25,1320.553536906537
2001-05-28,1324.0899035152522
2001-05-29,1314.148250866999
2001-05-30,1301.7476155356565
2001-05-31,1304.4039961869612
2001-06-01,1300.2148209474772
2001-06-04,1302.548463673105
2001-06-05,1311.2169658923972
2001-06-06,1309.852611912464
2001-06-07,1305.5192050054206
2001-06-08,1306.4617603330082
2001-06-11,1293.1989044768209
2001-06-12,1275.2052363904313
2001-06-13,1283.0730565699746
2001-06-14,1267.9424601338092
2001-06-15,1256.7869734040846
2001-06-18,1249.2818669557012
2001-06-19,1250.6186247705762
2001-06-20,1236.5737538684423
2001-06-21,1232.3252606884391
2001-06-22,1237.3315820702
2001-06-25,1232.953572959604
2001-06-26,1221.117255059207
2001-06-27,1217.4535806706158
2001-06-28,1229.3222556306046
2001-06-29,1235.741016828477
2001-07-02,1244.9834914481614
2001-07-03,1242.7962013686158
2001-07-04,1239.6519362116342
2001-07-05,1233.2676444701635
2001-07-06,1211.1769013918909
2001-07-09,1206.2316868190942
2001-07-10,1204.8484168142736
2001-07-11,1191.1693897733594
2001-07-12,1197.7224286448502
2001-07-13,1200.8407758259843
2001-07-16,1196.354201337381
2001-07-17,1187.4102355918292
2001-07-18,1182.609516492773
2001-07-19,1199.555310489719
2001-07-20,1189.0986758640177
2001-07-23,1192.7952294218912
2001-07-24,1186.5320769327825
2001-07-25,1175.1505848592988
2001-07-26,1181.4059203040254
2001-07-27,1193.985527628264
2001-07-30,1200.326205485695
2001-07-31,1205.7835935392707
2001-08-01,1208.1683020895323
2001-08-02,1210.9720475097936
2001-08-03,1204.2495515160124
2001-08-06,1205.234853064115
2001-08-07,1203.1467448395035
2001-08-08,1194.486632830499
2001-08-09,1179.4762236870224
2001-08-10,1173.5480965456434
2001-08-13,1180.6084206541814
2001-08-14,1186.6290574437794
2001-08-15,1183.151575023249
2001-08-16,1175.2311341281863
2001-08-17,1162.0326387002688
2001-08-20,1155.1257127399335
2001-08-21,1161.0199600209608
2001-08-22,1157.7721100932713
2001-08-23,1163.8478100680459
2001-08-24,1173.045565189904
2001-08-27,1174.81664291289
2001-08-28,1163.2968502757344
2001-08-29,1159.0542939916456
2001-08-30,1143.6300831662024
2001-08-31,1144.010785286842
2001-09-03,1130.7921297995101
2001-09-04,1134.4438459101111
2001-09-05,1122.7706263555538
2001-09-06,1105.7255391279034
2001-09-07,1088.38132404047
2001-09-10,1068.9126118657307
2001-09-11,1018.3759532993342
2001-09-12,1012.0049506950327
2001-09-13,1014.7253926739925
2001-09-14,976.5198461077146
2001-09-17,973.6499447743088
2001-09-18,963.158347288334
2001-09-19,951.6343476400789
2001-09-20,909.4363212987737
2001-09-21,882.7476500914693
2001-09-24,916.8929532186488
2001-09-25,928.7215090321469
2001-09-26,943.0601046336733
2001-09-27,947.3556620735425
2001-09-28,966.226812139396
2001-10-01,960.0076612945201
2001-10-02,967.265030637864
2001-10-03,960.6883041814194
2001-10-04,986.5785675239877
2001-10-05,980.0715368626338
2001-10-08,978.5791296574993
2001-10-09,983.6199404950586
2001-10-10,998.5510542651997
2001-10-11,1022.0328463881309
2001-10-12,1019.4916798632473
2001-10-15,1008.6509516836637
2001-10-16,1022.2766297779666
2001-10-17,1037.800562144586
2001-10-18,1028.3754687589073
2001-10-19,1016.9993230627855
2001-10-22,1027.4130499400383
2001-10-23,1047.0508232112934
2001-10-24,1051.9171060397375
2001-10-25,1037.113625819798
2001-10-26,1052.5469487495186
2001-10-29,1037.3892438983808
2001-10-30,1014.0468550871417
2001-10-31,1029.3149689343745
2001-11-01,1031.1293499401713
2001-11-02,1031.607016533101
2001-11-05,1050.5871468159532
2001-11-06,1053.7419591062373
2001-11-07,1061.7147647289305
2001-11-08,1076.0517996879494
2001-11-09,1068.9337506265088
2001-11-12,1051.695710607704
2001-11-13,1076.915502572018
2001-11-14,1088.7822192586957
2001-11-15,1100.4124264245274
2001-11-16,1106.6027766891941
2001-11-19,1124.3792439042165
2001-11-20,1113.7409538088677
2001-11-21,1111.918323926847
2001-11-22,1122.5488072341936
2001-11-23,1120.20841234346
2001-11-26,1119.6723199534388
2001-11-27,1114.7499262732717
2001-11-28,1104.8700526032267
2001-11-29,1106.5811296342738
2001-11-30,1116.5645399122498
2001-12-03,1108.827423862018
2001-12-04,1121.5804389972516
2001-12-05,1151.4510191465877
2001-12-06,1154.9396567281476
2001-12-07,1153.8830677162846
2001-12-10,1139.523137271858
2001-12-11,1139.409764527675
2001-12-12,1128.6450631017078
2001-12-13,1109.9386487582078
2001-12-14,1100.2119624824068
2001-12-17,1112.894131852467
2001-12-18,1114.0463959773983
2001-12-19,1106.5882768840831
2001-12-20,1100.2527102547244
2001-12-21,1110.4702488386254
2001-12-24,1110.0255739780125
2001-12-25,1110.0255739780125
2001-12-26,1109.6039517858233
2001-12-27,1125.8018345667683
2001-12-28,1136.3546111846836
2001-12-31,1136.1149063953699
2002-01-01,1136.1149063953699
2002-01-02,1135.9153937940537
2002-01-03,1154.946843814638
2002-01-04,1162.4206801486816
2002-01-07,1157.977183209276
2002-01-08,1149.6368230891046
2002-01-09,1155.9986189278006
2002-01-10,1146.5547414995829
2002-01-11,1152.763658489707
2002-01-14,1132.454644111493
2002-01-15,1134.3145060548368
2002-01-16,1120.7056210729586
2002-01-17,1135.0368013876605
2002-01-18,1132.8517903057773
2002-01-21,1126.9720379337134
2002-01-22,1131.0051832998938
2002-01-23,1134.457481937252
2002-01-24,1145.2578144333038
2002-01-25,1141.1251977339352
2002-01-28,1148.5812913479529
2002-01-29,1142.7071490652238
2002-01-30,1130.5479610017387
2002-01-31,1144.5530340861733
2002-02-01,1146.192303924115
2002-02-04,1139.6784060406446
2002-02-05,1126.2392527497898
2002-02-06,1118.607668396918
2002-02-07,1121.6654265294887
2002-02-08,1122.5737844217126
2002-02-11,1128.9725308689985
2002-02-12,1127.1942383336038
2002-02-13,1133.753078763027
2002-02-14,1142.3614384456212
2002-02-15,1138.0369419461529
2002-02-18,1132.0967665920575
2002-02-19,1116.7572261584708
2002-02-20,1112.7667684357882
2002-02-21,1122.0267420562104
2002-02-22,1114.9984506013252
2002-02-25,1122.4335234953467
2002-02-26,1132.3449059064644
2002-02-27,1147.0297723000742
2002-02-28,1147.5699439371585
2002-03-01,1156.7972824790393
2002-03-04,1183.177057478244
2002-03-05,1182.6201512065722
2002-03-06,1184.5973148180817
2002-03-07,1196.676296734264
2002-03-08,1208.6907694583633
2002-03-11,1204.4788377737316
2002-03-12,1193.9673874552266
2002-03-13,1192.1522700498444
2002-03-14,1196.0833433445723
2002-03-15,1200.7388156820716
2002-03-18,1210.7144604127311
2002-03-19,1212.2862469273098
2002-03-20,1205.3305693130085
2002-03-21,1203.7849645986405
2002-03-22,1209.6481116131483
2002-03-25,1206.2506543253883
2002-03-26,1205.6544645854115
2002-03-27,1206.3180863798414
2002-03-28,1215.4803626251908
2002-03-29,1215.4803626251908
2002-04-01,1215.9660599510705
2002-04-02,1209.371604926491
2002-04-03,1208.0528730220947
2002-04-04,1197.9556918090448
2002-04-05,1201.3508690179826
2002-04-08,1186.3359221056035
2002-04-09,1190.6168147982587
2002-04-10,1195.0403034352776
2002-04-11,1185.992520266562
2002-04-12,1187.820260970132
2002-04-15,1191.6200962355365
2002-04-16,1206.3043137766965
2002-04-17,1210.9450970708258
2002-04-18,1205.4451216471166
2002-04-19,1209.78991504921
2002-04-22,1201.1474900873638
2002-04-23,1199.0279298843159
2002-04-24,1195.7395425372174
2002-04-25,1181.271237055474
2002-04-26,1183.4313419779867
2002-04-29,1179.2861630414227
2002-04-30,1181.9834524041373
2002-05-01,1182.6668063332827
2002-05-02,1178.6663915898673
2002-05-03,1171.932368799991
2002-05-06,1169.4675646061014
2002-05-07,1160.751694864987
2002-05-08,1183.0005449462521
2002-05-09,1182.1127288636822
2002-05-10,1176.0897331819358
2002-05-13,1181.926541495688
2002-05-14,1196.6402667587276
2002-05-15,1200.0827938928014
2002-05-16,1198.4534399252664
2002-05-17,1197.6667066990071
2002-05-20,1194.2999775523394
2002-05-21,1191.3370779050883
2002-05-22,1177.9102205732722
2002-05-23,1174.5745992076445
