Date,PACIFIC ex JAPAN EQUAL WEIGHTED
1999-08-03,1459.041226995833
1999-08-04,1450.0253085740085
1999-08-05,1426.8032587048083
1999-08-06,1422.055827440933
1999-08-09,1421.8115998275593
1999-08-10,1394.428358341954
1999-08-11,1383.4013787598133
1999-08-12,1406.536011163774
1999-08-13,1410.0839130579639
1999-08-16,1432.491676228949
1999-08-17,1417.4442377961893
1999-08-18,1444.5424276021406
1999-08-19,1434.189818520448
1999-08-20,1439.402901315327
1999-08-23,1459.0687446039283
1999-08-24,1463.9839886148582
1999-08-25,1462.4680106101755
1999-08-26,1470.4326277061318
1999-08-27,1456.534663236015
1999-08-30,1459.6568984306186
1999-08-31,1430.3853524562876
1999-09-01,1438.282877744278
1999-09-02,1424.9329975587682
1999-09-03,1424.253330728801
1999-09-06,1439.0617457535743
1999-09-07,1442.9043996354724
1999-09-08,1439.4960920822239
1999-09-09,1463.7928492949086
1999-09-10,1479.6887193172815
1999-09-13,1501.4995524748676
1999-09-14,1493.8155503017585
1999-09-15,1470.3372172507477
1999-09-16,1456.0437955847747
1999-09-17,1465.9490836065636
1999-09-20,1453.3191654216364
1999-09-21,1434.2557616301858
1999-09-22,1420.5230902759586
1999-09-23,1435.8708167297036
1999-09-24,1419.4035788203576
1999-09-27,1422.5155301140621
1999-09-28,1426.7904887603747
1999-09-29,1404.6962085668742
1999-09-30,1400.0335573402429
1999-10-01,1405.5188027806732
1999-10-04,1408.5092225520452
1999-10-05,1432.009132225641
1999-10-06,1429.1270928114432
1999-10-07,1435.7725260267032
1999-10-08,1437.4530766336368
1999-10-11,1435.739369354566
1999-10-12,1419.039662825608
1999-10-13,1397.4919532082633
1999-10-14,1397.1763885324071
1999-10-15,1361.933483281906
1999-10-18,1343.9709281652065
1999-10-19,1339.264164112194
1999-10-20,1361.3451481335712
1999-10-21,1360.7167272644922
1999-10-22,1384.0693333261363
1999-10-25,1393.073658791839
1999-10-26,1389.0541893968943
1999-10-27,1379.5987652857248
1999-10-28,1394.490119572345
1999-10-29,1405.3710649068526
1999-11-01,1420.060756755479
1999-11-02,1418.489329836898
1999-11-03,1429.864953713774
1999-11-04,1436.4385602340026
1999-11-05,1435.9097797282193
1999-11-08,1432.1980035406311
1999-11-09,1425.622216050095
1999-11-10,1437.4457266702889
1999-11-11,1456.2412335416038
1999-11-12,1479.173217105556
1999-11-15,1487.0209026631248
1999-11-16,1489.1888025142237
1999-11-17,1477.1569279428277
1999-11-18,1486.0324640270615
1999-11-19,1501.80967330074
1999-11-22,1497.0196612602417
1999-11-23,1495.8046122731703
1999-11-24,1498.012966530766
1999-11-25,1497.239448458003
1999-11-26,1518.9221100253044
1999-11-29,1533.1843718692894
1999-11-30,1517.1957903668294
1999-12-01,1525.1401678513869
1999-12-02,1542.1629834401165
1999-12-03,1554.3447098433505
1999-12-06,1531.5552314045149
1999-12-07,1534.644282914835
1999-12-08,1542.2436042516863
1999-12-09,1564.737779187521
1999-12-10,1555.4828617264332
1999-12-13,1556.0807240401932
1999-12-14,1564.4711186057123
1999-12-15,1552.3749420553645
1999-12-16,1541.1301094826365
1999-12-17,1574.275307398971
1999-12-20,1580.995329688173
1999-12-21,1567.268273001754
1999-12-22,1575.9184719251086
1999-12-23,1566.039228253261
1999-12-24,1580.4959050261741
1999-12-27,1587.3019048970175
1999-12-28,1590.8507314910416
1999-12-29,1599.8432155507971
1999-12-30,1613.9207475239386
1999-12-31,1613.9207475239386
2000-01-03,1616.0404032412991
2000-01-04,1579.7076595769197
2000-01-05,1518.513812525176
2000-01-06,1489.4063194153289
2000-01-07,1521.8492806028687
2000-01-10,1557.2843313718488
2000-01-11,1546.7473605400767
2000-01-12,1541.8611958008585
2000-01-13,1539.485670988366
2000-01-14,1573.9867043282254
2000-01-17,1569.9767596405472
2000-01-18,1563.1597515023443
2000-01-19,1541.4728781841427
2000-01-20,1551.411748028306
2000-01-21,1537.07745807375
2000-01-24,1528.743514084557
2000-01-25,1505.5449098332012
2000-01-26,1520.8503935373453
2000-01-27,1545.1364317587836
2000-01-28,1538.0579409357226
2000-01-31,1520.6520484422665
2000-02-01,1532.3397153067224
2000-02-02,1542.4669475218707
2000-02-03,1524.8858602776454
2000-02-04,1525.693388963897
2000-02-07,1538.902326950802
2000-02-08,1509.8710996162154
2000-02-09,1509.4362874673957
2000-02-10,1524.8255912080708
2000-02-11,1513.0093962703515
2000-02-14,1497.5142108629932
2000-02-15,1489.3114206960215
2000-02-16,1495.2063358371647
2000-02-17,1500.2214910152934
2000-02-18,1474.2504374911523
2000-02-21,1452.144921891926
2000-02-22,1408.4440010841727
2000-02-23,1421.7563961395838
2000-02-24,1428.8461167992957
2000-02-25,1460.345649622179
2000-02-28,1442.4251337097126
2000-02-29,1458.407479471125
2000-03-01,1442.5445597195726
2000-03-02,1447.742250236519
2000-03-03,1456.766736197968
2000-03-06,1451.9761642711383
2000-03-07,1459.0778011939447
2000-03-08,1461.3357326837026
2000-03-09,1444.5836042004178
2000-03-10,1459.1072935728891
2000-03-13,1443.4538565724974
2000-03-14,1447.264486608917
2000-03-15,1425.500296439218
2000-03-16,1424.5216183186924
2000-03-17,1460.301704296694
2000-03-20,1455.1965344952987
2000-03-21,1457.8629634915058
2000-03-22,1481.2933633726989
2000-03-23,1468.382017400369
2000-03-24,1477.3639535311129
2000-03-27,1494.5186605752504
2000-03-28,1506.8159300851707
2000-03-29,1519.2628499569757
2000-03-30,1498.6165419688732
2000-03-31,1482.2609261475707
2000-04-03,1487.4107951742371
2000-04-04,1497.2104972863046
2000-04-05,1487.4995308995108
2000-04-06,1507.234620882888
2000-04-07,1513.3257931204694
2000-04-10,1498.4366682224197
2000-04-11,1485.1922187188316
2000-04-12,1498.557304318497
2000-04-13,1493.5637922307083
2000-04-14,1510.2689309242298
2000-04-17,1426.237922335007
2000-04-18,1467.3067590225858
2000-04-19,1502.4504884120172
2000-04-20,1507.5942903044868
2000-04-21,1507.5942903044868
2000-04-24,1503.9903304386833
2000-04-25,1534.091446306905
2000-04-26,1538.9471003380531
2000-04-27,1560.3790962872072
2000-04-28,1562.4580173218453
2000-05-01,1552.517830423213
2000-05-02,1570.370311603531
2000-05-03,1605.3074099682822
2000-05-04,1600.9624369604091
2000-05-05,1620.7451660038023
2000-05-08,1593.4004337621222
2000-05-09,1560.8512965554696
2000-05-10,1525.9027584854857
2000-05-11,1525.6483420912014
2000-05-12,1536.079762730763
2000-05-15,1502.3612356111191
2000-05-16,1536.2659980441408
2000-05-17,1536.5009529599445
2000-05-18,1523.740089198163
2000-05-19,1523.3864555569514
2000-05-22,1487.6790713128967
2000-05-23,1482.8372595181258
2000-05-24,1454.6803892180953
2000-05-25,1449.6597845963997
2000-05-26,1402.7221545327598
2000-05-29,1404.9294920582754
2000-05-30,1396.0737574386296
2000-05-31,1389.7994508362078
2000-06-01,1404.3053495819145
2000-06-02,1414.5501968024812
2000-06-05,1442.4173821963896
2000-06-06,1438.4029431021322
2000-06-07,1448.3342477526066
2000-06-08,1458.6052556482377
2000-06-09,1465.3064966561658
2000-06-12,1469.5570357770891
2000-06-13,1454.8213921098052
2000-06-14,1468.8594487720761
2000-06-15,1476.6852138753625
2000-06-16,1481.714654600524
2000-06-19,1466.7669722832163
2000-06-20,1472.866323880403
2000-06-21,1495.5940540668623
2000-06-22,1507.391152753556
2000-06-23,1514.7014261496531
2000-06-26,1515.6774214291195
2000-06-27,1520.6817762584824
2000-06-28,1524.2118499652001
2000-06-29,1518.7840245869495
2000-06-30,1524.2714242785871
2000-07-03,1538.9684567603153
2000-07-04,1538.3033451951603
2000-07-05,1521.2334360392908
2000-07-06,1520.9212587358595
2000-07-07,1542.9835401094376
2000-07-10,1562.471775603908
2000-07-11,1566.9980603317154
2000-07-12,1591.2153176365684
2000-07-13,1580.1924988765318
2000-07-14,1575.1290101498344
2000-07-17,1585.5534748737075
2000-07-18,1581.0729222520304
2000-07-19,1594.7240843159254
2000-07-20,1601.1510186047824
2000-07-21,1607.1872429066243
2000-07-24,1594.9132962849624
2000-07-25,1573.82383686498
2000-07-26,1584.1442296924004
2000-07-27,1578.5802991368037
2000-07-28,1588.579168354346
2000-07-31,1574.337943629759
2000-08-01,1586.1368915998607
2000-08-02,1617.0508785680586
2000-08-03,1628.5369795874237
2000-08-04,1622.1243903024022
2000-08-07,1629.7756381729982
2000-08-08,1632.6694378778923
2000-08-09,1631.563611095013
2000-08-10,1630.9149875880298
2000-08-11,1635.2912666973984
2000-08-14,1644.146411678629
2000-08-15,1643.5783366635583
2000-08-16,1668.985846900537
2000-08-17,1676.156855916802
2000-08-18,1677.517554291447
2000-08-21,1690.532197643272
2000-08-22,1704.6800706379192
2000-08-23,1687.6138898578968
2000-08-24,1670.748905486032
2000-08-25,1659.5438148541284
2000-08-28,1668.1776330308612
2000-08-29,1672.344919984453
2000-08-30,1672.2656442087548
2000-08-31,1676.921378622903
2000-09-01,1664.4122413321352
2000-09-04,1677.3913149132627
2000-09-05,1695.115628894083
2000-09-06,1694.697820746471
2000-09-07,1685.2864110989601
2000-09-08,1685.579056451886
2000-09-11,1686.933477117192
2000-09-12,1679.0611111133528
2000-09-13,1661.6525778466107
2000-09-14,1653.14123058753
2000-09-15,1633.74905153544
2000-09-18,1608.8326988377926
2000-09-19,1602.970947871529
2000-09-20,1613.9411637887115
2000-09-21,1588.482494578719
2000-09-22,1516.578680579875
2000-09-25,1552.987052676436
2000-09-26,1546.9462545507024
2000-09-27,1544.7094777069608
2000-09-28,1550.3643082178135
2000-09-29,1557.1617549450161
2000-10-02,1560.7348638645142
2000-10-03,1577.6240612236454
2000-10-04,1568.7221090349792
2000-10-05,1574.045974635163
2000-10-06,1574.628032712581
2000-10-09,1547.5873325410025
2000-10-10,1549.0082787074607
2000-10-11,1523.5203281007223
2000-10-12,1529.8427833501585
2000-10-13,1516.3742100248076
2000-10-16,1550.2365662670409
2000-10-17,1519.0204965799076
2000-10-18,1515.4423043187471
2000-10-19,1540.9589610563107
2000-10-20,1586.1406644362808
2000-10-23,1592.295441568351
2000-10-24,1589.5119751653128
2000-10-25,1596.8796122316562
2000-10-26,1594.5785346639134
2000-10-27,1585.5572733066513
2000-10-30,1584.0613283364885
2000-10-31,1569.7140329939098
2000-11-01,1593.6886612456685
2000-11-02,1589.284853664096
2000-11-03,1604.230708444544
2000-11-06,1616.9728693085065
2000-11-07,1621.7901495401943
2000-11-08,1621.7212571097234
2000-11-09,1614.6194859903394
2000-11-10,1596.0904248780016
2000-11-13,1574.1661960128172
2000-11-14,1595.5403579626584
2000-11-15,1602.1886615698138
2000-11-16,1604.515446835363
2000-11-17,1603.749854385048
2000-11-20,1602.5128855540052
2000-11-21,1595.6038941174638
2000-11-22,1605.6704496372802
2000-11-23,1616.4366758235958
2000-11-24,1625.354671088469
2000-11-27,1615.2667024269006
2000-11-28,1598.592734180327
2000-11-29,1576.5258871129558
2000-11-30,1554.191550335245
2000-12-01,1583.5854049030481
2000-12-04,1565.9231370208818
2000-12-05,1581.4330812904113
2000-12-06,1597.5301402452842
2000-12-07,1597.1371010864355
2000-12-08,1601.5497581341995
2000-12-11,1631.096792637301
2000-12-12,1628.2822425661086
2000-12-13,1637.4787802051362
2000-12-14,1613.0611418939259
2000-12-15,1576.8585321821738
2000-12-18,1573.7477619900858
2000-12-19,1585.8099380868482
2000-12-20,1559.298246488181
2000-12-21,1543.9604376377488
2000-12-22,1530.365807489382
2000-12-25,1530.365807489382
2000-12-26,1523.7846002157617
2000-12-27,1531.3396291988038
2000-12-28,1537.0130833884116
2000-12-29,1527.5338184145494
2001-01-01,1527.5338184145494
2001-01-02,1514.7821995447773
2001-01-03,1506.1900128884909
2001-01-04,1551.845037170236
2001-01-05,1566.2789421145358
2001-01-08,1557.2031557314792
2001-01-09,1562.0426032951348
2001-01-10,1549.1488350006255
2001-01-11,1517.2839994006492
2001-01-12,1529.456051426318
2001-01-15,1534.8129195854492
2001-01-16,1536.595546291819
2001-01-17,1548.4847511245623
2001-01-18,1541.2549344188617
2001-01-19,1581.919335667104
2001-01-22,1582.4843216455254
2001-01-23,1567.4148144774008
2001-01-24,1578.5770659479076
2001-01-25,1583.8313697766016
2001-01-26,1572.7531470102024
2001-01-29,1584.8726813126534
2001-01-30,1584.4954268095819
2001-01-31,1597.0824774169328
2001-02-01,1596.3795694841908
2001-02-02,1599.566168431329
2001-02-05,1569.677630829381
2001-02-06,1589.1467713307343
2001-02-07,1579.9662316159977
2001-02-08,1593.2226916217192
2001-02-09,1579.817853401995
2001-02-12,1582.552480030454
2001-02-13,1595.3084988689911
2001-02-14,1583.6535993180098
2001-02-15,1600.031910695428
2001-02-16,1590.868166021179
2001-02-19,1576.1699113954126
2001-02-20,1599.8609323529654
2001-02-21,1597.9293667419981
2001-02-22,1596.2901935253162
2001-02-23,1597.2089401926994
2001-02-26,1602.926147923262
2001-02-27,1587.9156048559978
2001-02-28,1583.5542594510332
2001-03-01,1560.1044000701688
2001-03-02,1557.4290010773907
2001-03-05,1558.357106422141
2001-03-06,1560.1481806571974
2001-03-07,1559.2167124464481
2001-03-08,1545.5854205470282
2001-03-09,1540.694259985287
2001-03-12,1521.3942357017138
2001-03-13,1503.4010053208858
2001-03-14,1501.8508696556526
2001-03-15,1504.2355782325071
2001-03-16,1516.8437950472662
2001-03-19,1514.2947308474072
2001-03-20,1508.3699075708596
2001-03-21,1500.9972200924722
2001-03-22,1495.2795284619706
2001-03-23,1493.410810357485
2001-03-26,1502.9948197947451
2001-03-27,1490.4558173052458
2001-03-28,1493.2916374316453
2001-03-29,1488.4176149459956
2001-03-30,1480.8091962347182
2001-04-02,1478.4308665897524
2001-04-03,1465.978600115217
2001-04-04,1437.337432936281
2001-04-05,1461.6763173981801
2001-04-06,1472.0363763673793
2001-04-09,1452.0821589529905
2001-04-10,1482.6516403514975
2001-04-11,1514.9307841778727
2001-04-12,1519.8367165747002
2001-04-13,1519.8367165747002
2001-04-16,1534.6741472063231
2001-04-17,1512.3128836959027
2001-04-18,1529.7254470198611
2001-04-19,1549.1075977262894
2001-04-20,1541.908289786215
2001-04-23,1522.8558044125596
2001-04-24,1519.6382345791799
2001-04-25,1507.606497812183
2001-04-26,1515.211694782085
2001-04-27,1535.9382797545888
2001-04-30,1561.1509591445101
2001-05-01,1565.9058666694384
2001-05-02,1579.2686862113708
2001-05-03,1582.6438400484324
2001-05-04,1565.946715861348
2001-05-07,1577.1227083941653
2001-05-08,1585.9692296273038
2001-05-09,1592.8831936652946
2001-05-10,1618.6281637618933
2001-05-11,1630.1213024803346
2001-05-14,1613.6279524204174
2001-05-15,1615.1168308226515
2001-05-16,1606.3201454788593
2001-05-17,1639.825684829682
2001-05-18,1635.5882814728764
2001-05-21,1659.7458087412986
2001-05-22,1670.1517710646056
2001-05-23,1675.215504281205
2001-05-24,1678.1223308661063
2001-05-25,1680.8522175613546
2001-05-28,1673.9827457128304
2001-05-29,1674.1964046327516
2001-05-30,1647.2776523658347
2001-05-31,1637.000656348234
2001-06-01,1642.7690382063784
2001-06-04,1649.5919550570748
2001-06-05,1656.5410075470886
2001-06-06,1670.4875642406798
2001-06-07,1680.600248507418
2001-06-08,1695.4951676378248
2001-06-11,1698.479165738542
2001-06-12,1673.4227485042445
2001-06-13,1687.2695246565197
2001-06-14,1665.7464575431884
2001-06-15,1663.3099510062957
2001-06-18,1652.2242407336958
2001-06-19,1655.581155432707
2001-06-20,1654.1878558975407
2001-06-21,1656.8401852914044
2001-06-22,1663.0729273087031
2001-06-25,1654.3957239298766
2001-06-26,1659.408417721631
2001-06-27,1658.247048228489
2001-06-28,1666.5061867548302
2001-06-29,1683.183822143019
2001-07-02,1671.8708248350192
2001-07-03,1681.6752455005167
2001-07-04,1683.4156623238187
2001-07-05,1689.2666086473735
2001-07-06,1645.6750560762168
2001-07-09,1621.9616569323573
2001-07-10,1628.0493356445315
2001-07-11,1606.0252652149443
2001-07-12,1631.4485993309288
2001-07-13,1639.412509972619
2001-07-16,1644.4715934833905
2001-07-17,1629.8446848365734
2001-07-18,1599.5238793981166
2001-07-19,1601.6645722841563
2001-07-20,1589.4806378394708
2001-07-23,1598.461431625056
2001-07-24,1587.0840909301578
2001-07-25,1573.1100188704015
2001-07-26,1575.2002406621366
2001-07-27,1581.6104536149567
2001-07-30,1588.5582949025081
2001-07-31,1601.5129198386503
2001-08-01,1613.3482733406522
2001-08-02,1619.5488673289938
2001-08-03,1596.2027130915812
2001-08-06,1603.001383374409
2001-08-07,1603.5666255230406
2001-08-08,1603.5684120243102
2001-08-09,1576.8365902287424
2001-08-10,1570.3933114057395
2001-08-13,1566.137769070073
2001-08-14,1571.3396211450008
2001-08-15,1561.4565345759922
2001-08-16,1548.766691455036
2001-08-17,1556.2855225187868
2001-08-20,1545.8325714444088
2001-08-21,1548.8165049228355
2001-08-22,1542.5046879104398
2001-08-23,1554.4543274627592
2001-08-24,1553.2217789981423
2001-08-27,1568.8042893225975
2001-08-28,1560.9347087430685
2001-08-29,1557.3299658997555
2001-08-30,1551.2083783076766
2001-08-31,1535.2095699803474
2001-09-03,1538.2636167994149
2001-09-04,1563.5483551904108
2001-09-05,1561.619188939571
2001-09-06,1543.6575907430374
2001-09-07,1502.9604319647658
2001-09-10,1495.7069562551417
2001-09-11,1495.3329695005707
2001-09-12,1412.7474573230847
2001-09-13,1409.9829545654682
2001-09-14,1374.3050232111702
2001-09-17,1292.925133175938
2001-09-18,1287.522500114851
2001-09-19,1288.7200038485573
2001-09-20,1273.2859349903708
2001-09-21,1244.1600467701016
2001-09-24,1252.8373679137371
2001-09-25,1251.1531059256376
2001-09-26,1255.361484983178
2001-09-27,1275.332508539551
2001-09-28,1316.301964374582
2001-10-01,1314.6676093953774
2001-10-02,1326.9291030823792
2001-10-03,1322.2089312611656
2001-10-04,1354.74263936288
2001-10-05,1363.5303659142307
2001-10-08,1346.5922407374696
2001-10-09,1364.8880204928123
2001-10-10,1365.313767033421
2001-10-11,1394.373009277827
2001-10-12,1391.7373670991847
2001-10-15,1404.2768053098164
2001-10-16,1401.463452558911
2001-10-17,1424.7907715749593
2001-10-18,1402.725049505529
2001-10-19,1397.7594824195949
2001-10-22,1404.5077198905317
2001-10-23,1432.1625374301668
2001-10-24,1430.197329864589
2001-10-25,1423.975277036032
2001-10-26,1432.2416244826031
2001-10-29,1407.7750310797023
2001-10-30,1400.4906152593073
2001-10-31,1407.100809480147
2001-11-01,1404.6074977316869
2001-11-02,1407.052255797104
2001-11-05,1425.5095997052254
2001-11-06,1439.0222768852473
2001-11-07,1431.0880722019765
2001-11-08,1453.2358101347377
2001-11-09,1460.4493136429696
2001-11-12,1472.1033387473476
2001-11-13,1493.4154114884516
2001-11-14,1507.0278642181624
2001-11-15,1532.1553132375798
2001-11-16,1523.9399024768304
2001-11-19,1549.3524474068167
2001-11-20,1541.312675145632
2001-11-21,1542.1829936795752
2001-11-22,1534.5735158178672
2001-11-23,1547.837368973665
2001-11-26,1544.9004738953984
2001-11-27,1559.3154896145627
2001-11-28,1543.2641739348282
2001-11-29,1536.0197770943266
2001-11-30,1535.7157763610674
2001-12-03,1537.5209815462874
2001-12-04,1551.6241025849883
2001-12-05,1585.6323507092584
2001-12-06,1586.7580055801502
2001-12-07,1595.4368815927876
2001-12-10,1594.3123650940727
2001-12-11,1591.6099676290328
2001-12-12,1583.9750831277318
2001-12-13,1566.3498577977032
2001-12-14,1549.7995627076327
2001-12-17,1541.4716512057737
2001-12-18,1550.652653867226
2001-12-19,1570.2069509672365
2001-12-20,1560.4997779368557
2001-12-21,1569.7073819981151
2001-12-24,1594.15799792611
2001-12-25,1594.15799792611
2001-12-26,1590.6989733286262
2001-12-27,1591.0788176229462
2001-12-28,1609.5529324539193
2001-12-31,1600.6445031605333
2002-01-01,1600.6445031605333
2002-01-02,1586.8824170955932
2002-01-03,1601.4234395407138
2002-01-04,1643.018274274167
2002-01-07,1660.4870638596851
2002-01-08,1667.4127230749273
2002-01-09,1663.678126889341
2002-01-10,1664.4001204722347
2002-01-11,1665.8386119893935
2002-01-14,1655.307583213586
2002-01-15,1654.54360702512
2002-01-16,1656.3304585070898
2002-01-17,1650.4720071016052
2002-01-18,1644.0961050544656
2002-01-21,1656.8743553062593
2002-01-22,1659.753888339293
2002-01-23,1657.9912641533285
2002-01-24,1667.3257563075915
2002-01-25,1715.2028434083581
2002-01-28,1727.697499626999
2002-01-29,1731.3585505459
2002-01-30,1701.2919469362191
2002-01-31,1720.8808257176706
2002-02-01,1713.79134085938
2002-02-04,1704.3552707867173
2002-02-05,1689.5221577278537
2002-02-06,1692.5787480170732
2002-02-07,1674.0536809659986
2002-02-08,1685.0964838231123
2002-02-11,1695.9759685691022
2002-02-12,1693.552031376408
2002-02-13,1700.8798174590045
2002-02-14,1727.2880360024822
2002-02-15,1723.5104473160852
2002-02-18,1729.7804855002978
2002-02-19,1714.3559255036055
2002-02-20,1715.7657350348006
2002-02-21,1707.1687183325507
2002-02-22,1680.5009005873621
2002-02-25,1677.8743191038614
2002-02-26,1687.3857679767527
2002-02-27,1695.8832573157595
2002-02-28,1700.0043962698996
2002-03-01,1705.362097685004
2002-03-04,1728.9802194636231
2002-03-05,1735.0570155575454
2002-03-06,1729.0829073268521
2002-03-07,1742.657062542018
2002-03-08,1746.9623898280317
2002-03-11,1747.2369806053437
2002-03-12,1740.92577340135
2002-03-13,1729.638351975802
2002-03-14,1724.0376492806092
2002-03-15,1721.8920396400256
2002-03-18,1735.1503398867337
2002-03-19,1735.052638541433
2002-03-20,1743.2945224472373
2002-03-21,1739.1115978128091
2002-03-22,1747.2908360753925
2002-03-25,1744.560911129435
2002-03-26,1722.7575927029739
2002-03-27,1742.7287884424206
2002-03-28,1757.5128410363134
2002-03-29,1757.5128410363134
2002-04-01,1742.7163957229736
2002-04-02,1726.870835685565
2002-04-03,1719.0528426346707
2002-04-04,1715.1730865329173
2002-04-05,1725.0460901545564
2002-04-08,1719.1685479936777
2002-04-09,1710.2588733199252
2002-04-10,1700.1097795575142
2002-04-11,1708.0508774331033
2002-04-12,1714.4850718241144
2002-04-15,1715.5136012785415
2002-04-16,1717.2767157825876
2002-04-17,1732.9080242793887
2002-04-18,1729.5252810530696
2002-04-19,1733.4442574582156
2002-04-22,1736.7835162248823
2002-04-23,1741.3626187198674
2002-04-24,1734.7756418623028
2002-04-25,1724.1041142505633
2002-04-26,1729.9860807660623
2002-04-29,1707.461738696918
2002-04-30,1707.0675857161934
2002-05-01,1705.7972426659808
2002-05-02,1723.3601508388267
2002-05-03,1708.1944030595232
2002-05-06,1691.9183049221479
2002-05-07,1698.6135482977495
2002-05-08,1711.392296973026
2002-05-09,1705.566761387075
2002-05-10,1699.4426354352233
2002-05-13,1701.2387881405673
2002-05-14,1718.8910200835908
2002-05-15,1730.1894490206994
2002-05-16,1728.628231377629
2002-05-17,1723.344932133596
2002-05-20,1719.4452045222763
2002-05-21,1723.9108044095387
