Date,EUROPE ex EMU SMALL CAP
2001-04-02,920.273096793763
2001-04-03,911.2992984041215
2001-04-04,911.6842333961448
2001-04-05,925.4464395965575
2001-04-06,934.9613419661083
2001-04-09,939.1053603405547
2001-04-10,936.8822561772638
2001-04-11,944.2010228509477
2001-04-12,950.635742950203
2001-04-13,950.635742950203
2001-04-16,945.0825967730176
2001-04-17,938.9774925371362
2001-04-18,939.3152705372528
2001-04-19,959.175801605164
2001-04-20,967.9224177266868
2001-04-23,965.9432715840633
2001-04-24,967.3793624165147
2001-04-25,969.8265801463641
2001-04-26,977.0553699329089
2001-04-27,980.3245309207769
2001-04-30,987.7233104014385
2001-05-01,991.4080220898669
2001-05-02,994.7866957330816
2001-05-03,1000.3347472055486
2001-05-04,1005.658327910165
2001-05-07,1005.361065765096
2001-05-08,1000.5627387548172
2001-05-09,994.5284817706643
2001-05-10,999.1604823697068
2001-05-11,996.269767380556
2001-05-14,994.0227464091294
2001-05-15,999.2265977601072
2001-05-16,998.198510933479
2001-05-17,1006.9910301633453
2001-05-18,1008.0013963885299
2001-05-21,1013.6921485157345
2001-05-22,1010.9821462397904
2001-05-23,1008.2624356708484
2001-05-24,1001.6621475541801
2001-05-25,1006.3372474883431
2001-05-28,1008.3240976968261
2001-05-29,1004.95209087095
2001-05-30,1005.8640627214681
2001-05-31,1000.8852708781967
2001-06-01,999.1527586401144
2001-06-04,1002.2386221269154
2001-06-05,1007.8920900806585
2001-06-06,1004.2304745528653
2001-06-07,1001.9645908395847
2001-06-08,995.6250482304706
2001-06-11,984.5083840491799
2001-06-12,978.5471574865884
2001-06-13,985.2056439986393
2001-06-14,986.627719819622
2001-06-15,980.4918306284928
2001-06-18,979.8110706140337
2001-06-19,976.9209947907656
2001-06-20,965.6331229897436
2001-06-21,972.920204001071
2001-06-22,970.1239209560814
2001-06-25,972.3314905855714
2001-06-26,961.9788904119104
2001-06-27,958.445622165576
2001-06-28,953.2843768676565
2001-06-29,956.0420624877916
2001-07-02,957.2867178224826
2001-07-03,955.6878740479981
2001-07-04,954.7904819860179
2001-07-05,940.2296580295414
2001-07-06,931.8950779545581
2001-07-09,932.1320052064211
2001-07-10,940.4468851124116
2001-07-11,938.0742519913699
2001-07-12,938.0426703405695
2001-07-13,936.0774208660362
2001-07-16,933.6265036084903
2001-07-17,924.657494429567
2001-07-18,935.8800850238056
2001-07-19,939.8220770175808
2001-07-20,944.4212535614563
2001-07-23,938.4208016864408
2001-07-24,933.985875025291
2001-07-25,930.5302998042732
2001-07-26,928.4036172238332
2001-07-27,926.9022529557128
2001-07-30,928.7747334917456
2001-07-31,933.6363858764865
2001-08-01,944.3863507062647
2001-08-02,950.980658862016
2001-08-03,952.7724540982999
2001-08-06,944.5892934432155
2001-08-07,937.6675509581943
2001-08-08,934.193326626134
2001-08-09,933.9626062592595
2001-08-10,940.0841936411392
2001-08-13,937.9010803000695
2001-08-14,945.4010045230042
2001-08-15,957.3242783735412
2001-08-16,958.0457356248701
2001-08-17,956.2889844103827
2001-08-20,952.5333089525515
2001-08-21,959.2800067926548
2001-08-22,965.1874447860084
2001-08-23,956.0696369087038
2001-08-24,959.0200792641538
2001-08-27,956.9850561158945
2001-08-28,957.4928365870915
2001-08-29,956.6253103714545
2001-08-30,952.7285340181935
2001-08-31,951.3021415533663
2001-09-03,944.6730527295293
2001-09-04,937.8261971660853
2001-09-05,936.8506039241632
2001-09-06,929.6210232960257
2001-09-07,925.9996195873404
2001-09-10,901.7686689016363
2001-09-11,876.8035946378445
2001-09-12,866.1057973647927
2001-09-13,877.2111266999866
2001-09-14,866.4626602937032
2001-09-17,845.7273783950177
2001-09-18,828.5380965553783
2001-09-19,820.3648103433056
2001-09-20,784.1507013201557
2001-09-21,743.6959095337781
2001-09-24,763.0987075763825
2001-09-25,775.4681701684243
2001-09-26,780.8016454591777
2001-09-27,777.4818530094625
2001-09-28,779.477893789279
2001-10-01,780.2435335986721
2001-10-02,770.3680871693663
2001-10-03,767.7137929453286
2001-10-04,786.6007947318645
2001-10-05,792.3383532205125
2001-10-08,779.8827335516505
2001-10-09,785.2301326478761
2001-10-10,790.4180189387912
2001-10-11,811.7301061509503
2001-10-12,819.0482956221915
2001-10-15,818.0006072235126
2001-10-16,825.7219747438617
2001-10-17,839.2346620330584
2001-10-18,824.6822352045405
2001-10-19,814.4316431747475
2001-10-22,805.3631798206943
2001-10-23,812.3822940046665
2001-10-24,817.1313716955806
2001-10-25,820.6446495089843
2001-10-26,823.1726978296239
2001-10-29,828.8562644954161
2001-10-30,817.4838503594168
2001-10-31,820.4058518511796
2001-11-01,824.8194305518292
2001-11-02,828.8584351274351
2001-11-05,831.0579389712442
2001-11-06,839.339531244725
2001-11-07,847.3510741901298
2001-11-08,858.716730345721
2001-11-09,866.7000994957307
2001-11-12,857.778723814351
2001-11-13,867.6793644998783
2001-11-14,880.5240002218233
2001-11-15,888.9792230893024
2001-11-16,890.2665784889564
2001-11-19,898.0431458044293
2001-11-20,893.9248205783755
2001-11-21,883.5047665041728
2001-11-22,885.9861952108158
2001-11-23,883.7344963946774
2001-11-26,892.7757756952882
2001-11-27,890.2462508589211
2001-11-28,891.6820569685244
2001-11-29,885.0806647418551
2001-11-30,892.7965247961347
2001-12-03,885.4758514805172
2001-12-04,890.3276200445523
2001-12-05,901.0051386910344
2001-12-06,918.8067779604562
2001-12-07,925.5286650065351
2001-12-10,922.3431251988454
2001-12-11,919.1514381464984
2001-12-12,916.6328920965062
2001-12-13,906.5793645181842
2001-12-14,909.6477753178233
2001-12-17,911.8953908519793
2001-12-18,910.2978606909538
2001-12-19,901.1873420696816
2001-12-20,899.0876890023993
2001-12-21,893.8701688402903
2001-12-24,890.3120438160742
2001-12-25,890.3120438160742
2001-12-26,893.6569142883941
2001-12-27,908.4094931918015
2001-12-28,910.0539445846936
2001-12-31,920.5101104275568
2002-01-01,920.5101104275568
2002-01-02,922.5851733978966
2002-01-03,932.1218639787478
2002-01-04,939.4933305103496
2002-01-07,941.7855289608282
2002-01-08,935.7602308785395
2002-01-09,931.5659187572376
2002-01-10,930.18755455033
2002-01-11,934.4480830148976
2002-01-14,929.5544505584296
2002-01-15,925.888811445823
2002-01-16,911.7078317774235
2002-01-17,910.2907803621741
2002-01-18,910.5568820869826
2002-01-21,910.7031837859058
2002-01-22,911.1887022969264
2002-01-23,908.9322513014705
2002-01-24,909.3735544868705
2002-01-25,894.3936984872817
2002-01-28,889.0462009930196
2002-01-29,886.2563719313052
2002-01-30,879.9735506678082
2002-01-31,887.5861489753828
2002-02-01,889.9953739956821
2002-02-04,889.2736863049051
2002-02-05,883.3046861454122
2002-02-06,879.4855705197971
2002-02-07,878.4528534640701
2002-02-08,884.120170169119
2002-02-11,889.6016619597427
2002-02-12,891.3679907933459
2002-02-13,889.2283356875786
2002-02-14,889.2567218529877
2002-02-15,891.7927320043566
2002-02-18,886.8096509055263
2002-02-19,880.5025300716088
2002-02-20,876.6031098193293
2002-02-21,879.3441883698296
2002-02-22,876.6216085766787
2002-02-25,876.9159679130807
2002-02-26,883.1211923989805
2002-02-27,887.3603306457422
2002-02-28,889.670010796733
2002-03-01,894.6876958091883
2002-03-04,913.2367177464087
2002-03-05,916.9969161081359
2002-03-06,919.3086906231921
2002-03-07,935.5284444973787
2002-03-08,937.0725010463757
2002-03-11,937.3065132898777
2002-03-12,927.322534036887
2002-03-13,929.5458848179278
2002-03-14,938.2110096797302
2002-03-15,938.8729600806907
2002-03-18,940.268679877859
2002-03-19,938.1963018030186
2002-03-20,944.4235093183323
2002-03-21,947.3558040246044
2002-03-22,953.0474060841243
2002-03-25,952.1691264218856
2002-03-26,949.1497930305871
2002-03-27,951.9438874335375
2002-03-28,958.1684224153587
2002-03-29,958.1684224153587
2002-04-01,967.7693132706631
2002-04-02,973.025368305942
2002-04-03,971.034182537397
2002-04-04,970.310698583339
2002-04-05,975.6556144750099
2002-04-08,967.5015780975526
2002-04-09,969.9113241358616
2002-04-10,972.6104365974705
2002-04-11,975.5472479533954
2002-04-12,968.834463321292
2002-04-15,970.1822271012163
2002-04-16,976.4779694852036
2002-04-17,985.479878269607
2002-04-18,986.4522147150648
2002-04-19,986.4499158672068
2002-04-22,986.7887940768244
2002-04-23,984.480786568127
2002-04-24,987.8947649538158
2002-04-25,986.1002444501745
2002-04-26,986.2332143691223
2002-04-29,986.2595556990357
2002-04-30,986.2803109076061
2002-05-01,992.7134570900072
2002-05-02,999.205228926273
2002-05-03,1005.6093436726476
2002-05-06,1003.9587665543735
2002-05-07,993.2938737743475
2002-05-08,997.5970205407257
2002-05-09,998.1549709374297
2002-05-10,999.3989415645278
2002-05-13,993.8052873719882
2002-05-14,988.8955635801349
2002-05-15,995.9129102960349
2002-05-16,999.1082965129777
2002-05-17,1010.4055482185139
2002-05-20,1010.778874392229
2002-05-21,1005.8732259259759
2002-05-22,1004.4092575279146
2002-05-23,994.3217051856368
2002-05-24,996.9057036716433
2002-05-27,997.5317571668456
2002-05-28,997.3791043119934
2002-05-29,991.5801159591848
2002-05-30,990.1887548266146
2002-05-31,989.1909576372811
2002-06-03,988.4924787917472
2002-06-04,984.7543443269947
2002-06-05,976.8497133920323
2002-06-06,981.5100368647891
2002-06-07,968.8425241730145
2002-06-10,968.8640043916187
2002-06-11,970.86546116445
2002-06-12,965.5174142619859
2002-06-13,959.3463902029346
2002-06-14,934.6282605526575
2002-06-17,943.7932233824537
2002-06-18,946.4486520003069
2002-06-19,940.1720819156044
2002-06-20,934.2499007451522
2002-06-21,932.7493323958965
2002-06-24,928.0994052969289
2002-06-25,934.0077785064948
2002-06-26,929.6375427939187
2002-06-27,935.5946101115693
2002-06-28,942.1978483771882
2002-07-01,943.1152604437613
2002-07-02,923.9959116622473
2002-07-03,903.1763292841683
2002-07-04,909.1340126816785
2002-07-05,916.8783223972706
2002-07-08,927.5838772873034
2002-07-09,924.4832183633943
2002-07-10,912.3832039130222
2002-07-11,890.2429961765672
2002-07-12,892.492181621274
2002-07-15,884.9908454186822
2002-07-16,869.3624857176228
2002-07-17,868.1138770003718
2002-07-18,881.5295093358682
2002-07-19,870.8134312650242
2002-07-22,847.8785155031896
2002-07-23,821.6679642145485
2002-07-24,793.4713238617387
2002-07-25,816.9339997544362
2002-07-26,812.2688373375503
2002-07-29,824.3149789667488
2002-07-30,838.1376972044291
2002-07-31,834.5761592134065
2002-08-01,827.7252700335148
2002-08-02,824.6280705593448
2002-08-05,806.563966333481
2002-08-06,783.0720128568668
2002-08-07,790.2197089976745
2002-08-08,790.8611682839693
2002-08-09,796.7750275789185
2002-08-12,794.2834522874826
2002-08-13,798.2986737919881
2002-08-14,799.1461170271568
2002-08-15,806.2452030900697
2002-08-16,810.5470244544903
2002-08-19,815.5771587348864
2002-08-20,813.325061694461
2002-08-21,821.0988086122042
2002-08-22,824.2818886339684
2002-08-23,825.3615111131701
2002-08-26,826.1640764923405
2002-08-27,832.8964136977722
2002-08-28,822.9288135503136
2002-08-29,818.9471949024594
2002-08-30,818.7409422567797
2002-09-02,818.4655575166404
2002-09-03,816.5730736310794
2002-09-04,809.9726561746046
2002-09-05,803.6339950861944
2002-09-06,806.6081792464367
2002-09-09,803.8111823600605
2002-09-10,803.7794432187135
2002-09-11,809.8459870112852
2002-09-12,807.8885730492299
2002-09-13,801.7914375392025
2002-09-16,792.1441123867878
2002-09-17,787.4461570326787
2002-09-18,779.0396833915926
2002-09-19,769.5660287338051
2002-09-20,769.4034238221361
2002-09-23,757.0707795765076
2002-09-24,737.6634706762861
2002-09-25,741.9456866044815
2002-09-26,750.6067674199443
2002-09-27,752.2188802137903
2002-09-30,748.9654951883304
2002-10-01,740.5037041334973
2002-10-02,741.8899413941575
2002-10-03,736.8161915553758
2002-10-04,728.384323570361
2002-10-07,717.7061195581529
2002-10-08,711.5981345002858
2002-10-09,710.4203779815906
2002-10-10,705.1574694507354
2002-10-11,719.7827578584893
2002-10-14,714.2239197393695
2002-10-15,737.6937658711112
2002-10-16,736.8105047183132
2002-10-17,743.7600982059699
2002-10-18,742.700635969548
2002-10-21,747.3688659048772
2002-10-22,748.8093205110331
2002-10-23,750.3842804128831
2002-10-24,748.9148776867881
2002-10-25,749.8770456852845
2002-10-28,759.3760841391601
2002-10-29,749.4971612370608
2002-10-30,756.6684653327085
2002-10-31,766.1698047346368
2002-11-01,767.683868374206
2002-11-04,779.4060204359877
2002-11-05,783.2776075318508
2002-11-06,786.4929152218971
2002-11-07,793.4782405563509
2002-11-08,793.9310683741469
2002-11-11,788.1529821950297
2002-11-12,787.3927486978171
2002-11-13,782.1799377353502
2002-11-14,777.7311466000609
2002-11-15,782.9987167425543
2002-11-18,791.2286627503131
2002-11-19,790.337096971002
2002-11-20,783.4914750334591
2002-11-21,794.2665748173416
2002-11-22,798.230163257853
2002-11-25,787.6791886440622
2002-11-26,780.8261198756712
2002-11-27,781.9670337246207
2002-11-28,797.2053538352909
2002-11-29,793.1938131490678
2002-12-02,796.7192793226727
2002-12-03,788.6545527326839
2002-12-04,786.0904382856476
2002-12-05,781.945854416092
2002-12-06,775.0703024622125
2002-12-09,769.1438111663468
2002-12-10,765.8454698339932
2002-12-11,769.7084203374894
2002-12-12,761.5569156322979
2002-12-13,760.360672842712
2002-12-16,760.3720495444596
2002-12-17,762.1011508650283
2002-12-18,756.7041285396585
2002-12-19,756.9576498963231
2002-12-20,758.5664692257474
2002-12-23,754.8697361146471
2002-12-24,757.0922224837243
2002-12-25,757.0922224837243
2002-12-26,757.5474919104855
2002-12-27,757.5248517188027
2002-12-30,761.7588611253258
2002-12-31,766.768080091268
2003-01-01,766.768080091268
2003-01-02,766.9132592130447
2003-01-03,776.7574158655704
2003-01-06,775.5919572759416
2003-01-07,773.5753110611341
2003-01-08,764.2787254068148
2003-01-09,769.3762067743301
2003-01-10,773.4906155926797
2003-01-13,773.5496679179306
2003-01-14,773.9517350903621
2003-01-15,765.6072744761586
2003-01-16,766.2937998956501
2003-01-17,766.8740922878582
2003-01-20,763.39631525404
2003-01-21,760.1144854894617
2003-01-22,753.8099770331559
2003-01-23,753.4101114191247
2003-01-24,755.8230323301955
2003-01-27,729.4064705531321
2003-01-28,718.695364606136
2003-01-29,709.2306926672724
2003-01-30,713.2313600022027
2003-01-31,712.1125378502459
2003-02-03,720.8857949543919
2003-02-04,720.866414447118
2003-02-05,721.7631587983934
2003-02-06,716.988818644592
2003-02-07,714.3648884393906
2003-02-10,709.6520526512952
2003-02-11,709.4765941149386
2003-02-12,701.1208996938977
2003-02-13,701.5277877696631
2003-02-14,700.2990857966876
2003-02-17,703.7483228055204
2003-02-18,701.747157469374
2003-02-19,703.46010190614
2003-02-20,703.9702163456384
2003-02-21,703.4336364063054
2003-02-24,699.2439244111384
2003-02-25,685.6705645694755
2003-02-26,685.3618291590544
2003-02-27,682.608013360116
2003-02-28,690.7346283023913
2003-03-03,701.0514073709586
2003-03-04,698.3461645996541
2003-03-05,698.2969819429574
2003-03-06,694.6987611597013
2003-03-07,688.9906872728702
2003-03-10,681.071191042759
2003-03-11,674.7415161847531
2003-03-12,671.4208354222552
2003-03-13,670.5487928657392
2003-03-14,675.0596035772039
2003-03-17,675.5564716315484
2003-03-18,684.4062474863338
2003-03-19,688.9347500799573
2003-03-20,693.1970779862829
2003-03-21,700.7111358792899
2003-03-24,696.0726075808101
2003-03-25,692.7978250001464
2003-03-26,696.0690564145877
2003-03-27,691.6302787793063
2003-03-28,694.5279436864042
2003-03-31,695.2361766664416
2003-04-01,694.6391333805334
2003-04-02,698.9233651913788
2003-04-03,699.9355059889693
2003-04-04,699.154109398376
2003-04-07,711.2859325836743
2003-04-08,708.5420976567101
2003-04-09,713.7650479144094
2003-04-10,722.9820018531419
2003-04-11,724.8141592909174
2003-04-14,729.4432765082997
2003-04-15,737.2547271120297
2003-04-16,745.9772569025789
2003-04-17,748.4310389286971
2003-04-18,748.4310389286971
2003-04-21,742.5899340529871
2003-04-22,753.218789812359
2003-04-23,767.6707300000639
2003-04-24,771.1281955563979
2003-04-25,765.3223612571975
2003-04-28,768.2713639905196
2003-04-29,776.356627031679
2003-04-30,788.8772820951676
2003-05-01,795.0290455388503
2003-05-02,796.4725651499393
2003-05-05,802.5355229805252
2003-05-06,815.2378526097111
2003-05-07,818.2148176452564
2003-05-08,816.4179195555613
2003-05-09,818.3582090455191
2003-05-12,825.5978185979416
2003-05-13,830.2229299469547
2003-05-14,838.9252435102466
2003-05-15,847.0737332536058
2003-05-16,861.0100375329733
2003-05-19,855.5776680917851
2003-05-20,857.7732986040292
2003-05-21,856.9918746913346
2003-05-22,860.3627272453208
2003-05-23,865.2865013103388
2003-05-26,865.6755868555008
2003-05-27,866.94771491397
2003-05-28,873.0813543445641
2003-05-29,885.5271681025436
2003-05-30,888.1138894170238
2003-06-02,899.9090569495152
2003-06-03,890.3703431728321
2003-06-04,896.5457513916085
2003-06-05,914.6962133601461
2003-06-06,931.1638653941527
2003-06-09,924.556140385661
2003-06-10,914.431501431733
2003-06-11,928.0512700745314
2003-06-12,939.3079414695826
2003-06-13,936.5181030593174
2003-06-16,943.5681371428077
2003-06-17,955.7372394841871
2003-06-18,947.0751795094261
2003-06-19,938.8900129219427
2003-06-20,930.8000275551464
2003-06-23,923.4619317662113
2003-06-24,909.9141928946839
2003-06-25,916.2645853837029
2003-06-26,906.8886235499662
2003-06-27,906.5441418494386
2003-06-30,909.3288941546471
2003-07-01,909.0712754472985
2003-07-02,918.9143338849585
2003-07-03,925.0425203613388
2003-07-04,922.3345175130559
2003-07-07,923.9456165721716
2003-07-08,931.8063823053624
2003-07-09,930.5959026928725
2003-07-10,930.9102884641952
2003-07-11,927.6586124363606
2003-07-14,938.8024978272258
2003-07-15,934.550413088874
2003-07-16,931.8940326826871
2003-07-17,921.0486559599912
2003-07-18,923.4204493430577
2003-07-21,928.9527723578725
2003-07-22,929.4474721176887
2003-07-23,939.8593606480898
2003-07-24,949.682421843089
2003-07-25,955.4091500640653
2003-07-28,960.0734731548091
2003-07-29,962.7588849566105
2003-07-30,960.8543404907452
2003-07-31,960.1157447642969
2003-08-01,965.9872522516928
2003-08-04,970.6049469454008
2003-08-05,974.4309581322326
2003-08-06,965.91353826726
2003-08-07,967.0923398382413
2003-08-08,967.6169350500305
2003-08-11,965.5299076463641
2003-08-12,970.7380802871487
2003-08-13,982.4261221396318
2003-08-14,986.0302486043516
2003-08-15,993.7829854015525
2003-08-18,994.3312793946981
2003-08-19,1000.4356279156226
2003-08-20,999.3169960367153
2003-08-21,1001.6717667918718
2003-08-22,1002.2362136362366
2003-08-25,1001.1573522170382
2003-08-26,992.3715717725854
2003-08-27,996.7373403099076
2003-08-28,1000.9881445918124
2003-08-29,1011.8704587652926
2003-09-01,1019.1010357471662
2003-09-02,1027.889305721747
2003-09-03,1046.3285737330473
2003-09-04,1040.5046276728347
2003-09-05,1048.3710279167815
2003-09-08,1055.0004586043613
2003-09-09,1052.5478630315308
2003-09-10,1042.569572896542
2003-09-11,1039.8768245903002
2003-09-12,1049.3196575946756
2003-09-15,1050.883972102824
2003-09-16,1046.7755839025667
2003-09-17,1059.6376509513043
2003-09-18,1067.7773128083047
2003-09-19,1079.9191585283213
2003-09-22,1075.1832341144138
2003-09-23,1073.4635227144952
2003-09-24,1076.0474987344335
2003-09-25,1063.3375348395355
2003-09-26,1048.7667437293978
2003-09-29,1055.200518632207
2003-09-30,1050.53345543203
2003-10-01,1059.1464222093764
2003-10-02,1072.3655726920342
2003-10-03,1083.118130154988
2003-10-06,1092.7976794395283
2003-10-07,1093.88181665325
2003-10-08,1102.5604024082859
2003-10-09,1113.5998474014561
2003-10-10,1121.3469420500858
2003-10-13,1124.088710046052
2003-10-14,1128.66057332931
2003-10-15,1138.9478528000473
2003-10-16,1144.2473231132085
2003-10-17,1137.2588788639607
2003-10-20,1135.3862596672823
2003-10-21,1138.4606532604162
2003-10-22,1127.3402499162814
2003-10-23,1115.0345531835765
2003-10-24,1122.284068520137
2003-10-27,1125.8836755899515
2003-10-28,1129.5044707420357
2003-10-29,1138.4385477259414
2003-10-30,1143.4240111295253
2003-10-31,1140.6095780426526
2003-11-03,1137.010293088322
2003-11-04,1138.1115924836765
2003-11-05,1131.1923293678587
2003-11-06,1127.9388774405102
2003-11-07,1145.0095889703387
2003-11-10,1141.5994912837848
2003-11-11,1129.391556281023
2003-11-12,1144.130272989393
2003-11-13,1150.186021705219
2003-11-14,1154.2477754495685
2003-11-17,1138.6903853914857
2003-11-18,1145.9054689068005
2003-11-19,1139.5656261514955
2003-11-20,1134.7700563673266
2003-11-21,1138.8404453256996
2003-11-24,1137.9096184859766
2003-11-25,1142.8703231699076
2003-11-26,1156.2871386690076
2003-11-27,1159.2409247442422
2003-11-28,1167.6949428128096
2003-12-01,1177.2083330484343
2003-12-02,1187.274545602797
2003-12-03,1188.5977898297801
2003-12-04,1188.4793329758788
2003-12-05,1190.5336640234193
2003-12-08,1188.8829263914836
2003-12-09,1193.2040850049355
2003-12-10,1182.5515220644284
2003-12-11,1175.587576883734
2003-12-12,1184.752050390061
2003-12-15,1190.2838383438705
2003-12-16,1185.4037712192587
2003-12-17,1190.1081842667468
2003-12-18,1197.6605575552749
2003-12-19,1196.8287624869438
2003-12-22,1198.8475003978847
2003-12-23,1207.7860311528548
2003-12-24,1213.881061949264
2003-12-25,1213.881061949264
2003-12-26,1214.1402059706431
2003-12-29,1219.1449853085971
2003-12-30,1231.2254764219033
2003-12-31,1238.4511607487016
2004-01-01,1238.4511607487016
2004-01-02,1244.2398715217814
2004-01-05,1260.814887730515
2004-01-06,1270.7100313793753
2004-01-07,1271.9151323735668
2004-01-08,1293.8975670674683
2004-01-09,1311.1811529793208
2004-01-12,1311.2994359196766
2004-01-13,1322.8491609686148
2004-01-14,1327.0176272949996
2004-01-15,1319.386355174943
2004-01-16,1318.301259416337
2004-01-19,1320.620094464524
2004-01-20,1340.2284581327565
2004-01-21,1347.213755258476
2004-01-22,1355.0103812353273
2004-01-23,1346.999526972549
2004-01-26,1336.3425864119133
2004-01-27,1343.7346249285629
2004-01-28,1342.7701567367296
2004-01-29,1313.9133896418339
2004-01-30,1329.7653417604863
2004-02-02,1341.5254474275143
2004-02-03,1350.5414656004634
2004-02-04,1341.3421168822906
2004-02-05,1355.809474430443
2004-02-06,1376.8312639747908
2004-02-09,1390.9707318278276
2004-02-10,1391.356171888739
2004-02-11,1396.8198790367308
2004-02-12,1421.8724358048562
2004-02-13,1420.003011974072
2004-02-16,1421.7643905807831
2004-02-17,1437.896242250693
2004-02-18,1445.4071618774042
2004-02-19,1436.0157668789725
2004-02-20,1423.9715132795204
2004-02-23,1423.0834073874278
2004-02-24,1421.8402175598455
2004-02-25,1413.1524963903514
2004-02-26,1399.9099181805273
2004-02-27,1403.2264708181033
2004-03-01,1419.0956690667238
2004-03-02,1407.0947328856475
2004-03-03,1389.0777556115404
2004-03-04,1396.4068591926737
2004-03-05,1421.5108748057905
2004-03-08,1428.376997922483
2004-03-09,1421.5633407285693
2004-03-10,1384.3994708438775
2004-03-11,1355.2205283209253
2004-03-12,1360.7160208018906
2004-03-15,1346.4766248793374
2004-03-16,1355.1165920719864
2004-03-17,1359.8750172364282
2004-03-18,1370.4168788677378
2004-03-19,1375.3708714403522
2004-03-22,1357.6070943836019
2004-03-23,1358.7117621630791
2004-03-24,1351.172155556829
2004-03-25,1356.4416079691925
2004-03-26,1352.4870449680627
2004-03-29,1364.4287912250877
2004-03-30,1370.2271315130201
2004-03-31,1382.8616647089316
2004-04-01,1404.9483823845728
2004-04-02,1392.5300310415334
2004-04-05,1380.035178323743
2004-04-06,1384.3349491481833
2004-04-07,1404.559777416566
2004-04-08,1400.4349278240916
2004-04-09,1400.4349278240916
2004-04-12,1398.5335235119448
2004-04-13,1386.9642669788677
2004-04-14,1358.720780155131
2004-04-15,1355.406537329296
2004-04-16,1368.8403797643778
2004-04-19,1375.0483415222693
2004-04-20,1376.4472586332352
2004-04-21,1354.3534323106965
2004-04-22,1359.1717948159599
2004-04-23,1366.7463072944029
2004-04-26,1381.4803083798092
2004-04-27,1382.3400685706793
2004-04-28,1363.9443159315529
2004-04-29,1353.8214844602542
2004-04-30,1345.2616216419206
2004-05-03,1346.2356730212853
2004-05-04,1360.3005933649813
2004-05-05,1357.822067543516
2004-05-06,1343.3908512264636
2004-05-07,1324.0786476015994
2004-05-10,1280.0836611792859
2004-05-11,1280.803042880515
2004-05-12,1290.7746514413966
2004-05-13,1291.0100763050348
2004-05-14,1285.623452316654
2004-05-17,1276.959960606055
2004-05-18,1286.8403909896047
2004-05-19,1317.714833235098
2004-05-20,1300.7140711713741
2004-05-21,1315.4980256819706
2004-05-24,1317.7266685498785
2004-05-25,1325.70290674
2004-05-26,1338.8426791438446
2004-05-27,1358.9752044480247
2004-05-28,1359.128669227911
2004-05-31,1359.128669227911
2004-06-01,1361.5157747946564
2004-06-02,1371.1314250775279
2004-06-03,1370.7851465892822
2004-06-04,1379.3752473373938
2004-06-07,1389.3508677591715
2004-06-08,1390.5148435002695
2004-06-09,1381.9056003497167
2004-06-10,1382.564902652176
2004-06-11,1372.4462354338807
2004-06-14,1363.9178993839998
2004-06-15,1365.6531036387157
2004-06-16,1376.9152517628595
2004-06-17,1384.2793625219424
2004-06-18,1391.904387434499
2004-06-21,1392.0296195049693
2004-06-22,1386.5703483094176
2004-06-23,1391.6712256742614
2004-06-24,1401.2456897903587
2004-06-25,1402.7591512149638
2004-06-28,1414.318868342624
2004-06-29,1397.7867293303527
2004-06-30,1402.7782966646685
2004-07-01,1399.3898801470707
2004-07-02,1403.7079228260602
2004-07-05,1395.6872379978047
2004-07-06,1392.468831958142
