Date,WORLD ex ISRAEL SMALL CAP
2011-06-20,1303.8777856965858
2011-06-21,1329.2678467334513
2011-06-22,1327.7276134170104
2011-06-23,1315.0439276502084
2011-06-24,1309.6483161242563
2011-06-27,1312.2540319411737
2011-06-28,1329.239154849835
2011-06-29,1345.6078839723232
2011-06-30,1361.9386882432211
2011-07-01,1377.2782883960688
2011-07-04,1383.0833265563992
2011-07-05,1383.5891268050107
2011-07-06,1384.4226735278721
2011-07-07,1397.609513207682
2011-07-08,1389.604997016961
2011-07-11,1357.7916546895501
2011-07-12,1350.969693070921
2011-07-13,1366.7197748021101
2011-07-14,1351.5425430878433
2011-07-15,1354.6463269465744
2011-07-18,1335.3969186947534
2011-07-19,1358.2646631250698
2011-07-20,1362.3061066347266
2011-07-21,1376.8198700445769
2011-07-22,1384.3317090342844
2011-07-25,1374.1491778804493
2011-07-26,1372.4050035221894
2011-07-27,1342.630897807637
2011-07-28,1334.091928646691
2011-07-29,1330.1490099808404
2011-08-01,1323.788778095855
2011-08-02,1289.023425102112
2011-08-03,1283.5097673180455
2011-08-04,1214.789286263308
2011-08-05,1188.1372720084614
2011-08-08,1107.6165029342467
2011-08-09,1153.3455505110016
2011-08-10,1127.6957927101055
2011-08-11,1167.6123448133662
2011-08-12,1179.693040961407
2011-08-15,1209.9184036470529
2011-08-16,1194.841933077572
2011-08-17,1196.2800491800906
2011-08-18,1136.6013851554653
2011-08-19,1119.83833584155
2011-08-22,1116.9856846086147
2011-08-23,1149.103968470714
2011-08-24,1159.1848775569536
2011-08-25,1143.4879894038215
2011-08-26,1161.4781232918424
2011-08-29,1201.2367148381231
2011-08-30,1209.7902229574354
2011-08-31,1220.9013521118345
2011-09-01,1205.0262193862106
2011-09-02,1175.293112812147
2011-09-05,1159.3771046542759
2011-09-06,1146.9937304399498
2011-09-07,1183.7513289747737
2011-09-08,1175.6942677087836
2011-09-09,1143.4776453218758
2011-09-12,1133.6592958052943
2011-09-13,1149.1033573498355
2011-09-14,1159.5642985797951
2011-09-15,1179.5639556210137
2011-09-16,1186.9659095150505
2011-09-19,1166.3178303867808
2011-09-20,1157.163710729978
2011-09-21,1128.8420331678856
2011-09-22,1082.122032010241
2011-09-23,1086.2336754730416
2011-09-26,1092.8099573807576
2011-09-27,1124.6970406067387
2011-09-28,1101.139500842146
2011-09-29,1109.4951460989814
2011-09-30,1083.7219330868902
2011-10-03,1042.5119233319203
2011-10-04,1057.7765860475058
2011-10-05,1074.8889803298107
2011-10-06,1104.473838573276
2011-10-07,1098.1525500873347
2011-10-10,1130.5519506649018
2011-10-11,1137.0909125339856
2011-10-12,1156.3444866084567
2011-10-13,1153.7152631921153
2011-10-14,1170.1275431891095
2011-10-17,1149.8074319000398
2011-10-18,1162.3462039359551
2011-10-19,1153.397977845953
2011-10-20,1146.8634640686025
2011-10-21,1172.3527439154095
2011-10-24,1203.0845972540574
2011-10-25,1182.435097273888
2011-10-26,1191.8498803448422
2011-10-27,1244.6482287807062
2011-10-28,1245.2983918772563
2011-10-31,1211.8545434180498
2011-11-01,1168.3165400276653
2011-11-02,1187.9083992953706
2011-11-03,1209.7528477545702
2011-11-04,1209.9273084944216
2011-11-07,1207.5382345934142
2011-11-08,1217.0625135665443
2011-11-09,1177.7212051765055
2011-11-10,1176.033450282828
2011-11-11,1203.7911193792738
2011-11-14,1192.4064955255812
2011-11-15,1193.966490830932
2011-11-16,1179.761715136916
2011-11-17,1163.1573338163357
2011-11-18,1158.9067670665988
2011-11-21,1132.9615808736228
2011-11-22,1127.2736629863223
2011-11-23,1099.0424538585721
2011-11-24,1097.4664805199234
2011-11-25,1090.2278850599578
2011-11-28,1127.9227171422663
2011-11-29,1133.9895385506272
2011-11-30,1182.9706575195592
2011-12-01,1177.192215866737
2011-12-02,1182.5516103453258
2011-12-05,1198.663366797787
2011-12-06,1190.7672201616238
2011-12-07,1193.0139900660936
2011-12-08,1165.2270405192323
2011-12-09,1183.2551975704316
2011-12-12,1163.9863517805213
2011-12-13,1147.1498091505525
2011-12-14,1124.9800726667404
2011-12-15,1131.3369809795774
2011-12-16,1139.8128812160369
2011-12-19,1123.3275864333189
2011-12-20,1158.3757100338948
2011-12-21,1160.6183396160725
2011-12-22,1167.7941001869424
2011-12-23,1174.2719087960882
2011-12-26,1174.3366753677194
2011-12-27,1177.2677974139629
2011-12-28,1158.60003788108
2011-12-29,1168.792750668329
2011-12-30,1173.222612739119
2012-01-02,1175.424518166684
2012-01-03,1194.2593603546875
2012-01-04,1189.7839386479102
2012-01-05,1188.3373861534928
2012-01-06,1185.5297959701318
2012-01-09,1189.4286527381516
2012-01-10,1204.5924687922648
2012-01-11,1206.6398963637528
2012-01-12,1211.840113502251
2012-01-13,1205.2297581804107
2012-01-16,1206.941352065518
2012-01-17,1213.5644850532294
2012-01-18,1229.823027364436
2012-01-19,1240.7387422410923
2012-01-20,1244.3710443123546
2012-01-23,1249.5674053641083
2012-01-24,1247.4205577196576
2012-01-25,1257.4265672154916
2012-01-26,1263.1436693482435
2012-01-27,1268.566479392233
2012-01-30,1258.8550487352031
2012-01-31,1261.81433518241
2012-02-01,1286.0419754581237
2012-02-02,1291.276852002225
2012-02-03,1308.0962282310313
2012-02-06,1308.4093022715053
2012-02-07,1309.7071940903052
2012-02-08,1313.1708496316076
2012-02-09,1314.5235213558055
2012-02-10,1299.187383728729
2012-02-13,1311.797474747021
2012-02-14,1303.9392830134252
2012-02-15,1302.7222973376802
2012-02-16,1311.8819152191356
2012-02-17,1317.5110959624078
2012-02-20,1324.1441128301044
2012-02-21,1319.7630669361452
2012-02-22,1313.923508113966
2012-02-23,1325.6294132951934
2012-02-24,1329.797739843531
2012-02-27,1327.7580418981504
2012-02-28,1328.0736494907464
2012-02-29,1319.5583599052056
2012-03-01,1324.2483629296466
2012-03-02,1313.7516283734794
2012-03-05,1307.1731161894752
2012-03-06,1278.351409748329
2012-03-07,1288.9559727118697
2012-03-08,1308.825902186519
2012-03-09,1317.4303732142387
2012-03-12,1312.0248627930655
2012-03-13,1332.8283809362154
2012-03-14,1323.8596514809717
2012-03-15,1333.294795140542
2012-03-16,1337.5537476428078
2012-03-19,1343.675055369007
2012-03-20,1330.8628365880327
2012-03-21,1328.630843724016
2012-03-22,1317.2023593790839
2012-03-23,1326.2311633642962
2012-03-26,1345.077468134868
2012-03-27,1342.2761774312005
2012-03-28,1332.7321457752016
2012-03-29,1327.328642543607
2012-03-30,1331.838566131557
2012-04-02,1342.4445432248233
2012-04-03,1338.5804019854916
2012-04-04,1311.6795419412638
2012-04-05,1307.9000536965161
2012-04-06,1307.293245670626
2012-04-09,1294.423182368965
2012-04-10,1269.069236342483
2012-04-11,1281.6242078225478
2012-04-12,1303.737641544401
2012-04-13,1289.8776806852036
2012-04-16,1286.892909465766
2012-04-17,1305.5753401308907
2012-04-18,1303.7726704159334
2012-04-19,1298.5233758817103
2012-04-20,1303.6434480405158
2012-04-23,1284.2686609506218
2012-04-24,1290.0322830112152
2012-04-25,1308.499892360388
2012-04-26,1318.9562816660393
2012-04-27,1328.459953869312
2012-04-30,1322.0716636271263
2012-05-01,1322.9439788396858
2012-05-02,1324.2918451219425
2012-05-03,1310.7778965542482
2012-05-04,1289.2400244706
2012-05-07,1283.5962711122818
2012-05-08,1274.2018695632787
2012-05-09,1263.9199323757223
2012-05-10,1271.08429388173
2012-05-11,1269.002359863275
2012-05-14,1248.0628429513945
2012-05-15,1237.7070711030494
2012-05-16,1225.540490034648
2012-05-17,1207.8360009487665
2012-05-18,1191.5098985527775
2012-05-21,1210.7100754190337
2012-05-22,1217.337965835024
2012-05-23,1211.5930408503848
2012-05-24,1213.5792380626635
2012-05-25,1211.3182385894083
2012-05-28,1213.6371441804242
2012-05-29,1229.487234877952
2012-05-30,1206.024471673548
2012-05-31,1204.187437517439
2012-06-01,1172.2593303352426
2012-06-04,1166.054706180438
2012-06-05,1178.7609334211236
2012-06-06,1205.5687897216071
2012-06-07,1208.2581503795589
2012-06-08,1207.9039654665944
2012-06-11,1194.5272600514136
2012-06-12,1199.946862740758
2012-06-13,1191.7673901540072
2012-06-14,1198.332067954033
2012-06-15,1212.8852539994612
2012-06-18,1219.3837937959927
2012-06-19,1235.5930331647487
2012-06-20,1238.767826972844
2012-06-21,1214.1117976176993
2012-06-22,1215.3148344416697
2012-06-25,1196.4447976978934
2012-06-26,1197.4225446669368
2012-06-27,1210.4794655690816
2012-06-28,1210.554406336366
2012-06-29,1248.0116719692269
2012-07-02,1257.9468206039953
2012-07-03,1272.5506130111194
2012-07-04,1272.7194291501132
2012-07-05,1268.5117723285205
2012-07-06,1253.94997137872
2012-07-09,1247.3188354061324
2012-07-10,1238.1313872708206
2012-07-11,1233.2143617584798
2012-07-12,1224.4512038947478
2012-07-13,1242.6275586930853
2012-07-16,1241.609882086485
2012-07-17,1243.4131755831695
2012-07-18,1249.9309574390438
2012-07-19,1257.3576911410519
2012-07-20,1243.0224553526168
2012-07-23,1218.8636229962567
2012-07-24,1208.1205425648793
2012-07-25,1208.3392807789905
2012-07-26,1228.9229489273098
2012-07-27,1250.1088461999136
2012-07-30,1250.32281716753
2012-07-31,1246.0128736485224
2012-08-01,1234.622518796325
2012-08-02,1225.056507184536
2012-08-03,1246.8974974762893
2012-08-06,1258.7356521577196
2012-08-07,1269.0347757677853
2012-08-08,1269.5009687708523
2012-08-09,1273.596392944216
2012-08-10,1274.2695559577194
2012-08-13,1271.619379539008
2012-08-14,1270.8444572894073
2012-08-15,1275.7138770588974
2012-08-16,1287.1041097799855
2012-08-17,1294.5606859071236
2012-08-20,1291.6797870821051
2012-08-21,1297.7841255792998
2012-08-22,1292.285651316035
2012-08-23,1289.9832616518847
2012-08-24,1288.5643933935557
2012-08-27,1288.478651799761
2012-08-28,1289.138250556713
2012-08-29,1290.9271764921664
2012-08-30,1278.6736001904715
2012-08-31,1286.899676457546
2012-09-03,1288.2497768297549
2012-09-04,1293.5129325613634
2012-09-05,1291.1310144856895
2012-09-06,1313.3529360789628
2012-09-07,1329.2666496768877
2012-09-10,1327.1915903227073
2012-09-11,1331.3971101906614
2012-09-12,1338.838822782747
2012-09-13,1349.6859948156489
2012-09-14,1371.1655395015373
2012-09-17,1361.533268238058
2012-09-18,1355.2307454441457
2012-09-19,1358.882386280546
2012-09-20,1349.6776935691666
2012-09-21,1355.143113509773
2012-09-24,1347.3275619176295
2012-09-25,1338.2081409337939
2012-09-26,1323.5367069629567
2012-09-27,1336.3955585292824
2012-09-28,1331.5341851403252
2012-10-01,1333.5686888380728
2012-10-02,1334.8495193117606
2012-10-03,1329.857614498244
2012-10-04,1342.714248845844
2012-10-05,1347.808511424707
2012-10-08,1340.3307323747665
2012-10-09,1327.017155037553
2012-10-10,1319.5348090022528
2012-10-11,1323.8781640888697
2012-10-12,1318.8531666948952
2012-10-15,1323.9308468260833
2012-10-16,1337.6322611594069
2012-10-17,1351.3867599335572
2012-10-18,1349.8929166002235
2012-10-19,1333.4109083346086
2012-10-22,1331.9094547246912
2012-10-23,1319.774975473449
2012-10-24,1317.4355797623402
2012-10-25,1322.7102174994259
2012-10-26,1318.4487504346564
2012-10-29,1316.1523625352954
2012-10-30,1317.8168151760683
2012-10-31,1323.3525604750103
2012-11-01,1339.4323306152396
2012-11-02,1327.9213569136862
2012-11-05,1329.1770408838129
2012-11-06,1336.8929789978129
2012-11-07,1316.4786373652566
2012-11-08,1302.5175444984986
2012-11-09,1300.6041009448707
2012-11-12,1296.694726820421
2012-11-13,1290.5825797235418
2012-11-14,1273.4081524569078
2012-11-15,1267.473708903028
2012-11-16,1271.4058395805175
2012-11-19,1297.1078117069344
2012-11-20,1298.5987584505267
2012-11-21,1302.6666189750963
2012-11-22,1308.4629740979442
2012-11-23,1321.1197368449145
2012-11-26,1321.6255262490233
2012-11-27,1320.5625038903854
2012-11-28,1323.3527234128226
2012-11-29,1336.4321060861905
2012-11-30,1335.9520539642122
2012-12-03,1335.803915632019
2012-12-04,1337.5207765706534
2012-12-05,1336.9340020386257
2012-12-06,1340.9982418336103
2012-12-07,1341.7053336121146
2012-12-10,1345.6870054172014
2012-12-11,1354.5721726281665
2012-12-12,1354.8544982872709
2012-12-13,1349.8323639589612
2012-12-14,1349.4016522305817
2012-12-17,1359.8724876502927
2012-12-18,1375.2700202459962
2012-12-19,1380.3867463165639
2012-12-20,1383.9111139187235
2012-12-21,1374.16870543086
2012-12-24,1370.9960902186983
2012-12-25,1371.6235766781185
2012-12-26,1366.9482611194728
2012-12-27,1367.9885558499952
2012-12-28,1362.561695218549
2012-12-31,1378.048171887296
2013-01-01,1378.048171887296
2013-01-02,1409.0582077277159
2013-01-03,1408.5506756335203
2013-01-04,1415.943185583679
2013-01-07,1416.7761089877226
2013-01-08,1412.2500312812988
2013-01-09,1418.58797181478
2013-01-10,1425.7288002284556
2013-01-11,1427.480414103764
2013-01-14,1426.0920535107184
2013-01-15,1431.704294515756
2013-01-16,1427.2822255303922
2013-01-17,1436.4782403671234
2013-01-18,1439.952040093432
2013-01-21,1441.9940985085132
2013-01-22,1449.3079731972582
2013-01-23,1446.2723846720553
2013-01-24,1449.7059563704372
2013-01-25,1459.2764479689981
2013-01-28,1458.002180576719
2013-01-29,1458.8319185605333
2013-01-30,1453.7516208243305
2013-01-31,1458.6761171235053
2013-02-01,1471.7593620508862
2013-02-04,1456.720542225961
2013-02-05,1460.8685263914163
2013-02-06,1469.4085412103232
2013-02-07,1466.0412445215975
2013-02-08,1474.6089899689239
2013-02-11,1469.572970047354
2013-02-12,1478.5784518773805
2013-02-13,1481.0660204635828
2013-02-14,1481.8299735519327
2013-02-15,1478.0828367953943
2013-02-18,1479.4491556794771
2013-02-19,1492.4593472465838
2013-02-20,1475.4539071562483
2013-02-21,1457.425343662258
2013-02-22,1468.7210504449833
2013-02-25,1452.4377534605985
2013-02-26,1451.785314451128
2013-02-27,1465.0711741408618
2013-02-28,1470.4404650453655
2013-03-01,1465.9770263527648
2013-03-04,1467.2517434574488
2013-03-05,1483.674537951123
2013-03-06,1488.6497977192919
2013-03-07,1492.4907625920887
2013-03-08,1498.6043110133921
2013-03-11,1502.9124477428106
2013-03-12,1501.153752835369
2013-03-13,1501.9607880631286
2013-03-14,1515.328329783748
2013-03-15,1523.3931387742355
2013-03-18,1513.5265110003847
2013-03-19,1507.9134956010355
2013-03-20,1516.9874114242791
2013-03-21,1512.7350043328454
2013-03-22,1513.7085417120995
2013-03-25,1511.691645383479
2013-03-26,1517.117763816773
2013-03-27,1516.938816155508
2013-03-28,1521.7483330124335
2013-03-29,1521.000607123573
2013-04-01,1504.787314324251
2013-04-02,1500.7249949885634
2013-04-03,1487.5061413778728
2013-04-04,1486.481142261425
2013-04-05,1484.6418580696625
2013-04-08,1494.7685578610308
2013-04-09,1498.6122692746217
2013-04-10,1518.4002940395524
2013-04-11,1526.5934263294828
2013-04-12,1519.989155906813
2013-04-15,1479.7131999600588
2013-04-16,1490.8571552965702
2013-04-17,1471.8278584158375
2013-04-18,1464.7696206350495
2013-04-19,1475.904374165905
2013-04-22,1481.8825180476483
2013-04-23,1498.878094675212
2013-04-24,1509.3259161253352
2013-04-25,1522.768957178306
2013-04-26,1518.972901104641
2013-04-29,1527.846620344631
2013-04-30,1539.5145231837437
2013-05-01,1521.3469209598209
2013-05-02,1528.4746465255316
2013-05-03,1544.1288013614924
2013-05-06,1547.9891751418154
2013-05-07,1561.5201483885965
2013-05-08,1573.2518943272357
2013-05-09,1567.2312400800843
2013-05-10,1569.0217849041926
2013-05-13,1568.5386014990463
2013-05-14,1579.434042679491
2013-05-15,1579.2501212254917
2013-05-16,1576.5135720961714
2013-05-17,1585.7359303142325
2013-05-20,1593.0857212009148
2013-05-21,1594.2049945029469
2013-05-22,1575.6110570354638
2013-05-23,1559.041085996751
2013-05-24,1559.3682730768571
2013-05-27,1556.3920563286192
2013-05-28,1567.8440379793776
2013-05-29,1561.8387739773925
2013-05-30,1566.5711875826867
2013-05-31,1555.263077340847
2013-06-03,1553.6383287963158
2013-06-04,1548.839325281777
2013-06-05,1529.041015806446
2013-06-06,1533.8125334641265
2013-06-07,1543.6720752602573
2013-06-10,1551.2243643595511
2013-06-11,1537.902214882871
2013-06-12,1531.828654939512
2013-06-13,1542.0746509413589
2013-06-14,1542.5843590846753
2013-06-17,1555.0155896550305
2013-06-18,1563.1105663069093
2013-06-19,1555.1357624593543
2013-06-20,1504.4946023007533
2013-06-21,1501.2690225034323
2013-06-24,1479.0047027861615
2013-06-25,1492.496437259616
2013-06-26,1499.094691645721
2013-06-27,1519.5004776605438
2013-06-28,1521.680833423622
2013-07-01,1539.6836589980694
2013-07-02,1540.9176964227424
2013-07-03,1539.8767969862668
2013-07-04,1545.2627060632274
2013-07-05,1553.7985863912488
2013-07-08,1559.44030915601
2013-07-09,1572.7625796247448
2013-07-10,1577.2370151527896
2013-07-11,1601.7024232623887
2013-07-12,1605.7905474711904
2013-07-15,1609.4958918597854
2013-07-16,1606.3923338826378
2013-07-17,1610.441838723504
2013-07-18,1621.1552135880488
2013-07-19,1621.7845014711017
2013-07-22,1632.0295205067746
2013-07-23,1632.4063188238229
2013-07-24,1624.2318973822314
2013-07-25,1628.6154389538692
2013-07-26,1623.5560219789404
2013-07-29,1612.9894558442156
2013-07-30,1619.8854871573426
2013-07-31,1619.4384409737731
2013-08-01,1639.8952038171449
2013-08-02,1647.3194066032852
2013-08-05,1650.593604328593
2013-08-06,1641.703324393687
2013-08-07,1630.615263014712
2013-08-08,1643.1320284681187
2013-08-09,1644.877475202493
2013-08-12,1646.464802822163
2013-08-13,1645.7556736625093
2013-08-14,1646.7115020575636
2013-08-15,1621.854691080677
2013-08-16,1622.9223247225113
2013-08-19,1615.0349256964623
2013-08-20,1623.6174328486857
2013-08-21,1613.6655958993695
2013-08-22,1625.5926623622843
2013-08-23,1634.096715389487
2013-08-26,1632.8510206010003
2013-08-27,1605.0051802844785
2013-08-28,1599.4277665100103
2013-08-29,1605.9415290274267
2013-08-30,1588.3507629745093
2013-09-02,1596.242278772515
2013-09-03,1602.8859724432646
2013-09-04,1616.193402463829
2013-09-05,1618.891654070873
2013-09-06,1625.2009525081673
2013-09-09,1647.83574221361
2013-09-10,1663.9315221323163
2013-09-11,1667.6529680004955
2013-09-12,1662.5839206713533
2013-09-13,1666.280691120777
2013-09-16,1677.571689369466
2013-09-17,1683.144386320483
2013-09-18,1696.4369103188203
2013-09-19,1706.8097241443804
2013-09-20,1696.4289119526336
2013-09-23,1692.4094472234272
2013-09-24,1696.2853507741834
2013-09-25,1696.4414728650254
2013-09-26,1701.9778439091028
2013-09-27,1701.6942787797525
2013-09-30,1698.0542201878345
2013-10-01,1713.6854187194347
2013-10-02,1709.7555659763757
2013-10-03,1699.353556426028
2013-10-04,1704.3872009142676
2013-10-07,1687.3439020901253
2013-10-08,1670.135780075948
2013-10-09,1662.7948142254759
2013-10-10,1692.0678445706073
2013-10-11,1708.5552994971863
2013-10-14,1715.4796868717701
2013-10-15,1707.7265057795641
