Date,EUROPE & MIDDLE EAST SMALL CAP
2011-10-27,1271.2643775693
2011-10-28,1273.2666678829296
2011-10-31,1232.8081857695515
2011-11-01,1167.7168037480667
2011-11-02,1185.2213891045456
2011-11-03,1205.4933775649763
2011-11-04,1204.285183866196
2011-11-07,1195.1477458135078
2011-11-08,1208.5136333292319
2011-11-09,1172.687591284088
2011-11-10,1161.286323044569
2011-11-11,1201.547338997415
2011-11-14,1182.8759629749434
2011-11-15,1162.8218662775744
2011-11-16,1160.373787922449
2011-11-17,1142.0924360098763
2011-11-18,1133.1243235931236
2011-11-21,1089.8137357901835
2011-11-22,1082.3429874531937
2011-11-23,1055.1299012234563
2011-11-24,1057.555408785316
2011-11-25,1055.5807961036976
2011-11-28,1095.9004530592513
2011-11-29,1106.188305158175
2011-11-30,1154.3909254598077
2011-12-01,1138.7684814014312
2011-12-02,1148.3051032159497
2011-12-05,1165.771379132555
2011-12-06,1150.3816347859085
2011-12-07,1151.0379134236928
2011-12-08,1121.6776596190896
2011-12-09,1130.836161989732
2011-12-12,1095.3132283119376
2011-12-13,1090.551796859394
2011-12-14,1056.1477324467505
2011-12-15,1068.9278592564376
2011-12-16,1071.4492520156389
2011-12-19,1067.1723920372656
2011-12-20,1098.0565394563916
2011-12-21,1091.6036012765296
2011-12-22,1101.8902913225527
2011-12-23,1108.4303949822383
2011-12-26,1108.819282030328
2011-12-27,1111.5949885633208
2011-12-28,1097.562881364385
2011-12-29,1098.862270767585
2011-12-30,1115.2432206602123
2012-01-02,1126.3203623654858
2012-01-03,1153.812381272788
2012-01-04,1136.102311655989
2012-01-05,1116.6834285469765
2012-01-06,1115.4046536054584
2012-01-09,1115.8527317892965
2012-01-10,1132.4620852097037
2012-01-11,1127.6699637290037
2012-01-12,1145.1762918194408
2012-01-13,1137.0695700504004
2012-01-16,1143.887512096168
2012-01-17,1159.0668928122543
2012-01-18,1173.3066564716912
2012-01-19,1197.809876755404
2012-01-20,1201.8173377205205
2012-01-23,1219.7195892137531
2012-01-24,1202.4909105152287
2012-01-25,1205.3538544253245
2012-01-26,1237.5865113530049
2012-01-27,1232.0979660204894
2012-01-30,1212.5625417708825
2012-01-31,1226.3158948480277
2012-02-01,1262.4874908369632
2012-02-02,1269.7150593837373
2012-02-03,1282.7991195622417
2012-02-06,1283.0804729612055
2012-02-07,1290.4331571968055
2012-02-08,1291.847739522995
2012-02-09,1300.553402346843
2012-02-10,1284.5965767878274
2012-02-13,1295.8082577725875
2012-02-14,1282.822498986903
2012-02-15,1284.3256681034572
2012-02-16,1276.2610284754935
2012-02-17,1301.111186552984
2012-02-20,1326.2258535064739
2012-02-21,1317.8066558825453
2012-02-22,1306.8469115868852
2012-02-23,1307.4731648393436
2012-02-24,1329.7844980417142
2012-02-27,1319.110448499395
2012-02-28,1323.8788701521141
2012-02-29,1325.2840900743013
2012-03-01,1330.362519633937
2012-03-02,1321.087381692616
2012-03-05,1311.520229565959
2012-03-06,1260.4623064286955
2012-03-07,1272.8873939048372
2012-03-08,1309.3419400467399
2012-03-09,1301.9039842255813
2012-03-12,1298.6872815126244
2012-03-13,1320.9619091243248
2012-03-14,1315.419284289445
2012-03-15,1319.4691709204735
2012-03-16,1337.6528394885943
2012-03-19,1343.221398571668
2012-03-20,1325.4565981100502
2012-03-21,1322.2441706512648
2012-03-22,1305.1808774421056
2012-03-23,1316.597441880676
2012-03-26,1342.8982120455748
2012-03-27,1339.8278434930826
2012-03-28,1321.6704623831938
2012-03-29,1304.3424526638348
2012-03-30,1321.6853649059672
2012-04-02,1333.409770950433
2012-04-03,1332.6270544548393
2012-04-04,1284.9660773442745
2012-04-05,1281.3685515901827
2012-04-06,1281.3685515901827
2012-04-09,1281.7979381325774
2012-04-10,1252.830635568034
2012-04-11,1267.4679940352526
2012-04-12,1293.6047146904307
2012-04-13,1274.4534851624826
2012-04-16,1266.4929028991678
2012-04-17,1296.4264047807071
2012-04-18,1296.7672656384627
2012-04-19,1295.1554819307917
2012-04-20,1302.5289064672488
2012-04-23,1265.6709475408368
2012-04-24,1284.8956581517318
2012-04-25,1299.3859583969893
2012-04-26,1304.027529749496
2012-04-27,1320.9115475002427
2012-04-30,1317.8987087453945
2012-05-01,1319.9130903030714
2012-05-02,1312.4257716687073
2012-05-03,1312.081814783149
2012-05-04,1278.2645280319596
2012-05-07,1278.6874712904194
2012-05-08,1246.6456444507978
2012-05-09,1229.5738134479802
2012-05-10,1249.7930227603554
2012-05-11,1253.0781467730123
2012-05-14,1220.4508785413375
2012-05-15,1202.1465261001651
2012-05-16,1193.2657315545096
2012-05-17,1178.9717165283178
2012-05-18,1160.8567112604264
2012-05-21,1172.0292739859103
2012-05-22,1195.4487969901159
2012-05-23,1160.0327845129113
2012-05-24,1165.1663314151792
2012-05-25,1158.3024302002295
2012-05-28,1167.1449512032164
2012-05-29,1180.2949719842459
2012-05-30,1149.5924042444399
2012-05-31,1144.611983548131
2012-06-01,1116.4118093999928
2012-06-04,1117.5268428413217
2012-06-05,1117.2368751343497
2012-06-06,1146.8284495578678
2012-06-07,1172.2476485360353
2012-06-08,1156.968444737089
2012-06-11,1157.3713775750161
2012-06-12,1144.5489803447322
2012-06-13,1144.1236917886652
2012-06-14,1145.795192765247
2012-06-15,1167.9970920339676
2012-06-18,1167.0685099556547
2012-06-19,1190.2294945716164
2012-06-20,1206.1106047801281
2012-06-21,1194.7576819485853
2012-06-22,1176.8831372797724
2012-06-25,1149.805094508657
2012-06-26,1143.8719137063429
2012-06-27,1152.2801144178372
2012-06-28,1142.2832939141927
2012-06-29,1198.06147258684
2012-07-02,1207.936438774864
2012-07-03,1221.8134733501365
2012-07-04,1214.4353124682261
2012-07-05,1201.6161576882096
2012-07-06,1183.3987986788422
2012-07-09,1176.1233613905347
2012-07-10,1182.0678577537565
2012-07-11,1175.6919708656699
2012-07-12,1157.0571264820555
2012-07-13,1178.7261441019634
2012-07-16,1185.2778085905504
2012-07-17,1182.9362112564975
2012-07-18,1193.1219697935696
2012-07-19,1214.413645043352
2012-07-20,1196.2814785834635
2012-07-23,1156.2747556955262
2012-07-24,1153.7738512955416
2012-07-25,1155.6706546895855
2012-07-26,1192.340023192375
2012-07-27,1205.9785864163193
2012-07-30,1208.5667221139722
2012-07-31,1205.074511576109
2012-08-01,1203.9328715343318
2012-08-02,1177.9105228632766
2012-08-03,1214.7423920504268
2012-08-06,1233.3684142982013
2012-08-07,1240.2393852155128
2012-08-08,1234.7127734655253
2012-08-09,1235.4750513346646
2012-08-10,1236.9344446334253
2012-08-13,1232.687594636413
2012-08-14,1236.134157888194
2012-08-15,1233.9788560367003
2012-08-16,1245.5451371339939
2012-08-17,1252.2003049840084
2012-08-20,1250.6509497590978
2012-08-21,1270.1720138106634
2012-08-22,1257.0053194553486
2012-08-23,1260.6048325510005
2012-08-24,1251.6120524280723
2012-08-27,1254.7082412447064
2012-08-28,1250.4749368129644
2012-08-29,1250.8319808002507
2012-08-30,1242.1340641539568
2012-08-31,1261.8633701195938
2012-09-03,1269.419828445285
2012-09-04,1260.5706501014706
2012-09-05,1266.6148133856925
2012-09-06,1291.820289305124
2012-09-07,1319.6732135681243
2012-09-10,1321.9469009981344
2012-09-11,1326.6120240818116
2012-09-12,1339.450234040239
2012-09-13,1338.4432664518856
2012-09-14,1382.199669666421
2012-09-17,1378.5153836091074
2012-09-18,1362.313122626758
2012-09-19,1366.3808843840359
2012-09-20,1354.229844502464
2012-09-21,1364.088715920154
2012-09-24,1351.5939216053903
2012-09-25,1361.0590663130972
2012-09-26,1326.080829507266
2012-09-27,1333.7963831554732
2012-09-28,1331.0303652138366
2012-10-01,1347.2624072010485
2012-10-02,1352.793717207597
2012-10-03,1345.048322827034
2012-10-04,1361.1840679169186
2012-10-05,1380.2650370853496
2012-10-08,1359.3531653845998
2012-10-09,1347.9549059019441
2012-10-10,1336.7824434280756
2012-10-11,1346.607396967078
2012-10-12,1346.8195029653116
2012-10-15,1347.8715930552753
2012-10-16,1369.2407697305493
2012-10-17,1386.5729569384057
2012-10-18,1387.4871313757617
2012-10-19,1374.8358396539638
2012-10-22,1376.3976037143846
2012-10-23,1347.450082575045
2012-10-24,1353.6341643945636
2012-10-25,1362.902878367521
2012-10-26,1357.994636157738
2012-10-29,1348.6909403061522
2012-10-30,1360.5683327734505
2012-10-31,1357.4614521086264
2012-11-01,1370.5615825567297
2012-11-02,1366.950269076558
2012-11-05,1353.7063391228828
2012-11-06,1360.5215277788639
2012-11-07,1345.4779841598013
2012-11-08,1336.6254300689984
2012-11-09,1327.582688461286
2012-11-12,1320.157649955049
2012-11-13,1316.7463611340122
2012-11-14,1310.6968888414444
2012-11-15,1303.02825407217
2012-11-16,1285.228367515717
2012-11-19,1316.7472141064093
2012-11-20,1320.5890567482213
2012-11-21,1325.2514119877217
2012-11-22,1342.4971215505846
2012-11-23,1354.6227550201631
2012-11-26,1351.2170761916318
2012-11-27,1352.4033101813948
2012-11-28,1348.0480280423706
2012-11-29,1369.6326077123708
2012-11-30,1371.788219749965
2012-12-03,1380.2839882056637
2012-12-04,1382.144797522759
2012-12-05,1386.9621828573106
2012-12-06,1390.417758529938
2012-12-07,1386.0025539738112
2012-12-10,1385.0778537695983
2012-12-11,1397.089167605801
2012-12-12,1405.0193647239441
2012-12-13,1406.1473718797097
2012-12-14,1410.3152951464774
2012-12-17,1415.8651960943157
2012-12-18,1431.6026633486874
2012-12-19,1448.9425117601845
2012-12-20,1449.8482712622126
2012-12-21,1436.8880663041411
2012-12-24,1436.1091791225506
2012-12-25,1435.9695872672046
2012-12-26,1438.0023158408612
2012-12-27,1441.5780755292365
2012-12-28,1437.4946811116383
2012-12-31,1441.01572178718
2013-01-01,1441.7059035183756
2013-01-02,1476.1261630629042
2013-01-03,1469.3126099668355
2013-01-04,1468.0971402766052
2013-01-07,1478.273358041309
2013-01-08,1471.4225106464203
2013-01-09,1478.2655367165246
2013-01-10,1496.270944004003
2013-01-11,1507.325299001566
2013-01-14,1502.0145692193455
2013-01-15,1496.747639029883
2013-01-16,1490.9500465526332
2013-01-17,1506.7462149855396
2013-01-18,1505.2947897635463
2013-01-21,1510.8089665996658
2013-01-22,1509.6007013423475
2013-01-23,1512.0110251087951
2013-01-24,1522.5048780314721
2013-01-25,1535.8900337174182
2013-01-28,1532.7759922027005
2013-01-29,1528.8721529965899
2013-01-30,1528.884242084581
2013-01-31,1525.7651286400558
2013-02-01,1553.2027973328995
2013-02-04,1525.0330766088314
2013-02-05,1526.4318235840499
2013-02-06,1534.6108231323744
2013-02-07,1525.6506579581192
2013-02-08,1541.5958449769082
2013-02-11,1533.536116938044
2013-02-12,1550.5904079101658
2013-02-13,1560.1065759155788
2013-02-14,1545.990333051253
2013-02-15,1550.7247972671312
2013-02-18,1543.71786862848
2013-02-19,1562.3938125899563
2013-02-20,1561.9902863699813
2013-02-21,1525.2240944526325
2013-02-22,1532.8187190899982
2013-02-25,1531.8880179988146
2013-02-26,1505.259400784745
2013-02-27,1519.7044187961333
2013-02-28,1527.0843910317838
2013-03-01,1511.4284672453464
2013-03-04,1507.1737423293862
2013-03-05,1533.6823870530952
2013-03-06,1530.5866075946712
2013-03-07,1538.2554075042533
2013-03-08,1533.5510055730329
2013-03-11,1533.319514115438
2013-03-12,1536.787003393296
2013-03-13,1529.6873522459139
2013-03-14,1547.6888956734776
2013-03-15,1559.2107180554258
2013-03-18,1548.285533958663
2013-03-19,1533.0482024030887
2013-03-20,1541.732031999692
2013-03-21,1535.4835508014905
2013-03-22,1538.1815154800663
2013-03-25,1527.2602259717169
2013-03-26,1525.8497055756566
2013-03-27,1507.0642817215833
2013-03-28,1519.7143197731339
2013-03-29,1519.7143197731339
2013-04-01,1521.8215718557872
2013-04-02,1528.918353299389
2013-04-03,1522.5050561882101
2013-04-04,1505.793472195547
2013-04-05,1496.0013941498983
2013-04-08,1496.156560645776
2013-04-09,1506.6292497956524
2013-04-10,1536.7325896612292
2013-04-11,1558.6718123622957
2013-04-12,1547.3862715925945
2013-04-15,1525.9658141754237
2013-04-16,1519.2920539810925
2013-04-17,1490.718826111136
2013-04-18,1493.0834938961511
2013-04-19,1499.5741456100648
2013-04-22,1496.5499788300276
2013-04-23,1521.5648181172464
2013-04-24,1529.4507279889447
2013-04-25,1551.076636970923
2013-04-26,1550.980280058965
2013-04-29,1561.8796823023322
2013-04-30,1570.4335099444845
2013-05-01,1575.398447466271
2013-05-02,1564.2858791099338
2013-05-03,1585.2353349603345
2013-05-06,1581.4657196174235
2013-05-07,1586.2792390212783
2013-05-08,1611.8922571351059
2013-05-09,1609.1463170049597
2013-05-10,1598.433038964302
2013-05-13,1598.8179019332777
2013-05-14,1600.1222323695645
2013-05-15,1602.2865855842372
2013-05-16,1616.3538677305874
2013-05-17,1610.7793039440307
2013-05-20,1620.223921889934
2013-05-21,1623.7842154402983
2013-05-22,1620.908072381461
2013-05-23,1589.2332314432954
2013-05-24,1590.7575205148173
2013-05-27,1596.8586546405684
2013-05-28,1610.0951001825954
2013-05-29,1600.9306767638247
2013-05-30,1615.74770296555
2013-05-31,1600.1189059312915
2013-06-03,1597.9116477114742
2013-06-04,1604.6624102828573
2013-06-05,1586.8689963256963
2013-06-06,1584.835476727518
2013-06-07,1600.2110001294152
2013-06-10,1598.585489250526
2013-06-11,1583.1532447474954
2013-06-12,1589.1265716305884
2013-06-13,1579.7138763975038
2013-06-14,1598.2375240801168
2013-06-17,1609.6070969015543
2013-06-18,1614.3895739045427
2013-06-19,1616.7859779671728
2013-06-20,1551.7330739931049
2013-06-21,1528.8971441996143
2013-06-24,1491.8807858104333
2013-06-25,1511.082098064313
2013-06-26,1525.0036766576131
2013-06-27,1539.0168660891427
2013-06-28,1534.783149385717
2013-07-01,1557.0008251020058
2013-07-02,1553.9158371610986
2013-07-03,1544.5710762028743
2013-07-04,1565.1010633987075
2013-07-05,1545.2426596663706
2013-07-08,1567.7599134762074
2013-07-09,1571.3509124945808
2013-07-10,1578.1783083215737
2013-07-11,1610.386066925758
2013-07-12,1614.443653114598
2013-07-15,1618.6971453080737
2013-07-16,1620.9925475800271
2013-07-17,1625.190861874391
2013-07-18,1642.2066863775112
2013-07-19,1649.5162724895063
2013-07-22,1661.4958038694563
2013-07-23,1661.7441058255324
2013-07-24,1668.2006523368839
2013-07-25,1662.1737786652018
2013-07-26,1662.539590094823
2013-07-29,1663.1765372075654
2013-07-30,1669.5210526938242
2013-07-31,1669.9003919173185
2013-08-01,1686.3381377645621
2013-08-02,1698.7758743526892
2013-08-05,1709.2993649816399
2013-08-06,1709.4102368849076
2013-08-07,1708.4877979365008
2013-08-08,1730.9580126115286
2013-08-09,1734.4380804590244
2013-08-12,1729.6120194997156
2013-08-13,1729.1431102476563
2013-08-14,1740.6884275715126
2013-08-15,1712.7490019638951
2013-08-16,1732.2494000305082
2013-08-19,1738.57833755902
2013-08-20,1727.3565974343473
2013-08-21,1720.3708436211086
2013-08-22,1729.473501437443
2013-08-23,1743.5888386823024
2013-08-26,1734.2891361691889
2013-08-27,1705.203547645865
2013-08-28,1690.3350981986625
2013-08-29,1694.1144119310484
2013-08-30,1675.647199595828
2013-09-02,1707.9219406983273
2013-09-03,1704.9164641769737
2013-09-04,1712.8310205952705
2013-09-05,1717.2964379631214
2013-09-06,1728.5962082765723
2013-09-09,1747.278076022343
2013-09-10,1775.6320972363417
2013-09-11,1785.5422053733917
2013-09-12,1783.2133468584757
2013-09-13,1782.7365893779734
2013-09-16,1804.6181853825124
2013-09-17,1793.3312975143147
2013-09-18,1795.1092600850684
2013-09-19,1825.9644717998708
2013-09-20,1812.7231829936147
2013-09-23,1803.5366247714871
2013-09-24,1810.4258391249284
2013-09-25,1812.215901220833
2013-09-26,1808.0224998405604
2013-09-27,1814.17136573839
2013-09-30,1812.0075271556004
2013-10-01,1827.797553388529
2013-10-02,1829.0576166832957
2013-10-03,1828.097134303512
2013-10-04,1824.8560154305383
2013-10-07,1816.9122884911255
2013-10-08,1811.1414184568393
2013-10-09,1789.8574029221145
2013-10-10,1819.4115120126085
2013-10-11,1830.539088140439
2013-10-14,1839.5952503890358
