Date,WORLD ex CANADA SMALL CAP
1997-05-12,611.1209749237415
1997-05-13,612.308716745623
1997-05-14,614.3773821743872
1997-05-15,617.79785100639
1997-05-16,619.9703082479815
1997-05-19,619.6664584683475
1997-05-20,624.1101340633858
1997-05-21,625.3124595584748
1997-05-22,624.0259037603928
1997-05-23,628.3099206171657
1997-05-26,627.9194158778504
1997-05-27,627.580114101937
1997-05-28,630.6827051150251
1997-05-29,630.9638531535782
1997-05-30,631.3894752881198
1997-06-02,632.4734296052924
1997-06-03,633.7693370142812
1997-06-04,633.7365925153688
1997-06-05,636.4712875088724
1997-06-06,638.6886361920297
1997-06-09,643.9600744595897
1997-06-10,643.534978077259
1997-06-11,645.4095427398801
1997-06-12,644.0633558364784
1997-06-13,644.6204475636381
1997-06-16,647.3859486868473
1997-06-17,647.5971064082834
1997-06-18,647.8538830138791
1997-06-19,650.7269882117845
1997-06-20,649.2432076113728
1997-06-23,647.0075489951097
1997-06-24,648.7975093809741
1997-06-25,650.7919822831673
1997-06-26,650.4038548562985
1997-06-27,650.8059913150622
1997-06-30,655.250286077422
1997-07-01,653.8765875534747
1997-07-02,654.5358502396009
1997-07-03,658.3705431391844
1997-07-04,657.5013590371095
1997-07-07,658.7133737884429
1997-07-08,658.9927593355044
1997-07-09,657.293372976615
1997-07-10,658.9422267215186
1997-07-11,660.6574381267401
1997-07-14,661.0030701993503
1997-07-15,660.1017130477836
1997-07-16,663.7104143679252
1997-07-17,662.4772182463054
1997-07-18,660.7270577953328
1997-07-21,657.4268264479999
1997-07-22,658.7629298552819
1997-07-23,659.3932727461046
1997-07-24,658.6853722889309
1997-07-25,658.0664848064139
1997-07-28,656.5094643287446
1997-07-29,657.2097369860193
1997-07-30,659.1441390161709
1997-07-31,660.5070362017234
1997-08-01,658.1675490222377
1997-08-04,656.7143782191223
1997-08-05,656.1185258890039
1997-08-06,657.9653482082412
1997-08-07,657.7007520116063
1997-08-08,655.8481568652331
1997-08-11,652.9106334988392
1997-08-12,652.2494575114863
1997-08-13,653.8905982856921
1997-08-14,652.2429041474285
1997-08-15,653.0067886583017
1997-08-18,648.834541450432
1997-08-19,652.5183944344462
1997-08-20,657.268956034707
1997-08-21,657.6560604560608
1997-08-22,656.3017853716239
1997-08-25,657.1461954492145
1997-08-26,658.2093800087742
1997-08-27,658.4458997079909
1997-08-28,658.4780825575451
1997-08-29,656.014285597443
1997-09-01,653.4133591241139
1997-09-02,654.963599915075
1997-09-03,658.9054819530857
1997-09-04,659.2194660703532
1997-09-05,663.1359276844996
1997-09-08,665.9820132998943
1997-09-09,669.8915468491037
1997-09-10,669.3756972377711
1997-09-11,666.6683266956259
1997-09-12,670.0339648445038
1997-09-15,671.7909669938856
1997-09-16,674.1424487709203
1997-09-17,675.4640139419959
1997-09-18,674.8640672428397
1997-09-19,675.5550851279738
1997-09-22,675.5619234290717
1997-09-23,676.6935042527881
1997-09-24,679.0335944131576
1997-09-25,678.2531683501059
1997-09-26,677.0403392978925
1997-09-29,677.9622573352934
1997-09-30,680.3826798549592
1997-10-01,680.4234655987218
1997-10-02,682.2433690926471
1997-10-03,684.2823453238416
1997-10-06,686.9060344326165
1997-10-07,689.4564594368462
1997-10-08,690.8739540941592
1997-10-09,690.4037793279272
1997-10-10,690.567931512227
1997-10-13,689.9051916299348
1997-10-14,687.4706733551518
1997-10-15,686.6788318523263
1997-10-16,684.9643140131445
1997-10-17,675.665977130587
1997-10-20,678.0333125311906
1997-10-21,682.6286734327688
1997-10-22,682.6711294177811
1997-10-23,670.0694100014941
1997-10-24,669.6159312865378
1997-10-27,644.426964282017
1997-10-28,642.7823568415446
1997-10-29,654.7906283285877
1997-10-30,648.2052375538713
1997-10-31,654.7875028114158
1997-11-03,662.0714378122428
1997-11-04,663.2910697768331
1997-11-05,663.9799572228576
1997-11-06,661.529572650911
1997-11-07,652.3101370846733
1997-11-10,650.4790410732471
1997-11-11,648.4496690978884
1997-11-12,636.537236548402
1997-11-13,635.2521965904529
1997-11-14,637.1976245425866
1997-11-17,646.9259398498328
1997-11-18,646.085612455604
1997-11-19,640.6211435206793
1997-11-20,645.4040136387666
1997-11-21,645.9114593848909
1997-11-24,638.8237337317569
1997-11-25,631.9205611111764
1997-11-26,630.9362138205184
1997-11-27,630.990393912778
1997-11-28,633.4381239341872
1997-12-01,636.3872172134448
1997-12-02,636.0457264869128
1997-12-03,636.5359077241749
1997-12-04,636.199283455139
1997-12-05,636.7398672914493
1997-12-08,638.4748389354944
1997-12-09,635.7015281206569
1997-12-10,632.5457412462595
1997-12-11,623.4273904969374
1997-12-12,621.117893872668
1997-12-15,617.8682133583303
1997-12-16,619.4032353923627
1997-12-17,624.8876614649272
1997-12-18,619.5764150262729
1997-12-19,615.0344756967985
1997-12-22,612.3071924532971
1997-12-23,613.1460770518609
1997-12-24,611.6444908498638
1997-12-25,612.1702726030013
1997-12-26,612.824159206167
1997-12-29,616.995503474672
1997-12-30,623.6657975099334
1997-12-31,626.4765591034649
1998-01-01,626.5344804463411
1998-01-02,625.7626474251915
1998-01-05,626.1284985533259
1998-01-06,621.8264648641041
1998-01-07,619.2632726392951
1998-01-08,616.2606167906921
1998-01-09,606.0951725791808
1998-01-12,598.4293926945622
1998-01-13,606.8463771662354
1998-01-14,610.9777393431444
1998-01-15,610.4621306334861
1998-01-16,618.7215838311771
1998-01-19,621.5419856969936
1998-01-20,626.2867565779252
1998-01-21,628.5065867963303
1998-01-22,628.1470935633081
1998-01-23,631.7204038542593
1998-01-26,632.1897299706711
1998-01-27,634.9081371042945
1998-01-28,642.158477310638
1998-01-29,642.0092671478199
1998-01-30,638.2257502007988
1998-02-02,643.8730775864937
1998-02-03,649.462922495635
1998-02-04,655.1262593950709
1998-02-05,660.8460555270666
1998-02-06,663.288755794795
1998-02-09,664.9530180772751
1998-02-10,670.6051425624888
1998-02-11,672.0438961053454
1998-02-12,673.6573061266773
1998-02-13,670.6686701412931
1998-02-16,669.2134641957257
1998-02-17,668.3670985698203
1998-02-18,671.0177072251378
1998-02-19,670.7497697242691
1998-02-20,670.1142191010898
1998-02-23,674.3721952946236
1998-02-24,672.2684728627603
1998-02-25,675.5483850332387
1998-02-26,680.9983246633162
1998-02-27,685.483626128712
1998-03-02,690.1384414409981
1998-03-03,691.177575430641
1998-03-04,689.172422810192
1998-03-05,680.9329505835957
1998-03-06,688.0010621419008
1998-03-09,687.8142875306075
1998-03-10,691.4515919774869
1998-03-11,692.792570062661
1998-03-12,694.588212288149
1998-03-13,701.2858910370643
1998-03-16,702.4303128986438
1998-03-17,703.9481631176747
1998-03-18,702.5989544341672
1998-03-19,705.5135419096814
1998-03-20,706.7589749736485
1998-03-23,708.0744849056557
1998-03-24,709.8916787760211
1998-03-25,713.3125219754914
1998-03-26,715.366898435339
1998-03-27,714.9753612385965
1998-03-30,711.1128737678962
1998-03-31,712.7930219503261
1998-04-01,715.4745456507511
1998-04-02,713.9914991348835
1998-04-03,713.7145398122494
1998-04-06,713.2612268543845
1998-04-07,709.1194735055647
1998-04-08,711.5608955348573
1998-04-09,719.117293255361
1998-04-10,719.5006506359538
1998-04-13,718.6017482899499
1998-04-14,726.0792307731242
1998-04-15,729.6282119034429
1998-04-16,724.4420994098072
1998-04-17,725.7950769287003
1998-04-20,728.6476486222762
1998-04-21,732.9777862906097
1998-04-22,732.6900365274237
1998-04-23,726.0172830865504
1998-04-24,721.8675898739258
1998-04-27,706.6489124045672
1998-04-28,709.2113306377727
1998-04-29,713.7593827237033
1998-04-30,720.5246133431491
1998-05-01,723.1940044303783
1998-05-04,726.269272912187
1998-05-05,725.1497474240424
1998-05-06,722.7463572258544
1998-05-07,718.0892281469382
1998-05-08,720.9746986264415
1998-05-11,720.0929636423451
1998-05-12,719.1574749070982
1998-05-13,719.3019535504269
1998-05-14,717.4762786934909
1998-05-15,715.1135600671176
1998-05-18,708.0252614912413
1998-05-19,712.516960300082
1998-05-20,714.2583441670389
1998-05-21,716.2053611204843
1998-05-22,713.6855040562126
1998-05-25,713.0075642420952
1998-05-26,706.6540085729565
1998-05-27,697.6779190028694
1998-05-28,702.2617627490818
1998-05-29,703.8682847042242
1998-06-01,697.4381268739608
1998-06-02,697.2490118913662
1998-06-03,698.0863829968246
1998-06-04,700.2106885572467
1998-06-05,700.6473568623438
1998-06-08,701.5163826160697
1998-06-09,701.5399564560448
1998-06-10,692.9355639589052
1998-06-11,684.8329851291018
1998-06-12,679.5229187905903
1998-06-15,666.9621934935589
1998-06-16,672.3242239316608
1998-06-17,683.6255324102118
1998-06-18,684.1700209714596
1998-06-19,684.9573085470468
1998-06-22,681.7145335403565
1998-06-23,682.8812621584868
1998-06-24,685.0520576857276
1998-06-25,685.22367323743
1998-06-26,682.8502225819008
1998-06-29,687.0265184919805
1998-06-30,693.2162602750167
1998-07-01,696.09670260947
1998-07-02,695.2239148189591
1998-07-03,697.0350923245664
1998-07-06,700.3809336727753
1998-07-07,700.5636411075866
1998-07-08,700.4697779239061
1998-07-09,698.4499120313545
1998-07-10,696.8823016693389
1998-07-13,699.1337570027944
1998-07-14,701.8381634519233
1998-07-15,703.775130584815
1998-07-16,707.4278453200276
1998-07-17,708.2744355375229
1998-07-20,710.4070130168176
1998-07-21,703.9374987660293
1998-07-22,696.5748966123327
1998-07-23,687.1434704319668
1998-07-24,685.4031876449626
1998-07-27,677.4244008337929
1998-07-28,673.0638956624196
1998-07-29,669.2980651032724
1998-07-30,672.4670039573683
1998-07-31,664.6901552134677
1998-08-03,655.2686680013371
1998-08-04,645.8834004882732
1998-08-05,640.7356445772165
1998-08-06,645.5227642110235
1998-08-07,652.459686942395
1998-08-10,646.3511162469972
1998-08-11,631.5366556260228
1998-08-12,638.8035362203698
1998-08-13,632.5744212860997
1998-08-14,630.8936231868063
1998-08-17,628.8338352306204
1998-08-18,636.3976231644538
1998-08-19,634.6179145928835
1998-08-20,631.7023450438959
1998-08-21,621.5369598056393
1998-08-24,618.2248519213559
1998-08-25,615.5555743002963
1998-08-26,603.1877797612311
1998-08-27,584.3626530955788
1998-08-28,574.7883841199866
1998-08-31,560.4708448446115
1998-09-01,565.2975102852231
1998-09-02,572.8043596889739
1998-09-03,568.0715152654495
1998-09-04,566.3941382871819
1998-09-07,571.7964895321999
1998-09-08,584.3785276993933
1998-09-09,575.0002343578941
1998-09-10,569.2661566943239
1998-09-11,573.7374144314242
1998-09-14,577.8273103967699
1998-09-15,578.9100721773427
1998-09-16,580.8630045777287
1998-09-17,575.0280063932628
1998-09-18,577.690856922696
1998-09-21,570.8344685401044
1998-09-22,575.5444875820793
1998-09-23,581.5978207611283
1998-09-24,580.3770915145434
1998-09-25,577.024464199626
1998-09-28,575.7235026623616
1998-09-29,574.511569689107
1998-09-30,569.483623112698
1998-10-01,553.0494481753925
1998-10-02,548.7852246735205
1998-10-05,534.2721183520864
1998-10-06,531.7501831248112
1998-10-07,532.5507213423606
1998-10-08,520.6023936071729
1998-10-09,526.4468544061485
1998-10-12,535.1838644054559
1998-10-13,530.9942497701231
1998-10-14,535.2525572492909
1998-10-15,548.4465161494977
1998-10-16,560.7579410559327
1998-10-19,570.723205900756
1998-10-20,576.0478774605535
1998-10-21,579.1945458486766
1998-10-22,585.3422876184619
1998-10-23,585.6086053283254
1998-10-26,588.8942033002261
1998-10-27,588.6376088727899
1998-10-28,588.3422032732809
1998-10-29,593.3190467608625
1998-10-30,598.7097746151303
1998-11-02,611.4252788512648
1998-11-03,611.3958681374844
1998-11-04,618.1222982304588
1998-11-05,621.5813162834689
1998-11-06,624.0669292285536
1998-11-09,618.1548724193418
1998-11-10,614.2287247982695
1998-11-11,614.3871052456007
1998-11-12,609.1387058944632
1998-11-13,609.0444180297679
1998-11-16,615.484035647722
1998-11-17,613.3505302882265
1998-11-18,616.4417318653219
1998-11-19,619.7265643512684
1998-11-20,620.5362732717491
1998-11-23,623.3349136557449
1998-11-24,624.3264614331136
1998-11-25,626.0001839024213
1998-11-26,628.0904237261461
1998-11-27,631.7032477179382
1998-11-30,629.1894239997339
1998-12-01,627.08034213067
1998-12-02,628.2636774374806
1998-12-03,624.0779868991555
1998-12-04,626.3439773672366
1998-12-07,628.0870399551596
1998-12-08,628.2366856484663
1998-12-09,630.1336864068846
1998-12-10,627.4738222126794
1998-12-11,625.2250198778977
1998-12-14,617.9793722545346
1998-12-15,616.7349422063292
1998-12-16,617.2214787959033
1998-12-17,619.8852439770486
1998-12-18,624.440188431585
1998-12-21,628.0341898377043
1998-12-22,626.4103855468229
1998-12-23,632.8509553802444
1998-12-24,632.9914361722929
1998-12-25,633.7301876015553
1998-12-28,637.262970284339
1998-12-29,641.7359603085298
1998-12-30,644.450647411877
1998-12-31,654.3240982489698
1999-01-01,654.2823146538043
1999-01-04,656.6216527990291
1999-01-05,657.2809506150672
1999-01-06,663.5346866177724
1999-01-07,664.8683877899439
1999-01-08,666.1717497217112
1999-01-11,671.0543369942774
1999-01-12,664.2410365728585
1999-01-13,656.8430739548385
1999-01-14,655.2893754506433
1999-01-15,658.0636017892966
1999-01-18,660.50219406707
1999-01-19,665.0186916966068
1999-01-20,665.3928323818002
1999-01-21,660.0129603609588
1999-01-22,655.9329572293613
1999-01-25,655.3153686648471
1999-01-26,659.9733154374376
1999-01-27,656.4347847821062
1999-01-28,657.3265356532067
1999-01-29,660.102185079233
1999-02-01,661.7815740472404
1999-02-02,661.4603944406583
1999-02-03,662.6286632277457
1999-02-04,658.7871800596541
1999-02-05,653.6259968717977
1999-02-08,650.9957198733829
1999-02-09,643.5596982851467
1999-02-10,637.8905787198134
1999-02-11,645.4227713129195
1999-02-12,640.5648720786554
1999-02-15,639.6736584797928
1999-02-16,636.3390061402808
1999-02-17,630.1866782453359
1999-02-18,629.6662529671058
1999-02-19,628.8179239946172
1999-02-22,633.9661696352829
1999-02-23,634.2522701381549
1999-02-24,631.4745750169968
1999-02-25,632.0636029995371
1999-02-26,631.9420956143568
1999-03-01,632.9468089505859
1999-03-02,631.4629706728458
1999-03-03,629.0735558339517
1999-03-04,627.2101959673689
1999-03-05,635.1285416908664
1999-03-08,637.4850673113677
1999-03-09,638.2384403416129
1999-03-10,643.3267932132835
1999-03-11,643.2412677318731
1999-03-12,645.6822348307281
1999-03-15,648.2963459216586
1999-03-16,648.7846814638957
1999-03-17,650.2660257339181
1999-03-18,650.0654241785546
1999-03-19,650.4488515703232
1999-03-22,647.188797731543
1999-03-23,638.7230740180562
1999-03-24,637.1375618488198
1999-03-25,644.8005941536717
1999-03-26,642.5810963711511
1999-03-29,648.2289179106376
1999-03-30,648.3340493408479
1999-03-31,651.4197840156726
1999-04-01,652.2184255704478
1999-04-02,652.6976187149698
1999-04-05,653.2106061031658
1999-04-06,653.6736605647518
1999-04-07,653.8917918863629
1999-04-08,659.431953582788
1999-04-09,665.498761328456
1999-04-12,671.0102912456632
1999-04-13,676.3262673116266
1999-04-14,679.1331381882158
1999-04-15,678.8189794046889
1999-04-16,685.2189732664455
1999-04-19,677.7046838983476
1999-04-20,677.3383694345047
1999-04-21,683.1590117534603
1999-04-22,687.4446123541098
1999-04-23,692.3391335084426
1999-04-26,695.4751620066531
1999-04-27,696.793396754192
1999-04-28,697.159004432355
1999-04-29,696.4900893778208
1999-04-30,698.2021037658218
1999-05-03,700.0521968731521
1999-05-04,700.5499630404946
1999-05-05,702.4747898862942
1999-05-06,706.5898627161811
1999-05-07,707.3292033192391
1999-05-10,712.4595226169236
1999-05-11,714.6294868642976
1999-05-12,716.2826885420324
1999-05-13,716.128940595622
1999-05-14,711.1566738361319
1999-05-17,704.0857166620009
1999-05-18,704.8216194108481
1999-05-19,704.6715066405378
1999-05-20,707.1792279885155
1999-05-21,707.8783111398202
1999-05-24,701.6352469154415
1999-05-25,695.7632563198509
1999-05-26,693.329626598251
1999-05-27,691.6743465849919
1999-05-28,695.4405614759029
1999-05-31,694.8593312698684
1999-06-01,698.0033889981632
1999-06-02,695.9294936396059
1999-06-03,696.1812012836216
1999-06-04,700.7999594208363
1999-06-07,706.4516910805035
1999-06-08,707.9759328788306
1999-06-09,711.4159993213187
1999-06-10,712.6252861856645
1999-06-11,712.6669174022943
1999-06-14,706.4857220212544
1999-06-15,705.3085286402995
1999-06-16,710.054672925041
1999-06-17,714.9663551236889
1999-06-18,717.5896130619699
1999-06-21,722.0087472879571
1999-06-22,721.9825732542934
1999-06-23,722.6556180774085
1999-06-24,719.8364698455387
1999-06-25,722.2420346688156
1999-06-28,726.5286076114209
1999-06-29,731.3259740054601
1999-06-30,739.401293967848
1999-07-01,742.4023858858762
1999-07-02,746.0732065952539
1999-07-05,748.2911151509699
1999-07-06,748.9458368894933
1999-07-07,744.8407685851861
1999-07-08,744.9645258901988
1999-07-09,747.6997392348171
1999-07-12,750.3394744854306
1999-07-13,750.2547560192338
1999-07-14,755.5355711956677
1999-07-15,761.5999957118717
1999-07-16,759.3018917717791
1999-07-19,758.2314569415887
1999-07-20,755.109268153581
1999-07-21,756.2503267877408
1999-07-22,751.0112105537034
1999-07-23,747.5848937291117
1999-07-26,744.8175508601333
1999-07-27,745.498039092515
1999-07-28,748.052288747497
1999-07-29,747.8301377294899
1999-07-30,750.1498727052362
1999-08-02,746.2876747504591
1999-08-03,741.3618101772606
1999-08-04,738.193205816831
1999-08-05,734.1270441872168
1999-08-06,731.541392672286
1999-08-09,728.1660265947085
1999-08-10,725.6986723865873
1999-08-11,728.2767538713933
1999-08-12,731.6816021656798
1999-08-13,736.0690819300448
1999-08-16,741.466687952493
1999-08-17,743.7844513723262
1999-08-18,746.4781869985753
1999-08-19,747.371933859151
1999-08-20,751.3423492626661
1999-08-23,755.0398940586048
1999-08-24,753.6947328071072
1999-08-25,755.1676227016646
1999-08-26,752.4521471910272
1999-08-27,750.8138170684537
1999-08-30,749.2401303055472
1999-08-31,753.2422285423166
1999-09-01,759.7705545062984
1999-09-02,759.4719980945272
1999-09-03,764.714263958214
1999-09-06,768.7974743927717
1999-09-07,770.4424913350432
1999-09-08,768.4906674836503
1999-09-09,774.3345149655505
1999-09-10,778.0966395708886
1999-09-13,781.8361753192091
1999-09-14,781.0452966931371
1999-09-15,780.2435067350008
1999-09-16,771.9852412921074
1999-09-17,773.7367090616373
1999-09-20,772.5041800666165
1999-09-21,767.8144440997295
1999-09-22,765.2169198188531
1999-09-23,757.2091588726694
1999-09-24,747.1597018052684
1999-09-27,746.0971283514672
1999-09-28,747.5712736725269
1999-09-29,750.7112378976908
1999-09-30,760.7717211311906
1999-10-01,761.923795663116
1999-10-04,764.6828515436491
1999-10-05,764.6763664732475
1999-10-06,769.1189055673589
1999-10-07,770.2278235480086
1999-10-08,768.3286307507103
1999-10-11,773.5131241855196
1999-10-12,772.1486898349825
1999-10-13,763.1275615601571
1999-10-14,761.6195851531575
1999-10-15,755.5031549654985
1999-10-18,740.1292042224944
1999-10-19,742.4511068315156
1999-10-20,751.5634142832547
1999-10-21,752.1976611610154
1999-10-22,755.2705025144039
1999-10-25,756.425508591018
1999-10-26,751.8102112603076
1999-10-27,750.0754586790786
1999-10-28,755.0208863815212
1999-10-29,765.0528284829633
1999-11-01,768.6897126747897
1999-11-02,770.5046261372256
1999-11-03,774.6089172303492
1999-11-04,778.597950446848
1999-11-05,779.5638962182645
1999-11-08,783.0942301228192
1999-11-09,785.8450759092711
1999-11-10,790.3869211928892
1999-11-11,787.3759555411755
1999-11-12,787.8669857817649
1999-11-15,790.5999263850528
1999-11-16,792.9180339457291
1999-11-17,798.6672203973211
1999-11-18,803.865873538945
1999-11-19,804.3036522960376
1999-11-22,806.8637148390275
1999-11-23,801.0497704611214
1999-11-24,797.855141892392
1999-11-25,796.8735518902499
1999-11-26,802.503064372321
1999-11-29,800.7887330770434
1999-11-30,795.8148081420783
1999-12-01,795.2685781957432
1999-12-02,798.6447572853758
1999-12-03,804.5202736643705
1999-12-06,809.2765832846368
1999-12-07,810.3096254498117
1999-12-08,812.2157314804127
1999-12-09,808.2306227373488
1999-12-10,812.6980367021628
1999-12-13,815.6795254747792
1999-12-14,806.2376830738925
1999-12-15,799.9885604818003
1999-12-16,805.2159148122113
1999-12-17,805.2137034679128
1999-12-20,802.8455014529258
1999-12-21,807.9183825598218
1999-12-22,811.9407344597442
1999-12-23,817.0395682798562
1999-12-24,817.776454012056
1999-12-27,820.3577960449551
1999-12-28,822.7176323132152
1999-12-29,832.1906586752989
1999-12-30,836.6335992032007
1999-12-31,843.0406696923673
2000-01-03,844.5716706215263
2000-01-04,827.0496268350118
2000-01-05,819.6268894299354
2000-01-06,816.282361326639
2000-01-07,827.8716860560381
2000-01-10,841.740621834751
2000-01-11,837.7959652383813
2000-01-12,833.9039035794767
2000-01-13,845.8618898870666
2000-01-14,850.9493788529921
2000-01-17,857.6088081045315
2000-01-18,860.9208700459369
2000-01-19,862.5373899337611
2000-01-20,869.6095773879697
2000-01-21,873.1931986177804
2000-01-24,866.4377638132142
2000-01-25,861.4697920428813
2000-01-26,862.064255515409
2000-01-27,859.5814907008291
2000-01-28,846.1161274242436
2000-01-31,835.9527954423639
2000-02-01,840.7680299286293
2000-02-02,846.871074077785
2000-02-03,860.8572488065042
2000-02-04,866.1450796689993
2000-02-07,873.0616162388634
2000-02-08,880.4933315494897
2000-02-09,879.8969980123194
2000-02-10,881.90941025314
2000-02-11,880.3487512685781
2000-02-14,881.4150427498877
2000-02-15,879.8025054572302
2000-02-16,883.0102932520779
2000-02-17,891.8109936498478
2000-02-18,885.8154302582665
2000-02-21,882.0834436379217
2000-02-22,881.660315815167
2000-02-23,888.9273575868026
2000-02-24,892.771032888996
2000-02-25,894.8670135628939
2000-02-28,893.2072034337227
2000-02-29,908.397137341652
2000-03-01,926.0217861581879
2000-03-02,927.5361443895678
2000-03-03,937.477851860107
2000-03-06,936.2575436528925
2000-03-07,928.7155137655955
2000-03-08,926.8146864150751
2000-03-09,941.4936052905724
2000-03-10,943.0125495784368
2000-03-13,927.4697641062345
2000-03-14,916.0087058838037
2000-03-15,905.7793272599802
2000-03-16,919.8493571339835
2000-03-17,925.6562880109236
2000-03-20,914.566165538329
2000-03-21,911.5512396419144
2000-03-22,920.2631111569328
2000-03-23,922.3186998172722
2000-03-24,923.5124262491815
2000-03-27,925.1515232069831
2000-03-28,918.253809450325
2000-03-29,909.6455542082506
2000-03-30,895.2640822598361
2000-03-31,907.2818977778118
2000-04-03,884.4553288325831
2000-04-04,864.6584544507201
2000-04-05,866.070885001142
2000-04-06,879.6111845182517
2000-04-07,891.9233587172487
2000-04-10,878.1604622268529
2000-04-11,867.1411890571387
2000-04-12,854.7160674279553
2000-04-13,843.8691254594456
2000-04-14,812.0873654042417
2000-04-17,793.2782487199134
2000-04-18,815.8115757621224
2000-04-19,821.1682791971538
2000-04-20,821.3507913172253
2000-04-21,820.9645986441371
2000-04-24,813.670308939077
2000-04-25,824.6651370959017
2000-04-26,822.9481099391534
2000-04-27,823.7895580185185
2000-04-28,829.9198418017578
2000-05-01,840.3990760461573
2000-05-02,837.2721881066193
2000-05-03,824.8099858938031
2000-05-04,830.213468003889
2000-05-05,837.9630260812871
2000-05-08,832.1718003574175
2000-05-09,825.4321240401802
2000-05-10,812.403589508073
2000-05-11,819.459674505943
2000-05-12,825.7656547768241
2000-05-15,833.3592355831822
2000-05-16,838.6321472534846
2000-05-17,830.6755414642364
2000-05-18,824.3380979269375
2000-05-19,814.3061240473241
2000-05-22,802.5626127903448
2000-05-23,794.1024811044153
2000-05-24,787.3939096623253
2000-05-25,786.582460410735
2000-05-26,789.2027411779009
2000-05-29,791.4826493810699
2000-05-30,807.5786132926592
2000-05-31,807.7512189997306
2000-06-01,820.9553663649953
2000-06-02,845.8136807511002
2000-06-05,852.5644415418016
2000-06-06,857.7869589218143
2000-06-07,862.0508344109018
2000-06-08,861.4318367356755
2000-06-09,866.5140494066499
2000-06-12,862.1167083431682
2000-06-13,863.3794499590902
2000-06-14,862.4455660315225
2000-06-15,860.8298311975478
2000-06-16,862.5002452564808
2000-06-19,866.2919388133088
2000-06-20,868.2926439411189
