Date,EUROPE ex SWITZERLAND SMALL CAP
2001-04-02,917.748542880142
2001-04-03,905.9403951082454
2001-04-04,911.8597753482939
2001-04-05,924.265713319356
2001-04-06,931.6578601070725
2001-04-09,934.3690671263652
2001-04-10,928.7711128600819
2001-04-11,932.4491274804262
2001-04-12,942.4978695244264
2001-04-13,942.4978695244264
2001-04-16,935.1704284171685
2001-04-17,930.9063017203761
2001-04-18,934.7036696232688
2001-04-19,952.976568402359
2001-04-20,962.9052131031704
2001-04-23,957.3916296876251
2001-04-24,960.7170355741022
2001-04-25,965.0486240907903
2001-04-26,973.601172708335
2001-04-27,971.8193244515143
2001-04-30,977.3816177041795
2001-05-01,982.5419784527918
2001-05-02,987.5614339615609
2001-05-03,993.7270681626469
2001-05-04,997.0340026336927
2001-05-07,998.0643372692568
2001-05-08,992.897677012175
2001-05-09,987.8306314434856
2001-05-10,991.9441416311305
2001-05-11,986.0304911603275
2001-05-14,983.6247319458133
2001-05-15,990.0463350087039
2001-05-16,992.1478156366453
2001-05-17,1000.2634179204766
2001-05-18,999.7804453332114
2001-05-21,1002.6328982016599
2001-05-22,997.2076227384783
2001-05-23,990.6648357188719
2001-05-24,985.18653929359
2001-05-25,987.099395024892
2001-05-28,990.2008245983093
2001-05-29,982.9921006339691
2001-05-30,982.6704240254721
2001-05-31,976.4414558174986
2001-06-01,974.8979190517986
2001-06-04,977.9148528819504
2001-06-05,986.7054124696211
2001-06-06,985.223183754016
2001-06-07,984.0703662215791
2001-06-08,982.1393347421554
2001-06-11,970.719292845051
2001-06-12,964.9167992166881
2001-06-13,969.3368093148753
2001-06-14,971.1378122421065
2001-06-15,967.0493359232844
2001-06-18,961.8460982206874
2001-06-19,958.7616542844767
2001-06-20,946.1010230245469
2001-06-21,951.1506711332963
2001-06-22,949.2207077164692
2001-06-25,950.2317241351953
2001-06-26,941.079391924616
2001-06-27,936.2722981190591
2001-06-28,926.8647072777786
2001-06-29,928.8594300709343
2001-07-02,930.3205324237296
2001-07-03,931.0548877197024
2001-07-04,930.9622698722754
2001-07-05,916.6355267400044
2001-07-06,910.6128487191309
2001-07-09,910.0053397823608
2001-07-10,918.0518493662889
2001-07-11,913.1660222919667
2001-07-12,910.1802449154354
2001-07-13,910.2506565970833
2001-07-16,910.831042088188
2001-07-17,902.3853614901927
2001-07-18,914.5187627556178
2001-07-19,917.2591642477621
2001-07-20,919.668402098135
2001-07-23,913.6822222902205
2001-07-24,915.5257961949944
2001-07-25,912.5755874093193
2001-07-26,909.5452336101026
2001-07-27,909.0546016374144
2001-07-30,912.2764893422307
2001-07-31,915.268860770674
2001-08-01,923.6068037449678
2001-08-02,928.1684217375048
2001-08-03,929.6625142371773
2001-08-06,921.6551293092693
2001-08-07,915.139300287621
2001-08-08,911.1310703702003
2001-08-09,912.0240724565716
2001-08-10,917.0326501150308
2001-08-13,918.835986188807
2001-08-14,923.5338584003754
2001-08-15,935.5005564834472
2001-08-16,935.7296306956752
2001-08-17,935.1165170827788
2001-08-20,929.739399947207
2001-08-21,934.2422495462906
2001-08-22,939.8235943663472
2001-08-23,931.4717140530261
2001-08-24,933.0959862834032
2001-08-27,932.8346730737511
2001-08-28,930.7001458588802
2001-08-29,930.8686364740456
2001-08-30,924.5462040507225
2001-08-31,923.3044916533612
2001-09-03,914.8345001767239
2001-09-04,903.2156126823407
2001-09-05,897.1982426944734
2001-09-06,887.3792533401406
2001-09-07,888.9414822330382
2001-09-10,865.0987834161061
2001-09-11,839.2665375208119
2001-09-12,830.106878337122
2001-09-13,837.0537631648451
2001-09-14,820.9296757823838
2001-09-17,803.8635243386364
2001-09-18,793.3702616828458
2001-09-19,790.5943152837899
2001-09-20,758.1709936118374
2001-09-21,716.59627531715
2001-09-24,740.2396213565544
2001-09-25,757.033043741215
2001-09-26,766.706591910889
2001-09-27,763.2449665578253
2001-09-28,767.6100625851985
2001-10-01,767.9223190760686
2001-10-02,766.0480438113289
2001-10-03,768.9627831150801
2001-10-04,784.9978270825121
2001-10-05,787.7802172986096
2001-10-08,779.4977272123252
2001-10-09,784.6049883119899
2001-10-10,789.2406511892966
2001-10-11,806.1257363186701
2001-10-12,811.3014629179385
2001-10-15,808.1791147815043
2001-10-16,817.3376946212221
2001-10-17,828.5204217940723
2001-10-18,817.9326567269281
2001-10-19,809.1615888007116
2001-10-22,806.2354473517
2001-10-23,813.182934955938
2001-10-24,817.8673304276577
2001-10-25,820.5687631272202
2001-10-26,824.4250675648103
2001-10-29,830.7978294449998
2001-10-30,817.7306093625434
2001-10-31,820.9109388822789
2001-11-01,825.6654752758725
2001-11-02,827.957710596442
2001-11-05,831.077217249085
2001-11-06,836.2876217902492
2001-11-07,844.1869158998172
2001-11-08,851.0463859192653
2001-11-09,852.3230276140473
2001-11-12,842.1715779497172
2001-11-13,849.974597875254
2001-11-14,859.7108909750194
2001-11-15,864.166205365484
2001-11-16,870.4692092772436
2001-11-19,878.3673871826235
2001-11-20,875.6815172348363
2001-11-21,866.2842345530762
2001-11-22,873.09618974243
2001-11-23,871.3952041775354
2001-11-26,880.0848722872331
2001-11-27,878.0149952635828
2001-11-28,879.7935591498558
2001-11-29,877.8509030115621
2001-11-30,888.182580188113
2001-12-03,877.9618118076733
2001-12-04,883.8661033782
2001-12-05,896.6736419258195
2001-12-06,908.6740934901952
2001-12-07,911.9972224182491
2001-12-10,907.2156867264332
2001-12-11,906.0454120345665
2001-12-12,903.9277814067864
2001-12-13,894.8570885341564
2001-12-14,894.9988870122038
2001-12-17,900.3129538651447
2001-12-18,898.8717156326755
2001-12-19,891.8366886709751
2001-12-20,888.2542790272169
2001-12-21,881.9143020062387
2001-12-24,878.1990073676253
2001-12-25,878.1990073676253
2001-12-26,880.3866196335465
2001-12-27,893.0761468531564
2001-12-28,893.6343980361893
2001-12-31,903.0445149551103
2002-01-01,903.046123141208
2002-01-02,915.4268608603297
2002-01-03,925.0092958508626
2002-01-04,929.1869841194042
2002-01-07,930.557429643551
2002-01-08,926.7985816871937
2002-01-09,925.4501512269079
2002-01-10,924.4189028901477
2002-01-11,926.0058924623122
2002-01-14,921.8579959769629
2002-01-15,918.1660416721431
2002-01-16,903.3581590533233
2002-01-17,905.1594672061431
2002-01-18,905.7043467761919
2002-01-21,903.8231529016444
2002-01-22,905.5913593224748
2002-01-23,904.9289135488178
2002-01-24,905.994726459388
2002-01-25,890.7585843460197
2002-01-28,890.0109075066975
2002-01-29,888.4510967611697
2002-01-30,881.8963122880382
2002-01-31,889.2040659341519
2002-02-01,892.3288193759535
2002-02-04,894.919686315369
2002-02-05,888.99939036339
2002-02-06,885.4661527422544
2002-02-07,884.9121417668032
2002-02-08,888.4987593798899
2002-02-11,896.4154254869505
2002-02-12,897.1167879281655
2002-02-13,895.4278781187959
2002-02-14,896.1502047138864
2002-02-15,897.3186066076568
2002-02-18,892.8174217791203
2002-02-19,888.440684464724
2002-02-20,882.0187256348033
2002-02-21,884.4551637369993
2002-02-22,882.6448962702208
2002-02-25,881.1158889805483
2002-02-26,887.6267588511542
2002-02-27,891.1049353556741
2002-02-28,892.4994772580968
2002-03-01,899.0529292806463
2002-03-04,917.3428341853628
2002-03-05,920.012738477145
2002-03-06,923.725357467095
2002-03-07,936.8572947317624
2002-03-08,938.1651622294924
2002-03-11,939.9934105694333
2002-03-12,928.8411968441185
2002-03-13,931.2825197200614
2002-03-14,939.654285551672
2002-03-15,941.7383273991189
2002-03-18,943.9895103771225
2002-03-19,945.8205518179215
2002-03-20,946.0749670203145
2002-03-21,944.9569763329149
2002-03-22,948.9255537456256
2002-03-25,946.2620595480574
2002-03-26,944.5345609107595
2002-03-27,945.0609241153595
2002-03-28,950.9196533419118
2002-03-29,950.9163247443427
2002-04-01,959.4028861740658
2002-04-02,962.672843238584
2002-04-03,958.2569156851382
2002-04-04,956.3686818286177
2002-04-05,959.5654329776395
2002-04-08,949.7661305364685
2002-04-09,953.6236511998183
2002-04-10,958.1271744009426
2002-04-11,959.9601909637535
2002-04-12,956.9774027839804
2002-04-15,961.3015061032711
2002-04-16,969.296738576111
2002-04-17,977.5352387514869
2002-04-18,978.1756256820886
2002-04-19,979.3166590800297
2002-04-22,978.1599366306783
2002-04-23,976.610260558106
2002-04-24,980.7164157127181
2002-04-25,979.8655326961629
2002-04-26,980.9862607588915
2002-04-29,980.3424883814133
2002-04-30,981.5871519792994
2002-05-01,987.4711303268518
2002-05-02,986.6246654712145
2002-05-03,993.5242901250599
2002-05-06,993.1730189395059
2002-05-07,981.4326182156632
2002-05-08,989.0332396033984
2002-05-09,991.4778147747124
2002-05-10,992.5796058178664
2002-05-13,990.0181594706254
2002-05-14,987.2656298529281
2002-05-15,993.9823027040762
2002-05-16,996.4124139048081
2002-05-17,1007.5690078005218
2002-05-20,1006.7566943715193
2002-05-21,1001.183733115517
2002-05-22,1000.7409454588449
2002-05-23,991.3461749532627
2002-05-24,992.8931022393544
2002-05-27,991.5016793592806
2002-05-28,996.9296930079369
2002-05-29,992.693706889567
2002-05-30,988.9229031383771
2002-05-31,987.3325503777871
2002-06-03,987.2016901160346
2002-06-04,981.7993815833224
2002-06-05,974.9602195754693
2002-06-06,981.6621232336837
2002-06-07,970.7283895462446
2002-06-10,970.8732622243341
2002-06-11,972.011885372924
2002-06-12,966.7269973109542
2002-06-13,959.9875905083032
2002-06-14,937.7833145133305
2002-06-17,945.3491595873021
2002-06-18,949.8767683192206
2002-06-19,944.5461271463522
2002-06-20,939.7040295268298
2002-06-21,941.1231052858568
2002-06-24,933.854896466867
2002-06-25,934.1597640111247
2002-06-26,932.4735987975981
2002-06-27,938.9955006710911
2002-06-28,951.9005663285933
2002-07-01,954.7855855162762
2002-07-02,938.2191469853495
2002-07-03,918.8511173403863
2002-07-04,922.7585375408496
2002-07-05,931.4856224509434
2002-07-08,943.023334941539
2002-07-09,943.3886246898825
2002-07-10,929.7865382202275
2002-07-11,911.762211501316
2002-07-12,912.488998792875
2002-07-15,909.2939226009393
2002-07-16,897.4136711545042
2002-07-17,899.5055059065962
2002-07-18,909.8536541034481
2002-07-19,900.7964500300966
2002-07-22,875.5150800146495
2002-07-23,848.8130981657197
2002-07-24,823.3094755788089
2002-07-25,844.2935728518177
2002-07-26,833.7497717255568
2002-07-29,844.6480286687857
2002-07-30,856.2558330706386
2002-07-31,851.723216884573
2002-08-01,845.9874608408934
2002-08-02,841.1899014787996
2002-08-05,824.4179865243492
2002-08-06,803.0158080042913
2002-08-07,811.207830685347
2002-08-08,814.86727705006
2002-08-09,821.8236887590026
2002-08-12,819.7592064042141
2002-08-13,821.4713676012511
2002-08-14,823.2578232828039
2002-08-15,826.1789624971746
2002-08-16,832.0891940944659
2002-08-19,834.6514886260222
2002-08-20,834.7547652109357
2002-08-21,844.8717542214004
2002-08-22,847.3937100228416
2002-08-23,846.7271781558638
2002-08-26,847.0931924947386
2002-08-27,855.821648952186
2002-08-28,846.2056873093478
2002-08-29,841.6304688955382
2002-08-30,841.0775817215994
2002-09-02,841.9547106252353
2002-09-03,837.2765956403376
2002-09-04,830.3247550699217
2002-09-05,822.4985199862446
2002-09-06,824.1865646955314
2002-09-09,818.9925342594652
2002-09-10,818.4402180200328
2002-09-11,823.8120925897931
2002-09-12,822.0145013222224
2002-09-13,815.3413071603366
2002-09-16,804.8116080428783
2002-09-17,801.8215150586043
2002-09-18,791.4662364046166
2002-09-19,785.3219064321127
2002-09-20,782.2403392272917
2002-09-23,767.5196129152893
2002-09-24,747.344773792678
2002-09-25,751.0215958970928
2002-09-26,757.617349282417
2002-09-27,758.957905526041
2002-09-30,749.4840500888344
2002-10-01,744.8619804108562
2002-10-02,749.6777288501503
2002-10-03,745.9012543382399
2002-10-04,736.2744210682267
2002-10-07,726.460219164532
2002-10-08,720.1063743304416
2002-10-09,717.0636675870275
2002-10-10,715.011989161488
2002-10-11,730.3120372722541
2002-10-14,726.9163700971185
2002-10-15,749.0976490936491
2002-10-16,748.060097459486
2002-10-17,757.0715734366579
2002-10-18,757.6227835645416
2002-10-21,764.0923024784491
2002-10-22,767.2040217818002
2002-10-23,761.4361602810125
2002-10-24,762.6456255136366
2002-10-25,762.5949680219417
2002-10-28,772.4047960063019
2002-10-29,764.5589725638118
2002-10-30,769.0953259964309
2002-10-31,781.3786694922527
2002-11-01,784.7134379396954
2002-11-04,798.7685225588905
2002-11-05,802.1583862822104
2002-11-06,801.142877455646
2002-11-07,803.9869403900329
2002-11-08,803.6297872791143
2002-11-11,798.521194083896
2002-11-12,799.3776549408
2002-11-13,795.5060639921595
2002-11-14,794.2707303234681
2002-11-15,798.4468469105338
2002-11-18,805.8803835181659
2002-11-19,806.178682413238
2002-11-20,798.0913299585552
2002-11-21,809.137930883008
2002-11-22,812.014602425679
2002-11-25,806.3799007204301
2002-11-26,801.3106136268615
2002-11-27,804.6690822247874
2002-11-28,819.4373510520516
2002-11-29,815.9003135215413
2002-12-02,818.7749143269325
2002-12-03,809.0401557924581
2002-12-04,807.6508290149537
2002-12-05,803.9650429348357
2002-12-06,801.1415571004617
2002-12-09,793.2842730832261
2002-12-10,791.7115554059549
2002-12-11,796.0254457803409
2002-12-12,791.6310085890502
2002-12-13,786.6552844923823
2002-12-16,788.6833930364252
2002-12-17,790.1558937831311
2002-12-18,784.7378928458301
2002-12-19,781.2665786659236
2002-12-20,785.2010609975023
2002-12-23,781.011070760241
2002-12-24,783.7917000983101
2002-12-25,783.7902652969689
2002-12-26,785.0451351918248
2002-12-27,784.1671294623168
2002-12-30,789.2802404385521
2002-12-31,793.8828147141692
2003-01-01,793.8828147141692
2003-01-02,800.7512521459405
2003-01-03,809.8450191938169
2003-01-06,813.1990952704292
2003-01-07,807.8496577917143
2003-01-08,795.8339242675578
2003-01-09,802.9594893294702
2003-01-10,809.3688678607678
2003-01-13,812.8028557176895
2003-01-14,817.8673119538435
2003-01-15,812.6056567218697
2003-01-16,812.7185496021119
2003-01-17,809.4324230602836
2003-01-20,805.8080106573325
2003-01-21,803.7912573984289
2003-01-22,798.8571141550273
2003-01-23,802.6907223971682
2003-01-24,805.0710883267471
2003-01-27,784.1685621520935
2003-01-28,777.297127645698
2003-01-29,771.7482843884765
2003-01-30,774.1890936577862
2003-01-31,772.3430903476113
2003-02-03,779.5925939962092
2003-02-04,778.3590313601381
2003-02-05,777.2803944386743
2003-02-06,772.6948043133127
2003-02-07,768.3550202892029
2003-02-10,760.8260515820729
2003-02-11,761.3849756689696
2003-02-12,752.825060807724
2003-02-13,754.5068244693825
2003-02-14,754.1645487420125
2003-02-17,758.225875130161
2003-02-18,756.202871971317
2003-02-19,756.9588233864623
2003-02-20,756.978139401553
2003-02-21,755.0644083855565
2003-02-24,749.5311412865715
2003-02-25,733.818023693328
2003-02-26,732.5028841222181
2003-02-27,729.6463146035276
2003-02-28,739.7768352538147
2003-03-03,747.9714619564543
2003-03-04,743.9054413299632
2003-03-05,744.4602633290675
2003-03-06,740.411289353544
2003-03-07,735.1469509192223
2003-03-10,726.8190142344179
2003-03-11,721.0905155978162
2003-03-12,712.4690365912641
2003-03-13,714.3930467349711
2003-03-14,718.7816253792773
2003-03-17,719.1864475801348
2003-03-18,727.3234218436127
2003-03-19,731.661556439469
2003-03-20,733.5281099751768
2003-03-21,741.6670583917819
2003-03-24,735.4430274210804
2003-03-25,734.9244838194321
2003-03-26,738.1341830058328
2003-03-27,734.5697345388763
2003-03-28,735.4493108637045
2003-03-31,735.4091837935332
2003-04-01,736.2757189918966
2003-04-02,741.7505684421159
2003-04-03,743.4706939219849
2003-04-04,745.4216704830174
2003-04-07,759.2690261143673
2003-04-08,757.0269155973602
2003-04-09,760.8835288247174
2003-04-10,770.44169165902
2003-04-11,771.1527341955587
2003-04-14,774.8282998472798
2003-04-15,782.8086049482831
2003-04-16,790.2252584694414
2003-04-17,793.7667146900094
2003-04-18,793.7667146900094
2003-04-21,789.2608588966646
2003-04-22,800.0303621692838
2003-04-23,815.3572628401248
2003-04-24,820.460289095548
2003-04-25,817.1456833446214
2003-04-28,822.4039228321421
2003-04-29,827.7524373695329
2003-04-30,842.1198276216917
2003-05-01,849.1900022268482
2003-05-02,851.8546551653501
2003-05-05,861.6274632078213
2003-05-06,874.7957374840058
2003-05-07,879.7164450274685
2003-05-08,879.012042709752
2003-05-09,880.5107062828766
2003-05-12,887.5965404035768
2003-05-13,889.3572234176889
2003-05-14,895.5292923698731
2003-05-15,899.8096981563465
2003-05-16,912.5099493232219
2003-05-19,907.2249185551208
2003-05-20,906.0984766187108
2003-05-21,901.9431907843515
2003-05-22,908.7436964104737
2003-05-23,916.4085897566157
2003-05-26,919.9847334238522
2003-05-27,921.3194076206213
2003-05-28,924.712606946826
2003-05-29,936.3036896676059
2003-05-30,937.0654156254842
2003-06-02,945.9823728265732
2003-06-03,942.4446033319181
2003-06-04,950.4039128725453
2003-06-05,970.5467685232103
2003-06-06,981.263221496616
2003-06-09,975.401172154708
2003-06-10,968.081789040419
2003-06-11,981.9005293610716
2003-06-12,990.6049551976286
2003-06-13,989.6866141044333
2003-06-16,998.9373353520937
2003-06-17,1006.9048355440572
2003-06-18,997.5657783418802
2003-06-19,988.5566091106995
2003-06-20,982.4099202622426
2003-06-23,969.9261477065089
2003-06-24,959.121333188283
2003-06-25,966.1153489938418
2003-06-26,952.3081488688783
2003-06-27,954.6496651079618
2003-06-30,958.8904878391622
2003-07-01,959.3217344273406
2003-07-02,967.828200362139
2003-07-03,973.1167501086791
2003-07-04,970.8081208873357
2003-07-07,972.8724085560704
2003-07-08,977.2157309285984
2003-07-09,976.4449235396208
2003-07-10,975.4163721305147
2003-07-11,972.6403658249284
2003-07-14,982.7946811301052
2003-07-15,981.1408454992633
2003-07-16,979.0636666856483
2003-07-17,969.9182543417637
2003-07-18,973.9527046771061
2003-07-21,979.9387271990944
2003-07-22,982.0340128963561
2003-07-23,990.8783446178104
2003-07-24,999.3540222921933
2003-07-25,1002.5993868055033
2003-07-28,1005.3966339134763
2003-07-29,1006.9239094727272
2003-07-30,1003.8243467873106
2003-07-31,1000.797394304586
2003-08-01,1005.3976701558398
2003-08-04,1010.6414511914812
2003-08-05,1013.1295919899211
2003-08-06,1005.0838855365284
2003-08-07,1006.0155730740835
2003-08-08,1005.4785934564527
2003-08-11,1005.0504769387705
2003-08-12,1008.7806702236874
2003-08-13,1017.7366707250337
2003-08-14,1018.5545349823506
2003-08-15,1022.5595799046193
2003-08-18,1022.9239883368416
2003-08-19,1026.4973236017042
2003-08-20,1027.4551482960771
2003-08-21,1027.0405082067398
2003-08-22,1025.3542756433912
2003-08-25,1025.327771671681
2003-08-26,1016.3734905165458
2003-08-27,1020.7951792782079
2003-08-28,1024.5483682510826
2003-08-29,1034.9391864710456
2003-09-01,1044.5667837266878
2003-09-02,1045.5222788826575
2003-09-03,1060.8814452166357
2003-09-04,1062.2604657442255
2003-09-05,1071.2552022721293
2003-09-08,1078.2295806488137
2003-09-09,1078.1336495523885
2003-09-10,1067.3882490555775
2003-09-11,1064.9833409211476
2003-09-12,1076.399746627016
2003-09-15,1079.4883886229406
2003-09-16,1074.6083033471893
2003-09-17,1085.6894789652595
2003-09-18,1090.9823866065005
2003-09-19,1102.4709979303784
2003-09-22,1096.6346954608862
2003-09-23,1094.2318705294367
2003-09-24,1095.4842853470093
2003-09-25,1086.8088667415243
2003-09-26,1074.0990870890255
2003-09-29,1081.162076261583
2003-09-30,1079.6139356165424
2003-10-01,1089.0667698865702
2003-10-02,1098.7794889894424
2003-10-03,1109.8941828328993
2003-10-06,1119.4403569780386
2003-10-07,1121.6590824614445
2003-10-08,1130.1067750218156
2003-10-09,1137.8003498084172
2003-10-10,1143.7258574382192
2003-10-13,1143.6773076132588
2003-10-14,1145.552464198602
2003-10-15,1154.7733803849499
2003-10-16,1158.3001258619645
2003-10-17,1152.3267531437386
2003-10-20,1152.1593094569098
2003-10-21,1157.6207734050233
2003-10-22,1151.4039384967232
2003-10-23,1142.7512405986674
2003-10-24,1150.410102858833
2003-10-27,1152.3838468303843
2003-10-28,1155.5870101894923
2003-10-29,1165.0406862346797
2003-10-30,1168.8940917061295
2003-10-31,1166.7793253334814
2003-11-03,1164.331825738371
2003-11-04,1164.6470546742771
2003-11-05,1158.1882855742524
2003-11-06,1154.0717902053466
2003-11-07,1169.076260733466
2003-11-10,1168.8030227277952
2003-11-11,1158.869561590729
2003-11-12,1175.4684856055908
2003-11-13,1183.0812006120498
2003-11-14,1187.742118251251
2003-11-17,1170.46828425137
2003-11-18,1179.241746269067
2003-11-19,1175.8765861411805
2003-11-20,1171.4180237456503
2003-11-21,1176.5019179959647
2003-11-24,1175.9816298772912
2003-11-25,1184.91566845486
2003-11-26,1197.0413459304382
2003-11-27,1200.8186346973723
2003-11-28,1209.7020922792253
2003-12-01,1217.5613064997128
2003-12-02,1228.0501890239739
2003-12-03,1232.5783338887575
2003-12-04,1230.3156484880597
2003-12-05,1232.2833381860175
2003-12-08,1232.4761892007732
2003-12-09,1234.2139907046808
2003-12-10,1226.672720841481
2003-12-11,1217.6043583840117
2003-12-12,1229.3510519763581
2003-12-15,1235.2530701511994
2003-12-16,1230.189918018091
2003-12-17,1234.444289477912
2003-12-18,1237.6500590935111
2003-12-19,1233.6082021616821
2003-12-22,1234.3183389947371
2003-12-23,1240.473045328209
2003-12-24,1245.728864419001
2003-12-25,1245.7208598759246
2003-12-26,1245.7744046658188
2003-12-29,1253.4414688784154
2003-12-30,1265.8026863086984
2003-12-31,1274.7157990399644
2004-01-01,1274.7157990399644
2004-01-02,1285.7110729268763
2004-01-05,1301.7825545864966
2004-01-06,1311.833716655242
2004-01-07,1308.6158690015825
2004-01-08,1326.8665160427186
2004-01-09,1343.506974477134
2004-01-12,1340.314827730966
2004-01-13,1348.0437732872767
2004-01-14,1349.8804131476147
2004-01-15,1344.4395807830376
2004-01-16,1339.8568640034366
2004-01-19,1347.0537103994316
2004-01-20,1364.3456878578943
2004-01-21,1370.8542016024578
2004-01-22,1380.0624256713347
2004-01-23,1374.0220217712597
2004-01-26,1360.3839596192854
2004-01-27,1372.8924557462578
2004-01-28,1370.9833990392594
2004-01-29,1341.0886065252328
2004-01-30,1353.0288464274872
2004-02-02,1360.879805572591
2004-02-03,1370.5519715553035
2004-02-04,1360.0716909540236
2004-02-05,1372.3670308155263
2004-02-06,1392.1388606840087
2004-02-09,1404.024243541038
2004-02-10,1408.5550649432416
2004-02-11,1412.8068637618194
2004-02-12,1437.5812931694243
2004-02-13,1434.3188051651423
2004-02-16,1438.2053601816751
2004-02-17,1452.7713084958727
2004-02-18,1458.9130197998638
2004-02-19,1447.1819221259805
2004-02-20,1432.693640460694
2004-02-23,1431.8379856989357
2004-02-24,1430.6464861066831
2004-02-25,1421.033004456723
2004-02-26,1407.9415522264983
2004-02-27,1416.2073694483354
2004-03-01,1431.9105833771075
2004-03-02,1421.109406193
2004-03-03,1400.9249834408517
2004-03-04,1409.486687647299
2004-03-05,1436.646630170122
2004-03-08,1438.783137482622
2004-03-09,1432.5681140229924
2004-03-10,1393.9792926796938
2004-03-11,1364.2094348697724
2004-03-12,1366.3105749465908
2004-03-15,1347.0747767947748
2004-03-16,1357.4607988516655
2004-03-17,1360.7528795021824
2004-03-18,1369.9792920879804
2004-03-19,1369.0925498629497
2004-03-22,1347.2838509193484
2004-03-23,1347.3855043028723
2004-03-24,1339.368136527148
2004-03-25,1351.0034334812412
2004-03-26,1346.6145616836734
2004-03-29,1363.0680006523767
2004-03-30,1367.9211455933666
2004-03-31,1383.6945027923337
2004-04-01,1406.0139706166556
2004-04-02,1394.8414015345447
2004-04-05,1384.5863165741105
2004-04-06,1387.2115687814414
2004-04-07,1404.7655494496075
2004-04-08,1401.162318058253
2004-04-09,1401.162318058253
2004-04-12,1398.2481212835778
2004-04-13,1387.8733365991327
2004-04-14,1366.6377450029643
2004-04-15,1364.9076587065401
2004-04-16,1376.3275392444941
2004-04-19,1380.9945045472803
2004-04-20,1380.5964548063998
2004-04-21,1362.8936432144376
2004-04-22,1366.8486773683758
2004-04-23,1372.320254213152
2004-04-26,1382.4049645814841
2004-04-27,1385.5122892006195
2004-04-28,1367.335041769976
2004-04-29,1357.0842578334396
2004-04-30,1351.227979657797
2004-05-03,1352.7492100643815
2004-05-04,1364.9593402191688
2004-05-05,1366.874444579689
2004-05-06,1346.309291393265
2004-05-07,1325.3201105988846
2004-05-10,1281.0102336943676
2004-05-11,1284.6566967607805
2004-05-12,1288.3610181445608
2004-05-13,1288.4615393703064
2004-05-14,1283.6154526041541
2004-05-17,1274.7636615582062
2004-05-18,1282.1716737741358
2004-05-19,1313.2691367414584
2004-05-20,1295.6883414874155
2004-05-21,1309.2901650721867
2004-05-24,1312.328293402399
2004-05-25,1319.9011086431
2004-05-26,1332.1926503517066
2004-05-27,1353.7509397747835
2004-05-28,1350.9733086442695
2004-05-31,1352.472514777027
2004-06-01,1352.6505057841707
2004-06-02,1363.120932877198
2004-06-03,1360.9515454962193
2004-06-04,1369.3933091746271
2004-06-07,1381.0177249848575
2004-06-08,1380.2644470997789
2004-06-09,1366.7482627696609
2004-06-10,1365.8880895088741
2004-06-11,1356.7255589225308
2004-06-14,1352.401647842128
2004-06-15,1354.7528631318808
2004-06-16,1359.4379470380168
2004-06-17,1363.875415944531
2004-06-18,1373.3739959145582
2004-06-21,1373.4864976639108
2004-06-22,1370.7982821116727
2004-06-23,1375.338492041424
2004-06-24,1387.8910383039288
2004-06-25,1388.6452567959361
2004-06-28,1403.300948901823
2004-06-29,1392.9890824437464
2004-06-30,1401.0156710407443
2004-07-01,1397.3913201059431
2004-07-02,1403.566460488518
2004-07-05,1398.281285349205
2004-07-06,1393.5033798449176
2004-07-07,1402.2617287474986
